date,slot,vol,close_to_1530_bps,med20,vol_ratio,sym
2025-06-06,09:00-09:30,102200.0,-24.368630926008272,114600.0,0.8917975567190227,5711.T
2025-06-09,09:00-09:30,115100.0,-69.16555109326205,108300.0,1.0627885503231764,5711.T
2025-06-10,09:00-09:30,53700.0,17.913121361397,108300.0,0.49584487534626037,5711.T
2025-06-11,09:00-09:30,76800.0,98.50011193194507,102350.0,0.7503663898387885,5711.T
2025-06-12,09:00-09:30,116100.0,24.641577060930953,101350.0,1.1455352738036506,5711.T
2025-06-13,09:00-09:30,209100.0,-9.004952723997706,101350.0,2.0631475086334485,5711.T
2025-06-16,09:00-09:30,135400.0,-44.60303300624413,101350.0,1.3359644795263936,5711.T
2025-06-17,09:00-09:30,44400.0,47.05355142280876,101350.0,0.43808584114454857,5711.T
2025-06-18,09:00-09:30,104100.0,97.99554565701473,95250.0,1.0929133858267717,5711.T
2025-06-19,09:00-09:30,73100.0,-2.2316447221604196,101350.0,0.721262950172669,5711.T
2025-06-20,09:00-09:30,40900.0,-69.242796515524,95250.0,0.4293963254593176,5711.T
2025-06-23,09:00-09:30,124200.0,-2.2784233310546576,95250.0,1.3039370078740158,5711.T
2025-06-24,09:00-09:30,102500.0,-33.783783783783996,101350.0,1.0113468179575729,5711.T
2025-06-25,09:00-09:30,69700.0,-90.4568068747169,102350.0,0.6809965803615047,5711.T
2025-06-26,09:00-09:30,68200.0,-2.267059623668466,102350.0,0.6663409868099658,5711.T
2025-06-27,09:00-09:30,469600.0,-115.92300962379731,101350.0,4.63344844597928,5711.T
2025-06-30,09:00-09:30,181400.0,-37.01284563466189,102350.0,1.7723497801660968,5711.T
2025-07-01,09:00-09:30,83800.0,-46.43962848297267,102500.0,0.817560975609756,5711.T
2025-07-02,09:00-09:30,66800.0,66.62225183211135,102500.0,0.6517073170731708,5711.T
2025-07-03,09:00-09:30,208400.0,133.6783096162142,102350.0,2.036150464093796,5711.T
2025-07-04,09:00-09:30,192500.0,-126.99095996556164,102350.0,1.880801172447484,5711.T
2025-07-07,09:00-09:30,92300.0,-63.93298059964692,103300.0,0.89351403678606,5711.T
2025-07-08,09:00-09:30,99800.0,41.979673000442915,97400.0,1.0246406570841888,5711.T
2025-07-09,09:00-09:30,242900.0,-76.46930303692345,101150.0,2.4013840830449826,5711.T
2025-07-10,09:00-09:30,79100.0,-21.96836555360293,103300.0,0.7657308809293321,5711.T
2025-07-11,09:00-09:30,173800.0,56.731398647174025,101150.0,1.7182402372713792,5711.T
2025-07-14,09:00-09:30,76100.0,30.494445654540847,101150.0,0.7523479980227386,5711.T
2025-07-15,09:00-09:30,86100.0,-26.149487905862134,96050.0,0.8964081207704321,5711.T
2025-07-16,09:00-09:30,64700.0,-41.703248463564876,96050.0,0.6736074960957834,5711.T
2025-07-17,09:00-09:30,113200.0,24.43358507330018,89200.0,1.2690582959641257,5711.T
2025-07-18,09:00-09:30,61100.0,-33.21523472099241,96050.0,0.6361270171785528,5711.T
2025-07-22,09:00-09:30,146300.0,-78.93005919754393,96050.0,1.5231650182196772,5711.T
2025-07-23,09:00-09:30,225000.0,-4.338394793925726,96050.0,2.342529932326913,5711.T
2025-07-24,09:00-09:30,158100.0,70.96774193548372,96050.0,1.6460176991150441,5711.T
2025-07-25,09:00-09:30,98200.0,-98.88220120378377,106500.0,0.9220657276995305,5711.T
2025-07-28,09:00-09:30,111500.0,71.53696076306116,106500.0,1.0469483568075117,5711.T
2025-07-29,09:00-09:30,104400.0,15.224010439320868,105650.0,0.988168480832939,5711.T
2025-07-30,09:00-09:30,52600.0,67.28890818319843,102100.0,0.515181194906954,5711.T
2025-07-31,09:00-09:30,544100.0,168.56392294220646,102100.0,5.329089128305583,5711.T
2025-08-01,09:00-09:30,179800.0,49.1348002563563,107950.0,1.665585919407133,5711.T
2025-08-04,09:00-09:30,98600.0,103.5598705501628,107950.0,0.9133858267716536,5711.T
2025-08-05,09:00-09:30,99600.0,52.954882440161555,102100.0,0.9755142017629774,5711.T
2025-08-06,09:00-09:30,143400.0,0.0,102100.0,1.404505386875612,5711.T
2025-08-07,09:00-09:30,111200.0,128.81778516517838,107950.0,1.0301065308012969,5711.T
2025-08-08,09:00-09:30,785700.0,-117.647058823529,107800.0,7.288497217068645,5711.T
2025-08-12,09:00-09:30,183100.0,24.266936299293107,111350.0,1.6443646160754377,5711.T
2025-08-13,09:00-09:30,296200.0,2.0048115477155903,111350.0,2.660080826223619,5711.T
2025-08-14,09:00-09:30,122600.0,-64.63340739244595,112350.0,1.0912327547841567,5711.T
2025-08-15,09:00-09:30,87400.0,217.30300568643335,117900.0,0.741306191687871,5711.T
2025-08-18,09:00-09:30,195900.0,47.040376323010946,117900.0,1.6615776081424936,5711.T
2025-08-19,09:00-09:30,152100.0,-77.91195948578134,133000.0,1.143609022556391,5711.T
2025-08-20,09:00-09:30,346300.0,-264.52983201390225,144850.0,2.390749050742147,5711.T
2025-08-21,09:00-09:30,115600.0,-5.895067793280084,147750.0,0.7824027072758037,5711.T
2025-08-22,09:00-09:30,139400.0,-117.67013139831306,133000.0,1.0481203007518798,5711.T
2025-08-25,09:00-09:30,180300.0,1.946282600233662,131000.0,1.3763358778625954,5711.T
2025-08-26,09:00-09:30,119200.0,-7.861635220125507,141400.0,0.842998585572843,5711.T
2025-08-27,09:00-09:30,74800.0,41.18454598941001,141400.0,0.5289957567185289,5711.T
2025-08-28,09:00-09:30,88600.0,-19.600156801254933,141400.0,0.6265912305516266,5711.T
2025-08-29,09:00-09:30,85900.0,55.12896239417309,141400.0,0.6074964639321075,5711.T
2025-09-01,09:00-09:30,117900.0,-68.92477353288685,131000.0,0.9,5711.T
2025-09-02,09:00-09:30,125500.0,15.53096486119232,120900.0,1.0380479735318444,5711.T
2025-09-03,09:00-09:30,203100.0,-143.6231328992721,124050.0,1.6372430471584039,5711.T
2025-09-04,09:00-09:30,242200.0,-91.08159392789416,132450.0,1.8286145715364288,5711.T
2025-09-05,09:00-09:30,161100.0,-101.28033632715416,132450.0,1.216308040770102,5711.T
2025-09-08,09:00-09:30,174100.0,-42.22648752399194,145750.0,1.1945111492281304,5711.T
2025-09-09,09:00-09:30,104900.0,-61.52662949432841,145750.0,0.7197255574614065,5711.T
2025-09-10,09:00-09:30,109800.0,-56.3435010685831,132450.0,0.8289920724801813,5711.T
2025-09-11,09:00-09:30,93800.0,50.524679362611295,124050.0,0.7561467150342603,5711.T
2025-09-12,09:00-09:30,319800.0,-116.67941851568497,122350.0,2.6138128320392315,5711.T
2025-09-16,09:00-09:30,70600.0,128.89572912658798,132450.0,0.5330313325783315,5711.T
2025-09-17,09:00-09:30,139300.0,-59.02513328255865,122350.0,1.138536984062117,5711.T
2025-09-18,09:00-09:30,143300.0,13.435700575816778,122350.0,1.1712300776460973,5711.T
2025-09-19,09:00-09:30,129000.0,-105.1022358111986,122350.0,1.0543522680833675,5711.T
2025-09-22,09:00-09:30,86400.0,84.1622035195111,127250.0,0.6789783889980353,5711.T
2025-09-24,09:00-09:30,179800.0,66.55257653546354,122350.0,1.4695545565999182,5711.T
2025-09-25,09:00-09:30,1243900.0,263.5825712748785,122350.0,10.1667347772783,5711.T
2025-09-26,09:00-09:30,490800.0,-116.81415929203575,127250.0,3.8569744597249507,5711.T
2025-09-29,09:00-09:30,329400.0,89.53042207199059,134150.0,2.455460305628028,5711.T
2025-09-30,09:00-09:30,272400.0,-16.198704103671524,141300.0,1.9278131634819533,5711.T
2025-10-01,09:00-09:30,499000.0,-23.994093761535716,152200.0,3.278580814717477,5711.T
2025-10-02,09:00-09:30,585300.0,-139.01265371591532,167600.0,3.4922434367541766,5711.T
2025-10-03,09:00-09:30,158000.0,120.87317337182046,176950.0,0.8929076010172365,5711.T
2025-10-06,09:00-09:30,488100.0,7.077140835103357,167600.0,2.912291169451074,5711.T
2025-10-07,09:00-09:30,239100.0,-91.03641456582601,167600.0,1.4266109785202863,5711.T
2025-10-08,09:00-09:30,260700.0,362.7485176142309,176950.0,1.4732975416784402,5711.T
2025-10-09,09:00-09:30,480500.0,77.37594617325483,209450.0,2.294103604678921,5711.T
2025-10-10,09:00-09:30,364600.0,-211.31561008861598,249900.0,1.458983593437375,5711.T
2025-10-14,09:00-09:30,552500.0,-490.97351105112153,266550.0,2.0727818420558997,5711.T
2025-10-15,09:00-09:30,242100.0,136.72551055728732,296100.0,0.817629179331307,5711.T
2025-10-16,09:00-09:30,306400.0,-103.37230977800371,266550.0,1.1495029075220409,5711.T
2025-10-17,09:00-09:30,193900.0,41.38644593895569,289400.0,0.6700069108500346,5711.T
2025-10-20,09:00-09:30,227000.0,15.319148936170368,289400.0,0.7843814789219073,5711.T
2025-10-21,09:00-09:30,280600.0,-27.41134144252144,289400.0,0.9695922598479613,5711.T
2025-10-22,09:00-09:30,283400.0,151.0361784334391,293500.0,0.965587734241908,5711.T
2025-10-23,09:00-09:30,180100.0,228.14350400557348,294900.0,0.610715496778569,5711.T
2025-10-24,09:00-09:30,113200.0,188.35907008315056,294900.0,0.38385893523228215,5711.T
2025-10-27,09:00-09:30,349100.0,106.24169986719778,282000.0,1.2379432624113476,5711.T
2025-10-28,09:00-09:30,281100.0,-230.71741327046146,282000.0,0.9968085106382979,5711.T
2025-10-29,09:00-09:30,184400.0,100.88919288645748,280850.0,0.6565782446145629,5711.T
2025-10-30,09:00-09:30,153500.0,173.95710184090473,280850.0,0.5465551005875022,5711.T
2025-10-31,09:00-09:30,118500.0,-150.76209410205487,270650.0,0.4378348420469241,5711.T
2025-11-04,09:00-09:30,170300.0,-84.74576271186419,251400.0,0.677406523468576,5711.T
2025-11-05,09:00-09:30,236900.0,26.164311878598134,251400.0,0.9423229912490055,5711.T
2025-11-06,09:00-09:30,105600.0,-55.50737207285383,240600.0,0.4389027431421446,5711.T
2025-11-07,09:00-09:30,88300.0,12.261341741111043,239500.0,0.3686847599164927,5711.T
2025-11-10,09:00-09:30,129900.0,70.31383982164297,231950.0,0.5600344901918517,5711.T
2025-11-11,09:00-09:30,262900.0,-75.87253414264028,210450.0,1.2492278450938465,5711.T
2025-11-12,09:00-09:30,731200.0,23.026315789473895,210450.0,3.4744594915656926,5711.T
2025-11-13,09:00-09:30,277600.0,189.97707173272093,210450.0,1.3190781658351152,5711.T
2025-11-14,09:00-09:30,232200.0,-48.10776138550299,210450.0,1.1033499643620812,5711.T
2025-11-17,09:00-09:30,266000.0,-47.7402928071291,210450.0,1.2639581848420052,5711.T
2025-11-18,09:00-09:30,115600.0,-271.93266429265117,229600.0,0.5034843205574913,5711.T
2025-11-19,09:00-09:30,159400.0,73.94957983193339,208300.0,0.7652424387902065,5711.T
2025-11-20,09:00-09:30,206200.0,-22.80873248615145,182250.0,1.1314128943758572,5711.T
2025-11-21,09:00-09:30,161800.0,-13.328890369876945,182250.0,0.8877914951989027,5711.T
2025-11-25,09:00-09:30,292200.0,114.67889908256979,177350.0,1.647589512263885,5711.T
2025-11-26,09:00-09:30,129100.0,106.0752169720347,195300.0,0.6610343061955966,5711.T
2025-11-27,09:00-09:30,596300.0,48.84402474763849,177350.0,3.3622779813927264,5711.T
2025-11-28,09:00-09:30,213200.0,77.22007722007706,177350.0,1.2021426557654356,5711.T
2025-12-01,09:00-09:30,264700.0,63.63347120585505,188250.0,1.406108897742364,5711.T
2025-12-02,09:00-09:30,168300.0,-170.50836754025855,209700.0,0.8025751072961373,5711.T
2025-12-03,09:00-09:30,164000.0,136.23094388582447,209700.0,0.78206962327134,5711.T
2025-12-04,09:00-09:30,227300.0,98.10126582278534,209700.0,1.083929422985217,5711.T
2025-12-05,09:00-09:30,113800.0,132.03395158755126,209700.0,0.5426800190748688,5711.T
2025-12-08,09:00-09:30,409200.0,-12.31906375115499,209700.0,1.9513590844062947,5711.T
2025-12-09,09:00-09:30,126800.0,-104.71204188481687,220250.0,0.5757094211123723,5711.T
2025-12-10,09:00-09:30,516400.0,-11.961722488038617,220250.0,2.3446083995459706,5711.T
2025-12-11,09:00-09:30,171300.0,-157.97317436661683,220250.0,0.7777525539160045,5711.T
2025-12-12,09:00-09:30,311200.0,251.62818235642482,209700.0,1.4840247973295184,5711.T
2025-12-15,09:00-09:30,397600.0,-44.02700322864717,209700.0,1.8960419647114926,5711.T
2025-12-16,09:00-09:30,231000.0,-160.28495102404227,209700.0,1.1015736766809727,5711.T
2025-12-17,09:00-09:30,279700.0,30.11141222523328,209700.0,1.3338102050548402,5711.T
2025-12-18,09:00-09:30,286100.0,69.67585580127222,220250.0,1.298978433598184,5711.T
2025-12-19,09:00-09:30,99500.0,222.7573750752554,229150.0,0.4342133973379882,5711.T
2025-12-22,09:00-09:30,349100.0,123.91930835734976,229150.0,1.5234562513637355,5711.T
2025-12-23,09:00-09:30,249600.0,54.28571428571338,247850.0,1.0070607222110148,5711.T
2025-12-24,09:00-09:30,662900.0,60.70640176600417,240300.0,2.758635039533916,5711.T
2025-12-25,09:00-09:30,652900.0,-67.73232186399358,257150.0,2.5389850281936615,5711.T
2025-12-26,09:00-09:30,254600.0,-121.68739859383493,257150.0,0.9900836087886448,5711.T
2025-12-29,09:00-09:30,629200.0,-68.9289501590673,259650.0,2.423262083574042,5711.T
2025-12-30,09:00-09:30,483800.0,13.583265417005386,267150.0,1.8109676211865993,5711.T
2026-01-05,09:00-09:30,264800.0,-80.42895442359254,282900.0,0.9360197949805585,5711.T
2026-01-06,09:00-09:30,811600.0,33.06205493387671,282900.0,2.8688582537999294,5711.T
2026-01-07,09:00-09:30,722500.0,22.590361445782303,298650.0,2.41921982253474,5711.T
2026-01-08,09:00-09:30,618500.0,-12.60716086737279,330150.0,1.8733908829320005,5711.T
2026-01-09,09:00-09:30,259400.0,50.46681806712083,330150.0,0.7857034681205513,5711.T
2026-01-13,09:00-09:30,797700.0,-11.88777936281471,330150.0,2.416174466151749,5711.T
2026-01-14,09:00-09:30,398600.0,329.48929159802407,330150.0,1.207330001514463,5711.T
2026-01-15,09:00-09:30,563800.0,2.282583884958278,373350.0,1.5101111557519753,5711.T
2026-01-16,09:00-09:30,229200.0,-2.2977941176471894,398100.0,0.5757347400150716,5711.T
2026-01-19,09:00-09:30,349100.0,151.72735760971,373850.0,0.9337969773973519,5711.T
2026-01-20,09:00-09:30,182100.0,44.43405051449911,373850.0,0.48709375417948375,5711.T
2026-01-21,09:00-09:30,318300.0,175.110903572262,373850.0,0.8514109937140565,5711.T
2026-01-22,09:00-09:30,384500.0,80.99976857208979,373850.0,1.0284873612411396,5711.T
2026-01-23,09:00-09:30,576100.0,29.18724741805212,391550.0,1.4713318860937301,5711.T
2026-01-26,09:00-09:30,486900.0,-186.41810918774925,441200.0,1.1035811423390753,5711.T
2026-01-27,09:00-09:30,323800.0,-4.48732331164492,485350.0,0.6671474193880704,5711.T
2026-01-28,09:00-09:30,268400.0,93.13948205361244,441200.0,0.6083408884859474,5711.T
2026-01-29,09:00-09:30,436600.0,276.2803234501354,391550.0,1.1150555484612439,5711.T
2026-01-30,09:00-09:30,809700.0,-328.5465622280248,417600.0,1.9389367816091954,5711.T
2026-02-02,09:00-09:30,931100.0,-404.2259990813046,417600.0,2.2296455938697317,5711.T
2026-02-03,09:00-09:30,498600.0,100.22779043280083,417600.0,1.1939655172413792,5711.T
2026-02-04,09:00-09:30,508800.0,167.682926829269,461750.0,1.1018949648077965,5711.T
2026-02-05,09:00-09:30,396300.0,-487.8048780487809,461750.0,0.8582566323768273,5711.T
2026-02-06,09:00-09:30,541000.0,176.67044167610334,417600.0,1.2954980842911878,5711.T
2026-02-09,09:00-09:30,353300.0,283.120812621569,417600.0,0.8460249042145593,5711.T
2026-02-10,09:00-09:30,433400.0,123.66034624897048,417600.0,1.0378352490421456,5711.T
2026-02-12,09:00-09:30,902500.0,-123.10606060606078,416000.0,2.1694711538461537,5711.T
2026-02-13,09:00-09:30,1779900.0,-51.72732311102934,435000.0,4.091724137931035,5711.T
2026-02-16,09:00-09:30,678400.0,-236.23511904761864,435000.0,1.5595402298850574,5711.T
2026-02-17,09:00-09:30,308600.0,-161.57290247226007,461750.0,0.668327016783974,5711.T
2026-02-18,09:00-09:30,283400.0,56.71816937218743,461750.0,0.6137520303194369,5711.T
2026-02-19,09:00-09:30,279500.0,22.887659736792187,461750.0,0.6053059014618299,5711.T
2026-02-20,09:00-09:30,235200.0,40.32258064516236,461750.0,0.5093665403356795,5711.T
2026-02-24,09:00-09:30,393400.0,267.0454545454537,461750.0,0.8519761775852734,5711.T
2026-02-25,09:00-09:30,526400.0,150.48369759942614,435000.0,1.2101149425287356,5711.T
2026-02-26,09:00-09:30,632500.0,-338.50985866340943,435000.0,1.4540229885057472,5711.T
2026-02-27,09:00-09:30,709900.0,191.85059422750504,467600.0,1.5181779298545766,5711.T
2026-03-02,09:00-09:30,703200.0,295.60810810810744,503700.0,1.3960690887432996,5711.T
2026-03-03,09:00-09:30,521000.0,-686.404234204433,517600.0,1.0065687789799074,5711.T
2026-03-04,09:00-09:30,679100.0,-370.6449221645658,514900.0,1.318896873179258,5711.T
2026-03-05,09:00-09:30,437200.0,-358.58031467252084,514900.0,0.8490969120217517,5711.T
2026-03-06,09:00-09:30,297000.0,129.03225806451647,514900.0,0.5768110312682074,5711.T
2026-03-09,09:00-09:30,547700.0,103.84215991692702,479100.0,1.1431851388019203,5711.T
2026-03-10,09:00-09:30,504100.0,23.428348301444135,523700.0,0.9625739927439374,5711.T
2026-03-11,09:00-09:30,425800.0,-171.48182665424062,512550.0,0.8307482196858843,5711.T
2026-03-12,09:00-09:30,307800.0,-114.5186335403725,512550.0,0.6005267778753293,5711.T
2026-03-13,09:00-09:30,324900.0,55.78800557880071,512550.0,0.6338893766461808,5711.T
2026-03-16,09:00-09:30,398500.0,-12.15312943082858,470650.0,0.846701370445129,5711.T
2026-03-17,09:00-09:30,154900.0,-192.15372297838317,431500.0,0.3589803012746234,5711.T
2026-03-19,09:00-09:30,2248200.0,-170.34818420067376,412150.0,5.454810141938615,5711.T
2026-03-23,09:00-09:30,1195500.0,-102.4675867837721,431500.0,2.7705677867902665,5711.T
2026-03-24,09:00-09:30,731300.0,-120.14417300760915,470650.0,1.5538085626261553,5711.T
2026-03-25,09:00-09:30,687400.0,-63.06134148671872,512550.0,1.3411374500048776,5711.T
2026-03-26,09:00-09:30,238700.0,-186.18042226487552,523700.0,0.4557953026541913,5711.T
2026-03-27,09:00-09:30,213100.0,312.7506014434633,523700.0,0.40691235440137485,5711.T
2026-03-30,09:00-09:30,231100.0,52.910052910053466,512550.0,0.45088284069846846,5711.T
2026-03-31,09:00-09:30,251100.0,52.13764337852034,470650.0,0.5335174758312972,5711.T
2026-04-01,09:00-09:30,278300.0,243.32344213649827,431500.0,0.6449594438006953,5711.T
2026-04-02,09:00-09:30,324600.0,-422.158548233047,412150.0,0.787577338347689,5711.T
2026-04-03,09:00-09:30,199300.0,28.97430944562407,361700.0,0.5510091235830799,5711.T
2026-04-06,09:00-09:30,165100.0,44.59957339538523,324750.0,0.5083910700538876,5711.T
2026-04-07,09:00-09:30,112300.0,44.11200613732235,316200.0,0.3551549652118912,5711.T
2026-04-08,09:00-09:30,635600.0,255.70776255707807,316200.0,2.0101201771030994,5711.T
2026-04-09,09:00-09:30,307900.0,-12.562814070351536,316200.0,0.9737507906388362,5711.T
2026-04-10,09:00-09:30,224200.0,81.46270818247592,307850.0,0.7282767581614422,5711.T
2026-04-13,09:00-09:30,185600.0,-94.21996738539606,293050.0,0.6333390206449412,5711.T
2026-04-14,09:00-09:30,460100.0,-71.7410323709533,264700.0,1.7381941820929354,5711.T
2026-04-15,09:00-09:30,343500.0,-158.48136537791711,264700.0,1.297695504344541,5711.T
2026-04-16,09:00-09:30,169400.0,135.0403367239572,264700.0,0.6399697771061579,5711.T
2026-04-17,09:00-09:30,205600.0,-132.69639065817464,264700.0,0.7767283717415943,5711.T
2026-04-20,09:00-09:30,114600.0,-90.38322487346373,244900.0,0.4679461004491629,5711.T
2025-04-01,09:30-10:00,36400.0,36.60024400162776,,,5711.T
2025-04-02,09:30-10:00,69200.0,-18.49568434032056,,,5711.T
2025-04-03,09:30-10:00,112200.0,-23.409236007660983,,,5711.T
2025-04-04,09:30-10:00,158300.0,-103.254769921437,,,5711.T
2025-04-07,09:30-10:00,183400.0,103.24855200201543,,,5711.T
2025-04-08,09:30-10:00,131300.0,-158.73015873015927,,,5711.T
2025-04-09,09:30-10:00,69900.0,42.016806722688926,,,5711.T
2025-04-10,09:30-10:00,122400.0,82.34217749313765,,,5711.T
2025-04-11,09:30-10:00,75800.0,315.68953239971444,,,5711.T
2025-04-14,09:30-10:00,74800.0,-15.840687938447617,,,5711.T
2025-04-15,09:30-10:00,36300.0,-69.709916797841,94000.0,0.3861702127659574,5711.T
2025-04-16,09:30-10:00,68000.0,-66.5748393021115,75800.0,0.8970976253298153,5711.T
2025-04-17,09:30-10:00,42100.0,103.83017997231292,75300.0,0.5590969455511288,5711.T
2025-04-18,09:30-10:00,30600.0,52.213393870601536,74800.0,0.4090909090909091,5711.T
2025-04-21,09:30-10:00,73900.0,-4.606172270843478,72350.0,1.0214236351071182,5711.T
2025-04-22,09:30-10:00,33400.0,66.36155606407401,73900.0,0.4519621109607578,5711.T
2025-04-23,09:30-10:00,99300.0,-24.78035593602157,71900.0,1.3810848400556328,5711.T
2025-04-24,09:30-10:00,43300.0,-24.455313472654396,73900.0,0.5859269282814614,5711.T
2025-04-25,09:30-10:00,64700.0,-19.924728802301892,71900.0,0.8998609179415855,5711.T
2025-04-28,09:30-10:00,67600.0,11.084016847706657,69900.0,0.9670958512160229,5711.T
2025-04-30,09:30-10:00,37700.0,-8.926578888640568,69550.0,0.5420560747663551,5711.T
2025-05-01,09:30-10:00,89500.0,94.74396571170773,69550.0,1.286843997124371,5711.T
2025-05-02,09:30-10:00,66900.0,-19.991115059972977,71900.0,0.9304589707927677,5711.T
2025-05-07,09:30-10:00,66400.0,65.02242152466309,68950.0,0.9630166787527193,5711.T
2025-05-08,09:30-10:00,46900.0,-4.485310607759141,67800.0,0.6917404129793511,5711.T
2025-05-09,09:30-10:00,34700.0,-15.565932844118224,67250.0,0.5159851301115241,5711.T
2025-05-12,09:30-10:00,68500.0,87.85416209093012,66650.0,1.0277569392348087,5711.T
2025-05-13,09:30-10:00,34100.0,-19.514310494362917,66650.0,0.5116279069767442,5711.T
2025-05-14,09:30-10:00,58400.0,89.95173321632244,65550.0,0.8909229595728452,5711.T
2025-05-15,09:30-10:00,101600.0,-81.35593220338966,61550.0,1.6506904955320878,5711.T
2025-05-16,09:30-10:00,44900.0,66.51376146789012,61550.0,0.7294882209585702,5711.T
2025-05-19,09:30-10:00,64000.0,-79.4371311847486,61550.0,1.0398050365556457,5711.T
2025-05-20,09:30-10:00,41800.0,-47.716428084526584,61200.0,0.6830065359477124,5711.T
2025-05-21,09:30-10:00,27000.0,49.78501923512013,61200.0,0.4411764705882353,5711.T
2025-05-22,09:30-10:00,38500.0,34.0754202635174,61200.0,0.6290849673202614,5711.T
2025-05-23,09:30-10:00,39600.0,31.624124689406674,52650.0,0.7521367521367521,5711.T
2025-05-26,09:30-10:00,54400.0,33.25205054311775,52650.0,1.0332383665717,5711.T
2025-05-27,09:30-10:00,23600.0,33.178500331785266,50650.0,0.46594274432379074,5711.T
2025-05-28,09:30-10:00,53100.0,-99.46949602122058,50650.0,1.0483711747285291,5711.T
2025-05-29,09:30-10:00,33800.0,6.665185514329597,50000.0,0.676,5711.T
2025-05-30,09:30-10:00,18800.0,66.85981724983358,45900.0,0.4095860566448802,5711.T
2025-06-02,09:30-10:00,94300.0,40.62288422477911,45900.0,2.054466230936819,5711.T
2025-06-03,09:30-10:00,40900.0,20.089285714286476,45900.0,0.8910675381263616,5711.T
