date,slot,vol,fwd_bps,med20,vol_ratio,sym
2025-10-23,09:00-09:30,180100.0,34.831069313827626,294900.0,0.610715496778569,5711.T
2025-10-24,09:00-09:30,113200.0,49.21092821992268,294900.0,0.38385893523228215,5711.T
2025-10-27,09:00-09:30,349100.0,6.640106241699861,282000.0,1.2379432624113476,5711.T
2025-10-28,09:00-09:30,281100.0,11.788480970023052,282000.0,0.9968085106382979,5711.T
2025-10-29,09:00-09:30,184400.0,-10.259917920656392,280850.0,0.6565782446145629,5711.T
2025-10-30,09:00-09:30,153500.0,37.15588583009577,280850.0,0.5465551005875022,5711.T
2025-10-31,09:00-09:30,118500.0,-26.507620941020882,270650.0,0.4378348420469241,5711.T
2025-11-04,09:00-09:30,170300.0,81.35593220339076,251400.0,0.677406523468576,5711.T
2025-11-05,09:00-09:30,236900.0,-43.60718646432949,251400.0,0.9423229912490055,5711.T
2025-11-06,09:00-09:30,105600.0,-12.14223764093636,240600.0,0.4389027431421446,5711.T
2025-11-07,09:00-09:30,88300.0,35.03240497460203,239500.0,0.3686847599164927,5711.T
2025-11-10,09:00-09:30,129900.0,3.429943405934832,231950.0,0.5600344901918517,5711.T
2025-11-11,09:00-09:30,262900.0,0.0,210450.0,1.2492278450938465,5711.T
2025-11-12,09:00-09:30,731200.0,78.94736842105176,210450.0,3.4744594915656926,5711.T
2025-11-13,09:00-09:30,277600.0,49.13200131018591,210450.0,1.3190781658351152,5711.T
2025-11-14,09:00-09:30,232200.0,-35.279025016036194,210450.0,1.1033499643620812,5711.T
2025-11-17,09:00-09:30,266000.0,-66.83640992998119,210450.0,1.2639581848420052,5711.T
2025-11-18,09:00-09:30,115600.0,-58.27128520556779,229600.0,0.5034843205574913,5711.T
2025-11-19,09:00-09:30,159400.0,147.89915966386457,208300.0,0.7652424387902065,5711.T
2025-11-20,09:00-09:30,206200.0,13.033561420658923,182250.0,1.1314128943758572,5711.T
2025-11-21,09:00-09:30,161800.0,-8.33055648117309,182250.0,0.8877914951989027,5711.T
2025-11-25,09:00-09:30,292200.0,45.871559633028355,177350.0,1.647589512263885,5711.T
2025-11-26,09:00-09:30,129100.0,0.0,195300.0,0.6610343061955966,5711.T
2025-11-27,09:00-09:30,596300.0,-58.61282969716663,177350.0,3.3622779813927264,5711.T
2025-11-28,09:00-09:30,213200.0,28.957528957529455,177350.0,1.2021426557654356,5711.T
2025-12-01,09:00-09:30,264700.0,-28.63506204263455,188250.0,1.406108897742364,5711.T
2025-12-02,09:00-09:30,168300.0,-91.56930849384293,209700.0,0.8025751072961373,5711.T
2025-12-03,09:00-09:30,164000.0,58.38469023678128,209700.0,0.78206962327134,5711.T
2025-12-04,09:00-09:30,227300.0,56.962025316456,209700.0,1.083929422985217,5711.T
2025-12-05,09:00-09:30,113800.0,44.01131719585116,209700.0,0.5426800190748688,5711.T
2025-12-08,09:00-09:30,409200.0,-46.196489066830935,209700.0,1.9513590844062947,5711.T
2025-12-09,09:00-09:30,126800.0,-30.797659377886923,220250.0,0.5757094211123723,5711.T
2025-12-10,09:00-09:30,516400.0,14.952153110048272,220250.0,2.3446083995459706,5711.T
2025-12-11,09:00-09:30,171300.0,-50.67064083457473,220250.0,0.7777525539160045,5711.T
2025-12-12,09:00-09:30,311200.0,109.53226761397205,209700.0,1.4840247973295184,5711.T
2025-12-15,09:00-09:30,397600.0,-41.09186968006995,209700.0,1.8960419647114926,5711.T
2025-12-16,09:00-09:30,231000.0,-136.53903235381404,209700.0,1.1015736766809727,5711.T
2025-12-17,09:00-09:30,279700.0,-39.14483589280371,209700.0,1.3338102050548402,5711.T
2025-12-18,09:00-09:30,286100.0,27.26446531354121,220250.0,1.298978433598184,5711.T
2025-12-19,09:00-09:30,99500.0,6.020469596628164,229150.0,0.4342133973379882,5711.T
2025-12-22,09:00-09:30,349100.0,112.39193083573574,229150.0,1.5234562513637355,5711.T
2025-12-23,09:00-09:30,249600.0,42.857142857142264,247850.0,1.0070607222110148,5711.T
2025-12-24,09:00-09:30,662900.0,33.11258278145601,240300.0,2.758635039533916,5711.T
2025-12-25,09:00-09:30,652900.0,-65.0230289894338,257150.0,2.5389850281936615,5711.T
2025-12-26,09:00-09:30,254600.0,13.520822065982152,257150.0,0.9900836087886448,5711.T
2025-12-29,09:00-09:30,629200.0,-113.99787910922554,259650.0,2.423262083574042,5711.T
2025-12-30,09:00-09:30,483800.0,-13.583265417006496,267150.0,1.8109676211865993,5711.T
2026-01-05,09:00-09:30,264800.0,56.30026809651412,282900.0,0.9360197949805585,5711.T
2026-01-06,09:00-09:30,811600.0,17.80264496439532,282900.0,2.8688582537999294,5711.T
2026-01-07,09:00-09:30,722500.0,-35.14056224899642,298650.0,2.41921982253474,5711.T
2026-01-08,09:00-09:30,618500.0,138.6787695410985,330150.0,1.8733908829320005,5711.T
2026-01-09,09:00-09:30,259400.0,22.71006813020504,330150.0,0.7857034681205513,5711.T
2026-01-13,09:00-09:30,797700.0,64.19400855920188,330150.0,2.416174466151749,5711.T
2026-01-14,09:00-09:30,398600.0,160.03765591904084,330150.0,1.207330001514463,5711.T
2026-01-15,09:00-09:30,563800.0,70.76010043369108,373350.0,1.5101111557519753,5711.T
2026-01-16,09:00-09:30,229200.0,-57.44485294117641,398100.0,0.5757347400150716,5711.T
2026-01-19,09:00-09:30,349100.0,25.676937441643233,373850.0,0.9337969773973519,5711.T
2026-01-20,09:00-09:30,182100.0,4.67726847521055,373850.0,0.48709375417948375,5711.T
2026-01-21,09:00-09:30,318300.0,84.05323371468486,373850.0,0.8514109937140565,5711.T
2026-01-22,09:00-09:30,384500.0,23.142791020596132,373850.0,1.0284873612411396,5711.T
