pub_date,st_date,en_date,section,FrgnBal,IndBal,PropBal,TrstBnkBal,InvTrBal,InsCoBal,BankBal,BusCoBal,SecCoBal,FrgnTot,IndTot,PropTot,TrstBnkTot,InvTrTot,InsCoTot,BankTot,BusCoTot,SecCoTot,market,ret_5d,ret_10d,ret_20d,FrgnBal_z,IndBal_z,PropBal_z,TrstBnkBal_z,InvTrBal_z,InsCoBal_z,BankBal_z,BusCoBal_z,SecCoBal_z,FvI,FvI_z,year,signal_long,signal_short,position,week_pnl,cum_pnl,cum_topix
2019-01-31,2019-01-21,2019-01-25,TSE1st,1.39972315,-0.88965928,-0.06933692,-0.17151851,-0.18889031,-0.14954662,-0.11767635,-0.13740509,0.01173393,13692552589.0,3184138154.0,3193329790.0,720320859.0,349297995.0,52705618.0,24948885.0,232332301.0,120936047.0,main,21.716497512183075,74.47481205648643,319.93510599566787,0.9164920272274201,-0.24902472436753176,-0.1501908787395099,-0.4693683559838313,-0.5965490331624785,-0.7307953578800316,0.1841844746696298,-1.1510770266647594,-0.13457321671252742,2.28938243,0.6632939864607565,2019,0,0,0,0.0,2489.0527729738806,1938.242002745065
2019-02-07,2019-01-28,2019-02-01,TSE1st,-1.06970311,-0.21402307,-0.57642636,1.04127613,0.64813361,-0.17522797,-0.08310005,0.40552375,0.02462035,16610543417.0,3596665223.0,4698740164.0,1337052153.0,567434113.0,33925587.0,33006267.0,224538921.0,113188317.0,main,158.36929220068185,365.94319572357705,127.13338056289159,-0.03667274207196707,-0.008739074249303024,-0.3201948713810381,0.910998343553614,0.31723293397358726,-0.9107094769001894,0.507431306065934,0.07928395509574632,0.009088075810317094,-0.8556800400000001,-0.016250466240382733,2019,0,0,0,0.0,2489.0527729738806,2096.611294945747
2019-02-15,2019-02-04,2019-02-08,TSE1st,-1.41172916,0.20200927,0.19258733,-0.1840738,0.26235529,-0.13622508,-0.05584349,1.06203397,0.03186408,16459545206.0,4384081215.0,3661407227.0,868571386.0,400675611.0,70184686.0,28952141.0,309968939.0,156423410.0,main,63.71418031300591,102.48041367322713,20.63364033689119,-0.15884491687677027,0.16594687167306496,-0.05691188292625144,-0.4749551140361247,-0.09039041098002612,-0.6512313420161587,0.7800960211591262,1.5083400671129952,0.08875268764171282,-1.61373843,-0.18477398042913531,2019,0,0,0,0.0,2489.0527729738806,2160.3254752587527
2019-02-21,2019-02-12,2019-02-15,TSE1st,-0.61407267,-2.37499866,1.70919999,1.01335367,-0.17696668,-0.19712892,-0.04396001,0.9105258,-0.10886658,13876782291.0,3391303530.0,3020198295.0,744266209.0,319703594.0,38869070.0,36543039.0,343291250.0,125785466.0,main,10.398570352243564,-26.961562649828743,69.24077983050836,0.16092839074240822,-0.8422772548218024,0.48122446638912286,0.8936813723644057,-0.5613481845870888,-1.1422100401791513,0.8307906327247889,1.0957951626206248,-1.5445402716970003,1.76092599,0.5649659923099833,2019,0,0,0,0.0,2489.0527729738806,2170.724045610996
2019-02-28,2019-02-18,2019-02-22,TSE1st,-0.00711267,-2.36416612,3.95162811,-0.75478467,-0.45493648,-0.38951365,-0.62411418,1.0673815,-0.06125336,14145563691.0,3560547916.0,3383063945.0,704368491.0,399173196.0,64714183.0,81805050.0,372822482.0,140697380.0,main,-67.04000694586543,-149.95627825634017,-129.18069793546482,0.3572400277193566,-0.7738988941721766,1.2745329065461681,-1.122818341313353,-0.8202989396533915,-2.816853500104742,-4.678722209969905,1.3786963623927657,-0.8966523233875758,2.35705345,0.6452324425021049,2019,0,0,0,-0.0,2489.0527729738806,2103.6840386651306
2019-03-07,2019-02-25,2019-03-01,TSE1st,-1.90011768,-0.86297796,2.62085941,0.23790544,0.17102047,-0.41336263,-0.35779659,0.94612067,-0.04836676,15378781302.0,3537451734.0,4193107277.0,1132996862.0,542164935.0,70636979.0,69348037.0,364995751.0,127860984.0,main,0.8815288228425366,182.35053363976795,236.7534552781536,-0.39115699484172817,-0.1489383018441692,0.7192421544280856,0.00040121176334181896,-0.14508261704954994,-2.572291261969543,-1.4212138679750432,1.0578039591512007,-0.723582338500466,-1.0371397199999999,-0.13955316533642412,2019,0,0,0,0.0,2489.0527729738806,2104.565567487973
2019-03-14,2019-03-04,2019-03-08,TSE1st,-5.50731127,1.6681347,3.2340738,-0.38817925,-0.28904446,-0.10255908,-0.14719356,1.35887588,0.06898394,14879996383.0,3590544520.0,6149083388.0,1047446209.0,447116596.0,45818192.0,55398688.0,378254218.0,144746370.0,main,138.49356120926305,-21.19095685320538,65.07755388647229,-1.7599314277726077,0.8262556308006642,0.9436436650975615,-0.7188107836278351,-0.6347273340424985,0.0034653810591970076,0.13251652815522658,1.79439135251347,0.6007572458187431,-7.17544597,-1.4871090120796095,2019,0,1,-1,-138.49356120926305,2350.5592117646174,2243.0591286972362
2019-03-22,2019-03-11,2019-03-15,TSE1st,-4.98292775,-1.31565663,7.48895335,-0.77554175,-1.40650812,-0.126372,-0.22229538,1.50638281,-0.01526589,15774583267.0,3422050789.0,4836248041.0,1005290307.0,630923250.0,45317226.0,50700594.0,413881633.0,125835739.0,main,-10.418628004769115,203.66534864746154,148.30854201970834,-1.5328607156824994,-0.3346560082538085,2.375191546219827,-1.1048679056929005,-1.7461533305840542,-0.16288192693615233,-0.3676769342292069,1.898023338889569,-0.30648255159976256,-3.6672711199999997,-0.7263935938167629,2019,0,1,-1,10.418628004769115,2360.9778397693867,2232.640500692467
2019-03-28,2019-03-18,2019-03-22,TSE1st,-3.83863775,0.0003904,4.63869127,-0.32141883,-0.11326855,-0.15601726,-0.31371103,0.19431516,-0.01217037,11819628221.0,2857510702.0,3190426063.0,759671619.0,327104423.0,25106542.0,53456787.0,237064286.0,124133701.0,main,153.36116020506773,68.56440918036056,154.80264229935204,-1.0269104008916048,0.19156487492557558,1.2611755144614751,-0.5535177453926537,-0.342353350493143,-0.3399673425114636,-1.0195059564613271,-0.6106362837947523,-0.29244578169994007,-3.8390281500000003,-0.7331644660821055,2019,0,1,-1,-153.36116020506773,2207.616679564319,2386.0016608975347
2019-04-04,2019-03-25,2019-03-29,TSE1st,-0.78519628,0.75101303,1.84439821,0.03213515,-1.07267043,-0.06284514,-0.31731061,-0.52079269,0.05413416,16886934672.0,3929692089.0,4967190465.0,756836147.0,585325381.0,14767422.0,56005305.0,228686627.0,153557008.0,main,-86.39202231382481,-34.248265988694456,-438.7480561794976,0.2041206093464116,0.4614003839213383,0.45458770660813486,-0.19350484950903524,-1.5414538649453566,0.38053553435193493,-0.9857717927759256,-2.069755306700183,0.4102153511863468,-1.5362093099999998,-0.10738719974052613,2019,0,0,0,-0.0,2207.616679564319,2299.60963858371
2019-04-11,2019-04-01,2019-04-05,TSE1st,6.30784803,-5.51773014,-0.68891406,0.61070243,0.57667359,-0.13819234,-0.28786214,-0.00694832,-0.16178372,15605761533.0,3688297972.0,4191347272.0,960817193.0,562816215.0,23754576.0,38719882.0,212820468.0,148296788.0,main,20.040453174829942,52.98621365728895,-356.6952486133002,3.213118607819566,-2.737273848309784,-0.47413608063255874,0.4090856701031127,0.27585506283187566,-0.29177876858760793,-0.8524154266195269,-1.0706472683243673,-2.828653445429024,11.82557817,3.688842899734637,2019,1,0,1,20.040453174829942,2227.657132739149,2319.65009175854
2019-04-18,2019-04-08,2019-04-12,TSE1st,1.41153416,-0.27087508,-0.63289886,0.34707409,-0.61247993,-0.17527011,-0.18011959,0.11284409,-0.02331279,13927872356.0,3272650412.0,3565279044.0,765466389.0,515898151.0,40125791.0,29474481.0,395324071.0,131857565.0,main,-5.859748462587744,-442.9353022088167,-493.5758652381217,1.1706410171254649,-0.00238018401840184,-0.48858405461124166,0.03499406714364097,-1.2299176872421949,-0.6326021687438618,-0.09492998716494225,-0.8506714305998581,-0.6121686781912328,1.68240924,0.689270204926783,2019,1,0,1,-5.859748462587744,2221.797384276561,2313.790343295952
2019-04-25,2019-04-15,2019-04-19,TSE1st,5.46501361,-3.09400338,-1.2818457,0.24829752,-0.79329359,-0.11012385,-0.06386847,0.12004092,-0.08932813,15143919015.0,4048905026.0,3539240472.0,852203054.0,502138437.0,39265789.0,28559565.0,227270584.0,161226869.0,main,-380.9931772608466,-351.00789053818306,-611.5632701966111,2.6975656902828407,-1.3748262233070387,-0.830975925225054,-0.1348622553274337,-1.3516550086575494,-0.030145128798340207,0.792006778869444,-0.8145241882852677,-1.5395000372726655,8.55901699,2.386708742305642,2019,1,0,1,-380.9931772608466,1840.8042070157144,1932.7971660351054
2019-05-10,2019-04-22,2019-04-26,TSE1st,3.01659418,-0.32064112,-1.95126876,-0.43889127,-0.57421002,-0.12604068,-0.05685509,0.29453486,-0.01419888,15441131770.0,3564867264.0,3486464144.0,895855743.0,468687500.0,23928442.0,19242735.0,199515186.0,141364572.0,main,84.47798187162236,-0.12976648520957035,-57.35678646275999,1.4234217643961578,0.2225838543925978,-1.190874190713641,-0.9710629386177037,-0.9944563300466293,-0.10609689811131229,0.8416339967925798,-0.4774015122513108,-0.31037770045585467,3.3372352999999997,0.855317275790541,2019,1,0,1,84.47798187162236,1925.2821888873368,2017.2751479067279
2019-05-16,2019-05-07,2019-05-10,TSE1st,-0.08312811,3.58638924,-4.52881279,-0.65626551,0.03557154,-0.02787127,0.01398848,0.6608251,0.21087547,17718088211.0,3391192438.0,3641722553.0,612821527.0,466246548.0,19722791.0,13248154.0,220189698.0,164677213.0,main,-63.59485049405422,-119.06297567142232,-57.66105105647456,0.23971801251531152,2.7047977700045056,-2.338913941668944,-1.1765958675678319,-0.1651397077447738,0.8653220828795084,1.3463109511355806,0.20836096544615723,3.4518544521297687,-3.66951735,-0.9136167127627539,2019,0,0,0,-0.0,1925.2821888873368,1953.6802974126736
2019-05-23,2019-05-13,2019-05-17,TSE1st,-1.18856192,-0.33711596,-1.29219223,0.04962569,0.42566824,-0.52504503,-0.01367919,2.17732125,0.05256269,18373101408.0,3817146538.0,3789724039.0,813831715.0,542611206.0,71526607.0,28761211.0,436104211.0,184679509.0,main,31.29910948140413,-14.99476165531699,214.11733892090058,-0.13878415236200392,0.179575338443753,-0.8158418761321613,-0.23727446570519672,0.376831682603011,-3.742371640409558,1.0411850641305158,2.9815355583801826,0.6350314443432438,-0.85144596,-0.17692322667967605,2019,0,0,0,0.0,1925.2821888873368,1984.9794068940778
2019-05-30,2019-05-20,2019-05-24,TSE1st,-0.62306633,0.50141682,-0.59558611,-0.41511288,-0.29550822,-0.12282237,-0.11004038,1.2656969,-0.00827405,15412540093.0,3181205874.0,2934379641.0,749207598.0,438982806.0,36065495.0,27503256.0,281239618.0,136354851.0,main,23.663816053269837,132.71456836542183,210.0821002951414,0.10080767037165145,0.6064318241772486,-0.5160169200996405,-0.9418351774712874,-0.5801264830580094,0.0908678263767,0.3079520585963955,1.0736854383569492,-0.21945738222693398,-1.12448315,-0.20356038055601614,2019,0,0,0,0.0,1925.2821888873368,2008.6432229473476
2019-06-06,2019-05-27,2019-05-31,TSE1st,-2.70088547,1.17495251,-1.1485616,0.66421915,0.56235492,-0.03337058,-0.06348613,1.7695125,0.00034051,15578109461.0,2916169623.0,4070742610.0,958213621.0,599163394.0,12913092.0,33499787.0,316434828.0,117520741.0,main,81.09345366555499,201.4256752337995,396.8347393891847,-0.6264277157855253,0.9967262847454169,-0.7552239243044666,0.4764117904207315,0.5435230899339045,0.7785203459858419,0.6035417098946164,1.8507287340171579,-0.057734212154609214,-3.87583798,-0.8816332429298153,2019,0,0,0,0.0,1925.2821888873368,2089.7366766129026
2019-06-13,2019-06-03,2019-06-07,TSE1st,-0.98687699,-0.95662862,-0.01611759,0.15327877,0.54671834,-0.00243171,-0.20334515,1.54900661,0.00367866,14166958253.0,3114275108.0,3276722321.0,824771599.0,429052270.0,51060893.0,41659115.0,310367567.0,121970648.0,main,106.77586139871131,63.8193103627005,228.1297378548941,-0.00051177631604714,-0.19769072122258818,-0.2792011885614369,-0.2209559630234159,0.5001037556137767,1.0027249728755823,-0.37966407726747486,1.342772612613801,-0.0008559994322235544,-0.030248369999999913,0.08825678885607761,2019,0,0,0,0.0,1925.2821888873368,2196.5125380116137
2019-06-20,2019-06-10,2019-06-14,TSE1st,-1.7924065,-0.77548053,0.72322929,0.32929196,-0.00571934,-0.07759139,-0.07468039,1.35698247,-0.07751373,12502408424.0,2852705551.0,3855798989.0,741992484.0,304479574.0,31688869.0,33547155.0,313737307.0,111847701.0,main,-37.96843232704239,196.19161231152037,30.592807804052935,-0.2979642103539819,-0.15751600169508542,0.04856257188199168,0.08343243258562429,-0.18897106724561288,0.427100095416159,0.5512249204603038,0.9861729356815976,-1.198900899260784,-1.01692597,-0.1385129386562705,2019,0,0,0,-0.0,1925.2821888873368,2158.544105684571
2019-06-27,2019-06-17,2019-06-21,TSE1st,-0.88111818,-0.86379337,0.07520943,-0.24913234,0.54930143,0.03462542,-0.04666789,1.13757819,0.01011433,14085263684.0,2870394989.0,3405842331.0,705828414.0,489458077.0,27816790.0,24532559.0,303623095.0,139187057.0,main,253.27150421474266,181.35968165313488,135.50380197483446,-0.031226536366477736,-0.15292959524992936,-0.23962473048961877,-0.7263820331375536,0.5877273690359127,1.277940194990445,0.7392422329442226,0.6738921539156811,0.14430280385165473,-0.01732480999999997,0.045132437887397785,2019,0,0,0,0.0,1925.2821888873368,2411.815609899314
2019-07-04,2019-06-24,2019-06-28,TSE1st,0.06241629,-0.04835797,-3.46964225,2.58135397,0.26893201,-0.07889169,0.05095595,-0.06317595,-0.01816181,12602143629.0,2733631639.0,3052955807.0,835626211.0,380244391.0,18065141.0,40842613.0,127994007.0,139984871.0,main,-73.94412691226648,-166.18565257578322,-357.9625123397412,0.31037132211989593,0.3558202050342177,-1.761089008717731,4.185558550319187,0.26509871192233825,0.34355489351877305,1.4361690936225902,-1.0776738677768865,-0.2514628425709821,0.11077426,0.061942599545120255,2019,0,0,0,-0.0,1925.2821888873368,2337.871482987048
2019-07-11,2019-07-01,2019-07-05,TSE1st,0.41039809,-3.072588,0.26751298,1.75538108,-0.04615055,-0.06137034,-0.10298324,0.95505928,-0.05889428,11996532775.0,3238701906.0,3221234482.0,694834064.0,471958293.0,34201992.0,28429460.0,276487034.0,156644516.0,main,-116.5943086810628,-68.8190797580912,-496.521129163745,0.39827412980771576,-1.4548079838378967,-0.11799232520713158,2.124583411536644,-0.08604493109339931,0.4779591515650658,0.29206133985363086,0.39079857944833846,-0.8083856088625873,3.4829860900000003,0.9178144614033715,2019,0,0,0,-0.0,1925.2821888873368,2221.2771743059848
2019-07-19,2019-07-08,2019-07-12,TSE1st,-0.08522559,0.35551518,0.00806817,0.40603889,-2.193577,-0.0789413,0.03740969,1.12369648,0.03470583,12152013883.0,2854455542.0,3373933883.0,669614677.0,583038574.0,16023370.0,29012805.0,253776376.0,112107931.0,main,78.75631718016419,-165.3369590313225,-416.29255278212486,0.19469181955031944,0.5911256691998095,-0.22868920733070702,0.25303196295032276,-3.65507669239334,0.37935644643741695,1.2212822623435655,0.5894815069008689,0.5950412410037031,-0.44074077,-0.13251663122079801,2019,0,0,0,0.0,1925.2821888873368,2300.033491486149
2019-07-25,2019-07-16,2019-07-19,TSE1st,-1.3885096,0.4516343,-0.8216733,0.5131505,-0.01951487,-0.01121005,-0.02381198,0.99568425,0.01663218,10789093610.0,2411931588.0,2299077886.0,665418806.0,425089171.0,6954813.0,20789290.0,194733403.0,98981290.0,main,-30.150945556551846,-467.08521776743004,-444.2493750357801,-0.3240272624834396,0.6479433071021637,-0.5444128142528886,0.38310994131188114,0.1324451816774039,0.934491591072705,0.7826782367937628,0.35163396998353996,0.3166509994746308,-1.8401439,-0.5164197886264525,2019,0,0,0,-0.0,1925.2821888873368,2269.882545929597
2019-08-01,2019-07-22,2019-07-26,TSE1st,1.29331405,-1.20579649,-0.88805066,-0.57738806,0.33887219,-0.01221682,-0.0299186,0.69263146,-0.0520596,11884619681.0,2964534611.0,2907915838.0,647333182.0,474952655.0,21515102.0,13634668.0,245074760.0,137015190.0,main,-298.61664044951056,-385.16562121712286,-213.16813288537628,0.6752982636305538,-0.34883654731990693,-0.5244782033068061,-1.0542867178097566,0.7628001380644739,0.9331473930244696,0.7251407375316564,-0.1362076935202525,-0.6683148633223673,2.49911054,0.61387744540533,2019,0,0,0,-0.0,1925.2821888873368,1971.2659054800865
2019-08-08,2019-07-29,2019-08-02,TSE1st,-1.92252183,2.36185262,-1.63652603,0.42891872,-0.25682833,-0.03255838,0.05327065,0.73026284,0.05777371,16024478087.0,3775127460.0,4905477135.0,913383112.0,1074613625.0,21112626.0,21579171.0,322827596.0,175215373.0,main,-159.6671503057534,-47.30387772543976,183.58409688681965,-0.5760055421911656,1.6959872659395867,-0.7841352363736891,0.3012327946669593,-0.16134946354345409,0.7716424903733795,1.2358630171589848,-0.1131572432542174,0.9529695575155607,-4.28437445,-1.1516258397153223,2019,0,0,0,-0.0,1925.2821888873368,1811.598755174333
2019-08-16,2019-08-05,2019-08-09,TSE1st,-1.67584323,2.49220573,-3.21050685,-0.30058693,0.54800478,0.08313788,-0.09083131,1.70332599,0.16913971,16143468215.0,3622938541.0,4240799991.0,723790741.0,505846508.0,37359080.0,45415059.0,358900739.0,157610439.0,main,41.57670634947097,105.81338609519707,760.9473072064054,-0.4357676650406762,1.6135690919554462,-1.3695790205459177,-0.6669247435121989,1.039195386693173,1.6091703137332554,0.22547807131839137,1.364520893367946,2.481766751574777,-4.16804896,-1.0377735035700548,2019,0,0,0,0.0,1925.2821888873368,1853.175461523804
2019-08-22,2019-08-13,2019-08-16,TSE1st,-2.97863238,0.88018716,-0.43796039,0.34636776,0.49942861,0.09585208,0.05585473,1.16333664,0.06461203,11223007186.0,2454814496.0,2510227279.0,501827246.0,358677473.0,28891014.0,13734291.0,207814378.0,87909091.0,main,-44.29449492250104,251.6034206306794,797.9021913415285,-0.9200370182471179,0.6508974030166336,-0.23337947627643366,0.23637041782677612,0.9792322788749268,1.5597079817473853,1.1777785311030782,0.4234095763559869,0.8388279035200759,-3.85881954,-0.9096095422385817,2019,0,0,0,-0.0,1925.2821888873368,1808.8809666013028
2019-08-29,2019-08-19,2019-08-23,TSE1st,-0.3457693,-1.18977322,0.49608036,-0.00611652,-0.17372011,0.10890756,-0.10255985,0.86863488,-0.01352621,11341141224.0,2750320756.0,2565650380.0,512797044.0,339021841.0,31592106.0,20117737.0,241542548.0,112475451.0,main,210.4695807243684,613.9749672284944,565.3999454362779,0.10049828151245757,-0.4303849488850777,0.1303913888955406,-0.25247273852989227,-0.04147737055697168,1.5211434491942926,0.12093182960683643,-0.036446391711790434,-0.16705616276590032,0.84400392,0.2695248313859135,2019,0,0,0,0.0,1925.2821888873368,2019.3505473256712
2019-09-05,2019-08-26,2019-08-30,TSE1st,0.11672497,-0.63830494,-0.62411399,-0.09083276,0.15097089,0.03332828,-0.01079976,1.07017426,0.02166374,12633590831.0,2820825388.0,3444895465.0,925015828.0,375078717.0,35807656.0,26689748.0,416623606.0,111825498.0,main,350.734888550015,487.84919373154656,205.70390318289444,0.2695951555770335,-0.17362652693214367,-0.27875522299190064,-0.31990431817151427,0.43892647527706413,0.8822478611063223,0.7196656094325884,0.27579992558036764,0.2380836553247691,0.7550299100000001,0.2573273768210205,2019,0,0,0,0.0,1925.2821888873368,2370.085435875686
2019-09-12,2019-09-02,2019-09-06,TSE1st,1.42755979,-2.23448829,1.15853301,-0.16250022,-0.24685819,0.01232524,-0.10019009,0.32199726,-0.02252035,12160420357.0,3043635611.0,3750582647.0,588584220.0,431832897.0,47337734.0,28292639.0,227676442.0,129528195.0,main,87.69301826261788,-89.75271192999568,112.47175723077207,0.7577299906180902,-1.0690256780695142,0.49145343755930737,-0.4638648054862091,-0.18458789502731282,0.6791511045120331,0.0010794909192396506,-0.8742854471670766,-0.3862958597535427,3.66204808,0.9902907363384745,2019,0,0,0,0.0,1925.2821888873368,2457.778454138304
2019-09-20,2019-09-09,2019-09-13,TSE1st,-3.16800365,-4.98713808,9.07300315,0.57758449,-0.80513473,-0.22693544,-0.30266638,2.69470834,-0.14389501,17588563137.0,3779791906.0,6797606589.0,938004901.0,579183945.0,40708282.0,61185726.0,528124356.0,166976309.0,main,-186.77148613737816,-279.7864056068522,124.34951360304592,-1.00254397225118,-2.4669456094654496,3.7496490054596707,0.5800602975184176,-0.9912641727783016,-1.3318675134645017,-1.9478996560842539,2.769640125988605,-2.0236507726285367,1.81913443,0.48329146301643905,2019,0,1,-1,186.77148613737816,2112.053675024715,2271.0069680009256
2019-09-27,2019-09-17,2019-09-20,TSE1st,-0.71886488,-2.46560247,3.82481857,0.12552544,-1.01488943,0.01005896,-0.07365275,0.12351098,-0.05442962,13830597682.0,3000335889.0,3510786093.0,830103366.0,424007501.0,23217646.0,27029461.0,233932090.0,122510476.0,main,-127.29258464203697,13.11841725354368,436.23444934031363,-0.132340673746915,-0.9264306172347266,1.2491893068716164,-0.09532235146237333,-1.2510198882756662,0.6377948147095174,0.19564407856668173,-1.0650454630417145,-0.6784201415826164,1.74673759,0.40558726679698576,2019,0,0,0,-0.0,2112.053675024715,2143.7143833588884
2019-10-03,2019-09-24,2019-09-27,TSE1st,-2.840394,0.79886061,4.5634359,-0.8890521,-1.38401589,-0.05382445,-0.14257295,-0.40974341,-0.01504808,12888731476.0,3281393599.0,3621738678.0,620448326.0,409061885.0,21533641.0,29391605.0,177250135.0,138046828.0,main,106.98673211135824,366.272975943962,827.517447657029,-1.1052046125862331,0.6635144365632087,1.7107103467458373,-1.6125517446098083,-1.8798281402179249,0.08624187282578172,-0.4576068248221112,-1.6955522224739683,-0.16210302980091165,-3.63925461,-1.0498562878143012,2019,0,1,-1,-106.98673211135824,2005.066942913357,2250.701115470247
2019-10-10,2019-09-30,2019-10-04,TSE1st,1.35188784,1.30501285,-2.21671569,-0.58399772,-0.04102998,-0.24670579,-0.01586601,0.15586357,-0.05362322,14546213748.0,3273506803.0,4018113537.0,821655196.0,663396722.0,58900719.0,42010427.0,234688405.0,134732710.0,main,178.53332831306412,344.45322991578655,728.7548476975792,0.6598937591928409,0.8838856667535955,-0.8078063907853197,-1.0990915494769142,0.2146239166838534,-1.494656696835592,0.6524544661193635,-0.8770259755588101,-0.6424339366467177,0.04687499000000006,-0.08821620815281814,2019,0,0,0,0.0,2005.066942913357,2429.234443783311
2019-10-18,2019-10-07,2019-10-11,TSE1st,0.83820642,-1.18771249,-0.19224816,0.29902156,-0.0736467,-0.02926404,-0.15542986,0.50868745,-0.04221254,13124271070.0,2837998259.0,3272067440.0,656371230.0,373592520.0,22830094.0,28600568.0,187566877.0,99938456.0,main,136.82372185120917,418.03490388517827,433.8388124315884,0.4003668014718755,-0.3036405050990693,0.003616396654310216,0.1572402667238657,0.11561936115943203,0.297325898769559,-0.8837597658717066,-0.4818316827992812,-0.4495372051743819,2.02591891,0.4165794798896738,2019,0,0,0,0.0,2005.066942913357,2566.05816563452
2019-10-25,2019-10-15,2019-10-18,TSE1st,5.64578395,-3.53728694,0.48716376,-1.68332121,-0.66829341,-0.07947752,-0.12796058,0.25002967,-0.12749021,12992078937.0,2711708502.0,3115988088.0,740850117.0,363731715.0,32331820.0,20691284.0,179108451.0,117018175.0,main,93.08776413728737,320.38664429814736,313.90623391253314,3.05298663560632,-1.683022105927,0.249144544213356,-2.537322788907784,-0.7389667708767096,-0.12283940188708421,-0.7137197663186913,-0.8760998135228197,-1.7057880181330105,9.18307089,3.007872108033063,2019,1,0,1,93.08776413728737,2098.1547070506444,2659.145929771807
2019-10-31,2019-10-21,2019-10-25,TSE1st,1.58724427,-1.67853261,2.04577144,-1.06417704,-0.73439385,-0.01873696,-0.07567084,0.3476585,-0.08554097,10983990777.0,2518846227.0,2819932356.0,711274912.0,405452023.0,17191028.0,15113874.0,169686256.0,104674405.0,main,296.1059378401254,259.22118756802615,275.4867577699849,0.7687213882270855,-0.5955385216739774,0.8122249801281167,-1.4200758132791342,-0.8332824393916576,0.3242129347280431,-0.12425871594939729,-0.7547700656040263,-1.0274810918318185,3.2657768799999998,0.8291030264475437,2019,0,0,0,0.0,2098.1547070506444,2955.2518676119325
2019-11-08,2019-10-28,2019-11-01,TSE1st,2.6569001,-2.8298573,0.83054213,-0.15385573,0.15367647,-0.10185076,-0.32291871,0.23210345,-0.12609476,18808952914.0,3938774142.0,6543010795.0,2253451493.0,855681843.0,24432406.0,68129485.0,237473873.0,157776770.0,main,-67.03276116431955,-98.23665784605251,30.677001615810884,1.491675160630383,-1.2397678278811328,0.3104436676943456,-0.23266639236432687,0.4984411532334011,-0.3579346081694751,-3.108981789680578,-0.9377576716620278,-1.5546630050392114,5.4867574,1.6935603351638566,2019,1,0,1,-67.03276116431955,2031.121945886325,2888.219106447613
2019-11-14,2019-11-05,2019-11-08,TSE1st,4.75812411,-3.74468607,1.38955186,-1.53934982,-1.18778992,0.20213948,-0.0978817,0.33578898,-0.11137625,15591695075.0,3664752551.0,3827126528.0,753230158.0,548577324.0,66672040.0,24423488.0,290462026.0,157451017.0,main,16.661033932776625,127.41836982751886,155.70062315824362,2.591103597348115,-1.6184979739487704,0.48143169517752044,-1.8954263098017654,-1.5693261705770827,2.03719150965401,-0.22518350571160783,-0.7867301902049135,-1.2523300330311897,8.50281018,2.533852293215254,2019,1,0,1,16.661033932776625,2047.7829798191017,2904.8801403803895
2019-11-21,2019-11-11,2019-11-15,TSE1st,1.9727314,-1.34704384,2.45559291,-1.74587197,-1.58215564,0.00034017,-0.22288418,1.31192698,-0.04182586,15802183350.0,3702715716.0,3688585879.0,882467335.0,599416020.0,61234431.0,39072658.0,391773634.0,157583898.0,main,109.49596344610457,129.32361088094035,275.5155188333047,0.9546975432167258,-0.277038985142339,0.8439545580800037,-1.9908223794070419,-2.0056916331038406,0.34512796521402034,-1.498441782858234,0.587721466594522,-0.28001022755208954,3.3197752400000002,0.7388031794148948,2019,0,0,0,0.0,2047.7829798191017,3014.3761038264943
2019-11-28,2019-11-18,2019-11-22,TSE1st,-0.32104804,0.3574547,0.09884866,-0.99159217,-0.34216787,-0.03343054,-0.23401026,1.29479413,0.00028126,14686742940.0,3605546188.0,3342606640.0,784961473.0,431491069.0,23645402.0,40028950.0,326529435.0,131357230.0,main,-4.672324072397815,3.6210511561085568,110.90929266853955,-0.14490333386437818,0.6468733258537623,-0.1450268231457129,-0.9898349678553349,-0.09409407558669393,-0.07348185019220771,-1.4849931393190208,0.6487310014479806,0.38430200099723266,-0.67850274,-0.43284508422832035,2019,0,0,0,-0.0,2047.7829798191017,3009.7037797540966
2019-12-05,2019-11-25,2019-11-29,TSE1st,3.77387086,-1.9360603,-1.49451228,-0.02150494,-1.03575278,-0.09924593,-0.0484422,0.98319631,-0.06082412,14323005068.0,3342565128.0,4452956976.0,1106661138.0,621942958.0,58254627.0,42916914.0,318550315.0,131377162.0,main,-1.4593597496903588,134.43622014149835,-68.1812875055443,1.6971627344720965,-0.5668732962053956,-0.7857772113236077,0.051623555482045884,-1.041859134730403,-0.8191040648225327,0.438599849761235,0.1888169689882382,-0.5160742483764915,5.70993116,1.358824276517139,2019,1,0,1,-1.4593597496903588,2046.3236200694114,3008.244420004406
2019-12-12,2019-12-02,2019-12-06,TSE1st,-2.32948613,-0.57037749,-0.55147394,2.81626142,-0.22448779,0.08789165,-0.40745087,1.04213028,0.00231522,13073451915.0,3555512487.0,3753790782.0,976338692.0,502413965.0,53245327.0,57417985.0,351224684.0,139222472.0,main,-13.460266329201609,-41.70381661825151,-55.9693980269782,-1.1449160429434961,0.22635995965554237,-0.40622091908043145,3.0486414723355253,0.15511161054638858,1.2033268796821026,-3.078281765887937,0.3320928323242239,0.4423053330827967,-1.7591086399999998,-0.8503876491301114,2019,0,1,-1,13.460266329201609,2059.783886398613,2994.7841536752044
