trade_date,jp_open,jp_close,jp_ret,jp_gap,jp_intra,sox_ret,es_ret,nq_ret,vix_lvl,dow
2015-01-28,1414.36,1429.92,0.0024818070920791246,-0.008426926905873766,0.01100144234848277,-0.018464514427233736,-0.008761255779995092,-0.015040674196757808,17.85,Wednesday
2015-01-29,1419.0,1413.58,-0.01142721271120073,-0.007636790869419263,-0.0038195912614518157,-0.005553979605547932,-0.02160569604713969,-0.019726678550207932,20.5,Thursday
2015-01-30,1425.67,1415.07,0.0010540613194867099,0.008552752585633705,-0.0074351006895004845,0.0008407524734637128,0.013299874529485667,0.01775972845193352,19.1,Friday
2015-02-02,1402.52,1408.75,-0.004466210152147876,-0.008868819210357093,0.004442004392094301,-0.020236112986214305,-0.014487369985141108,-0.013042701447203875,21.05,Monday
2015-02-03,1415.51,1392.39,-0.011613132209405408,0.004798580301685895,-0.01633333568819706,0.0031386838962550456,0.012815680361854431,0.009353125754284264,20.0,Tuesday
2015-02-04,1407.92,1417.0,0.017674645752985718,0.011153484296784644,0.006449230069890177,0.017918466399059696,0.012777571020965217,0.007293597178214872,18.85,Wednesday
2015-02-05,1417.19,1410.11,-0.004862385321100948,0.00013408609738885247,-0.00499580155095658,0.0033286851693581365,-0.0083292503674669,-0.005104160484301734,19.8,Thursday
2015-02-06,1422.61,1417.19,0.005020884895504674,0.008864556665792112,-0.0038098987073055257,0.009773593364716504,0.015810276679841806,0.014615522281214544,18.7,Friday
2015-02-09,1429.93,1424.92,0.005454455648148837,0.008989620304969748,-0.003503668011720862,-0.005697879204960898,0.0,-0.0037629350893697566,19.15,Monday
2015-02-10,1424.1,1427.72,0.00196502259775988,-0.000575470903629749,0.002541956323292016,-0.01086568230531093,-0.00595817120622566,-0.0043083097261567005,19.65,Tuesday
2015-02-12,1446.22,1449.39,0.0151780461154849,0.012957722802790395,0.0021919210078689133,0.0032312999432340117,0.0052121212121212235,0.008007013442431266,18.4,Thursday
2015-02-13,1449.12,1449.38,-6.8994542531397585e-06,-0.00018628526483566166,0.00017941923374209523,0.015872324990932274,0.004582177740262816,0.007189656172087888,16.9,Friday
2015-02-16,1459.05,1459.43,0.0069339993652457466,0.0066718182947189675,0.00026044343922415614,0.006983818677787523,0.005761613251710429,0.008577514247884332,16.45,Monday
2015-02-17,1455.71,1462.07,0.001808925402382977,-0.0025489403397216392,0.004369002067719396,0.006983818677787523,0.005761613251710429,0.008577514247884332,16.45,Tuesday
2015-02-18,1473.84,1482.67,0.014089612672443907,0.008050230153139104,0.005991152363893137,0.0029216542803651713,0.0008354218880535225,0.001027397260273899,16.2,Wednesday
2015-02-19,1485.18,1494.93,0.008268866302009181,0.0016928918774912205,0.006564860824950447,-0.0028000113131770865,-0.00047698545194374553,0.0013684570646594896,16.1,Thursday
2015-02-20,1499.47,1500.33,0.0036122092673234185,0.0030369314951201876,0.0005735359827139241,0.0025526121731238582,0.00011930326890952081,0.005751053410773199,17.6,Friday
2015-02-23,1510.9,1502.83,0.0016663000806489414,0.007045116740983737,-0.005341187371765255,0.006068235826637958,0.005487295717523599,0.005774783445620768,16.9,Monday
2015-02-24,1501.09,1508.28,0.003626491352980654,-0.0011578155879241603,0.0047898527070329155,-0.006397188049209079,-0.0004745521414165621,0.000956937799043045,17.05,Tuesday
2015-02-25,1512.66,1507.62,-0.00043758453337583436,0.002903970085130103,-0.003331878941731925,0.013329559926418488,0.0035608308605341588,0.0007310763693622047,16.1,Wednesday
2015-02-26,1505.37,1521.68,0.009325957469388912,-0.0014924185139491009,0.010834545659871075,-0.00576718985644864,-0.0015375517445298525,-0.002079235740376495,16.4,Thursday
2015-02-27,1526.97,1523.85,0.001426055412438787,0.003476420798065316,-0.002043262146604108,0.006573126027050957,-0.0003553660270078085,0.005068138303863101,16.0,Friday
2015-03-02,1528.77,1524.97,0.000734980477081093,0.003228664238606127,-0.002485658405123048,-0.002818591541434712,-0.0024884464984002985,-0.0035298072613177967,15.85,Monday
2015-03-03,1531.68,1526.83,0.0012196961251695893,0.004400086559079863,-0.003166457745743312,0.027789827188134053,0.004632929436920952,0.007365757660950267,15.3,Tuesday
2015-03-04,1519.99,1517.01,-0.006431626310722138,-0.004479870057570223,-0.0019605392140737976,-0.019400688894637197,-0.004493319143904495,-0.004744362580933248,15.79,Wednesday
2015-03-05,1515.01,1523.72,0.0044231745341165585,-0.0013183828715697121,0.005749136969392943,-0.0009996390192430482,-0.004038484380567753,-0.002972351522629091,15.75,Thursday
2015-03-06,1526.54,1540.84,0.01123566009503052,0.001850733730606624,0.00936758945065308,0.000986741529310553,0.0015503875968991832,0.0012374845314433447,15.35,Friday
2015-03-09,1534.53,1531.76,-0.005892889592689632,-0.004095168868928578,-0.0018051129661851295,-0.010871225269003859,-0.012979280781138414,-0.008876404494381984,16.2,Monday
2015-03-10,1539.25,1524.75,-0.00457643495064497,0.004889799968663455,-0.009420172161767049,0.0036635692428623745,0.002774761732416531,0.0009636095680762846,15.8,Tuesday
2015-03-11,1515.52,1525.67,0.0006033776028857574,-0.006053451385473085,0.006697371199324342,-0.019201991524831152,-0.016361886429258954,-0.018290956452800322,16.95,Wednesday
2015-03-12,1529.99,1546.63,0.013738226484102167,0.0028315428631355832,0.010875888077700013,0.0026522173107086378,-0.0013454011741682592,-0.005133825565297623,17.25,Thursday
2015-03-13,1555.43,1560.33,0.008857968615635148,0.005689790059678179,0.0031502542705230674,-0.0005546390579668214,0.011267605633802802,0.004464544558473893,15.85,Friday
2015-03-16,1559.01,1558.21,-0.0013586869444283112,-0.0008459748899271036,-0.0005131461632702505,0.007143162058710573,-0.006539905534697854,-0.004502424382359704,16.4,Monday
2015-03-17,1570.1,1570.5,0.007887255248008929,0.007630550439285955,0.00025476084325837256,0.015173992285847593,0.011703035474826207,0.010437202829641556,16.15,Tuesday
2015-03-18,1570.94,1582.46,0.0076154091053803885,0.00028016555237186935,0.007333189046048849,-0.007431840006680179,-0.00012049644535483406,0.005049925398829425,15.6,Wednesday
2015-03-19,1581.79,1575.81,-0.004202317910089404,-0.00042339142853531353,-0.0037805271243338545,0.007417378258248064,0.012292118582791112,0.01136233870046821,16.05,Thursday
2015-03-20,1577.25,1580.51,0.00298259307911497,0.000913815751899083,0.002066888571881531,0.0023939427680659264,-0.005476190476190523,-0.00028227855247553446,16.55,Friday
2015-03-23,1586.38,1592.25,0.00742798210704132,0.003713991053520882,0.0037002483642001316,0.01487086920299907,0.006104859947330565,0.007736616218658288,16.15,Monday
2015-03-24,1587.88,1587.59,-0.002926676087297908,-0.0027445438844402315,-0.0001826334483715497,-0.009508694640926962,-0.003212373587150541,-0.005547772485290037,16.1,Tuesday
2015-03-25,1588.51,1592.01,0.002784094130096504,0.0005794947058119782,0.0022033226104967163,-0.008536383225592692,-0.004416328479350695,-0.001577820353882542,15.85,Wednesday
2015-03-26,1581.35,1568.82,-0.01456649141651123,-0.006695937839586441,-0.0079236095740981,-0.04604474908746403,-0.013907205371058606,-0.023027429732475402,16.6,Thursday
2015-03-27,1557.24,1552.78,-0.010224244973929375,-0.007381343940031315,-0.0028640415093370564,-0.01385947745826821,-0.003161094224924055,-0.003177354130560417,16.5,Friday
2015-03-30,1552.59,1557.77,0.0032135911075619195,-0.00012236118445629884,0.0033363605330447577,0.02825661986849126,0.0012196609342602915,0.0023181686467690366,16.25,Monday
2015-03-31,1576.1,1543.11,-0.009410888642097381,0.011766820519075294,-0.02093141298140977,0.01356723124783965,0.010719941527591592,0.011043654235328049,15.8,Tuesday
2015-04-01,1536.7,1528.99,-0.009150352210794965,-0.004153948843569011,-0.005017244745233351,-0.011737289339812995,-0.007954682415330816,-0.011266155781768261,16.3,Wednesday
2015-04-02,1536.06,1554.17,0.01646838762843439,0.004623967455640532,0.011789904040206745,-0.006168401679415569,-0.0013364111286598979,-0.0016773671120365874,16.05,Thursday
2015-04-03,1554.53,1564.16,0.006427868251220881,0.00023163489193578357,0.00619479842782078,-0.002922495985185125,0.002554744525547381,-0.0018539976825029392,15.65,Friday
2015-04-06,1552.45,1560.71,-0.0022056567103110325,-0.00748644639934537,0.005320622242262152,-0.002922495985185125,-0.00995024875621886,-0.010215927559786397,15.65,Monday
2015-04-07,1572.72,1578.55,0.01143069500419669,0.007695215639035968,0.003706953558166637,0.005093082983879116,0.015688197082975863,0.01782782078348588,15.3,Tuesday
2015-04-08,1586.78,1588.47,0.006284248202464315,0.005213645434100966,0.0010650499754218945,0.00037535369867769397,-0.0016893930252201983,-0.0012099562111085316,15.25,Wednesday
2015-04-09,1592.49,1594.19,0.0036009493411899296,0.002530737124402771,0.0010675106280102487,0.006508500014431151,0.004593255167412158,0.010441303720795991,14.8,Thursday
2015-04-10,1596.52,1589.54,-0.0029168417817199144,0.0014615572798724052,-0.004372009119835707,0.01251702631012952,0.004090963782938273,0.004795615437314549,14.1,Friday
2015-04-13,1591.68,1586.26,-0.00206349006630846,0.001346301445701359,-0.003405207076799366,0.004064119629556107,0.004553624925104804,0.0035227272727271774,13.63,Monday
2015-04-14,1583.07,1590.82,0.0028746863691955227,-0.0020110196310819672,0.004895551049542979,-0.006388830124814837,-0.0038172491947989773,-0.001981655531649862,14.35,Tuesday
2015-04-15,1584.91,1588.81,-0.0012634993273908934,-0.003715065186507549,0.0024607075480624907,-0.00946743882359613,0.0019159382109927847,-0.0015317410790265384,13.55,Wednesday
2015-04-16,1589.63,1599.42,0.006677953940370518,0.0005161095411032601,0.00615866585306013,0.016436196890449173,0.004780686028445169,0.006079545454545476,13.25,Thursday
2015-04-17,1594.88,1588.69,-0.006708681897187763,-0.0028385289667504088,-0.0038811697431782033,-0.00456775503298934,-0.00023789699060305924,-0.0027107923420116586,15.15,Friday
2015-04-20,1574.9,1582.68,-0.0037829910177568093,-0.008680107509961066,0.00493999619023433,-0.01414853840924546,-0.011897679952409312,-0.015346282348943863,15.65,Monday
2015-04-21,1590.64,1608.88,0.016554199206409326,0.005029443728359562,0.011467082432228493,0.008906894223448036,0.006381697772426254,0.012939958592132594,15.15,Tuesday
2015-04-22,1613.86,1621.79,0.008024215603400942,0.0030953209686239713,0.004913685201938245,0.006877500747554555,0.001076812634601687,0.006245386930108454,15.1,Wednesday
2015-04-23,1631.14,1624.87,0.0018991361396973883,0.005765234709796063,-0.003843937368956829,0.01371761511483216,0.0034659973706225866,0.0014105964001580595,14.94,Thursday
2015-04-24,1623.81,1618.84,-0.0037110661160585368,-0.0006523598810981301,-0.003060702914749913,-0.015847772104573,0.004525964745116795,0.013353617308992538,14.75,Friday
2015-04-27,1621.29,1619.07,0.0001420770428208762,0.0015134293691778655,-0.0013692800177635966,-0.016627448756839525,0.0015413801280530492,0.007450653322212952,14.65,Monday
2015-04-28,1623.89,1627.43,0.005163458034550761,0.0029770176706382934,0.002179950612418269,0.0034307295345450406,-0.0036699419912394893,-0.0011590043600639977,15.15,Tuesday
2015-04-30,1612.58,1592.79,-0.021285093675304068,-0.009124816428356497,-0.012272259360775917,-0.00581695966907958,-0.006275902901124897,-0.008863283846665237,15.05,Thursday
2015-05-01,1587.07,1585.61,-0.004507813333835653,-0.00359118276734538,-0.0009199342184025294,-0.008523671246334241,-0.007149666348903683,-0.013078470824949728,15.5,Friday
2015-05-07,1574.61,1574.64,-0.0069184730166937936,-0.006937393179911822,1.9052336769131983e-05,-0.0013800116211504232,-0.005154021335251113,-0.00838907153383972,15.7,Thursday
2015-05-08,1576.78,1587.76,0.00833206320174762,0.0013590407966264095,0.006963558644833112,0.011273547167066633,0.004819277108433662,0.006745169772493398,15.4,Friday
2015-05-11,1608.67,1598.33,0.0066571774071648715,0.013169496649367618,-0.006427670062847057,0.009968354430379689,0.010911270983213539,0.009993186463774784,14.4,Monday
2015-05-12,1600.02,1602.27,0.0024650729198600896,0.0010573536128333227,0.0014062324220946998,0.0002563627818210623,-0.005218835250859977,-0.0039352372385877965,14.9,Tuesday
2015-05-13,1595.28,1604.21,0.0012107822027498383,-0.004362560617124478,0.0055977634020361045,-0.008728339337329638,-0.00023846428997253977,-0.0016931933626820328,14.65,Wednesday
2015-05-14,1597.42,1591.49,-0.007929136459690511,-0.0042326129372090016,-0.003712235980518619,0.00567381998908334,-0.00023852116875378027,0.0009045680687471691,14.35,Thursday
2015-05-15,1601.05,1607.11,0.009814701945975113,0.0060069494624532815,0.0037850160831953694,0.011697827546312878,0.010258857211022265,0.014685946678716588,13.73,Friday
2015-05-18,1612.36,1626.66,0.012164693144837813,0.003266733453217263,0.008868987074846846,0.0016941495369322546,0.0012988546463572614,-0.00022266755733690857,13.65,Monday
2015-05-19,1631.5,1633.33,0.004100426641092669,0.002975422030418118,0.0011216671774441078,0.009894012853760348,0.0031839622641509635,0.004342984409799522,13.25,Tuesday
2015-05-20,1644.43,1643.4,0.006165318704732137,0.006795932236596469,-0.0006263568531345021,-0.004396125826890307,-0.0012930527800635305,-0.0019957866725801576,13.15,Wednesday
2015-05-21,1646.78,1646.8,0.0020688815869538413,0.0020567116952658893,1.2144913103195876e-05,0.0015279160066723474,-0.001647834274952964,-0.00027774691700921394,13.11,Thursday
2015-05-22,1647.91,1647.85,0.0006376001943162457,0.0006740344911344565,-3.640975538721225e-05,0.005542492442055735,0.003890591841546831,0.006834472412068582,14.35,Friday
2015-05-25,1655.8,1659.15,0.00685742027490388,0.004824468246503066,0.002023191206667496,0.0024497522409665518,-0.001996476805637082,-0.0006622516556291647,14.45,Monday
2015-05-26,1659.99,1659.57,0.0002531416689268706,0.0005062833378537412,-0.00025301357237095257,0.0024497522409665518,-0.001996476805637082,-0.0006622516556291647,14.45,Tuesday
2015-05-27,1655.72,1661.33,0.0010605156757472756,-0.002319878040697221,0.0033882540526175564,-0.007567342404887545,-0.008707931277947778,-0.010271703114645425,14.95,Wednesday
2015-05-28,1671.14,1672.76,0.006880029855597769,0.005904907513859525,0.0009693981354044201,0.03861490031479531,0.006766381766381668,0.013670349291373673,14.55,Thursday
2015-05-29,1671.14,1673.65,0.0005320548076233056,-0.0009684593127524677,0.0015019687159663064,0.0012393076042298556,0.0010611956137247525,0.00011008972312431808,14.5,Friday
2015-06-01,1662.55,1678.56,0.0029337077644668863,-0.006632211035760283,0.009629785570358873,0.0028791690771858836,-0.007773851590106018,-0.006494578677967988,14.65,Monday
2015-06-02,1682.48,1674.21,-0.0025915070060050782,0.0023353350490897817,-0.004915363035518983,0.0008988341986291282,0.0026115859449191703,0.002880726829538549,14.6,Tuesday
2015-06-03,1668.49,1669.99,-0.0025205918015064332,-0.0034165367546484804,0.0008990164759752339,-0.011794981771391932,-0.0022495856026520933,-0.005192509528807343,14.9,Wednesday
2015-06-04,1674.38,1673.89,0.0023353433254091893,0.002628758256037589,-0.0002926456359966245,-0.006212022569444309,0.004509315296072236,0.005663834749292107,14.4,Thursday
2015-06-05,1664.45,1667.06,-0.004080315910842458,-0.0056395581549564255,0.0015680855537865135,-0.009403575815477128,-0.008269344359125852,-0.006957097896306164,14.95,Friday
2015-06-08,1672.69,1661.99,-0.003041282257387201,0.003377202980096694,-0.006396881669645915,0.0006613301001638927,-0.003454437164979174,-0.0035029190992493797,14.75,Monday
2015-06-09,1649.08,1634.37,-0.016618631881058277,-0.007767796436801699,-0.008920125160695735,-0.0191658979195638,-0.005737508964857807,-0.009764535208124148,15.2,Tuesday
2015-06-10,1635.06,1628.23,-0.0037567992559823793,0.00042218102388069667,-0.004177216738223577,-0.001080898971040356,0.00036066362106268457,-0.0015213838958697545,14.85,Wednesday
2015-06-11,1640.27,1648.88,0.012682483432930214,0.007394532713437263,0.005249135813006456,0.013125351320966816,0.012498497776709527,0.01320541760722338,13.9,Thursday
2015-06-12,1653.55,1651.48,0.001576827907427969,0.0028322255106496552,-0.001251852075836779,-0.0005687019724249787,0.0018991097922849143,0.0007797705246741504,13.53,Friday
2015-06-15,1638.1,1651.92,0.0002664276891031214,-0.008101823818635445,0.008436603381966945,-0.008882350491998925,-0.00805591754531454,-0.00801424755120217,14.15,Monday
2015-06-16,1646.1,1639.86,-0.007300595670492571,-0.0035231730350139268,-0.0037907782030253134,-0.0021004578998221612,-0.004777260241251691,-0.005554308797127483,15.5,Tuesday
2015-06-17,1645.0,1633.7,-0.0037564182308245098,0.003134413913382872,-0.006869300911854115,0.0034239366852364395,0.006840273610944525,0.006375176304654451,14.9,Wednesday
2015-06-18,1631.85,1616.66,-0.010430311562710348,-0.0011323988492379922,-0.009308453595612276,0.0001678157383193657,-0.000119189511323059,0.00033636057854025125,14.85,Thursday
2015-06-19,1630.18,1631.01,0.008876325263196927,0.008362921084210662,0.0005091462292508009,0.014555572645031267,0.012397186792227899,0.017428827617126164,14.99,Friday
2015-06-22,1630.87,1648.61,0.010790859651381712,-8.583638359060952e-05,0.010877629731370408,-0.0030733186328555373,-0.0022371364653244186,-0.0017075185899201317,15.45,Monday
2015-06-23,1660.89,1676.4,0.016856624671693243,0.00744869920721114,0.009338366779256813,0.006704729253355746,-0.0017701203681850242,0.0015449128227764675,14.55,Tuesday
2015-06-24,1683.46,1679.89,0.002081842042471971,0.00421140539250775,-0.0021206325068607867,-0.0059597374419818605,0.0013003901170351995,0.0012119876597620483,14.1,Wednesday
2015-06-25,1671.36,1670.91,-0.005345588103983001,-0.00507771342171226,-0.00026924181504872635,-0.010208874399071699,-0.007792207792207795,-0.005007153075822557,14.58,Thursday
2015-06-26,1667.68,1667.03,-0.002322087964043651,-0.0019330783824382802,-0.0003897630240814465,-0.0009211573085458058,-0.0030937648738695867,-0.0029862301609245856,14.65,Friday
2015-06-29,1634.81,1624.82,-0.025320480135330503,-0.019327786542533754,-0.0061108018668836195,-0.02440523588002741,0.00047744091668655564,-0.006045815075711336,14.55,Monday
2015-06-30,1626.21,1630.4,0.0034342265604805355,0.0008554793761770263,0.0025765430049009552,-0.029053783149092127,-0.020400858983536163,-0.02220982142857142,17.4,Tuesday
2015-07-01,1635.06,1636.41,0.0036862119725220577,0.0028581943081451566,0.0008256577740266557,0.0036426917574881035,0.001096090610157141,0.0021116310923410264,17.33,Wednesday
2015-07-02,1653.3,1648.24,0.007229239615988536,0.010321374227730162,-0.0030605455755156052,0.0023363799335822666,0.008150851581508523,0.007802266643886391,15.92,Thursday
2015-07-03,1648.78,1652.09,0.0023358248798717174,0.0003276221909429555,0.0020075449726464356,0.004955067215926645,-0.001327380234101616,0.0008476491862567936,16.9,Friday
2015-07-06,1626.79,1620.36,-0.01920597546138525,-0.015313935681470103,-0.0039525691699605625,0.004955067215926645,-0.001327380234101616,0.0008476491862567936,16.9,Monday
2015-07-07,1638.89,1637.23,0.010411266632106564,0.011435730331531335,-0.0010128806692334402,-0.015171186415953053,-0.0003624939584340181,0.0005646208570944111,17.25,Tuesday
2015-07-08,1630.46,1582.48,-0.03344062837841966,-0.00413503295199813,-0.02942727819143065,-0.003258728207255146,0.0026592529916595886,-0.0016364764968116452,16.35,Wednesday
2015-07-09,1554.9,1579.89,-0.0016366715535108822,-0.01742834032657592,0.016071773104379794,-0.02624422285298178,-0.016515973477998824,-0.016674203029617862,18.45,Thursday
2015-07-10,1585.97,1583.55,0.002316616979663122,0.0038483691902599926,-0.0015258800607830247,-0.013140022892025982,0.0008580534444717625,-0.002241765821693442,18.84,Friday
2015-07-13,1600.69,1613.51,0.01891951627671995,0.01082378200877776,0.008009046098869765,0.018928615613015065,0.014329454990814394,0.016822214540845648,16.75,Monday
2015-07-14,1637.13,1638.71,0.01561812446157762,0.014638892848510388,0.0009651035653857054,0.00772523069451192,0.011712146824438552,0.01716713881019838,14.47,Tuesday
2015-07-15,1646.43,1646.41,0.004698817972673686,0.004711022694680489,-1.214749488287481e-05,0.010828802506137158,0.003819071488244452,0.007241129616220032,14.09,Wednesday
2015-07-16,1655.08,1660.83,0.008758450203776524,0.005266003000467645,0.0034741523068371194,-0.006168424816735185,0.0011889192723812947,0.003539235746281122,13.96,Thursday
2015-07-17,1662.52,1662.94,0.0012704491127930595,0.0010175635074030076,0.0002526285398070094,0.00238373661959157,0.005700035625222588,0.016531658125309878,12.93,Friday
2015-07-21,1672.78,1673.88,0.006578709995550103,0.005917230928355721,0.0006575879673358376,-0.0068210778802187955,0.0012973227974997226,0.004136671322660268,12.53,Tuesday
2015-07-22,1660.95,1655.37,-0.011058140368485292,-0.007724568069395699,-0.0033595231644542034,0.0005433962264151937,-0.007302709069493485,-0.012144882563800752,12.4,Wednesday
2015-07-23,1662.51,1664.88,0.005744939197883436,0.004313235107558988,0.001425555335005546,-0.02523911534864076,0.0014238253440910231,0.0015164644714038555,12.95,Thursday
2015-07-24,1661.0,1655.86,-0.0054178078900583015,-0.0023304982941714236,-0.0030945213726670806,0.014517202420565534,-0.004028436018957304,0.002271252433484694,14.25,Friday
2015-07-27,1644.19,1637.9,-0.010846327588081017,-0.007047697269092712,-0.0038255919328058496,-0.019877652514835753,-0.010825600761360965,-0.01499946045106293,14.95,Monday
2015-07-28,1620.49,1629.46,-0.005152939739910933,-0.010629464558275847,0.005535362760646478,-0.007159755945710389,-0.006734816596512316,-0.009750219106047342,15.78,Tuesday
2015-07-29,1637.97,1633.94,0.002749377094252159,0.005222589078590412,-0.002460362521902071,0.02041136263874077,0.011502603220728824,0.00885053656377921,14.4,Wednesday
2015-07-30,1645.9,1647.21,0.008121473248711597,0.007319730222651977,0.0007959171274074528,0.0013058841603932336,0.00598515681110845,0.0021932229411119053,14.05,Thursday
2015-07-31,1651.11,1659.52,0.007473242634515209,0.0023676398273442256,0.005093543131590383,0.0036823935558112364,0.0005949547834365188,0.0048145311303207095,13.95,Friday
2015-08-03,1659.68,1659.6,4.8206710373976946e-05,9.641342074817594e-05,-4.8202063048341515e-05,-0.012015592753955584,-0.0014270424545129723,-0.0017967984318849606,14.0,Monday
2015-08-04,1655.03,1659.83,0.0001385876114725626,-0.0027536755844781435,0.0029002495423042784,-0.0030017484411022366,-0.003929974991068286,-0.002072764959362927,13.9,Tuesday
2015-08-05,1657.56,1665.85,0.0036268774513052993,-0.0013676099359573035,0.0050013272521054475,-0.011127492822224028,-0.003945480631276865,-0.004974036622027889,14.15,Wednesday
2015-08-06,1679.39,1673.58,0.004640273734129785,0.008127982711528814,-0.003459589493804427,0.011676449354970364,0.005761613251710429,0.009558338826631596,13.95,Thursday
2015-08-07,1670.21,1679.19,0.0033520955078336634,-0.0020136473906235963,0.005376569413427124,-0.017824454717508043,-0.00716075904045832,-0.014528240287300043,14.5,Friday
2015-08-10,1674.12,1691.29,0.00720585520399708,-0.0030193128829972826,0.010256134566219988,0.005828186944229596,-0.0034859959129702744,-0.0029816133841311654,14.25,Monday
2015-08-11,1700.46,1687.6,-0.002181766580539146,0.005421896895269285,-0.007562659515660597,0.024857887629157194,0.013751507840771948,0.014454228277122505,13.59,Tuesday
2015-08-12,1680.32,1665.75,-0.012947380895946825,-0.004313818440388695,-0.008670967434774246,-0.02267677928445566,-0.009638267491670627,-0.01402991592968661,14.5,Wednesday
2015-08-13,1659.26,1667.95,0.001320726399519856,-0.0038961428785831975,0.005237274447645435,0.005753703848867309,0.0009611918779286466,0.003820386468080361,14.3,Thursday
2015-08-14,1664.53,1664.46,-0.0020923888605773877,-0.002050421175694761,-4.205391311662421e-05,-0.010366005736376027,-0.0015604369223382042,-0.003916161059018153,14.15,Friday
2015-08-17,1670.86,1672.87,0.005052689761243734,0.0038450909003520106,0.001202973319128997,-0.006032731110306111,0.004929069487857651,0.004042305775513677,14.29,Monday
2015-08-18,1674.52,1672.22,-0.00038855380274605,0.0009863288838942719,-0.0013735279363638053,0.00984089756592299,0.004306735255413363,0.006452680344142925,13.85,Tuesday
2015-08-19,1665.15,1648.48,-0.014196696606905812,-0.004227912595232697,-0.010011110110200283,-0.020776775205963105,-0.0026206075044669097,-0.004274206805852332,14.3,Wednesday
2015-08-20,1642.27,1623.88,-0.014922838008347039,-0.0037671066679607623,-0.011197915080954912,-0.009118443614685612,-0.00943508897647194,-0.008364977161411047,14.45,Thursday
2015-08-21,1594.69,1573.01,-0.03132620636992889,-0.017975466167450826,-0.013595118800519224,-0.03807090179842165,-0.023269833614661173,-0.03168877296187356,17.3,Friday
2015-08-24,1542.25,1480.87,-0.05857559710364213,-0.01955486614833979,-0.03979899497487449,-0.02722014862638278,-0.02814467349709915,-0.03903026134800547,19.9,Monday
2015-08-25,1450.98,1432.65,-0.03256193994071044,-0.020184080979424146,-0.012632841252119165,-0.020757358405779525,-0.04966340657944879,-0.04514820778910955,25.15,Tuesday
2015-08-26,1442.55,1478.97,0.03233169301643812,0.006910271175793126,0.025246958510970252,-0.012337180980620532,0.0018711574445335888,0.0058713304184885295,25.35,Wednesday
2015-08-27,1505.42,1500.41,0.014496575319310034,0.017884067966219774,-0.0033279749172988593,0.05044764917171496,0.03508537886872998,0.046820665673124706,23.7,Thursday
2015-08-28,1529.82,1549.8,0.03291766917042671,0.019601308975546683,0.013060360042357999,0.037324350991800204,0.025389869828586153,0.026990153043065623,24.2,Friday
2015-08-31,1541.85,1537.05,-0.008226867982965569,-0.005129694154084374,-0.003113143301877619,0.006805956441878758,-0.0013826043237807895,-0.0009241610350603224,24.4,Monday
