trade_date,open,high,low,close,volume,ret_oc,ret_cc,vol_ma20,vol_med20,vol_ratio,vol_ratio_med,signed_vol,obv,obv_mom20,price_mom20,is_spike_3x,is_spike_2x,fwd_1,fwd_3,fwd_5,fwd_10,fwd_20
2026-03-05,11335.0,11580.0,10470.0,10535.0,6984300,-0.07057785619761803,-0.018630647414997648,7714955.0,7757950.0,0.9052936796131669,0.9002764905677402,-6984300.0,156522900.0,20657700.0,0.20413761572751166,False,False,-0.03891789273849078,-0.04366397721879445,-0.04508780256288558,-0.13270052206929284,-0.10393925011865213
2026-03-06,10300.0,10485.0,9896.0,10125.0,5219600,-0.016990291262135915,-0.03891789273849078,7608865.0,7334900.0,0.6859893032666502,0.7116116102469018,-5219600.0,151303300.0,4925100.0,0.08870967741935476,False,False,-0.05520987654320986,0.03555555555555556,-0.019358024691358056,-0.17313580246913585,-0.0640987654320988
2026-03-09,9525.0,9673.0,9038.0,9566.0,8565400,0.004304461942257198,-0.05520987654320986,7344195.0,6977000.0,1.1662816687193083,1.2276623190483016,-8565400.0,142737900.0,6788900.0,0.08396600566572232,False,False,0.05320928287685556,0.05164122935396187,0.0151578507213046,-0.07725277022789045,-0.0022998118335773032
2026-03-10,9866.0,10200.0,9800.0,10075.0,4926400,0.02118386377457937,0.05320928287685556,7251005.0,6977000.0,0.6794092680945607,0.7060914433137452,4926400.0,147664300.0,20340700.0,0.1507709880068533,False,False,0.04069478908188584,-0.01449131513647639,-0.050421836228287886,-0.08287841191067002,0.027791563275434195
2026-03-11,10600.0,10800.0,10410.0,10485.0,3526600,-0.010849056603773555,0.04069478908188584,7066055.0,6751100.0,0.4990903693786703,0.5223741316229947,3526600.0,151190900.0,11628800.0,0.10858532459293713,False,False,-0.0405340963280878,-0.07381974248927037,-0.044825941821650006,-0.10948974725798755,-0.05369575584167863
2026-03-12,10400.0,10575.0,9990.0,10060.0,3832700,-0.03269230769230769,-0.0405340963280878,6630460.0,6410950.0,0.5780443589132579,0.5978365140891756,-3832700.0,147358200.0,-1321400.0,-0.016617790811339184,False,False,-0.013021868787276292,-0.049005964214711706,-0.09174950298210738,-0.05785288270377731,-0.00735586481113315
2026-03-13,9760.0,10195.0,9752.0,9929.0,3330400,0.017315573770491755,-0.013021868787276292,6366220.0,6096300.0,0.5231361781402465,0.5462985745452159,-3330400.0,144027800.0,-12337300.0,-0.08022232515053263,False,False,-0.021955886796253377,0.008661496626044984,-0.1568133749622318,-0.06838553731493602,-0.006244334776916105
2026-03-16,9681.0,9779.0,9388.0,9711.0,5161100,0.0030988534242331056,-0.021955886796253377,6148465.0,5698850.0,0.8394127639988193,0.9056388569623696,-5161100.0,138866700.0,-9668000.0,-0.017701800525996347,False,False,-0.014828544949026856,-0.05910822778292657,-0.09103078982597057,-0.0881474616414375,0.07095046854082998
2026-03-17,9844.0,9879.0,9482.0,9567.0,3094100,-0.028138967899227985,-0.014828544949026856,6015000.0,5489750.0,0.5143973399833749,0.5636140079238581,-3094100.0,135772600.0,-7551500.0,-0.010344470880314427,False,False,0.046827636667711836,-0.12490853977213334,-0.03417999372844149,0.0027176753423225897,0.1126790007316818
2026-03-18,9718.0,10065.0,9682.0,10015.0,3566700,0.03056184400082329,0.046827636667711836,5909175.0,5489750.0,0.6035867951109927,0.6497017168359215,3566700.0,139339300.0,1176100.0,0.0745708154506437,False,False,-0.08766849725411885,-0.11862206689965049,-0.06769845232151772,-0.07998002995506737,0.10034947578632059
2026-03-19,9415.0,9445.0,9137.0,9137.0,6650400,-0.029527349973446637,-0.08766849725411885,5829465.0,5489750.0,1.1408251014458446,1.2114212851222734,-6650400.0,132688900.0,-11377500.0,-0.055899979334573247,False,False,-0.08372551165590458,0.011272846667396363,0.03732078362701108,0.03316186932253484,0.11086789974827616
2026-03-23,8537.0,8638.0,8315.0,8372.0,6980800,-0.01932763265784232,-0.08372551165590458,5866825.0,5489750.0,1.1898769777520208,1.2716061751445877,-6980800.0,125708100.0,-23843300.0,-0.1564735516372796,False,False,0.05434782608695654,0.1152651696129956,0.10487338748208308,0.13186813186813184,0.20281892021022463
2026-03-24,8775.0,9019.0,8532.0,8827.0,4789300,0.00592592592592589,0.05434782608695654,5941615.0,5891950.0,0.8060603051527236,0.8128548273491798,4789300.0,130497400.0,-23340600.0,-0.11818181818181817,False,False,0.0467882632831087,0.07375099127676443,0.003172085646312439,0.08122805030021518,0.1657414750198256
2026-03-25,9180.0,9315.0,9082.0,9240.0,4209600,0.006535947712418277,0.0467882632831087,5966750.0,5891950.0,0.7055096995852014,0.7144663481529884,4209600.0,134707000.0,-24625500.0,-0.14523589269195192,False,False,0.010497835497835561,0.0010822510822510178,0.03820346320346313,0.1206709956709957,0.08549783549783552
2026-03-26,9243.0,9345.0,9150.0,9337.0,3207800,0.010169858271124044,0.010497835497835561,5902505.0,5754500.0,0.5434641732620302,0.5574420019115475,3207800.0,137914800.0,-27950200.0,-0.19854077253218883,False,False,0.015101210238834817,-0.051622576844810975,-0.01317339616579205,0.0626539573738889,
2026-03-27,9187.0,9483.0,8995.0,9478.0,4307300,0.03167519320779366,0.015101210238834817,5736270.0,5190350.0,0.7508886436656573,0.8298669646555628,4307300.0,142222100.0,-17353500.0,-0.16456588805641248,False,False,-0.024055707955264793,0.012133361468664283,-0.004009284659210799,0.053597805444186575,
2026-03-30,9089.0,9310.0,9036.0,9250.0,4122200,0.017713719881174983,-0.024055707955264793,5637165.0,5043750.0,0.7312540966957681,0.8172887236679058,-4122200.0,138099900.0,-32522600.0,-0.26732673267326734,False,False,-0.04270270270270271,-0.0038918918918918743,0.024432432432432538,0.06670270270270273,
2026-03-31,8810.0,9212.0,8668.0,8855.0,5535500,0.005107832009080493,-0.04270270270270271,5290930.0,4857850.0,1.046224387773038,1.1394958675134061,-5535500.0,132564400.0,-46172400.0,-0.32145593869731803,False,False,0.08334274421230936,0.0660643704121966,0.07780914737436473,0.17447769621682663,
2026-04-01,9455.0,9647.0,9380.0,9593.0,3762200,0.014595452141723975,0.08334274421230936,5161990.0,4857850.0,0.7288274483290359,0.7744578362855996,3762200.0,136326600.0,-35440500.0,-0.2002501042100875,False,False,-0.03950797456478683,-0.012196393203377509,0.07943291983738132,0.10966329615344517,
2026-04-02,9743.0,9986.0,9162.0,9214.0,5304000,-0.054295391563173534,-0.03950797456478683,5001615.0,4548300.0,1.0604574722364677,1.1661499901061936,-5304000.0,131022600.0,-32484600.0,-0.14168607359105734,False,False,0.024527892337746993,0.03581506403299328,0.07683959192533107,0.19600607770783585,
2026-04-03,9686.0,9736.0,9427.0,9440.0,2396300,-0.025397480900268388,0.024527892337746993,4853820.0,4548300.0,0.4936936268753271,0.5268561880262955,2396300.0,133418900.0,-23104000.0,-0.10393925011865213,False,False,0.003813559322033866,0.09692796610169485,0.05783898305084745,0.07521186440677963,
2026-04-06,9439.0,9627.0,9414.0,9476.0,2369000,0.003919906769785042,0.003813559322033866,4624420.0,4258450.0,0.5122804589548527,0.5563056980826357,2369000.0,135787900.0,-15515400.0,-0.0640987654320988,False,False,0.007176023638666207,0.04706627268889818,0.04126213592233019,0.06268467707893621,
2026-04-07,9395.0,9610.0,9350.0,9544.0,2314600,0.015859499733900995,0.007176023638666207,4481890.0,4165900.0,0.5164339151563292,0.5556062315466046,2314600.0,138102500.0,-4635400.0,-0.0022998118335773032,False,False,0.08497485331098065,0.046311818943838956,0.08968985750209546,0.07816429170159256,
2026-04-08,10200.0,10380.0,9988.0,10355.0,3918100,0.015196078431372495,0.08497485331098065,4169350.0,3977450.0,0.9397388082075143,0.9850783793636626,3918100.0,142020600.0,-5643700.0,0.027791563275434195,False,False,-0.041815548044423,-0.047126991791405115,0.02800579430226935,-0.031385803959439906,
2026-04-09,10200.0,10255.0,9795.0,9922.0,3853300,-0.027254901960784284,-0.041815548044423,4118935.0,3875400.0,0.9355088147785775,0.9942973628528669,-3853300.0,138167300.0,-13023600.0,-0.05369575584167863,False,False,0.006450312437008776,0.048175771013908575,0.11066317274742987,,
2026-04-10,9950.0,10085.0,9820.0,9986.0,3333200,0.0036180904522613577,0.006450312437008776,4135270.0,3885700.0,0.8060416853071263,0.8578119772499163,3333200.0,141500500.0,-5857700.0,-0.00735586481113315,False,False,-0.011916683356699376,0.06599238934508311,0.016422992189064622,,
2026-04-13,9894.0,10180.0,9755.0,9867.0,3247400,-0.00272892662219526,-0.011916683356699376,4110295.0,3885700.0,0.7900649466765768,0.8357310137169622,-3247400.0,138253100.0,-5774700.0,-0.006244334776916105,False,False,0.05401844532279321,0.11685416033242113,0.020573629269281524,,
2026-04-14,10150.0,10415.0,10130.0,10400.0,2866300,0.024630541871921263,0.05401844532279321,4106145.0,3885700.0,0.6980513352548436,0.7376534472553208,2866300.0,141119400.0,2252700.0,0.07095046854082998,False,False,0.023557692307692335,-0.024038461538461564,-0.01057692307692304,,
2026-04-15,10700.0,11150.0,10440.0,10645.0,5526000,-0.005140186915887801,0.023557692307692335,3991405.0,3807750.0,1.3844748904207917,1.4512507386251723,5526000.0,146645400.0,10872800.0,0.1126790007316818,False,False,0.03522780648191648,-0.054015969938938424,-0.057773602630342924,,
2026-04-16,10735.0,11050.0,10530.0,11020.0,2892200,0.026548672566371723,0.03522780648191648,4113000.0,3885700.0,0.7031850230974958,0.7443189129371799,2892200.0,149537600.0,10198300.0,0.10034947578632059,False,False,-0.07894736842105265,-0.06624319419237745,,,
2026-04-17,10780.0,10780.0,10150.0,10150.0,3352800,-0.058441558441558406,-0.07894736842105265,4079275.0,3885700.0,0.8219107562005503,0.8628561134415935,-3352800.0,146184800.0,13495900.0,0.11086789974827616,False,False,-0.007881773399014746,-0.011822660098522175,,,
2026-04-20,10170.0,10215.0,10005.0,10070.0,1726400,-0.009832841691248762,-0.007881773399014746,3914395.0,3807750.0,0.44103878121650986,0.4533911102357035,-1726400.0,144458400.0,18750300.0,0.20281892021022463,False,False,0.021847070506454846,,,,
2026-04-21,10170.0,10290.0,10030.0,10290.0,1576200,0.01179941002949847,0.021847070506454846,3651675.0,3557500.0,0.43163753619914147,0.4430639494026704,1576200.0,146034600.0,15537200.0,0.1657414750198256,False,False,-0.02526724975704564,,,,
2026-04-22,9996.0,10050.0,9826.0,10030.0,2835900,0.00340136054421758,-0.02526724975704564,3491020.0,3343000.0,0.8123413787374464,0.8483099012862698,-2835900.0,143198700.0,8491700.0,0.08549783549783552,False,False,,,,,
