code,dt,am_ret,pm_ret,am_bucket
15790,2024-11-13,-0.0193285859613428,-0.0107192254495159,-2〜-1%
15790,2024-11-14,-0.0090027700831024,-0.0111809923130677,-1〜-0.5%
15790,2024-11-15,0.0073555166374781,-0.0090403337969401,+0.5〜+1%
15790,2024-11-18,0.0053898670499461,-0.0042887776983559,+0.5〜+1%
15790,2024-11-19,0.0024973242953978,0.0,0〜+0.5%
15790,2024-11-20,-0.009601706970128,0.0057450628366248,-1〜-0.5%
15790,2024-11-21,-0.0153681200857755,-0.0018148820326678,-2〜-1%
15790,2024-11-22,0.0118876080691643,-0.0049839800640797,+1〜+2%
15790,2024-11-25,0.0073555166374781,-0.0062586926286509,+0.5〜+1%
15790,2024-11-26,-0.0155531990102509,0.00754039497307,-2〜-1%
15790,2024-11-27,-0.0068100358422939,-0.0010826416456153,-1〜-0.5%
15790,2024-11-28,0.0216117216117216,0.0050197203298673,+2〜+3%
15790,2024-11-29,-0.0014393666786613,0.0,-0.5〜0%
16050,2024-11-05,-0.0049019607843137,-0.0064039408866995,-0.5〜0%
16050,2024-11-06,0.0129032258064516,-0.0102890739833415,+1〜+2%
16050,2024-11-07,0.0012233912405187,0.000733137829912,0〜+0.5%
16050,2024-11-08,-0.0166056166056166,-0.003476533399553,-2〜-1%
16050,2024-11-11,-0.0039830719442369,0.0037490627343164,-0.5〜0%
16050,2024-11-12,0.0119402985074627,0.0009832841691249,+1〜+2%
16050,2024-11-13,0.0012339585389931,0.0002464875523786,0〜+0.5%
16050,2024-11-14,-0.0004950495049504,-0.0094105993065874,-0.5〜0%
16050,2024-11-15,0.0104244229337305,0.0024563989191845,+1〜+2%
16050,2024-11-18,0.0017301038062284,0.0069084628670121,0〜+0.5%
16050,2024-11-19,-0.0089371980676328,0.0012186205215696,-1〜-0.5%
16050,2024-11-20,-0.0107896027464443,0.0014873574615766,-2〜-1%
16050,2024-11-21,-0.0002524614996213,0.0,-0.5〜0%
16050,2024-11-22,0.0098335854765507,0.0012484394506866,+0.5〜+1%
16050,2024-11-25,-0.0004950495049504,-0.0002476473501733,-0.5〜0%
16050,2024-11-26,-0.0159243592933565,-0.0007585335018963,-2〜-1%
16050,2024-11-27,-0.0106490872210953,-0.0012813941568426,-2〜-1%
16050,2024-11-28,0.0138568129330254,-0.0020248038471273,+1〜+2%
16050,2024-11-29,-0.0007608419984783,0.0020304568527919,-0.5〜0%
18010,2024-11-05,0.0128367670364501,0.0045376310436551,+1〜+2%
18010,2024-11-06,0.0193538317465272,-0.0070433318021742,+1〜+2%
18010,2024-11-07,-0.0004626060138781,0.1339092872570194,-0.5〜0%
18010,2024-11-08,-0.0141678129298486,-0.0146504813729593,-2〜-1%
18010,2024-11-11,-0.0137339055793991,0.0114592399187699,-2〜-1%
18010,2024-11-12,-0.0004303543250609,0.0004305396096441,-0.5〜0%
18010,2024-11-13,-0.0197707736389684,0.0092078339666764,-2〜-1%
18010,2024-11-14,-0.0135845749342681,-0.0020731526728861,-2〜-1%
18010,2024-11-15,-0.0086066181926101,-0.0157162101481814,-1〜-0.5%
18010,2024-11-18,0.0436103935572102,-0.0177635410599883,≥+3%
18010,2024-11-19,0.0118263473053892,0.0133155792276964,+1〜+2%
18010,2024-11-20,-0.0042628252241658,0.0090050191910245,-0.5〜0%
18010,2024-11-21,0.0017556693489393,0.0040893822111874,0〜+0.5%
18010,2024-11-22,-0.0123076923076923,0.004450378282154,-2〜-1%
18010,2024-11-25,-0.0203269995581087,-0.0100736731318598,-3〜-2%
18010,2024-11-26,0.0178160036860697,0.003168854685378,+1〜+2%
18010,2024-11-27,-0.0096240601503759,0.0039477679927118,-1〜-0.5%
18010,2024-11-29,-0.008999389871873,0.0021548406957057,-1〜-0.5%
18020,2024-11-05,-0.0071409679978841,-0.0050612679808204,-1〜-0.5%
18020,2024-11-06,0.0111761575306014,0.0026315789473684,+1〜+2%
18020,2024-11-07,0.0036610878661088,0.0476810838978635,0〜+0.5%
18020,2024-11-08,-0.0267747482191107,0.0022715800100959,-3〜-2%
18020,2024-11-11,-0.0145787002718062,0.0220661985957874,-2〜-1%
18020,2024-11-12,-0.0009852216748768,0.0022189349112426,-0.5〜0%
18020,2024-11-13,-0.0036558615647087,0.0051369863013699,-0.5〜0%
18020,2024-11-14,0.0004863813229572,-0.0046183762761302,0〜+0.5%
18020,2024-11-15,0.0063137445361826,-0.0154440154440154,+0.5〜+1%
18020,2024-11-18,0.0100416360519226,-0.0070320077594568,+1〜+2%
18020,2024-11-19,0.0014634146341463,0.004140282513395,0〜+0.5%
18020,2024-11-20,-0.0065091610414657,0.0055811696190245,-1〜-0.5%
18020,2024-11-21,-0.0110470701248799,-0.0123846527440505,-2〜-1%
18020,2024-11-25,-0.011943793911007,0.0059255747807537,-2〜-1%
18020,2024-11-26,-0.0096357226792009,0.0085429520645467,-1〜-0.5%
18020,2024-11-27,-0.0158617424242424,0.0040894876112581,-2〜-1%
18020,2024-11-28,0.0069795427196149,0.00717017208413,+0.5〜+1%
18020,2024-11-29,0.0113879003558719,0.0016420361247947,+1〜+2%
18030,2024-11-05,0.0030150753768844,-0.001503006012024,0〜+0.5%
18030,2024-11-06,0.0024850894632207,-0.0192364898363906,0〜+0.5%
18030,2024-11-08,-0.0147128618889416,-0.0067437379576107,-2〜-1%
18030,2024-11-11,-0.0071976967370441,-0.000483325277912,-1〜-0.5%
18030,2024-11-13,-0.0012335526315789,-0.0115273775216138,-0.5〜0%
18030,2024-11-14,0.0251466890192791,0.0057236304170074,+2〜+3%
18030,2024-11-15,-0.0150345388053636,-0.0099009900990099,-2〜-1%
18030,2024-11-18,0.0071368597816961,-0.0029178824510212,+0.5〜+1%
18030,2024-11-19,0.002092050209205,0.0025052192066806,0〜+0.5%
18030,2024-11-20,-0.0097087378640776,-0.0017050298380221,-1〜-0.5%
18030,2024-11-21,0.0077586206896552,-0.0175363558597091,+0.5〜+1%
18030,2024-11-22,0.0069565217391304,0.0069084628670121,+0.5〜+1%
18030,2024-11-25,-0.0224671470962272,0.0008673026886383,-3〜-2%
18030,2024-11-26,0.0146804835924007,-0.0029787234042553,+1〜+2%
18030,2024-11-27,-0.0097955706984667,-0.0012903225806451,-1〜-0.5%
18030,2024-11-29,-0.0042034468263976,0.0029548332629802,-0.5〜0%
18120,2024-11-05,-0.0043494704992435,-0.0112060778727445,-0.5〜0%
18120,2024-11-06,0.0183206106870229,-0.0029985007496251,+1〜+2%
18120,2024-11-07,0.0065789473684211,0.0420168067226891,+0.5〜+1%
18120,2024-11-08,-0.0186848724398131,-0.0021969974368363,-2〜-1%
18120,2024-11-11,0.0087639218550301,-0.0097737556561085,+0.5〜+1%
18120,2024-11-12,0.0050359712230216,0.0037580529706514,+0.5〜+1%
18120,2024-11-13,-0.0014401440144014,-0.002163331530557,-0.5〜0%
18120,2024-11-14,-0.0045085662759242,-0.009963768115942,-0.5〜0%
18120,2024-11-15,0.0087193460490463,-0.0153070412389699,+0.5〜+1%
18120,2024-11-18,0.0070162481536189,-0.0111844517785111,+0.5〜+1%
18120,2024-11-19,0.0029706646862235,0.0053683820807108,0〜+0.5%
18120,2024-11-20,-0.0125935389669647,-0.0036968576709796,-2〜-1%
18120,2024-11-21,-0.0024069616737641,-0.0159613956941351,-0.5〜0%
18120,2024-11-22,0.0190350546551074,0.0003698908821898,+1〜+2%
18120,2024-11-25,-0.009090909090909,-0.0130275229357798,-1〜-0.5%
18120,2024-11-26,0.0037383177570093,0.0048417132216015,0〜+0.5%
18120,2024-11-27,-0.0164936990363232,0.0048991897493876,-2〜-1%
18120,2024-11-28,0.0148496240601504,0.0048157066123356,+1〜+2%
18120,2024-11-29,0.0156768720029509,-0.0074450699110223,+1〜+2%
186A0,2024-11-06,-0.0320754716981132,-0.0097465886939571,≤-3%
186A0,2024-11-07,0.0155339805825243,0.005736137667304,+1〜+2%
186A0,2024-11-08,0.0066413662239089,-0.0197926484448633,+0.5〜+1%
186A0,2024-11-11,0.0303893637226971,0.0276497695852535,≥+3%
186A0,2024-11-12,-0.0197309417040358,-0.0320219579139981,-2〜-1%
186A0,2024-11-13,-0.0352380952380952,-0.0246791707798617,≤-3%
186A0,2024-11-14,-0.0159521435692921,0.0020263424518744,-2〜-1%
186A0,2024-11-15,0.01,0.002970297029703,+0.5〜+1%
186A0,2024-11-18,0.0180722891566265,-0.0029585798816568,+1〜+2%
186A0,2024-11-19,0.0149551345962114,-0.0196463654223968,+1〜+2%
186A0,2024-11-20,-0.0228855721393034,-0.0132382892057026,-3〜-2%
186A0,2024-11-21,-0.0319258496395468,0.0042553191489362,≤-3%
186A0,2024-11-22,-0.0178384050367261,-0.0085470085470085,-2〜-1%
186A0,2024-11-25,0.0042872454448017,0.0042689434364995,0〜+0.5%
186A0,2024-11-26,-0.0473684210526315,-0.0066298342541436,≤-3%
186A0,2024-11-27,-0.0356744704570791,-0.0023121387283236,≤-3%
186A0,2024-11-28,-0.0023419203747072,0.0,-0.5〜0%
186A0,2024-11-29,0.014268727705113,0.022274325908558,+1〜+2%
25020,2024-11-05,-0.0052733832917013,0.0041852678571429,-1〜-0.5%
25020,2024-11-06,-0.0002760143527463,-0.0099392600773053,-0.5〜0%
25020,2024-11-07,0.0050097411633732,0.0011077263915813,+0.5〜+1%
25020,2024-11-08,-0.0044260027662517,-0.0047235343150875,-0.5〜0%
25020,2024-11-11,-0.001131221719457,0.0014156285390713,-0.5〜0%
25020,2024-11-12,-0.0022650056625141,-0.0025539160045402,-0.5〜0%
25020,2024-11-13,0.0017069701280228,-0.0093723374041465,0〜+0.5%
25020,2024-11-14,-0.0008561643835616,0.0014281633818909,-0.5〜0%
25020,2024-11-18,0.0027363940407419,0.0045482110369921,0〜+0.5%
25020,2024-11-19,-0.0115256293600242,-0.0061368517950291,-2〜-1%
25020,2024-11-20,-0.0003086419753086,-0.0006174745291756,-0.5〜0%
25020,2024-11-21,-0.0015451174289245,-0.0024760136180748,-0.5〜0%
