code,dt,am_ret,pm_ret
15400,2024-11-14,-0.0024762690879075525,-0.0008274720728175425
15400,2024-11-15,-0.001644736842105263,-0.006177924217462933
15400,2024-11-18,0.010810810810810811,-0.004113533525298231
15400,2024-11-19,-0.002039983680130559,0.004088307440719542
15400,2024-11-20,0.001213101496158512,-0.0004038772213247173
15400,2024-11-21,-0.0016012810248198558,0.0
15400,2024-11-22,0.0048115477145148355,0.00558659217877095
15400,2024-11-25,-0.011403853716083366,-0.00954653937947494
15400,2024-11-26,0.005334427574887156,-0.003673469387755102
15400,2024-11-27,-0.0004100041000410004,-0.0012305168170631665
15400,2024-11-28,-0.0033071517155849523,0.0033181252592285357
15400,2024-11-29,-0.00041339396444811904,-0.00041356492969396195
15700,2024-11-05,0.009399577978131594,0.004561003420752566
15700,2024-11-06,0.027658381610913847,0.00745590107292235
15700,2024-11-07,-0.02503995737879595,0.0014571948998178506
15700,2024-11-11,-0.0003637024913620658,0.008186283427323995
15700,2024-11-12,0.003399534800500984,-0.02121968616262482
15700,2024-11-13,-0.019304316153706064,-0.011142061281337047
15700,2024-11-14,-0.008742559523809524,-0.01125914805779696
15700,2024-11-15,0.004689551678859501,-0.009708737864077669
15700,2024-11-19,0.0022975301550832855,0.00019102196752626553
15700,2024-11-20,-0.009165552797403094,0.006359606860666795
15700,2024-11-21,-0.014779270633397313,-0.0017533606078316774
15700,2024-11-22,0.011212062632901604,-0.004205696807493787
15700,2024-11-26,-0.016116799393249906,0.007708614376565812
15700,2024-11-27,-0.005583365421640354,-0.003291384317521781
15700,2024-11-28,0.021021611001964636,0.0036559553588608813
15700,2024-11-29,-0.0019308746862328635,-0.0011607661056297156
15790,2024-11-05,0.0103682516982481,0.0031847133757962
15790,2024-11-06,0.0271398747390397,0.0077913279132791
15790,2024-11-07,-0.02706270627062706,0.0010176390773406
15790,2024-11-08,-0.013930348258706468,-0.003363605785401951
15790,2024-11-11,-0.0023664638269100743,0.0088105726872247
15790,2024-11-12,0.0026640026640027,-0.021255396878113585
15790,2024-11-13,-0.019328585961342827,-0.010719225449515906
15790,2024-11-14,-0.009002770083102494,-0.011180992313067784
15790,2024-11-15,0.0073555166374781,-0.009040333796940195
15790,2024-11-18,0.0053898670499461,-0.004288777698355968
15790,2024-11-19,0.0024973242953978,0.0
15790,2024-11-20,-0.009601706970128023,0.0057450628366248
15790,2024-11-21,-0.015368120085775554,-0.0018148820326678765
15790,2024-11-22,0.0118876080691643,-0.004983980064079744
15790,2024-11-25,0.0073555166374781,-0.006258692628650904
15790,2024-11-26,-0.015553199010250972,0.00754039497307
15790,2024-11-27,-0.006810035842293907,-0.0010826416456153013
15790,2024-11-28,0.0216117216117216,0.0050197203298673
15790,2024-11-29,-0.0014393666786613889,0.0
16050,2024-11-05,-0.004901960784313725,-0.0064039408866995075
16050,2024-11-06,0.0129032258064516,-0.0102890739833415
16050,2024-11-07,0.0012233912405187,0.000733137829912
16050,2024-11-08,-0.016605616605616606,-0.003476533399553017
16050,2024-11-11,-0.003983071944236993,0.0037490627343164
16050,2024-11-12,0.0119402985074627,0.0009832841691249
16050,2024-11-13,0.0012339585389931,0.0002464875523786
16050,2024-11-14,-0.0004950495049504951,-0.009410599306587419
16050,2024-11-15,0.0104244229337305,0.0024563989191845
16050,2024-11-18,0.0017301038062284,0.0069084628670121
16050,2024-11-19,-0.008937198067632851,0.0012186205215696
16050,2024-11-20,-0.010789602746444336,0.0014873574615766
16050,2024-11-21,-0.00025246149962130775,0.0
16050,2024-11-22,0.0098335854765507,0.0012484394506866
16050,2024-11-25,-0.0004950495049504951,-0.00024764735017335313
16050,2024-11-26,-0.015924359293356557,-0.0007585335018963338
16050,2024-11-27,-0.010649087221095335,-0.0012813941568426447
16050,2024-11-28,0.0138568129330254,-0.0020248038471273096
16050,2024-11-29,-0.000760841998478316,0.0020304568527919
18010,2024-11-05,0.0128367670364501,0.0045376310436551
18010,2024-11-06,0.0193538317465272,-0.007043331802174246
18010,2024-11-07,-0.0004626060138781804,0.1339092872570194
18010,2024-11-08,-0.014167812929848693,-0.014650481372959398
18010,2024-11-11,-0.013733905579399141,0.0114592399187699
18010,2024-11-12,-0.00043035432506096684,0.0004305396096441
18010,2024-11-13,-0.01977077363896848,0.0092078339666764
18010,2024-11-14,-0.013584574934268186,-0.002073152672886125
18010,2024-11-15,-0.00860661819261018,-0.01571621014818141
18010,2024-11-18,0.0436103935572102,-0.017763541059988352
18010,2024-11-19,0.0118263473053892,0.0133155792276964
18010,2024-11-20,-0.004262825224165809,0.0090050191910245
18010,2024-11-21,0.0017556693489393,0.0040893822111874
18010,2024-11-22,-0.012307692307692308,0.004450378282154
18010,2024-11-25,-0.020326999558108707,-0.01007367313185987
18010,2024-11-26,0.0178160036860697,0.003168854685378
18010,2024-11-27,-0.00962406015037594,0.0039477679927118
18010,2024-11-29,-0.008999389871873093,0.0021548406957057
18020,2024-11-05,-0.007140967997884158,-0.005061267980820458
18020,2024-11-06,0.0111761575306014,0.0026315789473684
18020,2024-11-07,0.0036610878661088,0.0476810838978635
18020,2024-11-08,-0.026774748219110783,0.0022715800100959
18020,2024-11-11,-0.014578700271806275,0.0220661985957874
18020,2024-11-12,-0.0009852216748768472,0.0022189349112426
18020,2024-11-13,-0.0036558615647087496,0.0051369863013699
18020,2024-11-14,0.0004863813229572,-0.004618376276130287
18020,2024-11-15,0.0063137445361826,-0.015444015444015444
18020,2024-11-18,0.0100416360519226,-0.007032007759456838
18020,2024-11-19,0.0014634146341463,0.004140282513395
18020,2024-11-20,-0.006509161041465767,0.0055811696190245
18020,2024-11-21,-0.011047070124879923,-0.01238465274405051
18020,2024-11-25,-0.011943793911007026,0.0059255747807537
18020,2024-11-26,-0.00963572267920094,0.0085429520645467
18020,2024-11-27,-0.015861742424242424,0.0040894876112581
18020,2024-11-28,0.0069795427196149,0.00717017208413
18020,2024-11-29,0.0113879003558719,0.0016420361247947
18030,2024-11-05,0.0030150753768844,-0.001503006012024048
18030,2024-11-06,0.0024850894632207,-0.019236489836390678
18030,2024-11-08,-0.014712861888941622,-0.00674373795761079
18030,2024-11-11,-0.007197696737044146,-0.0004833252779120348
18030,2024-11-12,-0.0009523809523809524,0.1782650142993327
18030,2024-11-13,-0.0012335526315789473,-0.011527377521613832
18030,2024-11-14,0.0251466890192791,0.0057236304170074
18030,2024-11-15,-0.015034538805363673,-0.009900990099009901
18030,2024-11-18,0.0071368597816961,-0.0029178824510212586
18030,2024-11-19,0.002092050209205,0.0025052192066806
18030,2024-11-20,-0.009708737864077669,-0.0017050298380221654
18030,2024-11-21,0.0077586206896552,-0.017536355859709155
18030,2024-11-22,0.0069565217391304,0.0069084628670121
18030,2024-11-25,-0.022467147096227214,0.0008673026886383
18030,2024-11-26,0.0146804835924007,-0.0029787234042553193
18030,2024-11-27,-0.009795570698466781,-0.0012903225806451613
18030,2024-11-29,-0.004203446826397646,0.0029548332629802
18120,2024-11-05,-0.00434947049924357,-0.01120607787274454
18120,2024-11-06,0.0183206106870229,-0.0029985007496251873
18120,2024-11-07,0.0065789473684211,0.0420168067226891
18120,2024-11-08,-0.018684872439813153,-0.0021969974368363236
18120,2024-11-11,0.0087639218550301,-0.009773755656108597
18120,2024-11-12,0.0050359712230216,0.0037580529706514
18120,2024-11-13,-0.00144014401440144,-0.002163331530557058
18120,2024-11-14,-0.004508566275924256,-0.009963768115942028
18120,2024-11-15,0.0087193460490463,-0.015307041238969926
18120,2024-11-18,0.0070162481536189,-0.011184451778511184
18120,2024-11-19,0.0029706646862235,0.0053683820807108
18120,2024-11-20,-0.012593538966964775,-0.0036968576709796672
18120,2024-11-21,-0.002406961673764118,-0.015961395694135114
18120,2024-11-22,0.0190350546551074,0.0003698908821898
18120,2024-11-25,-0.00909090909090909,-0.013027522935779816
18120,2024-11-26,0.0037383177570093,0.0048417132216015
18120,2024-11-27,-0.016493699036323202,0.0048991897493876
18120,2024-11-28,0.0148496240601504,0.0048157066123356
18120,2024-11-29,0.0156768720029509,-0.007445069911022335
186A0,2024-11-06,-0.03207547169811321,-0.009746588693957114
186A0,2024-11-07,0.0155339805825243,0.005736137667304
186A0,2024-11-08,0.0066413662239089,-0.019792648444863337
186A0,2024-11-11,0.0303893637226971,0.0276497695852535
186A0,2024-11-12,-0.019730941704035873,-0.03202195791399817
186A0,2024-11-13,-0.035238095238095235,-0.024679170779861797
186A0,2024-11-14,-0.015952143569292122,0.0020263424518744
186A0,2024-11-15,0.01,0.002970297029703
186A0,2024-11-18,0.0180722891566265,-0.0029585798816568047
186A0,2024-11-19,0.0149551345962114,-0.019646365422396856
186A0,2024-11-20,-0.022885572139303482,-0.013238289205702648
186A0,2024-11-21,-0.03192584963954686,0.0042553191489362
186A0,2024-11-22,-0.017838405036726127,-0.008547008547008548
186A0,2024-11-25,0.0042872454448017,0.0042689434364995
186A0,2024-11-26,-0.04736842105263158,-0.0066298342541436465
186A0,2024-11-27,-0.03567447045707915,-0.0023121387283236996
186A0,2024-11-28,-0.00234192037470726,0.0
186A0,2024-11-29,0.014268727705113,0.022274325908558
25020,2024-11-05,-0.00527338329170136,0.0041852678571429
25020,2024-11-06,-0.0002760143527463428,-0.009939260077305357
25020,2024-11-07,0.0050097411633732,0.0011077263915813
25020,2024-11-08,-0.004426002766251729,-0.004723534315087524
25020,2024-11-11,-0.0011312217194570137,0.0014156285390713
25020,2024-11-12,-0.0022650056625141564,-0.002553916004540295
25020,2024-11-13,0.0017069701280228,-0.00937233740414655
25020,2024-11-14,-0.0008561643835616438,0.0014281633818909
25020,2024-11-18,0.0027363940407419,0.0045482110369921
25020,2024-11-19,-0.011525629360024265,-0.00613685179502915
25020,2024-11-20,-0.00030864197530864197,-0.0006174745291756715
25020,2024-11-21,-0.0015451174289245982,-0.0024760136180748994
25020,2024-11-22,0.0046875,-0.0015552099533437014
25020,2024-11-25,-0.0080545229244114,-0.0028107432854465957
25020,2024-11-26,-0.00314070351758794,0.0119722747321991
25020,2024-11-27,-0.014990630855715179,0.0069752694990488
25020,2024-11-28,0.0240926157697121,-0.006416131989000917
25020,2024-11-29,-0.007103150092649784,0.0136858475894246
268A0,2024-11-05,-0.03614457831325301,0.0
268A0,2024-11-06,-0.031020408163265307,0.0
268A0,2024-11-07,-0.017094017094017096,0.0008695652173913
268A0,2024-11-08,-0.017777777777777778,0.0307692307692308
268A0,2024-11-11,0.0497777777777778,0.0033869602032176
268A0,2024-11-12,0.0302775441547519,-0.022040816326530613
268A0,2024-11-13,0.0314893617021277,-0.018976897689768978
268A0,2024-11-14,-0.002529510961214165,-0.01944209636517329
268A0,2024-11-18,-0.004480286738351254,-0.0144014401440144
268A0,2024-11-19,0.0212569316081331,0.0045248868778281
268A0,2024-11-20,0.0,0.0027272727272727
268A0,2024-11-21,0.0165898617511521,-0.004533091568449683
268A0,2024-11-22,0.0551977920883165,-0.006974716652136007
268A0,2024-11-25,0.0034453057708872,-0.017167381974248927
268A0,2024-11-26,0.0069025021570319,-0.007712082262210797
268A0,2024-11-27,0.0069084628670121,-0.010291595197255575
268A0,2024-11-29,-0.03568320278503046,0.0009025270758123
27680,2024-11-05,0.0135004821600771,-0.001585791309863622
27680,2024-11-06,0.0133122028526149,-0.006255864873318737
27680,2024-11-07,0.0031084861672366,0.0049581654787729
27680,2024-11-08,-0.019153537225826384,-0.0031496062992125984
27680,2024-11-11,-0.006630880959898958,0.0041322314049587
27680,2024-11-12,0.0025340513145391,-0.004739336492890996
27680,2024-11-13,-0.00031867431485022306,-0.004781638508128785
27680,2024-11-14,0.010230179028133,-0.010443037974683544
27680,2024-11-15,-0.0047984644913627635,-0.01285760205721633
27680,2024-11-18,0.0160130718954248,-0.007397877130910261
27680,2024-11-19,0.0029126213592233,0.0003226847370119
27680,2024-11-20,-0.002909796314258002,-0.0012970168612191958
27680,2024-11-21,-0.009415584415584415,0.0
27680,2024-11-22,0.0123980424143556,-0.007089912987431518
27680,2024-11-25,0.0016077170418006,-0.0038523274478330658
27680,2024-11-26,-0.007416962270235408,0.0038986354775828
27680,2024-11-27,-0.013337670787247886,-0.0016485328058028356
27680,2024-11-28,0.0109489051094891,-0.0006563833278634722
27680,2024-11-29,0.0016490765171504,0.0042805400065854
28020,2024-11-05,0.0051948051948052,-0.005512489233419466
28020,2024-11-06,0.0142857142857143,-0.009163414220261326
28020,2024-11-07,0.0003381234150465,-0.0043941186412033125
28020,2024-11-12,0.0019203072491599,-0.004152691263376458
28020,2024-11-13,-0.01728,-0.005861282969716704
28020,2024-11-14,0.0027660266840221,0.0
28020,2024-11-15,0.005663430420712,0.0061142397425583
28020,2024-11-18,-0.015775917578879587,0.0037618580307491
28020,2024-11-19,-0.0032310177705977385,0.0082658022690438
28020,2024-11-20,-0.0012767315671879987,-0.00047938638542665386
28020,2024-11-21,-0.00944,0.0
28020,2024-11-22,0.0128886740776543,0.0039764593605853
28020,2024-11-25,-0.006896551724137931,-0.004419191919191919
28020,2024-11-26,-0.003381642512077295,0.0027468088544191
28020,2024-11-27,-0.003685897435897436,0.0012867942737655
28020,2024-11-28,-0.00369953353707576,0.0145301905069422
28020,2024-11-29,-0.006677265500794912,0.0054417413572343
29140,2024-11-05,-0.0009682885499878964,-0.00363460140537921
29140,2024-11-06,0.009715812484819,-0.008178975222516238
29140,2024-11-07,0.0098486668268076,0.0049952426260704
29140,2024-11-08,0.0011845534233594,-0.006152389966871746
29140,2024-11-11,0.0085816448152563,-0.006617820846135665
29140,2024-11-12,0.0021342186388428,-0.005205868433506862
29140,2024-11-13,-0.006175771971496437,-0.004302103250478011
29140,2024-11-14,-0.0011950286806883365,-0.004307250538406317
29140,2024-11-15,0.0047904191616766,-0.0019070321811680572
29140,2024-11-18,0.002158273381295,-0.0021536252692031586
29140,2024-11-19,0.0009544261512765,0.0
29140,2024-11-20,-0.0007137758743754461,-0.0009523809523809524
29140,2024-11-21,0.0007139457401238,-0.00023781212841854935
29140,2024-11-22,0.0068883610451306,-0.0007077140835102619
29140,2024-11-25,0.0025821596244131,-0.005619292905642706
29140,2024-11-26,0.0002358490566038,0.0028295213393068
29140,2024-11-27,-0.005621925509486999,-0.0004711425206124853
29140,2024-11-28,0.0011820330969267,0.00543093270366
29140,2024-11-29,-0.0037753657385559227,-0.0007105637138796779
31030,2024-11-05,0.0,0.0
31030,2024-11-06,0.0104895104895105,0.0
31030,2024-11-07,0.0034364261168385,0.0102739726027397
31030,2024-11-08,-0.1858108108108108,0.012448132780083
31030,2024-11-11,-0.0040650406504065045,0.0244897959183673
31030,2024-11-12,0.0039840637450199,-0.023809523809523808
31030,2024-11-13,-0.004081632653061225,0.0040983606557377
31030,2024-11-14,-0.02040816326530612,0.0
31030,2024-11-15,0.0082644628099174,0.0122950819672131
31030,2024-11-18,-0.008032128514056224,-0.008097165991902834
31030,2024-11-19,-0.00816326530612245,-0.012345679012345678
31030,2024-11-20,0.008298755186722,-0.00411522633744856
31030,2024-11-22,-0.004219409282700422,0.0169491525423729
31030,2024-11-25,0.0125,0.0123456790123457
31030,2024-11-27,-0.02066115702479339,-0.004219409282700422
31030,2024-11-28,-0.008333333333333333,0.0210084033613445
31100,2024-11-06,0.0517799352750809,0.0046153846153846
31100,2024-11-11,0.0155038759689922,0.0091603053435115
31100,2024-11-12,-0.0343796711509716,-0.03560371517027864
31100,2024-11-13,-0.027419354838709678,-0.02155887230514096
31100,2024-11-14,-0.02555366269165247,-0.04195804195804196
31100,2024-11-15,0.0053859964093357,-0.007142857142857143
31100,2024-11-19,-0.0017301038062283738,-0.008665511265164644
31100,2024-11-20,-0.017482517482517484,0.0106761565836299
31100,2024-11-21,-0.02097902097902098,0.0
31100,2024-11-22,0.073943661971831,0.0049180327868852
31100,2024-11-25,0.0295566502463054,-0.003189792663476874
31100,2024-11-26,-0.01948051948051948,0.0165562913907285
31100,2024-11-28,0.0083194675540765,0.0066006600660066
31100,2024-11-29,-0.009917355371900827,0.001669449081803
33820,2024-11-05,-0.014292196007259528,0.0149597238204833
33820,2024-11-06,0.0191420664206642,-0.002036659877800407
33820,2024-11-07,-0.00045024763619990995,0.0051801801801802
33820,2024-11-08,-0.014134275618374558,-0.006048387096774193
33820,2024-11-11,-0.02403204272363151,0.0082079343365253
33820,2024-11-12,0.0042677448337826,-0.0035786177588906284
33820,2024-11-14,-0.004098360655737705,-0.0069958847736625515
33820,2024-11-15,0.0185720181593066,-0.009116693679092382
33820,2024-11-18,0.0121649484536082,-0.005907516805866775
33820,2024-11-19,-0.0034609120521172636,-0.003881511746680286
33820,2024-11-21,-0.007892204042348411,-0.008149010477299184
33820,2024-11-22,0.0135674381484437,0.006496062992126
33820,2024-11-25,0.0136186770428016,-0.021880998080614205
33820,2024-11-26,-0.00019603999215840032,0.0011764705882353
33820,2024-11-27,0.0030995738086013,-0.005021243723445346
33820,2024-11-28,0.0141199226305609,0.0
33820,2024-11-29,0.0060077519379845,0.0032748988634175
34360,2024-11-05,0.011760636457973,0.0085470085470085
34360,2024-11-06,0.0155932203389831,-0.0020026702269692926
34360,2024-11-07,0.0026569246097642,-0.00364359059291156
34360,2024-11-08,-0.0016605778811026237,-0.014304723885562209
34360,2024-11-12,0.0089221984296931,-0.005659709939865582
34360,2024-11-13,-0.026931254429482635,-0.014202476329206118
34360,2024-11-14,-0.016201959306706856,-0.01991574109536576
34360,2024-11-15,-0.016304347826086956,0.0082872928176796
34360,2024-11-18,0.0092,0.0067380103051922
34360,2024-11-19,0.0082872928176796,-0.0011741682974559687
34360,2024-11-20,-0.01371473354231975,-0.0011918951132300357
34360,2024-11-21,-0.008396641343462616,0.0068548387096774
34360,2024-11-22,0.0079968012794882,-0.005950019833399445
34360,2024-11-25,0.009478672985782,0.0183881064162754
34360,2024-11-26,-0.04992319508448541,-0.003637833468067906
34360,2024-11-27,-0.01460446247464503,-0.0037052284890901604
34360,2024-11-28,0.0459482038429407,-0.006389776357827476
34360,2024-11-29,-0.025910931174089068,0.0
35630,2024-11-05,-0.02337228714524207,0.0085470085470085
35630,2024-11-06,0.0294522907337237,-0.013551949138363727
35630,2024-11-07,-0.0005025125628140704,0.0021786492374728
35630,2024-11-08,0.068,-0.018102372034956304
35630,2024-11-12,0.005736137667304,-0.004435994930291508
35630,2024-11-13,0.0072463768115942,0.0112605567719737
35630,2024-11-14,-0.014742014742014743,-0.01807980049875312
35630,2024-11-15,0.000952078705173,-0.004438807863031071
35630,2024-11-18,0.0009581603321622,-0.012125079770261647
35630,2024-11-19,0.0006472491909385,-0.0071151358344113845
35630,2024-11-20,0.0162813415825464,-0.004806151874399231
35630,2024-11-21,0.0118741976893453,0.0019029495718363
35630,2024-11-22,-0.007891414141414142,0.0082723512567611
35630,2024-11-25,0.0062480474851609,-0.013660353927351754
35630,2024-11-26,0.024251968503937,-0.009532595325953259
35630,2024-11-27,0.0199203187250996,-0.006911057692307692
35630,2024-11-28,0.0129362214199759,0.0136620136620137
35630,2024-11-29,0.0067389393495459,0.0014551804423749
40040,2024-11-05,0.0191135734072022,-0.016036966567001903
40040,2024-11-06,0.0203856749311295,-0.0016198704103671706
40040,2024-11-07,0.012322528797214,0.0021169621593014
40040,2024-11-08,-0.006777893639207508,-0.0026246719160104987
40040,2024-11-11,0.0044736842105263,0.0036678019386953
40040,2024-11-12,-0.0002609603340292276,-0.012007308796658836
40040,2024-11-14,-0.007433991284286081,-0.007747933884297521
40040,2024-11-15,0.0046850598646538,-0.009844559585492229
40040,2024-11-19,-0.008870967741935484,0.0040683482506103
40040,2024-11-20,0.0034731498797756,0.0063897763578275
40040,2024-11-21,-0.0010498687664041995,-0.0013137151865475565
40040,2024-11-25,0.01875,0.0058895705521472
40040,2024-11-26,-0.018545632015617375,-0.007458975634012929
40040,2024-11-27,0.027599802858551,-0.0035971223021582736
40040,2024-11-28,0.0214738897022938,-0.01051122790253225
40040,2024-11-29,-0.012414800389483933,0.0041902883904363
40620,2024-11-06,0.037487922705314,-0.031476997578692496
40620,2024-11-07,0.0255269773738155,0.0
40620,2024-11-08,-0.010549694614103275,-0.003554059109614665
40620,2024-11-11,0.0084130019120459,0.0128934395145999
40620,2024-11-12,-0.014430284857571215,-0.01274006465107435
40620,2024-11-13,-0.007632093933463796,-0.005521593374087951
40620,2024-11-14,-0.025610948191593354,-0.028691813804173356
40620,2024-11-15,-0.009631147540983606,-0.004758948893027105
40620,2024-11-19,0.0010796804145973,0.003451251078516
40620,2024-11-20,-0.011496700021290185,0.0075382295929356
40620,2024-11-21,-0.006170212765957447,0.0196959965746093
40620,2024-11-22,0.0228168429786351,-0.008720340701683229
40620,2024-11-25,-0.01644398766700925,-0.00961337513061651
40620,2024-11-26,-0.03289473684210526,-0.01184990125082291
40620,2024-11-27,0.0039779005524862,-0.014307726172132952
40620,2024-11-28,0.0176470588235294,-0.004891062694530902
40620,2024-11-29,-0.010040160642570281,-0.0074374577417173765
40630,2024-11-05,0.0183928571428571,0.0010520778537612
40630,2024-11-06,0.015304347826087,0.0047961630695444
40630,2024-11-07,-0.003523489932885906,-0.008755682774877925
40630,2024-11-08,-0.014616935483870967,0.0046035805626598
40630,2024-11-11,-0.010282776349614395,0.0022510822510823
40630,2024-11-12,0.0017105713308245,-0.015881147540983607
40630,2024-11-13,-0.014131193300767621,-0.0008847991505928155
40630,2024-11-14,-0.001759014951627089,-0.004405286343612335
40630,2024-11-15,0.0038508664449501,-0.008369659982563208
40630,2024-11-18,0.003922967189729,-0.0008880994671403197
40630,2024-11-19,0.0021067415730337,-0.00350385423966363
40630,2024-11-20,-0.015281925171262955,0.0024973242953978
40630,2024-11-21,-0.009214956583377636,0.000894294401717
40630,2024-11-22,0.0062200106628754,-0.0022960084775697632
40630,2024-11-25,0.0085769298092071,-0.0005206525511975009
40630,2024-11-26,-0.00017580872011251758,-0.00474767012484614
40630,2024-11-27,-0.01267605633802817,-0.010699001426533523
40630,2024-11-28,0.0019927536231884,0.00433917917194
40630,2024-11-29,0.0001814552712756,0.0076197387518142
41860,2024-11-05,0.0047712601740107,-0.003072625698324022
41860,2024-11-06,0.014182424916574,-0.007677543186180422
41860,2024-11-07,-0.00218281036834925,0.0016406890894176
41860,2024-11-08,-0.002704895861509332,-0.008407919717927854
41860,2024-11-11,0.0138888888888889,0.0071232876712329
41860,2024-11-12,-0.00946969696969697,-0.027314941272876262
41860,2024-11-14,-0.027012987012987013,-0.013614522156967433
41860,2024-11-15,0.0,-0.0008112493239588967
41860,2024-11-19,0.0008474576271186,0.0028224668360147
41860,2024-11-20,-0.019306099608282036,-0.0014265335235378032
41860,2024-11-21,-0.004871060171919771,-0.012381226605240426
41860,2024-11-22,0.000865551067513,-0.0002882675122513693
41860,2024-11-25,-0.010502412716434857,-0.0068846815834767644
41860,2024-11-26,-0.004347826086956522,0.0046579330422125
41860,2024-11-27,0.0017386264850768,0.0112814579114839
41860,2024-11-28,0.0371014492753623,0.0053102291783119
41860,2024-11-29,0.0067796610169492,0.0042087542087542
43070,2024-11-05,0.0104374861203642,0.0127472527472527
43070,2024-11-06,0.0100855075641307,-0.011287171695246364
43070,2024-11-07,-0.00901098901098901,-0.003992015968063872
43070,2024-11-11,-0.0012738853503184713,-0.0021258503401360546
43070,2024-11-12,-0.0027374184038745,-0.011824324324324325
43070,2024-11-13,-0.0060396893874029335,0.0015190972222222
