Date,jp_open,jp_close,jp_ret,jp_gap,jp_intra,us_SP500_ret,us_Nasdaq_ret,us_Dow_ret,us_VIX_ret,us_VIX_level
2010-01-29,10308.0498046875,10198.0400390625,-0.02076473760466413,-0.01020139001088971,-0.010672219062714872,-0.011817740959567224,-0.019091439125300425,-0.011303085683146086,0.02549698220181562,23.729999542236328
2010-02-01,10212.3603515625,10205.01953125,0.0006843954486122072,0.0014042220314047782,-0.0007188172038383733,-0.009829173828039273,-0.014524966656149663,-0.005249749815479543,0.03750532297368925,24.6200008392334
2010-02-02,10310.98046875,10371.08984375,0.016273394871166635,0.010383217511296783,0.0058296468684211344,0.014266108894671836,0.011106644203782157,0.011740967505310396,-0.0824533150872434,22.59000015258789
2010-02-03,10428.1201171875,10404.330078125,0.0032050859529513254,0.005498966289629426,-0.0022813353504903544,0.01297294837718499,0.008686490349124831,0.010929164505828926,-0.049136812875337776,21.479999542236328
2010-02-04,10434.51953125,10355.98046875,-0.004647066078445006,0.0029016239294898938,-0.007526849920093226,-0.00547431142933863,0.0003880503241406874,-0.002554160319439336,0.005586631368284634,21.600000381469727
2010-02-05,10162.33984375,10057.08984375,-0.028861644332173753,-0.018698434743511405,-0.010356866786415342,-0.031140677888039425,-0.02988711681244205,-0.026130063364768974,0.20740738255169866,26.079999923706055
2010-02-08,10007.4697265625,9951.8203125,-0.01046719606620794,-0.004933844477718052,-0.005560787649928289,0.002897118921960873,0.007382123171081778,0.001004859097118782,0.001150333080263577,26.110000610351562
2010-02-09,9876.6103515625,9932.900390625,-0.00190115187783646,-0.0075574074466590035,0.005699327710502855,-0.00886329049344714,-0.007038403982290609,-0.01037139732616088,0.015319785874370773,26.510000228881836
2010-02-10,10024.259765625,9963.990234375,0.0031299864618941076,0.009197653394997118,-0.00601236726293497,0.013040132316577413,0.011674263441284305,0.015163917178377506,-0.019238031855096205,26.0
2010-02-12,10085.349609375,10092.1904296875,0.01286635095949995,0.012179796662316944,0.0006782928284549961,0.009680437561949251,0.013753063877324001,0.01054059998826773,-0.05669293526315966,23.959999084472656
2010-02-15,10097.8203125,10013.2998046875,-0.00781699726631524,0.0005578454798018662,-0.008370173482674548,-0.002744592819371894,0.002810732675305516,-0.004441042541764251,-0.05133554212167868,22.729999542236328
2010-02-16,10044.5302734375,10034.25,0.0020922368970408556,0.003118898800511305,-0.0010234698047240087,-0.002744592819371894,0.002810732675305516,-0.004441042541764251,-0.05133554212167868,22.729999542236328
2010-02-17,10161.7197265625,10306.830078125,0.02716496779779254,0.012703463294466477,0.014280097805018599,0.01800074864554846,0.014041442846218999,0.016800433282576854,-0.021117446190194844,22.25
2010-02-18,10324.98046875,10335.6904296875,0.0028001190806232756,0.0017610060986181786,0.001037286314479191,0.0042379594555796984,0.005464796596702515,0.003937229898525629,-0.023820255579573346,21.719999313354492
2010-02-19,10334.400390625,10123.580078125,-0.020522126993398504,-0.00012481401908037704,-0.020399859162728795,0.006584742448973557,0.006926286155191752,0.008115065159801427,-0.050184170674338224,20.6299991607666
2010-02-22,10302.0703125,10400.4697265625,0.02735096144849014,0.017631137700059307,0.009551421323838793,0.002186622042297248,0.0009636198650322392,0.0009091993952452526,-0.029568527766254293,20.020000457763672
2010-02-23,10327.6396484375,10352.099609375,-0.004650762750067372,-0.007002575848953585,0.002368397985419657,-0.0010458578339902491,-0.0008200509809058731,-0.0018236001744648123,-0.003996000093747787,19.940000534057617
2010-02-24,10205.150390625,10198.830078125,-0.014805646876812961,-0.014195112517746744,-0.0006193257578845923,-0.012102809596931441,-0.012751875540039537,-0.00972416763154682,0.07171515882024848,21.3700008392334
2010-02-25,10256.099609375,10101.9599609375,-0.00949815973454371,0.0056153039918602765,-0.01502907092444794,0.00972045942422195,0.010147083965255765,0.008923005268782314,-0.05147404484188067,20.270000457763672
2010-02-26,10107.080078125,10126.0302734375,0.0023827368741389243,0.000506843939918511,0.001874942630910148,-0.002081040179913507,-0.0007513447443975307,-0.005121367128739673,-0.00838678206486343,20.100000381469727
2010-03-01,10128.73046875,10172.0595703125,0.004545640851552957,0.00026665882281462494,0.00427784130461184,0.0014053791778985136,0.001808254834114953,0.00040979360349191474,-0.029850764680724562,19.5
2010-03-02,10199.1904296875,10221.83984375,0.004893824411212222,0.0026671943068621307,0.0022207070471567114,0.01015850827289455,0.015775673263915158,0.00760564627138427,-0.012307680570162294,19.260000228881836
2010-03-03,10193.9501953125,10253.1396484375,0.0030620519560025095,-0.0027284372347657904,0.005806331401561726,0.0023304422719907514,0.0031756094978567795,0.0002105415122062304,-0.010384255480928695,19.059999465942383
2010-03-04,10255.6904296875,10145.7197265625,-0.010476783264272593,0.0002487805040662927,-0.010722896120836878,0.00042920160206150193,-4.827600085466344e-05,-0.000886096524271851,-0.01206713266951065,18.829999923706055
2010-03-05,10254.6103515625,10368.9599609375,0.02200339063088208,0.010732666378996614,0.011151043818800721,0.0037361180334851696,0.005099412149761395,0.004557177801602474,-0.005841774338675276,18.719999313354492
2010-03-08,10538.1201171875,10585.919921875,0.020923984831153986,0.01631409098764669,0.004535894842339072,0.014007480947064943,0.014849666141317108,0.011686989161741046,-0.06944440623633741,17.420000076293945
2010-03-09,10567.3203125,10567.650390625,-0.0017258331240771474,-0.0017570139876615931,3.123574522567729e-05,-0.00017559601339156572,0.002518908605868786,-0.0012947572267814067,0.02124000215917987,17.790000915527344
2010-03-10,10555.849609375,10563.919921875,-0.0003530083426406261,-0.0011166892179238497,0.0007645346228533079,0.0017127370855292146,0.0036317359264343985,0.001123935523395847,0.007307428559665485,17.920000076293945
2010-03-11,10627.990234375,10664.9501953125,0.009563710647625623,0.006065013079787462,0.003477605842914455,0.00452455995494172,0.007805432637021825,0.00027925873030176795,0.03627229998676995,18.56999969482422
2010-03-12,10777.490234375,10751.259765625,0.008092824507557106,0.010552326733974216,-0.0024338197650448645,0.004041519314613495,0.004031458895895845,0.004212016213739567,-0.027463663826768014,18.059999465942383
2010-03-15,10802.1103515625,10751.98046875,6.703429558130303e-05,0.004729732798391284,-0.004640749000055289,-0.00021734594703937127,-0.00033779284485280225,0.001210966818828263,-0.026578048528822618,17.579999923706055
2010-03-16,10718.6298828125,10721.7099609375,-0.0028153425222896544,-0.003101808642085202,0.0002873574476098817,0.000452194832708086,-0.0023018302349933073,0.0016433383215301856,0.023890789426431525,18.0
2010-03-17,10789.240234375,10846.98046875,0.011683817998145773,0.0062984611301306614,0.005351649710332529,0.0077791163013856135,0.0066886725098112,0.0041185358706836706,-0.017222192552354576,17.690000534057617
2010-03-18,10841.7099609375,10744.0302734375,-0.009491138626929185,-0.0004858963125898841,-0.00900962005550221,0.005821675803744153,0.004659390868624769,0.004462805567019501,-0.04409274522879825,16.90999984741211
2010-03-19,10785.8798828125,10824.7197265625,0.007510166210578317,0.003895149986543167,0.0036009898285527253,-0.0003258460273372066,0.0009166424562012665,0.0042389975032930405,-0.017149557113869007,16.6200008392334
2010-03-23,10793.0498046875,10774.150390625,-0.004671653143444421,-0.002925703637137733,-0.001751072625857053,0.005095296193887933,0.00884008701586314,0.004087624234212495,-0.005892662237316659,16.8700008392334
2010-03-24,10829.3603515625,10815.0302734375,0.003794255818822645,0.005124298337764177,-0.0013232617310524608,0.007170966908320198,0.00828257856703285,0.00954399062504896,-0.030823973437769103,16.350000381469727
2010-03-25,10857.8095703125,10828.849609375,0.0012777898524649611,0.003955541112082628,-0.0026672010362644993,-0.005493304207041971,-0.006823330408317174,-0.004837956614441974,0.07339442370599825,17.549999237060547
2010-03-26,10895.2900390625,10996.3701171875,0.015469834179566933,0.006135502115569125,0.009277410492295468,-0.001704167338318907,-0.0005628314840807613,0.0004669158446599653,0.04843307227471394,18.399999618530273
2010-03-29,10909.98046875,10986.4697265625,-0.0009003326115338828,-0.007856196864679199,0.007010943606323705,0.000737722599547963,-0.0009510385709838864,0.0008440377649698849,-0.03423908553411825,17.770000457763672
2010-03-30,11022.2001953125,11097.1396484375,0.010073292388675936,0.0032522247491031386,0.006798955906904158,0.005683234964352302,0.0038537470037058874,0.004193409115066604,-0.010129448539048291,17.59000015258789
2010-03-31,11138.7197265625,11089.9404296875,-0.0006487454405436077,0.0037469185251584047,-0.004379255253067926,4.265937281555665e-05,0.0026326480650031847,0.001060913956266285,-0.026151278444054626,17.1299991607666
2010-04-01,11178.919921875,11244.400390625,0.013927934231640737,0.008023441852699653,0.005857495107543187,-0.00327287474868454,-0.0052806378166261325,-0.004656466829578987,0.026853532653687617,17.59000015258789
2010-04-02,11274.1796875,11286.08984375,0.0037075745861698817,0.0026483668173029606,0.0010564100076571048,0.0074138011482498545,0.0019266865430453972,0.006488240867363215,-0.006822105639137432,17.469999313354492
2010-04-05,11380.6298828125,11339.2998046875,0.004714649774560042,0.008376686733081007,-0.003631616048547448,0.0074138011482498545,0.0019266865430453972,0.006488240867363215,-0.006822105639137432,17.469999313354492
2010-04-06,11350.7001953125,11282.3203125,-0.005024956846448769,0.0010053875302147297,-0.006024287632999004,0.00792799084446738,0.011217087587318542,0.004253609692099314,-0.025758378550526317,17.020000457763672
2010-04-07,11296.3095703125,11292.830078125,0.0009315251946317993,0.0012399273753114226,-0.00030802025792953103,0.0016842957106795176,0.0029964763592496,-0.0003243772868265493,-0.04641603374146708,16.229999542236328
2010-04-08,11179.669921875,11168.2001953125,-0.011036195705620089,-0.010020531210258699,-0.0010259450093474953,-0.005876707172041695,-0.002318665118952956,-0.006606268700031226,0.024029655452678655,16.6200008392334
2010-04-09,11174.6201171875,11204.33984375,0.0032359420323311294,0.0005748394336353435,0.002659573770815493,0.003374341747336196,0.002324053821483485,0.002711697938715174,-0.008423663653889912,16.479999542236328
2010-04-12,11300.7900390625,11251.900390625,0.004244832586145719,0.008608288989583102,-0.004326215093679919,0.00668390656297202,0.0070748190543517,0.006431668769862675,-0.02063107779320683,16.139999389648438
2010-04-13,11202.919921875,11161.23046875,-0.008058187392997684,-0.004353084105757854,-0.003721302429699258,0.0017666094762833762,0.001556638325774573,0.0007838358780694055,-0.03469637466662756,15.579999923706055
2010-04-14,11213.4599609375,11204.900390625,0.003912644040213076,0.0046795460709943,-0.0007633299929118431,0.0006854008197059169,0.0033036216967259335,0.0012220818016643875,0.039794662533343406,16.200000762939453
2010-04-15,11310.0703125,11273.7900390625,0.006148171428202787,0.009386064865243737,-0.0032077849593386,0.011150066851666862,0.015762479710554667,0.009409790208798618,-0.03765435689034369,15.59000015258789
2010-04-16,11230.5302734375,11102.1796875,-0.015222063828392085,-0.0038371980917782933,-0.011428719999186043,0.0008425387276917995,0.004323528468630267,0.0019293129582667046,0.019243116600294874,15.890000343322754
2010-04-19,10929.6396484375,10908.76953125,-0.017420917485938547,-0.01554109588559116,-0.001909497280679684,-0.016126534744455467,-0.01368607914430775,-0.011297892401358589,0.1554436887137478,18.360000610351562
2010-04-20,10960.1103515625,10900.6796875,-0.0007415908574129881,0.004706380510233199,-0.005422451248771165,0.004521331252766547,-0.00046343484327493467,0.006660487518155511,-0.055555578641352854,17.34000015258789
2010-04-21,11031.7900390625,11090.0498046875,0.017372321966735216,0.012027722611906988,0.005281079989621684,0.008058340784849571,0.00814477998836649,0.0022547469643015017,-0.09284893864959276,15.729999542236328
2010-04-22,10988.009765625,10949.08984375,-0.012710489440536099,-0.009201044256750723,-0.003542035610193728,-0.0010189969053922,0.0017198062349688126,0.0007070531117321366,0.037507957390824576,16.31999969482422
2010-04-23,10930.900390625,10914.4599609375,-0.003162809266038402,-0.0016612753557212478,-0.0015040325224809914,0.002263879356942944,0.005773338091486169,0.0008422637873621852,0.009191153268087726,16.469999313354492
2010-04-26,11039.58984375,11165.7900390625,0.023027257328763984,0.011464596806469274,0.011431601816615178,0.0071235200993795544,0.004398382610925511,0.006286007830715201,0.009107561149518606,16.6200008392334
2010-04-27,11109.259765625,11212.66015625,0.004197653459677264,-0.0050628099972983565,0.009307585996408907,-0.004296448099761374,-0.002845661897425744,6.693870393248424e-05,0.05114310657040266,17.469999313354492
2010-04-28,11005.509765625,10924.7900390625,-0.02567366826212414,-0.01847468733898383,-0.007334483207186215,-0.023381945257149872,-0.02040467764524556,-0.01901289276902085,0.30566687821824146,22.809999465942383
2010-04-30,11062.1201171875,11057.400390625,0.012138480564692022,0.01257050045208774,-0.00042665660040763775,0.012943228020842135,0.016259842994107432,0.011050050060316341,-0.1252371631500605,18.440000534057617
2010-05-06,10847.900390625,10695.6904296875,-0.03271202526447137,-0.01894658713612507,-0.014031283055386812,-0.006586554728659322,-0.009058455579045055,-0.005485560297906589,0.04488253724730229,24.90999984741211
2010-05-07,10472.7001953125,10364.58984375,-0.030956448124048186,-0.020848605879248083,-0.010323063732015303,-0.032353496411350324,-0.03440473262613597,-0.0318869222334236,0.3167402423917769,32.79999923706055
2010-05-10,10399.0498046875,10530.7001953125,0.01602671731990113,0.00332477806232534,0.012659848072432256,-0.015308264998017185,-0.02327947547926612,-0.013297183055708373,0.24847566205642657,40.95000076293945
2010-05-11,10643.240234375,10411.099609375,-0.011357325127415274,0.010686852438605676,-0.02181108571149637,0.04397412445198401,0.04812328281031775,0.038987785007093434,-0.29572650512161525,28.84000015258789
2010-05-12,10465.0302734375,10394.0302734375,-0.0016395324776384834,0.005180112196211839,-0.00678450020161081,-0.003397292018489928,0.0002695687147309389,-0.0034195090666111483,-0.018030528953274283,28.31999969482422
2010-05-13,10542.76953125,10620.5498046875,0.021793233740032836,0.014310065864692634,0.007377594019005285,0.013739523915341278,0.020927777726386543,0.013830182175203154,-0.09887003062264432,25.520000457763672
2010-05-14,10453.400390625,10462.509765625,-0.014880589232089236,-0.015738301419077838,0.0008714269672640551,-0.012145144968583543,-0.012643158350215011,-0.010458006838951261,0.045454538660057775,26.68000030517578
2010-05-17,10329.3701171875,10235.759765625,-0.021672620153244337,-0.012725402548720788,-0.009062542100871873,-0.018800014512092122,-0.019842466310041162,-0.015096985158409404,0.1709145207564997,31.239999771118164
2010-05-18,10313.1396484375,10242.6396484375,0.0006721418800395007,0.00755975956688304,-0.006835939626850807,0.0011093685155389998,0.0031445906237770327,0.0005338828973933119,-0.012804085194010772,30.84000015258789
2010-05-19,10087.330078125,10186.83984375,-0.005447795353809237,-0.015163041524768661,0.009864826951662131,-0.014195906037184347,-0.015703636012554645,-0.01081137962567258,0.0878728622264695,33.54999923706055
2010-05-20,10121.849609375,10030.3095703125,-0.015365930537676764,-0.006379822925641987,-0.009043805489632462,-0.005130263873571406,-0.00815182262608316,-0.006334353877415655,0.052757093830525736,35.31999969482422
2010-05-21,9823.83984375,9784.5400390625,-0.024502686534962348,-0.020584581673690816,-0.004000452502541885,-0.03897590341661106,-0.04105522723091393,-0.036034758184522064,0.2964326532040542,45.790000915527344
2010-05-24,9754.990234375,9758.400390625,-0.002671525522216056,-0.003020050464255797,0.00034958069337509556,0.015024380686144978,0.011356586034532823,0.012453293722517245,-0.12426299033937727,40.099998474121094
2010-05-25,9632.1396484375,9459.8896484375,-0.03059013057860205,-0.012938672029567444,-0.01788283873437635,-0.012908014000787449,-0.006949175413147768,-0.012441331128447475,-0.044388998679030234,38.31999969482422
2010-05-26,9567.349609375,9522.66015625,0.00663543763672414,0.01135953641438614,-0.0046710379519536716,0.00035393738571354305,-0.0011746279049016373,-0.002266940158522801,-0.0968162608042441,34.61000061035156
2010-05-27,9419.2998046875,9639.7197265625,0.012292738414661386,-0.010854146831509204,0.023400881853798516,-0.0056609945338124135,-0.006816105607179157,-0.006899793870566273,0.011846282582540058,35.02000045776367
2010-05-28,9806.0595703125,9762.98046875,0.012786755806587502,0.017255672205037875,-0.004393110326692318,0.032876173067238,0.037251604456321585,0.028526889551889312,-0.15248429705271616,29.68000030517578
2010-05-31,9735.4697265625,9768.7001953125,0.0005858586505225194,-0.0028178630773213476,0.003413340052748959,-0.01237468831159061,-0.009061805520347188,-0.011927134032402642,0.08052558507661645,32.06999969482422
2010-06-01,9747.259765625,9711.830078125,-0.005821666757138133,-0.002194808854691699,-0.0036348356719646535,-0.01237468831159061,-0.009061805520347188,-0.011927134032402642,0.08052558507661645,32.06999969482422
2010-06-02,9604.4501953125,9603.240234375,-0.0111811927182075,-0.011056606422137016,-0.0001259791984855596,-0.01716532127985071,-0.015378531322783884,-0.011109249609028371,0.10820084981987543,35.540000915527344
2010-06-03,9758.8203125,9914.1904296875,0.032379716400246616,0.016200789975876928,0.015920993748443912,0.025842707133391096,0.02643171273816103,0.022498011611952418,-0.1510973748142831,30.170000076293945
2010-06-04,9909.240234375,9901.1904296875,-0.0013112517953127734,-0.0004993040377434532,-0.0008123533688865203,0.004051376711240895,0.009627043571394767,0.0005600479975806927,-0.023533344051237526,29.459999084472656
2010-06-07,9705.3603515625,9520.7998046875,-0.03841867578462543,-0.019778437705614382,-0.01901635180864636,-0.034411425771964765,-0.03641294570851861,-0.031526251672752026,0.20434489629487484,35.47999954223633
2010-06-08,9448.7900390625,9537.9404296875,0.0018003345676442795,-0.007563415585059019,0.009435111824523723,-0.01353207320412908,-0.020399528258296162,-0.011627048346578905,0.030721537955216816,36.56999969482422
2010-06-09,9475.5703125,9439.1298828125,-0.010359736213852333,-0.006539159858177435,-0.0038457241607323667,0.010976067492112662,-0.001531732892018134,0.012579876455493855,-0.07847959955796657,33.70000076293945
2010-06-10,9476.7802734375,9542.650390625,0.010967166369963532,0.0039887564947651555,0.006950685284128344,-0.005941674758709992,-0.005399489688892478,-0.004097640722539819,0.0008901714723361653,33.72999954223633
2010-06-11,9701.3203125,9705.25,0.017039250388418692,0.01662744786614856,0.000405067287071903,0.029506792849203878,0.027727660825657363,0.0276061593997019,-0.09368514350126789,30.56999969482422
2010-06-14,9824.9296875,9879.849609375,0.017990222753148988,0.012331437881558882,0.0055898539350234255,0.004379678623643857,0.011218292231505833,0.003788638423926516,-0.05822698060406739,28.790000915527344
2010-06-15,9845.650390625,9887.8896484375,0.0008137815230375711,-0.0034615120778304087,0.004290143986091621,-0.0018046635646612463,0.0001603954651392403,-0.0019763514935153825,-0.007294233593026056,28.579999923706055
2010-06-16,10043.099609375,10067.150390625,0.018129322692818084,0.015696975437223593,0.0023947568166653443,0.023494191121040897,0.02759404042536051,0.02098736127962031,-0.09482152175321779,25.8700008392334
2010-06-17,10009.25,9999.400390625,-0.006729809069217052,-0.00575141806552526,-0.000984050690611138,-0.0005559347650669899,2.1704872182670698e-05,0.0004507961155133522,0.0019327110722284768,25.920000076293945
2010-06-18,10027.98046875,9995.01953125,-0.00043811220711864607,0.0028581791916038046,-0.0032868968585165748,0.0012830081640498037,0.0005333988912121779,0.0023737985476890433,-0.033564847093850436,25.049999237060547
2010-06-21,10109.26953125,10238.009765625,0.024311131520581508,0.011430693020938243,0.012734870108768614,0.0013171307943036226,0.001144323245602985,0.0015784414750590336,-0.04391211607278955,23.950000762939453
2010-06-22,10131.91015625,10112.8896484375,-0.012221136729875126,-0.010363304177657517,-0.0018772874531232109,-0.003856841152281021,-0.00896612715373657,-0.0007874630132070903,0.03883082957000328,24.8799991607666
2010-06-23,9973.0,9923.7001953125,-0.01870775413377823,-0.013832806774383588,-0.004943327452872737,-0.016070691127224812,-0.011921784645726907,-0.014258262486547268,0.0872186555261556,27.049999237060547
2010-06-24,9902.6201171875,9928.33984375,0.0004675321045763958,-0.0021242155355476466,0.0025972647903416135,-0.0029854738442266493,-0.0033469220072291916,0.000478057910373586,-0.005175578321519048,26.90999984741211
2010-06-25,9778.7001953125,9737.48046875,-0.019223694797287583,-0.015071970822161163,-0.004215256193482508,-0.01680350261882635,-0.016329327048563047,-0.01414200781121766,0.10516536379609875,29.739999771118164
2010-06-28,9758.91015625,9693.9404296875,-0.004471386535996769,0.0022007425400003555,-0.006657477681653923,0.002859362131449217,0.002732932330032245,-0.0008854931199223648,-0.04068591438416014,28.530000686645508
2010-06-29,9718.400390625,9570.669921875,-0.012716243586043396,0.0025232217089545816,-0.01520110952544318,-0.00203393834902843,-0.001272814754285978,-0.0005215041770877393,0.016473862672372608,29.0
2010-06-30,9396.4501953125,9382.6396484375,-0.019646511160909652,-0.01820350382832636,-0.0014697621535725292,-0.03101701864061035,-0.038488719276693284,-0.02645551214215891,0.17689658855569768,34.130001068115234
2010-07-01,9296.8603515625,9191.599609375,-0.020361012062774297,-0.00914234161058125,-0.011322181705118228,-0.0101129704925228,-0.012148831591124232,-0.009754543969553553,0.012012887037238906,34.540000915527344
2010-07-02,9234.5595703125,9203.7099609375,0.00131754559349484,0.004673828578616757,-0.0033406692696180684,-0.0032404516759250157,-0.003735887262228732,-0.00424485112597206,-0.048639266376525825,32.86000061035156
2010-07-05,9230.0,9266.7802734375,0.006852705351177324,0.002856461054735693,0.003984861694203756,-0.004662369010297374,-0.004554225772904985,-0.004731534697937856,-0.0833840450463963,30.1200008392334
2010-07-06,9158.2802734375,9338.0400390625,0.007689808490362049,-0.011708489550681045,0.019628113604076125,-0.004662369010297374,-0.004554225772904985,-0.004731534697937856,-0.0833840450463963,30.1200008392334
2010-07-07,9322.5595703125,9279.650390625,-0.006252880496683155,-0.0016577856472281827,-0.004602725181198419,0.00535903441522545,0.0009990695581172382,0.005898907102723339,-0.015604289761204648,29.649999618530273
2010-07-08,9462.8203125,9535.740234375,0.02759692800590008,0.019738881764344463,0.007705939610696877,0.03133081639370272,0.03132466596055372,0.028188717637452454,-0.09477232722074724,26.84000015258789
2010-07-09,9601.6201171875,9585.3203125,0.00519939479331355,0.006908732955519525,-0.001697609829233171,0.00941267817151159,0.007376778495066683,0.012048970246675061,-0.04210138083796844,25.709999084472656
2010-07-12,9540.4697265625,9548.1103515625,-0.0038819736560055107,-0.004679090992818602,0.0008008646554087395,0.007203887818266752,0.009676404235122948,0.005823068934649234,-0.02839360436528393,24.979999542236328
2010-07-13,9592.8701171875,9537.23046875,-0.0011394802125134218,0.004687814025701398,-0.005800104427329922,0.0007329020475055348,0.0008696561690288984,0.0017885079101997992,-0.022017583952738118,24.43000030517578
2010-07-14,9707.5,9795.240234375,0.027052902461611072,0.01785314214728384,0.009038396536183324,0.015378879091830777,0.019864771803111747,0.01436434302669043,0.005321291819184282,24.559999465942383
2010-07-15,9701.1396484375,9685.5302734375,-0.011200333867513401,-0.009606766519851928,-0.0016090248739502044,-0.0001551316306374062,0.0034834763547744174,0.00035705764148574737,0.013436479270436008,24.889999389648438
2010-07-16,9600.8798828125,9408.3603515625,-0.028616907288508187,-0.008739881889291423,-0.02005227995765768,0.0011961033180916125,-0.00033780612662903664,-0.0007148024105458894,0.010044194701908093,25.139999389648438
2010-07-21,9404.0703125,9278.830078125,-0.013767571457441896,-0.0004559815846963966,-0.013317662481588388,0.011416551196032687,0.011036156353600335,0.007438160070228017,-0.07855213947309148,23.93000030517578
2010-07-22,9216.2802734375,9220.8798828125,-0.0062454204705308936,-0.006741130526246253,0.0004990743812616216,-0.012819816608358736,-0.01582005420220911,-0.010696981016333429,0.07145838122295389,25.639999389648438
2010-07-23,9380.1201171875,9430.9599609375,0.022783083696446882,0.017269527029825094,0.005419956579963747,0.022513373250030444,0.02677228052536229,0.01993665606431394,-0.03939158552747857,24.6299991607666
2010-07-26,9520.73046875,9503.66015625,0.007708673943439548,0.00951870309961289,-0.0017929624786701126,0.008220020548377116,0.010499213787338313,0.009912549958443817,-0.04709703154435696,23.469999313354492
2010-07-27,9512.669921875,9496.849609375,-0.0007166235706062007,0.0009480311245215756,-0.0016630780453782412,0.011200166146517754,0.011879408533943758,0.009670335146917397,-0.03152960344132183,22.729999542236328
2010-07-28,9614.4697265625,9753.26953125,0.02700052463944158,0.012385172138704714,0.014436553302989763,-0.0010493573466290318,-0.003562020999604787,0.0011648685660843316,0.020237615533890585,23.190000534057617
2010-07-29,9653.509765625,9696.01953125,-0.005869826504493525,-0.010228340896902721,0.0044035554588002235,-0.006921964711350426,-0.01035286415656067,-0.0037779195679200628,0.04570933339935168,24.25
2010-07-30,9658.6103515625,9537.2998046875,-0.01636957578838938,-0.003858199704211751,-0.012559834433674588,-0.004158621107493432,-0.005683274832415819,-0.0029262791063932037,-0.004948488215810287,24.1299991607666
2010-08-02,9574.6396484375,9570.3095703125,0.0034611227811855994,0.0039151378812321,-0.0004522445004713216,6.349921218862242e-05,0.0013367780839954602,-0.00011652889076807504,-0.026108544661324617,23.5
2010-08-03,9716.5703125,9694.009765625,0.012925412120024182,0.015282759780436583,-0.002321863183141537,0.022022522061804883,0.018033510946264375,0.01991597931646405,-0.06340424557949631,22.010000228881836
