trade_date,jp_open,jp_close,jp_ret,jp_gap,jp_intra,us_SP500_fut_ret,us_Nasdaq_fut_ret,us_VIX_fut_ret,us_SOX_ret,N225_fut_ret,us_VIX_level
2015-03-03,1531.68,1526.83,0.0012196961251695893,0.004400086559079863,-0.003166457745743312,0.004632929436920952,0.007365757660950267,-0.034700315457413144,0.027789827188134053,0.0063745019920318224,15.3
2015-03-04,1519.99,1517.01,-0.006431626310722138,-0.004479870057570223,-0.0019605392140737976,-0.004493319143904495,-0.004744362580933248,0.03202614379084956,-0.019400688894637197,-0.010556875164951185,15.79
2015-03-05,1515.01,1523.72,0.0044231745341165585,-0.0013183828715697121,0.005749136969392943,-0.004038484380567753,-0.002972351522629091,-0.002533248891703588,-0.0009996390192430482,-0.0021339023739663787,15.75
2015-03-06,1526.54,1540.84,0.01123566009503052,0.001850733730606624,0.00936758945065308,0.0015503875968991832,0.0012374845314433447,-0.025396825396825418,0.000986741529310553,0.008019246190858142,15.35
2015-03-09,1534.53,1531.76,-0.005892889592689632,-0.004095168868928578,-0.0018051129661851295,-0.012979280781138414,-0.008876404494381984,0.055374592833876246,-0.010871225269003859,0.00026518164942990197,16.2
2015-03-10,1539.25,1524.75,-0.00457643495064497,0.004889799968663455,-0.009420172161767049,0.002774761732416531,0.0009636095680762846,-0.024691358024691246,0.0036635692428623745,0.0,15.8
2015-03-11,1515.52,1525.67,0.0006033776028857574,-0.006053451385473085,0.006697371199324342,-0.016361886429258954,-0.018290956452800322,0.07278481012658222,-0.019201991524831152,-0.01590668080593849,16.95
2015-03-12,1529.99,1546.63,0.013738226484102167,0.0028315428631355832,0.010875888077700013,-0.0013454011741682592,-0.005133825565297623,0.017699115044247815,0.0026522173107086378,0.013200431034482651,17.25
2015-03-13,1555.43,1560.33,0.008857968615635148,0.005689790059678179,0.0031502542705230674,0.011267605633802802,0.004464544558473893,-0.08115942028985512,-0.0005546390579668214,0.021005051847912792,15.85
2015-03-16,1559.01,1558.21,-0.0013586869444283112,-0.0008459748899271036,-0.0005131461632702505,-0.006539905534697854,-0.004502424382359704,0.034700315457413256,0.007143162058710573,0.004427083333333304,16.4
2015-03-17,1570.1,1570.5,0.007887255248008929,0.007630550439285955,0.00025476084325837256,0.011703035474826207,0.010437202829641556,-0.015243902439024404,0.015173992285847593,0.0049261083743843415,16.15
2015-03-18,1570.94,1582.46,0.0076154091053803885,0.00028016555237186935,0.007333189046048849,-0.00012049644535483406,0.005049925398829425,-0.034055727554179516,-0.007431840006680179,0.003095975232198178,15.6
2015-03-19,1581.79,1575.81,-0.004202317910089404,-0.00042339142853531353,-0.0037805271243338545,0.012292118582791112,0.01136233870046821,0.028846153846153966,0.007417378258248064,0.0007716049382715529,16.05
2015-03-20,1577.25,1580.51,0.00298259307911497,0.000913815751899083,0.002066888571881531,-0.005476190476190523,-0.00028227855247553446,0.031152647975077885,0.0023939427680659264,-0.0012850167052171901,16.55
2015-03-23,1586.38,1592.25,0.00742798210704132,0.003713991053520882,0.0037002483642001316,0.006104859947330565,0.007736616218658288,-0.024169184290030343,0.01487086920299907,0.009778692743180661,16.15
2015-03-24,1587.88,1587.59,-0.002926676087297908,-0.0027445438844402315,-0.0001826334483715497,-0.003212373587150541,-0.005547772485290037,-0.003095975232197956,-0.009508694640926962,0.003058103975535076,16.1
2015-03-25,1588.51,1592.01,0.002784094130096504,0.0005794947058119782,0.0022033226104967163,-0.004416328479350695,-0.001577820353882542,-0.015527950310559091,-0.008536383225592692,-0.00101626016260159,15.85
2015-03-26,1581.35,1568.82,-0.01456649141651123,-0.006695937839586441,-0.0079236095740981,-0.013907205371058606,-0.023027429732475402,0.04731861198738185,-0.04604474908746403,-0.008646998982706045,16.6
2015-03-27,1557.24,1552.78,-0.010224244973929375,-0.007381343940031315,-0.0028640415093370564,-0.003161094224924055,-0.003177354130560417,-0.006024096385542244,-0.01385947745826821,-0.006413545407901511,16.5
2015-03-30,1552.59,1557.77,0.0032135911075619195,-0.00012236118445629884,0.0033363605330447577,0.0012196609342602915,0.0023181686467690366,-0.015151515151515138,0.02825661986849126,0.0023237800154918276,16.25
2015-03-31,1576.1,1543.11,-0.009410888642097381,0.011766820519075294,-0.02093141298140977,0.010719941527591592,0.011043654235328049,-0.027692307692307683,0.01356723124783965,0.011076764554353469,15.8
2015-04-01,1536.7,1528.99,-0.009150352210794965,-0.004153948843569011,-0.005017244745233351,-0.007954682415330816,-0.011266155781768261,0.03164556962025311,-0.011737289339812995,-0.01757961783439488,16.3
2015-04-02,1536.06,1554.17,0.01646838762843439,0.004623967455640532,0.011789904040206745,-0.0013364111286598979,-0.0016773671120365874,-0.015337423312883458,-0.006168401679415569,-0.0012966804979253066,16.05
2015-04-03,1554.53,1564.16,0.006427868251220881,0.00023163489193578357,0.00619479842782078,0.002554744525547381,-0.0018539976825029392,-0.024922118380062308,-0.002922495985185125,0.007011165930927099,15.65
2015-04-06,1552.45,1560.71,-0.0022056567103110325,-0.00748644639934537,0.005320622242262152,-0.00995024875621886,-0.010215927559786397,-0.024922118380062308,-0.002922495985185125,-0.0007735946364104684,15.65
2015-04-07,1572.72,1578.55,0.01143069500419669,0.007695215639035968,0.003706953558166637,0.015688197082975863,0.01782782078348588,-0.022364217252396124,0.005093082983879116,0.011870967741935523,15.3
2015-04-08,1586.78,1588.47,0.006284248202464315,0.005213645434100966,0.0010650499754218945,-0.0016893930252201983,-0.0012099562111085316,-0.0032679738562092497,0.00037535369867769397,0.010711553175210442,15.25
2015-04-09,1592.49,1594.19,0.0036009493411899296,0.002530737124402771,0.0010675106280102487,0.004593255167412158,0.010441303720795991,-0.02950819672131144,0.006508500014431151,0.005299015897047621,14.8
2015-04-10,1596.52,1589.54,-0.0029168417817199144,0.0014615572798724052,-0.004372009119835707,0.004090963782938273,0.004795615437314549,-0.04729729729729737,0.01251702631012952,0.008534136546184845,14.1
2015-04-13,1591.68,1586.26,-0.00206349006630846,0.001346301445701359,-0.003405207076799366,0.004553624925104804,0.0035227272727271774,-0.033333333333333215,0.004064119629556107,-0.0007466401194624606,13.63
2015-04-14,1583.07,1590.82,0.0028746863691955227,-0.0020110196310819672,0.004895551049542979,-0.0038172491947989773,-0.001981655531649862,0.05282465150403515,-0.006388830124814837,-0.008966376089663775,14.35
2015-04-15,1584.91,1588.81,-0.0012634993273908934,-0.003715065186507549,0.0024607075480624907,0.0019159382109927847,-0.0015317410790265384,-0.0557491289198605,-0.00946743882359613,0.002010555415933757,13.55
2015-04-16,1589.63,1599.42,0.006677953940370518,0.0005161095411032601,0.00615866585306013,0.004780686028445169,0.006079545454545476,-0.022140221402214055,0.016436196890449173,-0.0015048908954100604,13.25
2015-04-17,1594.88,1588.69,-0.006708681897187763,-0.0028385289667504088,-0.0038811697431782033,-0.00023789699060305924,-0.0027107923420116586,0.1433962264150943,-0.00456775503298934,-0.0042702838482793215,15.15
2015-04-20,1574.9,1582.68,-0.0037829910177568093,-0.008680107509961066,0.00493999619023433,-0.011897679952409312,-0.015346282348943863,0.03300330033003296,-0.01414853840924546,-0.012865792129162501,15.65
2015-04-21,1590.64,1608.88,0.016554199206409326,0.005029443728359562,0.011467082432228493,0.006381697772426254,0.012939958592132594,-0.03194888178913735,0.008906894223448036,0.007666751852798415,15.15
2015-04-22,1613.86,1621.79,0.008024215603400942,0.0030953209686239713,0.004913685201938245,0.001076812634601687,0.006245386930108454,-0.0033003300330033403,0.006877500747554555,0.01597768196804461,15.1
2015-04-23,1631.14,1624.87,0.0018991361396973883,0.005765234709796063,-0.003843937368956829,0.0034659973706225866,0.0014105964001580595,-0.01059602649006619,0.01371761511483216,0.011982026959560743,14.94
2015-04-24,1623.81,1618.84,-0.0037110661160585368,-0.0006523598810981301,-0.003060702914749913,0.004525964745116795,0.013353617308992538,-0.012717536813922292,-0.015847772104573,-0.004193389245189971,14.75
2015-04-27,1621.29,1619.07,0.0001420770428208762,0.0015134293691778655,-0.0013692800177635966,0.0015413801280530492,0.007450653322212952,-0.006779661016949157,-0.016627448756839525,-0.004458756502353278,14.65
2015-04-28,1623.89,1627.43,0.005163458034550761,0.0029770176706382934,0.002179950612418269,-0.0036699419912394893,-0.0011590043600639977,0.03412969283276457,0.0034307295345450406,-0.0004976362279174307,15.15
2015-04-30,1612.58,1592.79,-0.021285093675304068,-0.009124816428356497,-0.012272259360775917,-0.006275902901124897,-0.008863283846665237,0.037931034482758585,-0.00581695966907958,-0.009742692980264755,15.05
2015-05-01,1587.07,1585.61,-0.004507813333835653,-0.00359118276734538,-0.0009199342184025294,-0.007149666348903683,-0.013078470824949728,0.029900332225913484,-0.008523671246334241,-0.019172552976791102,15.5
2015-05-07,1574.61,1574.64,-0.0069184730166937936,-0.006937393179911822,1.9052336769131983e-05,-0.005154021335251113,-0.00838907153383972,0.02950819672131133,-0.0013800116211504232,-0.002835782418148969,15.7
2015-05-08,1576.78,1587.76,0.00833206320174762,0.0013590407966264095,0.006963558644833112,0.004819277108433662,0.006745169772493398,-0.019108280254776955,0.011273547167066633,0.0020682523267838704,15.4
2015-05-11,1608.67,1598.33,0.0066571774071648715,0.013169496649367618,-0.006427670062847057,0.010911270983213539,0.009993186463774784,-0.06493506493506496,0.009968354430379689,0.01573787409700733,14.4
2015-05-12,1600.02,1602.27,0.0024650729198600896,0.0010573536128333227,0.0014062324220946998,-0.005218835250859977,-0.0039352372385877965,0.03472222222222232,0.0002563627818210623,-0.0035560071120142034,14.9
2015-05-13,1595.28,1604.21,0.0012107822027498383,-0.004362560617124478,0.0055977634020361045,-0.00023846428997253977,-0.0016931933626820328,-0.016778523489932917,-0.008728339337329638,-0.0035686974254397485,14.65
2015-05-14,1597.42,1591.49,-0.007929136459690511,-0.0042326129372090016,-0.003712235980518619,-0.00023852116875378027,0.0009045680687471691,-0.020477815699658786,0.00567381998908334,0.005628037861345581,14.35
2015-05-15,1601.05,1607.11,0.009814701945975113,0.0060069494624532815,0.0037850160831953694,0.010258857211022265,0.014685946678716588,-0.0432055749128919,0.011697827546312878,0.001526329178326069,13.73
2015-05-18,1612.36,1626.66,0.012164693144837813,0.003266733453217263,0.008868987074846846,0.0012988546463572614,-0.00022266755733690857,-0.0058266569555717185,0.0016941495369322546,0.007112014224028407,13.65
2015-05-19,1631.5,1633.33,0.004100426641092669,0.002975422030418118,0.0011216671774441078,0.0031839622641509635,0.004342984409799522,-0.02930402930402931,0.009894012853760348,0.010592686002522056,13.25
2015-05-20,1644.43,1643.4,0.006165318704732137,0.006795932236596469,-0.0006263568531345021,-0.0012930527800635305,-0.0019957866725801576,-0.007547169811320753,-0.004396125826890307,0.006987771400049914,13.15
2015-05-21,1646.78,1646.8,0.0020688815869538413,0.0020567116952658893,1.2144913103195876e-05,-0.001647834274952964,-0.00027774691700921394,-0.003041825095057127,0.0015279160066723474,0.0069392812887236754,13.11
2015-05-22,1647.91,1647.85,0.0006376001943162457,0.0006740344911344565,-3.640975538721225e-05,0.003890591841546831,0.006834472412068582,0.09458428680396636,0.005542492442055735,-0.001968988432192953,14.35
2015-05-25,1655.8,1659.15,0.00685742027490388,0.004824468246503066,0.002023191206667496,-0.001996476805637082,-0.0006622516556291647,0.006968641114982521,0.0024497522409665518,0.0051787916152896685,14.45
2015-05-26,1659.99,1659.57,0.0002531416689268706,0.0005062833378537412,-0.00025301357237095257,-0.001996476805637082,-0.0006622516556291647,0.006968641114982521,0.0024497522409665518,0.0051787916152896685,14.45
2015-05-27,1655.72,1661.33,0.0010605156757472756,-0.002319878040697221,0.0033882540526175564,-0.008707931277947778,-0.010271703114645425,0.03460207612456756,-0.007567342404887545,0.004416094210009769,14.95
2015-05-28,1671.14,1672.76,0.006880029855597769,0.005904907513859525,0.0009693981354044201,0.006766381766381668,0.013670349291373673,-0.026755852842809236,0.03861490031479531,0.00903761602344888,14.55
2015-05-29,1671.14,1673.65,0.0005320548076233056,-0.0009684593127524677,0.0015019687159663064,0.0010611956137247525,0.00011008972312431808,-0.003436426116838587,0.0012393076042298556,-0.0031469377874606685,14.5
2015-06-01,1662.55,1678.56,0.0029337077644668863,-0.006632211035760283,0.009629785570358873,-0.007773851590106018,-0.006494578677967988,0.010344827586207028,0.0028791690771858836,-0.006556580864497286,14.65
2015-06-02,1682.48,1674.21,-0.0025915070060050782,0.0023353350490897817,-0.004915363035518983,0.0026115859449191703,0.002880726829538549,-0.0034129692832765013,0.0008988341986291282,0.008066487411390932,14.6
2015-06-03,1668.49,1669.99,-0.0025205918015064332,-0.0034165367546484804,0.0008990164759752339,-0.0022495856026520933,-0.005192509528807343,0.020547945205479534,-0.011794981771391932,-0.009214354995150331,14.9
2015-06-04,1674.38,1673.89,0.0023353433254091893,0.002628758256037589,-0.0002926456359966245,0.004509315296072236,0.005663834749292107,-0.03355704697986572,-0.006212022569444309,0.007586882036221265,14.4
2015-06-05,1664.45,1667.06,-0.004080315910842458,-0.0056395581549564255,0.0015680855537865135,-0.008269344359125852,-0.006957097896306164,0.03819444444444442,-0.009403575815477128,-0.007529754675734801,14.95
2015-06-08,1672.69,1661.99,-0.003041282257387201,0.003377202980096694,-0.006396881669645915,-0.003454437164979174,-0.0035029190992493797,-0.013377926421404673,0.0006613301001638927,0.007342143906020615,14.75
2015-06-09,1649.08,1634.37,-0.016618631881058277,-0.007767796436801699,-0.008920125160695735,-0.005737508964857807,-0.009764535208124148,0.03050847457627115,-0.0191658979195638,-0.01384839650145775,15.2
2015-06-10,1635.06,1628.23,-0.0037567992559823793,0.00042218102388069667,-0.004177216738223577,0.00036066362106268457,-0.0015213838958697545,-0.023026315789473673,-0.001080898971040356,-0.009854644000985457,14.85
2015-06-11,1640.27,1648.88,0.012682483432930214,0.007394532713437263,0.005249135813006456,0.012498497776709527,0.01320541760722338,-0.0639730639730639,0.013125351320966816,0.0004976362279174307,13.9
2015-06-12,1653.55,1651.48,0.001576827907427969,0.0028322255106496552,-0.001251852075836779,0.0018991097922849143,0.0007797705246741504,-0.026618705035971302,-0.0005687019724249787,0.015170355632927235,13.53
2015-06-15,1638.1,1651.92,0.0002664276891031214,-0.008101823818635445,0.008436603381966945,-0.00805591754531454,-0.00801424755120217,0.04582409460458248,-0.008882350491998925,-0.001714845663890241,14.15
2015-06-16,1646.1,1639.86,-0.007300595670492571,-0.0035231730350139268,-0.0037907782030253134,-0.004777260241251691,-0.005554308797127483,0.09540636042402828,-0.0021004578998221612,0.0009815950920244454,15.5
2015-06-17,1645.0,1633.7,-0.0037564182308245098,0.003134413913382872,-0.006869300911854115,0.006840273610944525,0.006375176304654451,-0.03870967741935483,0.0034239366852364395,-0.0029418975239029477,14.9
2015-06-18,1631.85,1616.66,-0.010430311562710348,-0.0011323988492379922,-0.009308453595612276,-0.000119189511323059,0.00033636057854025125,-0.003355704697986628,0.0001678157383193657,-0.005901155642980105,14.85
2015-06-19,1630.18,1631.01,0.008876325263196927,0.008362921084210662,0.0005091462292508009,0.012397186792227899,0.017428827617126164,0.009427609427609562,0.014555572645031267,-0.001978728666831575,14.99
2015-06-22,1630.87,1648.61,0.010790859651381712,-8.583638359060952e-05,0.010877629731370408,-0.0022371364653244186,-0.0017075185899201317,0.03068712474983326,-0.0030733186328555373,-0.0009913258983891282,15.45
2015-06-23,1660.89,1676.4,0.016856624671693243,0.00744869920721114,0.009338366779256813,-0.0017701203681850242,0.0015449128227764675,-0.05825242718446588,0.006704729253355746,0.020838501612503002,14.55
2015-06-24,1683.46,1679.89,0.002081842042471971,0.00421140539250775,-0.0021206325068607867,0.0013003901170351995,0.0012119876597620483,-0.030927835051546504,-0.0059597374419818605,0.017496962332928412,14.1
2015-06-25,1671.36,1670.91,-0.005345588103983001,-0.00507771342171226,-0.00026924181504872635,-0.007792207792207795,-0.005007153075822557,0.03404255319148941,-0.010208874399071699,-0.006926200143300698,14.58
2015-06-26,1667.68,1667.03,-0.002322087964043651,-0.0019330783824382802,-0.0003897630240814465,-0.0030937648738695867,-0.0029862301609245856,0.004801097393690057,-0.0009211573085458058,-0.0007215007215006786,14.65
2015-06-29,1634.81,1624.82,-0.025320480135330503,-0.019327786542533754,-0.0061108018668836195,0.00047744091668655564,-0.006045815075711336,-0.0068259385665528916,-0.02440523588002741,0.004813477737665384,14.55
2015-06-30,1626.21,1630.4,0.0034342265604805355,0.0008554793761770263,0.0025765430049009552,-0.020400858983536163,-0.02220982142857142,0.19587628865979356,-0.029053783149092127,-0.03664670658682634,17.4
2015-07-01,1635.06,1636.41,0.0036862119725220577,0.0028581943081451566,0.0008256577740266557,0.001096090610157141,0.0021116310923410264,-0.004022988505747116,0.0036426917574881035,0.007707608155146595,17.33
2015-07-02,1653.3,1648.24,0.007229239615988536,0.010321374227730162,-0.0030605455755156052,0.008150851581508523,0.007802266643886391,-0.08136180034622031,0.0023363799335822666,0.01751788798420928,15.92
2015-07-03,1648.78,1652.09,0.0023358248798717174,0.0003276221909429555,0.0020075449726464356,-0.001327380234101616,0.0008476491862567936,0.061557788944723635,0.004955067215926645,-0.0031522793404461513,16.9
2015-07-06,1626.79,1620.36,-0.01920597546138525,-0.015313935681470103,-0.0039525691699605625,-0.001327380234101616,0.0008476491862567936,0.061557788944723635,0.004955067215926645,-0.0031522793404461513,16.9
2015-07-07,1638.89,1637.23,0.010411266632106564,0.011435730331531335,-0.0010128806692334402,-0.0003624939584340181,0.0005646208570944111,0.020710059171597628,-0.015171186415953053,-0.010216492337630778,17.25
2015-07-08,1630.46,1582.48,-0.03344062837841966,-0.00413503295199813,-0.02942727819143065,0.0026592529916595886,-0.0016364764968116452,-0.05217391304347818,-0.003258728207255146,0.006389776357827559,16.35
2015-07-09,1554.9,1579.89,-0.0016366715535108822,-0.01742834032657592,0.016071773104379794,-0.016515973477998824,-0.016674203029617862,0.12844036697247696,-0.02624422285298178,-0.054456654456654485,18.45
2015-07-10,1585.97,1583.55,0.002316616979663122,0.0038483691902599926,-0.0015258800607830247,0.0008580534444717625,-0.002241765821693442,0.021138211382113914,-0.013140022892025982,0.017561983471074294,18.84
2015-07-13,1600.69,1613.51,0.01891951627671995,0.01082378200877776,0.008009046098869765,0.014329454990814394,0.016822214540845648,-0.11093418259023358,0.018928615613015065,0.02385786802030454,16.75
2015-07-14,1637.13,1638.71,0.01561812446157762,0.014638892848510388,0.0009651035653857054,0.011712146824438552,0.01716713881019838,-0.13611940298507463,0.00772523069451192,0.012642538423401017,14.47
2015-07-15,1646.43,1646.41,0.004698817972673686,0.004711022694680489,-1.214749488287481e-05,0.003819071488244452,0.007241129616220032,-0.026261230131306212,0.010828802506137158,0.006364749082007348,14.09
2015-07-16,1655.08,1660.83,0.008758450203776524,0.005266003000467645,0.0034741523068371194,0.0011889192723812947,0.003539235746281122,-0.009226401703335663,-0.006168424816735185,0.0017027487229384075,13.96
2015-07-17,1662.52,1662.94,0.0012704491127930595,0.0010175635074030076,0.0002526285398070094,0.005700035625222588,0.016531658125309878,-0.07378223495702019,0.00238373661959157,0.006313744536182719,12.93
2015-07-21,1672.78,1673.88,0.006578709995550103,0.005917230928355721,0.0006575879673358376,0.0012973227974997226,0.004136671322660268,-0.028682170542635776,-0.0068210778802187955,0.003133285128946728,12.53
2015-07-22,1660.95,1655.37,-0.011058140368485292,-0.007724568069395699,-0.0033595231644542034,-0.007302709069493485,-0.012144882563800752,-0.010375099760574491,0.0005433962264151937,-0.006006727534838996,12.4
2015-07-23,1662.51,1664.88,0.005744939197883436,0.004313235107558988,0.001425555335005546,0.0014238253440910231,0.0015164644714038555,0.04435483870967727,-0.02523911534864076,-0.0004834421078075968,12.95
2015-07-24,1661.0,1655.86,-0.0054178078900583015,-0.0023304982941714236,-0.0030945213726670806,-0.004028436018957304,0.002271252433484694,0.10038610038610041,0.014517202420565534,-0.00241837968561065,14.25
2015-07-27,1644.19,1637.9,-0.010846327588081017,-0.007047697269092712,-0.0038255919328058496,-0.010825600761360965,-0.01499946045106293,0.04912280701754379,-0.019877652514835753,-0.011878787878787933,14.95
2015-07-28,1620.49,1629.46,-0.005152939739910933,-0.010629464558275847,0.005535362760646478,-0.006734816596512316,-0.009750219106047342,0.05551839464882935,-0.007159755945710389,-0.009322865554465154,15.78
