date,close
2016-05-10,
2016-05-11,-0.0004494718705522205
2016-05-12,0.0022258862324815443
2016-05-13,-0.012772289814323101
2016-05-16,0.0011059014232799314
2016-05-17,0.010744145575606101
2016-05-18,0.0018939252161547238
2016-05-19,-0.001359852956559493
2016-05-20,0.005117615370802797
2016-05-23,-0.003513473276760437
2016-05-24,-0.009098514955030335
2016-05-25,0.012348284960422173
2016-05-26,-7.446681758782603e-06
2016-05-27,0.005257396471735953
2016-05-30,0.01191172875630575
2016-05-31,0.01009509447222201
2016-06-01,-0.012849688360631939
2016-06-02,-0.02221618565859318
2016-06-03,0.004069649574639067
2016-06-06,-0.0035895096580244035
2016-06-07,0.006259240635530405
2016-06-08,0.00760756878510116
2016-06-09,-0.010037232507013494
2016-06-10,-0.005002205755901379
2016-06-13,-0.034703017915113654
2016-06-14,-0.009816743737057543
2016-06-15,0.004072551162406679
2016-06-16,-0.027836286615874895
2016-06-17,0.007466413222075419
2016-06-20,0.022672945164410985
2016-06-21,0.01149946450488204
2016-06-22,-0.007179843882834991
2016-06-23,0.010976093911770901
2016-06-24,-0.07255661387068713
2016-06-27,0.017667375132837337
2016-06-28,-0.0009300352434409298
2016-06-29,0.018838496839836072
2016-06-30,-0.001498769726454574
2016-07-01,0.006919137596121505
2016-07-04,0.006002678486017654
2016-07-05,-0.004223555235068899
2016-07-06,-0.017857142857142905
2016-07-07,-0.0065710581753363195
2016-07-08,-0.013220889168005456
2016-07-11,0.03794591199127173
2016-07-12,0.023841565866904446
2016-07-13,0.011300972988107949
2016-07-14,0.008382938796856143
2016-07-15,0.004530339546660933
2016-07-19,0.010849593804570734
2016-07-20,-0.00048070062115546097
2016-07-21,0.006492579372534335
2016-07-22,-0.00886970934529907
2016-07-25,-0.001619573487205428
2016-07-26,-0.013898110701997868
2016-07-27,0.011270601557837434
2016-07-28,-0.01109959369585456
2016-07-29,0.012042846212700908
2016-08-01,-0.000687965888988118
2016-08-02,-0.016363677628741913
2016-08-03,-0.021704353176434377
2016-08-04,0.008655796474787314
2016-08-05,-0.002408436542763348
2016-08-08,0.0200250019532775
2016-08-09,0.0091610303861267
2016-08-10,-0.0020189906564755944
2016-08-12,0.00638105306389436
2016-08-15,-0.0049802753888241735
2016-08-16,-0.013792789166280683
2016-08-17,0.009749936463684161
2016-08-18,-0.01551333582482295
2016-08-19,0.003780630466613477
2016-08-22,0.00618212970895371
2016-08-23,-0.0046944035346098145
2016-08-24,0.007051697031351223
2016-08-25,-0.0018672850135071917
2016-08-26,-0.012551082214572018
2016-08-29,0.0196754406398012
2016-08-30,-0.00032743443696514607
2016-08-31,0.012743656736313724
2016-09-01,0.00589677632865504
2016-09-02,0.002527329554801172
2016-09-05,0.0023046630269398793
2016-09-06,0.006496260743386495
2016-09-07,-0.0022549497996421364
2016-09-08,-0.002652775410698527
2016-09-09,-0.0015528065678518388
2016-09-12,-0.015448037742026743
2016-09-13,-8.313808480076013e-05
2016-09-14,-0.0062358747987513174
2016-09-15,-0.010367068774054244
2016-09-16,0.007985489312971383
2016-09-20,0.004170796797560161
2016-09-21,0.02710767899040989
2016-09-23,-0.002299156483103859
2016-09-26,-0.010166276416017084
2016-09-27,0.010016169601149816
2016-09-28,-0.01367456752790508
2016-09-29,0.009378029261254861
2016-09-30,-0.015239158756746751
2016-10-03,0.0060025098655862585
2016-10-04,0.007131477696284749
2016-10-05,0.005670753090933456
2016-10-06,0.00454069935673429
2016-10-07,-0.0024521208629694202
2016-10-11,0.004249931512427807
2016-10-12,-0.010321819589339087
2016-10-13,-2.9798487726773182e-05
2016-10-14,0.0036355238357757003
2016-10-17,0.0039860747184881085
2016-10-18,0.0029647483290944354
2016-10-19,0.0004644065547669829
2016-10-20,0.010020630710285916
2016-10-21,-0.004019550627370916
2016-10-24,0.0016992726819942128
2016-10-25,0.007099977332719165
2016-10-26,0.0039061365550490112
2016-10-27,-0.0004990236493817024
2016-10-28,0.007525271163016267
2016-10-31,0.00043808935586486797
2016-11-01,0.0001220370131083115
2016-11-02,-0.017764985393234234
2016-11-04,-0.015638245008915308
2016-11-07,0.011699726808409583
2016-11-08,0.0005063105371294618
2016-11-09,-0.04571357325686287
2016-11-10,0.057786897844999796
2016-11-11,0.0014022595996658893
2016-11-14,0.015758771802536486
2016-11-15,0.0021285714285714796
2016-11-16,0.013307388558639444
2016-11-17,0.0010058734568985095
2016-11-18,0.0037805323664166224
2016-11-21,0.01012979012362969
2016-11-22,0.0031671668064285896
2016-11-24,0.00860794473229709
2016-11-25,0.003130222745828526
2016-11-28,0.0034482052262501117
2016-11-29,-0.0006872711931300568
2016-11-30,0.0005856036824940514
2016-12-01,0.009418618103618437
2016-12-02,-0.0035664444099859915
2016-12-05,-0.007456122545636545
2016-12-06,0.006980422097398797
2016-12-07,0.009084754941781625
2016-12-08,0.014805919684426794
2016-12-09,0.008375807336598928
2016-12-12,0.003979388472229672
2016-12-13,0.005759322985706028
2016-12-14,-0.0010128225937346969
2016-12-15,0.0026191110620072955
2016-12-16,0.005153235843186055
2016-12-19,-0.0010382608807806282
2016-12-20,0.002130324196609523
2016-12-21,-0.004779819114122952
2016-12-22,-0.0007249472471423379
2016-12-26,-0.0036791853972611976
2016-12-27,-0.0012482608865252987
2016-12-28,0.000377550090481682
2016-12-29,-0.011979437792816183
2016-12-30,0.0001448903114482647
2017-01-04,0.0236202843389679
2017-01-05,0.0007719623282385069
2017-01-06,-0.0015170214954233208
2017-01-10,-0.007088043674194577
2017-01-11,0.005245378685219126
2017-01-12,-0.009668472652218818
2017-01-13,0.006174246618167123
2017-01-16,-0.009223957692780727
2017-01-17,-0.014072544817854138
2017-01-18,0.003154197866277908
2017-01-19,0.009439446183927336
2017-01-20,0.0034747897784903614
2017-01-23,-0.012279420395706397
2017-01-24,-0.005479886176822157
2017-01-25,0.01012394362457103
2017-01-26,0.015398467382589098
2017-01-27,0.002744318806997992
2017-01-30,-0.003537195417137373
2017-01-31,-0.014315604008369065
2017-02-01,0.004008753540517995
2017-02-02,-0.011362966938740726
2017-02-03,0.003032289245966213
2017-02-06,0.0035841820738091723
2017-02-07,-0.0028084345115165776
2017-02-08,0.005276522771493486
2017-02-09,-0.00695469606009913
2017-02-10,0.021809652803012725
2017-02-13,0.00493999586178373
2017-02-14,-0.009702740959979472
2017-02-15,0.009466448360101909
2017-02-16,-0.0016863080794753404
2017-02-17,-0.004209996969833707
2017-02-20,0.0015991816333664755
2017-02-21,0.005552646718508525
2017-02-22,0.0009578297762922183
2017-02-23,-0.0005394678534959008
2017-02-24,-0.003926104417670606
2017-02-27,-0.010411962790457752
2017-02-28,0.000860495436766584
2017-03-01,0.011574134382408952
2017-03-02,0.0074689811923327465
2017-03-03,-0.004243652097220552
2017-03-06,-0.0020217579666890195
2017-03-07,9.003794456230452e-05
2017-03-08,-0.003080306615906969
2017-03-09,0.0028576036123206805
2017-03-10,0.012433426814521198
2017-03-13,0.002153734728496115
2017-03-14,-0.001584886522124962
2017-03-15,-0.002279509810146796
2017-03-16,0.0008782480859919062
2017-03-17,-0.004349236022356706
2017-03-21,-0.0015518727847494418
2017-03-22,-0.021248289007432475
2017-03-23,0.00013723696248857387
2017-03-24,0.008827699766729147
2017-03-27,-0.01264961915125129
2017-03-28,0.013408642145382732
2017-03-29,-0.001786604351287857
2017-03-30,-0.00938997581173362
2017-03-31,-0.009812842451181303
2017-04-03,0.0029287319846622584
2017-04-04,-0.0082331924879534
2017-04-05,7.975859731224055e-05
2017-04-06,-0.016269456222668288
2017-04-07,0.006478941750327705
2017-04-10,0.00663189619874216
2017-04-11,-0.0030340412762979163
2017-04-12,-0.010407330613336874
2017-04-13,-0.007590196953107031
2017-04-14,-0.006292949036647566
2017-04-17,0.004537136669248376
2017-04-18,0.0039844714775976176
2017-04-19,-7.475212873664372e-05
2017-04-20,0.0009446656970817369
2017-04-21,0.010707423224991741
2017-04-24,0.009814722755915106
2017-04-25,0.010657335400049206
2017-04-26,0.011979910611436217
2017-04-27,-0.00048132898836350524
2017-04-28,-0.0031691905223634187
2017-05-01,0.005203029116072511
2017-05-02,0.00683868369951357
2017-05-08,0.022937495968522237
2017-05-09,-0.002579042286204314
2017-05-10,0.0021621348236469107
2017-05-11,0.0010535014730095327
2017-05-12,-0.0038755781858512695
2017-05-15,-0.000449165248527561
2017-05-16,0.0026772151898735164
2017-05-17,-0.005308572618874852
2017-05-18,-0.013205823000088768
2017-05-19,0.0030353502549822498
2017-05-22,0.005077801927256598
2017-05-23,-0.0015500909003923757
2017-05-24,0.006318600580110134
2017-05-25,0.002101440534312049
2017-05-26,-0.005701904436081651
2017-05-29,0.0005033706719679287
2017-05-30,0.0015666694263825054
2017-05-31,-0.002734203615507469
2017-06-01,0.011330234574749687
2017-06-02,0.016429823344723538
2017-06-05,-0.0013832030765413839
2017-06-06,-0.008403883302173343
2017-06-07,0.00040715592192630545
2017-06-08,-0.004182607116693382
2017-06-09,0.0007859608528617557
2017-06-12,-6.911023711098085e-05
2017-06-13,0.001231503879865592
2017-06-14,-0.0010919291375642848
2017-06-15,-0.0023118917934124017
2017-06-16,0.005006013513088048
2017-06-19,0.006284303651537648
2017-06-20,0.006961091359654281
2017-06-21,-0.003518318132632592
2017-06-22,-0.0007322097843083242
2017-06-23,0.0005961325898233838
2017-06-26,0.0005399232936562637
2017-06-27,0.0042240154818540265
2017-06-28,-0.0028721078183099324
2017-06-29,0.006008535837509488
2017-06-30,-0.007493519368007462
2017-07-03,0.0015571685588435802
2017-07-04,-0.002917474495326533
2017-07-05,0.005547617568490981
2017-07-06,-0.001915199891266206
2017-07-07,-0.005242861475800553
2017-07-10,0.005239381230321305
2017-07-11,0.0072176690519227815
2017-07-12,-0.004793687082857101
2017-07-13,-0.0001420331740091818
2017-07-14,0.003934260179975446
2017-07-18,-0.0030760144695720637
2017-07-19,0.000857770537124658
2017-07-20,0.006868614623860125
2017-07-21,-0.0018493456867991753
2017-07-24,-0.005165675863042174
2017-07-25,-0.0027750883403121485
2017-07-26,0.002356113217115041
2017-07-27,0.003677014954839297
2017-07-28,-0.0034545499250079326
2017-07-31,-0.0016098987182493474
2017-08-01,0.006110180957735301
2017-08-02,0.003610684679152598
2017-08-03,-0.00034263757510499815
2017-08-04,-0.0014505881920896524
2017-08-07,0.004793282049710301
2017-08-08,-0.0024096091552947563
2017-08-09,-0.010652349387275772
2017-08-10,-0.00040175536188891137
2017-08-14,-0.0112474880197867
2017-08-15,0.010725050967443472
2017-08-16,-0.00012993361011259807
2017-08-17,-0.0007301980198020086
2017-08-18,-0.01081235060254393
2017-08-21,-0.0013584915109929874
2017-08-22,0.0005830026517217313
2017-08-23,0.0024622208856477368
2017-08-24,-0.0049060966844785
2017-08-25,0.003008416028137173
2017-08-28,0.0019599371317289283
2017-08-29,-0.0014748893832962073
2017-08-30,0.006189915882235164
2017-08-31,0.006070973159580717
2017-09-01,0.001347833882565208
2017-09-04,-0.00990374107027081
2017-09-05,-0.008007233949674064
2017-09-06,0.000810958628536973
2017-09-07,0.003919597989949786
2017-09-08,-0.0029407348082891582
2017-09-11,0.011747430249632984
2017-09-12,0.009421557317058182
2017-09-13,0.006070847030630766
2017-09-14,-0.003175902231071226
2017-09-15,0.004172461752433909
2017-09-19,0.017657754402235604
2017-09-20,2.3982540710232314e-05
2017-09-21,0.0004916302940187744
2017-09-22,-0.0024749211980297225
2017-09-25,0.004932086194363805
2017-09-26,-4.782343587472759e-05
2017-09-27,-0.004967896983392506
2017-09-28,0.007053465751037935
2017-09-29,-0.0008471694398539675
2017-10-02,-0.0006747275712793988
2017-10-03,0.006476978047585513
2017-10-04,5.936620638058443e-05
2017-10-05,-0.001228807522439035
2017-10-06,0.0027756479979079707
2017-10-10,0.004729841864434814
2017-10-11,0.000985169366541916
2017-10-12,0.001956612702659788
2017-10-13,0.004993735773146657
2017-10-16,0.0061804263089511036
2017-10-17,0.0024372084365802404
2017-10-18,0.0007369282278328892
2017-10-19,0.0031310882271082807
2017-10-20,0.00034681279045578606
2017-10-23,0.008441963666620422
2017-10-24,0.006686721100128912
2017-10-25,-0.0031247865582951784
2017-10-26,0.0014102761743262082
2017-10-27,0.009778208563772095
2017-10-30,-0.0001185737274498333
2017-10-31,-0.0027557543312777266
2017-11-01,0.011749983012072862
2017-11-02,0.004124899955784578
2017-11-06,-0.0007914920181930629
2017-11-07,0.011508038334095527
2017-11-08,0.0023768950360945063
2017-11-09,-0.002470290492957772
2017-11-10,-0.006987993006491555
2017-11-13,-0.009414365377352185
2017-11-14,-0.002590426635417087
2017-11-15,-0.019596710271127082
2017-11-16,0.010149024374860316
2017-11-17,0.001163642143144905
2017-11-20,-0.0023302490134711196
2017-11-21,0.006524024663995709
2017-11-22,0.003359437195462611
2017-11-24,0.0019582686204335786
2017-11-27,-0.0021510086714291443
2017-11-28,-0.002622795810280687
2017-11-29,0.007945510053214644
2017-11-30,0.0033199899224587437
2017-12-01,0.0024831480737468326
2017-12-04,-0.0053770323902189165
2017-12-05,0.0022945149898985218
2017-12-06,-0.014266012272678985
2017-12-07,0.011798892048351162
2017-12-08,0.009785864240727804
2017-12-11,0.0053278484030314655
2017-12-12,0.0009595552957526454
2017-12-13,-0.0023359851907354123
2017-12-14,-0.0014910207417551113
2017-12-15,-0.00811330981008107
2017-12-18,0.013621638499668354
2017-12-19,-0.001496231915946944
2017-12-20,0.003294439118985526
2017-12-21,0.0007961958312283635
2017-12-22,0.0035498543297798335
2017-12-25,0.001558160386642582
2017-12-26,-0.0026856921388918042
2017-12-27,0.0015216118138379198
2017-12-28,-0.005880456227217334
2017-12-29,-0.0008081230106156134
2018-01-04,0.025451704482933213
