date,sym,S1_open10,S2_morning,S3_lunchgap,S4_afternoon,S5_closing,full_day
2025-04-23,8035.T,-92.6853707414832,-106.19469026548644,15.33350370559683,33.17172748150021,-7.629704984740693,-157.8156312625245
2025-04-30,8035.T,7.142857142856673,47.58505829169701,-52.09566658773368,76.17233991906724,9.449562957712931,88.09523809523823
2025-05-07,8035.T,25.51612154952476,-2.3137436372044906,74.05693126591117,22.972662531588472,32.088012835205234,153.09672929714634
2025-05-14,8035.T,-4.088307440719419,-200.40899795501053,-14.60767946577679,142.11076280041812,-8.242324335462348,-87.89860997546972
2025-05-21,8035.T,64.51612903225711,-4.273504273504258,-12.82599401453588,-34.24657534246589,-17.18213058419238,-4.301075268817733
2025-05-28,8035.T,-48.64636209813922,-93.51753453772594,4.290924694272391,-32.16813210379588,-30.120481927711218,-198.81556683587155
2025-06-04,8035.T,-10.996261271167818,2.2016732716867438,-13.207131851199483,-63.91888913378829,-33.274179236911785,-118.75962172861243
2025-06-11,8035.T,63.9966969446748,75.89743589743625,30.53745928338847,26.385224274405594,56.68016194331882,255.98678777869478
2025-06-18,8035.T,-16.356573297894307,149.4982592668448,-28.248587570621766,20.234722784298054,-10.096930533117776,114.49601308525902
2025-06-25,8035.T,-140.84507042253503,-19.84126984126977,55.66600397614252,-9.885330170027462,5.937067088856995,-109.54616588419452
2025-07-02,8035.T,-32.196969696969276,72.20216606498298,33.9558573853993,20.680579056213677,-24.390243902439046,70.07575757575823
2025-07-09,8035.T,-50.66956207021356,-152.78283012004403,-22.16475803472506,53.68382080710887,7.365126127785171,-164.67607672819406
2025-07-16,8035.T,-9.026900162484308,207.8062883989884,38.94494600814369,-128.72509257626507,-35.727045373347146,70.40982126737649
2025-07-23,8035.T,47.479912344776665,110.86877499091318,41.34459823835979,73.39778016469678,-40.874355784610295,233.74726077428852
2025-07-30,8035.T,-14.716703458425018,62.63817243920444,-14.646649578908821,-1.833516685001424,0.0,31.272994849154134
2025-08-06,8035.T,-62.06896551724128,16.192458940551546,-9.237875288683473,11.558021266759866,-48.48764719464383,-91.9540229885063
2025-08-13,8035.T,-64.50126698917313,180.848597264085,-25.051241175131356,-109.58904109588997,13.850415512466352,-6.910850034553828
2025-08-20,8035.T,9.48766603415585,-90.04739336492929,-9.564801530368428,-16.754427955959493,33.56509230400428,-73.52941176470563
2025-08-27,8035.T,-88.3218842001965,69.30693069306938,24.58210422812135,-9.808729769494873,-17.18213058419238,-22.080471050048843
2025-09-03,8035.T,-4.983802641415069,-49.8628770880083,-2.505637684790951,-22.556390977443996,20.095453403667918,-59.80563169698527
2025-09-10,8035.T,30.812988859918455,-49.621928166351246,21.372595582997977,-4.739336492890489,28.44950213371167,26.072529035316983
2025-09-17,8035.T,334.0425531914892,51.47210212065101,-8.193363375665896,-51.25051250512547,-6.181743251596483,319.14893617021266
2025-09-24,8035.T,262.4521072796937,16.800448011946578,14.90868430860992,145.1432824711585,-1.8341892883344535,442.52873563218384
2025-10-01,8035.T,-57.24098454493398,-13.43312224141191,-13.451191391237183,-25.014431402732296,-42.438271604938734,-150.73459263499345
2025-10-08,8035.T,54.44028581150118,-25.380710659898,-37.31976251060254,-13.621658436914208,-23.870417732310134,-45.93399115345398
2025-10-15,8035.T,183.76449598572765,5.255781359494449,45.5261775520932,122.01499041310848,12.054417082831836,372.8813559322042
2025-10-22,8035.T,-3.272251308900076,72.01309328968897,-6.499837504062578,26.01626016260239,-32.43593902043429,55.62827225130906
2025-10-29,8035.T,12.618296529969264,252.04788909892972,9.219422249540088,-9.21093030396114,-15.36570374923163,249.2113564668763
2025-11-05,8035.T,-5.866823115282527,-416.78896389785723,257.2741194486983,-44.789489399821306,8.99820035992871,-211.20563215019095
2025-11-12,8035.T,-53.74738727978556,48.03362353647644,-56.7672542575437,96.15384615384582,17.857142857142794,50.761421319796
2025-11-19,8035.T,-98.41269841269873,102.59698621353009,-50.777530942558435,-82.93460925039908,-3.2164683177871023,-133.3333333333331
2025-11-26,8035.T,25.591810620602118,15.954052329292256,35.04300732717347,-114.28571428571455,-16.056518946692133,-54.382597568778394
2025-12-03,8035.T,-27.649769585254003,73.93715341959428,33.639143730885834,54.86132276744993,-42.43710215216745,92.16589861751112
2025-12-10,8035.T,23.68265245707546,-206.73360897814575,-18.09408926417344,-24.169184290030454,27.256208358570344,-198.34221432800447
2025-12-17,8035.T,-80.12820512820484,51.69628432956319,41.7872066859526,-22.407170294493906,28.87391722810495,19.230769230769162
2025-12-24,8035.T,27.198549410698547,135.62386980108477,-23.788284269996574,-53.6512667660205,-8.990110878034363,75.55152614082905
2026-01-07,8035.T,197.3333333333338,-5.230125523012497,-28.780743066457724,0.0,5.2479664130156145,167.99999999999926
2026-01-14,8035.T,21.707670043416005,156.4380264741283,-33.17535545023675,-2.377555872562498,49.940546967894846,192.95706705258152
2026-01-21,8035.T,111.88463451019315,103.2702237521521,-12.168410805548646,53.60623781676344,-55.744062045565144,201.39234211834943
2026-01-28,8035.T,14.021967749473507,-23.33722287047868,-9.356725146199008,32.77920861624928,224.0373395565931,238.37345174106073
2026-02-04,8035.T,-34.49975357318835,113.74876360039643,-41.5647921760387,9.820770930517586,-12.26391954868733,34.499753573189466
2026-02-18,8035.T,201.97275716298702,75.96685082873034,29.70070824765747,-50.113895216400415,-91.57509157509125,164.39643024894312
2026-02-25,8035.T,115.94202898550732,160.89927264712367,-6.507592190889699,45.58280876926446,0.0,318.84057971014454
2026-03-04,8035.T,-16.920473773265332,-152.54237288135576,-103.270223752151,57.14285714285783,-7.411067193675569,-222.38336959149117
2026-03-11,8035.T,-105.57328750306905,22.332506203472935,79.22753156721862,-49.12797838368954,-19.748210318439874,-73.65578197888523
2026-03-18,8035.T,48.125633232016796,15.124779430299995,70.47571104958462,-4.998750312421585,25.00625156289127,154.50861195541955
2026-04-01,8035.T,-28.47527828112817,80.47767393561722,-5.15065670873005,90.18294254058202,30.64351378958108,168.2630080248515
2026-04-15,8035.T,20.515158422611535,13.648771610554888,-29.532030895047523,-52.40373661426268,-59.55107650022939,-107.13471620697467
2024-11-20,6857.T,-178.3641160949867,75.22028798624625,8.532423208191808,100.17050298380292,64.35956952943744,67.546174142481
2024-11-27,6857.T,59.880239520957446,-236.95054945054972,-29.311759878063448,5.879586077139898,-12.92748854154424,-214.18701059419675
2024-12-04,6857.T,-22.5937641211027,-22.644927536231705,-30.640036314116827,43.25554923164443,-41.93584948430251,-74.55942159963813
2024-12-11,6857.T,-55.182341650671376,-30.156815440289808,66.54567453115546,88.94230769230793,107.21944245889902,177.5431861804222
2024-12-18,6857.T,-17.576751816263947,211.2924052118803,-50.58052649729805,130.56036972848074,-17.10766423357657,256.62057651745897
2024-12-25,6857.T,-10.044642857143238,7.820355267567081,-22.326412145567964,34.68337435667878,6.689708997658084,16.741071428572063
2025-01-08,6857.T,115.04975124378092,187.5192130341219,-7.04083685375223,105.68696527428312,39.84063745019917,447.76119402984983
2025-01-15,6857.T,-137.33631427658932,-112.26252158894611,-37.117903930130595,-140.25860179706308,63.34741053567461,-359.8424358564889
2025-01-22,6857.T,76.28865979381504,46.040515653775756,-33.60831041857581,66.42141835274896,-39.589889351334676,115.46391752577323
2025-02-05,6857.T,-115.42012927054479,-21.01821578701535,-39.784694593961724,-34.069548872180945,-14.145938936697133,-222.7608494921518
2025-02-12,6857.T,-41.17579778108227,138.96864591707913,21.522428636158164,66.68927319995576,26.948124859644818,213.88539402950934
2025-02-19,6857.T,79.00207900207957,-151.60891089108895,-14.661221070269015,42.99947561615003,22.974101921471313,-22.869022869023148
2025-02-26,6857.T,-24.44172869681127,-3.341129301703827,25.623885918002465,52.228025336149564,14.37099270395814,64.43728474613941
2025-03-05,6857.T,137.4438021836877,36.74607197161617,-78.27294533518491,-91.61470925054039,-17.978682419417247,-15.414258188825025
2025-03-12,6857.T,-133.24791800128133,54.53837164004716,-99.44465969262572,-97.83459431254914,-48.741931234356215,-321.58872517616953
2025-03-19,6857.T,-33.05394876637946,-8.290891863081962,-3.5561877667145136,-144.66974979248204,-13.235471062447157,-201.8651871089605
2025-03-26,6857.T,-84.56117873158253,-112.41762501615239,-32.671197072661194,268.7819588304707,-43.41164453523949,-8.968609865470656
2025-04-02,6857.T,-31.36270973812083,-1.5730690577320239,-72.37256135934511,221.87004754358196,-9.302325581395099,105.06507762270579
2025-04-30,6857.T,258.3479789103693,-232.99640226143615,0.0,152.60480617435456,67.3807878369037,240.7732864674861
2025-05-07,6857.T,-7.888923950772897,-67.89831043739092,-36.56597774244874,60.63507260252177,65.027755749405,12.62227832123708
2025-05-14,6857.T,93.69907658881127,104.93744114085769,-74.5573159366264,119.38296445338725,-60.97560975609761,181.96632265073288
2025-05-21,6857.T,29.37062937062862,-93.43187839910728,12.668918918918859,-87.16434697033648,-58.14778045667324,-195.80419580419561
2025-05-28,6857.T,65.84362139917755,-70.8639956391388,-57.64479824320601,22.08724461623346,-1.3774104683195176,-42.524005486967994
2025-06-04,6857.T,82.6556459138783,-260.4786460399311,36.65490089600931,4.057892601108115,35.15413737155137,-105.31929076123214
2025-06-11,6857.T,97.07602339181332,-271.0529364068115,-30.95606619835656,-56.13280783470675,18.015853951476313,-244.4444444444449
2025-06-18,6857.T,132.08931753852627,-50.69839627521944,58.23627287853572,-21.71215880893307,0.0,117.41272670091175
2025-06-25,6857.T,109.99999999999899,-127.59643916913976,84.15990381725358,69.5479384003983,39.46719289590561,175.0000000000007
2025-07-02,6857.T,73.74631268436627,87.84773060029227,87.08272859216271,14.388489208632116,-4.789272030650826,260.57030481809295
2025-07-09,6857.T,-18.034265103696878,-289.0695573622404,4.65116279069866,172.01301720130235,22.851919561244216,-112.71415689810604
2025-07-16,6857.T,-29.560810810810302,25.412960609911828,12.674271229404788,-71.72995780590719,25.499362515937207,-38.00675675675657
2025-07-23,6857.T,-57.39514348785835,66.60746003552376,44.111160123512235,35.13394817742599,0.0,88.30022075055233
2025-07-30,6857.T,-118.99095668729154,-202.31213872832333,44.24778761061843,-4.8947626040141134,78.35455435847294,-204.6644455021418
2025-08-06,6857.T,53.53535353535443,47.22194313272476,-10.000000000000009,65.06506506506415,24.863252113376255,181.81818181818076
2025-08-13,6857.T,-184.86672398968173,105.12483574244501,39.01170351105377,116.58031088082943,29.876227059326688,103.18142734307756
2025-08-20,6857.T,-91.0332271279013,-114.83693155718844,-32.52788104089244,32.63403263403353,13.940520446096283,-191.16977696859382
2025-08-27,6857.T,4.524886877828038,203.52781546811417,79.78723404255427,-92.34828496042181,84.33200177541123,280.54298642533837
2025-09-03,6857.T,85.83690987124415,170.21276595744706,-27.894002789400353,-13.986013986013734,-14.005602240896309,200.2861230329045
2025-09-10,6857.T,188.3091408395443,57.75895263765874,38.28483920367498,-26.69717772692648,7.64818355640573,266.771282856022
2025-09-17,6857.T,21.42092109960636,106.87566797292547,-21.149101163200346,-194.27764040974904,0.0,-89.25383791502983
2025-09-24,6857.T,145.69536423840955,-55.48302872062649,-9.845749917951618,118.26544021025009,35.71428571428559,235.09933774834346
2025-10-01,6857.T,-71.18644067796609,23.898941618298863,13.623978201635634,61.2244897959191,-54.090601757944555,-27.118644067796183
2025-10-08,6857.T,67.9886685552411,166.0101294316263,33.21339606974894,-63.44827586206914,2.7762354247640175,206.7988668555243
2025-10-15,6857.T,97.77777777777885,137.91079812206507,17.36613603473325,28.893383415198315,25.929127052721768,311.1111111111109
2025-10-22,6857.T,-176.09699769053134,-138.11342932706472,47.67580452920139,139.3831553973901,8.774495466510324,-121.24711316397251
2025-11-12,6857.T,-160.7963246554367,83.00907911802824,-79.75302289683572,223.02904564315273,60.882800608828006,122.51148545176171
2025-11-19,6857.T,-278.94736842105306,384.407146724417,-39.10323253388914,13.08557969118107,23.52326189231535,92.10526315789558
2025-11-26,6857.T,28.350515463917425,-7.710100231302919,59.15637860082201,-48.58092559447691,-64.23432682425512,-33.50515463917514
2025-12-03,6857.T,71.25307125307233,151.25640400097672,103.34054313866802,35.68030447193227,-80.58781701825058,282.5552825552835
2025-12-10,6857.T,71.37583066699537,-254.15444770283457,-32.59779338014024,65.40880503144608,64.98375406148504,-88.60447944868288
2025-12-17,6857.T,41.49377593360981,54.23553719008156,-43.66812227074246,20.639834881321928,10.29866117404632,82.98755186721962
2025-12-24,6857.T,135.98589775875024,-34.78260869565264,22.43829468960401,54.726368159203616,0.0,178.79627297909818
2026-01-07,6857.T,-71.75925925925975,-146.88738633714115,-68.62281116895463,-188.22968787229,21.855269548325396,-446.7592592592595
2026-01-14,6857.T,160.19855595667875,302.0208749722397,-36.64582884242318,-28.126352228472484,36.88435669342516,437.7256317689526
2026-01-21,6857.T,126.49164677804193,233.32547725665842,16.1216029479494,-55.18510002299415,11.560693641619046,334.1288782816232
2026-01-28,6857.T,2.0016012810253336,40.02401440864611,-79.72892166633439,28.12939521800173,192.34622320176254,182.14571657325874
2026-02-04,6857.T,74.72959685349112,5.855943782939743,-48.77097151775311,-84.29719662811253,63.2661130881762,9.83284169124854
2026-02-18,6857.T,43.08729861371319,3.7306472673015456,57.80346820809301,37.07823507601127,-68.34133727373515,73.06107156238362
2026-02-25,6857.T,138.24023911825245,163.9948406117564,128.71646120377056,198.67549668874273,35.10003510003523,681.8606388940784
2026-03-04,6857.T,60.216780409474424,-237.43016759776526,-218.67974657674205,144.1704972837443,41.19464469618972,-214.77318346045715
2026-03-11,6857.T,61.03763987792554,143.5793731041457,75.7575757575757,-152.35457063711877,18.08318264014508,144.4557477110875
2026-03-18,6857.T,150.0513874614584,30.376670716889542,24.227740763174133,84.59214501510547,1.9972039145188525,293.93627954779066
2026-03-25,6857.T,-4.347826086956719,13.049151805133441,-23.892267593397243,163.29196603527052,19.28020565552746,167.3913043478259
2026-04-15,6857.T,30.357142857142527,-69.43208118212584,-32.269630692004505,-64.74820143884897,-43.4467776973213,-178.57142857142904
2024-11-20,6146.T,-182.6589595375727,-129.53367875647714,-45.33524218563567,83.89261744966348,54.67078678393244,-219.6531791907519
2024-11-27,6146.T,19.493177387914784,345.3307392996119,-63.469675599435725,-82.80104092737162,0.0,214.42495126705597
2024-12-04,6146.T,-51.68539325842714,-194.26248023492244,36.85786685095671,2.2951572182705604,-34.419458467186416,-240.44943820224708
2024-12-11,6146.T,-14.570179698882857,-80.25291828793746,22.06423142927294,-78.27788649706457,-27.12031558185446,-177.27051966974216
2024-12-18,6146.T,86.64259927797735,353.13767597232146,-2.3046784973501655,-36.88335638543094,48.58861638130429,452.46690734055403
2024-12-25,6146.T,-23.601604909133655,-149.0418736692689,-26.416906820364574,50.56585600770491,79.06085289889786,-70.80481472740097
2025-01-08,6146.T,177.01048951048958,322.09576980889,41.60599126274089,20.716801325875167,39.280545792845786,611.8881118881126
2025-01-15,6146.T,-73.99103139013485,6.776598147730795,-22.573363431150906,-119.90950226244301,87.01625830089377,-123.31838565022402
2025-01-22,6146.T,151.57894736842036,618.0008295313155,68.359375,89.23375363724561,26.917900403768957,978.9473684210526
2025-01-29,6146.T,-263.44437187023726,-143.11270125223595,13.611615245008313,181.24150430448572,86.78237650200371,-130.63357282821707
2025-02-05,6146.T,-6.8383861408705116,-127.73722627737239,27.726432532346745,11.520737327188613,29.91944764096699,-66.1043993617505
2025-02-12,6146.T,-263.61655773420534,-6.712911165809299,-22.391401701746805,132.40574506283576,22.148394241416902,-141.61220043573007
2025-02-19,6146.T,43.01075268817289,-199.14346895074985,58.99060519991339,158.5577758470902,23.519350010690054,81.72043010752583
2025-03-05,6146.T,-45.97079502433709,-304.2651453409395,-84.05715886803056,-248.65781294150847,-23.181686467690366,-689.561925365062
2025-03-12,6146.T,-125.59808612440216,121.13870381586844,-35.90664272890454,-93.09309309309288,-109.12397696271614,-242.22488038277535
2025-03-19,6146.T,31.509596104268844,-137.0645345516852,0.0,-173.711638679791,-82.49852681202152,-358.06359209395566
2025-03-26,6146.T,-2.857959416976419,-68.61063464837058,25.90673575129543,63.163939132930835,28.530670470756636,45.727350671620485
2025-04-02,6146.T,49.800796812748956,-102.41162867525632,-33.37783711615528,110.51574012056253,23.18648559125558,46.48074369189903
2025-04-16,6146.T,-47.49725977347463,-110.13215859030811,-66.81514476614691,-330.7174887892372,44.44444444444473,-504.20168067226933
2025-04-23,6146.T,-43.2432432432428,-376.402461093015,41.36893569010924,110.48689138576817,-1.852194850898714,-273.8738738738744
2025-04-30,6146.T,172.2222222222225,81.92244675040871,-39.725532683279056,-27.193618564177456,14.54281039811045,201.85185185185082
2025-05-07,6146.T,-19.163763066202264,-55.85617036131918,-50.903984553273276,86.4502470007067,57.72258177365819,17.421602787457413
2025-05-21,6146.T,46.66083406240862,-92.8882438316403,-35.1596835628476,-49.98529844163491,-56.14657210401886,-186.64333624963558
2025-05-28,6146.T,-112.06896551724132,-168.55565242661962,-5.911912503695493,-5.915409642117675,-53.27019828351598,-341.9540229885054
2025-06-04,6146.T,-33.333333333332995,-51.687442991791286,18.33740831295838,-70.16473459426464,18.43317972350267,-118.18181818181839
2025-06-11,6146.T,41.543026706232226,135.93380614657315,14.57725947521915,87.33624454148492,66.37806637806554,350.148367952523
2025-06-18,6146.T,54.58515283842891,-70.57546145494031,46.47348277747376,51.70068027210873,-2.707092582566739,79.14847161571981
2025-06-25,6146.T,-218.50899742930642,-110.38107752956661,103.64071219771454,115.72856391373065,57.20228809152461,-56.55526992287885
2025-07-02,6146.T,-97.34728644439028,63.89776357827559,41.51404151404137,-36.47859922178975,17.0856724432511,-12.168410805548646
2025-07-09,6146.T,-44.84304932735439,-144.61830251303985,-19.24464758239153,-14.461315979754641,-33.79193820902682,-254.89733301864547
2025-07-16,6146.T,0.0,68.65479510834493,23.43916471340357,-174.3197278911568,-30.289917784508404,-113.70950439819727
2025-07-23,6146.T,-105.31135531135493,-85.60851457658502,77.01283547257853,-97.26725335803654,-9.3545369504211,-219.7802197802201
2025-07-30,6146.T,-53.86416861826726,4.709206498705321,-7.060484819957358,18.841262364579503,2.350728725906137,-35.12880562060894
2025-08-06,6146.T,-102.41404535479171,4.927322000491952,4.9248953459746225,49.22471080482494,4.898359049718692,-39.01487442087293
2025-08-13,6146.T,-84.3091334894619,42.5129900803034,14.111006585135755,68.107092531704,-18.661068346162992,21.07728337236603
2025-08-20,6146.T,-4.938271604938427,-222.33201581027706,-7.5795856493177105,-60.68268015170686,22.894937674891036,-271.60493827160457
2025-08-27,6146.T,-37.2763419483102,147.16887004240454,61.45526057030448,-41.53432689958492,58.881256133465065,188.86679920477212
2025-09-03,6146.T,96.61835748792313,77.08665603402443,-2.637826431021173,-44.85488126649062,-21.203286509409168,104.66988727858339
2025-09-10,6146.T,123.61914781693795,-41.569238763314864,39.13383772502055,132.53638253638346,15.388561169531467,270.91004734350446
2025-09-17,6146.T,265.466816647919,-17.532325224632885,15.367727771680162,-122.75317843051248,48.82379050155316,186.72665916760423
2025-09-24,6146.T,70.8333333333333,6.206040546130609,10.336985734960003,66.0883932259404,10.258514567089705,164.5833333333324
2025-10-01,6146.T,-104.67848750267072,-28.065630397237086,-15.154795410261546,54.2064180398949,-77.63640284666806,-170.90365306558385
2025-10-08,6146.T,36.39846743294983,49.627791563275906,-26.590693257360076,-1.9043991620648626,-45.714285714285595,11.494252873562871
2025-10-15,6146.T,35.026269702276295,7.756447547022649,32.93935283859683,110.08111239861007,3.820439350525895,190.69857949017387
2025-10-22,6146.T,11.51631477926962,28.757668711656414,0.0,66.9088128464912,66.46410938093483,174.6641074856048
2025-10-29,6146.T,-5.420054200542257,184.38177874186445,35.49875754348619,40.67916519278292,-28.18389994715509,227.6422764227637
2025-11-12,6146.T,-205.96889449348456,154.50643776824035,-50.718512256974215,152.93118096856517,20.920502092049986,67.25514922236275
2025-11-19,6146.T,-189.01098901098922,80.6451612903225,-106.66666666666713,-67.38544474393481,6.784260515604323,-274.72527472527486
2025-11-26,6146.T,94.60083064144031,68.57142857142895,24.971623155505274,-54.347826086956765,-15.938069216757667,117.67420396862072
2025-12-03,6146.T,43.68820418487074,77.83882783882757,38.61880963198505,108.62186014935604,-13.43183344526544,257.53046677397197
2025-12-10,6146.T,116.60635303578637,-232.51192368839435,-124.10986775178046,-57.684384013184655,62.16328222130141,-237.2336147969445
2025-12-17,6146.T,72.33669443226675,13.057671381937475,6.520321669203355,-65.16072980017329,15.303891560995986,41.64839982463864
2025-12-24,6146.T,-12.687671812222634,-40.228668219352,46.76870748299366,2.1159542953874677,-4.231013327692379,-8.45844787481509
2026-01-07,6146.T,194.5311066250688,21.602160216021016,-21.555595473324864,-9.000900090009312,10.8108108108107,196.36630574417336
2026-01-14,6146.T,166.58080027477152,79.39189189189122,-38.54533266297921,-8.411843876177105,84.18925745074857,285.0764210887857
2026-01-21,6146.T,190.95131601582605,91.15462525320694,-107.05921712947486,32.127155901251484,-69.10500589920821,135.90228797522695
2026-01-28,6146.T,53.145647802355086,-144.3063294756397,17.39634676717783,52.098408104197524,161.2438813705719,137.89141051421927
2026-02-04,6146.T,68.26456310679686,55.748078951334264,56.93736889421652,43.206197854588346,87.52410621569507,315.53398058252526
2026-02-18,6146.T,119.2145862552585,-1.386001386001201,1.3861935126135982,-6.930006930007115,-13.86962552011095,98.17671809256635
2026-02-25,6146.T,152.95629820051505,98.74667679452998,2.5072082236432536,-2.506579771901496,15.043249341857301,268.63753213367534
2026-03-04,6146.T,110.25819958129901,-328.5477636664824,-216.95689409077957,26.262036766850905,13.096623981374567,-396.37124912770383
2026-03-11,6146.T,-26.54743607656829,218.54861305687922,80.88840142582931,-110.15911872705009,-4.125412541253759,156.49014950398276
2026-03-18,6146.T,110.62590975254638,48.94903541606599,47.27793696275073,68.44431769570835,4.2486899872540285,282.3871906841346
2026-04-01,6146.T,-74.32005060088565,-106.73888800382336,32.206119162641045,147.6725521669331,42.70800379626793,39.53194180898123
2026-04-15,6146.T,-149.41740918437253,-189.25688839409926,39.716312056736754,-46.62333992653256,-2.838892831795725,-345.4420836189176
2024-11-20,6920.T,106.32183908045877,-28.433323855558967,-51.32591958939226,-11.464603038119359,-5.7388809182212785,8.620689655172153
2024-11-27,6920.T,99.27797833934937,342.56776884122655,-184.33179723502334,-73.35680751173746,-17.735737511085368,159.44645006016776
2024-12-04,6920.T,-67.19252118025155,-341.17647058823474,88.30694275274054,-3.018412315122232,-9.057971014492239,-333.04119193689695
2024-12-11,6920.T,-64.12311638345658,16.134236850597894,25.77319587628857,3.2133676092538366,16.0616768390609,-3.206155819173162
2024-12-18,6920.T,112.68512556342536,-31.83699458771061,-31.938677738742037,-16.02050624799789,83.4403080872903,115.9047005795233
2024-12-25,6920.T,-85.80858085808552,-93.20905459387463,-6.720430107527431,23.53732347007309,33.545790003355336,-128.71287128712882
2025-01-08,6920.T,95.7243139757491,129.58280657395792,31.201248049921304,99.53343701399663,101.63227594702784,465.85832801531615
2025-01-15,6920.T,-122.76045122760482,-147.79979845482072,-30.68530514831247,-51.29958960328307,44.68889652801566,-305.24220305242153
2025-01-22,6920.T,-122.68008807801212,-3.1847133757967327,0.0,22.300095571838874,-34.96503496503544,-138.40830449826979
2025-01-29,6920.T,-161.34343101745108,-90.36144578313254,-64.16751097602203,6.798096532971698,197.0108695652173,-115.24530786960807
2025-02-05,6920.T,-115.73350015639639,-218.3544303797469,42.057586541572874,32.216494845360714,3.2113037893388707,-256.490459806068
2025-02-12,6920.T,-136.62979830839305,-9.894459102902653,-29.712776493892036,13.245033112583293,23.148148148148806,-139.8828887443071
2025-02-19,6920.T,79.33884297520733,-98.39291571006936,-23.18648559125558,-43.1606905710491,16.672224074691933,-69.42148760330613
2025-02-26,6920.T,-67.77363605557474,-20.470829068577334,3.418803418804295,-41.01161995898828,3.4317089910773646,-121.99254490003364
2025-03-05,6920.T,122.0908050362457,403.316999623069,-65.21739130434744,-102.11524434719178,3.684598378776993,358.6417397939723
2025-03-12,6920.T,0.0,-189.44519621109657,0.0,-17.241379310344307,-93.2642487046631,-297.6995940460081
2025-03-19,6920.T,48.39267196681707,61.91950464396356,0.0,-164.10256410256397,-17.379214459506407,-72.5890079502245
2025-03-26,6920.T,-28.348688873139906,-117.27078891258014,14.383315354189463,64.63195691202905,-14.270424545129723,-81.50248051027597
2025-04-02,6920.T,-23.43749999999978,-70.47768206734584,-35.488958990536055,-31.658092599921027,-27.788805081381263,-187.50000000000045
2025-04-16,6920.T,118.0438448566612,116.66666666666714,-45.30477759472795,-293.75258585022766,127.8772378516635,16.86340640809414
2025-04-23,6920.T,32.78688524590123,53.10457516339851,-4.06338886631441,24.390243902439046,4.0551500405516805,110.65573770491888
2025-04-30,6920.T,259.6348884381339,347.9636219849747,0.0,171.9526175009545,-22.53944402704766,774.8478701825557
2025-05-07,6920.T,3.809523809523707,118.0502665651173,-18.81821603311962,64.10256410256387,22.480329711502822,190.4761904761898
2025-05-14,6920.T,72.60726072607193,16.38269986893759,16.35590448151758,163.29196603527052,44.987146529562594,316.8316831683171
2025-05-21,6920.T,48.985304408677436,-114.90250696378878,-3.5223670306450128,-52.854122621563974,3.5423308537008147,-118.96431070678837
2025-05-28,6920.T,10.010010010010895,-106.66666666666713,26.954177897573484,67.20430107526987,-10.013351134846582,-13.34668001334638
2025-06-04,6920.T,-96.65170866413497,-90.6239107703033,-35.17411185367525,-116.48429226967849,-14.285714285714457,-348.63652053848784
2025-06-11,6920.T,121.71052631579028,-22.749431264218465,-45.60260586319198,-22.905759162303863,29.51787471302092,59.21052631578938
