segment,n,mean,sharpe,tstat,wr
S1_open10,330,2.791355735265546,0.192198385249224,0.4841779783718882,49.09090909090909
S2_morning,330,5.117936177200765,0.25286595869814377,0.6370091430413355,52.121212121212125
S3_lunchgap,330,-6.124112118717059,-0.8450635051782412,-2.1288479557333564,44.24242424242424
S4_afternoon,330,-0.4718440497500651,-0.03456222750851625,-0.08706769009221023,51.81818181818182
S5_closing,330,4.704936659378756,0.6868207734349002,1.7302096120855381,50.303030303030305
full_day,330,22.192852583546784,0.7112332226180714,1.7917084133230579,50.303030303030305
