date,morning_vol,fwd_bps,med20,vol_ratio,sym
2025-05-20,944400.0,-97.42300439974815,990600.0,0.9533615990308903,5713.T
2025-05-21,456200.0,165.57325835676374,964900.0,0.4727951083013784,5713.T
2025-05-22,660900.0,40.52369077306661,899400.0,0.7348232154769847,5713.T
2025-05-23,578100.0,-42.72200183094266,899400.0,0.642761841227485,5713.T
2025-05-26,781900.0,99.33774834437025,843100.0,0.9274107460562211,5713.T
2025-05-27,775700.0,32.34342840341186,809350.0,0.9584234262062149,5713.T
2025-05-28,1448200.0,-60.532687651331244,784400.0,1.8462519122896481,5713.T
2025-05-29,686000.0,-11.976047904191933,784400.0,0.874553799082101,5713.T
2025-05-30,489300.0,-8.984725965858198,784400.0,0.6237888832228455,5713.T
2025-06-02,741900.0,105.16548097742051,778800.0,0.9526194144838213,5713.T
2025-06-03,651000.0,24.154589371980784,768350.0,0.8472701242923147,5713.T
2025-06-04,496900.0,-35.59774547612027,768350.0,0.6467104835036116,5713.T
2025-06-05,416600.0,48.00480048004818,751450.0,0.554394836649145,5713.T
2025-06-06,687600.0,-29.5857988165682,751450.0,0.9150309401823142,5713.T
2025-06-09,502700.0,-35.57663800770827,751450.0,0.6689733182513806,5713.T
2025-06-10,588400.0,-123.78426171529622,714750.0,0.8232249038125219,5713.T
2025-06-11,441100.0,77.98440311937549,686800.0,0.6422539312754805,5713.T
2025-06-12,655300.0,-23.859230539815535,673450.0,0.9730492241443315,5713.T
2025-06-13,715300.0,45.11278195488799,658100.0,1.086916881932837,5713.T
2025-06-16,1124300.0,-197.101449275362,658100.0,1.7084029782707795,5713.T
2025-06-17,493800.0,8.764241893075564,658100.0,0.7503418933292813,5713.T
2025-06-18,577800.0,82.01523140011658,653150.0,0.8846359947944576,5713.T
2025-06-19,528600.0,-56.129985228950964,653150.0,0.8093087345938912,5713.T
2025-06-20,727600.0,-47.22550177095663,619700.0,1.174116507987736,5713.T
2025-06-23,480300.0,-17.974835230677442,653150.0,0.7353594120799204,5713.T
2025-06-24,436000.0,0.0,619700.0,0.7035662417298693,5713.T
2025-06-25,410300.0,51.42165759225659,583100.0,0.7036528897273195,5713.T
2025-06-26,412000.0,17.873100983021306,553200.0,0.7447577729573391,5713.T
2025-06-27,2280400.0,50.26528902541294,515650.0,4.422379520992922,5713.T
2025-06-30,886000.0,-14.009526478004908,553200.0,1.6015907447577729,5713.T
2025-07-01,711700.0,28.522532800911993,553200.0,1.2865148228488792,5713.T
2025-07-02,596700.0,101.26582278481067,553200.0,1.0786334056399132,5713.T
2025-07-03,1912700.0,59.76636783482814,583100.0,3.2802263762647916,5713.T
2025-07-04,712300.0,83.68200836819994,592550.0,1.2020926504092482,5713.T
2025-07-07,363800.0,-64.57046603032035,592550.0,0.6139566281326471,5713.T
2025-07-08,451300.0,103.17902955939707,592550.0,0.7616234916884651,5713.T
2025-07-09,2429000.0,61.60739288714634,587250.0,4.136228182205194,5713.T
2025-07-10,961000.0,31.536697247707135,626000.0,1.535143769968051,5713.T
2025-07-11,1269300.0,-44.767767207610774,654200.0,1.94023234484867,5713.T
2025-07-14,546600.0,-116.41113003974968,654200.0,0.8355243044940385,5713.T
2025-07-15,755800.0,-23.148148148147698,587250.0,1.2870157513835674,5713.T
2025-07-16,484700.0,43.846828412745786,654200.0,0.7409049220421889,5713.T
2025-07-17,757000.0,44.31314623338345,654200.0,1.1571384897584835,5713.T
2025-07-18,526500.0,-17.47742499271787,712000.0,0.7394662921348315,5713.T
2025-07-22,1404400.0,56.7536889897835,654200.0,2.1467441149495565,5713.T
2025-07-23,1226500.0,-69.54102920723182,712000.0,1.7226123595505618,5713.T
2025-07-24,726600.0,-16.51982378854666,734050.0,0.9898508276002997,5713.T
2025-07-25,689900.0,-65.0084793668737,741200.0,0.9307879114948732,5713.T
2025-07-28,506600.0,-25.692263773907655,741200.0,0.6834862385321101,5713.T
2025-07-29,766700.0,61.33177570093462,719450.0,1.0656751685315171,5713.T
2025-07-30,350500.0,93.1857891671517,719450.0,0.4871777051914657,5713.T
2025-07-31,2403400.0,-79.83441750443521,719450.0,3.3406074084370005,5713.T
2025-08-01,1381100.0,-67.48826291079757,741200.0,1.8633297355639504,5713.T
2025-08-04,1129900.0,93.70424597364479,741200.0,1.524419859686994,5713.T
2025-08-05,885400.0,-22.72081794944647,756400.0,1.170544685351666,5713.T
2025-08-06,833600.0,-2.8161081385524867,761850.0,1.094178644090044,5713.T
2025-08-07,641700.0,246.15384615384704,800150.0,0.8019746297569206,5713.T
2025-08-08,1159000.0,-10.958904109589218,761850.0,1.5212968432106058,5713.T
2025-08-12,1157400.0,41.15226337448652,761850.0,1.5191966922622564,5713.T
2025-08-13,849700.0,-176.19951206289008,761850.0,1.11531141300781,5713.T
2025-08-14,944400.0,-49.80630879911408,800150.0,1.180278697744173,5713.T
2025-08-15,951900.0,59.97818974918134,841650.0,1.1309926929246124,5713.T
2025-08-18,1854200.0,-2.639218791238296,867550.0,2.13728315370872,5713.T
2025-08-19,652900.0,-55.58496559025961,914900.0,0.7136299049076402,5713.T
2025-08-20,548400.0,-53.39028296849957,914900.0,0.5994097715597333,5713.T
2025-08-21,761100.0,-37.154989384289294,867550.0,0.877298138435825,5713.T
2025-08-22,804100.0,29.286474973375665,841650.0,0.9553852551535674,5713.T
2025-08-25,2403200.0,74.03625223385335,841650.0,2.8553436701716866,5713.T
2025-08-26,1111800.0,22.802128198631255,867550.0,1.2815399688778746,5713.T
2025-08-27,1079300.0,67.77108433734912,914900.0,1.1796917695923053,5713.T
2025-08-28,735500.0,107.47313171707074,948150.0,0.7757211411696462,5713.T
2025-08-29,798100.0,-19.78728666831575,948150.0,0.8417444497178717,5713.T
2025-09-01,1286400.0,113.23603422244588,914900.0,1.4060553065908843,5713.T
2025-09-02,1206200.0,41.16222760290667,914900.0,1.3183954530549786,5713.T
2025-09-03,2074000.0,-178.52948085506193,914900.0,2.2669144168761615,5713.T
2025-09-04,1124700.0,-63.76948512045399,948150.0,1.1862047144439172,5713.T
2025-09-05,815200.0,-26.159334126040214,1015600.0,0.8026782197715636,5713.T
2025-09-08,1180000.0,30.58103975535076,1015600.0,1.1618747538400944,5713.T
2025-09-09,1030600.0,-21.261516654854653,1015600.0,1.0147695943284758,5713.T
2025-09-10,626300.0,-18.97083234526864,991250.0,0.6318284993694829,5713.T
2025-09-11,1310300.0,-55.658627087198376,991250.0,1.3218663303909206,5713.T
2025-09-12,929900.0,-16.136468418626038,1054950.0,0.8814635764728186,5713.T
2025-09-16,845200.0,172.81105990783362,1054950.0,0.8011754111569269,5713.T
2025-09-17,1384300.0,-121.00456621004562,980250.0,1.4121907676613108,5713.T
2025-09-18,681400.0,-80.36739380022917,1054950.0,0.6459073889757808,5713.T
2025-09-19,1304200.0,-179.83909133932775,1054950.0,1.2362671216645338,5713.T
2025-09-22,1023800.0,97.22551576950345,1095550.0,0.9345077814796221,5713.T
2025-09-24,639400.0,152.43902439024293,1095550.0,0.5836337912464059,5713.T
2025-09-25,4834300.0,149.56814830419108,1054950.0,4.582492061235129,5713.T
2025-09-26,1513200.0,-21.35383301302585,1054950.0,1.4343807763401109,5713.T
2025-09-29,1549900.0,-77.61694986364587,1077650.0,1.4382220572542106,5713.T
