date,open_vol,fwd_bps,med20,vol_ratio,sym
2025-10-07,239100.0,-80.53221288515377,167600.0,1.4266109785202863,5711.T
2025-10-08,260700.0,357.51656784094973,176950.0,1.4732975416784402,5711.T
2025-10-09,480500.0,77.37594617325483,209450.0,2.294103604678921,5711.T
2025-10-10,364600.0,-228.3571915473759,249900.0,1.458983593437375,5711.T
2025-10-14,552500.0,-458.9168213261341,266550.0,2.0727818420558997,5711.T
2025-10-15,242100.0,136.72551055728732,296100.0,0.817629179331307,5711.T
2025-10-16,306400.0,-106.76156583629859,266550.0,1.1495029075220409,5711.T
2025-10-17,193900.0,53.457492671149524,289400.0,0.6700069108500346,5711.T
2025-10-20,227000.0,30.638297872340736,289400.0,0.7843814789219073,5711.T
2025-10-21,280600.0,-15.41887956141852,289400.0,0.9695922598479613,5711.T
2025-10-22,283400.0,152.7924130663849,293500.0,0.965587734241908,5711.T
2025-10-23,180100.0,205.50330895158453,294900.0,0.610715496778569,5711.T
2025-10-24,113200.0,181.57135584591975,294900.0,0.38385893523228215,5711.T
2025-10-27,349100.0,96.28154050464799,282000.0,1.2379432624113476,5711.T
2025-10-28,281100.0,-240.8218255304817,282000.0,0.9968085106382979,5711.T
2025-10-29,184400.0,102.59917920656613,280850.0,0.6565782446145629,5711.T
2025-10-30,153500.0,197.6017564600574,280850.0,0.5465551005875022,5711.T
2025-10-31,118500.0,-159.04572564612306,270650.0,0.4378348420469241,5711.T
2025-11-04,170300.0,-37.28813559322086,251400.0,0.677406523468576,5711.T
2025-11-05,236900.0,29.652886795743516,251400.0,0.9423229912490055,5711.T
2025-11-06,105600.0,-22.549869904596733,240600.0,0.4389027431421446,5711.T
2025-11-07,88300.0,43.79050621825087,239500.0,0.3686847599164927,5711.T
2025-11-10,129900.0,85.74858514834416,231950.0,0.5600344901918517,5711.T
2025-11-11,262900.0,26.976901028494815,210450.0,1.2492278450938465,5711.T
2025-11-12,731200.0,6.5789473684207955,210450.0,3.4744594915656926,5711.T
2025-11-13,277600.0,209.62987225679575,210450.0,1.3190781658351152,5711.T
2025-11-14,232200.0,-9.621552277100376,210450.0,1.1033499643620812,5711.T
2025-11-17,266000.0,-60.47103755569716,210450.0,1.2639581848420052,5711.T
2025-11-18,115600.0,-249.27160893493004,229600.0,0.5034843205574913,5711.T
2025-11-19,159400.0,73.94957983193339,208300.0,0.7652424387902065,5711.T
2025-11-20,206200.0,-19.550342130987275,182250.0,1.1314128943758572,5711.T
2025-11-21,161800.0,-29.990003332223125,182250.0,0.8877914951989027,5711.T
2025-11-25,292200.0,163.82699868938477,177350.0,1.647589512263885,5711.T
2025-11-26,129100.0,157.50562520089994,195300.0,0.6610343061955966,5711.T
2025-11-27,596300.0,45.58775643112911,177350.0,3.3622779813927264,5711.T
2025-11-28,213200.0,74.00257400257404,177350.0,1.2021426557654356,5711.T
2025-12-01,264700.0,34.9984091632205,188250.0,1.406108897742364,5711.T
2025-12-02,168300.0,-161.03568045468865,209700.0,0.8025751072961373,5711.T
2025-12-03,164000.0,145.96172559195654,209700.0,0.78206962327134,5711.T
2025-12-04,227300.0,91.77215189873466,209700.0,1.083929422985217,5711.T
2025-12-05,113800.0,128.8902860735619,209700.0,0.5426800190748688,5711.T
2025-12-08,409200.0,3.079765937787915,209700.0,1.9513590844062947,5711.T
2025-12-09,126800.0,-95.4727440714509,220250.0,0.5757094211123723,5711.T
2025-12-10,516400.0,-5.980861244019309,220250.0,2.3446083995459706,5711.T
2025-12-11,171300.0,-181.81818181818187,220250.0,0.7777525539160045,5711.T
2025-12-12,311200.0,284.1918294849033,209700.0,1.4840247973295184,5711.T
2025-12-15,397600.0,-58.70267097152882,209700.0,1.8960419647114926,5711.T
2025-12-16,231000.0,-195.90382902938575,209700.0,1.1015736766809727,5711.T
2025-12-17,279700.0,45.16711833784992,209700.0,1.3338102050548402,5711.T
2025-12-18,286100.0,33.32323538321802,220250.0,1.298978433598184,5711.T
2025-12-19,99500.0,249.84948826008323,229150.0,0.4342133973379882,5711.T
2025-12-22,349100.0,100.8645533141217,229150.0,1.5234562513637355,5711.T
2025-12-23,249600.0,85.71428571428675,247850.0,1.0070607222110148,5711.T
2025-12-24,662900.0,77.26269315673218,240300.0,2.758635039533916,5711.T
2025-12-25,652900.0,-48.76727174207507,257150.0,2.5389850281936615,5711.T
2025-12-26,254600.0,-118.9832341806385,257150.0,0.9900836087886448,5711.T
2025-12-29,629200.0,-58.324496288441054,259650.0,2.423262083574042,5711.T
2025-12-30,483800.0,-29.88318391741407,267150.0,1.8109676211865993,5711.T
2026-01-05,264800.0,-107.2386058981234,282900.0,0.9360197949805585,5711.T
2026-01-06,811600.0,68.66734486266512,282900.0,2.8688582537999294,5711.T
2026-01-07,722500.0,0.0,298650.0,2.41921982253474,5711.T
2026-01-08,618500.0,-22.692889561271024,330150.0,1.8733908829320005,5711.T
2026-01-09,259400.0,85.79359071410497,330150.0,0.7857034681205513,5711.T
2026-01-13,797700.0,-2.377555872562498,330150.0,2.416174466151749,5711.T
2026-01-14,398600.0,324.78230171805177,330150.0,1.207330001514463,5711.T
2026-01-15,563800.0,47.93426158411273,373350.0,1.5101111557519753,5711.T
2026-01-16,229200.0,-4.595588235294379,398100.0,0.5757347400150716,5711.T
2026-01-19,349100.0,175.07002801120387,373850.0,0.9337969773973519,5711.T
2026-01-20,182100.0,58.465855940130766,373850.0,0.48709375417948375,5711.T
2026-01-21,318300.0,144.7583469530711,373850.0,0.8514109937140565,5711.T
2026-01-22,384500.0,101.82828049062786,373850.0,1.0284873612411396,5711.T
2026-01-23,576100.0,24.69690166142735,391550.0,1.4713318860937301,5711.T
2026-01-26,486900.0,-186.41810918774925,441200.0,1.1035811423390753,5711.T
2026-01-27,323800.0,22.436616558223488,485350.0,0.6671474193880704,5711.T
2026-01-28,268400.0,122.67151294865997,441200.0,0.6083408884859474,5711.T
2026-01-29,436600.0,298.7421383647804,391550.0,1.1150555484612439,5711.T
2026-01-30,809700.0,-322.0191470844214,417600.0,1.9389367816091954,5711.T
2026-02-02,931100.0,-401.9292604501612,417600.0,2.2296455938697317,5711.T
2026-02-03,498600.0,100.22779043280083,417600.0,1.1939655172413792,5711.T
2026-02-04,508800.0,182.92682926829283,461750.0,1.1018949648077965,5711.T
2026-02-05,396300.0,-466.5959703075295,461750.0,0.8582566323768273,5711.T
2026-02-06,541000.0,280.86070215175505,417600.0,1.2954980842911878,5711.T
2026-02-09,353300.0,322.02290901231834,417600.0,0.8460249042145593,5711.T
2026-02-10,433400.0,179.30750206100578,417600.0,1.0378352490421456,5711.T
2026-02-12,902500.0,-56.818181818182325,416000.0,2.1694711538461537,5711.T
2026-02-13,1779900.0,-29.55847034915915,435000.0,4.091724137931035,5711.T
2026-02-16,678400.0,-284.598214285714,435000.0,1.5595402298850574,5711.T
2026-02-17,308600.0,-192.7194860813708,461750.0,0.668327016783974,5711.T
2026-02-18,283400.0,44.983375708977924,461750.0,0.6137520303194369,5711.T
2026-02-19,279500.0,40.05340453938633,461750.0,0.6053059014618299,5711.T
2026-02-20,235200.0,55.68356374807904,461750.0,0.5093665403356795,5711.T
2026-02-24,393400.0,297.3484848484853,461750.0,0.8519761775852734,5711.T
2026-02-25,526400.0,143.3178072375485,435000.0,1.2101149425287356,5711.T
2026-02-26,632500.0,-294.88745419647523,435000.0,1.4540229885057472,5711.T
2026-02-27,709900.0,196.94397283531507,467600.0,1.5181779298545766,5711.T
2026-03-02,703200.0,309.12162162162196,503700.0,1.3960690887432996,5711.T
2026-03-03,521000.0,-658.2864703936486,517600.0,1.0065687789799074,5711.T
2026-03-04,679100.0,-363.23202372127497,514900.0,1.318896873179258,5711.T
2026-03-05,437200.0,-358.58031467252084,514900.0,0.8490969120217517,5711.T
2026-03-06,297000.0,125.12218963831812,514900.0,0.5768110312682074,5711.T
2026-03-09,547700.0,99.68847352024967,479100.0,1.1431851388019203,5711.T
2026-03-10,504100.0,83.95158141351055,523700.0,0.9625739927439374,5711.T
2026-03-11,425800.0,-195.71295433364443,512550.0,0.8307482196858843,5711.T
2026-03-12,307800.0,-118.4006211180122,512550.0,0.6005267778753293,5711.T
2026-03-13,324900.0,39.84857541342812,512550.0,0.6338893766461808,5711.T
2026-03-16,398500.0,-14.178651002633158,470650.0,0.846701370445129,5711.T
2026-03-17,154900.0,-186.1489191353083,431500.0,0.3589803012746234,5711.T
2026-03-19,2248200.0,-226.50692624485157,412150.0,5.454810141938615,5711.T
2026-03-23,1195500.0,-102.4675867837721,431500.0,2.7705677867902665,5711.T
2026-03-24,731300.0,-58.06968362034426,470650.0,1.5538085626261553,5711.T
2026-03-25,687400.0,-91.7255876170453,512550.0,1.3411374500048776,5711.T
2026-03-26,238700.0,-126.67946257197693,523700.0,0.4557953026541913,5711.T
2026-03-27,213100.0,284.6832397754606,523700.0,0.40691235440137485,5711.T
2026-03-30,231100.0,61.05006105006083,512550.0,0.45088284069846846,5711.T
2026-03-31,251100.0,41.71011470281538,470650.0,0.5335174758312972,5711.T
2026-04-01,278300.0,259.1493570722059,431500.0,0.6449594438006953,5711.T
2026-04-02,324600.0,-458.45272206303747,412150.0,0.787577338347689,5711.T
2026-04-03,199300.0,23.179447556500588,361700.0,0.5510091235830799,5711.T
2026-04-06,165100.0,21.33023075431506,324750.0,0.5083910700538876,5711.T
2026-04-07,112300.0,-21.09704641350185,316200.0,0.3551549652118912,5711.T
2026-04-08,635600.0,295.8904109589033,316200.0,2.0101201771030994,5711.T
2026-04-09,307900.0,-17.94687724335997,316200.0,0.9737507906388362,5711.T
2026-04-10,224200.0,65.1701665459803,307850.0,0.7282767581614422,5711.T
2026-04-13,185600.0,-106.90342453342994,293050.0,0.6333390206449412,5711.T
2026-04-14,460100.0,-47.24409448818911,264700.0,1.7381941820929354,5711.T
2026-04-15,343500.0,-156.7398119122254,264700.0,1.297695504344541,5711.T
2026-04-16,169400.0,126.27148368993258,264700.0,0.6399697771061579,5711.T
2026-04-17,205600.0,-219.39136588818076,264700.0,0.7767283717415943,5711.T
2026-04-20,114600.0,-57.84526391901635,244900.0,0.4679461004491629,5711.T
2025-04-01,79000.0,-80.73817762399128,,,5706.T
2025-04-02,56600.0,25.87017873941777,,,5706.T
2025-04-03,116200.0,-83.95061728395103,,,5706.T
2025-04-04,109000.0,-130.03901170351105,,,5706.T
2025-04-08,114200.0,-147.30405780989386,,,5706.T
2025-04-09,78700.0,113.23003575685276,,,5706.T
2025-04-10,137700.0,89.09287257019338,,,5706.T
2025-04-11,78200.0,320.1133144475921,,,5706.T
2025-04-14,77800.0,-141.78705189941132,,,5706.T
2025-04-15,59100.0,-83.58047991372297,,,5706.T
2025-04-16,29500.0,-267.97921793820126,78850.0,0.37412809131261887,5706.T
2025-04-17,47700.0,119.6438508625497,78700.0,0.6060991105463787,5706.T
2025-04-18,31000.0,122.95081967213184,78450.0,0.3951561504142766,5706.T
2025-04-21,46300.0,16.348773841960984,78200.0,0.592071611253197,5706.T
2025-04-22,54100.0,108.4892866829401,78000.0,0.6935897435897436,5706.T
2025-04-23,96800.0,-2.6695141484245344,77800.0,1.244215938303342,5706.T
2025-04-24,71800.0,-18.445322793149145,78000.0,0.9205128205128205,5706.T
2025-04-25,59900.0,23.303987571205997,77800.0,0.7699228791773779,5706.T
2025-04-28,40800.0,-43.679342240493526,74800.0,0.5454545454545454,5706.T
2025-04-30,43500.0,10.357327809424888,71800.0,0.6058495821727019,5706.T
2025-05-01,96700.0,49.261083743843415,65850.0,1.4684889901290812,5706.T
2025-05-02,32400.0,-43.60092331367027,65850.0,0.4920273348519362,5706.T
2025-05-07,45300.0,25.627883136853935,65850.0,0.6879271070615034,5706.T
2025-05-08,30600.0,12.833675564680735,59500.0,0.5142857142857142,5706.T
2025-05-09,56700.0,-7.596859964548175,56600.0,1.0017667844522968,5706.T
2025-05-12,35400.0,65.08135168961093,55400.0,0.6389891696750902,5706.T
2025-05-13,65300.0,-54.00098183603319,50900.0,1.2829076620825148,5706.T
2025-05-14,371000.0,177.69464577975126,50900.0,7.288801571709234,5706.T
2025-05-15,205300.0,-27.04530087897283,50900.0,4.033398821218075,5706.T
2025-05-16,83500.0,312.1465731734907,50900.0,1.6404715127701375,5706.T
2025-05-19,80700.0,-42.64870931537601,50900.0,1.5854616895874263,5706.T
2025-05-20,43100.0,-51.7551755175516,55400.0,0.7779783393501805,5706.T
2025-05-21,127700.0,258.62068965517346,55400.0,2.3050541516245486,5706.T
2025-05-22,204500.0,-29.978586723768963,58300.0,3.5077186963979416,5706.T
2025-05-23,149700.0,-33.53594634248558,62600.0,2.391373801916933,5706.T
2025-05-26,38000.0,151.13350125944612,68550.0,0.5543398978847557,5706.T
2025-05-27,89800.0,98.84678747940745,62600.0,1.4345047923322685,5706.T
2025-05-28,113600.0,-78.43925985518862,62600.0,1.8146964856230032,5706.T
2025-05-29,77900.0,164.7681041497151,73000.0,1.0671232876712329,5706.T
2025-05-30,74600.0,20.15316404675449,79300.0,0.9407313997477932,5706.T
2025-06-02,82600.0,104.57248308386235,79300.0,1.0416141235813368,5706.T
2025-06-03,81900.0,71.32667617689049,79300.0,1.0327868852459017,5706.T
2025-06-04,71600.0,14.158576051779281,81300.0,0.8806888068880688,5706.T
2025-06-05,180900.0,57.71144278607032,81300.0,2.225092250922509,5706.T
2025-06-06,67600.0,13.935894883536637,82250.0,0.8218844984802431,5706.T
2025-06-09,68400.0,181.6004789463177,82250.0,0.8316109422492401,5706.T
2025-06-10,67100.0,-202.2204599524191,82250.0,0.8158054711246201,5706.T
2025-06-11,68600.0,103.93315671489711,82250.0,0.8340425531914893,5706.T
2025-06-12,172700.0,37.5078141279439,81300.0,2.124231242312423,5706.T
2025-06-13,95300.0,-111.55546200799837,81300.0,1.1722017220172203,5706.T
2025-06-16,87300.0,50.7185122569731,81300.0,1.0738007380073802,5706.T
2025-06-17,49000.0,77.74742592981721,82250.0,0.5957446808510638,5706.T
2025-06-18,60700.0,84.58447874814867,82250.0,0.7379939209726444,5706.T
2025-06-19,29000.0,46.5608465608458,79900.0,0.36295369211514394,5706.T
2025-06-20,53500.0,-40.37399065023428,76250.0,0.7016393442622951,5706.T
2025-06-23,74800.0,95.38261435074746,73100.0,1.0232558139534884,5706.T
2025-06-24,77400.0,-78.47295864263026,74700.0,1.036144578313253,5706.T
2025-06-25,46700.0,23.324851569126448,74700.0,0.6251673360107095,5706.T
2025-06-26,82400.0,-31.29563947423364,73100.0,1.1272229822161424,5706.T
2025-06-27,180900.0,72.08650380456483,73100.0,2.4746922024623803,5706.T
2025-06-30,86800.0,-59.31198102016588,73200.0,1.185792349726776,5706.T
2025-07-01,45500.0,-5.991611743558778,73200.0,0.6215846994535519,5706.T
2025-07-02,52900.0,113.34261284549507,70100.0,0.7546362339514978,5706.T
2025-07-03,126600.0,-86.62175168431152,68500.0,1.8481751824817518,5706.T
2025-07-04,68400.0,-175.06321727290387,68500.0,0.9985401459854014,5706.T
2025-07-07,32400.0,-3.992812936713941,68500.0,0.472992700729927,5706.T
2025-07-08,27100.0,140.677630275412,68500.0,0.3956204379562044,5706.T
2025-07-09,144800.0,11.623401782254739,68500.0,2.113868613138686,5706.T
2025-07-10,87200.0,50.0770416024654,71600.0,1.217877094972067,5706.T
2025-07-11,113800.0,67.30769230769207,71600.0,1.589385474860335,5706.T
2025-07-14,33200.0,-74.74128018397863,71600.0,0.46368715083798884,5706.T
2025-07-15,43200.0,67.4373795761074,64550.0,0.6692486444616577,5706.T
2025-07-16,42200.0,1.9204916458614996,64550.0,0.6537567776917118,5706.T
2025-07-17,38900.0,88.71745419479326,60950.0,0.638228055783429,5706.T
2025-07-18,30400.0,22.892025944296623,60950.0,0.49876948318293685,5706.T
2025-07-22,84300.0,37.24394785847407,60650.0,1.3899422918384172,5706.T
2025-07-23,109300.0,-1.8284878405561145,60650.0,1.8021434460016488,5706.T
2025-07-24,55600.0,243.76932872475888,60650.0,0.9167353668590272,5706.T
2025-07-25,307500.0,183.53434714210692,62000.0,4.959677419354839,5706.T
2025-07-28,152900.0,113.49957007738665,62000.0,2.4661290322580647,5706.T
2025-07-29,132400.0,97.77478084962877,62000.0,2.1354838709677417,5706.T
2025-07-30,95000.0,174.2738589211612,62000.0,1.532258064516129,5706.T
2025-07-31,175400.0,513.4474327628369,76350.0,2.2973149967256057,5706.T
2025-08-01,197800.0,164.66605109264344,85750.0,2.3067055393586005,5706.T
2025-08-04,266900.0,60.91061367443196,85750.0,3.112536443148688,5706.T
2025-08-05,78100.0,43.47174336681192,91100.0,0.8572996706915478,5706.T
2025-08-06,137400.0,42.64078811939464,91100.0,1.5082327113062568,5706.T
2025-08-07,155400.0,27.830672330453332,102150.0,1.5212922173274597,5706.T
2025-08-08,116500.0,-230.62326667639744,102150.0,1.1404796867351934,5706.T
2025-08-12,720400.0,170.9516758648544,111550.0,6.458090542357687,5706.T
2025-08-13,169900.0,378.10682178741393,112900.0,1.504871567759079,5706.T
2025-08-14,208800.0,-208.9171974522297,124450.0,1.6777822418642026,5706.T
2025-08-15,126400.0,720.983274201723,134900.0,0.9369903632320237,5706.T
2025-08-18,350300.0,424.50109585880693,134900.0,2.596738324684952,5706.T
2025-08-19,634700.0,-15.29219006007665,145150.0,4.372717878057182,5706.T
2025-08-20,643600.0,8.174705126708925,154150.0,4.175154070710347,5706.T
2025-08-21,999400.0,-187.1146076972141,162650.0,6.144482016600062,5706.T
2025-08-22,757900.0,-150.23275497249244,172650.0,4.389805965826818,5706.T
2025-08-25,587000.0,138.98898383609693,186600.0,3.1457663451232585,5706.T
2025-08-26,344900.0,54.35897435897452,186600.0,1.8483386923901393,5706.T
2025-08-27,226100.0,296.0626716858283,203300.0,1.1121495327102804,5706.T
2025-08-28,567900.0,126.58227848101333,217450.0,2.611634858588181,5706.T
2025-08-29,427800.0,134.80982185845036,246500.0,1.7354969574036512,5706.T
2025-09-01,543400.0,-34.146341463414664,305900.0,1.7763975155279503,5706.T
