strategy,N,win_rate,mean_ret,t_stat,sharpe,cls
前場後半10:30方向→11:30,6069,0.47701433514582303,-0.0035324888633108554,-0.5097762031112236,-0.1038860043032858,中立
14:00方向→14:50(引け前50分),5988,0.49181696726786905,0.017923793296315074,2.9038184370090896,0.5957514385075647,★弱↑
14:00方向→14:30(引け前30分),5958,0.4823766364551863,0.01749443248759322,4.233841558030935,0.8708053164521921,★★強↑
前場±2%→後場逆張り30分,461,0.5184381778741866,0.045815273932126206,1.7393139815758862,1.2873580190851872,中立
ORB5ワイドレンジ>2%→14:50,27,0.5925925925925926,0.20185399267550944,0.4607125588135792,1.4343120514705627,中立
ORB5ロング+前日SOX>+1%→14:50,948,0.5,0.08793797671954554,2.092537964232399,1.079440297106758,★弱↑
ORB5ショート+前日SOX<-1%→14:50,591,0.5803722504230119,0.1824482093078798,2.837174776229287,1.8542161298427247,★弱↑
