sym,time,th,N,mean,wr,pf,sharpe,t
4063.T,9:30,20,166,11.26486925084458,50.0,1.2928312518996425,1.5056279071019594,1.2220006291904404
4063.T,9:30,30,129,11.99570953697091,50.3875968992248,1.315580324994968,1.5590496013304382,1.1154613254195695
4063.T,9:30,50,73,18.824098931195863,53.42465753424658,1.4318624418062442,2.091739741549562,1.1258196056502983
4063.T,9:30,80,30,7.108181384366682,56.666666666666664,1.1413085993468592,0.8499751192305239,0.29326927803944786
4063.T,10:00,20,168,7.404785970622405,52.38095238095239,1.2108239346736382,1.1234975286027409,0.917331890784888
4063.T,10:00,30,130,7.633666028846072,55.38461538461539,1.2079931942365332,1.1004341490084721,0.7903791312460157
4063.T,10:00,50,78,23.22073336876034,60.256410256410255,1.6434350918539373,2.9517961216168955,1.6422277585986602
4063.T,10:00,80,33,37.45833123378865,54.54545454545454,1.8870689862550682,3.986427994284877,1.4425823806211437
4063.T,10:00,120,15,18.841338170680604,40.0,1.4396175869361412,2.1561497522179405,0.5260466751193624
4063.T,11:00,20,169,5.159186179838085,47.337278106508876,1.172677491670628,0.9567360540539134,0.7834931833720655
4063.T,11:00,30,132,8.405426677564533,50.75757575757576,1.269441480775489,1.4527034991949284,1.0513896025262195
4063.T,11:00,50,88,5.916277268281873,48.86363636363637,1.1718977228162122,0.946842339350071,0.5595240202638526
4063.T,11:00,80,41,4.554756744742965,46.34146341463415,1.1059021764990578,0.6278547170331885,0.25325079618588575
4063.T,11:00,120,21,15.165253143909096,47.61904761904761,1.3720196084582394,2.0053177391820167,0.5788853682637345
4063.T,11:30,20,174,3.5174698395531516,49.42528735632184,1.1235422380561075,0.6872202897101263,0.5710449917869624
4063.T,11:30,30,146,3.76795703129372,50.0,1.1319298090065393,0.73618837648191,0.5603574027697487
4063.T,11:30,50,89,6.931054503089834,47.19101123595505,1.2381185566012038,1.3063436909059756,0.7763403965475277
4063.T,11:30,80,42,20.16469441961811,50.0,1.782818755347729,3.4638200796327925,1.4140986259844894
4063.T,11:30,120,16,4.4359798331212055,43.75,1.109850999289433,0.6627133464160672,0.16698806715622017
4063.T,13:30,20,189,-1.9904947814030942,49.735449735449734,0.9023157258908653,-0.6016415220356038,-0.521036842054368
4063.T,13:30,30,160,-1.5012807216613382,51.87500000000001,0.9289427184526855,-0.4336478359562349,-0.3455388666072266
4063.T,13:30,50,112,-1.1865593984384435,48.214285714285715,0.9499669091626073,-0.30757043429834496,-0.20504695619889665
4063.T,13:30,80,55,1.5907078459475592,49.09090909090909,1.063435488201372,0.3949961067911765,0.18453293508367624
4063.T,13:30,120,24,-0.8704156982160489,50.0,0.9658534767700847,-0.2234078892518214,-0.06894517143903213
4063.T,14:00,20,194,-1.4555999283202694,48.96907216494845,0.9219528527370563,-0.4574945169700977,-0.40140842920457664
4063.T,14:00,30,164,-1.2122867589326316,50.0,0.9386856820214875,-0.3586940850858248,-0.2893649125211595
4063.T,14:00,50,105,0.4924642892045357,49.523809523809526,1.0230233022083222,0.12844391297089983,0.0829101893096683
4063.T,14:00,80,53,4.322494658258461,54.71698113207547,1.1700316067268504,0.9272234138479565,0.4252281961458418
4063.T,14:00,120,19,5.003047986030529,47.368421052631575,1.2008412889145246,1.0759787447983205,0.29544743392671297
6963.T,9:30,20,185,0.27492028110938327,47.02702702702703,1.0046160832234692,0.025870732086073822,0.022166356429429507
6963.T,9:30,30,151,0.9727944878386673,44.370860927152314,1.0152548999408617,0.08575338475534416,0.06638034026425342
6963.T,9:30,50,108,4.933551732618791,46.2962962962963,1.075264398863345,0.40047997337726393,0.2621756846164588
6963.T,9:30,80,50,5.9869497812135295,48.0,1.0808358724904217,0.42854230137596133,0.19088791279624648
6963.T,10:00,20,186,7.855927928074077,50.53763440860215,1.159800194624177,0.7619336587338741,0.6545960206340864
6963.T,10:00,30,155,7.154260942984919,48.38709677419355,1.139010534882093,0.658562073417087,0.5164904488438681
6963.T,10:00,50,103,6.91706595871333,47.57281553398058,1.1263166789930994,0.5931417580843007,0.3792074334645562
6963.T,10:00,80,58,6.798402532177575,46.55172413793103,1.108796437753021,0.48413873778092154,0.23226488718468147
6963.T,10:00,120,25,42.51734614587242,60.0,1.667591747796825,2.4963629209228833,0.7862804132053273
6963.T,11:00,20,209,-4.5685690271803026,41.14832535885167,0.9008088530580296,-0.5643152833092233,-0.5139190128513283
6963.T,11:00,30,186,-5.635714356475267,40.32258064516129,0.8821604075948221,-0.6700351578095184,-0.5756437492417388
6963.T,11:00,50,119,-4.1544042966930075,41.17647058823529,0.9187769652342457,-0.4437359691124541,-0.304928378422744
6963.T,11:00,80,65,10.802871581961144,44.61538461538462,1.1997229488561465,0.947502840837091,0.48121253171246076
6963.T,11:00,120,27,41.39192506433173,40.74074074074074,1.7734892909742535,2.7013481812436475,0.8842237513557358
6963.T,11:30,20,200,-7.623924552757868,40.5,0.8349435919295694,-0.9794107635652248,-0.8725284567094594
6963.T,11:30,30,164,-5.961133684161983,40.853658536585364,0.8758703630734235,-0.7211620727881434,-0.5817742995566502
6963.T,11:30,50,130,-6.890855014518708,39.23076923076923,0.866259213198767,-0.7756619280095984,-0.5571137549241176
6963.T,11:30,80,82,-12.548216911694064,37.80487804878049,0.7922747996174088,-1.2386846371616207,-0.7065898702877398
6963.T,11:30,120,32,1.7022528752869563,37.5,1.0232612559909946,0.12269664885708216,0.04372274500271524
6963.T,13:30,20,198,-12.754494433644867,39.8989898989899,0.6662867936598912,-2.293443672657287,-2.032920535938544
6963.T,13:30,30,172,-13.3244071834991,40.116279069767444,0.6635086858445336,-2.320605660496958,-1.917190641238937
6963.T,13:30,50,119,-19.848932293137274,34.45378151260504,0.55008911687683,-3.2115452848949286,-2.2069234051793587
6963.T,13:30,80,79,-23.711053508210767,34.177215189873415,0.5374777192265521,-3.340597117079395,-1.8704124182265067
6963.T,13:30,120,38,-21.997812876250904,28.947368421052634,0.5988922247149744,-2.554900739343511,-0.992123096121463
6963.T,14:00,20,198,-10.54891589731726,43.43434343434344,0.7036925892151517,-1.9700393357211592,-1.7462532304331573
6963.T,14:00,30,173,-15.02332602170495,41.61849710982659,0.6128563263280964,-2.7420144340494175,-2.2719172957510136
6963.T,14:00,50,129,-20.941479165437066,40.310077519379846,0.5183470574310243,-3.6105691124375254,-2.5832726580614467
6963.T,14:00,80,82,-27.52833347535789,36.58536585365854,0.4635103357728671,-4.15321426135058,-2.3691414571261813
6963.T,14:00,120,30,-41.908120422305984,30.0,0.4045930328439621,-4.734274154289163,-1.633479771179801
