code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
72030,2016-08-25,2016-11-04,6100.0,5760.0,71,-5.735129647146567,-0.058951296471465665
72030,2016-11-25,2017-02-20,6680.0,6450.0,87,-3.5037856740873203,-0.0366378567408732
72030,2017-07-18,2018-03-08,6210.0,6859.0,233,9.940076257179687,0.09780076257179686
72030,2018-05-17,2018-07-26,7597.0,7450.0,70,-1.9539400129616418,-0.021139400129616417
72030,2018-12-13,2019-01-07,6910.0,6495.0,25,-6.193698765701561,-0.06353698765701561
72030,2019-02-07,2019-02-25,6622.0,6740.0,18,1.7662485799161238,0.01606248579916124
72030,2019-04-11,2019-05-31,6793.0,6481.0,50,-4.701785076358593,-0.04861785076358593
72030,2019-07-08,2020-02-27,6921.0,7476.0,234,7.713762173359004,0.07553762173359004
72030,2020-06-15,2020-08-05,6820.0,6511.0,51,-4.6366417600645695,-0.04796641760064569
72030,2020-08-12,2020-10-02,7141.0,6920.0,51,-3.143705293739474,-0.033037052937394736
72030,2021-01-22,2021-09-08,7700.0,9900.0,229,25.131442828090616,0.24971442828090618
72030,2022-01-19,2022-03-09,2323.5,1850.0,49,-22.788903045266252,-0.2294890304526625
72030,2022-04-26,2022-06-14,2186.0,2083.0,49,-4.8264227475511925,-0.049864227475511926
72030,2022-06-20,2022-07-07,2090.0,2086.5,17,-0.1676044927249422,-0.0032760449272494223
72030,2022-07-28,2022-08-01,2165.0,2152.0,4,-0.6022719154915214,-0.0076227191549152135
72030,2022-08-02,2022-09-02,2178.0,2050.0,31,-6.056723136045188,-0.06216723136045188
72030,2023-05-22,2023-12-26,1945.0,2543.0,218,26.808250936957307,0.2664825093695731
72030,2024-01-25,2024-05-23,2967.0,3387.0,119,13.239323252694987,0.13079323252694988
72030,2024-11-18,2025-03-12,2674.5,2750.0,114,2.7838464689312215,0.026238464689312214
72030,2025-06-02,2025-06-17,2737.5,2535.0,15,-7.685145809947275,-0.07845145809947275
72030,2025-08-12,2026-04-01,2802.0,3280.0,232,15.750997448123712,0.15590997448123714
