code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
80310,2017-03-24,2017-05-08,1620.0,1601.0,45,-1.179771522971508,-0.013397715229715081
80310,2018-06-25,2018-07-12,1818.0,1874.5,17,3.0604961438542624,0.02900496143854262
80310,2018-12-26,2019-01-08,1581.0,1726.5,13,8.803867962057502,0.08643867962057501
80310,2019-05-10,2019-06-06,1647.0,1728.0,27,4.8009219186360665,0.046409219186360665
80310,2019-08-06,2019-09-04,1638.0,1672.5,29,2.0843527589368707,0.019243527589368706
80310,2020-03-02,2020-05-11,1713.0,1603.5,70,-6.605747919091026,-0.06765747919091027
80310,2020-11-02,2020-11-11,1650.0,1849.0,9,11.386966449249854,0.11226966449249855
80310,2023-10-05,2023-10-18,5044.0,5545.0,13,9.46972026996573,0.09309720269965731
80310,2024-06-28,2024-09-24,3663.0,3070.0,88,-17.660492219757156,-0.17820492219757156
80310,2025-02-07,2025-03-19,2883.0,2917.0,40,1.1724272229319161,0.010124272229319161
80310,2025-04-08,2025-04-24,2520.0,2768.0,16,9.386613623209128,0.09226613623209128
