code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
80010,2016-09-29,2017-04-18,1282.0,1506.0,201,16.103577087922343,0.15943577087922345
80010,2017-05-31,2017-06-21,1569.0,1616.0,21,2.9515486348008055,0.027915486348008053
80010,2017-06-27,2018-03-09,1632.0,1972.5,255,18.949551719597707,0.18789551719597708
80010,2018-05-01,2018-07-02,2185.0,2020.0,62,-7.851831713444006,-0.08011831713444006
80010,2018-09-28,2018-11-29,2078.5,2005.0,62,-3.6002418952022595,-0.03760241895202259
80010,2019-02-21,2019-05-10,2021.5,1924.0,78,-4.943345785517373,-0.05103345785517372
80010,2019-07-03,2020-03-13,2106.5,1939.0,254,-8.285542617641942,-0.08445542617641943
80010,2020-06-09,2020-10-02,2388.5,2690.5,115,11.906149609945773,0.11746149609945772
80010,2021-01-22,2021-05-28,3125.0,3325.0,126,6.203539091945269,0.0604353909194527
80010,2021-08-19,2021-10-22,3365.0,3227.0,64,-4.187505002686632,-0.043475050026866316
80010,2021-12-02,2022-05-18,3280.0,3606.0,167,9.475570238507313,0.09315570238507313
80010,2022-07-29,2022-09-28,3886.0,3585.0,61,-8.06218769036647,-0.0822218769036647
80010,2022-11-07,2023-02-02,4125.0,4167.0,87,1.0130332653672207,0.008530332653672206
80010,2023-03-17,2023-10-05,4088.0,5121.0,202,22.529387957900987,0.22369387957900988
80010,2023-11-17,2024-08-16,5989.0,7219.0,273,18.679198587469866,0.18519198587469868
80010,2024-09-30,2024-12-18,7655.0,7674.0,79,0.24789627151134636,0.0008789627151134635
80010,2025-05-14,2026-01-06,7600.0,2023.5,237,-132.33195619585024,-1.3249195619585024
