code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
83060,2016-08-25,2016-10-31,524.9,541.8,67,3.1689161392740703,0.0300891613927407
83060,2016-11-14,2017-04-03,620.0,699.3,140,12.036035667068393,0.11876035667068392
83060,2017-06-23,2017-08-15,724.0,698.8,53,-3.542681412581492,-0.03702681412581492
83060,2017-10-16,2018-02-28,720.0,773.4,135,7.154516716309575,0.06994516716309575
83060,2018-08-17,2018-11-12,665.0,680.4,87,2.2893819865852496,0.021293819865852496
83060,2019-08-01,2019-08-30,530.0,506.9,29,-4.456326106786392,-0.04616326106786391
83060,2019-09-18,2020-02-06,565.5,581.5,141,2.7900676402544033,0.026300676402544035
83060,2020-06-16,2020-07-27,443.4,408.1,41,-8.2960054770451,-0.08456005477045099
83060,2020-09-09,2020-10-02,435.7,422.9,23,-2.981818864495352,-0.031418188644953514
83060,2021-01-22,2021-07-14,482.4,594.2,173,20.84423176155317,0.20684231761553173
83060,2021-09-13,2021-12-03,627.6,612.3,81,-2.4680662374968847,-0.026280662374968847
83060,2022-01-14,2022-06-01,711.0,735.0,138,3.3198069409595834,0.031598069409595836
83060,2022-11-25,2023-03-31,745.0,842.5,126,12.298944384695726,0.12138944384695725
83060,2023-06-05,2023-12-20,985.1,1167.0,198,16.94484734249225,0.16784847342492248
83060,2024-01-26,2024-08-16,1363.0,1575.0,203,14.456711956320078,0.1429671195632008
83060,2024-11-05,2025-04-17,1630.0,1647.0,163,1.0375436376832246,0.008775436376832245
83060,2025-06-04,2026-04-01,1983.0,2710.0,301,31.23377853539506,0.31073778535395064
83060,2026-05-11,2026-05-22,2810.0,3091.0,11,9.531017980432493,0.09371017980432493
