code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
99830,2016-08-25,2016-10-21,35400.0,36350.0,57,2.648238383979961,0.024882383839799606
99830,2016-11-09,2017-02-02,36920.0,35690.0,85,-3.3882872132582453,-0.03548287213258245
99830,2017-05-12,2017-07-21,38630.0,33210.0,70,-15.11781412895347,-0.15277814128953468
99830,2017-10-18,2018-03-02,36700.0,40600.0,135,10.099131154716229,0.09939131154716228
99830,2018-04-27,2018-08-16,47810.0,47800.0,111,-0.02091831406017121,-0.0018091831406017121
99830,2018-08-17,2018-08-21,49170.0,48770.0,4,-0.8168311701886779,-0.00976831170188678
99830,2018-09-06,2019-01-10,53200.0,52620.0,126,-1.096212073545203,-0.01256212073545203
99830,2019-04-04,2019-08-23,54800.0,63000.0,141,13.944453243756282,0.13784453243756284
99830,2019-10-30,2020-01-07,67360.0,63320.0,69,-6.185013492125992,-0.06345013492125992
99830,2020-05-27,2020-10-02,56750.0,66750.0,128,16.22986409188469,0.1606986409188469
99830,2021-01-22,2021-04-06,91820.0,93370.0,74,1.6739955674758449,0.015139955674758447
99830,2021-11-15,2021-12-06,76140.0,66900.0,21,-12.937478382016849,-0.13097478382016847
99830,2022-06-10,2022-10-31,69640.0,83550.0,143,18.210614014141445,0.18050614014141447
99830,2022-11-10,2022-11-30,80800.0,81250.0,20,0.5553855682797121,0.003953855682797121
99830,2022-12-07,2023-01-13,84600.0,76900.0,37,-9.542839010057927,-0.09702839010057927
99830,2023-06-13,2023-08-21,35190.0,32810.0,69,-7.002860436048349,-0.07162860436048349
99830,2023-11-13,2024-05-13,35990.0,40570.0,182,11.978775512741645,0.11818775512741646
99830,2024-07-23,2024-08-20,41770.0,43130.0,28,3.204043215066773,0.030440432150667728
99830,2024-08-23,2025-01-28,45180.0,50200.0,158,10.536051565782635,0.10376051565782635
99830,2025-05-20,2025-07-17,48480.0,44100.0,58,-9.469155930825867,-0.09629155930825867
99830,2025-08-28,2025-10-03,47000.0,44510.0,36,-5.443371868229567,-0.05603371868229567
99830,2025-10-14,2026-05-22,51110.0,75510.0,220,39.0284925035146,0.388684925035146
