code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
72670,2016-08-25,2017-04-03,3084.0,3378.0,221,9.105636268452537,0.08945636268452536
72670,2017-09-21,2018-03-05,3341.0,3647.0,165,8.76347484519236,0.08603474845192359
72670,2019-02-05,2019-02-27,3102.0,3154.0,22,1.6624423786499567,0.015024423786499565
72670,2019-05-08,2019-05-10,3054.0,2883.5,2,-5.744737272311047,-0.05904737272311047
72670,2019-10-01,2020-01-31,2813.0,2845.5,122,1.148726955332182,0.009887269553321818
72670,2020-06-03,2020-08-18,2895.0,2760.0,76,-4.775443129589999,-0.04935443129589999
72670,2021-01-22,2021-02-04,2881.0,2949.5,13,2.34982083586014,0.021898208358601397
72670,2021-03-05,2021-08-26,3061.0,3290.0,174,7.214590481400506,0.07054590481400506
72670,2022-01-25,2022-03-30,3365.0,3549.0,64,5.323791056766831,0.05163791056766832
72670,2022-07-21,2022-10-13,3509.0,3203.0,84,-9.1243225974057,-0.092843225974057
72670,2023-02-22,2023-10-05,3501.0,1594.5,225,-78.64884345045533,-0.7880884345045533
72670,2024-02-02,2024-05-21,1650.0,1767.5,109,6.879083087610159,0.06719083087610159
72670,2024-11-01,2024-11-05,1525.0,1524.0,4,-0.06559527949203843,-0.002255952794920384
72670,2025-01-24,2025-04-07,1487.0,1167.0,73,-24.232431417359916,-0.24392431417359914
72670,2025-05-20,2025-10-22,1418.0,1590.0,155,11.448658812220442,0.11288658812220442
72670,2026-01-15,2026-03-11,1617.0,1485.0,55,-8.515780834030682,-0.08675780834030683
