code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
69200,2017-03-30,2017-05-26,1516.0,1530.0,57,0.9192448184164145,0.007592448184164145
69200,2018-06-18,2018-07-20,3220.0,3300.0,32,2.4541108916117658,0.02294110891611766
69200,2018-10-10,2018-11-05,3280.0,3390.0,26,3.298649899630645,0.03138649899630645
69200,2018-12-26,2019-01-21,2617.0,3205.0,26,20.26834668246245,0.2010834668246245
69200,2019-05-24,2019-06-25,3785.0,4045.0,32,6.643566362104288,0.06483566362104287
69200,2019-12-30,2020-03-26,5690.0,5100.0,87,-10.94697084079595,-0.1110697084079595
69200,2020-08-11,2020-09-17,7880.0,8850.0,37,11.608955515005034,0.11448955515005034
69200,2022-01-28,2022-03-24,24410.0,20180.0,55,-19.030086947940585,-0.19190086947940585
69200,2022-09-27,2022-10-19,16800.0,17650.0,22,4.935689697009257,0.047756896970092576
69200,2023-04-27,2023-05-18,19380.0,20500.0,21,5.618327968174239,0.0545832796817424
69200,2024-04-24,2024-05-02,34580.0,39860.0,8,14.209783452950427,0.1404978345295043
69200,2024-06-07,2024-08-14,35680.0,28755.0,68,-21.577864254609118,-0.21737864254609116
69200,2024-09-11,2024-09-30,22190.0,24735.0,19,10.857750773516935,0.10697750773516934
69200,2024-12-16,2025-01-09,15390.0,16360.0,24,6.112138332381308,0.059521383323813085
69200,2025-03-03,2025-03-11,13480.0,14865.0,8,9.780235096589998,0.09620235096589998
69200,2025-04-04,2025-04-28,11900.0,13230.0,24,10.594857800938065,0.10434857800938065
