code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
83160,2016-05-12,2016-06-01,3290.0,3571.0,20,8.195810383503078,0.08035810383503078
83160,2016-06-14,2016-07-14,3101.0,3125.0,30,0.770964307005291,0.00610964307005291
83160,2017-03-23,2017-04-25,4155.0,4050.0,33,-2.559554718896377,-0.02719554718896377
83160,2018-06-22,2018-07-20,4201.0,4350.0,28,3.485325291334779,0.03325325291334779
83160,2018-12-10,2019-01-16,3933.0,3874.0,37,-1.5114928464868373,-0.016714928464868373
83160,2019-08-06,2019-09-11,3580.0,3797.0,36,5.884848083705634,0.057248480837056345
83160,2020-02-20,2020-05-01,3765.0,2794.0,71,-29.82736004170869,-0.2998736004170869
83160,2020-08-03,2020-08-12,2850.0,3072.0,9,7.500982100486656,0.07340982100486655
83160,2022-03-09,2022-03-22,3700.0,4088.0,13,9.972303325122459,0.09812303325122458
83160,2022-10-03,2022-10-17,3980.0,4178.0,14,4.8550843838027795,0.0469508438380278
83160,2024-08-06,2024-08-19,8520.0,10170.0,13,17.70258692192443,0.1754258692192443
83160,2024-09-30,2024-12-03,3050.0,3860.0,64,23.552559285741925,0.23392559285741926
83160,2025-04-04,2025-05-01,3177.0,3420.0,27,7.37031957871346,0.07210319578713459
