exit_date,pnl
2016-05-17,0.0028356979634481406
2016-05-18,0.0011567509411775046
2016-05-19,0.005629332509186017
2016-05-27,0.0004852120647327405
2016-06-01,0.002612642517329995
2016-06-22,0.0009203995012857642
2016-07-08,0.005323102866665026
2016-07-12,0.0013974340537171428
2016-07-13,0.000931211145033281
2016-07-14,0.0033686536718268334
2016-08-09,-2.723170205300041e-07
2016-09-01,0.0012281899770153644
2016-10-21,0.000592437710471419
2016-10-28,-0.0005329175995840119
2016-10-31,0.0007164086045890643
2016-11-04,-0.0014036022969396572
2016-11-14,-0.0003524351499879619
2016-11-15,0.000773337545988919
2017-01-11,0.0024704884680434836
2017-02-02,-0.0008448302888710096
2017-02-20,-0.0008723299224017428
2017-03-01,-0.0020025090157207693
2017-03-03,-3.164890698518571e-05
2017-03-06,0.005297350737349919
2017-03-08,0.005423149704284607
2017-03-14,0.006531946116218585
2017-03-21,0.0038554896041099814
2017-03-23,0.05887272545310186
2017-04-03,0.00495754093702879
2017-04-07,0.0041159902905032525
2017-04-10,0.007338067491605858
2017-04-11,-0.006453145616162833
2017-04-17,0.0030756595519479215
2017-04-18,0.0037960897828386523
2017-04-25,0.002874007294973443
2017-04-26,0.0021856925819289906
2017-04-27,0.0013862496554281833
2017-05-01,0.010181202762118252
2017-05-08,0.00012108698154671431
2017-05-09,0.015014634037256851
2017-05-26,0.00018077257581343095
2017-06-09,-0.0010089464446775857
2017-06-21,-0.00027955052805512615
2017-07-12,-0.0013680560549120143
2017-07-18,-0.0007288861601537167
2017-07-21,-0.0036375747926079664
2017-08-08,-0.0012752318793026452
2017-08-15,-0.0008815908125194024
2017-08-18,0.010435458627535534
2017-08-22,-0.0011899777255230215
2017-08-23,0.0009349605568617214
2017-09-06,0.0005476544459597191
2017-09-13,-0.0018663605527088143
2017-09-14,0.0005977502355075334
2017-09-19,0.0005209019300543476
2017-09-20,7.037658418715714e-05
2017-12-05,0.07392986235310546
2017-12-12,0.0020945315610006476
2017-12-20,0.000507482369592281
2017-12-21,0.0011896339998543383
2018-01-05,0.0020372918968169524
2018-01-10,0.012786319117254629
2018-02-06,-0.0011892488427156596
2018-02-13,-0.002135038100688814
2018-02-14,0.001991747437112662
2018-02-15,-0.005191289607968705
2018-02-16,0.059416180575082245
2018-02-20,-0.005091147596599498
2018-02-22,-0.0009185476962163642
2018-02-26,2.1058888753854762e-05
2018-02-28,0.0016653611229308501
2018-03-01,0.0016281834844360762
2018-03-02,0.002366459798741957
2018-03-05,0.0030649185284334335
2018-03-07,0.004939056536187331
2018-03-08,0.002328589585042781
2018-03-09,0.004473702790380405
2018-03-13,0.025322909092834363
2018-03-22,0.00014114920049503572
2018-03-30,-0.0008129416126778905
2018-04-02,0.003319652330772886
2018-04-11,-0.0016381583836639095
2018-04-12,-0.0031645127364904025
2018-04-13,0.0012137486948087834
2018-04-16,-0.0035282267913517855
2018-04-19,0.022739711722605263
2018-04-20,-0.005529213282776686
2018-04-25,0.0020579368925076834
2018-05-30,-0.0008820076972889643
2018-06-01,-0.0008773736770301048
2018-06-05,0.0015618894425178833
2018-06-07,0.004338555401340293
2018-06-20,-0.0015551384377644692
2018-06-21,-0.0026640578234540906
2018-06-26,-0.0016509974761374497
2018-07-02,-0.006020949873799059
2018-07-03,-0.002352741803042579
2018-07-04,-0.0019051097862770809
2018-07-11,0.0005949256832948357
2018-07-12,0.0006905943199653
2018-07-17,-0.0008651298086476857
2018-07-18,-0.00015748002875809523
2018-07-20,0.0012249144142825524
2018-07-25,0.0011568075363875665
2018-07-26,-0.001153293013264188
2018-07-30,0.0020505772446131405
2018-08-02,-0.00017450588588483571
2018-08-16,-4.3075789061945236e-05
2018-08-20,0.0001799136972853857
2018-08-21,-0.00023257885004492144
2018-08-29,0.00038131524643760005
2018-09-18,-0.00013534325814820714
2018-09-25,-0.0025466789442339572
2018-10-09,-0.004607628615522267
2018-10-10,-0.0015642448429068474
2018-10-16,-0.0038817499063905597
2018-10-25,-0.0078363966918143
2018-10-31,-0.0007553632673563644
2018-11-01,-0.0008548399490044003
2018-11-02,0.0021349646217368712
2018-11-05,0.0007472975951501523
2018-11-06,-0.002813729714421581
2018-11-09,-0.00017364575735340487
2018-11-12,-0.00033827932880545
2018-11-15,-0.00105076627894305
2018-11-16,-0.0023013719681411714
2018-11-20,0.0010659813614791
2018-11-21,-0.0029655554593234217
2018-11-29,-0.003053239079105238
2018-11-30,0.0016660890453620357
2018-12-04,0.0011430239525582618
2018-12-25,-0.0015009910818896595
2019-01-07,-0.0015127854204051332
2019-01-08,0.0042005596060975
2019-01-09,0.004085760612188509
2019-01-10,0.000432354838201624
2019-01-15,0.0039121677404079045
2019-01-16,0.006319680622572769
2019-01-21,0.010109301869370885
2019-01-22,-0.0027837942916247977
2019-02-25,0.00038244013807526667
2019-02-27,0.0003577243758690357
2019-03-08,-0.0011214316127177927
2019-03-11,-0.00011240330509788333
2019-03-28,-0.004020018422215795
2019-04-04,-0.0026718689733546954
2019-04-05,-0.0007077206874014667
2019-04-08,0.0023583622657023955
2019-04-19,-0.0008447490892281691
2019-05-07,-0.001608523042661843
2019-05-10,-0.004394095826337391
2019-05-20,-0.00023527668646956904
2019-05-24,-0.0017090264582489904
2019-05-27,-0.00813928252487052
2019-05-30,-0.0022766301539505216
2019-05-31,-0.0011575678753234738
2019-06-04,-0.002354844123069264
2019-06-06,0.0017533802209070237
2019-06-10,0.005675306709013381
2019-06-11,3.091792271455238e-05
2019-06-12,0.00045454456078160483
2019-06-13,0.0009775588037158832
2019-06-20,0.0003058571139444787
2019-06-21,-9.829634174663333e-05
2019-06-25,0.0015437062766914954
2019-06-28,-0.0017316034289424787
2019-07-05,-0.003127466117184419
2019-08-07,-0.0009184316260863285
2019-08-09,-0.004263784102813491
2019-08-13,-0.006813658343320513
2019-08-15,3.739601453048809e-05
2019-08-20,-0.004131663760255286
2019-08-21,-0.0023272347750691023
2019-08-23,0.0032820126770848287
2019-08-27,0.00020250557510506428
2019-08-30,-0.0035655759921893473
2019-09-04,-0.0001456620466729142
2019-09-06,0.0012565897828112334
2019-09-09,0.0008238821110466809
2019-09-10,-0.0003875991110249762
2019-09-11,0.0015329085906145453
2019-10-28,0.0029733596728540785
2019-11-05,0.0034334178092513927
2019-12-19,0.0009448014041262809
2020-01-07,-0.0015107174981252355
2020-01-08,-0.00046080870989449285
2020-01-17,-0.0023105495000114358
2020-01-21,0.004973879089348878
2020-01-22,-0.00045218435028259287
2020-01-30,-0.0007267287876043999
2020-01-31,0.00023541117984099524
2020-02-06,0.0021247427985741692
2020-02-07,0.001045679279530269
2020-02-10,0.0025582141616267646
2020-02-12,-0.001127047841016288
2020-02-13,0.0006063265516671809
2020-02-19,4.538845125560476e-05
2020-02-25,0.00015443565312756667
2020-02-27,0.0029393496728802497
2020-03-02,0.010905181622318925
2020-03-05,-0.004614726348840398
2020-03-13,-0.0017887227534340285
2020-03-24,-0.0007571787793600334
2020-03-26,0.0005569900449915094
2020-03-30,-0.01023254144802851
2020-04-07,-0.0014789022972933475
2020-04-08,-0.0014952507068356118
2020-04-09,-0.00565405013936744
2020-04-10,-0.004417012390208581
2020-04-13,-0.004106193173213045
2020-04-28,-0.015747228030439625
2020-04-30,-0.004735740876655548
2020-05-01,-0.018211011890423998
2020-05-11,-0.001610892361688338
2020-07-14,-0.002877700495876612
2020-07-15,-0.0023848330764231333
2020-07-27,-0.002013334637391688
2020-07-31,-0.003546421712968476
2020-08-05,-0.0011420575619201334
2020-08-06,-0.002214337223979031
2020-08-07,0.0017813079707797263
2020-08-12,0.004602691624760969
2020-08-17,-0.0021524258991289977
2020-08-18,-0.0036342493386766097
2020-08-24,0.00719243842376719
2020-08-26,-0.002057263939481224
2020-08-28,-0.0022385853764622238
2020-09-17,0.002725941789286912
2020-09-24,0.0045497923034086216
2020-10-02,0.06805177679478032
2020-10-08,-0.001792813430351607
2020-11-10,0.0013038362995488263
2020-11-11,0.004403088814630396
2021-02-04,0.000521385913300031
2021-03-22,-0.001332074697554662
2021-03-26,-0.001957021253807264
2021-04-02,-0.0010116216199330405
2021-04-06,0.003151294477201557
2021-05-14,-0.0033997984567798356
2021-05-20,0.002696436543323774
2021-05-24,-0.0017087363105057548
2021-05-25,0.0030391305729494146
2021-05-28,0.0014389378790345881
2021-06-11,-8.30610858238738e-05
2021-06-14,0.003846609834896998
2021-06-23,0.003363839491795512
2021-06-28,0.0010009535740484572
2021-07-12,-0.00043688828530918087
2021-07-13,0.0014632889515985
2021-07-14,0.004924817086084088
2021-07-15,0.0003965993899179143
2021-07-19,-0.0008025115763801119
2021-07-20,-0.002903367920828393
2021-08-23,0.005266416817780976
2021-08-26,0.0016796644003334524
2021-09-02,0.001354641845661131
2021-09-03,0.004304837923312909
2021-09-06,0.001589804752988462
2021-09-07,-0.0018433593917094523
2021-09-08,0.006842713080876245
2021-09-15,-0.000555089529137719
2021-09-22,-0.00057076899415555
2021-10-14,-9.1853499383e-05
2021-10-20,-0.002096107122269955
2021-10-22,-0.0010351202387349119
2021-10-25,-0.0010034679939045737
2021-10-26,-0.0032719775209295353
2021-10-29,0.002651233166405976
2021-11-11,-0.0012951948944516835
2021-11-17,0.0025556907347602546
2021-12-03,-0.0032034201663636787
2021-12-06,-0.003118447233813533
2021-12-08,0.002707303030225562
2021-12-17,0.0006556331925394095
2021-12-28,-0.0002838424631935929
2022-01-04,0.000896940412996807
2022-01-05,0.0025728951799337332
2022-01-19,-0.00043784479706070477
2022-02-04,0.007108324968046778
2022-02-09,-0.0009103365042804833
2022-02-14,-0.00018872083459231667
2022-02-18,0.0026346016228588117
2022-03-02,-0.002968012861041552
2022-03-09,-0.005464024534587202
2022-03-18,0.0017329732902867333
2022-03-22,0.002336262696457726
2022-03-23,0.010737242063373915
2022-03-24,-0.0028693536251654574
2022-03-25,0.0005842248294603334
2022-03-30,0.0012294740611349597
2022-05-06,-0.000684005340073069
2022-05-09,-0.0008437142202165524
2022-05-10,0.0004612648423875905
2022-05-12,-0.0011619428924831928
2022-05-18,0.002217992913930312
2022-05-19,0.0024837594810449546
2022-05-24,-0.00075491909671585
2022-05-26,0.0010410320893211881
2022-06-01,0.0007523349859427571
2022-06-02,0.0015664807907380977
2022-06-06,0.0019320470389957716
2022-06-09,0.0010617246101571976
2022-06-14,-0.001187243511321712
2022-06-21,-0.0054240266173789286
2022-07-01,0.0009113984612282547
2022-07-04,0.0024380788049611023
2022-07-07,-7.800106969641429e-05
2022-07-20,0.000998391541348631
2022-07-21,0.0006955449149889286
