code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
80310,2016-08-25,2017-04-07,1353.5,1611.5,225,17.44715922011366,0.17287159220113663
80310,2017-07-12,2018-04-02,1610.0,1809.0,264,11.654002741678635,0.11494002741678636
80310,2018-05-15,2018-07-04,1969.0,1820.5,50,-7.84146110236374,-0.08001461102363741
80310,2018-09-27,2018-11-16,1979.5,1800.0,50,-9.505762266192924,-0.09665762266192925
80310,2019-02-22,2019-05-10,1771.5,1647.0,77,-7.2871194127886385,-0.07447119412788639
80310,2019-07-03,2019-08-21,1800.0,1635.0,49,-9.61438605529023,-0.09774386055290231
80310,2019-10-01,2020-02-27,1773.0,1863.0,149,4.95150645273805,0.0479150645273805
80310,2020-06-09,2020-10-02,1778.0,1817.5,115,2.19727933338246,0.020372793333824597
80310,2021-01-22,2021-09-03,2041.5,2450.0,224,18.24031927791422,0.18080319277914222
80310,2021-10-29,2022-07-04,2573.0,2855.0,248,10.399930980836638,0.10239930980836637
80310,2022-09-01,2023-10-27,3239.0,5375.0,421,50.649393382453425,0.5048939338245342
80310,2023-11-16,2023-12-11,5709.0,5158.0,25,-10.149496952296907,-0.10309496952296908
80310,2024-01-22,2024-07-01,5935.0,3700.0,161,-47.253420841145264,-0.4741342084114526
80310,2024-10-28,2025-01-15,3056.0,3073.0,79,0.5547411844073561,0.003947411844073561
