code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
79740,2016-06-27,2016-07-08,14000.0,16435.0,11,16.03558775009241,0.15875587750092413
79740,2018-05-29,2018-06-01,41810.0,44510.0,3,6.2578337659289325,0.06097833765928933
79740,2018-06-15,2018-07-18,37680.0,37840.0,33,0.42372944755152175,0.0026372944755152176
79740,2018-10-26,2018-11-09,36050.0,37170.0,14,3.059512057820276,0.02899512057820276
79740,2018-11-19,2018-11-30,32480.0,34890.0,11,7.157573990520557,0.06997573990520557
79740,2018-12-25,2019-01-16,28080.0,31840.0,22,12.56657818185718,0.1240657818185718
79740,2019-10-28,2019-11-05,36950.0,42750.0,8,14.580354798855852,0.14420354798855853
79740,2020-02-04,2020-03-24,40000.0,38810.0,49,-3.020150873312142,-0.03180150873312142
79740,2021-07-21,2021-09-07,60670.0,56240.0,48,-7.582109445179702,-0.07742109445179703
79740,2022-05-09,2022-06-09,56900.0,59590.0,31,4.6192433626602325,0.044592433626602326
79740,2022-09-30,2023-04-05,5950.0,5363.0,187,-10.386769955675028,-0.10546769955675028
79740,2024-04-17,2024-05-13,7630.0,7870.0,26,3.097021713294613,0.02937021713294613
79740,2024-08-05,2024-08-19,7165.0,8108.0,14,12.36431673096184,0.12204316730961838
79740,2025-12-11,2026-03-11,11110.0,9862.0,90,-11.91566158496042,-0.1207566158496042
79740,2026-05-01,2026-05-22,7600.0,7240.0,21,-4.852704089466044,-0.050127040894660434
