exit_date,pnl
2017-04-17,0.04305923372727091
2017-05-09,0.21020487652159592
2017-12-05,1.0350180729434764
2018-02-16,0.8550163046992062
2018-03-01,0.022794568782105066
2018-03-13,0.3545207272996811
2018-05-30,-0.012348107762045528
2018-07-02,-0.01909482910946028
2018-10-10,-0.021899427800695873
2018-10-31,-0.010575085742989121
2019-04-04,-0.03740616562696576
2019-05-27,-0.1139499553481873
2019-08-13,-0.09539121680648717
2019-08-30,-0.034530310201362914
2020-01-17,-0.03234769300016011
2020-01-30,-0.01017420302646159
2020-08-26,-0.015321750713982549
2020-10-02,0.05470913276989915
2021-03-22,-0.018649045765765294
2021-04-02,-0.014162702679062581
2021-05-14,-0.04759717839491772
2021-05-20,0.004148391567682549
2021-06-11,-0.0011628552015342602
2021-10-25,0.0014960996224184517
2021-12-08,-0.015988178984864543
2022-05-12,-0.016267200494764714
2022-05-19,0.03477263273462936
2022-07-01,-0.011429245043191228
2022-10-04,-0.006892826701746187
2022-10-24,0.0037148747567718253
2022-10-26,-0.0018671392007163082
2023-01-30,-0.017832812709217122
2023-04-10,-0.0010545739920609196
2023-04-12,0.040022610488801
2023-06-20,0.001759480346163323
2023-08-31,0.0010653907544976712
2023-09-01,-0.02694061934937716
2023-10-06,-0.03038330321039469
2024-03-13,0.08379295868954388
2024-06-28,0.0334277272245803
2024-08-08,0.06707553510945087
2024-08-13,-0.025617920501224675
2024-11-28,-0.041252745985636906
2024-12-06,-0.015235063178739634
2025-03-12,0.1536640387974892
2026-05-22,1.8006959510682203
