code,entry_date,SUE,car0,car0_z,div,d5,d10,d20,period
65940,2021-04-26,0.007129161080248072,0.0019187133772387,-0.5654698106635053,0.5725989717437534,-507.90704534074416,-773.8420754848063,-614.6750370832888,IS
45190,2021-04-26,-0.6282342446555029,-0.0078269335350298,-0.9737573903958168,0.34552314574031384,-310.8920749987043,-555.5580156006357,-253.39129635807976,IS
38910,2021-04-27,0.819861050641162,0.1003483750104444,0.7071067811865475,0.11275426945461453,-891.0847130653532,-1158.1391055892657,-591.6803107643898,IS
24130,2021-04-27,0.073989812906333,-0.0395458201052697,-0.7071067811865475,0.7810965940928805,-674.4031453272636,-583.7700387597778,-534.1149277705103,IS
86980,2021-04-28,2.6864628419122645,-0.0281233845449548,-0.5677748154387817,3.2542376573510463,448.0768448321948,-1027.8534742168256,-584.543373227151,IS
28010,2021-04-28,-0.1511334662501139,0.0467784211204764,1.5587777429520122,-1.709911209202126,10.34463071357461,217.3646350442182,444.83601303953344,IS
77510,2021-04-28,1.0902016612308811,-0.0241934358176465,-0.4561988334426739,1.546400494673555,-249.1771546810051,-264.2617675365866,-329.8136584483136,IS
36350,2021-04-28,0.6576422603647127,0.0351318387001375,1.2281172278623012,-0.5704749674975884,-415.6162077684955,42.52531921970393,841.9110321723067,IS
30030,2021-04-28,-0.16780323450651635,-0.0137708553965752,-0.16028921066982524,-0.007514023836691114,201.64177927568085,10.044889262933454,58.77177654794564,IS
69880,2021-04-28,0.25780147001815223,-0.0195881030927922,-0.325447885568,0.5832493555861522,-314.1573470857084,-478.4699702727824,-753.4862675676412,IS
42040,2021-04-28,-0.44475495878975685,-0.0578268671057313,-1.4110924934515572,0.9663375346618004,249.3508695589708,257.5134765119713,-323.8302597684417,IS
45680,2021-04-28,-0.7422415456537568,-0.0260131269073797,-0.5078620571523662,-0.23437948850139056,144.48861633433063,-498.30092994165074,-1094.9168856968229,IS
45030,2021-04-28,-0.6473440071392172,-0.0315555997545704,-0.6652195428403855,0.017875535701168288,505.9736032224782,681.7206160960299,1129.9514704900091,IS
69230,2021-04-28,0.36225429818663724,0.037909904599249,1.3069898677492764,-0.9447355695626392,-51.182524150179546,-255.8197014424213,309.2501388451341,IS
43070,2021-04-30,-0.18020353581956927,0.0448070214883202,0.9176827819175892,-1.0978863177371585,-191.5159318194326,-321.9496819951384,321.0889705687614,IS
86970,2021-04-30,-0.10167789222973515,0.0087282158561499,-0.09871610003557034,-0.002961792194164814,-701.7331499423385,-585.5065549428884,-652.6933560885428,IS
84730,2021-04-30,1.0213129810501136,0.0205579490232528,0.23454680471331724,0.7867661763367964,-549.31521277647,-935.7146357049228,-1287.285593408062,IS
49670,2021-04-30,-0.2558557780249941,-0.0120149106436253,-0.683083853157231,0.4272280751322369,-19.7331414057067,32.85519567184592,-240.45322375523705,IS
95330,2021-04-30,-0.5768624474075832,-0.023404286678241,-1.0039411782513141,0.42707873084373094,252.70107911377735,601.4194393133043,-440.3485841710952,IS
65040,2021-04-30,-0.08040814438073857,0.0246071898718385,0.34862053301855195,-0.4290286773992905,-407.2538968021111,-725.722034407974,-166.4939943555932,IS
64730,2021-04-30,-0.40286815189250136,-0.0242419364722474,-1.0275391410768142,0.6246709891843129,588.2839849633159,898.0574336828706,1379.7571327338565,IS
42050,2021-04-30,0.09860719268964652,0.0695090750313809,1.6135799759401865,-1.51497278325054,-232.00782578139177,-562.722415070327,-1065.498834205504,IS
53330,2021-04-30,-0.2729036973040213,0.0279539769562375,0.44290499147316503,-0.7158086887771864,-186.72864214716367,-337.7109126084565,-629.8803451139579,IS
73090,2021-04-30,1.3046264071098468,-0.0430451425775346,-1.5572561682255062,2.861882575335353,-64.48736460826554,-630.7431949357423,-243.30431345666148,IS
69020,2021-04-30,1.4141045907066314,0.0637232126789588,1.4505827834584863,-0.03647819275185493,-385.36127070308737,15.338047086912445,321.399266653779,IS
86040,2021-04-30,-0.5040090598632341,-0.0079466441617749,-0.5684741416884779,0.0644650818252438,-400.122395552962,-149.20602259784422,-121.97889101696056,IS
72590,2021-04-30,1.4660684658698493,0.0693097719181705,1.6079652817204808,-0.14189681585063152,445.0703757306607,435.482547005106,1796.3846926610238,IS
65030,2021-04-30,-0.31209989308016817,0.0094016284806153,-0.07974496652361539,-0.23235492655655277,-67.11729777925557,-198.1506241351416,-132.3785485102902,IS
63050,2021-04-30,-0.773905196771173,-0.0043039582472836,-0.4658537299003961,-0.3080514668707769,1015.4420911112694,1176.6617158018632,1296.9104038314129,IS
69540,2021-04-30,0.0459703042831621,0.0262316938400923,0.39438546309676287,-0.34841515881360074,-208.0240153688395,-321.61800742259163,-31.62657135257652,IS
68570,2021-04-30,-0.0206546969349594,0.0136885606447854,0.041024914361419376,-0.06167961129637878,-876.9604311474288,-1247.7649899110054,-812.5882145942998,IS
32310,2021-04-30,-0.28478955511039705,0.0096881386670191,-0.07167350661726657,-0.21311604849313048,409.3555963873085,581.9239014907507,373.2571216037006,IS
90070,2021-04-30,-1.852494871820728,-0.0109981780283335,-0.6544408347612327,-1.1980540370594952,-78.49449127921959,164.3381502580188,-403.06725997450224,IS
31160,2021-04-30,0.01004443309790154,0.0790073090816478,1.8811607425444046,-1.871116309446503,220.8480026565729,226.3355508154397,822.660271180582,IS
67540,2021-04-30,-0.0944349569747381,0.006870027246038,-0.15106430815063537,0.05662935117589728,-154.30188155501347,-755.8751383315698,-666.3146581106827,IS
95310,2021-04-30,-0.4387852437993594,-0.0094509737360397,-0.610853562807908,0.17206831900854863,513.840112527193,189.77264579258747,-466.19349993745175,IS
40430,2021-04-30,-0.29594944957576974,-0.0881241985704622,-2.827206802895652,2.5312573533198823,-237.1666793443594,-688.3442310727239,-930.007120373737,IS
58570,2021-04-30,0.0221134685873174,0.0403629355160384,0.7924856215796842,-0.7703721529923667,431.9476510087084,214.8543035193562,272.2370735145474,IS
30920,2021-04-30,0.3456105514845489,0.0531499884998487,1.152717789149883,-0.8071072376653341,-1026.8585300067434,-450.0463587322989,-80.78897505057414,IS
62010,2021-04-30,-0.2756342073256694,-0.0016303654378959,-0.39053425369698724,0.11490004637131784,-40.45853000674393,204.66017504400247,428.66927522628106,IS
66450,2021-04-30,-0.08237365832024127,0.0067308954931402,-0.15498387687281648,0.07261021855257521,-370.6472092520274,-250.51805684550567,53.28272306263315,IS
90220,2021-04-30,-1.4600426269789522,-0.0062849472249356,-0.521661424938163,-0.9383812020407891,275.05982157084884,358.839668312132,348.62557742849856,IS
95320,2021-04-30,0.11279353451715436,0.0105967732051719,-0.046075787610209265,0.15886932212736363,416.2722392240248,363.4151797292407,-353.9197442813435,IS
65860,2021-04-30,0.15032542802278515,-0.0240543895855258,-1.0222556389586717,1.172581066981457,-506.4779474824721,-321.8910189264734,66.4032579591356,IS
40620,2021-04-30,0.7133411614876468,0.0597634398718385,1.3390295160089427,-0.6256883545212959,-1533.1325226807369,-1762.5005711865106,-531.8043596659583,IS
72820,2021-04-30,0.8917531156501349,-0.0088494691536918,-0.5939081962893731,1.485661311939508,-403.8986163687441,-129.2115260586746,-86.01589120746489,IS
65920,2021-04-30,0.5406094762707528,0.0238403356904068,0.3270169982293267,0.21359247804142611,-635.2637248119386,-774.7216834076231,-915.1543430159426,IS
69710,2021-04-30,-0.5045233030845291,-0.0212872847658426,-0.9443017766926379,0.43977847360810884,-109.8741336851783,-79.71114662906564,-203.5520720544304,IS
72760,2021-04-30,-0.5209670170475214,0.0452394518658414,0.9298650519382805,-1.4508320689858019,-411.88710143531534,-135.7606444465842,181.38245352085525,IS
98310,2021-05-07,0.7400473087735816,-0.0380128872465705,-1.4286338765640605,2.168681185337642,110.27384954598428,-60.17237847764756,-673.2324005545076,IS
80020,2021-05-07,-0.3048507347085297,-0.0043249439841592,0.38756611838821514,-0.6924168530967448,331.37236741869526,1.7572931294429497,543.6522260075383,IS
77330,2021-05-07,-0.10787692397284897,-0.0086343600582812,0.1552348837057862,-0.2631118076786352,-673.6213012977677,-276.3651489970287,-232.45330004866616,IS
80050,2021-05-07,2.4112579802537253,0.0049172001932897,0.8858328744700592,1.525425105783666,-1255.025333935017,-1001.6758654356804,-2134.52840730506,IS
99620,2021-05-10,-0.23245519286957064,-0.031274756227868,-0.09625048312791187,-0.13620470974165877,308.5487361771011,464.30452453689486,538.0834949601643,IS
97060,2021-05-10,-3.1609553147197818,-0.0187892742301909,0.27506103159991124,-3.436016346319693,-386.5533292897428,-423.6348401206713,950.1803665630138,IS
84100,2021-05-10,-0.09973225041111848,-0.0265128514659632,0.045366001558980226,-0.1450982519700987,395.5848381715476,286.6347441784012,136.2279029379465,IS
80530,2021-05-10,-2.02791240523899,0.0062365834710726,1.0193165703246425,-3.0472289755636326,58.16800135890144,-5.474649268548681,126.36638093008524,IS
63700,2021-05-10,-0.23491346459382811,-0.0305709676984281,-0.07532019105244246,-0.15959327354138564,-254.62106615678823,547.3600139391343,571.8415325881709,IS
79740,2021-05-10,0.28607164730929024,-0.0097216841699527,0.5447262796715838,-0.2586546323622936,572.8131477455967,1037.5788642928107,1265.4213280253446,IS
80580,2021-05-10,-0.7834666087586356,-0.0390473851422518,-0.3274042836903626,-0.456062325068273,67.66141799262715,-118.74647143249484,146.28198786278634,IS
94240,2021-05-10,0.1398626426508014,-0.0920300928452736,-1.9030814946503127,2.042944137301114,637.0265728093849,1238.9769527498872,722.8479220580164,IS
82820,2021-05-10,0.09205868668942292,-0.0103264107879971,0.5267420355243354,-0.4346833488349125,-301.4131852064217,-464.3079858752264,-1330.118877020321,IS
63660,2021-05-10,-0.845352374073709,-0.0689502310420711,-1.216698826568268,0.3713464524945591,-828.7682159201937,-1317.465145356378,-1237.9775623741618,IS
35630,2021-05-10,0.11082641764686758,-0.0254172339360827,0.07794907721901256,0.03287734042785502,107.46382460052996,30.49667303808734,305.7054691229633,IS
95190,2021-05-10,-0.42194438208029816,-0.0571497475128153,-0.8657587976143282,0.44381441553403,696.416383235925,696.8412892427789,1589.554083195459,IS
54010,2021-05-10,0.9627741703436797,0.0555603192657441,2.4861779260465755,-1.5234037557028959,194.79538639334493,-329.1298993002978,-838.3327007468056,IS
41510,2021-05-10,-0.4010866381417594,-0.0402502976639546,-0.3631782546593353,-0.03790838348242409,100.06608605910404,213.99860722197573,677.7784516947149,IS
68060,2021-05-10,-0.06219609901940779,-0.0323304615288563,-0.1276465905820803,0.06545049156267252,197.72771312617675,159.79117626666485,571.3972077919726,IS
80010,2021-05-11,-0.007533711818801739,0.0068762213359843,0.4714022376989113,-0.47893594951771307,-723.4859554905171,-913.9176196406572,-1012.2017221296442,IS
44520,2021-05-11,-0.30709964943100004,0.0014683394444674,0.3751987645890519,-0.6822984140200519,-96.11656113083234,-80.64733005968661,-664.8306466032283,IS
77520,2021-05-11,-1.7018512774410994,0.0495805728175997,1.231090968305267,-2.9329422457463665,93.1187421109858,402.3821269111383,1291.5972902807348,IS
77330,2021-05-11,-0.10787692397284897,-0.024330674707226,-0.08375259825351468,-0.02412432571933429,-618.5534738116471,-90.57236437496564,288.28940407779726,IS
22820,2021-05-11,-0.3072437653652069,-0.0495968234628007,-0.5332245562505179,0.22598079088531098,-245.86199389513231,-477.6088590966876,-854.2450058289086,IS
54110,2021-05-11,0.9726346792936374,0.0438991114965487,1.1300206560482955,-0.15738597675465804,-808.43454617609,-1194.382080158073,-2377.935723344669,IS
80050,2021-05-11,2.4112579802537253,0.0304866068825619,0.8914190088873937,1.5198389713663316,865.1425187723161,380.7218092755549,-604.5914507708128,IS
18030,2021-05-11,-0.30401450096350774,-0.0089985328645101,0.1889984205503618,-0.49301292151386955,-309.1491425844661,-219.95664230132996,-51.90222164472846,IS
21210,2021-05-11,0.254043095692857,-0.0023560207872155,0.30716533780725475,-0.053122242114397755,70.97718219609473,-115.8326230925133,-306.8918738662496,IS
52010,2021-05-11,0.9136863297687726,0.009579570830325,0.5194934526334164,0.3941928771353562,-358.02132303559443,-700.818825231182,-961.284193056775,IS
91010,2021-05-11,0.9417081216053061,-0.0407881445729626,-0.3765226312248911,1.3182307528301973,-18.89959411202846,549.5376935521134,1127.2453296196793,IS
53340,2021-05-11,-0.11203261321457415,-0.044047538285976,-0.43450559048962734,0.3224729772750532,-264.1425708284129,-160.9594056631103,-194.03422701340213,IS
90450,2021-05-11,-1.1550463072031616,-0.0232754253383336,-0.0649802477619694,-1.0900660594411922,-964.7921563689276,-1521.7322867696437,-874.1447699798522,IS
91070,2021-05-11,-3.4140479329625957,-0.0657924659308782,-0.821336812754987,-2.5927111202076087,-1128.739555079793,-296.15344844454825,229.38505336995928,IS
70110,2021-05-11,-0.6226379384318418,0.0377551223916832,1.0207222093561834,-1.6433601477880253,-608.522612064527,-452.7110535986323,-162.16888556278118,IS
24320,2021-05-11,1.438276661886043,-0.0468317586267976,-0.48403545672252746,1.9223121186085703,-364.6501109143818,-37.35728676964367,-56.19969422227644,IS
64790,2021-05-11,-0.22026606137184157,-0.0044275298259064,0.2703142437748311,-0.49058030514667267,-322.6464550313701,50.639897320465806,232.73605983359369,IS
64480,2021-05-11,-0.46369625380622065,-0.0238175830330836,-0.07462495788221116,-0.38907129592400946,27.194471271109187,568.7033192909619,418.86343709085503,IS
80560,2021-05-11,-0.06676333122724412,-0.0245047424314931,-0.08684917468893814,0.020085843461694022,-1006.9574932483604,-633.1019676207072,-1352.0370572138952,IS
92010,2021-05-11,-3.1609553147197818,-0.0109422049889051,0.15442148031671185,-3.3153767950364936,2.848242181797689,249.59923496948645,1003.0970778462356,IS
39140,2021-05-11,0.4909645379244616,-0.2220126603523218,-3.6004147539384945,4.091379291862956,-2174.300392803036,-1693.1712402580156,-2418.439828119388,IS
60350,2021-05-12,0.12290365984102902,0.003704526019004,-0.0749186521213084,0.1978223119623374,-466.0862246985064,624.1450627543533,-28.271993237429797,IS
67520,2021-05-12,-0.1542271981247162,-0.0242441919297138,-0.8105457792237925,0.6563185810990763,-262.02165389371146,-180.00190315403674,28.71159576867344,IS
66290,2021-05-12,0.7474651519224388,0.1042450059472391,2.571367468867136,-1.8239023169446975,1279.541621540532,1499.07171140345,1934.72896549572,IS
45070,2021-05-12,-0.13307614054466918,-0.0075199481096617,-0.3703535866201666,0.23727744607549742,-349.7685622173974,-577.5703856977154,-919.669912690122,IS
90480,2021-05-12,-1.296066041700693,0.0108759372849035,0.11383722127810314,-1.4099032629787962,-966.4906834789545,-1666.7732432850046,-621.3293995322177,IS
34010,2021-05-12,-0.0282523029228532,0.0151797406068722,0.22711592261829136,-0.2553682255411446,-252.6569701427872,-287.730077539361,-495.271510286942,IS
63020,2021-05-12,-0.12792878463139312,0.0244034003154393,0.4698882138280007,-0.5978169984593938,-128.04938171486978,99.74252130775965,-84.0512456121023,IS
45280,2021-05-12,0.25125276534151886,-0.0205869719567044,-0.7142855419254961,0.965538307267015,-810.3199870105104,-952.88457510598,-1373.78644083451,IS
28020,2021-05-12,1.1959063025532772,0.0115804254023748,0.13237977378030208,1.0635265287729752,369.6874145399232,226.65512881316909,698.5958884817501,IS
96970,2021-05-12,0.564701156222156,-0.0182325565063137,-0.652315906074773,1.217017062296929,-389.8442943025904,-712.6878758922184,-667.7867284566696,IS
77290,2021-05-12,0.28344306842243083,0.0003580914316936,-0.16299883046853997,0.4464418988909708,-900.7454492995336,-54.382514861837095,-451.0237226763225,IS
23710,2021-05-12,-0.32074990801791764,0.0171361848178143,0.27861071521923964,-0.5993606232371573,662.7981499583502,1046.4987467337105,1906.1191344665351,IS
28970,2021-05-12,0.32529525757662064,0.0510449736704884,1.1711105061930773,-0.8458152486164567,-232.61407108365552,-393.7402997227379,-820.9419707434995,IS
75640,2021-05-12,0.2636954878856028,0.0485695285661257,1.1059552967926483,-0.8422598089070454,22.951939100466223,-584.5231172648068,-593.6955774104335,IS
45630,2021-05-12,-3.1026424986746752,0.0041232212478259,-0.06389834096160091,-3.0387441577130745,303.7351699276281,305.5233243066757,43.59993323765687,IS
72700,2021-05-12,-0.49807138424881275,-0.0153489350717096,-0.5764172492748006,0.07834586502598789,-197.27776446539,-361.45501448092034,324.3385961642575,IS
70120,2021-05-12,-1.0470197908008683,-0.0247956118359725,-0.8250594840102697,-0.22196030679059853,-774.3020632612652,-754.9404856756714,-615.2028271539334,IS
78970,2021-05-12,-0.4929104499896762,-0.0154766154202018,-0.5797778731188389,0.08686742312916268,-1491.9637548035537,-1732.469507234543,-2451.023722676322,IS
79510,2021-05-12,-0.2354176706404548,-0.0510271914189075,-1.5154904928086508,1.280072822168196,457.3532055452034,577.3237782887896,381.1032677894089,IS
83310,2021-05-12,0.018991038472002356,-0.0056589436109452,-0.32137082485529567,0.340361863327298,433.0001701603714,413.56223879720267,-335.5836072362073,IS
95190,2021-05-12,-0.42194438208029816,0.0232226729284553,0.4388107562797875,-0.8607551383600857,693.1045943026493,1387.4744114475468,1977.9983593426052,IS
53010,2021-05-12,-0.46697197265395857,-0.0587620291649424,-1.7190760912665055,1.252104118612547,80.00594216614365,-414.5402143052501,-1223.7509954035952,IS
18200,2021-05-12,-0.17174390787018098,0.1070070130057015,2.64406516187694,-2.815809069747121,459.6076001681104,396.8796255148988,74.47859571625858,IS
69630,2021-05-12,0.3265708260675182,-0.0191693550667975,-0.676973009666677,1.0035438357341953,-554.383317223116,-337.18851195354785,-711.6414832940832,IS
40910,2021-05-12,-0.07995296455721006,0.0330227483998714,0.6967546583096866,-0.7767076228668967,172.86129123696094,-27.988230377575807,-621.373630595291,IS
80860,2021-05-12,0.03726727742998499,0.0014305719029447,-0.1347704970835319,0.17203777451351687,-271.9234728297371,5.2277065956007895,-209.3318797760202,IS
56310,2021-05-12,-0.5319549308074129,-0.0622317793631361,-1.8104020109292216,1.2784470801218086,209.72940792101548,860.4562607203059,925.4787976804056,IS
43080,2021-05-12,3.3764496714351857,0.0397283089993089,0.8732490609662538,2.503200610468932,-756.3315708955076,88.98643146277419,-1255.621423825748,IS
57130,2021-05-12,0.6162505956937817,0.0025916120872981,-0.10421121859234757,0.7204618142861293,-703.2224518307518,-1363.6733866357663,-1599.0313128091493,IS
49120,2021-05-12,-0.6502541474113821,0.0211910522316448,0.3853372731919803,-1.0355914206033625,-251.04287283208797,-532.6424428160392,-1122.2299483572565,IS
41820,2021-05-12,0.2802599028492891,0.0273995757550095,0.5487493599796854,-0.26848945713039635,-720.0076669792021,-838.8733661833126,-1034.8560580056642,IS
40420,2021-05-12,0.0657975965455725,-0.0141312103741415,-0.5443660001793172,0.6101635967248897,46.447703529779446,-777.9990211234323,-783.0549726763226,IS
96840,2021-05-13,0.3244443324936098,-0.0039085357118854,-0.003171775770804397,0.32761610826441423,-627.6944380388417,-215.74072876379137,-653.1843997286313,IS
94340,2021-05-13,0.05555349678079667,0.01031218860069,0.49176805814609337,-0.4362145613652967,-235.8439695337955,-401.4056302585278,-710.7664513255929,IS
40610,2021-05-13,0.12921051614485124,0.0178659446334489,0.7546699099875188,-0.6254593938426676,-496.9182100218616,-493.27256624105087,-1819.9218163447629,IS
77350,2021-05-13,0.9039583358978716,-0.0406727499883188,-1.2827180005698033,2.186676336467675,-271.1133716146608,420.2612213441226,584.3414830238692,IS
45360,2021-05-13,-0.5958666299147652,0.0228681226152495,0.9287663262541516,-1.524632956168917,-557.6569241121498,-442.1097755433767,-187.91087243231308,IS
41880,2021-05-13,-0.5547059488878258,-0.0006012900250171,0.11193400892776202,-0.6666399578155878,139.2915569037756,158.600352737861,6.174188094749677,IS
45020,2021-05-13,2.8691546115034625,0.0171703666545203,0.7304609286585766,2.138693682844886,73.42828474042662,-91.49980234097076,-403.8057808894857,IS
83080,2021-05-13,-0.18226202737505073,0.0005640864612835,0.1524939151535103,-0.334755942528561,165.07837284365002,-140.6114406420889,-582.4438157538303,IS
28710,2021-05-13,0.05259198134476877,0.0250237998744852,1.003792782095157,-0.9512008007503884,-337.4250607481422,-390.8928402701017,-490.0567705015568,IS
45230,2021-05-13,-0.48087634784739225,-0.0046229042598318,-0.028034746369523116,-0.4528416014778691,-246.97961687401903,-187.24622481895327,4901.333424412446,IS
90480,2021-05-13,-1.296066041700693,-0.005634360894369,-0.06323760718789198,-1.232828434512801,-1145.18232635882,-1416.3434426985375,-415.362665290131,IS
44770,2021-05-13,1.3970807254683715,0.0083923692895663,0.4249504312719292,0.9721302941964423,373.5663062027639,588.6803156673803,1556.4302358111129,IS
45060,2021-05-13,-0.0873079565272932,0.029307086756008,1.152868824296793,-1.2401767808240862,303.1360052126186,687.878603904426,992.433233201937,IS
18930,2021-05-13,-0.08460035505298741,-0.0192970246498275,-0.5387546329985416,0.45415427794555424,-43.40777358922354,90.02914153883657,-197.5309245041545,IS
36960,2021-05-13,1.0419598980198097,0.0156024006375287,0.6758892470072488,0.36607065101256087,-1447.9614030998046,-1253.3451361942994,-2755.446204035782,IS
32890,2021-05-13,-0.28202351416649357,0.0278983535014328,1.1038390992471279,-1.3858626134136214,83.47394684088405,95.94312003345928,1665.372301302297,IS
78320,2021-05-13,0.0650129703102518,0.0278336100627006,1.1015857606612032,-1.0365727903509514,-246.05421145439843,-387.3902132998741,-431.2791446642184,IS
34360,2021-05-13,-0.1937252989145284,-0.0493768118838701,-1.5856552388071694,1.391929939892641,-93.7412430325346,224.42413269168736,-6.568626967746738,IS
44030,2021-05-13,0.031887326260429005,-0.025983917853711,-0.7714860845761129,0.8033734108365419,-1073.2011247726955,-747.6022237974811,-858.9034152623099,IS
