section,st_date,en_date,pub_date,FrgnBal,IndBal,InvTrBal,TotBal,ret_week,ret_pub_1w,ret_pub_2w,frgn_next,date,period,frgn_ma4,signal,strat_ret
TSE1st,2017-06-26,2017-06-30,2017-07-06,8038267.0,-155167856.0,-24077066.0,4894183.0,-0.00019228264307991072,0.0022159910369972113,0.008950623015357317,21645088.0,2017-06-30,IS,-56554372.25,0,0.0
TSE1st,2017-07-03,2017-07-07,2017-07-13,21645088.0,-89424532.0,45538392.0,8777720.0,-0.004552746823917153,0.006719741092328535,0.001303185083163072,189409453.0,2017-07-07,IS,-42651212.75,0,0.0
TSE1st,2017-07-10,2017-07-14,2017-07-21,189409453.0,-164257429.0,5471117.0,10324367.0,0.006190110679178851,-0.005380401106755195,0.0008957110166321058,75510935.0,2017-07-14,IS,52123901.0,1,-0.005380401106755195
TSE1st,2017-07-18,2017-07-21,2017-07-27,75510935.0,-86438785.0,19147531.0,-705959.0,0.005868631516587675,0.004290526419316043,-0.005894863662068706,-120751524.0,2017-07-21,IS,73650935.75,1,0.004290526419316043
TSE1st,2017-07-24,2017-07-28,2017-08-03,-120751524.0,43857985.0,-11682479.0,-9181857.0,-0.00021584020424647576,-0.010141876094061697,-0.02231579978210574,-19693228.0,2017-07-28,IS,41453488.0,1,-0.010141876094061697
TSE1st,2017-07-31,2017-08-04,2017-08-10,-19693228.0,-137579330.0,109451514.0,8103846.0,0.007932732406200405,-0.012298655124439728,-0.012527438553099346,-279035821.0,2017-08-04,IS,31118909.0,1,-0.012298655124439728
TSE1st,2017-08-07,2017-08-10,2017-08-17,-279035821.0,49346985.0,8758693.0,-4700716.0,-0.013432808506225302,-0.01400775318611358,0.0016038939324507506,-214099233.0,2017-08-10,IS,-85992409.5,0,-0.0
TSE1st,2017-08-14,2017-08-18,2017-08-24,-214099233.0,123273414.0,-26691380.0,-12324696.0,-0.0010631245856941307,0.015833438010300238,0.003793493279738769,-159271709.0,2017-08-18,IS,-158394951.5,0,0.0
TSE1st,2017-08-21,2017-08-25,2017-08-31,-159271709.0,20518783.0,34738804.0,-3206377.0,0.0011283922291387416,-0.011852282352650234,0.009100970069432002,-62486499.0,2017-08-25,IS,-168024997.75,0,-0.0
TSE1st,2017-08-28,2017-09-01,2017-09-07,-62486499.0,-87407834.0,16964276.0,-8613409.0,0.012167837412194071,0.02120457503253581,0.04152692962258486,-292958493.0,2017-09-01,IS,-178723315.5,0,0.0
TSE1st,2017-09-04,2017-09-08,2017-09-14,-292958493.0,62130063.0,47409043.0,-13657293.0,-0.00624239967571949,0.019900375582827312,0.02611311598953514,-427557303.0,2017-09-08,IS,-182203983.5,0,0.0
TSE1st,2017-09-11,2017-09-15,2017-09-22,-427557303.0,-424646997.0,47195140.0,14475802.0,0.01654819942192942,0.006091516931894025,0.01354671664834406,-58817240.0,2017-09-15,IS,-235568501.0,0,0.0
TSE1st,2017-09-19,2017-09-22,2017-09-28,-58817240.0,-328751097.0,-73790346.0,24388389.0,-0.001960572703072261,0.003770500605547067,0.019359611495253892,183095663.0,2017-09-22,IS,-210454883.75,0,0.0
TSE1st,2017-09-25,2017-09-29,2017-10-05,183095663.0,-215958757.0,-184324829.0,22712130.0,0.0011537403904784416,0.015530552930477892,0.02861829787992809,658926771.0,2017-09-29,IS,-149059343.25,0,0.0
TSE1st,2017-10-02,2017-10-06,2017-10-13,658926771.0,-380123600.0,-3307176.0,5567710.0,0.008090247487482438,0.012887593496506033,0.03653825894581586,454764905.0,2017-10-06,IS,88911972.75,1,0.012887593496506033
TSE1st,2017-10-10,2017-10-13,2017-10-19,454764905.0,-343891488.0,-29860411.0,20031547.0,0.0079521455455005,0.013791588633788932,0.03701648516797307,456052090.0,2017-10-13,IS,309492524.75,1,0.013791588633788932
TSE1st,2017-10-16,2017-10-20,2017-10-26,456052090.0,-506558994.0,-108206172.0,-8482606.0,0.006665968659477217,0.022908945777980305,0.026535150236615568,667897142.0,2017-10-20,IS,438209857.25,1,0.022908945777980305
TSE1st,2017-10-23,2017-10-27,2017-11-02,667897142.0,-592476917.0,-79664551.0,36668323.0,0.014782982380747711,0.0035449924195132265,-0.016900026754659736,47211581.0,2017-10-27,IS,559410227.0,1,0.0035449924195132265
