date,long,short,ls,long_gated,ls_eq,longg_eq
2021-12-03,-0.021104394922318703,-0.010773227172126743,-0.01033116775019196,0.0,0.9040768866367148,0.9470481407308879
2021-12-06,0.026634524782571757,0.03392943222068978,-0.007294907438118024,0.0,0.8974817294317581,0.9470481407308879
2021-12-07,0.02223462971993122,0.0007844876474111695,0.02145014207252005,0.0,0.9167328400355604,0.9470481407308879
2021-12-08,-0.0015846171953440846,-0.003681348023624631,0.0020967308282805464,0.0,0.91865498204256,0.9470481407308879
2021-12-09,-0.014210719861023891,-0.00956796529349786,-0.004642754567526032,0.0,0.9143898924287014,0.9470481407308879
2021-12-10,0.01330779411057228,0.0034744953449683757,0.009833298765603904,0.0,0.9233813614292011,0.9470481407308879
2021-12-13,-0.017260922901076746,-0.01259765122259,-0.004663271678486746,0.0,0.9190753832780058,0.9470481407308879
2021-12-14,0.0002768931054223378,0.025760951766029504,-0.025484058660607167,0.0,0.895653612297029,0.9470481407308879
2021-12-15,0.03376421760652413,0.016486641484933173,0.017277576121590955,0.0,0.9111283357620688,0.9470481407308879
2021-12-16,-0.025812337399909645,-0.008654921227261813,-0.017157416172647832,0.0,0.8954957277187069,0.9470481407308879
2021-12-17,-0.03245874746072648,-0.024875358208193067,-0.007583389252533414,0.0,0.8887048350414353,0.9470481407308879
2021-12-20,0.02988487973433105,0.00818618418442787,0.021698695549903183,0.0,0.9079885706907264,0.9470481407308879
2021-12-21,0.004334182385288576,0.0021111926302047612,0.002222989755083815,0.0,0.9100070199811051,0.9470481407308879
2021-12-22,0.011145234005767746,0.014980814507592255,-0.003835580501824509,0.0,0.9065166147987421,0.9470481407308879
2021-12-23,0.014660749623026392,0.013261827084597267,0.0013989225384291246,0.0,0.9077847613226446,0.9470481407308879
2021-12-24,0.0033175674112934984,-0.019144080503731085,0.022461647915024585,0.0033175674112934984,0.9281751030140984,0.9501900367795029
2021-12-27,0.014147061871567158,0.009901276009058857,0.004245785862508301,0.014147061871567158,0.9321159357444079,0.9636324340195691
2021-12-28,-0.0073858768901537974,0.0042360882207395974,-0.011621965110893395,-0.0073858768901537974,0.9212829168598786,0.9565151634945414
2021-12-29,0.0047199825792788586,0.003815454004255603,0.0009045285750232555,0.0047199825792788586,0.9221162435838592,0.9610298984030518
2021-12-30,0.01307225800449332,0.01597540676207119,-0.002903148757577868,0.01307225800449332,0.9194392029569564,0.9735927291850084
2022-01-04,-0.013841429704514963,0.008218009658020354,-0.022059439362535314,-0.013841429704514963,0.8991568896117896,0.9601168138631673
2022-01-05,-0.03104045946642302,-0.03289180626551762,0.0018513467990945963,-0.03104045946642302,0.9008215408412563,0.9303143468194165
2022-01-06,-0.0009084350095128535,0.0036848317489754255,-0.004593266758488279,-0.0009084350095128535,0.89668382720238,0.9294692166969136
2022-01-07,-0.005487437904256187,-0.02931585269111785,0.023828414786861665,-0.005487437904256187,0.918050381369629,0.9243688120863717
2022-01-11,0.01056420147164241,0.03249491536376099,-0.021930713892118585,0.01056420147164241,0.8979168811172614,0.9341340304513549
2022-01-12,0.011353465743955349,-0.029772213638886845,0.041125679382842194,0.011353465743955349,0.9348443228825316,0.9447396891663473
2022-01-13,-0.007401972928990008,0.0001264490005095098,-0.007528421929499518,-0.007401972928990008,0.9278064203814747,0.9377467515621956
2022-01-14,0.004836809007348642,0.01116681938105284,-0.006330010373704198,0.0,0.9219333961156706,0.9377467515621956
2022-01-17,-0.004734739645711561,0.014079476959972803,-0.018814216605684365,-0.004734739645711561,0.9045879415051361,0.9333067648399368
2022-01-18,-0.022563750330805665,-0.026023178675908955,0.00345942834510329,0.0,0.9077172986706176,0.9333067648399368
2022-01-19,0.001982273467944262,0.024915696172742453,-0.02293342270479819,0.0,0.8869002341637467,0.9333067648399368
2022-01-20,-0.013268611691318922,-0.02511346684705853,0.011844855155739607,0.0,0.8974054389750078,0.9333067648399368
2022-01-21,-0.0025498804358480066,-0.007709600675170436,0.0051597202393224295,0.0,0.9020357999813651,0.9333067648399368
2022-01-24,-0.011681910914700522,-0.0379708142592885,0.02628890334458798,0.0,0.9257493319404332,0.9333067648399368
2022-01-25,-0.0015784222773262747,0.009346052315050302,-0.010924474592376577,0.0,0.9156360068847403,0.9333067648399368
2022-01-26,-0.0009534946649047526,-0.05713215467498271,0.05617866001007796,0.0,0.9670752108085036,0.9333067648399368
2022-01-27,0.02850741048366876,0.01515165264074616,0.0133557578429226,0.0,0.9799912331399553,0.9333067648399368
2022-01-28,-0.00215470020062003,0.040662355617701394,-0.042817055818321424,0.0,0.9380308938091362,0.9333067648399368
2022-01-31,-0.013468655194095524,-4.9689864100410655e-05,-0.013418965329995113,0.0,0.925443489766647,0.9333067648399368
2022-02-01,0.018230628150133855,0.03928098987591393,-0.02105036172578007,0.0,0.9059625695502909,0.9333067648399368
2022-02-02,-0.005383933346773451,-0.024062528359683165,0.018678595012909714,0.0,0.9228846774837759,0.9333067648399368
2022-02-03,0.006100067965877009,0.0019647000792712976,0.004135367886605712,0.0,0.9267011451420827,0.9333067648399368
2022-02-04,0.008176596962370164,-0.018699430713423636,0.0268760276757938,0.0,0.9516071907661111,0.9333067648399368
2022-02-07,0.00564225013500963,0.0022587126011070825,0.0033835375339025474,0.0,0.9548269894135999,0.9333067648399368
2022-02-08,0.002861960955300913,0.03128767649570543,-0.028425715540404517,0.0,0.9276853490222281,0.9333067648399368
2022-02-09,0.001188586030624128,0.006172862051558736,-0.0049842760209346075,0.0,0.9230615091821243,0.9333067648399368
2022-02-10,-0.0018266539380259017,-0.03347505012378991,0.031648396185764004,0.0,0.9522749255285494,0.9333067648399368
2022-02-14,-0.023967758735682708,-0.005432787137512429,-0.018534971598170278,0.0,0.9346245368302281,0.9333067648399368
2022-02-15,-0.0026231338294385063,0.023457883143074953,-0.02608101697251346,0.0,0.9102485784222314,0.9333067648399368
2022-02-16,0.0019409232201013094,-0.028273873451050036,0.030214796671151345,0.0,0.9377515541394635,0.9333067648399368
2022-02-17,-0.0003742401482387914,-0.012155646541279541,0.01178140639304075,0.0,0.9487995862944861,0.9333067648399368
2022-02-18,0.0011885972766052743,-0.022114466841690005,0.023303064118295278,0.0,0.9709095238893185,0.9333067648399368
2022-02-21,-0.012412955500625622,-0.02121499579025008,0.008802040289624459,0.0,0.9794555086361725,0.9333067648399368
2022-02-22,-0.009214712294048022,-0.01312505220487612,0.0039103399108280975,0.0,0.9832855126024729,0.9333067648399368
2022-02-24,-0.016796721595709885,0.04437669374451105,-0.06117341534022094,0.0,0.9231345795420198,0.9333067648399368
2022-02-25,0.01594527080425432,-0.0008921817882964423,0.01683745259255076,0.0,0.9386778142616029,0.9333067648399368
2022-02-28,0.026836386576419714,0.009965619635799871,0.01687076694061984,0.0,0.9545140288983408,0.9333067648399368
2022-03-01,0.02850634887551289,-0.01257072344445398,0.041077072319966865,0.0,0.9937226706938209,0.9333067648399368
2022-03-02,0.02499482156391042,0.014669682247189364,0.010325139316721054,0.0,1.0039829957109188,0.9333067648399368
2022-03-03,-0.00016901066948562526,-0.031907899030532504,0.03173888836104688,0.0,1.0358482999281768,0.9333067648399368
2022-03-04,0.01188896206647123,-0.05532330942862218,0.06721227149509341,0.0,1.1054700170906804,0.9333067648399368
2022-03-07,-0.05392153587942576,-0.010248623822855185,-0.043672912056570576,0.0,1.0571909222531035,0.9333067648399368
2022-03-08,-0.014484498455191374,-0.003153294225265757,-0.011331204229925618,0.0,1.04521167600303,0.9333067648399368
2022-03-09,0.017357240786373174,0.07032868971790247,-0.0529714489315293,0.0,0.9898452990849975,0.9333067648399368
2022-03-10,0.01884393692774857,-0.03365904211933992,0.05250297904708849,0.0,1.0418151260827162,0.9333067648399368
2022-03-11,0.0022008120281775236,0.0014018647998619072,0.0007989472283156164,0.0,1.0426474813901172,0.9333067648399368
2022-03-14,-0.04686038670524546,0.005528083871016554,-0.05238847057626202,0.0,0.9880247744898973,0.9333067648399368
2022-03-15,-0.0014181118182952312,0.03396046281203598,-0.03537857463033121,0.0,0.9530698662689904,0.9333067648399368
2022-03-16,0.003398910730133631,0.056788008605075956,-0.05338909787494232,0.0,0.9021863258970971,0.9333067648399368
2022-03-17,0.014076996952995113,0.005540861377978467,0.008536135575016646,0.0,0.9098875106888809,0.9333067648399368
2022-03-18,0.03012839672423855,0.0011818238904836242,0.028946572833754926,0.0,0.9362256357875606,0.9333067648399368
2022-03-22,0.013688645770792273,0.054463124134171315,-0.04077447836337904,0.013688645770792273,0.8980515238579,0.9460824705393148
2022-03-23,0.018468536947162793,0.003829107790013975,0.014639429157148819,0.018468536947162793,0.9111984855208872,0.9635552296015333
2022-03-24,0.013769581772332607,0.010954802251283735,0.0028147795210488723,0.013769581772332607,0.9137633083575422,0.9768229821276904
2022-03-25,-0.0005255452506568448,-0.01046134859624559,0.009935803345588745,-0.0005255452506568448,0.9228422808937973,0.9763096174487007
2022-03-28,0.0023070659287232286,0.016496437533402863,-0.014189371604679634,0.0023070659287232286,0.9097477288376851,0.9785620281030014
2022-03-29,-0.026304810874962926,0.0066798736239434,-0.032984684498906326,-0.026304810874962926,0.8797399870283774,0.9528211390243317
2022-03-30,-0.006338329138091847,-0.012557588646442052,0.006219259508350205,0.0,0.8852113183075795,0.9528211390243317
2022-03-31,-0.008421188894188391,-0.0008545200734487058,-0.007566668820739686,0.0,0.8785132174255756,0.9528211390243317
2022-04-01,-0.0008849992236888094,0.008619056214188636,-0.009504055437877445,0.0,0.8701637791042549,0.9528211390243317
2022-04-04,-0.007937432110994336,-0.001254309149138777,-0.006683122961855559,0.0,0.8643483675715482,0.9528211390243317
2022-04-05,-0.010366263711911983,-0.01749594515568089,0.007129681443768908,0.0,0.870510896088775,0.9528211390243317
2022-04-06,-0.019215867665660434,-0.02963361541927927,0.010417747753618836,0.0,0.8795796590210045,0.9528211390243317
2022-04-07,0.009082292664330804,-0.004028867230294919,0.013111159894625723,0.0,0.8911119685704892,0.9528211390243317
2022-04-08,0.008646332370416742,-0.010198163665856042,0.018844496036272786,0.0,0.9079045245300911,0.9528211390243317
2022-04-11,-0.0025565454535007694,-0.018812924740151216,0.016256379286650448,0.0,0.9226637648369181,0.9528211390243317
2022-04-12,0.018533455486035622,0.030786354951466553,-0.012252899465430931,0.0,0.9113584584859754,0.9528211390243317
2022-04-13,0.027023988306340296,0.011732685765999572,0.015291302540340723,0.0,0.925294316397383,0.9528211390243317
2022-04-14,-0.0036190294820400704,-0.028806577159726742,0.025187547677686672,0.0,0.9486002111075346,0.9528211390243317
2022-04-15,-0.000982108240757351,-0.0008543471979440165,-0.00012776104281333458,0.0,0.9484790169553505,0.9528211390243317
2022-04-18,0.02457677699274339,0.029926107367844824,-0.005349330375101435,0.02457677699274339,0.9434052893398049,0.9762384116721045
2022-04-19,0.005329337737704121,-0.0035771218198640707,0.008906459557568192,0.005329337737704121,0.9518076903957057,0.9814411158804249
2022-04-20,-0.008050334503580326,0.027369159577592582,-0.03541949408117291,-0.008050334503580326,0.9180951435393201,0.9735401866020205
2022-04-21,-0.02245428206184603,-0.020667227857276815,-0.0017870542045692155,-0.02245428206184603,0.9164544577528635,0.9516800406535164
2022-04-22,-0.019228045363719602,-0.016655793269747643,-0.0025722520939719593,-0.019228045363719602,0.9140971058548788,0.9333810936600841
2022-04-25,-0.009549427385726682,0.005974660009893151,-0.015524087395619834,-0.009549427385726682,0.8999065824955045,0.924467838682967
2022-04-26,0.005785665717641208,-0.012273622023372987,0.018059287741014195,0.005785665717641208,0.9161582544088235,0.9298165005642969
2022-04-27,0.019369885941531308,0.02915467062705259,-0.009784784685521283,0.019369885941531308,0.9071938431515701,0.947826940126781
2022-04-28,-0.0039318047862910484,-0.004528662054523069,0.0005968572682320209,-0.0039318047862910484,0.9077353083905505,0.944100269627015
2022-05-02,0.019857926229895594,-0.020291503625672093,0.040149429855567687,0.019857926229895594,0.9441803634821989,0.9628481431348929
2022-05-06,-0.01623972636750153,-0.016284226452142402,4.450008464087357e-05,-0.01623972636750153,0.9442223795882903,0.9472117527569253
2022-05-09,-0.029122781441192246,-0.020371746917042,-0.008751034524150245,0.0,0.9359594569460378,0.9472117527569253
2022-05-10,-0.013697195950673802,0.016881178015808396,-0.0305783739664822,0.0,0.9073393386540762,0.9472117527569253
2022-05-11,0.0009308004160256678,-0.018196291995428403,0.01912709241145407,0.0,0.9246941020330605,0.9472117527569253
2022-05-12,0.01820832138982742,0.061745458265177834,-0.043537136875350414,0.0,0.8844355683450178,0.9472117527569253
2022-05-13,0.01190863300991396,0.018691953069961277,-0.006783320060047317,0.0,0.8784361588124436,0.9472117527569253
2022-05-16,0.011386651390101888,0.01566468846660305,-0.004278037076501163,0.0,0.8746781763557047,0.9472117527569253
2022-05-17,0.017130458474304545,0.01586210388925602,0.0012683545850485263,0.017130458474304545,0.8757875784311273,0.9634379243539011
2022-05-18,0.014714062978836772,-0.0013141693391004905,0.016028232317937263,0.014714062978836772,0.8898249051993852,0.9776140106490441
2022-05-19,0.008869740529871505,0.020430392102378604,-0.011560651572507099,0.0,0.879537949509836,0.9776140106490441
2022-05-20,-0.013221663035185505,0.0014594297990480286,-0.014681092834233534,-0.013221663035185505,0.8666253712218507,0.9646883276217662
2022-05-23,0.0027444006544868225,-0.014406523554097772,0.017150924208584595,0.0027444006544868225,0.8814887972809131,0.9673358188994671
2022-05-24,0.005644947479577378,0.007317870061250597,-0.0016729225816732194,0.005644947479577378,0.88001413476645,0.9727963787922685
2022-05-25,-0.003422215535463691,-0.013529927627693205,0.010107712092229514,-0.003422215535463691,0.8889090642777617,0.9694672599119227
2022-05-26,0.008790163448278454,0.008519106610549753,0.00027105683772870107,0.008790163448278454,0.8891500091577532,0.9779890355843033
2022-05-27,0.007123650679610427,0.03991274373667721,-0.03278909305706679,0.007123650679610427,0.8599955867657879,0.9849558878422949
2022-05-30,-0.002800622553433274,0.0005502606194651705,-0.0033508831728984445,-0.002800622553433274,0.8571138420253275,0.9821973981686669
2022-05-31,0.02035504268771906,0.0012022354410623048,0.019152807246656755,0.02035504268771906,0.8735299782300799,1.0021900681361566
2022-06-01,0.006063790174291928,-0.012718848236626256,0.018782638410918186,0.006063790174291928,0.8899371759522727,1.0082671384240935
2022-06-02,0.0028015224666361194,0.022834472037170837,-0.020032949570534718,0.0028015224666361194,0.8721091093854768,1.0110918214647595
2022-06-03,0.02055553851273124,-0.002333175070239202,0.022888713582970444,0.02055553851273124,0.8920705650033005,1.0318753583407858
2022-06-06,-0.0009642828254324831,0.006578780444264409,-0.0075430632696968924,-0.0009642828254324831,0.8853416202904464,1.0308803386547507
2022-06-07,0.04475528001533173,0.0072160703116717516,0.03753920970365998,0.04475528001533173,0.9185766450339076,1.077017676873544
2022-06-08,-0.006746380759961678,-0.004987506454816182,-0.0017588743051454962,-0.006746380759961678,0.9169609841756506,1.0697517055401458
2022-06-09,-0.013506975554583734,-0.02628759660742097,0.012780621052837237,-0.013506975554583734,0.9286803150346362,1.0553025954039408
2022-06-10,-0.014435041698637584,-0.04547800800206212,0.031042966303424537,-0.014435041698637584,0.9575093067609102,1.0400692584346043
2022-06-13,-0.008694285754918063,-0.006017525207226537,-0.002676760547691526,-0.008694285754918063,0.9549462836245252,1.0310265990968681
2022-06-14,-0.02654350562123391,-0.01442763912516507,-0.01211586649606884,-0.02654350562123391,0.9433762819412133,1.0036595387680987
2022-06-15,0.01138074847930708,-0.00746632490951773,0.01884707338882481,0.01138074847930708,0.9611561639602361,1.015081935537676
2022-06-16,-0.019723474564483933,-0.046611935109771706,0.026888460545287773,-0.019723474564483933,0.987000173552741,0.9950609928012314
2022-06-17,-0.04572226276922144,-0.020508206950838704,-0.02521405581838274,0.0,0.9621138960840286,0.9950609928012314
2022-06-20,0.024353873209099874,0.023228262780961594,0.0011256104281382809,0.0,0.9631968615185176,0.9950609928012314
2022-06-21,0.002587359910765419,-0.018646809455525815,0.021234169366291234,0.0,0.9836495468090819,0.9950609928012314
2022-06-22,-0.002037564140809622,-0.012200178389538774,0.010162614248729152,0.0,0.9936459977092399,0.9950609928012314
2022-06-23,-0.010291941175087027,0.024579447397569898,-0.034871388572656925,0.0,0.9589961820194556,0.9950609928012314
2022-06-24,0.016797307423097242,0.03129525010276239,-0.01449794267966515,0.0,0.9450927103425197,0.9950609928012314
2022-06-27,0.013062698735747147,-0.008025067645139527,0.021087766380886674,0.0,0.9650226046265017,0.9950609928012314
2022-06-28,-0.010308728671849399,-0.00978294038132881,-0.0005257882905205895,0.0,0.9645152070409013,0.9950609928012314
2022-06-29,-0.022489621403831483,-0.0309077638374776,0.008418142433646116,0.0,0.9726346334331892,0.9950609928012314
2022-06-30,-0.022890761035480777,-0.030574980452757906,0.007684219417277129,0.0,0.9801085713693327,0.9950609928012314
2022-07-01,0.002160083928002865,-0.003275073802982731,0.005435157730985596,0.0,0.9854356160482161,0.9950609928012314
2022-07-04,0.01629871541731953,0.0016159961400656676,0.014682719277253864,0.0,0.9999044905644597,0.9950609928012314
2022-07-05,-0.036582740265335124,-0.010119214768885665,-0.02646352549644946,0.0,0.9734434925843928,0.9950609928012314
2022-07-06,0.009023659975229359,0.013046293755560368,-0.004022633780331009,0.009023659975229359,0.9695276859078794,1.0040400848548838
2022-07-07,0.002820567142684549,0.022661116529168756,-0.019840549386484208,0.002820567142684549,0.9502917239740605,1.0068720473281638
2022-07-08,0.012419305971741457,-0.0032543849781108357,0.01567369094985229,0.012419305971741457,0.9651863027678322,1.019376699358326
2022-07-11,-0.014784348645073386,-0.027264154144715946,0.01247980549964256,-0.014784348645073386,0.9772316400972938,1.0043058788343484
2022-07-12,-0.002305424108151688,0.005185333830527572,-0.00749075793867926,-0.002305424108151688,0.9699114344313065,1.0019905278493253
2022-07-13,0.0001084935465552217,0.01774726911683917,-0.017638775570283947,0.0001084935465552217,0.9528033843163205,1.0020992373553064
2022-07-14,0.01940115491618082,-0.00787142602135844,0.02727258093753926,0.01940115491618082,0.9787887917326488,1.0215411199006232
2022-07-15,-0.0034430680891057498,0.020794962964105723,-0.024238031053211474,-0.0034430680891057498,0.9550648786040975,1.018023884268984
2022-07-19,0.022570176874708504,0.03983454796779258,-0.017264371093084076,0.022570176874708504,0.9385762841219051,1.0410008633996126
2022-07-20,0.00198290231877265,-0.0035084693615278217,0.005491371680300472,0.00198290231877265,0.9437303553483337,1.0430650664254921
2022-07-21,0.013528012274332913,0.0012602616810878597,0.012267750593245053,0.013528012274332913,0.9553078039750217,1.057175663447024
2022-07-22,-0.014906009700587863,-0.005479179939816658,-0.009426829760771204,-0.014906009700587863,0.9463022799378129,1.0414173927524573
2022-07-25,0.00374028540695448,0.005108033217934382,-0.001367747810979902,0.00374028540695448,0.9450079770659027,1.0453125910291179
2022-07-26,-0.0043310252327847685,0.016448018856794054,-0.020779044089578824,-0.0043310252327847685,0.9253716146454466,1.0407853158212232
2022-07-27,0.010228568512004998,0.009710204232388086,0.0005183642796169115,0.010228568512004998,0.9258512942358502,1.0514310597303893
2022-07-28,-0.0004677956723935228,-0.002143383767297591,0.001675588094904068,-0.0004677956723935228,0.9274026396421232,1.0509392048308273
2022-07-29,0.007786288769023364,0.022313977400029293,-0.014527688631005928,0.007786288769023364,0.9139296228578294,1.059122120958328
2022-08-01,-0.01341102686414546,-0.020123548164425676,0.006712521300280216,-0.01341102686414546,0.9200643949182196,1.0449182057417452
2022-08-02,0.007466106968355235,0.01080406389408146,-0.003337956925726226,0.007466106968355235,0.9169932595990882,1.052719676838995
2022-08-03,0.015223539381667539,5.651968797728557e-05,0.015167019693690253,0.015223539381667539,0.9309013144264087,1.0687457962972098
2022-08-04,0.018181413241877786,0.0157785503027704,0.0024028629391073843,0.018181413241877786,0.9331381426948101,1.0881771052702092
2022-08-05,-0.005753884542947452,0.007428017006958743,-0.013181901549906195,-0.005753884542947452,0.9208376075653448,1.0819158598442056
2022-08-08,0.0011041456962176844,-0.006763424068189727,0.007867569764407412,0.0011041456962176844,0.9280823616845553,1.0831104525845223
2022-08-09,-0.015560224664636312,0.003989951908595679,-0.019550176573231992,-0.015560224664636312,0.90993818763912,1.0662570106056912
2022-08-10,0.027085150140196346,0.01768406935532869,0.009401080784867656,0.027085150140196346,0.9184925900503514,1.0951367418259832
2022-08-12,0.0033144782948505425,0.0049974668773217655,-0.001682988582471223,0.0033144782948505425,0.9169467775082123,1.0987665487866587
2022-08-15,-0.006524810508152767,-0.009604330653326554,0.0030795201451737867,-0.006524810508152767,0.9197705335816011,1.0915973052631287
2022-08-16,0.00668370977686652,0.0176206740894461,-0.010936964312579579,0.00668370977686652,0.9097110360800568,1.0988932248447172
2022-08-17,-0.007298883867612816,-0.0043089340707065825,-0.0029899497969062333,-0.007298883867612816,0.9069910457524858,1.090872530813669
2022-08-18,0.005682564905949894,0.006837428661181111,-0.0011548637552312169,0.005682564905949894,0.905943594667427,1.0970714847741356
2022-08-19,-0.013599768339060358,0.0006717029103826322,-0.01427147124944299,-0.013599768339060358,0.8930144467025138,1.0821515667298183
2022-08-22,-0.0035446190282437673,-0.004239364330164519,0.0006947453019207515,-0.0035446190282437673,0.8936348642939078,1.078315751694944
2022-08-23,-0.018454350188823177,0.006825215453155953,-0.02527956564197913,-0.018454350188823177,0.8710441630820289,1.0584161351990415
2022-08-24,0.011923849422962207,0.004189504375311115,0.007734345047651092,0.011923849422962207,0.8777811191910477,1.0710365298219884
2022-08-25,0.003600203215960529,0.006885019260150171,-0.0032848160441896423,0.003600203215960529,0.8748977696874423,1.0748924789810648
2022-08-26,-0.014039239200515885,-0.024536441240243567,0.010497202039727682,-0.014039239200515885,0.8840817483399585,1.0598018063538142
2022-08-29,0.010359132433116303,0.008460050211308846,0.0018990822218074577,0.010359132433116303,0.8857606922708553,1.0707804336186892
2022-08-30,-0.012140173693182498,-0.0008332342587522356,-0.011306939434430263,-0.012140173693182498,0.8757454497699497,1.0577809731672971
2022-08-31,-0.024124060643502386,-0.02222072459404998,-0.001903336049452406,-0.024124060643502386,0.8740786118852587,1.0322630008230662
2022-09-01,-0.005866112486352803,-0.001794398498759353,-0.00407171398759345,-0.005866112486352803,0.8705196137749892,1.026207629944738
2022-09-02,-0.003986472718714507,-0.0027401322100875313,-0.0012463405086269755,-0.003986472718714507,0.8694346499167872,1.0221166812242266
