sector,cond,on,lme
SEMICON,-1%<LME<+1%,-38.81484940619284,-0.6402439024390194
SEMICON,-1%<LME<+1%,-63.96198884900129,0.3768909081522054
SEMICON,-1%<LME<+1%,-96.53294046552553,-0.7413801858528357
SEMICON,-1%<LME<+1%,-38.1669802692608,-0.39446746891695916
SEMICON,-1%<LME<+1%,95.67202782081074,0.9630413956537076
SEMICON,LME<=-1%,67.07060379473106,-1.4134624888801017
SEMICON,LME>=+1%,-41.45011854886805,3.267123630359725
SEMICON,-1%<LME<+1%,204.734137051894,0.6216006216006154
SEMICON,-1%<LME<+1%,121.37788698782569,-0.2284275791338386
SEMICON,-1%<LME<+1%,140.0453090147309,-0.21229419257442483
SEMICON,-1%<LME<+1%,-261.00382794349343,0.5850988533949941
SEMICON,-1%<LME<+1%,629.2841246889461,0.5485289451017783
SEMICON,-1%<LME<+1%,41.64304313726552,0.7381961358506217
SEMICON,-1%<LME<+1%,23.36141415020099,0.5258302583025731
SEMICON,-1%<LME<+1%,233.80670488376776,0.9768180968405371
SEMICON,LME>=+1%,144.21719621480378,1.1123932610200837
SEMICON,LME>=+1%,26.017878763214373,2.723194257514572
SEMICON,-1%<LME<+1%,79.89718487920848,0.780296425457716
SEMICON,LME>=+1%,-166.19988465168822,1.0629141922712693
SEMICON,-1%<LME<+1%,-0.1710915377923797,0.6470344255495641
SEMICON,LME<=-1%,-143.3500219489925,-2.931080010562448
SEMICON,-1%<LME<+1%,-145.97577478518286,0.24208566108008256
SEMICON,-1%<LME<+1%,195.70564689741943,-0.27351228851638654
SEMICON,-1%<LME<+1%,-195.13012589462974,0.7371007371007376
SEMICON,LME<=-1%,-152.72558514385952,-2.7591349739000792
SEMICON,LME>=+1%,27.300808652344966,1.06106870229008
SEMICON,LME>=+1%,265.552945757217,1.4964267382635121
SEMICON,LME>=+1%,110.18718890533208,1.1708980674497882
SEMICON,-1%<LME<+1%,234.69783224514094,0.4859423811176766
SEMICON,-1%<LME<+1%,-101.58380393213505,-0.3626923223762124
SEMICON,LME<=-1%,-251.94216728081085,-3.4389671361502394
SEMICON,LME>=+1%,86.32171248145414,1.575356626007851
SEMICON,-1%<LME<+1%,303.68805374159757,0.726832222895224
SEMICON,LME>=+1%,585.2710892674944,3.0579551445836906
SEMICON,-1%<LME<+1%,56.89150141359378,-0.15042117930204046
SEMICON,LME>=+1%,103.78665395895314,1.7025292563231487
ENERGY,-1%<LME<+1%,-391.3364508983508,0.3634186128146366
ENERGY,-1%<LME<+1%,88.22538720024401,0.7770603042574153
ENERGY,-1%<LME<+1%,-34.95921896781385,0.1603592046183433
ENERGY,LME<=-1%,-12.733819095262689,-3.447837823532529
ENERGY,LME<=-1%,-9.122808799411816,-1.1974789915966344
ENERGY,-1%<LME<+1%,-104.80387552116701,-0.3376798794742619
ENERGY,-1%<LME<+1%,-72.84241890672006,-0.8180653929588888
ENERGY,-1%<LME<+1%,9.627050302044212,-0.3126302626094257
ENERGY,-1%<LME<+1%,-87.45147670185194,0.10893811277687959
ENERGY,-1%<LME<+1%,50.56443592937665,-0.8020565552699255
ENERGY,-1%<LME<+1%,-60.77568959602875,-0.20165460186142292
ENERGY,-1%<LME<+1%,-21.16518652684252,0.6519039735099375
ENERGY,-1%<LME<+1%,59.18495061092951,0.6738408930906159
ENERGY,-1%<LME<+1%,-90.00014897926087,0.8014024542950082
ENERGY,-1%<LME<+1%,-116.04016368037577,-0.2122702562775025
ENERGY,-1%<LME<+1%,65.43360819899443,0.3586583148110778
ENERGY,-1%<LME<+1%,1.8188190430131381,-0.7446699989799077
ENERGY,-1%<LME<+1%,266.7378607918661,0.4099849499195507
ENERGY,-1%<LME<+1%,-9.137990148404553,-0.6402439024390194
ENERGY,-1%<LME<+1%,7.24683627379689,0.3768909081522054
ENERGY,-1%<LME<+1%,47.66795476083644,-0.7413801858528357
ENERGY,-1%<LME<+1%,-14.477857632035537,-0.39446746891695916
ENERGY,-1%<LME<+1%,212.4986440820583,0.9630413956537076
ENERGY,LME<=-1%,38.88633052816652,-1.4134624888801017
ENERGY,LME>=+1%,159.73140285727422,3.267123630359725
ENERGY,-1%<LME<+1%,81.69149379288181,0.6216006216006154
ENERGY,-1%<LME<+1%,40.25791935713175,-0.2284275791338386
ENERGY,-1%<LME<+1%,82.98027564558033,-0.21229419257442483
ENERGY,-1%<LME<+1%,-19.92367863522452,0.5850988533949941
ENERGY,-1%<LME<+1%,79.7001088001988,0.5485289451017783
ENERGY,-1%<LME<+1%,96.36906410885142,0.7381961358506217
ENERGY,-1%<LME<+1%,-106.18940713773783,0.5258302583025731
ENERGY,-1%<LME<+1%,113.6446588935558,0.9768180968405371
ENERGY,LME>=+1%,124.93661573453997,1.1123932610200837
