code,name,sig_date,entry,gross_ret,net_ret,reason,exit_day,year
83340,群馬銀行,2024-12-20,1065.0,0.1877934272300541,0.0877934272300541,TIME,5,2024
83540,ふくおかフィナンシャルグループ,2024-12-20,3900.0,1.4615384615384697,1.3615384615384696,TIME,5,2024
83580,スルガ銀行,2024-12-20,1146.0,0.0,-0.1,TIME,5,2024
71890,西日本フィナンシャルホールディングス,2025-01-07,1967.0,-0.05083884087442314,-0.15083884087442315,TIME,5,2025
83040,あおぞら銀行,2025-01-08,2473.0,-6.207035988677722,-6.307035988677722,TIME,5,2025
83040,あおぞら銀行,2025-01-14,2343.0,2.1553563807084952,2.055356380708495,TIME,5,2025
83310,千葉銀行,2025-01-14,1228.5,2.238502238502238,2.138502238502238,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-01-17,3952.0,0.8603238866396801,0.7603238866396801,TIME,5,2025
58440,京都フィナンシャルグループ,2025-01-24,2286.0,2.5371828521434825,2.4371828521434824,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-01-24,4030.0,6.873449131513643,6.773449131513643,TIME,5,2025
58440,京都フィナンシャルグループ,2025-01-27,2243.5,-3.54357031424114,-3.64357031424114,TIME,5,2025
83060,三菱ＵＦＪフィナンシャル・グループ,2025-01-27,1927.0,-0.05189413596263792,-0.15189413596263793,TIME,5,2025
58380,楽天銀行,2025-01-31,4747.0,2.7596376658942434,2.6596376658942433,TIME,5,2025
83080,りそなホールディングス,2025-01-31,1128.0,0.8421985815602939,0.742198581560294,TIME,5,2025
58320,ちゅうぎんフィナンシャルグループ,2025-02-03,1682.0,-8.799048751486326,-8.899048751486326,TIME,5,2025
58440,京都フィナンシャルグループ,2025-02-03,2180.0,-1.7889908256880749,-1.888990825688075,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-02-03,2054.0,-3.700097370983446,-3.8000973709834462,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-02-03,954.0,-2.3060796645702264,-2.4060796645702265,TIME,5,2025
73370,ひろぎんホールディングス,2025-02-03,1210.0,-2.0247933884297575,-2.1247933884297576,TIME,5,2025
83040,あおぞら銀行,2025-02-03,2356.0,-4.732597623089985,-4.832597623089985,TIME,5,2025
83080,りそなホールディングス,2025-02-03,1134.0,0.44091710758378255,0.3409171075837826,TIME,5,2025
83090,三井住友トラストグループ,2025-02-03,3935.0,-3.6340533672172826,-3.7340533672172826,TIME,5,2025
83410,七十七銀行,2025-02-03,1577.3,-5.407975654599628,-5.507975654599628,TIME,5,2025
83590,八十二長野銀行,2025-02-03,994.9,-4.241632324856759,-4.341632324856759,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-02-03,2235.0,-3.1096196868008907,-3.209619686800891,TIME,5,2025
84100,セブン銀行,2025-02-03,303.9,2.7640671273445383,2.664067127344538,TIME,5,2025
84180,山口フィナンシャルグループ,2025-02-03,1714.5,-4.403616214639838,-4.5036162146398375,TIME,5,2025
85240,北洋銀行,2025-02-03,518.0,-6.177606177606176,-6.277606177606176,TIME,5,2025
58320,ちゅうぎんフィナンシャルグループ,2025-02-04,1565.0,1.4057507987220497,1.3057507987220496,TIME,5,2025
58440,京都フィナンシャルグループ,2025-02-04,2147.0,0.5589194224499217,0.4589194224499217,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-02-04,2018.0,2.1803766105054523,2.080376610505452,TIME,5,2025
83040,あおぞら銀行,2025-02-04,2280.0,-1.4692982456140369,-1.569298245614037,TIME,5,2025
83090,三井住友トラストグループ,2025-02-04,3920.0,-2.67857142857143,-2.7785714285714302,TIME,5,2025
83440,山形銀行,2025-02-04,1286.0,5.987558320373254,5.887558320373254,TIME,5,2025
85240,北洋銀行,2025-02-04,516.0,-4.8449612403100755,-4.944961240310075,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-02-05,863.3,-0.33592030580330556,-0.43592030580330554,TIME,5,2025
83040,あおぞら銀行,2025-02-05,2233.0,1.9928347514554412,1.8928347514554411,TIME,5,2025
83340,群馬銀行,2025-02-05,1047.0,-0.8595988538681931,-0.9595988538681931,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-02-05,4075.0,-2.2822085889570576,-2.3822085889570577,TIME,5,2025
83660,滋賀銀行,2025-02-05,934.0,1.2847965738758127,1.1847965738758126,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-02-05,2250.5,-3.9102421684070188,-4.010242168407019,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-02-06,4001.0,-1.0747313171707074,-1.1747313171707074,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-02-06,2219.5,-2.2302320342419413,-2.3302320342419414,TIME,5,2025
83580,スルガ銀行,2025-02-07,1300.0,0.5384615384615321,0.43846153846153213,TIME,5,2025
84100,セブン銀行,2025-02-07,298.0,2.4496644295302072,2.349664429530207,TIME,5,2025
84100,セブン銀行,2025-02-12,307.1,-0.814067079127323,-0.914067079127323,TIME,5,2025
71800,九州フィナンシャルグループ,2025-02-13,714.0,5.154061624649864,5.054061624649864,TIME,5,2025
58440,京都フィナンシャルグループ,2025-02-17,2154.5,-1.1603620329542763,-1.2603620329542764,TIME,5,2025
71820,ゆうちょ銀行,2025-02-17,1561.0,-1.985906470211407,-2.085906470211407,TIME,5,2025
58440,京都フィナンシャルグループ,2025-02-18,2180.0,-0.5275229357798117,-0.6275229357798117,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-02-19,1521.0,0.7560815253123021,0.6560815253123021,TIME,5,2025
58440,京都フィナンシャルグループ,2025-02-19,2160.5,1.24971071511224,1.1497107151122399,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-02-19,914.1,-1.5096816540859925,-1.6096816540859926,TIME,5,2025
58440,京都フィナンシャルグループ,2025-02-20,2125.0,1.741176470588246,1.641176470588246,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-02-25,1562.0,-1.0243277848911658,-1.124327784891166,TIME,5,2025
84180,山口フィナンシャルグループ,2025-02-25,1647.0,0.5160898603521646,0.41608986035216466,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-02-26,1547.0,0.7756948933419494,0.6756948933419494,TIME,5,2025
71820,ゆうちょ銀行,2025-02-26,1514.0,-1.4200792602377832,-1.5200792602377833,TIME,5,2025
83340,群馬銀行,2025-02-27,1134.0,6.172839506172845,6.072839506172845,TIME,5,2025
83590,八十二長野銀行,2025-02-27,979.4,0.01021033285686368,-0.08978966714313633,TIME,5,2025
84100,セブン銀行,2025-02-27,293.5,3.645655877342424,3.545655877342424,TIME,5,2025
71800,九州フィナンシャルグループ,2025-02-28,718.9,0.2782028098483824,0.1782028098483824,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-02-28,902.4,2.404698581560294,2.304698581560294,TIME,5,2025
73370,ひろぎんホールディングス,2025-02-28,1195.0,1.3389121338912124,1.2389121338912124,TIME,5,2025
83060,三菱ＵＦＪフィナンシャル・グループ,2025-02-28,1934.0,-0.5946225439503627,-0.6946225439503627,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-02-28,3970.0,-0.17632241813602123,-0.2763224181360212,TIME,5,2025
83580,スルガ銀行,2025-02-28,1324.0,0.07552870090634656,-0.024471299093653448,TIME,5,2025
83660,滋賀銀行,2025-02-28,950.0,0.7368421052631469,0.6368421052631469,TIME,5,2025
84100,セブン銀行,2025-02-28,292.0,3.184931506849309,3.084931506849309,TIME,5,2025
87140,池田泉州ホールディングス,2025-02-28,412.0,1.4563106796116498,1.3563106796116497,TIME,5,2025
71820,ゆうちょ銀行,2025-03-03,1510.0,-2.417218543046362,-2.5172185430463623,TIME,5,2025
71820,ゆうちょ銀行,2025-03-04,1488.0,0.20161290322580072,0.10161290322580072,TIME,5,2025
71820,ゆうちょ銀行,2025-03-07,1482.0,4.993252361673406,4.893252361673406,TIME,5,2025
71820,ゆうちょ銀行,2025-03-10,1458.5,7.302022625985605,7.202022625985605,TIME,5,2025
83040,あおぞら銀行,2025-03-10,2080.5,3.1963470319634757,3.0963470319634756,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-03-11,906.7,20.58012573067165,20.48012573067165,TIME,5,2025
73370,ひろぎんホールディングス,2025-03-11,1171.5,8.023900981647468,7.923900981647469,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-03-11,3760.0,8.989361702127653,8.889361702127653,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-03-11,3992.0,7.990981963927846,7.890981963927846,TIME,5,2025
71820,ゆうちょ銀行,2025-03-14,1550.0,3.2903225806451664,3.1903225806451663,TIME,5,2025
83340,群馬銀行,2025-03-17,1244.0,2.6527331189710512,2.552733118971051,TIME,5,2025
58380,楽天銀行,2025-03-18,6723.0,-1.576677078685107,-1.676677078685107,TIME,5,2025
71820,ゆうちょ銀行,2025-03-18,1575.0,2.317460317460318,2.217460317460318,TIME,5,2025
83370,千葉興業銀行,2025-03-21,1553.0,-11.912427559562133,-12.012427559562132,TIME,5,2025
83410,七十七銀行,2025-03-26,1602.0,-4.369538077403245,-4.469538077403245,TIME,5,2025
83370,千葉興業銀行,2025-03-27,1480.0,-21.351351351351354,-21.451351351351356,TIME,5,2025
58300,いよぎんホールディングス,2025-03-28,1770.0,-17.909604519774014,-18.009604519774015,TIME,5,2025
71670,めぶきフィナンシャルグループ,2025-03-28,721.0,-14.327323162274608,-14.427323162274607,TIME,5,2025
83370,千葉興業銀行,2025-03-28,1280.0,-17.656249999999996,-17.756249999999998,TIME,5,2025
83410,七十七銀行,2025-03-28,1564.3,-17.0427667327239,-17.142766732723903,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-03-28,2550.0,-15.549019607843139,-15.649019607843139,TIME,5,2025
58320,ちゅうぎんフィナンシャルグループ,2025-03-31,1699.5,-25.301559282141806,-25.401559282141807,TIME,5,2025
83090,三井住友トラストグループ,2025-03-31,3790.0,-21.385224274406333,-21.485224274406335,TIME,5,2025
83580,スルガ銀行,2025-03-31,1364.0,-20.45454545454546,-20.554545454545462,TIME,5,2025
58300,いよぎんホールディングス,2025-04-03,1500.0,0.13333333333334085,0.03333333333334085,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-04-03,1399.0,3.1808434596140023,3.080843459614002,TIME,5,2025
58380,楽天銀行,2025-04-03,5283.0,9.786106378951342,9.686106378951342,TIME,5,2025
71730,東京きらぼしフィナンシャルグループ,2025-04-03,4955.0,0.3027245206861817,0.20272452068618171,TIME,5,2025
71800,九州フィナンシャルグループ,2025-04-03,625.8,-3.052093320549687,-3.152093320549687,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-04-03,1761.0,3.5207268597387875,3.4207268597387874,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-04-03,917.3,0.8067153602965282,0.7067153602965283,TIME,5,2025
73370,ひろぎんホールディングス,2025-04-03,1031.5,2.4721279689772224,2.3721279689772223,TIME,5,2025
73800,十六フィナンシャルグループ,2025-04-03,823.0,2.6731470230862753,2.573147023086275,TIME,5,2025
83040,あおぞら銀行,2025-04-03,1909.0,-3.483499214248298,-3.583499214248298,TIME,5,2025
83160,三井住友フィナンシャルグループ,2025-04-03,3177.0,1.3849543594586011,1.284954359458601,TIME,5,2025
83410,七十七銀行,2025-04-03,1320.0,1.5151515151515138,1.4151515151515137,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-04-03,3327.0,4.268109407874965,4.168109407874965,TIME,5,2025
83660,滋賀銀行,2025-04-03,933.0,5.680600214362275,5.580600214362275,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-04-03,3434.0,-0.14560279557367384,-0.24560279557367384,TIME,5,2025
84180,山口フィナンシャルグループ,2025-04-03,1488.5,1.1420893516963293,1.0420893516963292,TIME,5,2025
85240,北洋銀行,2025-04-03,435.0,-1.1494252873563204,-1.2494252873563205,TIME,5,2025
87140,池田泉州ホールディングス,2025-04-03,383.0,3.9164490861618884,3.8164490861618883,TIME,5,2025
58300,いよぎんホールディングス,2025-04-04,1273.0,14.021995286724277,13.921995286724277,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-04-04,1266.0,11.216429699842024,11.116429699842024,TIME,5,2025
58380,楽天銀行,2025-04-04,4500.0,23.711111111111105,23.611111111111104,TIME,5,2025
58440,京都フィナンシャルグループ,2025-04-04,1832.0,8.542576419213965,8.442576419213966,TIME,5,2025
71730,東京きらぼしフィナンシャルグループ,2025-04-04,4405.0,11.350737797956878,11.250737797956878,TIME,5,2025
71800,九州フィナンシャルグループ,2025-04-04,560.0,7.660714285714287,7.560714285714288,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-04-04,700.2,13.496143958868888,13.396143958868889,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-04-04,1598.0,11.889862327909896,11.789862327909896,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-04-04,780.0,14.96153846153847,14.861538461538471,TIME,5,2025
73370,ひろぎんホールディングス,2025-04-04,930.0,10.64516129032258,10.54516129032258,TIME,5,2025
83040,あおぞら銀行,2025-04-04,1724.5,4.899971006088721,4.799971006088722,TIME,5,2025
83060,三菱ＵＦＪフィナンシャル・グループ,2025-04-04,1318.5,24.725066363291614,24.625066363291612,TIME,5,2025
83080,りそなホールディングス,2025-04-04,856.5,19.03093987157034,18.930939871570338,TIME,5,2025
83090,三井住友トラストグループ,2025-04-04,2840.0,12.78169014084507,12.68169014084507,TIME,5,2025
83160,三井住友フィナンシャルグループ,2025-04-04,2585.0,18.64603481624758,18.54603481624758,TIME,5,2025
83310,千葉銀行,2025-04-04,1014.0,12.72189349112427,12.62189349112427,TIME,5,2025
83410,七十七銀行,2025-04-04,1117.0,15.783348254252449,15.683348254252449,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-04-04,3034.0,8.470665787738962,8.370665787738963,TIME,5,2025
83590,八十二長野銀行,2025-04-04,810.8,10.680809077454366,10.580809077454367,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-04-04,1913.5,12.986673634700807,12.886673634700808,TIME,5,2025
84100,セブン銀行,2025-04-04,237.8,5.298570227081578,5.198570227081579,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-04-04,2697.0,20.207638116425652,20.10763811642565,TIME,5,2025
84180,山口フィナンシャルグループ,2025-04-04,1310.0,10.648854961832054,10.548854961832054,TIME,5,2025
85240,北洋銀行,2025-04-04,365.0,13.698630136986312,13.598630136986312,TIME,5,2025
86000,トモニホールディングス,2025-04-04,440.0,10.909090909090914,10.809090909090914,TIME,5,2025
87140,池田泉州ホールディングス,2025-04-04,338.0,15.384615384615374,15.284615384615375,TIME,5,2025
58440,京都フィナンシャルグループ,2025-04-07,1920.5,5.0507680291590695,4.95076802915907,TIME,5,2025
71730,東京きらぼしフィナンシャルグループ,2025-04-07,4640.0,6.034482758620685,5.934482758620685,TIME,5,2025
71800,九州フィナンシャルグループ,2025-04-07,569.6,9.76123595505618,9.66123595505618,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-04-07,1675.0,10.089552238805965,9.989552238805965,TIME,5,2025
73370,ひろぎんホールディングス,2025-04-07,980.0,7.6020408163265385,7.502040816326539,TIME,5,2025
83040,あおぞら銀行,2025-04-07,1774.0,2.4802705749718212,2.380270574971821,TIME,5,2025
83340,群馬銀行,2025-04-07,1027.0,6.475170399221031,6.375170399221031,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-04-07,3211.0,3.456867019620047,3.3568670196200467,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-04-07,1980.5,11.688967432466546,11.588967432466546,TIME,5,2025
84100,セブン銀行,2025-04-07,247.1,1.3759611493322499,1.2759611493322498,TIME,5,2025
83060,三菱ＵＦＪフィナンシャル・グループ,2025-04-08,1600.0,5.249999999999999,5.1499999999999995,TIME,5,2025
83080,りそなホールディングス,2025-04-08,989.7,7.658886531272091,7.558886531272091,TIME,5,2025
83060,三菱ＵＦＪフィナンシャル・グループ,2025-04-09,1817.0,-9.63126031920748,-9.731260319207479,TIME,5,2025
83310,千葉銀行,2025-04-09,1255.5,-7.805655117483079,-7.905655117483079,TIME,5,2025
83590,八十二長野銀行,2025-04-09,960.0,-3.7395833333333295,-3.8395833333333296,TIME,5,2025
83660,滋賀銀行,2025-04-09,996.0,4.016064257028118,3.916064257028118,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-04-09,3660.0,-9.918032786885245,-10.018032786885245,TIME,5,2025
87140,池田泉州ホールディングス,2025-04-09,405.0,-0.4938271604938316,-0.5938271604938316,TIME,5,2025
58380,楽天銀行,2025-04-10,5600.0,0.7678571428571423,0.6678571428571424,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-04-10,771.0,9.46822308690014,9.36822308690014,TIME,5,2025
83060,三菱ＵＦＪフィナンシャル・グループ,2025-04-10,1605.5,4.640298972282775,4.540298972282775,TIME,5,2025
83080,りそなホールディングス,2025-04-10,984.9,6.457508376484933,6.357508376484933,TIME,5,2025
83160,三井住友フィナンシャルグループ,2025-04-10,3011.0,6.642311524410505,6.542311524410505,TIME,5,2025
83310,千葉銀行,2025-04-10,1107.5,7.6297968397291305,7.529796839729131,TIME,5,2025
83660,滋賀銀行,2025-04-10,947.0,14.466737064413948,14.366737064413948,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-04-10,3219.0,5.809257533395473,5.709257533395474,TIME,5,2025
85220,名古屋銀行,2025-04-10,2010.0,7.298507462686565,7.198507462686566,TIME,5,2025
83460,東邦銀行,2025-04-28,342.0,-2.3391812865497075,-2.4391812865497076,TIME,5,2025
58380,楽天銀行,2025-05-02,5037.0,31.03037522334724,30.930375223347237,TIME,5,2025
71730,東京きらぼしフィナンシャルグループ,2025-05-02,5210.0,6.717850287907878,6.617850287907879,TIME,5,2025
83080,りそなホールディングス,2025-05-02,1042.0,14.443378119001915,14.343378119001915,TIME,5,2025
83040,あおぞら銀行,2025-05-07,1905.5,4.487011283127784,4.3870112831277845,TIME,5,2025
58300,いよぎんホールディングス,2025-05-09,1559.0,0.5131494547786941,0.41314945477869414,TIME,5,2025
71800,九州フィナンシャルグループ,2025-05-12,731.6,-1.9956260251503544,-2.0956260251503545,TIME,5,2025
83580,スルガ銀行,2025-05-12,1250.0,3.200000000000003,3.1000000000000028,TIME,5,2025
84180,山口フィナンシャルグループ,2025-05-12,1557.5,-2.857142857142858,-2.957142857142858,TIME,5,2025
71800,九州フィナンシャルグループ,2025-05-13,727.0,-1.5543328748280572,-1.6543328748280572,TIME,5,2025
83040,あおぞら銀行,2025-05-13,1963.5,9.320091673032849,9.220091673032849,TIME,5,2025
83430,秋田銀行,2025-05-13,2900.0,0.5172413793103514,0.41724137931035143,TIME,5,2025
83810,山陰合同銀行,2025-05-13,1276.0,-0.7053291536050166,-0.8053291536050166,TIME,5,2025
84100,セブン銀行,2025-05-13,256.5,7.992202729044839,7.89220272904484,TIME,5,2025
84180,山口フィナンシャルグループ,2025-05-13,1504.0,0.03324468085106336,-0.06675531914893665,TIME,5,2025
85220,名古屋銀行,2025-05-13,2680.0,-4.600746268656719,-4.700746268656719,TIME,5,2025
58380,楽天銀行,2025-05-14,6203.0,6.464613896501703,6.364613896501703,TIME,5,2025
83090,三井住友トラストグループ,2025-05-15,3665.0,2.564802182810366,2.464802182810366,TIME,5,2025
83160,三井住友フィナンシャルグループ,2025-05-15,3544.0,1.0158013544018019,0.9158013544018019,TIME,5,2025
83060,三菱ＵＦＪフィナンシャル・グループ,2025-05-16,1941.5,0.0515065670873005,-0.0484934329126995,TIME,5,2025
83160,三井住友フィナンシャルグループ,2025-05-16,3439.0,5.175923233498114,5.075923233498115,TIME,5,2025
83590,八十二長野銀行,2025-05-16,1114.5,3.499327052489898,3.3993270524898977,TIME,5,2025
83040,あおぞら銀行,2025-05-21,2088.0,-1.6522988505747072,-1.7522988505747072,TIME,5,2025
84100,セブン銀行,2025-05-21,267.8,0.6721433905900076,0.5721433905900076,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-05-21,3922.0,1.504334523202444,1.404334523202444,TIME,5,2025
83810,山陰合同銀行,2025-05-30,1255.0,-0.7171314741035828,-0.8171314741035828,TIME,5,2025
58300,いよぎんホールディングス,2025-06-13,1552.5,-3.7359098228663457,-3.8359098228663457,TIME,5,2025
71670,めぶきフィナンシャルグループ,2025-06-13,730.2,1.4790468364831444,1.3790468364831443,TIME,5,2025
83590,八十二長野銀行,2025-06-13,1193.0,-1.8021793797150076,-1.9021793797150077,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-06-18,2764.5,-3.255561584373301,-3.355561584373301,TIME,5,2025
58300,いよぎんホールディングス,2025-06-20,1495.5,4.513540621865597,4.4135406218655975,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-06-20,1693.5,0.1771479185119551,0.0771479185119551,TIME,5,2025
58320,ちゅうぎんフィナンシャルグループ,2025-06-20,1730.0,0.8381502890173476,0.7381502890173476,TIME,5,2025
71800,九州フィナンシャルグループ,2025-06-20,704.3,2.44214113303991,2.34214113303991,TIME,5,2025
71820,ゆうちょ銀行,2025-06-20,1513.5,1.6848364717542141,1.584836471754214,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-06-20,2133.0,1.9690576652601877,1.8690576652601876,TIME,5,2025
83080,りそなホールディングス,2025-06-20,1318.0,2.2761760242792084,2.1761760242792083,TIME,5,2025
83090,三井住友トラストグループ,2025-06-20,3782.0,1.9037546271813754,1.8037546271813754,TIME,5,2025
83310,千葉銀行,2025-06-20,1284.5,3.230829116387701,3.130829116387701,TIME,5,2025
83410,七十七銀行,2025-06-20,1625.7,0.7996555330011645,0.6996555330011646,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-06-20,3909.0,-0.6139677666922472,-0.7139677666922472,TIME,5,2025
83580,スルガ銀行,2025-06-20,1302.0,3.7634408602150504,3.6634408602150503,TIME,5,2025
83590,八十二長野銀行,2025-06-20,1170.0,-0.08547008547008517,-0.18547008547008517,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-06-20,2701.5,0.573755321117897,0.473755321117897,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-06-20,3929.0,1.14532960040723,1.0453296004072299,TIME,5,2025
84180,山口フィナンシャルグループ,2025-06-20,1518.0,1.910408432147559,1.8104084321475589,TIME,5,2025
85240,北洋銀行,2025-06-20,580.0,0.34482758620688614,0.24482758620688613,TIME,5,2025
87140,池田泉州ホールディングス,2025-06-20,576.0,-0.694444444444442,-0.794444444444442,TIME,5,2025
85240,北洋銀行,2025-06-26,574.0,0.34843205574912606,0.24843205574912605,TIME,5,2025
83080,りそなホールディングス,2025-06-30,1340.0,-2.500000000000002,-2.6000000000000023,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-06-30,3813.0,2.8848675583529992,2.784867558352999,TIME,5,2025
85240,北洋銀行,2025-06-30,575.0,0.8695652173912993,0.7695652173912993,TIME,5,2025
83310,千葉銀行,2025-07-02,1316.0,2.2416413373860244,2.1416413373860244,TIME,5,2025
83370,千葉興業銀行,2025-07-02,1426.0,5.960729312762969,5.860729312762969,TIME,5,2025
83580,スルガ銀行,2025-07-03,1325.0,5.1320754716981165,5.032075471698117,TIME,5,2025
85240,北洋銀行,2025-07-07,582.0,3.9518900343642693,3.8518900343642692,TIME,5,2025
58380,楽天銀行,2025-07-10,6639.0,-1.7171260732038007,-1.8171260732038008,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-07-17,3150.0,7.333333333333325,7.233333333333325,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-07-23,2338.0,1.1548331907613285,1.0548331907613284,TIME,5,2025
83340,群馬銀行,2025-07-23,1372.5,0.21857923497268228,0.11857923497268227,TIME,5,2025
83580,スルガ銀行,2025-07-23,1442.0,-4.715672676837723,-4.815672676837723,TIME,5,2025
83590,八十二長野銀行,2025-07-23,1333.0,0.33758439609903323,0.23758439609903323,TIME,5,2025
58380,楽天銀行,2025-07-24,7127.0,-0.6594640101024285,-0.7594640101024285,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-07-28,1180.0,4.940677966101692,4.840677966101692,TIME,5,2025
83080,りそなホールディングス,2025-07-28,1376.0,-3.0523255813953543,-3.1523255813953543,TIME,5,2025
83340,群馬銀行,2025-07-28,1371.0,-0.8752735229759279,-0.9752735229759278,TIME,5,2025
83410,七十七銀行,2025-07-28,1704.7,1.6777145538804383,1.5777145538804382,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-07-28,3181.0,1.4146494812951937,1.3146494812951937,TIME,5,2025
83860,百十四銀行,2025-07-28,1198.8,0.6256256256256254,0.5256256256256254,TIME,5,2025
87140,池田泉州ホールディングス,2025-07-29,635.0,-0.9448818897637823,-1.0448818897637824,TIME,5,2025
83340,群馬銀行,2025-07-30,1388.0,0.036023054755052186,-0.06397694524494782,TIME,5,2025
83810,山陰合同銀行,2025-07-31,1269.0,3.624901497241928,3.524901497241928,TIME,5,2025
83860,百十四銀行,2025-08-04,1223.8,1.429972217682618,1.3299722176826179,TIME,5,2025
83310,千葉銀行,2025-08-05,1373.5,7.389879868947946,7.2898798689479465,TIME,5,2025
83580,スルガ銀行,2025-08-07,1440.0,7.777777777777772,7.677777777777773,TIME,5,2025
58380,楽天銀行,2025-08-08,7688.0,14.20395421436005,14.10395421436005,TIME,5,2025
71800,九州フィナンシャルグループ,2025-08-08,830.0,3.9397590361445856,3.8397590361445855,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-08-08,4271.0,3.371575743385624,3.271575743385624,TIME,5,2025
84100,セブン銀行,2025-08-08,271.1,5.717447436370349,5.617447436370349,TIME,5,2025
58300,いよぎんホールディングス,2025-08-12,1920.0,4.427083333333326,4.327083333333326,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-08-12,1891.0,0.3172924378635589,0.21729243786355887,TIME,5,2025
71820,ゆうちょ銀行,2025-08-12,1759.0,4.519613416714052,4.419613416714053,TIME,5,2025
84100,セブン銀行,2025-08-12,270.1,7.3676416142169465,7.267641614216947,TIME,5,2025
84180,山口フィナンシャルグループ,2025-08-12,1743.0,0.6310958118187049,0.5310958118187049,TIME,5,2025
58380,楽天銀行,2025-08-13,8285.0,-2.257091128545563,-2.357091128545563,TIME,5,2025
84100,セブン銀行,2025-08-13,269.9,7.002593553167857,6.902593553167858,TIME,5,2025
84100,セブン銀行,2025-08-14,269.1,6.688963210702337,6.588963210702337,TIME,5,2025
58380,楽天銀行,2025-08-19,8000.0,4.137499999999994,4.037499999999994,TIME,5,2025
84100,セブン銀行,2025-08-19,289.8,-1.1387163561076608,-1.2387163561076608,TIME,5,2025
71670,めぶきフィナンシャルグループ,2025-08-26,911.6,1.5247915752522934,1.4247915752522933,TIME,5,2025
83040,あおぞら銀行,2025-08-26,2362.0,-2.3497036409822147,-2.449703640982215,TIME,5,2025
83860,百十四銀行,2025-08-26,1237.5,1.0101010101010166,0.9101010101010166,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-08-26,4879.0,-0.9223201475712206,-1.0223201475712207,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-09-03,1346.7,2.346476572362066,2.246476572362066,TIME,5,2025
83770,ほくほくフィナンシャルグループ,2025-09-03,3625.0,4.827586206896561,4.727586206896562,TIME,5,2025
83860,百十四銀行,2025-09-03,1205.0,7.05394190871369,6.9539419087136904,TIME,5,2025
85220,名古屋銀行,2025-09-03,3370.0,3.759643916913946,3.659643916913946,TIME,5,2025
85240,北洋銀行,2025-09-03,703.0,3.413940256045511,3.313940256045511,TIME,5,2025
87140,池田泉州ホールディングス,2025-09-03,636.0,1.4150943396226356,1.3150943396226356,TIME,5,2025
83340,群馬銀行,2025-09-09,1582.5,-1.6745655608214838,-1.7745655608214839,TIME,5,2025
