price_mom20,obv_mom20,divergence,fwd_1,fwd_5,fwd_10,sym,p_sign,o_sign,quad
0.03993238960490175,-3012300.0,0.3240327325399077,0.01137748882568057,-0.05221454693214145,-0.04469727752945962,5713.T,P+,O-,P+O-
0.07307609398577286,-16300.0,0.28057152527861984,-0.014262756126958598,-0.04158296504620329,-0.07934913619927686,5713.T,P+,O-,P+O-
-0.012079726192873008,-4102400.0,0.16645312865540735,-0.02791929896066847,-0.034033014061544686,-0.0790707153046668,5713.T,P-,O-,P-O-
-0.0632364493322859,-8503300.0,0.09070636781300243,0.019496855345912056,-0.01635220125786163,-0.07798742138364778,5713.T,P-,O-,P-O-
-0.07950028392958541,-9581500.0,0.06727567309271731,-0.04071560764959903,-0.034957844951675865,-0.11741723216121736,5713.T,P-,O-,P-O-
-0.09258899046878044,-8955400.0,0.021384910976052898,0.022722400857449143,0.007931404072883064,-0.04372990353697748,5713.T,P-,O-,P-O-
-0.0643263384977446,-4259700.0,-0.03703615213463346,-0.006497589603856602,-0.03940473695242086,-0.06246070006287985,5713.T,P-,O-,P-O-
-0.05181036207241452,-3225400.0,-0.035063041000293727,-0.010126582278481067,-0.046624472573839615,-0.04409282700421946,5713.T,P-,O-,P-O-
-0.03852459016393439,-2425000.0,-0.020616373238560304,0.0002131287297528761,-0.0626598465473146,-0.0285592497868713,5713.T,P-,O-,P-O-
-0.00021303792074989225,906500.0,-0.014210979537184976,0.0019177498401874438,-0.08544640954613258,-0.038568080119326664,5713.T,P-,O-,P-O-
-0.056391731888420615,-52100.0,-0.20421550913136322,-0.02530837941301578,-0.051254785197788144,-0.06316461080391322,5713.T,P-,O-,P-O-
-0.06028296083657991,-877400.0,-0.17726168610410103,-0.013964651974689102,-0.024001745581496814,-0.05629500327296533,5713.T,P-,O-,P-O-
-0.026077586206896597,397700.0,-0.10197983086196682,-0.026775835361805722,0.0026554547466253187,-0.038282805930515584,5713.T,P-,O-,P-O-
-0.05317545748116259,-4169700.0,0.002364099730713165,-0.024101864483856317,0.03638017280582084,-0.004774897680764001,5713.T,P-,O-,P-O-
-0.07240112383834019,-4582000.0,-0.04151721494666527,0.039375582479030724,0.05125815470643058,0.033550792171481936,5713.T,P-,O-,P-O-
-0.04434447300771205,-3632700.0,0.007838188958740833,0.0026899798251514007,-0.0125532391840395,-0.0049316296794440495,5713.T,P-,O-,P-O-
-0.036614258022830026,-882400.0,-0.08648812101482817,0.012966689023027111,-0.03308741336910348,-0.021462105969148215,5713.T,P-,O-,P-O-
-0.028307956251340305,-2316000.0,0.014791613779921442,0.005958949459280438,-0.040829838887662784,-0.04789229750606927,5713.T,P-,O-,P-O-
-0.07564388562157776,-3121900.0,-0.1153652794162299,-0.010092145677928932,-0.03971039929793774,-0.05857832382623962,5713.T,P-,O-,P-O-
-0.0806845965770171,-2944700.0,-0.14230317420022798,-0.023714539007092195,-0.016843971631205656,-0.023714539007092195,5713.T,P-,O-,P-O-
-0.10503860219423,-5940900.0,-0.07890055300869583,-0.018161180476730987,0.007718501702610681,0.0034052213393871433,5713.T,P-,O-,P-O-
-0.1311771795901968,-9432100.0,-0.03746422367235604,0.004855491329479822,0.012023121387283231,0.005780346820809301,5713.T,P-,O-,P-O-
-0.11432647238638682,-6859300.0,-0.06192876093200134,0.007132995858260438,-0.007363092498849477,-0.007363092498849477,5713.T,P-,O-,P-O-
-0.08238993710691822,-3793500.0,-0.10587353970363511,0.013479552204706424,-0.01964816084075849,0.0004569339730409183,5713.T,P-,O-,P-O-
-0.08780588114332721,-4275300.0,-0.10087605337952524,0.0006762849413886052,-0.0069882777276826236,-0.041027953110910675,5713.T,P-,O-,P-O-
-0.0484458735262594,-553700.0,-0.15333149163020587,-0.013967109709393966,-0.0042802432980401095,-0.0752421716602838,5713.T,P-,O-,P-O-
-0.08258226786837142,-3919000.0,-0.10188102597796925,-0.014393420150788261,-0.006168608636052064,-0.04797806716929409,5713.T,P-,O-,P-O-
-0.08987341772151902,-4523000.0,-0.09239152617458352,-0.00533147890588781,0.0,-0.007881316643486347,5713.T,P-,O-,P-O-
-0.08546462063086102,-5453900.0,-0.046738069994673975,0.02656723374504777,0.020508040083896617,0.04218130971801437,5713.T,P-,O-,P-O-
-0.06136799488600042,-5257300.0,0.0128595676477469,0.0034052213393871433,-0.034279228149829755,0.005448354143019252,5713.T,P-,O-,P-O-
-0.05997447894512975,-5717300.0,0.030821150716024315,-0.015837104072398245,-0.07126696832579182,0.012443438914027105,5713.T,P-,O-,P-O-
-0.05084006109535244,-4362800.0,0.016332920194523648,-0.008275862068965467,-0.042068965517241375,0.015632183908045993,5713.T,P-,O-,P-O-
-0.045364018588183175,-2743200.0,-0.03357748343711575,0.015067222994900265,-0.007881316643486347,0.04010199350950394,5713.T,P-,O-,P-O-
-0.004320145520691265,1541600.0,-0.06310471326673334,-0.0285453299840146,0.021237725508106875,0.02489152774606085,5713.T,P-,O+,P-O+
-0.008853681267474323,2306000.0,-0.12447225250247634,-0.0350258580159849,0.04113775270333808,0.04960037611659618,5713.T,P-,O+,P-O+
-0.07980273481282218,-1714800.0,-0.1951991279286813,0.015103532277710219,0.09013398294762487,0.08380024360535931,5713.T,P-,O-,P-O-
-0.06841046277665996,-2041900.0,-0.144815854575139,0.027117830573554214,0.06023518118550508,0.07799376049916007,5713.T,P-,O-,P-O-
-0.05539615978812629,-2295100.0,-0.09393731240760372,0.04485981308411224,0.04836448598130838,-0.01985981308411211,5713.T,P-,O-,P-O-
-0.018867924528301883,-1646700.0,0.025747258600006928,-0.009615384615384581,0.003577817531305927,-0.03376565295169942,5713.T,P-,O-,P-O-
-0.018395390070921946,-2067900.0,0.05069611400640117,0.010386091668548314,0.008128245653646449,-0.011515014675999136,5713.T,P-,O-,P-O-
0.015891032917139558,893100.0,0.055116201512187546,-0.012737430167597763,-0.005810055865921759,-0.019888268156424527,5713.T,P+,O-,P+O-
0.02150289017341045,1094100.0,0.06708055211273212,0.015617926663648696,0.016749660479855155,-0.035310095065640534,5713.T,P+,O+,P+O+
0.03244362632305564,991300.0,0.11296857656258558,0.00022286605749943789,-0.0650768887898373,-0.06106529975484731,5713.T,P+,O-,P+O-
0.025359835503769634,1108200.0,0.07904988028929671,-0.005124777183600715,-0.037210338680926935,-0.06483957219251335,5713.T,P+,O+,P+O+
0.006537421100090146,-1017400.0,0.10653281964748806,-0.0035834266517357216,-0.019484882418812965,-0.09316909294512876,5713.T,P+,O-,P+O-
0.002252759630547496,-2542700.0,0.15744122727114346,0.009665093279388692,-0.014160485502360043,-0.10991233985165205,5713.T,P-,O-,P-O-
0.02627370344985147,142100.0,0.12595482352004217,-0.06611754229741762,-0.05120213713268029,-0.1108637577916296,5713.T,P+,O-,P+O-
-0.027584608252202103,-2303200.0,0.01778388360436234,0.030035756853396878,0.004290822407628125,-0.030035756853396878,5713.T,P-,O-,P-O-
0.006991377301328372,2410300.0,-0.06213184603361854,0.013191390881740261,-0.028697060865540358,-0.05160842397593146,5713.T,P+,O+,P+O+
-0.006129398410896658,1912300.0,-0.0895490813883455,0.001827318410233092,-0.07514846962083144,-0.07492005481955233,5713.T,P-,O+,P-O+
-0.007692307692307665,2232800.0,-0.11399644601072167,-0.028271773825809365,-0.0971272229822161,-0.08321933424532602,5713.T,P-,O+,P-O+
-0.020229885057471253,1775400.0,-0.13892041353701573,-0.011496949788831534,-0.06288127639605823,-0.025340215861098025,5713.T,P-,O+,P-O+
-0.023412146499768194,1392700.0,-0.14140745939542365,-0.0037977688108236096,-0.03417991929741282,0.0026109660574411553,5713.T,P-,O+,P-O+
-0.04156200045672531,-1140200.0,-0.09047167510365806,-0.03526328329759354,-0.02358827734095781,0.006671431975220354,5713.T,P-,O-,P-O-
-0.04818993888105316,-2250500.0,-0.06850214782405267,-0.02198073598419359,0.0002469745616202612,0.026920227216596704,5713.T,P-,O-,P-O-
-0.035322777101096214,-2762200.0,0.005824261701036781,0.008585858585858697,0.015404040404040309,0.06994949494949498,5713.T,P-,O-,P-O-
-0.04151667866570674,-1907200.0,-0.05604078625790815,0.01877816725087622,0.04006009013520284,0.07986980470706051,5713.T,P-,O-,P-O-
-0.04929906542056073,-2047200.0,-0.0814737109322502,0.007127058245269158,0.03809289751781764,0.06782993364463019,5713.T,P-,O-,P-O-
-0.08363148479427551,-2327800.0,-0.17573182811434487,-0.01171303074670571,0.030990727183992206,0.06320156173743285,5713.T,P-,O-,P-O-
-0.08557236396477763,-1753300.0,-0.21065972792569476,-0.007160493827160441,0.026666666666666616,0.06296296296296289,5713.T,P-,O-,P-O-
-0.10145251396648047,-4042900.0,-0.13828651923086493,0.033076349166873964,0.05371798060184041,0.09027605073364842,5713.T,P-,O-,P-O-
-0.05975554549569939,-921600.0,-0.17177390854201818,0.016851227732306295,0.03827636013480973,0.06571978815599433,5713.T,P-,O-,P-O-
-0.058613773122353496,-1017600.0,-0.16129735541386056,0.00023674242424243097,0.02864583333333326,0.046875,5713.T,P-,O-,P-O-
-0.05860071301247771,-1136100.0,-0.15580858233657371,-0.015857988165680514,0.031242603550295955,0.03313609467455625,5713.T,P-,O-,P-O-
-0.06875699888017917,-1662700.0,-0.16627244264588031,0.018999518999518905,0.03535353535353525,0.04377104377104368,5713.T,P-,O-,P-O-
-0.04765115756349747,287200.0,-0.1852696104051249,0.017937219730941756,0.03469435921642661,0.003304224687278756,5713.T,P-,O-,P-O-
-0.03984861976847731,193300.0,-0.15135240740464206,0.007419429631347008,0.026431718061673992,-0.03987943426849061,5713.T,P-,O-,P-O-
0.035756853396901045,5523200.0,-0.08264518344856431,0.002761795166858372,0.017721518987341867,-0.04602991944764101,5713.T,P+,O+,P+O+
0.008331404767415007,4607700.0,-0.14746243174498885,-0.011934817535001141,0.0018361257746155601,-0.03649299977048426,5713.T,P+,O+,P+O+
-0.016674280493375937,2342700.0,-0.1578897068705482,0.018350754936120817,0.008130081300812941,-0.023461091753774643,5713.T,P-,O+,P-O+
-0.00045599635202919764,2853000.0,-0.11301287698916379,0.009808394160583989,-0.030337591240875872,-0.024178832116788285,5713.T,P-,O+,P-O+
0.03871421867667757,5651400.0,-0.07716113906849642,-0.001129433024621651,-0.06460356900835784,-0.06234470295911454,5713.T,P+,O+,P+O+
0.04960835509138373,5628300.0,-0.04224767422760467,-0.012890094979647215,-0.06264133876074174,-0.08073270013568523,5713.T,P+,O+,P+O+
0.04002859185132235,5344200.0,-0.05820329415981007,-0.00572737686139746,-0.03825887743413514,-0.08865979381443301,5713.T,P+,O+,P+O+
0.07186959743146448,6587800.0,-0.007350884266379976,-0.02050691244239633,-0.03133640552995387,-0.09677419354838712,5713.T,P+,O+,P+O+
0.07348484848484849,6757300.0,-0.008850379042413925,-0.02587626440837454,0.00635144671841914,-0.06680780992707602,5713.T,P+,O+,P+O+
0.03680520781171759,2947700.0,0.030627025251243167,0.0009659502535619424,0.002414875633904856,-0.03139338324076313,5713.T,P+,O+,P+O+
0.018677807815187908,3072500.0,-0.04418967551181929,0.012786489746682728,-0.0193003618817853,-0.04125452352231607,5713.T,P+,O+,P+O+
0.024402147388970175,1958100.0,0.03364244080417711,0.0014292520247736196,-0.052405907575035715,-0.041210100047641696,5713.T,P+,O+,P+O+
0.038024691358024665,4121600.0,-0.012788139431859413,0.01760228353948623,-0.0675547098001903,-0.014985727878211175,5713.T,P+,O+,P+O+
0.0639144491420045,6860800.0,-0.04825436408977557,-0.029686769518466605,-0.07269752220663861,-0.0007012622720897754,5713.T,P+,O+,P+O+
-0.0007221954742416825,3854800.0,-0.1554268022558375,-0.020717899301373133,-0.033726812816188834,0.026258732835461318,5713.T,P-,O+,P-O+
-0.037642045454545414,572600.0,-0.16033892315120385,-0.021402214022140265,-0.022386223862238652,0.06888068880688802,5713.T,P-,O-,P-O-
-0.058461538461538454,-1883900.0,-0.1233737014748558,-0.014580191050779234,0.011814982403217655,0.11613876319758676,5713.T,P-,O-,P-O-
-0.0572390572390572,-1741500.0,-0.12736820623092965,0.011989795918367241,0.05637755102040809,0.16377551020408165,5713.T,P-,O-,P-O-
-0.06372433325466131,-1781700.0,-0.14581983165837897,0.01109150491555333,0.07764053440887331,0.13965213007310306,5713.T,P-,O-,P-O-
-0.07002086714583822,-1633500.0,-0.17200897456956413,-0.009224632261281451,0.06207928197456991,0.11892296185489903,5713.T,P-,O-,P-O-
-0.08538550057537397,-3790600.0,-0.11335508534054087,0.01283341721187714,0.09335681932561646,0.13286361348766995,5713.T,P-,O-,P-O-
-0.07619921964654575,-4032500.0,-0.07644187933360211,0.028819875776397552,0.10310559006211184,0.08869565217391306,5713.T,P-,O-,P-O-
-0.03809523809523807,-1689000.0,-0.05904027356757807,0.03235933349432507,0.10166626418739444,0.06423569186186917,5713.T,P-,O-,P-O-
-0.024863138686131436,-636000.0,-0.053079377404791406,-0.0035087719298245723,0.0575438596491229,0.056140350877192935,5713.T,P-,O-,P-O-
-0.037723063022362724,-3206500.0,0.016807034310431512,0.0199530516431925,0.05352112676056331,0.06009389671361509,5713.T,P-,O-,P-O-
-0.01741293532338306,-374800.0,-0.028646945510475308,0.021864211737629535,0.03613348676639805,0.018872266973532836,5713.T,P-,O-,P-O-
0.01718213058419238,3206700.0,-0.054166480007565854,0.02747747747747753,-0.01306306306306304,-0.0038288288288288452,5713.T,P+,O+,P+O+
0.051152073732718906,6385300.0,-0.0642062508399659,-0.008987286277948314,-0.033976326172731275,-0.01622095572117488,5713.T,P+,O+,P+O+
0.06351446718419185,7283400.0,-0.0642214324468271,-0.007299270072992692,-0.0013271400132713884,-0.02654280026542799,5713.T,P+,O+,P+O+
0.0837961844964985,7684900.0,-0.011361317265717874,0.003119429590017875,0.00623885918003575,-0.002896613190730868,5713.T,P+,O+,P+O+
0.08612786489746682,8031300.0,-0.012862803072159812,-0.026654820079964447,-0.016659262549977738,-0.02465570857396715,5713.T,P+,O+,P+O+
0.04383039542639344,5043800.0,-0.03425692256384982,0.0057051574623459,0.009356458238247267,0.011866727521679499,5713.T,P+,O+,P+O+
0.04828734538534718,4919000.0,-0.018293338510012358,0.02450646698434311,0.018379850238257278,0.017699115044247815,5713.T,P+,O+,P+O+
0.05539971949509126,4504800.0,0.023113872006610192,0.00022148394241416902,-0.025249169435215935,-0.03588039867109638,5713.T,P+,O+,P+O+
0.087930619127921,7264400.0,0.020068093239954066,-0.019707705934455255,-0.009078830823737838,-0.017714791851195733,5713.T,P+,O+,P+O+
0.0890528905289052,7663400.0,0.010584566527792383,-0.0009035464196973653,-0.008131917777275843,0.022136887282584228,5713.T,P+,O+,P+O+
0.1118652589240825,7461600.0,0.06794366379460526,0.014695907754917581,0.0024869997739092042,0.019669907302735767,5713.T,P+,O+,P+O+
0.14489795918367343,10031100.0,0.054443233234279576,-0.019385026737967936,-0.0006684491978609097,-0.01715686274509809,5713.T,P+,O+,P+O+
0.10940257121250307,7352100.0,0.06794540594621234,0.0168143603726425,-0.010906612133605997,0.006362190411270063,5713.T,P+,O+,P+O+
0.11568187484417858,9042400.0,0.030513785396787507,-0.018770949720670393,-0.008715083798882639,-0.02100558659217877,5713.T,P+,O+,P+O+
0.10493205837946662,8905200.0,0.012560664207744154,0.009792757913914762,0.0305169665224323,0.007287633796401627,5713.T,P+,O+,P+O+
0.10161490683229824,9092400.0,-0.0014071607408624454,0.01150202976995951,0.017140279657194446,-0.004961659900766802,5713.T,P+,O+,P+O+
0.08307172180632705,10604100.0,-0.09070064360057939,-0.02943143812709026,-0.016499442586399127,0.0008918617614270818,5713.T,P+,O+,P+O+
0.01824561403508773,5929100.0,-0.1649464163941443,0.019067309901217522,0.01745922352400653,0.03262118079485421,5713.T,P+,O+,P+O+
0.04131455399061035,8666100.0,-0.16598946744914167,0.020063119927862916,-0.012398557258791687,-0.019161406672678072,5713.T,P+,O+,P+O+
0.04142692750287691,8491700.0,-0.16025119337385074,-0.0033149171270717703,-0.02254143646408835,-0.06386740331491714,5713.T,P+,O+,P+O+
0.015765765765765716,5309000.0,-0.14947362133588193,-0.02195121951219514,-0.021729490022172948,-0.06141906873614189,5713.T,P+,O+,P+O+
-0.033099517755370456,1842000.0,-0.20525806242875838,0.0040807073226025725,0.017683065064611148,-0.020403536613012974,5713.T,P-,O+,P-O+
-0.020349480203494807,4131200.0,-0.24570634292512233,-0.010837660871528598,0.014901783698351823,-0.026191013772860705,5713.T,P-,O+,P-O+
-0.02384135472370763,4543100.0,-0.2801287698916382,0.009586852316822547,-0.00684775165487328,-0.005706459712394474,5713.T,P-,O+,P-O+
-0.01754775655264329,3935900.0,-0.22724924216405096,-0.002486999773909093,-0.04227899615645492,-0.016278543974677873,5713.T,P-,O+,P-O+
0.006846188954815258,4523300.0,-0.14646268560136577,0.017452402538531198,-0.04057116953762463,0.006572982774252001,5713.T,P+,O+,P+O+
0.018606761969593766,6062000.0,-0.16744291964699032,0.001336600579193492,-0.03742481621742033,-0.004009801737580698,5713.T,P+,O+,P+O+
-0.0044296788482834915,5836400.0,-0.2537232268629822,-0.032035595105673,-0.040489432703003314,-0.0037819799777530916,5713.T,P-,O+,P-O+
-0.03653675819309121,2742300.0,-0.26413308047247147,-0.026430705584922998,0.001149161112387942,0.020684900022983177,5713.T,P-,O+,P-O+
-0.04314434154054669,2259100.0,-0.2656178913992464,-0.0007082152974504652,0.02714825306893287,0.058073654390934815,5713.T,P-,O+,P-O+
-0.04295726882206652,962600.0,-0.1962573605905396,0.020789038506969115,0.049137727380108576,0.0498464446019371,5713.T,P-,O-,P-O-
-0.037210338680926935,1155300.0,-0.18828353268525289,-0.0018514232816477794,0.03471418653089553,0.019902800277713517,5713.T,P-,O+,P-O+
-0.019995455578277643,1526700.0,-0.12544835516000413,0.009969858567122625,0.03825643403663337,0.030373290053327118,5713.T,P-,O+,P-O+
-0.02659217877094977,-594700.0,-0.0605621674357022,-0.0011478420569329684,0.01951331496786035,0.030762167125803597,5713.T,P-,O-,P-O-
-0.0091095422455022,-332200.0,0.00027899313592266717,0.020684900022983177,0.030108021144564567,-0.010802114456446743,5713.T,P-,O-,P-O-
0.0015787099684259065,-565200.0,0.054648807123906795,0.0067552353073632165,0.0006755235307362994,-0.014411168655708129,5713.T,P-,O-,P-O-
-0.0031215161649944534,-2354200.0,0.12701230954549753,0.0015656452695147483,-0.014314471035562493,-0.02840527846119434,5713.T,P-,O-,P-O-
0.02871582816448437,578600.0,0.1139750424338355,-0.008262617239839232,-0.007592675301473895,-0.018981688253684625,5713.T,P+,O-,P+O-
0.0011271415689810826,-1936000.0,0.12101731698697366,0.00923215492006313,0.01103355100202652,-0.022292276514298548,5713.T,P-,O-,P-O-
-0.009502762430939171,-2343000.0,0.0980843798686915,-0.008478357875948195,-0.03971441320838909,-0.04060687193217316,5713.T,P-,O-,P-O-
-0.014634146341463428,-2334400.0,0.07763525318440423,-0.008325832583258364,-0.01507650765076507,-0.023402340234023433,5713.T,P-,O-,P-O-
-0.0009068238494672753,-1778000.0,0.10505248853913124,0.008395734059450932,-0.014295439074200167,-0.008395734059450821,5713.T,P-,O-,P-O-
0.003386769022352576,-1859600.0,0.12600186161343147,0.01035103510351032,-0.011476147614761456,-0.02115211521152116,5713.T,P-,O-,P-O-
0.02488016434603968,1123000.0,0.07605686382845278,-0.04142538975501109,-0.03296213808463255,-0.02293986636971046,5713.T,P+,O+,P+O+
-0.026904815735925847,-1701700.0,-0.011658478554113672,0.016960966542751033,-0.0009293680297397522,0.0643587360594795,5713.T,P-,O-,P-O-
-0.007932910244786928,401500.0,-0.02417534009288158,-0.007539410555174819,-0.008453278501256545,0.03541238291066939,5713.T,P-,O-,P-O-
-0.03230118066384491,-2741000.0,0.01879134499081636,0.01127992633517505,0.005985267034990693,0.047882136279926435,5713.T,P-,O-,P-O-
-0.022691879866518327,-2896400.0,0.0646788716830678,-0.011609378556794892,-0.009788299567493719,0.07352606419303442,5713.T,P-,O-,P-O-
-0.002068490002298362,-1504300.0,0.08559315284642688,-0.009672961768770194,0.01036388760939655,0.09926301243666513,5713.T,P-,O-,P-O-
0.015108593012275628,-378900.0,0.10751290436583189,0.009302325581395321,0.06534883720930229,0.173953488372093,5713.T,P+,O-,P+O-
0.025277580911882813,3509200.0,-0.028734301969626896,0.00691244239631339,0.044239631336405516,0.16774193548387095,5713.T,P+,O+,P+O+
0.011339967600092482,2680900.0,-0.05615178620315475,-0.004576659038901587,0.04164759725400469,0.15537757437070931,5713.T,P+,O+,P+O+
0.008578715511245116,3063400.0,-0.08259341665795583,0.008505747126436702,0.08413793103448275,0.16436781609195394,5713.T,P+,O+,P+O+
0.0071166207529844705,2958600.0,-0.08159342163553185,0.044221563710964196,0.08798723501253702,0.12924549806245733,5713.T,P+,O+,P+O+
0.052861411169845995,6378000.0,-0.059218470789095146,-0.010696354507749417,0.10194280724732585,0.10281597904387696,5713.T,P+,O+,P+O+
0.020490880432335157,3559700.0,-0.051679185270356975,0.0044130626654899086,0.1182700794351279,0.15048543689320382,5713.T,P+,O+,P+O+
0.018116752404383707,3896800.0,-0.08036508031318901,0.03602811950790863,0.10918277680140598,0.12412126537785584,5713.T,P+,O+,P+O+
0.05314872711031704,5660900.0,-0.03327111363308288,0.012086513994910897,0.07400339270568268,0.07888040712468203,5713.T,P+,O+,P+O+
0.07475793740148617,8648300.0,-0.06623859512894414,0.05761575529017393,0.03792164257280528,0.07919547454431175,5713.T,P+,O+,P+O+
0.12628290941543963,11332700.0,-0.001430804226957627,0.003961965134706924,0.0007923930269413404,0.014857369255150576,5713.T,P+,O+,P+O+
0.14041404140414038,14926700.0,-0.033378131517513565,-0.0037490134175216516,0.028808208366219334,0.04479084451460147,5713.T,P+,O+,P+O+
0.14567733151803952,14169300.0,-0.017414049706074075,0.0031689443454150368,0.013468013468013407,0.03941374529609831,5713.T,P+,O+,P+O+
0.13973897389738976,15209700.0,-0.0398639130716123,-0.021915103652517254,0.004540967423494635,0.01816386969397832,5713.T,P+,O+,P+O+
0.10334075723830738,11544900.0,-0.049812096505243875,0.01978199434800154,0.039765845781186915,0.06540169559951559,5713.T,P+,O+,P+O+
0.17379182156133832,15887500.0,-0.008446697627189526,0.03206650831353919,0.014053840063341205,0.04829770387965171,5713.T,P+,O+,P+O+
0.19122686771761477,18783200.0,-0.012946177470495424,-0.01860375911008827,0.015535097813578869,0.026083621020329906,5713.T,P+,O+,P+O+
0.17794659300184157,17737600.0,-0.018428728577757125,-0.0056673832323627105,0.025600938049638478,0.05002931405120181,5713.T,P+,O+,P+O+
0.1582062371955384,14510000.0,-0.007939233751947383,0.012382075471698117,0.013561320754716943,0.06564465408805042,5713.T,P+,O+,P+O+
0.18631966835559655,16664800.0,-0.0034631485159357656,-0.005435837701417201,0.02465540671714228,0.06639487478159589,5713.T,P+,O+,P+O+
0.19139534883720932,15703200.0,0.011504671455094817,0.03357407768885423,0.03376927581495215,0.08491118485262539,5713.T,P+,O+,P+O+
0.22004608294930872,16965000.0,0.017982240008760586,-0.008876298394712046,0.010387157695939564,0.07346553352219076,5713.T,P+,O+,P+O+
0.20091533180778032,14450100.0,0.03395627697224002,-0.01733993902439024,0.023818597560975707,0.06116615853658547,5713.T,P+,O+,P+O+
0.18551724137931025,13648100.0,0.033962250063464094,0.0234632538297459,0.051386464999030546,0.051580376187706056,5713.T,P+,O+,P+O+
0.2031000683838613,14215300.0,0.037947048546298934,0.0034103827207274673,0.040735126942023525,0.008904888215232942,5713.T,P+,O+,P+O+
0.15607945863348616,12936300.0,0.015514855575631814,0.010196374622356563,0.04947129909365566,0.012462235649546738,5713.T,P+,O+,P+O+
0.18049426301853488,16399100.0,-0.006454422825172612,0.004299065420560799,0.06242990654205616,0.016635514018691566,5713.T,P+,O+,P+O+
0.18036028119507908,16362100.0,-0.0064541739463716,0.009119672436255444,0.03647868974502133,0.007258514796203208,5713.T,P+,O+,P+O+
0.1497031382527565,15224700.0,-0.02739558289903976,0.013094798967170806,0.00018443378826993317,0.040575433419402396,5713.T,P+,O+,P+O+
0.15084852294154616,17527900.0,-0.044861897153324226,0.011833242308392444,-0.030584380120152965,0.003458947751683983,5713.T,P+,O+,P+O+
0.10103011093502379,15938100.0,-0.1176738791743197,0.02267002518891692,-0.035264483627204024,0.03382511694854262,5713.T,P+,O+,P+O+
0.12154696132596676,16134100.0,-0.08076689513740598,-0.020232230823363784,-0.0431034482758621,0.017769176636171613,5713.T,P+,O+,P+O+
0.10299069122598525,15535300.0,-0.10969158938979895,-0.02621655593463823,-0.028191775902316363,0.0741605315137368,5713.T,P+,O+,P+O+
0.07068114511352408,11041700.0,-0.14157843913171164,-0.018071178314586045,0.04038355153973816,0.1484418218698138,5713.T,P+,O+,P+O+
0.07488897860314903,9768600.0,-0.09418295578419222,0.006948356807511713,0.03511737089201872,0.1417840375586854,5713.T,P+,O+,P+O+
0.06136183689627872,9101300.0,-0.129088207624651,0.01436031331592691,0.07161506900410286,0.1823946288698246,5713.T,P+,O+,P+O+
0.043153049482163475,7105000.0,-0.11010398156305834,-0.004964147821290732,0.06361463504320652,0.10461481890053315,5713.T,P+,O+,P+O+
0.057650967363689576,7441600.0,-0.08666905590315621,0.0424981522542498,0.10532150776053206,0.11659275683665937,5713.T,P+,O+,P+O+
0.10888364779874204,13603000.0,-0.0687803943235723,-0.02304147465437789,0.10386387805742636,0.08773484579936186,5713.T,P+,O+,P+O+
0.07008347893612887,9314300.0,-0.10814430988397272,0.04245283018867929,0.10304789550072568,0.10976052249637158,5713.T,P+,O+,P+O+
0.12160843255904741,14531200.0,-0.06080731305468867,0.006787330316742057,0.10337626174730241,0.04420466411416646,5713.T,P+,O+,P+O+
0.09254013220018886,14711300.0,-0.12065893151353158,0.034053586862575536,0.038547968885047634,-0.06637856525496977,5713.T,P+,O+,P+O+
0.1398628048780488,20183000.0,-0.07728931165101216,0.04112337011033107,0.010197258441992707,-0.06519558676028081,5713.T,P+,O+,P+O+
0.20767888307155324,25405000.0,-0.022433686243473083,-0.023763648041104646,-0.014611432241490085,-0.07626846499678874,5713.T,P+,O+,P+O+
0.15195149677908293,18389400.0,-0.04835615551938521,0.04276315789473695,0.006085526315789513,-0.014144736842105265,5713.T,P+,O+,P+O+
0.19712990936555896,22245700.0,-0.025423467279903966,-0.052365930599369115,-0.05362776025236593,-0.04968454258675081,5713.T,P+,O+,P+O+
0.1229906542056074,15142300.0,-0.06480057341675749,0.005825565912117137,-0.10103195739014648,0.03695073235685742,5713.T,P+,O+,P+O+
0.12469756188349157,17385600.0,-0.08376389365906589,0.015555187820618821,-0.07463180539467151,0.06553036571239446,5713.T,P+,O+,P+O+
0.13187015861305795,19966500.0,-0.08776287823355788,-0.003258921297050632,-0.06257128890337293,0.07348867524849267,5713.T,P+,O+,P+O+
0.113599126160568,13352800.0,-0.056310073120591775,-0.019127023050514946,-0.020107896027464434,0.03285924472780777,5713.T,P+,O+,P+O+
0.07952500899604176,8981800.0,-0.0667423258221711,-0.09983333333333333,0.004166666666666652,0.06400000000000006,5713.T,P+,O+,P+O+
-0.04978888106966928,440100.0,-0.20223119845097837,0.03536382151453443,0.15349009442695793,0.13886317348639143,5713.T,P-,O-,P-O-
0.004130005386963509,5922900.0,-0.2193100084121034,0.028791130185980007,0.15146638054363382,0.10211015736766815,5713.T,P-,O+,P-O+
0.06085192697768771,11529000.0,-0.18198142368629322,0.04189118720667473,0.14514166521814698,0.07474361202850677,5713.T,P+,O+,P+O+
0.1256338028169015,18525100.0,-0.08975291312636569,0.0051718385051717775,0.054054054054053946,0.055722389055722354,5713.T,P+,O+,P+O+
0.1236478925773965,19182100.0,-0.09823395602809348,0.03402489626556027,0.059585062240663955,0.04182572614107882,5713.T,P+,O+,P+O+
0.14543114543114544,19517700.0,-0.06531774356523856,0.03354735152487964,-0.012680577849117136,0.004975922953450951,5713.T,P+,O+,P+O+
