介入日,内容,USDJPY d1,USDJPY d5,USDJPY d10,USDJPY d20,日経 d1,日経 d5,日経 d10,日経 d20
2010-09-15,単独（6年半ぶり・2.1兆円）,3.193334623762567,2.4865168672481897,1.016281915730688,-1.526825203277049,-0.7287870900572591,-1.8219677251431587,-0.7808433107756363,-1.0931806350858886
2011-03-18,★G7協調（震災後の急激な円高）,1.9056596096206802,1.904402438949493,4.8553466796875,4.587425375884435,3.1436314363143536,1.5176151761517653,5.582655826558258,2.9268292682926855
2011-08-04,単独（4.5兆円）,2.824464956945638,-0.4577715899044099,-0.7327036582943092,-0.49537835512500905,0.4843918191603791,-2.26049515608181,-5.705059203444563,-3.175457481162536
2011-10-31,単独（過去最大 8.1兆円）,3.390547750048789,3.1555313665934337,1.8695542727078518,2.5442329119034657,-1.346045989904654,-1.1217049915872135,-3.8137969713965214,-5.272013460459901
2022-09-22,単独（24年ぶり・2.8兆円）,0.6814190375834306,1.475237091675452,1.9459079733052498,5.472427116262724,-0.7584165741768456,-2.5527192008878985,0.9618941916389234,-0.11098779134295356
2022-10-21,単独（覆面・5.6兆円）,0.8940666486047188,-0.1286914115415816,-0.7111893795719193,-4.937686263885121,0.22304832713755385,0.4089219330855043,1.0780669144981436,3.643122676579935
2024-04-29,単独（覆面・5.9兆円）,0.940318556898867,-1.5671975948314598,-0.08315742339923826,0.3390264184737424,2.20510095642934,2.3512221041445347,1.2752391073326264,3.427205100956421
2024-07-11,単独（覆面・3.2兆円）,-0.5730478589420773,-0.9005037783375358,-3.0667506297229252,-7.25440806045341,-2.832192589096061,-5.0271418456455,-10.951144677838098,-17.91361812603257
