combo,k,n,full_sharpe,full_t,mean_bp,h1_sharpe,h2_sharpe,h2_t
三井金属+三菱商事+トヨタ,3,509,1.678675896769309,2.3857529826087336,13.468883160771023,1.5198440592453268,1.8334845399981052,1.8443658494150226
三井金属+三菱商事+日本郵船,3,516,1.6747109425760889,2.396428293373643,13.340838901403476,2.3646402344358277,1.2029862721339075,1.2172232916270393
ディスコ+三井金属+三菱商事+アドバン+三菱重工,5,856,1.6687513708101307,3.075588634955033,15.283412715583989,1.8439767624267986,1.5210141652358666,1.9822337797223295
ディスコ+三井金属+三菱重工+三菱電機,4,690,1.6672038963596816,2.7587540997628244,15.090771589502372,2.152597997764624,1.240136191102337,1.4510375755505518
ディスコ+三井金属+三菱マテ+三菱重工+ホンダ,5,823,1.6671516200283063,3.0128308244787294,13.574659834868038,1.3748272077020876,1.920023751891392,2.4550194594198262
ディスコ+三井金属+三菱マテ+三菱重工+トヨタ,5,838,1.6650217183397862,3.036278761155041,13.587587881707925,1.4055124540305712,1.89189608024516,2.439517952781172
ディスコ+三井金属+三菱マテ+三菱重工+日本郵船,5,845,1.6625622631928942,3.0444300693918502,13.508414188358563,1.8275358709772833,1.5388053708323637,1.9936715283009425
ディスコ+三井金属+三菱マテ+トヨタ+ホンダ,5,826,1.6621469169281566,3.009256183785961,12.874246986816377,0.6331388823981317,2.47083958745655,3.163146498476217
ディスコ+三井金属+三菱商事+三菱マテ+アドバン,5,909,1.6618552898655645,3.156275288158214,14.655432955000519,1.5851470814645847,1.7403554943494175,2.3385324281854243
ディスコ+三井金属+三菱重工+トヨタ+ホンダ,5,773,1.6609543784613396,2.909023170190706,13.447530064107047,1.0141215468547493,2.2253503679359454,2.7577418504426756
ディスコ+三井金属+三菱マテ+三菱電機,4,743,1.659934895285264,2.8502646810004566,14.336231047526539,1.7246880193332657,1.6257790390964448,1.9752984343894076
ディスコ+三井金属+三菱マテ+日本郵船+ホンダ,5,833,1.6599305362255334,3.017950724996206,12.799927197361429,1.1877898352387886,2.0454931242978347,2.631272222834356
ディスコ+三井金属+三菱重工+日本郵船+ホンダ,5,780,1.6583509976051118,2.9175847972478026,13.363015492110888,1.5438341578840378,1.7638325245286746,2.194266535162543
ディスコ+三井金属+三菱商事+アドバン+ホンダ,5,844,1.6576527732848152,3.0336433207392117,14.609396505662296,1.5160592861118314,1.7869532096943745,2.312432880600225
ディスコ+三井金属+三菱マテ+日本郵船+トヨタ,5,848,1.6576024873557196,3.0407313063848664,12.826406787944475,1.2841273209803046,1.970031886560639,2.555382483752525
ディスコ+三井金属+三菱重工+日本郵船+トヨタ,5,795,1.6562286800714794,2.941735319143315,13.380636081284699,1.580713223275365,1.727413017685641,2.1708881786331853
ディスコ+三井金属+三菱商事+アドバン+トヨタ,5,859,1.6560718722979464,3.0575635502616345,14.60393975733856,1.6245226023710342,1.687573955844209,2.2044323300795416
ディスコ+三井金属+ホンダ+三菱電機,4,678,1.654468043546132,2.7137695155317516,14.248321184359472,1.4857073787240187,1.8059202320439183,2.094585738531858
ディスコ+三菱商事+三菱マテ,3,510,1.6544307549228987,2.3536041027334362,11.753500773355466,1.2925247461250717,2.0159520845377745,2.027916296901167
ディスコ+三井金属+日本郵船+トヨタ+ホンダ,5,783,1.653704036415942,2.914998912552351,12.624948979387511,1.0744917488182144,2.176375439065073,2.7144170793237365
ディスコ+三井金属+三菱商事+アドバン+日本郵船,5,866,1.6533534454618977,3.06495696073225,14.518470664948689,1.875813417338096,1.455442897849275,1.9078263773638566
ディスコ+三井金属+トヨタ+三菱電機,4,693,1.6524980927811457,2.740358070266483,14.24937281929375,1.5318852750576901,1.7632315704919514,2.069063503746772
ディスコ+三菱商事+ホンダ,3,445,1.652481432467184,2.1959190357077802,11.24230896425796,0.7736763632301428,2.7015240298101904,2.5413296065749775
ディスコ+三井金属+日本郵船+三菱電機,4,700,1.6492784325710192,2.7487973876183656,14.147181011517587,2.216591119236382,1.1332284762799854,1.335522567018794
ディスコ+アドバン,2,350,1.646541632407958,1.9404679229693913,16.254636350632488,1.6435665135269804,1.6529799491960155,1.3774832909966794
ディスコ+三菱商事+トヨタ,3,460,1.6459977685781804,2.2238622745871086,11.341915412760082,0.9340388930166248,2.4920022742144714,2.380740620208177
ディスコ+三菱商事+日本郵船,3,467,1.6433620804290412,2.2371310807790588,11.232317846169984,1.6862480797013708,1.602203706330975,1.5439221232106346
ディスコ+三菱商事+三菱重工,3,457,1.6426009784104352,2.2120243675317224,12.593212522660192,1.6524410846310704,1.652648685978328,1.5754260176570254
三井金属+三菱商事+アドバン,3,563,1.6385258327214385,2.4491039560264554,15.526020270909006,1.7416350407203811,1.6083595632311443,1.7014039215414805
ディスコ+三井金属+三菱マテ+アドバン+三菱重工,5,892,1.6381873144776258,3.082092831645143,14.878796556682245,1.4863110375019146,1.775944584240247,2.36263465070747
三井金属+三菱マテ+三菱重工,3,542,1.6376465332882557,2.4017043411432737,13.990339125164562,1.546470749070678,1.7630904326171106,1.8283484326131338
ディスコ+三井金属+アドバン+三菱電機,4,747,1.634536279925823,2.814197643725987,15.743377841311764,1.789178386050475,1.5060626641764585,1.8347570834320543
ディスコ+三井金属+三菱商事+三菱マテ+三菱重工+ホンダ,6,987,1.6340705603313648,3.2339188046220597,12.751358961432608,1.3423779201044097,1.8854662682430763,2.6398665385706233
ディスコ+三井金属+三菱商事+三菱マテ+三菱重工+トヨタ,6,1002,1.632631745072036,3.2555309394637204,12.774495903901027,1.38245435392009,1.8511498447441601,2.6101181552011314
ディスコ+三井金属+アドバン+三菱重工+ホンダ,5,827,1.632236928641641,2.9568935077931497,14.849369556522454,1.4602885020448404,1.7883125031414815,2.2921514691367313
ディスコ+三井金属+三菱商事+三菱マテ+トヨタ+ホンダ,6,990,1.6313707870198029,3.2334787266612124,12.16946895146254,1.03028450888907,2.1359550588052576,2.993604616081991
ディスコ+三井金属+アドバン+三菱重工+トヨタ,5,842,1.631142533958454,2.98158838530583,14.839527581970204,1.5091035380442401,1.7434117158033404,2.2534127001968627
ディスコ+三井金属+三菱商事+三菱マテ+三菱重工+日本郵船,6,1009,1.6308544277611248,3.2633263655921754,12.71383175421266,1.7793120804275935,1.5230657526316473,2.1560760303446136
ディスコ+三井金属+三菱商事+三菱マテ+日本郵船+ホンダ,6,997,1.6297889465054856,3.241743709527013,12.112322573961542,1.391718290945036,1.8395033003750794,2.588514331246537
ディスコ+三井金属+アドバン+三菱重工+日本郵船,5,849,1.6283343710130758,2.9888021353158902,14.750404674099714,1.8605381701884944,1.4243690613614046,1.8497657184982685
ディスコ+三井金属+三菱商事+三菱マテ+日本郵船+トヨタ,6,1012,1.6281166877182114,3.262687759124587,12.144702773729744,1.4665649536047956,1.7741384331757282,2.5139839005148343
ディスコ+三井金属+三菱商事+三菱重工+トヨタ+ホンダ,6,937,1.6271758779104621,3.1376465711552264,12.602547481742086,1.3167388059663792,1.9104161191233164,2.6062383126826405
三井金属+三菱重工+ホンダ,3,477,1.6267078676162516,2.2380433082424327,13.818251363779236,1.1911332488635638,1.96777765955818,1.9163494471156632
ディスコ+三井金属+三菱マテ+アドバン+ホンダ,5,880,1.6263859723810574,3.039237824397711,14.22683624409051,1.1071118788450884,2.063478297662817,2.7266285226747446
三井金属+三菱マテ+ホンダ,3,530,1.62585925729091,2.3578741030202974,12.887722966185425,0.6832777802753878,2.2445681561286253,2.30173575375544
ディスコ+三井金属+三菱マテ+アドバン+トヨタ,5,895,1.6253949321836287,3.0631632897410643,14.228010609580437,1.1348206270385035,2.0398092375012626,2.7197456500016837
ディスコ+三井金属+三菱商事+三菱重工+日本郵船+ホンダ,6,944,1.6253433321335373,3.145798063038821,12.538981286741608,1.5839188790948375,1.6642403539476944,2.2776488949065112
三井金属+三菱重工+トヨタ,3,492,1.6247572454863548,2.2702347306493458,13.832844514832404,1.5136772404609018,1.7454218736651088,1.7245178636071932
ディスコ+三井金属+三菱商事+三菱重工+三菱電機,5,854,1.6242842098190529,2.990134248661363,13.848101460883164,1.9822800812798278,1.3176714080578968,1.7152237812892754
ディスコ+三井金属+三菱商事+三菱重工+日本郵船+トヨタ,6,959,1.6239310990831433,3.167937698408881,12.566477513512954,1.7154464124818856,1.5398426398274299,2.125184745103445
三井金属+三菱マテ+トヨタ,3,545,1.6236387774311296,2.387741984221587,12.92650784009747,0.7646674605977907,2.201085730130935,2.2909626631618276
ディスコ+三井金属+三菱商事+日本郵船+トヨタ+ホンダ,6,947,1.6231420912704662,3.1465255247841677,11.931342451634643,1.1522519683511327,2.047727433510217,2.808413480758592
ディスコ+三井金属+三菱マテ+アドバン+日本郵船,5,902,1.622931606868214,3.070458392511137,14.148870110716446,1.6145516846503862,1.6437228236141563,2.198956236086535
ディスコ+三井金属+三菱商事+三菱マテ+三菱電機,5,907,1.6226084359307462,3.0783436651750815,13.302608510639253,1.7294392797212874,1.556422345466494,2.0890802021446895
三井金属+三菱電機,2,397,1.622181731362061,2.0360783648003484,15.292646158031527,2.169204769681377,1.3222291052870108,1.1749867806867826
三井金属+三菱重工+日本郵船,3,499,1.620540429959576,2.280393912019325,13.69533235589035,2.297108175017715,1.1925174324987224,1.1877757937103912
三井金属+三菱マテ+日本郵船,3,552,1.6203264254310845,2.398124816519225,12.813692241204464,1.7526562393937843,1.650101453832924,1.7268909660710676
ディスコ+三井金属+アドバン+トヨタ+ホンダ,5,830,1.61819973551784,2.936776536202729,14.147724807539754,0.9768756875259373,2.172105063006098,2.787434082049083
ディスコ+三井金属+アドバン+日本郵船+ホンダ,5,837,1.6155808938885354,2.9443617492765735,14.063109838171735,1.5568853145387254,1.6709365079979974,2.154600166352886
ディスコ+三井金属+三菱商事+ホンダ+三菱電機,5,842,1.615247509820922,2.952533647068081,13.152028519992053,1.6810071752876705,1.5607369098586914,2.017299954142503
ディスコ+三井金属+アドバン+日本郵船+トヨタ,5,852,1.6147274636874431,2.9690585289988753,14.06722598042792,1.6011329388081466,1.6294950218146518,2.11864194965071
ディスコ+三井金属+三菱商事+トヨタ+三菱電機,5,857,1.6141836453668474,2.9767549423741446,13.172067228247554,1.7110457310221474,1.531329703368751,1.998007353887922
ディスコ+三井金属+三菱商事+日本郵船+三菱電機,5,864,1.6119773734368983,2.984802105412889,13.098001109837844,1.9063151020767966,1.348054755730331,1.7650179883084134
三井金属+トヨタ+ホンダ,3,480,1.6112802775791057,2.223778052009859,12.611435140701307,0.22713745785912157,2.4935077883759584,2.4334144325738336
三井金属+アドバン+三菱重工,3,546,1.6089651452910148,2.3683325675777804,15.918035503638945,1.626493097314844,1.6231210215631053,1.6893979218033257
三井金属+日本郵船+ホンダ,3,487,1.607766542054887,2.235049762040394,12.488090784041825,1.511869189366721,1.714372303167005,1.6869405764123941
ディスコ+三井金属+三菱商事+三菱マテ+アドバン+三菱重工,6,1056,1.6065631409167236,3.2887395983886067,13.906754525945217,1.6793856752964735,1.553646231504437,2.248893177049644
三井金属+日本郵船+トヨタ,3,502,1.605778302788859,2.266403194394174,12.542139068930709,1.595532162079398,1.648773259988987,1.6454986326055927
ディスコ+三井金属+三菱商事+アドバン+三菱重工+ホンダ,6,991,1.5992248706315975,3.171364000500534,13.818440841656562,1.4521680224338096,1.7331122175445954,2.431460684727607
ディスコ+三井金属+三菱商事+アドバン+三菱重工+トヨタ,6,1006,1.5987447106439572,3.194315733735363,13.82557502470825,1.4814199651068314,1.706861102159312,2.411470222277342
ディスコ+三井金属+三菱商事+三菱マテ+アドバン+ホンダ,6,1044,1.5973751963995149,3.2512990376177613,13.346036537966699,1.2001790201586433,1.9330668269792672,2.7821583780719483
ディスコ+三井金属+三菱マテ+三菱重工+トヨタ+ホンダ,6,973,1.5973484155148412,3.138743346008879,12.33080394081501,0.9462329094134334,2.148749197227841,2.9871012092405027
ディスコ+三井金属+三菱商事+三菱マテ+アドバン+トヨタ,6,1059,1.596875006492161,3.27354739611045,13.359504954119053,1.2960825133260185,1.855636211029981,2.6911041327800684
ディスコ+三井金属+三菱商事+アドバン+三菱重工+日本郵船,6,1013,1.5966856327344894,3.2012815358628943,13.757887284450387,1.8596092838325196,1.3698914114437564,1.9430762887748048
ディスコ+三井金属+三菱マテ+三菱重工+日本郵船+ホンダ,6,980,1.595699650820972,3.1467621480403563,12.271513855821171,1.3827034582501638,1.7840702156956705,2.487767056670989
ディスコ+三井金属+三菱商事+アドバン+三菱電機,5,911,1.5954173950614845,3.03342485558384,14.460976397692068,1.8503280387817516,1.3841338648279098,1.8619166918989556
三井金属+三菱マテ+アドバン,3,599,1.5950752324447195,2.45920261733092,14.908905937466514,1.265434088206385,1.8661569712387485,2.036144185564546
ディスコ+三井金属+三菱商事+三菱マテ+アドバン+日本郵船,6,1066,1.5950452441954797,3.2805853298856995,13.298243049440734,1.7446895399471307,1.4749967129042274,2.1451338032607077
ディスコ+三井金属+三菱マテ+三菱重工+日本郵船+トヨタ,6,995,1.5948529660767854,3.1690706435792237,12.302047416562408,1.4033310613610854,1.7653046194692614,2.4816130178734634
三井金属+三菱商事+三菱マテ+三菱重工,4,706,1.594483001954616,2.6688365329093444,12.742790448550677,1.903820136655808,1.4419298807296699,1.706597967218725
ディスコ+三井金属+三菱マテ+三菱重工+三菱電機,5,890,1.5938953071550066,2.9953979269343196,13.500633586084149,1.8552644257127555,1.3780754800292554,1.831271516751807
ディスコ+三井金属+三菱マテ+日本郵船+トヨタ+ホンダ,6,983,1.5924516017586674,3.1451599046945167,11.68694460398645,1.0531189946657604,2.0533299296984606,2.8690691688454906
ディスコ+三井金属+三菱商事+アドバン+トヨタ+ホンダ,6,994,1.5887970953604966,3.155450407417145,13.235671872329563,1.282822243835476,1.8654262778950765,2.6197268680604697
三井金属+三菱商事+三菱マテ+ホンダ,4,694,1.5880449129268712,2.635373932051939,11.879163433596345,1.0069258881299956,2.0123576945641486,2.3614004717173818
ディスコ+三井金属+三菱商事+アドバン+日本郵船+ホンダ,6,1001,1.5868933629499151,3.1627474342753543,13.17129788749983,1.4983421267100696,1.6692614992608386,2.353655895209895
三井金属+三菱商事+三菱マテ+トヨタ,4,709,1.5868216939155624,2.6616501845147216,11.930314560917783,1.4149867708776735,1.7553480050445507,2.083421474020187
ディスコ+三井金属+三菱商事+アドバン+日本郵船+トヨタ,6,1016,1.5865234719718335,3.1856135156725904,13.187916128112375,1.5403257865546738,1.6307707180984532,2.3153917977136325
ディスコ+三井金属+三菱重工+日本郵船+トヨタ+ホンダ,6,930,1.5864489066283094,3.0476654635655707,12.095784165766773,1.1739722860624944,1.9521553005840286,2.6517988037496973
三井金属+三菱商事+三菱マテ+日本郵船,4,716,1.5847838739028255,2.671322266159642,11.853078726232473,2.131911646554217,1.2693541284607845,1.5129481435417198
ディスコ+三井金属+三菱重工+ホンダ+三菱電機,5,825,1.5839410577023276,2.865930934986943,13.362552710664728,1.6683091515067743,1.5124861630676012,1.9362711100261352
ディスコ+三井金属+三菱マテ+ホンダ+三菱電機,5,878,1.5838178566577141,2.9563253176375235,12.828352229902027,1.2987489347671892,1.8286300513617602,2.4135585699799105
ディスコ+三井金属+三菱重工+トヨタ+三菱電機,5,840,1.5835995709326327,2.891244023517684,13.379237603658627,1.6029636338367375,1.5691700642544253,2.0257898420748703
ディスコ+三井金属+三菱マテ+トヨタ+三菱電機,5,893,1.5833687020896696,2.9806262038837117,12.853019998464529,1.336163719755073,1.797792176637659,2.394379454966101
ディスコ+三菱マテ+ホンダ,3,481,1.5828293657616435,2.1867864127141545,10.794413166560215,0.46405420287740806,2.7801133136470675,2.7187592282995796
ディスコ+三菱マテ+三菱重工,3,493,1.5820640529151635,2.212825930697091,12.057572752284743,1.5597007143490835,1.6128890991634441,1.596808048481812
三井金属+三菱商事+三菱重工+ホンダ,4,641,1.5818189480205493,2.5228156583115213,12.488224885117447,1.386277813565853,1.7607346655489566,1.9872209662881577
三井金属+アドバン+ホンダ,3,534,1.581395030322767,2.302028668120948,14.866997661471812,1.012122684156473,2.023310676373651,2.082657877992962
ディスコ+三井金属+三菱マテ+日本郵船+三菱電機,5,900,1.5813898282320014,2.988545865249304,12.784398003245075,1.7423722166029998,1.4654363262627834,1.958271662502861
ディスコ+三井金属+三菱重工+日本郵船+三菱電機,5,847,1.5813067175297377,2.899062315471186,13.301972764303413,2.0231480311087147,1.1899376742160486,1.543500848992635
三井金属+三菱商事+三菱重工+トヨタ,4,656,1.58110831585791,2.551016526493498,12.529581939230377,1.5282481061490552,1.6578562363311464,1.8914005838793664
三井金属+アドバン+トヨタ,3,549,1.581096450897336,2.333695913057909,14.851421406194524,1.0762676983854982,1.9778385294231262,2.066126507107135
ディスコ+三菱マテ+トヨタ,3,496,1.579750366764694,2.216302481505952,10.9003353505853,0.5704785611303883,2.668064023267856,2.646804210171646
三井金属+三菱商事+三菱重工+日本郵船,4,663,1.578591502762418,2.5605086927238507,12.439844790990756,2.404114735340236,0.9470080823781748,1.0869822618800355
ディスコ+三菱マテ+日本郵船,3,503,1.5777202575268858,2.2290187615715644,10.804726994397718,1.4011839276806726,1.7681642888788378,1.7681642888788376
三井金属+アドバン+日本郵船,3,556,1.5769212071094918,2.3423248137538453,14.715182907000964,1.7918804872067187,1.4587247716883776,1.5321295387846794
ディスコ+三井金属+アドバン+三菱重工+三菱電機,5,894,1.5743084649440982,2.96522955136618,14.6801425847456,1.8802869394587947,1.2985567990020632,1.7294756096069857
三井金属+三菱商事+トヨタ+ホンダ,4,644,1.574252054506599,2.516615876214187,11.594930308034494,0.8191002729275093,2.145231498594201,2.4249446522766993
ディスコ+三井金属+三菱マテ+アドバン+三菱重工+ホンダ,6,1027,1.5738618143266134,3.1772511815968345,13.518364282475488,1.322131247946832,1.7972981908182708,2.5668555313733505
ディスコ+三井金属+三菱マテ+アドバン+三菱重工+トヨタ,6,1042,1.57377449033835,3.2001924077759,13.529571707175785,1.3744848077571872,1.7526860229955035,2.5201286671936054
ディスコ+三菱商事+アドバン,3,514,1.5734463195725752,2.2471559863280803,13.818616680075797,1.6921849404597855,1.4446622800770854,1.4589238526775827
ディスコ+三井金属+トヨタ+ホンダ+三菱電機,5,828,1.5725263062155126,2.8504459958303143,12.66460018515982,1.2713546488185796,1.8460986776208095,2.3662183139951685
三井金属+三菱商事+日本郵船+ホンダ,4,651,1.5722217217354537,2.5269928672106268,11.513589036353236,1.4398847072228484,1.7000710431395707,1.9336399037119703
ディスコ+三井金属+三菱マテ+アドバン+三菱重工+日本郵船,6,1049,1.5718883387031928,3.2070753649246675,13.466182138387907,1.6987090728000855,1.468938685480803,2.120230363713491
三井金属+三菱商事+日本郵船+トヨタ,4,666,1.571150777195435,2.5541988720707836,11.576276371532737,1.5560738527076141,1.6110978963599594,1.852011917302495
ディスコ+三井金属+日本郵船+ホンダ+三菱電機,5,835,1.5704773910121845,2.8587399834245195,12.592215925274338,1.7109801713606436,1.4439062454354605,1.8596313773911126
ディスコ+三井金属+三菱商事+三菱マテ+三菱重工+三菱電機,6,1054,1.570300621270941,3.211462369874827,12.741186093408427,1.7948094427380044,1.389768439730278,2.0097751972616327
ディスコ+三井金属+日本郵船+トヨタ+三菱電機,5,850,1.5702303218411904,2.8838492341139235,12.622298703975199,1.7503278547860246,1.4065938917812497,1.826681884243657
ディスコ+三井金属+三菱マテ+アドバン+三菱電機,5,947,1.568745883467521,3.041076311666011,14.111124331909341,1.5890546120436506,1.5607157338633384,2.140487564353359
ディスコ+トヨタ+ホンダ,3,431,1.5648796904492384,2.046535671359678,10.243871063976368,-0.08246618611815858,3.7110991665382134,3.4358102006302413
三井金属+三菱商事+三菱電機,3,561,1.5641639016535538,2.3337988370719507,13.341937211365599,2.409526572556661,0.9586851851154835,1.0123458472675722
ディスコ+三井金属+アドバン+三菱重工+トヨタ+ホンダ,6,977,1.5640424314522035,3.0796087327834627,13.414898478567736,1.0886791431889429,1.9921735832178562,2.775117244336553
ディスコ+日本郵船+ホンダ,3,438,1.563287657695487,2.0609890480019195,10.144565691473876,0.739100003735968,2.661373216254998,2.481004596650704
ディスコ+三井金属+三菱マテ+アドバン+トヨタ+ホンダ,6,1030,1.5632355231113306,3.1604051250620597,12.956837946714812,0.8876255079116547,2.13094269885623,3.0463171524350687
ディスコ+三井金属+三菱商事+三菱マテ+ホンダ+三菱電機,6,1042,1.5629514845576,3.178184362060644,12.165968818322039,1.3098245388572198,1.7818573538676294,2.5620731491067947
ディスコ+三井金属+三菱商事+三菱マテ+トヨタ+三菱電機,6,1057,1.5627634341276582,3.2005930969813896,12.196209185871721,1.480226302220778,1.6413209600731524,2.3780505449000175
ディスコ+三井金属+アドバン+三菱重工+日本郵船+トヨタ,6,999,1.562164016359957,3.110348866256782,13.362383141769032,1.5029340266788795,1.6181824311462711,2.2793562776836764
ディスコ+三井金属+アドバン+三菱重工+日本郵船+ホンダ,6,984,1.5620749284198285,3.086733538747644,13.348137355541079,1.487425673977339,1.6321159705935107,2.2805169025602434
ディスコ+三菱重工+ホンダ,3,428,1.5619040580351444,2.0355227816320416,11.57225575130814,1.1845321211533115,2.1334478986988064,1.9660232870164698
ディスコ+三井金属+三菱マテ+アドバン+日本郵船+トヨタ,6,1052,1.5615298429245856,3.1904936758879257,12.916547557208027,1.3246192442500033,1.7694258843597348,2.5563774492522198
ディスコ+三井金属+三菱マテ+アドバン+日本郵船+ホンダ,6,1037,1.561500580007349,3.167606734921172,12.896580934819672,1.2712662237262629,1.8125198408410415,2.601154674932482
三井金属+三菱商事+アドバン+三菱重工,4,710,1.5614875738695921,2.6210025078095636,14.23224455749922,1.9182536194922417,1.3062876266404562,1.550431985434431
ディスコ+三井金属+三菱商事+三菱マテ+日本郵船+三菱電機,6,1064,1.5613086621988634,3.2081843267384773,12.142485388870446,1.9203292969621912,1.2590148236915508,1.8293061282970497
ディスコ+三菱重工+トヨタ,3,443,1.5609184035103159,2.0695779746264202,11.664512556060338,1.190465218050276,2.1164001721243553,1.9864333824183722
ディスコ+三井金属+三菱商事+三菱重工+ホンダ+三菱電機,6,989,1.5602768816661698,3.091003871991424,12.576089218539924,1.6033557866813097,1.5273748282952808,2.1406613016613423
ディスコ+三井金属+三菱商事+三菱重工+トヨタ+三菱電機,6,1004,1.5602586823391094,3.1143197073891864,12.601798643337482,1.635321390480534,1.498500775535954,2.1149911781585424
ディスコ+日本郵船+トヨタ,3,453,1.559606005904835,2.0910466875006333,10.28206042746226,0.8364411218774066,2.499420828610397,2.372204048995303
ディスコ+三井金属+三菱商事+三菱重工+日本郵船+三菱電機,6,1011,1.5585935009774634,3.121822226823042,12.542450229676136,2.127839948950086,1.0233272311873378,1.4500718411011229
ディスコ+三井金属+アドバン+トヨタ+三菱電機,5,897,1.5582538063280416,2.9399107585982236,14.031472059951502,1.453761657327896,1.6545799483551662,2.208567397900194
ディスコ+三井金属+アドバン+ホンダ+三菱電機,5,882,1.5580392888564358,2.9148246070168504,14.02695786508124,1.4305917762748674,1.6745746986679029,2.215254102238098
ディスコ+三菱重工+日本郵船,3,450,1.5579511998576214,2.0818998625644984,11.545756459169938,1.7194071201058092,1.3807480719934235,1.3046842934737521
ディスコ+三菱商事+三菱マテ+ホンダ,4,645,1.5572049488173945,2.4912961804039297,10.241486796826434,0.6641696484067189,2.443543806206468,2.7664391368793435
三井金属+三菱商事+三菱マテ+アドバン,4,763,1.55670377007049,2.7087440838520878,13.55711783404984,1.5594872013158598,1.5980840391618587,1.9675737736088434
ディスコ+三井金属+アドバン+日本郵船+三菱電機,5,904,1.555932896385134,2.9469638458204113,13.954028519986993,1.8693709499073636,1.28653072636803,1.7230152051280867
ディスコ+三菱商事+三菱マテ+トヨタ,4,660,1.5550816656820647,2.516662039873335,10.333655431405901,0.8054670886292639,2.3021658792771302,2.634470333789586
ディスコ+三菱商事+三菱マテ+日本郵船,4,667,1.5539489416868217,2.528129938155178,10.267502142458229,1.4780954109093434,1.6282206036086606,1.874503298825209
ディスコ+三菱商事+三菱マテ+三菱重工,4,657,1.5530380211962853,2.5076360378675155,11.199436252228256,1.5860553239201838,1.5175068136732306,1.7339170947164688
ディスコ+三井金属+三菱商事+トヨタ+ホンダ+三菱電機,6,992,1.5523339007833907,3.0799290184598123,11.99590242353822,1.2260470653001287,1.849272421718488,2.59442703319574
ディスコ+三井金属+アドバン+日本郵船+トヨタ+ホンダ,6,987,1.550872240968178,3.069264587091208,12.762664766835208,1.3136432160048879,1.7687591739763753,2.4764633750361424
ディスコ+三井金属+三菱商事+日本郵船+ホンダ+三菱電機,6,999,1.5508628175822459,3.0878475985041796,11.940086635076739,1.4822095652666318,1.6151941352918386,2.2751469927574077
ディスコ+三井金属+三菱商事+日本郵船+トヨタ+三菱電機,6,1014,1.550829706701413,3.110876846541834,11.974950837491622,1.611132824105514,1.4984031605253294,2.125359446683072
ディスコ+三井金属+三菱商事+アドバン+三菱重工+三菱電機,6,1058,1.5487802470652863,3.173455147480765,13.740731305860258,1.8646634607261783,1.2682100326080572,1.8374636237855904
ディスコ+三井金属+三菱商事+三菱マテ+アドバン+三菱電機,6,1111,1.5466230053375045,3.247440666656289,13.30052294613477,1.6436816806043617,1.4766912343569185,2.1934453699352403
ディスコ+三菱商事+トヨタ+ホンダ,4,595,1.5425296772347847,2.3702368226599577,9.796226351951933,0.32207658962455193,2.941823818359254,3.1990757337845164
三井金属+三菱商事+アドバン+トヨタ,4,713,1.5421853899291902,2.5940663434455056,13.41805975152648,1.498183431032245,1.596884813427218,1.9006731006195798
三井金属+三菱マテ+三菱重工+トヨタ,4,692,1.5420091584173514,2.555287261592663,12.151287566699132,1.241589649662251,1.792684875976417,2.1005921277218866
ディスコ+三菱商事+日本郵船+ホンダ,4,602,1.5417472220397765,2.3829292589478652,9.729179441367348,0.9765765029773276,2.198174956444761,2.402399523757791
三井金属+三菱マテ+三菱重工+ホンダ,4,677,1.5417046821586629,2.5269418922630127,12.103747999085602,1.0274986573115992,1.9308148035946653,2.239443957487721
三井金属+三菱商事+アドバン+ホンダ,4,698,1.5415794279024344,2.5656259938090096,13.399173355391882,1.4952175976046376,1.5996878701006763,1.8825550934514779
三井金属+三菱マテ+三菱重工+日本郵船,4,699,1.539843002239381,2.5645712021378526,12.06996042982481,1.9085622865815923,1.333766814335073,1.571859264896515
三井金属+三菱商事+アドバン+日本郵船,4,720,1.539528406530943,2.6022779661100794,13.326788815458503,1.9883096191197585,1.1987981578719318,1.432837855105902
ディスコ+三菱商事+日本郵船+トヨタ,4,617,1.539196223115405,2.408442601885113,9.840226295750389,1.088453748796693,2.061009962242253,2.282228163126174
ディスコ+三井金属+三菱商事+アドバン+トヨタ+三菱電機,6,1061,1.5362731394893905,3.152287783362696,13.194982741389335,1.6863307287530769,1.4010052172689602,2.0336993167806643
ディスコ+三菱商事+三菱重工+ホンダ,4,592,1.5359417759390226,2.3541565287031885,10.75434410877951,1.0382699420072694,2.1629509905120012,2.3441870593611545
ディスコ+三井金属+三菱商事+アドバン+ホンダ+三菱電機,6,1046,1.53578922540893,3.128939661379004,13.179180772312849,1.608299114424554,1.4732986444065705,2.1224690365533245
ディスコ+三菱商事+三菱重工+トヨタ,4,607,1.5353763653300991,2.3829170582278127,10.84188684212902,1.09972592362049,2.081982531155404,2.2867232249105562
ディスコ+三井金属+三菱マテ+三菱重工+トヨタ+三菱電機,6,1040,1.535278346575927,3.118914891638398,12.34758757878029,1.4715224674889513,1.5969374841542014,2.2939783584819997
ディスコ+三井金属+三菱マテ+三菱重工+ホンダ+三菱電機,6,1025,1.5348922787621326,3.095562405685734,12.319060957226007,1.5073823900929795,1.565700798510268,2.2339177825385477
ディスコ+三井金属+三菱商事+アドバン+日本郵船+三菱電機,6,1068,1.5345429614112518,3.159107521173967,13.134913888488603,1.8988949469368865,1.2004139274819168,1.7474364227077517
