code,entry_date,car0,d5,d10,d20,sector,surprise
15140,2024-05-17,0.1786771243121853,-315.5616203664069,-1522.7446964987878,-1762.641375280627,鉱業,
15140,2024-07-29,-0.0388131353270843,-660.2704897398526,-1173.2439570841468,-726.7454829767206,鉱業,-1.0132758620689655
15140,2026-04-17,-0.0252655776179635,-626.4195486170776,-1209.08639770405,-3335.1536681980097,鉱業,
15140,2026-05-19,-0.0315478300473714,-793.3348845620646,,,鉱業,
15150,2026-02-10,-0.0211728266878936,-268.7390525802824,493.3600020787033,-1891.373365258938,鉱業,-0.029784172661870504
15150,2026-05-13,-0.0136408272553361,-1254.093039635209,-161.8892388500648,,鉱業,
15150,2026-05-15,-0.0039052361266048,-1658.7571503165875,-1346.0706395333457,,鉱業,
15180,2021-11-08,-0.1263183289596906,2033.7506965303965,509.8111151510798,708.591154218653,その他製品,
15180,2022-02-07,-0.1029832300212375,595.6393618582912,-251.08692625138707,2509.5587541654254,その他製品,
15180,2022-03-18,0.0945602025187202,-1232.1855027391694,-2078.7409731351645,316.245359628432,その他製品,
15180,2022-05-17,0.0107196899307122,2833.6288131184606,1748.4465889073774,1273.5730334780303,その他製品,
15180,2022-08-09,0.0120569046310547,-1317.8644505373184,-682.7461406144131,-716.3047966317937,その他製品,-0.5007142857142857
15180,2022-11-15,0.0188827013945953,368.59278980225565,1097.48248591762,1341.8291463373212,その他製品,-0.4879741379310345
15180,2023-02-14,0.0437804268642266,350.3468868502324,437.4028707540712,50.45741255214842,その他製品,-0.21006451612903226
15180,2023-05-17,-0.0124087882526745,-675.2250091081157,-1106.8299883076716,-2070.272059240832,その他製品,
15180,2023-08-15,-0.0477430061709552,-290.6194201796864,-77.46326804892179,-104.86640424540728,その他製品,
15180,2024-05-15,0.2839613344750347,-717.8518817885704,-1603.434972322866,-1605.9987921282247,その他製品,
15180,2024-07-09,0.0740378647758438,-66.5601229448176,-34.88012569290322,-786.4067090963933,その他製品,
155A0,2025-08-15,-0.0447677542803683,28.36065858533465,2349.5326567107645,2815.971573756919,情報･通信業,-0.627906976744186
16050,2021-05-17,-0.0062719752526385,-845.5515148838433,-1010.9713019451548,-375.1850848105786,鉱業,-0.5348508771929824
16050,2021-08-12,-0.0317823333526873,-308.78235323854256,-629.8161619534081,-906.4808154462024,鉱業,-0.5051482300884955
16050,2021-11-09,0.0139893353834681,-279.6151808058578,-760.0271653986135,51.699086877387,鉱業,-0.21564132553606238
16050,2022-02-14,-0.0123677565993206,-414.7964538619875,234.8981770598191,2369.8663312523936,鉱業,
16050,2022-02-17,0.002751014639903,1068.369499929309,1942.9578473123388,1627.757160751866,鉱業,
16050,2022-05-13,-0.019567857749658,358.8009696796324,170.6508275545926,1605.910515952358,鉱業,-0.6117091836734694
16050,2022-08-10,-0.0293096385175501,-585.9493703617502,459.9307010058684,93.08820107051474,鉱業,-0.3674318181818182
16050,2022-11-10,0.0028302141577496,-131.07804104578014,-552.6669733280753,-738.3590894317105,鉱業,-0.19162224183583407
16050,2023-02-13,-0.0058533731308892,-65.14611067502507,-20.73150201470364,153.48220924197076,鉱業,
16050,2023-05-12,-0.004793223982913,-177.99448919746385,338.52034399927345,298.34785287305766,鉱業,-0.7531829170024174
16050,2023-08-14,0.0209700677355684,-434.29759317043073,-278.06466115400275,116.92423389675798,鉱業,
16050,2023-11-13,0.0033795693424563,-69.44892377258594,6.912580643203548,-640.4616164190813,鉱業,-0.16811496531219028
16050,2024-02-14,-0.0109364173460682,-211.76127666049928,-468.1583661101196,-99.12721579411031,鉱業,
16050,2024-03-29,0.015219708670609,643.0150287845215,1008.2190248061552,424.2657437773767,鉱業,
16050,2024-05-15,-0.0187807591159203,103.59803709111492,-35.24733210892528,-364.80364537420206,鉱業,
16050,2024-08-13,-0.0135550154758564,-296.52266398877634,-452.61085876189713,-1029.9995300113674,鉱業,
16050,2024-11-14,0.0122770307163349,10.846950637118937,-221.1315261215685,-425.555420099506,鉱業,-0.18488470776621296
16050,2025-02-17,-0.018760449247237,57.81377536771659,176.51091544618745,550.9906768933126,鉱業,
16050,2025-03-24,0.0046216826962197,175.20942754797542,38.50225933669127,-328.1089655456815,鉱業,
16050,2025-05-15,0.0072234381043309,164.30346977646448,-29.95973884824643,515.6936247795941,鉱業,-0.7353978758169935
16050,2025-08-13,0.0119453043245456,-143.37552785488873,351.95262316663144,790.2426644427974,鉱業,
16050,2025-11-17,-0.004847490574674,133.0183723897871,178.66405247766502,-90.12212577184764,鉱業,-0.1954442396313364
16050,2026-02-16,-0.0388087789081339,302.0351428045065,1061.7453709684787,2776.27657277516,鉱業,
16050,2026-05-15,-0.0111520478295306,80.64202609368465,-540.9945531674642,,鉱業,
16620,2022-05-02,-0.0173001194564312,78.3583364435525,52.60738081082405,1649.2181657510785,鉱業,
16620,2022-05-16,0.0368590046354322,741.0664047491911,611.4368373317292,3502.855087852672,鉱業,
16620,2022-08-10,0.0097012381209178,-393.4671008582036,918.79594923282,915.7832365315066,鉱業,
16620,2022-11-11,0.0650670678882459,-48.58960551282876,-262.7042091948728,-463.11284804562257,鉱業,
16620,2023-02-13,0.0337680302007614,739.0060581953062,1079.1525156146165,1015.416795184907,鉱業,
16620,2023-05-15,-0.0403755526181536,-640.0334651420459,-338.8429075711874,-653.3719698358009,鉱業,
16620,2023-08-10,-0.0605348793254477,-81.50454241457882,-330.6919561796018,492.64651154243165,鉱業,
16620,2023-11-13,0.1016418445495688,46.90743498997119,497.1134795163334,-317.734111921073,鉱業,
16620,2024-02-13,-0.0466521114812967,547.0263132098307,37.77295411885761,393.9265391838287,鉱業,-0.1830327868852459
16620,2024-05-15,0.0050507833654371,-31.86067114502089,-417.9937805605616,-595.8795392782512,鉱業,
16620,2024-08-09,0.0065788254545473,-521.9032448928141,-634.731292511932,-1006.2870060185468,鉱業,
16620,2024-11-14,0.0080690077422704,254.52080255839448,76.59644255158749,9.41075693056792,鉱業,
16620,2025-08-08,0.0490752833400889,163.36134587784156,194.66696959985265,663.2894916465837,鉱業,
16620,2025-11-13,-0.0141544619195111,506.9759055404111,747.3120848898329,601.844828522854,鉱業,
16620,2026-02-13,0.0830722968499251,226.4238731416568,216.01576078648543,1852.4690219577376,鉱業,
16620,2026-05-14,-0.0870565045260368,325.8172628956679,-744.5418108676827,,鉱業,
16630,2024-08-14,-0.0251022212601823,-239.6093603189153,-294.1623524450132,-305.16602042997334,鉱業,
16630,2026-05-15,0.0023332941900133,-432.7221934358938,-852.5463299722702,,鉱業,-0.5925555555555555
17190,2024-02-09,-0.0004582115193132,-384.8060324647706,-427.79273036100295,-508.2431947083732,建設業,
17190,2024-05-15,-0.0061235297018262,-35.12240233158881,-102.51550161107347,-344.3623794534234,建設業,
17190,2025-04-25,-0.003172740481229,-55.31360237577721,-111.08152928157143,-122.50330688439392,建設業,
17190,2025-05-15,0.0057121733764754,98.0602755840876,-77.05592759597923,-140.29548592821018,建設業,
17190,2025-08-08,-0.0165722653268828,-126.305366391819,177.6500368572531,252.7888760061581,建設業,
17190,2025-11-10,-0.0349089021240848,188.25361111289408,691.4206187809424,639.1908330765394,建設業,
17190,2026-02-13,-0.0395167270294214,-124.68896934633156,-238.49144606976847,-432.3511312691153,建設業,
17190,2026-04-01,0.04937642403159,233.65763348120015,-92.8830857286944,-402.7338841616513,建設業,
17190,2026-05-15,-0.0158591288280023,-860.0107095539944,-966.6650235800988,,建設業,
17210,2021-05-18,-0.0799333945485799,-121.53156352542882,-423.635099646702,-335.1262488599083,建設業,
17210,2021-08-11,-0.0334421368066593,-178.23221157782788,-105.50098686903932,-361.9740828366691,建設業,
17210,2021-11-12,-0.0241220342974943,-0.6808087386167561,-297.4002251911345,-404.2979757900378,建設業,-0.5795581395348838
17210,2022-02-14,-0.0191296132581746,531.526345315142,623.9025498240358,849.3300469365817,建設業,
17210,2022-05-16,-0.042341513429347,-290.4392180028459,-510.730919486142,-424.4664789298391,建設業,
17210,2022-08-09,0.0177554812715152,-41.56668861965862,-6.689028490451943,-8.28699718375736,建設業,-0.9172093023255814
17210,2022-11-14,-0.0430123699017036,75.54451405194618,90.37793190692643,-30.944786221093203,建設業,-0.76315
17210,2023-02-14,0.0324086445247023,-191.56788445965245,-190.9770465986116,-64.41368149442516,建設業,-0.5535
17210,2023-04-26,0.0034482493179067,-41.99972132542528,375.84749379875103,285.42410694177624,建設業,
17210,2023-05-15,0.0363222615513134,10.992236149673928,-124.74080916106134,-319.65950807052,建設業,
17210,2023-08-09,-0.0012032075974444,169.39325748692613,-133.88124902221853,-472.06027105553216,建設業,-0.8776052631578948
17210,2023-11-13,0.0622770288558494,-371.5327784791789,-260.93987857770395,-183.16672710202096,建設業,-0.5833235294117647
17210,2024-02-13,-0.0170592907382652,561.8369804034895,474.1112389799196,801.357124474169,建設業,
17210,2024-05-14,0.0396531283296517,-625.5971985833341,-571.3685700559279,-957.956304300982,建設業,
17210,2024-08-13,0.0329404495380831,-309.8341683059913,108.46364956851318,481.41766857560776,建設業,
17210,2024-11-12,0.0152810675672814,516.5082812978806,379.4552959783925,435.53139638353946,建設業,-0.5889
17210,2025-02-12,0.0170429615356302,-370.8702130089114,-486.8594761644507,-274.7458835289418,建設業,
17210,2025-05-13,-0.0137113961697138,136.85740313808316,133.41733323022132,-126.44274242393116,建設業,
17210,2025-08-12,-0.0107183921220415,-90.0918456265276,-113.83752066133069,68.02992428629695,建設業,
17210,2025-11-11,-0.0140763469097497,123.61799160877318,588.0371325033051,469.3325252636571,建設業,-0.5990888888888889
17210,2026-02-10,-0.0397708683441877,545.861110704785,818.9445906091842,815.7954615978924,建設業,-0.2853333333333333
17210,2026-02-17,0.0127867920052721,416.44740909408506,335.301633385281,426.4905701178623,建設業,-0.2853333333333333
17210,2026-05-14,0.0221035465003305,-184.8470478061226,-546.2927211268387,,建設業,
18010,2021-05-17,0.0012014991541926,-261.5464596305417,-699.9961620780093,-1231.2953139923366,建設業,
18010,2021-08-06,-0.0399166330904565,130.06688465653448,394.4581111848011,-176.04815986646204,建設業,
18010,2021-11-10,0.057495117667192,-186.3263558861794,-327.31792682514805,-501.4046811083195,建設業,
18010,2022-02-09,0.0118498357956315,41.68889816890009,302.0138043017406,182.03858856488895,建設業,
18010,2022-05-16,0.0461457214047187,70.1611057838769,242.331607210442,539.7271392022174,建設業,
18010,2022-08-08,-0.0375231294089611,-8.815296872137779,77.55528468791795,693.0805500564696,建設業,
18010,2022-11-14,-0.0488522649148269,-76.79683666108494,245.839198942468,410.8189173817168,建設業,
18010,2023-02-09,-0.0462853720478861,383.7868349974194,579.2388698370321,975.9357834360104,建設業,
18010,2023-04-19,0.0084406198666246,203.08985119842137,757.1399329882622,440.7480036878941,建設業,
18010,2023-05-15,0.0057641806093964,-450.64809560961817,-469.45188193016185,-978.0420301676264,建設業,
18010,2023-08-08,-0.0965444228383911,-49.35936315941802,8.600408780621294,2.814844766849678,建設業,
18010,2023-11-14,3.4075973344371846e-05,-138.72200304730907,-267.6257346259714,-681.4125672397842,建設業,
18010,2024-02-09,-0.0833146372221245,-692.0873616537503,-670.8865150793242,411.27063436617874,建設業,
18010,2024-04-30,0.0294144911626341,305.00847771742554,-52.19958225058164,700.5357587202687,建設業,
18010,2024-05-14,-0.0579902100173853,606.7698346621197,822.9823471883346,808.1419792102373,建設業,
18010,2024-08-13,0.0643325104874381,-254.50258832307335,470.9038252138953,674.3978788319138,建設業,-0.70640625
18010,2024-11-08,0.1324944310066209,-581.1364595311841,-326.9292077740671,-935.6789661502409,建設業,
18010,2025-02-10,0.0306534122600438,218.31131417534343,806.9512022384839,451.3720384375508,建設業,
18010,2025-04-24,0.0399664771300241,68.96884837805928,258.64689937443285,363.5878512851742,建設業,
18010,2025-05-14,-0.0319830205724745,298.4166103227081,280.7503317021176,369.1365143227343,建設業,
18010,2025-08-12,-0.0131926828391814,-163.7394615152954,-222.4948892007994,114.79990459925426,建設業,-0.5484252873563218
18010,2025-11-12,0.0518472139416301,151.27113861569174,699.0004470239941,1195.4030650095035,建設業,
18010,2026-02-09,-0.0136506827245863,-777.6432454501936,178.27767705180352,-325.7068701769983,建設業,
18010,2026-03-31,0.0526480060146001,-529.4604236590384,-390.554278187234,-491.25786909710587,建設業,
18010,2026-05-15,-0.0750801094909636,-1537.56872834218,-1176.329589254228,,建設業,
18020,2021-05-13,-0.0316254560223765,-197.00526387088635,-440.2443359214381,-584.627698697704,建設業,
18020,2021-08-06,-0.0125622951288567,444.7234985257476,533.4254486602208,172.35423578002784,建設業,
18020,2021-11-09,-0.0841887067198076,-5.290458338114146,-337.711181653082,-217.4001910106438,建設業,
18020,2022-02-14,0.0236464079220294,220.73012177419196,257.767471197381,-128.0177741473687,建設業,0.3363768115942029
18020,2022-05-13,0.0396209783638232,-75.19666431800243,-169.07071216694658,21.34413138597413,建設業,
18020,2022-08-12,-0.0145600350635808,-160.69375745412674,86.83423880909925,130.9408121239153,建設業,-0.7555362318840579
18020,2022-11-09,0.0165069258470142,-167.9606869855488,311.98456021188645,406.4635427263808,建設業,-0.58215
18020,2023-02-07,0.0180619357915365,8.523186439299835,-122.9657275549989,229.23790885941875,建設業,
18020,2023-05-12,-0.0587031184956121,490.58762155282267,801.3553547856422,556.7024902437945,建設業,
18020,2023-08-08,-0.0717979538457103,651.6278772243012,758.9703652137237,902.504046868271,建設業,
18020,2023-11-08,-0.0538091984036571,152.85850117956247,-318.83831580970525,-519.9253508625568,建設業,-0.5832027027027027
18020,2024-02-06,0.0291571975462695,-441.8228868493057,-359.3921117468102,1775.255889935421,建設業,
18020,2024-03-06,0.0023103932444026,405.7774820540194,456.0271061925203,211.08837351561883,建設業,
18020,2024-05-15,-0.00037528179747,-620.1016299510898,-385.8643475963253,-559.8981181873841,建設業,
18020,2024-08-07,-0.0137214762638491,71.95388537694969,-430.72193393963954,-63.09845902524147,建設業,
18020,2024-11-13,0.004818804796866,42.80039569977134,427.9460500035692,-31.62741440242645,建設業,-0.5107849462365591
18020,2025-02-12,0.0209282111403288,-566.6883953831336,-460.5538710208479,-630.2917114559348,建設業,0.04486021505376344
18020,2025-04-11,-0.0577139433741515,577.3095462787281,601.7694650843008,231.98418449605464,建設業,
18020,2025-05-14,-0.0402314890176149,-58.27131805156704,11.966647190038149,95.84591044427438,建設業,
18020,2025-08-12,-0.0543964745986648,-68.6329824529075,116.95268539680724,419.9747321255831,建設業,-0.8803181818181818
18020,2025-11-06,0.0945968862087703,-516.9722015002998,17.268455815110386,318.7125362979404,建設業,
18020,2026-02-10,0.0511912657539188,-142.42104647345766,238.66632098729855,75.63474207677223,建設業,
18020,2026-05-14,-0.0764580835783708,-1169.786074477278,-1406.4889205806974,,建設業,
18030,2021-05-11,-0.0089985328645101,-309.1491425844661,-219.95664230132996,-51.90222164472846,建設業,
18030,2021-08-02,-0.0713034492650867,128.9148364739201,175.95850863034724,-236.28415311619523,建設業,
18030,2021-11-09,-0.0801870650206489,-363.9274706244944,-603.2083798014231,-455.4705679554072,建設業,
18030,2022-02-01,-0.0096791278356687,310.0607840824554,436.4502330501163,243.97623645227463,建設業,
18030,2022-04-26,-0.064608823614807,-8.198221211830337,428.6003034038344,70.68189787777568,建設業,
18030,2022-05-13,-0.0030581764461292,22.100632979294986,-100.75892211602545,133.21252151523356,建設業,
18030,2022-08-01,-0.0242313038574264,-408.2915972510459,-205.8299825594601,213.43139510420664,建設業,
18030,2022-11-09,-0.0329126100025842,-389.3372133700445,-95.73763570879024,-253.15586613316344,建設業,
18030,2023-02-01,0.0089370816088774,-452.2707756268085,-296.76450419947264,-61.48807294329429,建設業,
18030,2023-04-27,0.0896519395288877,-190.4049672572339,20.15853205297402,-95.82259807891846,建設業,
18030,2023-05-12,-0.0103254793103149,226.78099144730623,355.1426081662923,40.8739782552292,建設業,
18030,2023-07-31,0.0047888124794728,296.8037025886983,426.8153421932008,282.98344460682466,建設業,
18030,2023-11-08,-0.0759103512597255,-259.1517562680956,-259.01550072340297,-382.8837082429815,建設業,
18030,2024-02-09,-0.1570646372221245,-480.7955623953308,-255.54508320901223,215.5198060446484,建設業,
18030,2024-04-25,0.0274601917170782,199.52813259612068,-342.9067397731911,-1035.795890317901,建設業,
18030,2024-05-14,-0.0784009107025225,-472.9643528287997,-518.1880086113244,-1155.224518266188,建設業,
18030,2024-07-31,0.013394080262407,1407.2558137528313,1152.68060777039,1709.1423670971694,建設業,
18030,2024-11-13,0.180730134846127,-133.4115304261696,-296.2823307063089,-389.07506984067976,建設業,
18030,2025-02-03,-0.0217652148801655,162.81621219958132,1033.9911848481595,928.6588533407048,建設業,
18030,2025-04-28,0.030967773995095,356.0819201486165,-50.450291186376894,283.7128401691125,建設業,
18030,2025-05-16,0.0313955552738631,272.4590346561928,68.08318590644014,112.75778396862668,建設業,
18030,2025-07-30,0.0293971622026053,441.0963957673197,894.1871669057599,1127.730666720872,建設業,
18030,2025-11-10,-0.0068259482181146,1393.359684058164,1879.2062940832463,2206.4556412903435,建設業,
18030,2026-02-06,0.0815871978621158,38.04095245906191,478.0605751326661,-107.12005370416055,建設業,
18030,2026-04-27,-0.001815854595312,382.9078902242289,-155.24055179525487,-1245.249122604656,建設業,
18030,2026-05-13,0.0928749245451852,-1721.3482137699943,-1948.2775156387036,,建設業,
18080,2021-05-17,0.0029035673214536,-188.6933699669113,-288.18398515906284,-656.111751530265,建設業,
18080,2021-08-11,-0.0066870016576048,110.21652344214483,-31.419937040740862,-20.061545167595614,建設業,
18080,2021-11-15,-0.0175498582818255,-188.71594197961028,-310.84152326218083,-72.77291065166169,建設業,-0.46892307692307694
18080,2022-05-16,0.0183532771984396,245.3427457331325,212.11594581037383,220.38680936713465,建設業,
18080,2022-08-15,-0.015973879407078,47.56213438522838,161.06748144901096,506.3098431281743,建設業,
18080,2022-11-14,-0.045353537179458,-177.59336211923272,-209.1583559481669,-108.15761785686772,建設業,-0.5666206896551724
18080,2023-02-13,0.0203052051329521,-19.124920465474204,400.4181521120409,398.6397532423025,建設業,-0.34958620689655173
18080,2023-05-15,0.0009798811634083,-328.624286085808,-497.72569145397074,-407.50631588191146,建設業,
18080,2023-08-14,-0.0187375750837646,-101.32565537781636,-70.17690194260462,72.5000555969757,建設業,
18080,2023-11-14,-0.0283487911631105,-263.30500610582175,-174.76476467135794,-166.81742817500566,建設業,-0.5082272727272727
18080,2024-02-14,-0.040382196366533,-19.5061181840428,-203.4671394553156,-352.8599906552421,建設業,
18080,2024-05-14,-0.0014045761123521,-184.81980664842413,-410.0865602232606,-441.9245549449746,建設業,
18080,2024-05-15,-0.0022628826400338,-249.39428713920853,-514.8603425498787,-485.5681801853273,建設業,
18080,2024-08-13,-0.0225549239402818,-351.5963596249006,-13.236418687114782,521.2242744672358,建設業,
18080,2024-11-14,-0.0003436159035138,-33.88989146814403,569.6709751811935,561.4430165862672,建設業,-0.5679390243902439
18080,2025-02-17,0.0016490138776632,-157.6310917235979,16.111176536915963,-323.312143336717,建設業,-0.2994390243902439
18080,2025-05-16,0.019407230267374,-63.08388391142783,-246.80742109112865,50.584627031444725,建設業,
18080,2025-08-12,0.0057982421098674,-128.40030028474115,52.32318528343605,222.7383252117554,建設業,
18080,2025-11-14,0.065278237181074,-75.92853887573136,177.50692783704113,278.79232542655785,建設業,-0.5507282608695652
18080,2026-02-16,0.031222635435819,-77.05279948336697,-52.3305479597247,-429.9240455690512,建設業,-0.34194845360824744
18080,2026-05-19,-0.0042051215704183,-814.3639910552237,,,建設業,
18120,2021-05-17,0.0217848397121365,107.556131860429,-232.55823790007125,-704.6655668968771,建設業,
18120,2021-08-10,0.0577236094144777,23.637105974112504,-57.48824205865644,-173.9115153226245,建設業,-0.7681478260869565
18120,2021-11-10,0.062176321559513,-478.12422436141367,-800.7041445797802,-688.7835717465663,建設業,
18120,2022-02-14,0.063085611276327,854.7564894923265,801.7946968672995,873.3835470983776,建設業,-0.19036529680365297
18120,2022-05-16,-0.017075151672953,-421.5284763834016,-361.90755761081664,-188.4990793751573,建設業,
18120,2022-08-09,0.006513424449394,-94.64322731609576,-88.40992127819413,19.556564229566973,建設業,
18120,2022-11-11,0.0642182958380415,-179.2650156357012,257.97454376916386,259.8937095465326,建設業,
18120,2023-02-15,0.0542019971910402,-110.62815056295028,41.93204342620271,194.5073299324862,建設業,
18120,2023-05-16,0.0148281314427667,976.227533264944,690.0239556101195,412.2508623970145,建設業,
18120,2023-08-10,0.0888019330250632,191.2358145226689,261.48730957479273,548.5674184996082,建設業,
18120,2023-11-14,-0.0119202498255645,-810.9471721104954,-604.4390707973457,-436.8152735361896,建設業,
18120,2024-02-14,0.0242350407994458,25.951512814532677,-250.74569187481188,668.1036459155987,建設業,
18120,2024-05-15,-0.0682324117401557,-120.31016339196788,-321.5475368922272,-188.36779760747825,建設業,
18120,2024-08-07,-0.0472310807836231,-31.04247179098074,-49.40826435420264,-75.76142760557624,建設業,
18120,2024-11-13,0.0124002273435577,-229.16674739523413,-216.5570062001732,-372.0303555008253,建設業,
18120,2025-02-13,-0.0111946402610335,780.2045607029551,902.641202332457,601.7152915303592,建設業,
18120,2025-05-15,0.0106526739101254,144.32260309684364,30.46642596737037,210.2593133549102,建設業,
18120,2025-08-07,0.0444466503495408,-174.25203163107693,-135.26715449792448,559.462662229806,建設業,
18120,2025-11-12,0.0859890791062851,274.90461166093,447.76471931767816,384.3465539529944,建設業,
