code,date,date_ts,am_ret,pm_ret,pm1_ret,pm2_ret,lme_ret,sector,dow,am_q5
285A0,2025-03-06,2025-03-06,-298.26682789197866,-95.71369121930906,37.45318352059934,-132.6699834162526,1.8130311614730887,半導体,3,0
285A0,2025-03-07,2025-03-07,8.554319931566301,1812.3667377398722,989.3390191897655,757.2815533980593,1.3912075681691727,半導体,4,2
285A0,2025-03-10,2025-03-10,69.52067325283639,32.834731849689106,-62.02116016052584,95.44787077826689,0.5488474204171201,半導体,0,2
285A0,2025-03-11,2025-03-11,-362.4260355029585,133.74092472296485,179.5949560565524,-45.04504504504459,0.4366812227074135,半導体,1,0
285A0,2025-03-12,2025-03-12,202.20588235294156,-254.7542160028704,-175.81628991747422,-80.35062089116197,-2.336956521739131,半導体,2,3
285A0,2025-03-13,2025-03-13,-216.31205673758868,-108.69565217391353,231.88405797101464,-336.2831858407078,1.2799109627156469,半導体,3,1
285A0,2025-03-14,2025-03-14,589.5117540687168,71.50153217568844,-30.64351378958108,102.45901639344356,-2.5824175824175843,半導体,4,4
285A0,2025-03-17,2025-03-17,176.28205128205065,-172.9559748427678,-78.6163522012584,-95.08716323296306,3.891708967851093,半導体,0,3
285A0,2025-03-18,2025-03-18,-219.435736677116,128.20512820512775,128.20512820512775,0.0,-0.5971769815418027,半導体,1,1
285A0,2025-03-19,2025-03-19,-238.09523809523836,-162.60162601625993,-178.8617886178867,16.556291390728006,0.928454396504641,半導体,2,1
285A0,2025-03-21,2025-03-21,63.41789052069391,-129.5681063122922,-109.63455149501699,-23.50570852921452,-1.0154997327632254,半導体,4,2
285A0,2025-03-24,2025-03-24,-253.42465753424693,-164.79663394109446,-126.22720897615736,-39.0625,0.3239740820734305,半導体,0,1
285A0,2025-03-25,2025-03-25,-403.618649965205,-214.38953488372104,-265.2616279069764,56.01194921583286,-1.2917115177610294,半導体,1,0
285A0,2025-03-26,2025-03-26,-321.0332103321034,106.50437428680215,26.626093571699982,75.84376185058694,-1.526717557251911,半導体,2,0
285A0,2025-03-27,2025-03-27,-307.63387770603833,-58.8235294117645,-62.74509803921524,0.0,-0.33222591362126463,半導体,3,0
285A0,2025-03-28,2025-03-28,251.96850393700788,-210.00381825124092,-232.91332569683075,23.455824863174435,0.6666666666666599,半導体,4,3
285A0,2025-03-31,2025-03-31,-96.00000000000053,-287.56581611988685,-182.26002430133613,-107.26072607260772,1.0485651214128033,半導体,0,1
285A0,2025-04-01,2025-04-01,-455.29122231337203,-335.3396388650043,-335.3396388650043,-8.88888888888939,0.5461496450027248,半導体,1,0
285A0,2025-04-02,2025-04-02,90.1287553648067,-182.59023354564752,-186.8365180467091,0.0,-0.5975013579576305,半導体,2,3
285A0,2025-04-03,2025-04-03,-226.84310018903585,-129.99518536350507,-173.32691381800714,49.01960784313708,0.21857923497268228,半導体,3,1
285A0,2025-04-04,2025-04-04,-711.4228456913829,178.37837837837878,-216.21621621621622,403.3149171270711,0.4362050163576825,半導体,4,0
285A0,2025-04-07,2025-04-07,-18.987341772152,-324.0152477763658,-235.06988564167776,-97.5292587776333,0.8686210640608039,半導体,0,2
285A0,2025-04-08,2025-04-08,-189.09899888765347,22.358859698154987,-329.7931805477916,364.1618497109822,0.9687836383207804,半導体,1,1
285A0,2025-04-09,2025-04-09,94.28403064231094,-35.39823008849585,-342.18289085545695,317.65424557116614,0.9594882729211163,半導体,2,3
285A0,2025-04-10,2025-04-10,-427.88461538461496,297.6791120080735,247.2250252270425,44.29133858267819,1.9007391763463666,半導体,3,0
285A0,2025-04-11,2025-04-11,-10.621348911311612,527.4261603375519,105.48523206751037,417.5365344467652,1.4507772020725396,半導体,4,2
285A0,2025-04-14,2025-04-14,-317.1552138395006,-273.088381330685,-79.4438927507446,-204.99999999999963,-1.0725229826353377,半導体,0,0
285A0,2025-04-15,2025-04-15,-156.565656565657,-5.128205128205332,174.35897435897462,-171.45738779626774,-0.722767165720184,半導体,1,1
285A0,2025-04-16,2025-04-16,-334.72803347280313,-238.2241472658364,-64.97022198159175,-179.73856209150375,0.6240249609984483,半導体,2,0
285A0,2025-04-17,2025-04-17,161.11111111111188,49.315068493149816,-126.02739726027434,177.58046614872347,-0.2583979328165342,半導体,3,3
285A0,2025-04-18,2025-04-18,-66.48199445983383,-22.346368715083777,-33.519553072626216,11.210762331839152,,半導体,4,2
285A0,2025-04-21,2025-04-21,210.10789324247492,0.0,44.543429844097204,-55.37098560354337,-0.10362694300518616,半導体,0,3
285A0,2025-04-22,2025-04-22,-27.839643652560753,-140.0560224089631,-112.04481792717047,-22.67573696145164,-1.4522821576763434,半導体,1,2
285A0,2025-04-23,2025-04-23,-5.467468562055933,32.80481137233559,103.8819026790594,-70.3463203463206,-0.6315789473684164,半導体,2,2
285A0,2025-04-24,2025-04-24,-42.171850289931534,-335.82089552238847,-255.8635394456288,-82.0568927789933,1.0063559322033955,半導体,3,2
285A0,2025-04-25,2025-04-25,-69.59314775160652,53.763440860215006,118.27956989247213,-63.76195536663132,0.10487676979549221,半導体,4,2
285A0,2025-04-28,2025-04-28,-153.19598520866396,21.493820526599094,32.24073078989864,-10.712372790573355,-0.41906757464641453,半導体,0,1
285A0,2025-04-30,2025-04-30,-138.07753584705208,-5.3879310344828735,-48.491379310344755,43.31348132106116,1.2466124661246525,半導体,2,1
285A0,2025-05-01,2025-05-01,-255.72722429408668,5.452562704471031,27.262813522355156,-27.173913043477825,-0.6959314775160652,半導体,3,0
285A0,2025-05-02,2025-05-02,-119.82570806100212,49.641478212907316,82.73579702151146,-38.27227993439042,-0.6469002695417836,半導体,4,1
285A0,2025-05-07,2025-05-07,525.1641137855589,-51.81347150259086,82.90155440414449,-138.67488443759623,-1.3392857142857095,半導体,2,4
285A0,2025-05-08,2025-05-08,-334.85540334855403,62.59780907668322,161.7110067814287,-97.53593429158158,-0.39592760180995334,半導体,3,0
285A0,2025-05-09,2025-05-09,71.39214686384454,328.7809812847753,40.465351542742226,287.1536523929463,0.5110732538330387,半導体,4,3
285A0,2025-05-12,2025-05-12,519.6078431372553,311.91806331471116,214.15270018621868,95.71558796718227,-0.5649717514124242,半導体,0,4
285A0,2025-05-13,2025-05-13,-186.95652173913,-190.6873614190685,-115.29933481152943,-80.71748878923812,-1.2499999999999956,半導体,1,1
285A0,2025-05-14,2025-05-14,53.59535506922697,165.1785714285725,49.10714285714324,120.00000000000011,0.9205983889528202,半導体,2,2
285A0,2025-05-15,2025-05-15,40.08908685968926,-132.7433628318586,110.6194690265494,-240.70021881838045,2.2234891676168766,半導体,3,2
285A0,2025-05-16,2025-05-16,-512.9329241560721,230.5209774089434,119.87090825265057,104.7358834244072,-1.171221416620194,半導体,4,0
285A0,2025-05-19,2025-05-19,-78.30492860433024,166.82113067655325,120.48192771084265,45.787545787545625,0.9029345372460584,半導体,0,1
285A0,2025-05-20,2025-05-20,-192.825112107623,13.761467889907841,68.80733944954143,-59.19854280510006,1.6778523489932917,半導体,1,1
285A0,2025-05-21,2025-05-21,-86.83729433272447,13.831258644536604,101.4292300599351,-86.7183934276583,1.2101210121012063,半導体,2,1
285A0,2025-05-22,2025-05-22,-28.261893546868144,-141.84397163120587,4.728132387705752,-146.5028355387521,0.5978260869565322,半導体,3,2
285A0,2025-05-23,2025-05-23,57.971014492752545,-163.06954436450803,-28.776978417266452,-134.68013468013518,-0.8103727714748765,半導体,4,2
285A0,2025-05-26,2025-05-26,73.71007371007377,136.58536585365866,239.02439024390264,-100.04764173415892,,半導体,0,3
285A0,2025-05-27,2025-05-27,-77.03418391911465,48.49660523763344,-48.49660523763344,97.4658869395717,-0.16339869281045694,半導体,1,1
285A0,2025-05-28,2025-05-28,-103.77358490566091,-42.85714285714337,-104.76190476190527,62.560153994224436,-1.6366612111292977,半導体,2,1
285A0,2025-05-29,2025-05-29,46.55493482309092,78.70370370370416,124.99999999999956,-45.72473708276181,-0.8319467554076532,半導体,3,2
285A0,2025-05-30,2025-05-30,-269.1415313225054,57.27923627685038,57.27923627685038,4.748338081670411,-0.7829977628635354,半導体,4,0
285A0,2025-06-02,2025-06-02,-379.6251802018258,9.999999999998899,15.000000000000568,-9.980039920159944,-1.183765501691092,半導体,0,0
285A0,2025-06-03,2025-06-03,-64.9350649350644,-15.082956259426794,-10.055304172951196,-5.032712632109249,0.0,半導体,1,2
285A0,2025-06-04,2025-06-04,252.4752475247527,-86.8306801736618,28.943560057888007,-110.6833493743986,-0.057045065601823985,半導体,2,3
285A0,2025-06-05,2025-06-05,473.1707317073175,-186.04651162790753,-153.48837209302357,-33.06565895134672,0.05707762557076723,半導体,3,4
285A0,2025-06-06,2025-06-06,576.8321513002372,-340.8071748878927,-170.40358744394578,-177.83857729138154,0.855675984027382,半導体,4,4
285A0,2025-06-09,2025-06-09,-185.688405797102,-253.80710659898443,-212.27503461005992,-42.43281471004279,-2.0361990950226283,半導体,0,1
285A0,2025-06-10,2025-06-10,93.8967136150226,-138.8888888888884,64.81481481481532,-197.88311090658038,1.385681293302543,半導体,1,3
285A0,2025-06-11,2025-06-11,-59.360730593607244,68.80733944954143,-110.09174311926606,176.17060732498803,-0.5694760820045608,半導体,2,2
285A0,2025-06-12,2025-06-12,-287.7030162412997,-23.877745940783512,-14.326647564469885,-14.34034416825991,0.45819014891179677,半導体,3,0
285A0,2025-06-13,2025-06-13,-235.46371936568943,-59.11330049261032,-64.03940886699489,9.920634920634885,1.425313568985187,半導体,4,1
285A0,2025-06-16,2025-06-16,39.96003996004083,-9.925558312655625,148.88337468982547,-151.66340508806275,-2.360876897133224,半導体,0,2
285A0,2025-06-17,2025-06-17,394.28289797930114,-175.35545023696696,-37.914691943128354,-133.26987148976733,-0.8059873344847479,半導体,1,4
285A0,2025-06-18,2025-06-18,127.45098039215641,-96.75858732462461,4.837929366230398,-101.5473887814311,0.4643064422518828,半導体,2,3
285A0,2025-06-19,2025-06-19,185.72825024437913,19.1387559808609,-28.70813397129135,47.98464491362786,,半導体,3,3
285A0,2025-06-20,2025-06-20,565.8582976699944,67.41573033707925,98.87640449438129,-31.152647975077883,-0.8665511265164683,半導体,4,4
285A0,2025-06-23,2025-06-23,640.1074306177268,454.3542280185098,307.1098022717722,146.99877501020754,-2.447552447552448,半導体,0,4
285A0,2025-06-24,2025-06-24,-43.06969459671129,19.677292404565172,11.806375442739991,11.797090051119952,-0.8363201911589013,半導体,1,2
285A0,2025-06-25,2025-06-25,-157.75298191612163,-178.57142857142904,-112.57763975155322,-66.74519042010219,-1.0843373493975905,半導体,2,1
285A0,2025-06-26,2025-06-26,-130.76923076923097,-101.52284263959422,109.33229207340966,-208.57473928157623,-0.3654080389768555,半導体,3,1
285A0,2025-06-27,2025-06-27,70.42253521126752,-209.70873786407716,-135.92233009708687,-78.70916961826069,2.0782396088019572,半導体,4,3
285A0,2025-06-30,2025-06-30,-74.07407407407418,-156.92428403295432,141.23185562965767,-294.0038684719537,0.8383233532934131,半導体,0,2
285A0,2025-07-01,2025-07-01,-260.4166666666663,-218.28665568369044,-148.27018121911007,-71.0702341137126,-0.23752969121140222,半導体,1,0
285A0,2025-07-02,2025-07-02,379.5233892321281,288.87000849617596,246.3891248937977,45.62422231439322,2.440476190476182,半導体,2,4
285A0,2025-07-03,2025-07-03,396.3666391412057,87.37092930897639,79.4281175536149,7.880220646176994,0.6391632771644451,半導体,3,4
285A0,2025-07-04,2025-07-04,-465.4771140418934,-313.26281529698963,-93.57200976403578,-221.76591375769993,,半導体,4,0
285A0,2025-07-07,2025-07-07,81.63265306122547,-28.47843775427128,-85.43531326281494,53.3223954060702,-2.944572748267893,半導体,0,3
285A0,2025-07-08,2025-07-08,489.79591836734613,-38.91050583657574,-97.27626459143934,58.93909626718985,-1.903628792385481,半導体,1,4
285A0,2025-07-09,2025-07-09,524.2718446601936,18.51166234727808,-37.02332469455727,59.479553903345476,0.363856882959368,半導体,2,4
285A0,2025-07-10,2025-07-10,-424.107142857143,-112.14230471771059,-96.67440061871591,-15.618898867629794,-1.3293051359516639,半導体,3,0
285A0,2025-07-11,2025-07-11,-102.76679841897285,-91.88973232121423,-43.947263284058735,-48.15409309791296,0.3674219228414044,半導体,4,1
285A0,2025-07-14,2025-07-14,-208.0000000000004,-4.076640847940904,24.459845087647647,-32.52032520325243,0.7321537522879895,半導体,0,1
285A0,2025-07-15,2025-07-15,12.391573729864103,57.494866529774754,-45.17453798768001,103.13531353135286,-2.9073288915808626,半導体,1,2
285A0,2025-07-16,2025-07-16,16.090104585679832,-160.57808109193107,-40.144520272982206,-120.9189842805325,1.3724266999376233,半導体,2,2
285A0,2025-07-17,2025-07-17,-262.28143213988363,255.3191489361706,161.70212765957535,92.12730318257867,-1.1076923076923095,半導体,3,0
285A0,2025-07-18,2025-07-18,-349.7942386831277,12.76595744680753,-38.29787234042592,51.26014523707756,1.8046048537647685,半導体,4,0
285A0,2025-07-22,2025-07-22,241.0675850193722,46.296296296295395,-63.13131313131271,110.12282930961348,-1.2376237623762387,半導体,1,3
285A0,2025-07-23,2025-07-23,262.83367556468204,147.88169464428512,91.92645883293382,55.445544554455495,0.0,半導体,2,3
285A0,2025-07-24,2025-07-24,237.62376237623783,-112.18568665377182,-88.97485493230218,-23.419203747072626,0.6892230576441172,半導体,3,3
285A0,2025-07-25,2025-07-25,-232.74161735700181,-129.03225806451647,-141.12903225806494,16.366612111293755,-0.5600497822028649,半導体,4,1
285A0,2025-07-28,2025-07-28,-52.52525252525287,28.455284552846294,-16.26016260162566,44.788273615634644,-1.689612015018771,半導体,0,2
285A0,2025-07-29,2025-07-29,-53.5199670646358,53.80794701986824,111.75496688741626,-57.30659025787954,-0.8911521323997418,半導体,1,2
285A0,2025-07-30,2025-07-30,-138.6057888300041,115.99005799502793,0.0,115.99005799502793,0.6422607578676853,半導体,2,1
285A0,2025-07-31,2025-07-31,-16.386726751331793,176.59137577002105,28.74743326488627,147.42014742014754,0.574345883854499,半導体,3,2
285A0,2025-08-01,2025-08-01,-37.00657894736836,45.417010734929434,107.3492981007429,-61.27450980392135,-1.07868020304569,半導体,4,2
285A0,2025-08-04,2025-08-04,361.44578313253015,-87.1369294605806,-45.64315352697079,-41.684035014589725,-0.7055805003207238,半導体,0,4
285A0,2025-08-05,2025-08-05,-70.48092868988442,-108.33333333333361,-87.50000000000036,-21.017234131988083,-1.6149870801033583,半導体,1,2
285A0,2025-08-06,2025-08-06,-174.4680851063829,90.98786828422911,4.332755632583396,86.61758336942383,-0.13131976362442677,半導体,2,1
285A0,2025-08-07,2025-08-07,-30.43478260869592,17.436791630340842,30.514385353095363,-8.695652173913437,1.183431952662728,半導体,3,2
285A0,2025-08-08,2025-08-08,186.95652173913,68.31767719897464,29.888983774550848,38.31417624521105,-0.3898635477582846,半導体,4,3
285A0,2025-08-12,2025-08-12,97.5039001560063,81.30081300812941,147.11575687185396,-64.86074017550524,-3.57142857142857,半導体,1,3
285A0,2025-08-13,2025-08-13,-218.86792452830207,-111.88271604938294,-61.72839506172867,-46.60194174757271,0.40404040404040664,半導体,2,1
285A0,2025-08-14,2025-08-14,226.19047619047538,-104.81366459627384,-81.52173913043458,-23.483365949119595,1.0731052984574108,半導体,3,3
285A0,2025-08-15,2025-08-15,-138.99613899613917,66.40624999999956,-70.31250000000044,137.68686073957426,1.9907100199070937,半導体,4,1
285A0,2025-08-18,2025-08-18,-291.82879377431914,-175.9999999999995,-20.000000000000018,-160.2564102564108,-0.3253090435914152,半導体,0,0
285A0,2025-08-19,2025-08-19,-137.70757391656562,85.92471358428888,106.38297872340496,-20.24291497975672,-0.9791122715404721,半導体,1,1
285A0,2025-08-20,2025-08-20,-230.92783505154645,4.2176296921137,21.08814846056406,-12.63157894736855,0.19775873434411118,半導体,2,1
285A0,2025-08-21,2025-08-21,-139.94910941475868,-72.99270072992692,-4.293688278230734,-68.72852233676952,2.1710526315789513,半導体,3,1
285A0,2025-08-22,2025-08-22,497.62007788836104,-70.13201320132056,-41.25412541254092,-28.99751449875754,0.0,半導体,4,4
285A0,2025-08-25,2025-08-25,-282.3719241629685,-91.05960264900625,-124.17218543046337,33.52891869237151,0.3219575016097931,半導体,0,0
285A0,2025-08-26,2025-08-26,-91.55222638368654,205.7958840823182,155.39689206215846,49.627791563275906,-0.6418485237484006,半導体,1,1
285A0,2025-08-27,2025-08-27,66.06110652353392,-65.6275635767023,-36.91550451189518,-28.818443804035088,-1.0981912144702788,半導体,2,2
285A0,2025-08-28,2025-08-28,-16.673614005835447,275.1146310962893,58.35764902042628,215.4993783671788,1.1757021554539504,半導体,3,2
285A0,2025-08-29,2025-08-29,404.9719326383316,-23.121387283236984,123.31406551059798,-148.40182648401813,2.840542285345382,半導体,4,4
285A0,2025-09-01,2025-09-01,227.54021184778316,211.29466000768372,15.366884364194089,195.62715765247373,,半導体,0,3
285A0,2025-09-02,2025-09-02,-3.7105751391464104,-312.035661218425,-100.29717682020767,-210.2102102102099,1.381042059008153,半導体,1,2
285A0,2025-09-03,2025-09-03,154.38054805094527,-30.49942813572293,-49.56157072054879,15.319800842588105,-1.3622291021671784,半導体,2,3
285A0,2025-09-04,2025-09-04,-56.39097744360888,-56.753688989784614,15.13431706394286,-75.52870090634434,0.5021971123666091,半導体,3,2
285A0,2025-09-05,2025-09-05,598.5915492957749,149.50166112956742,33.22259136212536,115.89403973509826,-0.7495315427857641,半導体,4,4
285A0,2025-09-08,2025-09-08,826.5802269043764,-611.0283159463493,-238.45007451564814,-381.67938931297664,1.636249213341734,半導体,0,4
285A0,2025-09-09,2025-09-09,46.72897196261738,-170.27863777089757,-61.919504643962455,-109.03426791277204,-0.6811145510835948,半導体,1,2
285A0,2025-09-10,2025-09-10,235.10971786833812,594.5121951219523,320.1219512195119,250.73746312684443,-0.5610972568578565,半導体,2,3
285A0,2025-09-11,2025-09-11,655.7377049180335,88.38383838383868,-277.7777777777779,363.16472114137576,-0.4388714733542298,半導体,3,4
285A0,2025-09-12,2025-09-12,510.0830367734277,79.36507936507908,-260.7709750566889,349.243306169964,0.37783375314861534,半導体,4,4
285A0,2025-09-16,2025-09-16,-505.2631578947364,472.5274725274731,76.92307692307665,403.9301310043664,1.2389380530973382,半導体,1,0
285A0,2025-09-17,2025-09-17,-43.81161007667056,-241.758241758242,-131.8681318681314,-100.33444816053505,-0.4662004662004615,半導体,2,2
285A0,2025-09-18,2025-09-18,-86.58008658008698,-120.08733624454094,-240.17467248908298,123.0425055928408,-0.5854800936768156,半導体,3,1
285A0,2025-09-19,2025-09-19,-314.1928494041168,134.8314606741563,-56.179775280899015,203.61990950226172,-0.05889281507656108,半導体,4,0
285A0,2025-09-22,2025-09-22,516.4835164835168,135.5578727841511,72.99270072992803,51.70630816959676,-0.5892751915144379,半導体,0,4
285A0,2025-09-24,2025-09-24,-90.00000000000009,-60.42296072507503,50.35246727089549,-110.22044088176308,-0.41103934233704953,半導体,2,1
285A0,2025-09-25,2025-09-25,239.08523908523938,-50.709939148072536,-152.12981744421873,102.9866117404743,0.1768867924528239,半導体,3,3
285A0,2025-09-26,2025-09-26,-385.0156087408951,-500.00000000000045,-228.26086956521775,-278.08676307007784,-0.7651559741024161,半導体,4,0
285A0,2025-09-29,2025-09-29,257.55879059350394,185.38713195201728,54.52562704471031,130.15184381778732,0.0,半導体,0,3
285A0,2025-09-30,2025-09-30,-58.70841487279898,-450.98039215686225,-411.7647058823526,-40.89979550102263,-1.3048635824436494,半導体,1,2
285A0,2025-10-01,2025-10-01,-385.0156087408951,162.33766233766156,-43.29004329004293,206.52173913043416,0.5408653846153744,半導体,2,0
285A0,2025-10-03,2025-10-03,-206.34920634920672,48.543689320388324,145.63106796116497,-95.69377990430672,-0.4154302670623111,半導体,4,1
285A0,2025-10-06,2025-10-06,-47.0219435736674,-125.19561815336422,-266.04068857590033,161.03059581320522,0.5363528009535212,半導体,0,2
285A0,2025-10-07,2025-10-07,-144.69453376205755,-407.8303425774876,-48.939641109299046,-360.655737704918,-0.5927682276229973,半導体,1,1
285A0,2025-10-08,2025-10-08,586.2068965517242,-437.60129659643485,-356.5640194489461,-67.34006734006704,0.655933214072757,半導体,2,4
285A0,2025-10-09,2025-10-09,-31.645569620253333,-174.05063291139223,-126.58227848101222,-48.07692307692291,-0.8293838862559189,半導体,3,2
285A0,2025-10-10,2025-10-10,194.8051948051943,-207.0063694267521,-159.23566878980887,-48.543689320388324,-1.194743130227005,半導体,4,3
285A0,2025-10-14,2025-10-14,48.15409309791407,-367.41214057507966,-287.5399361022368,-82.23684210526328,0.6699147381242332,半導体,1,2
285A0,2025-10-15,2025-10-15,336.1344537815136,243.11183144246405,81.03727714748877,144.46227929374,0.9679370840895318,半導体,2,4
285A0,2025-10-16,2025-10-16,271.4932126696823,29.325513196480912,161.290322580645,-144.09221902017322,1.1384062312762122,半導体,3,3
285A0,2025-10-17,2025-10-17,0.0,-323.52941176470586,-147.05882352941126,-164.4245142002987,0.23696682464455776,半導体,4,2
285A0,2025-10-20,2025-10-20,835.8208955223878,-259.91792065663486,-341.9972640218882,70.72135785006984,0.23640661938533203,半導体,0,4
