grp,n,mean,med,win,t,sl,is_mean,oos_mean
0_修正なし,2449,1.8943841023706722,-0.7710504040015431,46.01878317680686,9.119192876478536,39.03634136382197,1.849198124690177,1.9505355416677714
1_下方修正,13,4.692284262087793,0.48585451358457826,61.53846153846154,0.9799139851686578,30.76923076923077,0.1809755974298105,
2_上方 0-10%,32,1.959573601425852,-3.466770432884485,31.25,0.5563663380280532,43.75,3.4368689406815833,-0.5025852973337016
3_上方 10-30%,66,0.3072179201522086,-5.04,43.93939393939394,0.329016772416698,51.515151515151516,0.1528283336006726,0.7189234842896384
4_上方 30%+,97,3.0193161612747317,-5.04,37.11340206185567,1.6970719379371975,53.608247422680414,3.548822645136649,1.315686604501602
