date,ret,gap,o2c,trade_date,sox
2016-08-19,2.341348287774262,0.8585300479750672,1.4757799716881184,2016-08-18,0.7073577955927002
2016-08-22,1.17073922609135,0.7320638539735979,0.4507487989603312,2016-08-19,0.8732408626100918
2016-08-23,-1.91497281364649,-0.5986676150358817,-1.3286499767657947,2016-08-22,0.028856045968939092
2016-08-24,2.1873470414737928,0.46452082861412364,1.7165770152013833,2016-08-23,0.5042080046156361
2016-08-25,0.7080510606903878,0.08125130762384253,0.6245928691560796,2016-08-24,-0.8698256604809496
2016-08-26,-1.0845931515124372,0.09313489690245752,-1.1675033653167775,2016-08-25,0.39403781755922296
2016-08-29,4.216508899172551,2.4824717686538955,1.6932130774336294,2016-08-26,0.4928085069030752
2016-08-30,0.44871116635204267,-0.21878446630338094,0.6688458430473587,2016-08-29,0.27701522335912276
2016-08-31,2.352951803968406,1.6558511496601445,0.6876961604394856,2016-08-30,-0.19287723053184047
2016-09-01,-1.228681110038577,-0.2958619963093016,-0.9443445819992726,2016-08-31,-0.07355966436844996
2016-09-02,-0.34800038206610256,0.12819254495443608,-0.4754727998077319,2016-09-01,0.8584119379148492
2016-09-05,-0.44386564793338573,1.4972044614068911,-1.910036776376343,2016-09-02,-0.17442723539017324
2016-09-06,0.31854658719128853,-0.30825403126515766,0.6249960722062887,2016-09-02,-0.17442723539017324
2016-09-07,-0.6774941052325103,-1.2605073133855407,0.5919098920386915,2016-09-06,-0.22925831835926003
2016-09-08,-0.0005640365274063138,0.036001325064041224,-0.043470484688824154,2016-09-07,-0.7328282200968816
2016-09-09,-0.2037107520294219,-0.4112228408870944,0.2111758044149054,2016-09-08,-0.20395395395395033
2016-09-12,-2.4448705859623905,-1.8866672736163879,-0.572003229521903,2016-09-09,-3.661120653986494
2016-09-13,0.35663750875476335,0.9102536270299786,-0.5539406713046126,2016-09-12,2.0276689615680077
2016-09-14,0.029324693963806187,-0.5849895070331431,0.62267993828468,2016-09-13,-0.9209771031315817
2016-09-15,-0.5593651192377146,-0.746417110786741,0.1877509236915849,2016-09-14,0.8999266154262164
2016-09-16,0.5949628861600964,0.6146825183648347,-0.0214936207701383,2016-09-15,2.3031184606747246
2016-09-20,0.5692924647306514,-0.5530621557576083,1.1326395363175763,2016-09-19,0.18838500405464753
2016-09-21,1.0130704466247158,-0.4577630397489275,1.4779171427917541,2016-09-20,-0.49186860259506915
2016-09-23,0.24620472518201703,0.09286664032810364,0.14986077803727868,2016-09-22,0.35280330598901344
2016-09-26,-0.7759584527760467,-0.13644555647333123,-0.641251350745883,2016-09-23,-1.096483140957083
2016-09-27,0.8922999423590959,-1.427905056019635,2.3500963030406883,2016-09-26,-0.9880808859170531
2016-09-28,-0.15097434686107894,-0.8188730682174241,0.6618644695693106,2016-09-27,1.7824864430608711
2016-09-29,2.4085175526508196,1.064409498446651,1.3323153516535433,2016-09-28,0.2010260963938526
2016-09-30,-1.6588719648484453,-1.4631129864372039,-0.2071465559307676,2016-09-29,1.2517385257301727
2016-10-03,0.40529838752529757,0.9820472555641767,-0.5657959856953592,2016-09-30,1.5754157347077635
2016-10-04,2.2907269345726964,0.580859256397768,1.700525971657488,2016-10-03,-0.731211105792251
2016-10-05,0.2524966988447226,0.5902535957239701,-0.33260117478497053,2016-10-04,-0.25919540922735296
2016-10-06,0.5131303682417909,1.1066030961190718,-0.5878463943225106,2016-10-05,0.7699373897067652
2016-10-07,0.7079782427510691,-0.12316525632597619,0.8348609035829556,2016-10-06,0.5865348862314157
2016-10-11,1.212198212419333,0.44137405651860484,0.7666652832333947,2016-10-10,-0.4910276934840252
2016-10-12,-3.560715161890838,-1.9831773900711416,-1.6728234654212484,2016-10-11,-2.1130734413081886
2016-10-13,-0.45320063490503526,0.6203365314718665,-1.0685976023716355,2016-10-12,-0.32993585262046654
2016-10-14,-0.47173224178651313,-0.5216556762202136,0.056767956991864606,2016-10-13,-1.1776722207181733
2016-10-17,0.42886984709733955,-0.04610561392957969,0.4777686897576511,2016-10-14,0.7894900691115092
2016-10-18,0.4851023214995068,0.14890259178290635,0.3390393144936585,2016-10-17,-0.5423837704938261
2016-10-19,0.020379707387116357,-0.000715648498547985,0.02470601681728158,2016-10-18,1.2099378881987644
2016-10-20,0.08380360202447393,-0.07208135468128188,0.15502277320747165,2016-10-19,-0.46763384638044414
2016-10-21,-0.17615760072432712,0.15721529848631582,-0.331818870339047,2016-10-20,0.7139950427287323
2016-10-24,-0.7001937535925025,0.358234360082006,-1.0519854224260137,2016-10-21,-0.2681457537466958
2016-10-25,1.304430947439808,0.36045834417159883,0.9368770588677803,2016-10-24,1.8734730458055626
2016-10-26,0.6048081041298251,0.07128558312846835,0.5358213605110388,2016-10-25,-0.1349739090613311
2016-10-27,-0.18460917223175205,0.1554728533972137,-0.33401875101421524,2016-10-26,-0.1749791835109149
2016-10-28,2.2222490822214276,0.9130652624270832,1.2954919901138755,2016-10-27,-0.42068615362298445
2016-10-31,1.5036498541338432,-0.09257577268452023,1.5881930416996688,2016-10-28,-0.5899919877631277
2016-11-01,-0.38805934466885683,-0.5041929437910835,0.11548787696454901,2016-10-31,0.5666275889019134
2016-11-02,-3.547548969991371,-1.953860076970761,-1.655594693475022,2016-11-01,-0.9034388964445195
2016-11-04,0.43036096258290296,-0.9524131004922398,1.343978195556821,2016-11-03,-0.31706083373429506
2016-11-07,1.1283841172600977,1.5434722565586159,-0.4083407917508014,2016-11-04,-0.6336633663366342
2016-11-08,0.29811294266740884,0.2986313517146946,0.007738145642747221,2016-11-07,2.8634416102032656
2016-11-09,-6.053803067399215,0.8150970603563371,-6.806922504057575,2016-11-08,0.21916282223592987
2016-11-10,7.246202582820831,6.775606368982341,0.4555268228075932,2016-11-09,-0.49415232940265286
2016-11-11,-0.9082708643151668,1.2098583100692843,-2.096208059209195,2016-11-10,-2.1248436722155484
2016-11-14,2.652834283333682,0.8353686831235682,1.7967037106124315,2016-11-11,3.8643327668126393
2016-11-15,-0.4990428698457606,0.0021649485494360595,-0.5040574852353676,2016-11-14,-0.6163107352730401
2016-11-16,0.8610873155154699,1.4662532617544517,-0.5928220526004773,2016-11-15,1.9012594942793948
2016-11-17,0.27358018971445663,-0.3364636611528283,0.6105783701028797,2016-11-16,1.1381059087156586
2016-11-18,2.372808705060266,1.5453130054922848,0.8120485349860584,2016-11-17,1.0833187569238012
2016-11-21,0.21032266279014233,0.6883274152295163,-0.47364131232386175,2016-11-18,0.6679433344100261
2016-11-22,-0.45401294650307833,-0.08114828913893705,-0.3765278250823486,2016-11-21,0.7311231564351539
2016-11-24,0.8054677052630762,1.4776848275659726,-0.661450167078369,2016-11-23,0.1170815180069118
2016-11-25,0.7081661127987383,0.17828303253956523,0.526867831922679,2016-11-23,0.1170815180069118
2016-11-28,-0.6100663312710103,-0.8274790862306597,0.22022574311559404,2016-11-25,0.18666156908164755
2016-11-29,0.4607799003236369,-0.5652222662212022,1.0381343907857012,2016-11-28,-0.4175224755042284
2016-11-30,0.06766239846199527,0.1744055463781792,-0.10371839809993602,2016-11-29,-0.22541561003099897
2016-12-01,0.877669577046245,1.63739121514724,-0.7515703657688951,2016-11-30,-0.6529229031347006
2016-12-02,-2.2598615508734645,-1.4759983502917504,-0.7990684188134629,2016-12-01,-4.8529227830397925
2016-12-05,0.47445238394413775,-0.29130499496800105,0.7600447665455093,2016-12-02,1.3037918713177943
2016-12-06,0.397555402384971,1.1557663491790808,-0.7502878297385526,2016-12-05,1.230388109000824
2016-12-07,0.8886915056221996,0.7638425454399251,0.1258314840653047,2016-12-06,1.3832403015860084
2016-12-08,0.8096065217424162,1.3425002146876372,-0.5213346196389707,2016-12-07,2.1206896551724252
2016-12-09,0.9499279553931209,0.42206655599044535,0.5378009091021309,2016-12-08,0.8160279137824356
2016-12-12,0.19183878542575275,1.2430687804849627,-1.0412438772119617,2016-12-09,-0.35614603103718556
2016-12-13,0.7630912324569042,-0.24710309333590777,1.0139788011579276,2016-12-12,-0.7899071158866566
2016-12-14,0.6879808685031895,0.06338415509879385,0.6250144084236793,2016-12-13,1.1395207011045017
2016-12-15,1.3287783790487662,0.7216134728378519,0.5982605342881451,2016-12-14,-0.14181229412092433
2016-12-16,1.581576594965693,1.2780566591485154,0.2951335299325195,2016-12-15,1.754484054211214
2016-12-19,-0.4222303613965366,-0.022108457371571664,-0.38676780291426577,2016-12-16,-1.0022308427750315
2016-12-20,0.4949029542888315,-0.36543688013427844,0.8593390222495468,2016-12-19,0.9801853804739968
2016-12-21,0.09166705674820054,0.8179310854241297,-0.7342526664245147,2016-12-20,0.9135080467856938
2016-12-22,0.535261294908883,-0.0901823250228107,0.6308496813777166,2016-12-21,0.03703744049499136
2016-12-26,-0.037306590506184074,0.053129526043796796,-0.09126790252672506,2016-12-23,0.5265096526769764
2016-12-27,0.2776392438587477,-0.32243494411094176,0.6052724431459301,2016-12-23,0.5265096526769764
2016-12-28,1.6140901723784074,0.3020590549500936,1.3059043817605798,2016-12-27,1.2166997154927195
2016-12-29,-1.820184069859672,-0.40543199131873564,-1.430795611567315,2016-12-28,-1.9292809914715603
2016-12-30,0.5746567933273041,-0.23234419225356578,0.8111281978702656,2016-12-29,0.011942372623741093
2017-01-04,3.060248599035316,1.517205162122867,1.5008690102938396,2017-01-03,0.09597670082848175
2017-01-05,-0.7693545220244611,0.22345498157086302,-0.9969729699549459,2017-01-04,0.2678158132563224
2017-01-06,-1.0655503807543014,-1.3817765068209953,0.31915527215772405,2017-01-05,-0.8881365619881842
2017-01-10,0.8724791078162221,0.7634904743324916,0.11052837624257386,2017-01-09,1.0928300225609533
2017-01-11,0.883179187721725,0.9892900200110955,-0.10130149571280683,2017-01-10,0.487709290426519
2017-01-12,-0.43563355880995086,-0.37476927717137626,-0.06714495107994285,2017-01-11,0.3770069117933872
2017-01-13,0.33487357989569255,-0.6416988668130995,0.9704800414730965,2017-01-12,-0.9044401752757558
2017-01-16,-0.5796380914656083,0.18811051501238488,-0.760238781784524,2017-01-13,0.7090267491504765
2017-01-17,-1.0671559879992318,0.1487634684369394,-1.2087445716902916,2017-01-13,0.7090267491504765
2017-01-18,1.068762423736542,-0.8574426000030745,1.94313131031466,2017-01-17,-1.6427482236906044
2017-01-19,1.2041265709386664,1.7030205857845455,-0.4829400703999588,2017-01-18,1.4161938690240516
2017-01-20,0.3422449051310646,-0.12499977757159701,0.46954061654825857,2017-01-19,-0.4694479378984373
2017-01-23,-0.4756893464293686,-0.9217694041676817,0.44694455574243686,2017-01-20,1.3049682472250357
2017-01-24,0.07882507450090237,-0.042816562926238956,0.12260024371844845,2017-01-23,-0.6709605273061636
2017-01-25,1.9665769603464673,1.8099917698186254,0.15553628129360755,2017-01-24,2.0178182881020135
2017-01-26,2.904363357291518,1.6541594273060636,1.2312386263542188,2017-01-25,1.4484141721755828
2017-01-27,-0.4388247974165211,0.4831684165098604,-0.9162279741490197,2017-01-26,-0.600380729242922
2017-01-30,0.11363892076919652,-0.5812903760076248,0.7049732261562236,2017-01-27,1.256418890478983
2017-01-31,-1.4277778099972926,-1.7448479752004011,0.3251448904750673,2017-01-30,-0.5632573316982858
2017-02-01,0.3229240376478153,-1.180423359515021,1.510489111083805,2017-01-31,-1.3126541532544667
2017-02-02,-1.3218695294688658,0.5358830229320164,-1.8435623021069663,2017-02-01,1.6764095395433554
2017-02-03,0.12317588211795556,1.5157698477863928,-1.3808404451717966,2017-02-02,-0.10727937423836709
2017-02-06,1.832820449493149,1.8861127163843554,-0.0835301875371351,2017-02-03,0.5150769487425322
2017-02-07,0.8866524778275778,-0.06999888205200724,0.9769275623084043,2017-02-06,0.34957780958901896
2017-02-08,1.8183747861569772,0.2578678276595006,1.552807316204086,2017-02-07,0.33078696285882003
2017-02-09,-0.011880963958547656,0.016354906620741346,-0.014904735444549486,2017-02-08,0.1596966793393717
2017-02-10,1.947167114408087,1.5622877419185683,0.3758445406448601,2017-02-09,-0.8568724669286376
2017-02-13,1.4373044492138984,1.1125118835770191,0.3229159622556268,2017-02-10,-0.07885371598136404
2017-02-14,-0.6745714231089556,0.5310726845596714,-1.1959304394280974,2017-02-13,0.2751674367893697
2017-02-15,-0.4676834828712705,0.5674912564664812,-1.0320991089293265,2017-02-14,-0.3179041110075609
2017-02-16,1.2360587409556518,-0.017049202653492232,1.2384779043851868,2017-02-15,0.8217071979888413
2017-02-17,-0.20940541624385942,-0.7396125301606936,0.5314930986032284,2017-02-16,0.07212479650504644
2017-02-20,-0.23669969900363785,-0.16566933039559076,-0.06947907396400438,2017-02-17,0.5724640665540903
2017-02-21,0.5493008458935124,-0.19439938060339707,0.7408220635996032,2017-02-17,0.5724640665540903
2017-02-22,-0.14853237761010687,0.46129196083279,-0.6052570848448289,2017-02-21,1.3963963963964154
2017-02-23,-0.5197576173239358,-0.24951627830082002,-0.27113039632786645,2017-02-22,-0.037357134202975484
2017-02-24,-0.7980027121600637,-0.7455897352449461,-0.052659672275788175,2017-02-23,-1.6362479420647058
2017-02-27,-1.920794926920147,-1.0944910410503643,-0.8387897273289838,2017-02-24,-0.044153737151775285
2017-02-28,0.5655806335375935,1.1869837710966344,-0.6061159975343094,2017-02-27,0.920447074293218
2017-03-01,1.9138284061733217,0.2602467785299091,1.6498572886025331,2017-02-28,-1.3253257328990187
2017-03-02,2.2065449240644495,2.1161006819896837,0.0810377227206683,2017-03-01,1.6381604737048416
2017-03-03,-0.833311453747602,-0.05912406607976066,-0.7790374769895259,2017-03-02,-1.1093518462131802
2017-03-06,-0.8535984371746443,0.045997126484070394,-0.8895802080524433,2017-03-03,-0.036948467151787234
2017-03-07,-0.21067362818986685,0.13535848057108862,-0.3461465814331975,2017-03-06,0.021561239052525494
2017-03-08,-0.5200854702575071,-0.13023709436500494,-0.3908098466399582,2017-03-07,0.27407665934426895
2017-03-09,2.1415672868656164,0.9249146840990827,1.204264624742956,2017-03-08,0.22009520397194837
2017-03-10,1.69838628552728,0.9920656660002591,0.7001648573292907,2017-03-09,0.15117466802860857
2017-03-13,-0.8504049617603171,0.06987583969892182,-0.9162480800338899,2017-03-10,1.1677953655352402
2017-03-14,0.8985982694795236,0.16635289947566292,0.7294021081184909,2017-03-13,0.7520691984313377
2017-03-15,-1.2827195770089497,-0.6520838068139295,-0.6336435906100216,2017-03-14,-0.30618677393209337
2017-03-16,1.1642689493852894,-0.465826749816395,1.632871405355246,2017-03-15,0.8350646874027534
2017-03-17,-0.4583012742056622,-0.3231391831325468,-0.1344652306448851,2017-03-16,-0.18314836012541802
2017-03-21,0.2761214120086308,-0.19179589960976418,0.46946098143454495,2017-03-20,0.7654787975313493
2017-03-22,-3.2763289444250416,-2.5464919562979715,-0.7469368547432116,2017-03-21,-2.3580199349988673
2017-03-23,0.24119669083626347,0.2605018864294261,-0.01815066709822012,2017-03-22,1.1047935088322802
2017-03-24,2.4141461043516226,0.6589212466747759,1.745642641829452,2017-03-23,-0.24916444853603226
2017-03-27,0.21478185603545816,-0.9591699727174763,1.1760427789972248,2017-03-24,0.7523699653909866
2017-03-28,2.164505451737242,0.8841136637868813,1.270395430685984,2017-03-27,0.1593070144869868
2017-03-29,0.7709512668577932,0.7974353384269064,-0.025314686500367976,2017-03-28,0.30021372831652293
2017-03-30,0.6712613440391975,0.10973151260332711,0.562119633416888,2017-03-29,-0.24579521690436534
2017-03-31,-1.1626020120039477,0.7455944208657554,-1.891004710919895,2017-03-30,0.5285695834037041
2017-04-03,-0.323006861748491,-0.051765663353353066,-0.25595865524309386,2017-03-31,-0.040521441772656264
2017-04-04,-1.3065592664991057,-0.09544266857622728,-1.2138655226027253,2017-04-03,-0.5536879572869302
2017-04-05,-0.9683677075347082,0.19895436570437555,-1.1648230581699706,2017-04-04,-0.5289321932789748
2017-04-06,-1.9180549969537948,-1.1698186408199136,-0.7607129358750899,2017-04-05,-0.6946665600511825
2017-04-07,-0.1353414244475784,1.0224349503307821,-1.1428034622713432,2017-04-06,0.1167554074864352
2017-04-10,1.7443305219578236,0.9118723776632327,0.8249829685471131,2017-04-07,0.46848766952518606
2017-04-11,-2.8345247223867984,-2.8254157066747565,-0.007632134280521318,2017-04-10,-0.7735027768049241
2017-04-12,-4.002858113231358,-2.283107223394304,-1.76715652980102,2017-04-11,-0.8349972771827918
2017-04-13,-1.2052022679023318,-1.9397757670439675,0.7535657915455908,2017-04-12,-1.707446051213224
2017-04-14,-1.2186219423906237,0.20625361820193688,-1.417826869070782,2017-04-13,-0.6766333867880614
2017-04-17,2.0951204088158337,0.7479142075361547,1.2468030706735507,2017-04-13,-0.6766333867880614
2017-04-18,0.1497348432476795,1.9593276138372417,-1.7753991319169389,2017-04-17,1.3072780491869773
2017-04-19,0.047300461681421845,-0.854719132426172,0.9129073003118071,2017-04-18,0.4225960352060465
2017-04-20,0.8030869803775973,0.6382760072914164,0.1623474186890677,2017-04-19,0.5508513622820344
2017-04-21,2.97340877027185,2.1000668709610326,0.8864823313009731,2017-04-20,1.5783310422076369
2017-04-24,0.21244168581211928,1.8864505999373922,-1.6437583771239512,2017-04-21,-0.4621322239486636
2017-04-25,2.033272070857417,0.2879334769964819,1.7392996576111346,2017-04-24,1.49656575422481
2017-04-26,2.000659975379652,1.1728342112704335,0.8188350752519954,2017-04-25,0.9932526294899713
2017-04-27,-0.3325007799137186,-1.172703363547697,0.8479845980603402,2017-04-26,-0.8498639235220651
2017-04-28,0.3875646489261808,0.7375721834145027,-0.355289772547831,2017-04-27,1.4001744024733531
2017-05-01,3.1818189668224135,1.4106438076201886,1.7308531813732106,2017-04-28,-1.7355783795405033
2017-05-02,0.5345416035084066,-0.15314067160922176,0.6988461206967295,2017-05-01,0.9845554085904817
2017-05-08,1.9508484077793986,1.884183141386829,0.0651284861002925,2017-05-05,0.4171508596287232
2017-05-09,-0.3092826273820992,0.27015012692891355,-0.5758997637431086,2017-05-08,-0.38277795911100254
2017-05-10,-0.01006329950421454,-0.7814622681701926,0.7832210784919281,2017-05-09,1.0266491917868104
2017-05-11,1.2771165213970288,1.1176028750234726,0.16129710318003368,2017-05-10,2.1051597051597204
2017-05-12,-1.6542989143294227,-0.2064909077562988,-1.4535445316602653,2017-05-11,0.3378508451083784
2017-05-15,-1.104616900178902,-0.3266735754559902,-0.7395955960139504,2017-05-12,0.2695624646259276
2017-05-16,0.9857322658156136,1.1079460782227342,-0.12194824952521448,2017-05-15,1.5125712754965326
2017-05-17,-0.22654735023508032,0.12934576619028867,-0.36051857196511866,2017-05-16,1.4890909947693265
2017-05-18,-2.5829606278493777,-2.8619113930219333,0.2891240015375606,2017-05-17,-4.366439151228119
2017-05-19,1.5101875352414373,0.9312966656745706,0.5736403753805938,2017-05-18,1.889632269403685
2017-05-22,0.04324777532796808,0.6808462950629741,-0.63135334379761,2017-05-19,1.0940731351675836
2017-05-23,-0.9307377480308838,-0.12276858679744872,-0.8082316062269248,2017-05-22,1.0869462748757996
2017-05-24,1.9458570945285836,1.2317918734941244,0.704245762387465,2017-05-23,-0.40660262986104145
2017-05-25,0.3399988306814446,0.24410320294601257,0.09979619467345617,2017-05-24,0.6470400958855205
2017-05-26,-0.38648599832986363,-0.024247667187016236,-0.36200760601611665,2017-05-25,0.5489138019258544
2017-05-29,0.17717990198216713,0.15925889422609582,0.017637099306748255,2017-05-26,0.37936618089289276
2017-05-30,0.24035168801590978,0.009700799556145478,0.2322152034205903,2017-05-26,0.37936618089289276
2017-05-31,0.3981401474786839,0.09876753638107445,0.30181068622154883,2017-05-30,0.6083790385767784
2017-06-01,1.7148884546936563,0.611648108534154,1.0934222569018592,2017-05-31,-0.0027486371340867954
2017-06-02,1.2695729161164049,0.7823125130270354,0.4811579010571477,2017-06-01,0.10353484451448569
2017-06-05,0.8960026801869352,-0.13474643917292956,1.027591958298347,2017-06-02,0.9930895611184987
2017-06-06,-0.06441997010665451,0.5059335895709305,-0.5669855027262848,2017-06-05,0.2555736813485643
2017-06-07,2.1590896757761406,0.12365711860282524,2.031721325667195,2017-06-06,0.348936016343937
2017-06-08,-0.022519404121818187,0.7132214726237446,-0.731639607182403,2017-06-07,0.7404871720957162
2017-06-09,0.44584925486838006,0.7519574440059823,-0.30125733243594643,2017-06-08,1.783957793078783
2017-06-12,-1.9592730349861334,-2.401157151900675,0.45699150824108875,2017-06-09,-4.234570612782784
2017-06-13,0.7267998552314444,-1.1513703805493969,2.048608073918257,2017-06-12,-0.514655291041688
2017-06-14,-1.4791779082727305,0.611028945864099,-2.0870107539670535,2017-06-13,0.6371952344066845
2017-06-15,-1.6362464696594683,-1.4285456009271262,-0.1934434456399673,2017-06-14,-1.0564896687588754
2017-06-16,0.6002483382434125,0.18282046035497207,0.41423233271088217,2017-06-15,-0.8390287270100494
