sym,name,sector,pattern,condition,gross_n,gross_mean,gross_med,gross_std,gross_wr,gross_sharpe,net_mean,net_wr,net_sharpe
5706.T,三井金属,非鉄,前場×曜日→後場,前場小幅安(0〜-0.5%)_水曜,13,0.5385175182628111,0.3076923076922977,0.949944466479427,69.23076923076923,8.999158247147527,0.4985175182628112,61.53846153846154,8.330718841411748
5706.T,三井金属,非鉄,前場×曜日→後場,前場小幅安(0〜-0.5%)_木曜,8,0.5563242509498287,0.5948923311623555,0.7654113859609895,62.5,11.538074635350828,0.5163242509498287,62.5,10.708481130077487
5706.T,三井金属,非鉄,前場×曜日→後場,前場小幅安(0〜-0.5%)_金曜,6,-0.31518963330023536,-0.37461635189884324,0.7863367495289362,33.33333333333333,-6.363024895155648,-0.3551896333002354,33.33333333333333,-7.170541922734347
5706.T,三井金属,非鉄,前場→後場,前場大幅安(<-0.5%),118,0.20723645705331065,0.1025474180699204,1.4187541381433546,53.38983050847458,2.318778623617066,0.16723645705331058,53.38983050847458,1.8712167116662985
5706.T,三井金属,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_月曜,20,0.5964867566545295,0.3403725641685895,1.2336020883710526,65.0,7.6758411808558655,0.5564867566545295,65.0,7.161104443101165
5706.T,三井金属,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_火曜,30,-0.3279814126214637,-0.11851155824966209,1.808755029231012,40.0,-2.878523310534691,-0.3679814126214638,40.0,-3.229582632772188
5706.T,三井金属,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_水曜,19,0.3873847340718372,0.4259346900141958,1.6155131003373375,57.89473684210527,3.806556571443297,0.3473847340718372,57.89473684210527,3.4135047821864277
5706.T,三井金属,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_木曜,20,0.3661992127392578,0.1275268154039222,0.9269940645355099,55.00000000000001,6.271056639620576,0.3261992127392578,55.00000000000001,5.586068095520596
5706.T,三井金属,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_金曜,29,0.2648039646791006,0.047058823529422256,1.0054721118525936,55.172413793103445,4.1807550610267565,0.22480396467910058,55.172413793103445,3.549230519301235
5706.T,三井金属,非鉄,昼間ギャップ→後場,昼GU(>+0.2%),64,0.5968864868707171,0.4126805772889486,1.4355013349326384,67.1875,6.600676015124887,0.5568864868707172,67.1875,6.158335559422492
5706.T,三井金属,非鉄,昼間ギャップ→後場,昼フラット,222,0.12224053726988703,0.05525530008958501,1.2028400406236346,51.35135135135135,1.6132721766363622,0.08224053726988699,50.9009009009009,1.0853712977079513
5706.T,三井金属,非鉄,昼間ギャップ→後場,昼GD(<-0.2%),66,-0.26453972144614885,-0.12512575921302949,1.638698250822348,46.96969696969697,-2.5626669748145856,-0.30453972144614877,45.45454545454545,-2.9501576640472424
5706.T,三井金属,非鉄,後場寄直後→引け,後場寄後上昇(>+0.1%),152,0.7218496615609601,0.6494836925912462,1.3227859230069892,72.36842105263158,8.662783547582478,0.6818496615609602,72.36842105263158,8.182750986295426
5706.T,三井金属,非鉄,後場寄直後→引け,後場寄後フラット,46,0.13776487980197463,0.1441353127362488,0.7331549680303432,60.86956521739131,2.9829296171909307,0.09776487980197462,60.86956521739131,2.1168367141292386
5706.T,三井金属,非鉄,後場寄直後→引け,後場寄後下落(<-0.1%),154,-0.4427261052594921,-0.39940568038215885,1.2995930155288655,32.467532467532465,-5.407892283675347,-0.4827261052594921,31.16883116883117,-5.896491642911744
5706.T,三井金属,非鉄,引け前30分_曜日別,月曜,34,0.10731185699954109,0.11219798704443784,0.4692226921797431,58.82352941176471,3.630521171476739,0.06731185699954106,58.82352941176471,2.27726114113647
5706.T,三井金属,非鉄,引け前30分_曜日別,火曜,40,-0.12434307598374938,-0.11167174229670951,0.5213499090867945,40.0,-3.7861043100445633,-0.16434307598374936,40.0,-5.0040585162086035
5706.T,三井金属,非鉄,引け前30分_曜日別,水曜,41,0.20515524848589303,0.0914411119239178,0.5955881865970947,63.41463414634146,5.468104773077256,0.16515524848589302,60.97560975609756,4.401964898336833
5706.T,三井金属,非鉄,引け前30分_曜日別,木曜,42,0.03806698267656638,0.027486930770859175,0.5104522744143256,52.38095238095239,1.1838415582380097,-0.0019330173234336449,47.61904761904761,-0.06011472618457513
5706.T,三井金属,非鉄,引け前30分_曜日別,金曜,41,0.09188185894636353,0.15287597936175512,0.6177077611300101,58.536585365853654,2.3612772647604285,0.0518818589463635,53.65853658536586,1.3333149262366348
5706.T,三井金属,非鉄,引け前30分_パターン別,前高後高,55,0.30726510296071935,0.20964360587003572,0.44880570909759837,78.18181818181819,10.868137804716753,0.2672651029607194,72.72727272727273,9.453315529099452
5706.T,三井金属,非鉄,引け前30分_パターン別,前高後安,58,-0.15644608697898735,-0.11894473610395417,0.5451136249430119,34.48275862068966,-4.555939394604417,-0.1964460869789874,31.03448275862069,-5.720798032511121
5706.T,三井金属,非鉄,引け前30分_パターン別,前安後高,48,0.19034327217002056,0.231206553659713,0.4841395608825093,64.58333333333334,6.241187491204046,0.15034327217002053,64.58333333333334,4.929622880582195
5706.T,三井金属,非鉄,引け前30分_パターン別,前安後安,33,-0.1586384339134791,-0.08138903960933641,0.6043780724633548,39.39393939393939,-4.166774378174709,-0.19863843391347913,39.39393939393939,-5.217408647660061
5706.T,三井金属,非鉄,月曜ON_金曜分位別gap,金大幅安,16,-0.937958033361421,0.6125795946193446,4.07182595082624,56.25,-3.6567432789989267,-0.937958033361421,56.25,-3.6567432789989267
5706.T,三井金属,非鉄,月曜ON_金曜分位別gap,金小幅安,16,-0.0980449124075751,-0.15568194337336472,1.6539083108053794,31.25,-0.9410526104167312,-0.0980449124075751,31.25,-0.9410526104167312
5706.T,三井金属,非鉄,月曜ON_金曜分位別gap,金小幅高,16,1.0261756312908987,0.23404793907118027,2.240325985683095,62.5,7.271278035127375,1.0261756312908987,62.5,7.271278035127375
5706.T,三井金属,非鉄,月曜ON_金曜分位別gap,金大幅高,16,0.4439440895973119,-0.03271829934750059,4.310957308433557,50.0,1.6347631020984403,0.4439440895973119,50.0,1.6347631020984403
5706.T,三井金属,非鉄,月曜ON_全体gap,全体,64,0.10852919377980354,0.011039964672110436,3.354511112895837,50.0,0.5135912454625654,0.10852919377980354,50.0,0.5135912454625654
5803.T,フジクラ,非鉄,曜日効果_日次,月曜_日次,64,-0.004949344782905096,0.07022287774499647,3.09304591243818,51.5625,-0.025401631567685767,-0.04494934478290502,51.5625,-0.23069451522713316
5803.T,フジクラ,非鉄,曜日効果_前場,月曜_前場,64,-0.07913802664394659,0.014970059880237141,2.7150707463035992,50.0,-0.4627051535213441,-0.11913802664394657,48.4375,-0.6965776283067572
5803.T,フジクラ,非鉄,曜日効果_後場,月曜_後場,64,0.024110512830208763,0.1254714471275009,2.006578554110807,53.125,0.1907438534124047,-0.015889487169791217,51.5625,-0.1257054145988772
5803.T,フジクラ,非鉄,曜日効果_日次,火曜_日次,69,-1.9246343063416012,-0.9105516871987129,10.596042288694138,36.231884057971016,-2.8833994432561294,-1.9646343063416023,36.231884057971016,-2.9433256211020824
5803.T,フジクラ,非鉄,曜日効果_前場,火曜_前場,69,-0.4087438834323541,-0.8851189378572766,2.5782255259474534,36.231884057971016,-2.5166952726139997,-0.44874388343235433,36.231884057971016,-2.7629810642427834
5803.T,フジクラ,非鉄,曜日効果_後場,火曜_後場,69,-1.5734640894797598,0.0,10.160451976031084,47.82608695652174,-2.458352061979998,-1.6134640894797598,47.82608695652174,-2.520847344291597
5803.T,フジクラ,非鉄,曜日効果_日次,水曜_日次,72,1.141833365845696,0.9823865784008734,3.174402924987042,61.111111111111114,5.710063648676629,1.101833365845696,61.111111111111114,5.510032231852598
5803.T,フジクラ,非鉄,曜日効果_前場,水曜_前場,72,0.5755055391300083,0.492118992118995,2.9132110127929143,56.94444444444444,3.13601286276558,0.5355055391300083,55.55555555555556,2.9180470814105446
5803.T,フジクラ,非鉄,曜日効果_後場,水曜_後場,72,0.5779344290738714,0.5759830673036759,1.6388348485875837,65.27777777777779,5.598138609571469,0.5379344290738713,65.27777777777779,5.210680217895972
5803.T,フジクラ,非鉄,曜日効果_日次,木曜_日次,72,0.4975817749124601,0.45161540272566914,2.881702790155069,55.55555555555556,2.741041104934306,0.45758177491246016,55.55555555555556,2.520692109602511
5803.T,フジクラ,非鉄,曜日効果_前場,木曜_前場,72,0.5158351969123408,0.5793296089385502,2.5701449462423933,61.111111111111114,3.186057620258528,0.4758351969123409,61.111111111111114,2.9389975018851047
5803.T,フジクラ,非鉄,曜日効果_後場,木曜_後場,72,0.021119156458046334,0.07522425757900963,1.7672393705860368,52.77777777777778,0.1897061716170068,-0.018880843541953678,52.77777777777778,-0.16960017093291904
5803.T,フジクラ,非鉄,曜日効果_日次,金曜_日次,73,0.33800575188372867,0.35897435897436214,2.8349839057204385,57.534246575342465,1.8926650540539625,0.2980057518837288,54.794520547945204,1.6686848355510515
5803.T,フジクラ,非鉄,曜日効果_前場,金曜_前場,73,0.02604718908773025,0.04949269982676974,2.3877085990698865,50.68493150684932,0.1731728520940654,-0.013952810912269763,50.68493150684932,-0.09276425384208341
5803.T,フジクラ,非鉄,曜日効果_後場,金曜_後場,73,0.20512651905957974,0.2039032915817085,1.1971988850708843,67.12328767123287,2.719917785609359,0.16512651905957965,65.75342465753424,2.189529457843829
5803.T,フジクラ,非鉄,前日→翌日,前日大幅安,88,0.37338060790815125,0.14016329751372902,2.839622055680651,55.68181818181818,2.087331793164906,0.3333806079081513,54.54545454545454,1.8637174169540913
5803.T,フジクラ,非鉄,前日→翌日,前日小幅安,87,0.061816604059565475,-0.17857142857142794,3.510880243194533,47.12643678160919,0.2795048818082296,0.021816604059565446,47.12643678160919,0.09864416578513428
5803.T,フジクラ,非鉄,前日→翌日,前日小幅高,87,0.2905581574932502,0.2690954253777633,3.266156970519431,56.32183908045977,1.4122002703489571,0.25055815749325017,55.172413793103445,1.2177882073688613
5803.T,フジクラ,非鉄,前日→翌日,前日大幅高,87,-0.6005235361203339,0.15816528272043495,9.517634601646915,51.724137931034484,-1.001616052421631,-0.640523536120334,51.724137931034484,-1.0683322420246262
5803.T,フジクラ,非鉄,寄付ギャップ_日次モメンタム,GU大(>+1%),134,-0.3293469318999593,0.22507275795140558,7.961081464487536,52.98507462686567,-0.6567223918682829,-0.36934693189995904,52.23880597014925,-0.7364829517228694
5803.T,フジクラ,非鉄,寄付ギャップ_前場モメンタム,GU大(>+1%),134,0.2768978395803594,0.23134271921410043,2.6588488123596483,52.23880597014925,1.653203037408943,0.23689783958035937,50.74626865671642,1.414385278496214
5803.T,フジクラ,非鉄,寄付ギャップ_逆張り,GU大(>+1%),134,0.3293469318999593,-0.22507275795140558,7.961081464487536,46.26865671641791,0.6567223918682829,0.2893469318999592,46.26865671641791,0.5769618320136956
5803.T,フジクラ,非鉄,寄付ギャップ_日次モメンタム,GU小(0〜1%),76,0.1704296426069715,-0.014450867052023808,2.7348979793781285,48.68421052631579,0.9892459326198232,0.13042964260697149,47.368421052631575,0.7570689668085112
5803.T,フジクラ,非鉄,寄付ギャップ_前場モメンタム,GU小(0〜1%),76,-0.22491672154465753,-0.32421602787456316,2.2864588832229513,42.10526315789473,-1.5615597952104572,-0.2649167215446575,42.10526315789473,-1.839273214557166
5803.T,フジクラ,非鉄,寄付ギャップ_逆張り,GU小(0〜1%),76,-0.1704296426069715,0.014450867052023808,2.7348979793781285,50.0,-0.9892459326198232,-0.21042964260697153,48.68421052631579,-1.2214228984311353
5803.T,フジクラ,非鉄,寄付ギャップ_日次モメンタム,GD小(0〜-1%),53,0.06770203817117469,-0.2039032915817085,3.0441528347626483,47.16981132075472,0.35304946757135447,0.027702038171174687,47.16981132075472,0.14445931158301
5803.T,フジクラ,非鉄,寄付ギャップ_前場モメンタム,GD小(0〜-1%),53,-0.021342045606421868,-0.128150363092705,2.6002037138887775,47.16981132075472,-0.13029535688080993,-0.06134204560642194,47.16981132075472,-0.37449942107155276
5803.T,フジクラ,非鉄,寄付ギャップ_逆張り,GD小(0〜-1%),53,-0.06770203817117469,0.2039032915817085,3.0441528347626483,52.83018867924528,-0.35304946757135447,-0.1077020381711747,52.83018867924528,-0.561639623559699
5803.T,フジクラ,非鉄,寄付ギャップ_日次モメンタム,GD大(<-1%),80,-0.5193564160402315,-0.4490251773418774,3.5723090543105824,43.75,-2.307898725039232,-0.5593564160402316,43.75,-2.4856493913454667
5803.T,フジクラ,非鉄,寄付ギャップ_前場モメンタム,GD大(<-1%),80,-0.2779072045142595,-0.3411412469179198,3.0590187828840736,45.0,-1.4421748989811844,-0.31790720451425936,45.0,-1.649751367033085
5803.T,フジクラ,非鉄,寄付ギャップ_逆張り,GD大(<-1%),80,0.5193564160402315,0.4490251773418774,3.5723090543105824,55.00000000000001,2.307898725039232,0.4793564160402316,55.00000000000001,2.1301480587329973
5803.T,フジクラ,非鉄,ORB15分_上抜け→前場,前場+0.3%以上,92,2.100383214391002,1.849879618078687,2.2824875487220675,84.78260869565217,14.607987622077651,2.060383214391003,84.78260869565217,14.329791004965323
5803.T,フジクラ,非鉄,ORB15分_下抜け→前場,前場-0.3%以下,83,1.5490965149194784,1.392572944297077,2.1672502961956597,75.90361445783132,11.346702711287898,1.5090965149194784,75.90361445783132,11.05371379543903
5803.T,フジクラ,非鉄,ORB15分_上抜け→引け,前場+0.3%以上,92,1.1104881677242424,2.068532328394923,9.456144654557091,79.34782608695652,1.8642326019804805,1.0704881677242426,78.26086956521739,1.7970825807136748
5803.T,フジクラ,非鉄,ORB15分_下抜け→引け,前場-0.3%以下,83,1.4035781502763134,1.1329220415030816,2.3392171521480285,69.87951807228916,9.525029502793693,1.3635781502763133,68.67469879518072,9.253579580296151
5803.T,フジクラ,非鉄,ORB30分_上抜け→前場,前場+0.3%以上,91,2.2322578732786402,2.099447513812147,2.3408343576931383,87.91208791208791,15.13818995893798,2.19225787327864,87.91208791208791,14.866927572272882
5803.T,フジクラ,非鉄,ORB30分_下抜け→前場,前場-0.3%以下,80,1.7734370409956548,1.4393836213797029,1.8776955581159211,83.75,14.993080287241408,1.7334370409956545,83.75,14.654910283104718
5803.T,フジクラ,非鉄,ORB30分_上抜け→引け,前場+0.3%以上,91,1.181865186357081,2.1375464684014966,9.508398658002388,79.12087912087912,1.9731533008499937,1.141865186357081,79.12087912087912,1.9063723067526235
5803.T,フジクラ,非鉄,ORB30分_下抜け→引け,前場-0.3%以下,80,1.3896724637259728,1.3240260075420007,2.6141747460144313,70.0,8.438749739570138,1.3496724637259727,68.75,8.195850784317207
5803.T,フジクラ,非鉄,前場→後場,前場大幅高(>+0.5%),149,0.005302817257724503,0.163198694410438,1.6590527276486795,57.71812080536913,0.05073956533682219,-0.034697182742275484,57.04697986577181,-0.33199710365105145
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅高(>+0.5%)_月曜,28,-0.32178477434001074,0.21267496792619633,2.2678853089571605,57.14285714285714,-2.2523956177894764,-0.3617847743400108,57.14285714285714,-2.5323834602732247
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅高(>+0.5%)_火曜,22,0.20674486070939882,0.4182553128063704,1.323995661759617,59.09090909090909,2.478839631018685,0.16674486070939878,59.09090909090909,1.999245676902853
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅高(>+0.5%)_水曜,36,0.2578816541596631,0.19467439141417353,1.3267578790526329,58.333333333333336,3.0855248061369935,0.21788165415966304,58.333333333333336,2.606929333156718
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅高(>+0.5%)_木曜,39,-0.288688305331217,0.0533807829181443,1.7494794770134632,51.28205128205128,-2.6195133090316474,-0.32868830533121696,51.28205128205128,-2.98246716073357
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅高(>+0.5%)_金曜,24,0.3011171198118362,0.1059065907638046,1.1751858488155436,66.66666666666666,4.067515016433145,0.26111711981183616,62.5,3.5271917005120996
5803.T,フジクラ,非鉄,前場→後場,前場小幅高(0〜+0.5%),30,-0.06659819415127685,0.12847825822833725,1.9072892688734144,60.0,-0.5543016333154948,-0.10659819415127689,56.666666666666664,-0.8872245543523065
5803.T,フジクラ,非鉄,前場×曜日→後場,前場小幅高(0〜+0.5%)_水曜,5,0.4566207336346517,-0.4393673110720586,3.129323537755303,40.0,2.3163566632162453,0.4166207336346517,40.0,2.1134436991221013
5803.T,フジクラ,非鉄,前場×曜日→後場,前場小幅高(0〜+0.5%)_木曜,5,-0.7795144404507082,-0.500064110783438,1.4680854412973787,40.0,-8.428942736440408,-0.8195144404507083,40.0,-8.86146546079517
5803.T,フジクラ,非鉄,前場×曜日→後場,前場小幅高(0〜+0.5%)_金曜,13,0.3039083262649729,0.5663834749292107,1.1849855638997082,84.61538461538461,4.07126910481274,0.26390832626497285,84.61538461538461,3.535414210035942
5803.T,フジクラ,非鉄,前場→後場,前場小幅安(0〜-0.5%),23,0.06146300052043947,0.13513513513514486,1.0981601178319202,56.52173913043478,0.8884814421960586,0.02146300052043946,56.52173913043478,0.3102594649591386
5803.T,フジクラ,非鉄,前場×曜日→後場,前場小幅安(0〜-0.5%)_月曜,6,0.024717365067661312,0.37477292969753107,1.391885454697918,66.66666666666666,0.2819025120771306,-0.015282634932338718,66.66666666666666,-0.17429904711892594
5803.T,フジクラ,非鉄,前場×曜日→後場,前場小幅安(0〜-0.5%)_木曜,7,0.15322904745015883,-0.1374381528312263,1.1449232233859727,42.857142857142854,2.124540466489081,0.11322904745015881,42.857142857142854,1.5699353177022266
5803.T,フジクラ,非鉄,前場×曜日→後場,前場小幅安(0〜-0.5%)_金曜,5,-0.03591457668462139,0.2039032915817085,0.7835134511929939,60.0,-0.7276534043288151,-0.0759145766846214,60.0,-1.5380802243006582
5803.T,フジクラ,非鉄,前場→後場,前場大幅安(<-0.5%),145,-0.37011586934670904,0.2391986844072269,7.19465345247285,56.55172413793104,-0.8166352025474947,-0.410115869346709,56.55172413793104,-0.90489245063458
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_月曜,25,0.24880567982428523,-0.10960105217010518,1.6484897770658626,44.0,2.3959309766558015,0.20880567982428525,44.0,2.0107418638754364
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_火曜,41,-2.6640597953619487,-0.13547076089410748,13.008604181659205,41.46341463414634,-3.2509743234116923,-2.7040597953619487,41.46341463414634,-3.299786656063857
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_水曜,27,1.1021824762265566,1.0761789600967298,1.5525643899585562,81.48148148148148,11.269487115777547,1.0621824762265566,81.48148148148148,10.860499044968805
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_木曜,21,0.7430662877618679,0.5489864864864913,1.7932557913914422,61.904761904761905,6.577874549157557,0.7030662877618677,61.904761904761905,6.223780996133088
5803.T,フジクラ,非鉄,前場×曜日→後場,前場大幅安(<-0.5%)_金曜,31,0.1282641825110874,0.19738839963558963,1.2615754200957565,61.29032258064516,1.6139588183269118,0.08826418251108736,61.29032258064516,1.1106355095965421
5803.T,フジクラ,非鉄,昼間ギャップ→後場,昼GU(>+0.2%),69,0.6508087684176088,0.4761904761904745,1.7305850744238847,69.56521739130434,5.96981279131777,0.6108087684176088,68.11594202898551,5.602896235732146
5803.T,フジクラ,非鉄,昼間ギャップ→後場,昼フラット,227,-0.003348335322202041,0.1790243174697892,1.6644636359053953,57.70925110132159,-0.031934116351353375,-0.043348335322202065,57.268722466960355,-0.41342656890956186
5803.T,フジクラ,非鉄,昼間ギャップ→後場,昼GD(<-0.2%),54,-1.7234368186295896,-0.22417458006977475,11.447640750074827,40.74074074074074,-2.389899537542573,-1.763436818629589,40.74074074074074,-2.445367762700786
5803.T,フジクラ,非鉄,後場寄直後→引け,後場寄後上昇(>+0.1%),149,1.0304808789976856,1.012373453318327,1.652917199053527,83.22147651006712,9.896670461882568,0.9904808789976853,82.5503355704698,9.512513097545686
5803.T,フジクラ,非鉄,後場寄直後→引け,後場寄後フラット,40,-2.1271773272697208,0.10245816298550814,13.13394904651333,57.49999999999999,-2.571038847140098,-2.1671773272697203,55.00000000000001,-2.619385335496854
5803.T,フジクラ,非鉄,後場寄直後→引け,後場寄後下落(<-0.1%),161,-0.7290336222558321,-0.5582137161084577,1.515710337674652,33.54037267080746,-7.635396872146539,-0.7690336222558322,33.54037267080746,-8.05432936793572
5803.T,フジクラ,非鉄,引け前30分_曜日別,月曜,34,-0.035236042859598124,0.01628380938725149,0.5642182379165377,52.94117647058824,-0.9913802886283196,-0.07523604285959815,47.05882352941176,-2.1167964343386467
5803.T,フジクラ,非鉄,引け前30分_曜日別,火曜,40,-2.0842469134951136,-0.128143385238344,12.21162754820951,35.0,-2.70941722494831,-2.1242469134951136,35.0,-2.761415233579731
5803.T,フジクラ,非鉄,引け前30分_曜日別,水曜,41,0.13014345444156428,0.12135922330096705,0.39475082244628135,56.09756097560976,5.23358831398661,0.09014345444156427,56.09756097560976,3.625028487003826
5803.T,フジクラ,非鉄,引け前30分_曜日別,木曜,42,0.09235918035776794,0.06964605734766649,0.5016298090511554,54.761904761904766,2.9227859044018194,0.05235918035776792,52.38095238095239,1.656951412116398
5803.T,フジクラ,非鉄,引け前30分_曜日別,金曜,41,0.018811797188525076,-0.05897965202006361,0.4423492065800708,43.90243902439025,0.6750956439119846,-0.02118820281147494,41.46341463414634,-0.7603772928763908
5803.T,フジクラ,非鉄,引け前30分_パターン別,前高後高,60,0.1365347053558382,0.13684987798902037,0.47464757709162597,58.333333333333336,4.566380107714655,0.0965347053558382,55.00000000000001,3.2285868790073584
5803.T,フジクラ,非鉄,引け前30分_パターン別,前高後安,44,-0.09352761752322705,-0.11664151235595277,0.4802561719440894,36.36363636363637,-3.0914853089484082,-0.1335276175232271,36.36363636363637,-4.413655333510686
5803.T,フジクラ,非鉄,引け前30分_パターン別,前安後高,52,0.18839321200496223,0.2321004662280135,0.441982149606682,65.38461538461539,6.766448664517686,0.14839321200496225,61.53846153846154,5.329783597341177
5803.T,フジクラ,非鉄,引け前30分_パターン別,前安後安,37,-2.3511449585522217,-0.2019068984856931,12.66257455591352,27.027027027027028,-2.947526111277616,-2.3911449585522213,27.027027027027028,-2.9976723364272986
5803.T,フジクラ,非鉄,月曜ON_金曜分位別gap,金大幅安,16,-1.235608183678656,0.39283785081286604,4.883794527525773,56.25,-4.016277040532422,-1.235608183678656,56.25,-4.016277040532422
5803.T,フジクラ,非鉄,月曜ON_金曜分位別gap,金小幅安,16,-4.961738465698499,0.240285032399723,20.474621355049322,56.25,-3.8469652228886724,-4.961738465698499,56.25,-3.8469652228886724
5803.T,フジクラ,非鉄,月曜ON_金曜分位別gap,金小幅高,16,0.034204432313613586,0.7515528168425822,2.3800253152541946,68.75,0.22813981277749026,0.034204432313613586,68.75,0.22813981277749026
5803.T,フジクラ,非鉄,月曜ON_金曜分位別gap,金大幅高,16,0.6017125217380694,1.0430726342843366,2.820023402406471,62.5,3.387166982899415,0.6017125217380694,62.5,3.387166982899415
5803.T,フジクラ,非鉄,月曜ON_全体gap,全体,64,-1.390357423831368,0.5955211506265323,10.902465892341322,60.9375,-2.0244264077180745,-1.390357423831368,60.9375,-2.0244264077180745
5802.T,住友電工,非鉄,曜日効果_日次,月曜_日次,64,0.15409937883053232,-0.47021365014178196,2.3549348206648295,42.1875,1.0387768612466777,0.11409937883053217,42.1875,0.7691386916109505
5802.T,住友電工,非鉄,曜日効果_前場,月曜_前場,64,0.15044778047721621,-0.14275810157673985,2.2209527837904175,46.875,1.0753422999790743,0.11044778047721626,46.875,0.789437836232752
5802.T,住友電工,非鉄,曜日効果_後場,月曜_後場,64,-0.007530562471286764,0.08597776169873006,1.2451210667578154,53.125,-0.0960099193406521,-0.04753056247128679,53.125,-0.6059846773044978
5802.T,住友電工,非鉄,曜日効果_日次,火曜_日次,70,-0.43393157120336934,-0.5287607585098664,2.8373862051195444,40.0,-2.4277449887198452,-0.4739315712033694,38.57142857142858,-2.6515355722892573
5802.T,住友電工,非鉄,曜日効果_前場,火曜_前場,70,-0.22257573981303544,-0.20169995306877908,2.0995570367571004,41.42857142857143,-1.6828694199165148,-0.26257573981303545,41.42857142857143,-1.985304792492184
5802.T,住友電工,非鉄,曜日効果_後場,火曜_後場,70,-0.1820889632389568,-0.24723487205339234,1.979848740970461,42.857142857142854,-1.4599967257611317,-0.2220889632389568,42.857142857142854,-1.780718355406563
5802.T,住友電工,非鉄,曜日効果_日次,水曜_日次,72,0.39395979240259055,0.3621727549681486,2.208487327539524,58.333333333333336,2.8317653198865393,0.35395979240259046,56.94444444444444,2.544247113765368
5802.T,住友電工,非鉄,曜日効果_前場,水曜_前場,72,0.24684012703170222,0.10253940455341448,2.1689844291799076,54.166666666666664,1.8065899808171644,0.20684012703170218,54.166666666666664,1.5138353136499185
5802.T,住友電工,非鉄,曜日効果_後場,水曜_後場,72,0.16915833827426996,0.17053828406833338,1.1685075327212886,56.94444444444444,2.298064236989767,0.12915833827426995,56.94444444444444,1.7546528366569663
5802.T,住友電工,非鉄,曜日効果_日次,木曜_日次,73,0.25187656789729246,0.5044714515019422,2.5025412940668286,61.64383561643836,1.59774248997367,0.21187656789729234,60.273972602739725,1.3440082893988576
5802.T,住友電工,非鉄,曜日効果_前場,木曜_前場,73,0.09887389536649902,0.1138026337180964,2.1793007926250287,54.794520547945204,0.7202192717441593,0.058873895366499,52.054794520547944,0.42885044519009274
5802.T,住友電工,非鉄,曜日効果_後場,木曜_後場,73,0.2170062122652303,0.23454157782516472,1.0981322724243094,60.273972602739725,3.1370235719001758,0.17700621226523028,58.9041095890411,2.5587869326529944
5802.T,住友電工,非鉄,曜日効果_日次,金曜_日次,73,0.16849431233330536,-0.4089487611258158,2.325182945539351,39.726027397260275,1.1503457358948483,0.12849431233330527,39.726027397260275,0.877257411436915
5802.T,住友電工,非鉄,曜日効果_前場,金曜_前場,73,-0.03469975370364594,-0.1680672268907557,1.806437594004266,41.0958904109589,-0.30493248975692927,-0.07469975370364593,41.0958904109589,-0.6564421775330584
5802.T,住友電工,非鉄,曜日効果_後場,金曜_後場,73,0.18275081276208502,0.08950948800572345,1.229515877095055,52.054794520547944,2.3595296887379282,0.14275081276208507,50.68493150684932,1.8430822589123352
5802.T,住友電工,非鉄,前日→翌日,前日大幅安,88,0.4441476449609589,0.08818905884546702,2.517917109418654,52.27272727272727,2.8001816491084246,0.40414764496095895,52.27272727272727,2.5479968920009486
5802.T,住友電工,非鉄,前日→翌日,前日小幅安,88,0.041317353418818745,0.10894770006301124,2.1103181514557976,52.27272727272727,0.3108027343710647,0.0013173534188187382,51.13636363636363,0.009909566098090121
5802.T,住友電工,非鉄,前日→翌日,前日小幅高,87,-0.005878979446871928,-0.28499580888516896,2.23817717596631,45.97701149425287,-0.04169728226962489,-0.04587897944687194,43.67816091954023,-0.32540150438124377
5802.T,住友電工,非鉄,前日→翌日,前日大幅高,88,-0.07234713234355446,-0.4012067284251575,2.906112489212932,43.18181818181818,-0.39519293412120454,-0.1123471323435544,43.18181818181818,-0.6136911226849492
5802.T,住友電工,非鉄,寄付ギャップ_日次モメンタム,GU大(>+1%),109,-0.020829693601529746,-0.3798342541436517,2.759097905817032,46.788990825688074,-0.11984392950855069,-0.06082969360152973,46.788990825688074,-0.34998448135948956
5802.T,住友電工,非鉄,寄付ギャップ_前場モメンタム,GU大(>+1%),109,0.025312262402201028,-0.16666666666667052,2.216247123460863,46.788990825688074,0.18130636442398598,-0.014687737597799042,45.87155963302752,-0.10520514773262125
5802.T,住友電工,非鉄,寄付ギャップ_逆張り,GU大(>+1%),109,0.020829693601529746,0.3798342541436517,2.759097905817032,51.37614678899083,0.11984392950855069,-0.01917030639847029,51.37614678899083,-0.11029662234238846
