sym,ma,slope_filter,fwd,n_event,event_mean_pct,event_wr,event_t,n_base,base_mean_pct,base_wr,edge_pct
6146.T,5,up,20,36,1.357446415204059,52.77777777777778,0.424471719615795,27,-1.4585117856469847,44.44444444444444,2.8159582008510435
6146.T,10,all,1,99,0.4102686764730153,50.505050505050505,1.0616151275189258,103,-0.1681929105376661,52.42718446601942,0.5784615870106814
6146.T,10,all,5,99,0.8964523688540905,47.474747474747474,1.0426290266772713,103,-0.09548453075515702,52.42718446601942,0.9919368996092476
6146.T,10,all,10,98,1.247763746709196,47.95918367346938,0.9320614150403798,101,0.2042307799233927,41.584158415841586,1.0435329667858033
6146.T,10,all,20,93,5.226010481991892,62.365591397849464,2.657221980314004,96,1.3507627535986784,44.79166666666667,3.875247728393214
6146.T,10,up,1,38,0.5441099035109128,42.10526315789473,0.7002909693220836,27,0.046747083758968966,51.85185185185185,0.49736281975194385
6146.T,10,up,5,38,1.3221013889036994,47.368421052631575,0.7999989430515206,27,-0.048058675664664756,44.44444444444444,1.3701600645683643
6146.T,10,up,10,38,0.7625604820008616,50.0,0.30151418773281335,27,-0.5531806236626742,37.03703703703704,1.3157411056635357
6146.T,10,up,20,38,0.730763461679935,55.26315789473685,0.25737195135508883,27,-1.308572904976671,37.03703703703704,2.039336366656606
6146.T,20,all,1,68,-0.00976132876311963,50.0,-0.02073284387120021,134,0.17877984732344057,52.23880597014925,-0.1885411760865602
6146.T,20,all,5,68,0.4660445746982125,52.94117647058824,0.4996169013188874,134,0.35240930424847267,48.507462686567166,0.11363527044973981
6146.T,20,all,10,66,-0.2768941829711282,39.39393939393939,-0.16802277086784576,133,1.2119035490666037,47.368421052631575,-1.488797732037732
6146.T,20,all,20,65,0.5361815498722667,44.61538461538462,0.22598416433884105,124,4.684196761524368,58.06451612903226,-4.148015211652101
6146.T,20,up,1,35,-0.2596956109083383,40.0,-0.38078057853130765,42,0.9026879173133252,47.61904761904761,-1.1623835282216635
6146.T,20,up,5,35,-0.48016539097120237,37.142857142857146,-0.38652309033836424,42,2.657333195051335,59.523809523809526,-3.1374985860225375
6146.T,20,up,10,35,-3.2370744979296173,34.285714285714285,-1.9860260837509454,42,2.608076664789304,50.0,-5.845151162718921
6146.T,20,up,20,35,-5.14491261620004,25.71428571428571,-1.972058061598799,42,4.986205021407453,59.523809523809526,-10.131117637607492
6146.T,25,all,1,53,-0.20738941863387134,47.16981132075472,-0.43043108876458963,144,0.18761055754873204,52.083333333333336,-0.3949999761826034
6146.T,25,all,5,53,0.275949442216302,54.71698113207547,0.2849505438911629,144,0.319479253543393,46.52777777777778,-0.043529811327090995
6146.T,25,all,10,51,-0.2887873798148738,41.17647058823529,-0.1672096265721563,143,0.9344609611541494,44.05594405594406,-1.2232483409690231
6146.T,25,all,20,50,0.025452778670854048,42.0,0.009104398981624393,134,4.2448525274772315,55.970149253731336,-4.219399748806378
6146.T,25,up,1,37,0.24087927777210125,51.35135135135135,0.41821127533066466,55,0.39366111760337263,47.27272727272727,-0.1527818398312714
6146.T,25,up,5,37,0.9301552531756175,51.35135135135135,0.8707995763937493,55,0.6149229012665864,43.63636363636363,0.3152323519090311
6146.T,25,up,10,37,-1.2069239794758655,37.83783783783784,-0.7554951947250732,55,-1.2558943679003822,32.72727272727273,0.04897038842451673
6146.T,25,up,20,37,-3.662229267175553,29.72972972972973,-1.2052324314648444,55,-0.13530040752418251,49.09090909090909,-3.526928859651371
6146.T,50,all,1,27,0.1838014624083317,59.25925925925925,0.2582864268968871,161,0.05135858861991916,49.68944099378882,0.13244287378841255
6146.T,50,all,5,27,-2.136020427083236,44.44444444444444,-1.9157734358575205,161,0.48688900822018155,48.4472049689441,-2.6229094353034177
6146.T,50,all,10,27,-3.825259196144127,22.22222222222222,-3.0932173645872862,158,1.2749745905171461,46.20253164556962,-5.100233786661273
6146.T,50,all,20,25,-5.044006031423546,40.0,-1.7398671682314804,150,4.596109564064491,53.333333333333336,-9.640115595488037
6146.T,50,up,1,24,0.08592883336271026,58.333333333333336,0.1084302798179782,93,0.08917198765667361,46.236559139784944,-0.0032431542939633518
6146.T,50,up,5,24,-2.7116494438925205,41.66666666666667,-2.3654173773280194,93,0.18246297887693838,43.01075268817204,-2.894112422769459
6146.T,50,up,10,24,-5.012162731409292,12.5,-4.368117861968972,91,0.4620945670858762,41.75824175824176,-5.474257298495169
