name,ann%,vol%,sharpe,mdd%,avg_expo,sh_1H,sh_2H
no_gate,33.91090823979166,29.825346095801354,1.1369828913591533,-44.389511785165745,1.0,0.843411674618479,1.4041903212449733
G1_skew,34.60272336443099,27.35412018828115,1.2649912746692995,-44.80749191754057,0.9563318777292577,0.9621530357733974,1.5416443428171156
G2_term,23.646529582901834,21.53238838175102,1.0981842405806956,-37.30299964936445,0.7879912663755458,0.8458325708776657,1.3441370997793922
G3_ivchg,33.957508050275436,27.45774407542311,1.2367187907716766,-42.968071090587465,0.9687772925764192,0.9234514308447502,1.5272641103758808
G_combo,22.76021447130767,20.288383695908866,1.121834780554611,-37.9978140590671,0.7564410480349345,0.8560192870833014,1.384005721414311
G13,33.65228716430751,25.83190608673528,1.3027411547298868,-44.21734582154237,0.9329694323144104,0.9859774934034122,1.5949475707920655
R60_base,28.7969502436271,26.314484438761482,1.0943383789502987,-42.24584414180054,0.9386462882096069,0.7613564808065086,1.389186019596591
