name,ann%,vol%,sharpe,mdd%,avg_expo,sh_1H,sh_2H
no_gate,16.176557313187395,20.707139922469413,0.7812067419138913,-31.798896304214942,1.0,0.566507723684341,0.9842590208771537
G1_skew,16.53226614321254,19.026167200305448,0.8689225722218571,-25.93306443983846,0.9562745955400087,0.6522434679475911,1.0718316220588795
G2_term,10.708046196537433,14.825581714628994,0.722268198486362,-26.923236869748024,0.7877131613467424,0.6133647803453489,0.8346799678018595
G3_ivchg,16.286534011954696,19.029692371174793,0.8558485178995696,-24.140156532202905,0.9687363358111063,0.666203581599072,1.040644950477491
G_combo,10.189548311082337,13.911046074939243,0.7324789419998267,-26.33163011198265,0.7561215566243987,0.6382274358001979,0.8311345138245219
G13,15.994335139645793,17.851445484986623,0.8959686291565188,-23.402607813226584,0.9328815041539135,0.7068041941842396,1.077638263733488
R60_base,12.070569730492593,17.919567282363133,0.673597165617539,-27.88469918239511,0.9385658067337123,0.4580145353332084,0.8721562816857076
