date,pnl
2016-09-30,-0.011110052258675354
2016-10-03,-0.01539332213233577
2016-10-05,-0.03787243781101807
2016-10-07,-0.0009485341097919915
2016-10-12,-0.008467197302627337
2016-10-13,0.002007152624119239
2016-10-17,-0.0016
2016-10-31,0.0019283395852551614
2016-11-02,-0.009355390398801601
2016-11-04,-0.009505179507113248
2016-11-07,0.0007447381301471548
2016-11-08,-0.010826522876928773
2016-11-09,0.009271325085801217
2016-11-10,-0.013567813409325502
2016-11-11,-0.015632829801671994
2016-11-14,0.039544523147466454
2016-11-16,0.011156364780848227
2016-11-17,-0.0030533909423663083
2016-11-18,-0.0027868926206331495
2016-11-21,-0.010049054486527634
2016-11-22,-0.007246047023967848
2016-11-24,-0.008232132287882343
2016-11-28,0.012834893783602483
2016-11-29,-0.013110918466140273
2016-12-01,0.003134495440162252
2016-12-06,-0.012722341575285354
2016-12-09,0.004777947507765532
2016-12-12,0.004611200092640636
2016-12-13,0.012470063484473574
2016-12-19,0.024207883955872502
2016-12-20,0.0036039393128954027
2016-12-29,-0.007140180375615356
2017-01-05,0.020086365248676068
2017-01-06,-0.01663787736454056
2017-01-11,-0.014314707895677875
2017-01-13,0.023443610011636837
2017-01-19,0.0023431593479230407
2017-01-23,-0.004956219778955033
2017-01-25,-0.004803467958769773
2017-01-31,-0.005166006473422109
2017-02-01,0.019453409197832262
2017-02-03,-0.008826265856892414
2017-02-06,0.005269601742522159
2017-02-07,0.026478355000293594
2017-02-08,-0.009485232466505424
2017-02-10,-0.0003393887501440938
2017-02-13,-0.023344419291768104
2017-02-14,-0.02488020942953783
2017-02-15,0.0084604470258414
2017-02-24,-0.024322764633900994
2017-02-27,0.009359013789719381
2017-03-01,-0.006821943981151625
2017-03-02,-0.008705501547571761
2017-03-03,0.003278058453432855
2017-03-07,-0.006460276882252794
2017-03-09,0.0009268491019090222
2017-03-10,0.0014983758326701099
2017-03-16,0.010662376572200205
2017-03-17,-0.009262872745569138
2017-03-22,-0.010504498588686366
2017-03-27,-0.007869467426635768
2017-03-28,-0.005366482795476865
2017-03-31,-0.006606268278144222
2017-04-05,-0.00707946576462557
2017-04-06,-0.008632464733701776
2017-04-10,-6.508028191629838e-05
2017-04-11,-0.007347142255567959
2017-04-12,-0.017659093864907202
2017-04-13,0.008846648183436175
2017-04-14,0.016535212044212395
2017-04-17,-0.011675651988741641
2017-04-19,0.0060959755601020064
2017-04-21,0.012710204785186347
2017-04-24,0.011156414134986203
2017-04-26,-0.0016
2017-04-27,-0.013870092591814402
2017-04-28,0.012754313451683166
2017-05-08,0.001110297156682702
2017-05-10,-0.01182155407153801
2017-05-11,-0.014084556662245278
2017-05-12,-0.0026535558481106634
2017-05-15,0.009930526072685662
2017-05-16,0.0008968801985871544
2017-05-17,-0.0016
2017-05-18,-0.001314991491873036
2017-05-23,-0.030494465999714972
2017-05-24,0.0009284463533586376
2017-05-26,-0.011501070982711538
2017-05-31,-0.010753573722178056
2017-06-01,-0.010892787575459415
2017-06-02,-0.002297763763316426
2017-06-05,-0.011834531865291537
2017-06-09,-0.007049604767564685
2017-06-12,-0.011042940800282073
2017-06-13,-0.004504170797873451
2017-06-14,0.0232975516217272
2017-06-20,-0.002170972477750841
2017-06-21,0.0016154368539743928
2017-06-23,0.009573300598125188
2017-06-26,0.009110069553362287
2017-06-30,-0.00614546237167461
2017-07-04,0.016378012295408317
2017-07-07,0.00957780907691055
2017-07-10,-0.011974358746959398
2017-07-21,0.01871672590267231
2017-07-24,-0.0016
2017-07-26,0.0015842826833375834
2017-07-31,0.04461284315513163
2017-08-02,-0.010811348953236996
2017-08-03,-0.028507452919924403
2017-08-04,-0.011927114155849525
2017-08-07,0.015604725449630832
2017-08-09,-0.011142882969102829
2017-08-10,-0.03668080845520406
2017-08-14,-0.00615643102489876
2017-08-17,-0.0017375207710262656
2017-08-18,-0.008417908775291926
2017-08-21,0.010214483413763008
2017-08-23,0.011430161898432224
2017-09-07,0.0036219439811517127
2017-09-08,0.0008752487885429737
2017-09-14,0.003613540794441432
2017-09-19,-0.025370219333911852
2017-09-27,0.006897457755534716
2017-09-28,-0.019559666398192423
2017-09-29,-0.014192556216681267
2017-10-17,-0.017187261518737156
2017-10-18,-0.005121130398578825
2017-10-20,0.015441465854851615
2017-10-30,-0.01074175995809451
2017-11-02,-0.008658364367446022
2017-11-06,-0.02831284532493973
2017-11-08,0.03495759573379752
2017-11-10,0.00622652648151065
2017-11-13,-0.02970568799465061
2017-11-15,-0.012917458246054338
2017-11-16,0.017521912022999686
2017-11-17,0.02074119529194084
2017-11-21,0.004531227054936408
2017-11-22,0.02089739964432113
2017-11-24,0.028091789807402998
2017-11-29,0.013983963996904897
2017-11-30,-0.018801362358546552
2017-12-04,0.025579930531838165
2017-12-06,-0.01883163137256531
2017-12-07,0.012771504837653123
2017-12-13,0.009999135843351917
2018-01-04,-0.01828132804079172
2018-01-05,-0.01587915741747224
2018-01-10,0.02710118736822012
2018-01-17,0.0017528322582960154
2018-01-18,0.01898584457197392
2018-01-30,-0.009803491452827792
2018-02-05,-0.01069183405205173
2018-02-06,0.00023052858672363606
2018-02-07,0.04466232544873551
2018-02-09,0.012473482137420598
2018-02-13,0.01306440546968598
2018-02-14,-0.02746507711129914
2018-02-15,-0.009329087094231501
2018-02-16,0.020902604033703243
2018-02-21,-0.013596716287631507
2018-02-22,0.0036701044242370235
2018-02-26,0.01694704522156891
2018-02-28,-0.019056802404159797
2018-03-01,-0.010164935367527609
2018-03-02,-0.004096088647516711
2018-03-05,-0.027061115686210002
2018-03-06,0.0034115734253995253
2018-03-08,-0.008568669316093435
2018-03-09,0.0018129725962399573
2018-03-12,-0.00565313282371625
2018-03-14,0.018417379896413552
2018-03-22,-0.009568169649176882
2018-03-23,-0.021617246804027133
2018-03-27,-0.022500894143017015
2018-03-28,0.0016563931414259876
2018-03-29,0.022392426743221148
2018-04-03,-0.005471279975856537
2018-04-09,-0.01367258123426925
2018-04-11,0.013014038793595627
2018-04-13,-0.0036470836217248233
2018-04-19,-0.03882934176835598
2018-04-24,-0.014508957229683645
2018-04-25,0.003151551761724232
2018-04-27,-0.007171045049455429
2018-05-02,0.00689004493283146
2018-05-10,-0.0067894476027794744
2018-05-11,-0.00471794864351306
2018-05-14,-0.012569823349786314
2018-05-16,-0.006948798132216569
2018-05-21,-0.005283245416296405
2018-05-24,-0.01912509255538073
2018-05-29,-0.008446916135963732
2018-05-30,-0.0009512496800536891
2018-05-31,0.018515620797006305
2018-06-04,-0.005816215402589344
2018-06-06,-0.01151088389945396
2018-06-07,-0.001873848585347897
2018-06-11,0.011645226750020679
2018-06-13,0.010603541280729063
2018-06-18,-0.03194531940980715
2018-06-19,-0.01869443335930007
2018-06-20,0.00712098550544464
2018-06-22,0.006095529205921404
2018-06-26,0.02334156398403959
2018-07-03,-0.019165459380420347
2018-07-04,-0.0179364193196935
2018-07-05,-0.019815439891341217
2018-07-09,-0.013948885007176014
2018-07-10,-0.0017515683985818936
2018-07-11,-0.0022543770634797324
2018-07-12,-0.0016
2018-07-13,-0.00396406729488047
2018-07-19,0.008093953464249407
2018-07-20,-0.009343067681409781
2018-07-25,0.003318524372327032
2018-07-26,0.0034505157860685916
2018-08-01,-0.014739492049725958
2018-08-02,-0.011884852997634162
2018-08-08,-0.010304440630146407
2018-08-09,0.004777443779720813
2018-08-10,0.004424114603380902
2018-08-13,-0.009033331967074468
2018-08-14,-0.0016
2018-08-15,-0.014644361525031459
2018-08-16,-0.0006405201976085425
2018-08-21,0.029072299533083646
2018-08-22,0.042781292890384744
2018-08-27,-0.00020859863457191406
2018-08-28,0.010634673137816849
2018-08-29,0.040560810824277906
2018-08-30,-0.0033920452459632066
2018-08-31,-0.007741547381010199
2018-09-03,-0.023236604346147723
2018-09-05,9.771171714287059e-05
2018-09-07,-0.002742204578777052
2018-09-14,-0.029111259217511173
2018-09-19,0.002299072313638957
2018-09-20,-3.830467177785412e-06
2018-09-21,-0.02963267170095819
2018-09-26,0.002574209483797024
2018-09-27,-0.020752710401970728
2018-09-28,-0.003493224526251541
2018-10-01,-0.01452007636510429
2018-10-02,0.0019362502119828877
2018-10-04,0.007058062743114542
2018-10-05,-0.01676040901452237
2018-10-09,-0.023319680560223398
2018-10-10,0.010900162764231494
2018-10-11,-0.0026242115131240584
2018-10-12,-0.01585653799483655
2018-10-15,-0.013795273093818243
2018-10-17,0.012866013393993183
2018-10-19,0.010165741613281964
2018-10-22,0.02965254350410453
2018-10-24,-0.01617515680296801
2018-10-25,-0.015427073769373186
2018-10-26,0.016564022708303774
2018-10-29,-0.01229528911674795
2018-10-30,0.032825848644451025
2018-11-02,0.02032321456827163
2018-11-05,0.013702123852696979
2018-11-07,-0.0049613477027048835
2018-11-08,0.006022411139042109
2018-11-09,-0.011594505570703895
2018-11-12,-0.002175610747669841
2018-11-13,0.0015563291952473011
2018-11-20,0.0054891058486827154
2018-11-21,0.00943092719355177
2018-11-27,-0.012071299867295437
2018-11-29,0.0020333542507524572
2018-12-03,-0.023718989862470057
2018-12-04,-0.009184412541561417
2018-12-05,-0.00458084719344605
2018-12-10,0.009123829335756298
2018-12-13,-0.009262872745569098
2018-12-18,0.014718408042248887
2018-12-20,-0.025592350616340163
2018-12-21,-0.002988074903025233
2018-12-25,-0.0057632070316738756
2018-12-26,-0.009123298204952493
2018-12-27,-0.0028203137627809648
2019-01-04,-0.0019776996646189418
2019-01-07,-0.00023401258687465783
2019-01-08,-0.004998473959111551
2019-01-09,-0.003823495044766216
2019-01-10,-0.009329308125896305
2019-01-17,0.004139682446090574
2019-01-21,-6.27770797083252e-05
2019-01-23,0.003693060013444123
2019-01-24,0.020524796280635763
2019-01-30,0.015451660683901676
2019-01-31,-0.0016418254198834591
2019-02-01,-0.012597754209541399
2019-02-05,0.0017782225232311614
2019-02-07,-0.014787004281953682
2019-02-08,-0.04000389385616172
2019-02-12,0.04054131941287509
2019-02-13,-0.01904230266334239
2019-02-15,-0.011778981693389473
2019-02-18,-0.00700276073522711
2019-02-20,-0.00046470062763379733
2019-02-21,0.0028052934679163796
2019-02-25,0.002903674565142966
2019-03-04,0.0007246780553440488
2019-03-05,-0.0132280379951191
2019-03-07,-0.019103248901645983
2019-03-08,-0.02357890671877523
2019-03-12,0.0015969554162380268
2019-03-13,-0.05782736194411068
2019-03-14,0.00769245221711992
2019-03-20,-0.01946700182842432
2019-03-25,-0.008264165627600477
2019-03-26,-0.015158351274833918
2019-03-27,0.0017791819434579473
2019-03-28,-0.0019647292319018342
2019-03-29,0.0007952107259548218
2019-04-01,-0.006513893061328547
2019-04-02,0.006466343208019852
2019-04-04,0.0032115569972220818
2019-04-05,0.01635858040902743
2019-04-08,0.027528272923023712
2019-04-10,0.011684808633498796
2019-04-15,0.0013142817940496971
2019-04-18,0.019556199967311737
2019-04-26,-0.0026598287298719623
2019-05-07,-0.027256330474107637
2019-05-08,-0.009841241303073001
2019-05-09,-0.019256959528169883
2019-05-10,0.017844428219521397
2019-05-13,0.004320311477180311
2019-05-14,0.023865756065852943
2019-05-15,0.018258808649603286
2019-05-21,-0.013772238430488037
2019-05-22,0.0126261813473084
2019-05-23,-0.017438430516716844
2019-05-24,0.018288055883561596
2019-05-30,0.012555251026784184
2019-05-31,-0.005087970051718531
2019-06-03,0.007082618879793294
2019-06-04,-0.016682725644730646
2019-06-05,-0.00993138331636308
2019-06-06,-0.001186710803448315
2019-06-12,0.009152791776261696
2019-06-14,0.002006495594111744
2019-06-17,-0.0005649817947849124
2019-06-19,-0.01726856183181524
2019-06-20,0.006182140442054963
2019-06-21,0.009284110105767207
2019-06-27,-0.0007494976190788715
2019-07-01,-0.00025351398080939087
2019-07-02,0.001107408344949782
2019-07-03,-0.010725390754529208
2019-07-12,0.029765659278219708
2019-07-16,0.005563354413564044
2019-07-24,-0.0006972634934000171
2019-07-26,-0.01817672640801184
2019-08-01,0.01792093053121039
2019-08-02,-0.019847219939119323
2019-08-05,-0.008980058018680674
2019-08-06,0.039044017898506776
2019-08-07,0.010764917970949934
2019-08-08,-0.014830622986630515
2019-08-09,0.00208228196185056
2019-08-13,-0.004108344268433178
2019-08-14,-0.007172186760390776
2019-08-15,0.016875378581488836
2019-08-16,0.005814764302321188
2019-08-19,0.0028368970928425784
2019-08-21,-0.0004543087725469952
2019-08-26,0.007346427301675448
2019-08-30,-0.024461404103366308
2019-09-02,-0.007172871331665357
2019-09-05,-0.023106205220963683
2019-09-06,0.006128728383207313
2019-09-10,-0.018306925109808577
2019-09-11,-0.013945600214832668
2019-09-12,0.004352136145330103
2019-09-17,0.022971260730505327
2019-09-18,-0.016675662405447274
2019-09-25,0.00590770204112597
2019-09-26,-0.001996929026384141
2019-09-27,-0.0012740896816021332
2019-10-02,0.00848905490959032
2019-10-03,0.012645091902319567
2019-10-07,0.02160654781391787
2019-10-09,0.007433700118746093
2019-10-11,-0.006891549473617455
2019-10-15,0.0017905688129658147
2019-10-16,0.015604185930243118
2019-10-21,0.013926070528919426
2019-10-28,0.0048516352814887195
2019-11-01,0.0032232916193647267
2019-11-05,0.00015649141114134789
2019-11-06,0.020709166036171664
2019-11-07,-0.0424219945202552
2019-11-08,0.0022852388010029994
2019-11-12,-0.0074263744831552505
2019-11-19,-0.014587195526811191
2019-11-20,0.006855994914992908
2019-11-25,-0.00171323172476479
2019-11-26,0.0027886262995041426
2019-11-29,0.002370076981208164
2019-12-02,0.004868679193726333
2019-12-03,0.006115454004567814
2019-12-04,0.003744620528506365
2019-12-05,0.003841632862314881
2019-12-09,-0.0014888508993869238
2019-12-12,0.0032243261542589815
2019-12-13,-0.0026578059861372284
2019-12-17,0.0019440084347292104
2020-01-06,0.0066949953958597985
2020-01-08,-0.003466016296335081
2020-01-09,-0.002707131873203064
2020-01-22,0.001252051844135243
2020-01-23,-0.019137899271222673
2020-01-27,0.00026174804137441324
2020-01-28,0.009763348117600814
2020-01-30,0.0033140148024291627
2020-02-03,0.011798746745990041
2020-02-05,-0.0016706439738204291
2020-02-06,-0.004926492729704079
2020-02-10,0.010279725971854812
2020-02-13,0.011588615791411605
2020-02-20,0.007202356302839429
2020-02-25,0.0033283296505901045
2020-02-26,-8.109676187226461e-05
2020-02-27,-0.00642644337692923
2020-02-28,-0.0032016980543234045
2020-03-02,0.009546912000405652
2020-03-03,0.03649914943103456
2020-03-04,0.007310910796377449
2020-03-05,0.030075185668720472
2020-03-06,-0.02479113909529638
2020-03-09,-0.04127707109061347
2020-03-10,0.04145079121245945
2020-03-11,0.017695900697559077
2020-03-12,-0.030244811791401746
2020-03-13,0.030110386189963537
2020-03-16,0.04155668881037369
2020-03-17,0.03599964735574768
2020-03-18,0.010980048157041143
2020-03-19,0.014915976130722387
2020-03-23,-0.037414124980672564
2020-03-24,-0.022132004474920603
2020-03-25,-0.0007889168510130879
2020-03-26,-0.001985854904240937
2020-03-27,-0.009069005722328872
2020-03-30,0.03133157773772191
2020-04-01,-0.06054892461373688
2020-04-02,-0.01426460671946878
2020-04-03,0.00945626624841002
2020-04-06,0.04309459558271876
2020-04-07,0.004373659171307404
2020-04-08,-0.007063346222097887
2020-04-09,0.01976789109150865
2020-04-10,0.003404693942742794
2020-04-13,0.013267141480340909
2020-04-14,-0.020183363291537595
2020-04-15,0.004021407911440252
2020-04-16,-0.0065831191953756585
2020-04-17,-0.020063461153060902
2020-04-20,0.00726398392831322
2020-04-21,-0.010654217265730185
2020-04-22,-0.0046687141720976955
2020-04-27,-0.041028887770789835
2020-04-30,-0.004440385546415446
2020-05-01,-0.015991268059392928
2020-05-07,0.0004890353259371285
2020-05-08,-0.0220344596073487
2020-05-11,-0.028173329554561668
2020-05-13,0.011331557996235309
2020-05-14,-0.02809249835072885
2020-05-15,0.007707229637759094
2020-05-18,0.0013422087978537589
2020-05-19,0.001478489292451303
2020-05-20,-0.036005602091393765
2020-05-25,-0.001138284431176496
2020-05-26,-0.014022526698068524
2020-05-27,-0.017416289443285007
2020-05-28,0.0150910315896848
2020-05-29,-0.014067956841807882
2020-06-01,0.003128195414621617
2020-06-02,-0.010907718536582525
2020-06-03,0.005910485290028029
2020-06-04,0.017993529814561253
2020-06-08,-0.000998122394079461
2020-06-10,0.007855236407758745
2020-06-11,-0.018739850934711758
2020-06-12,0.021011010181980323
2020-06-15,-0.021402627296179755
2020-06-16,-0.03343108161123781
2020-06-18,0.008917508040232768
2020-06-22,-0.0016
2020-06-23,0.012788737452099555
2020-06-24,0.025388144717646915
2020-06-25,-0.012570713361343758
2020-06-26,-0.001368826045419702
2020-06-29,0.0008177437574709982
2020-06-30,0.015386697499534105
2020-07-01,0.00474922767865878
2020-07-03,0.004669613013595374
2020-07-13,-0.014663926066417855
2020-07-15,0.0050646379281936715
2020-07-16,-0.011195393649734401
2020-07-17,0.022031495969120015
2020-07-27,0.020113584306989472
2020-07-28,0.007477218151116652
2020-07-31,-0.023674740867881693
2020-08-03,0.006077594622116687
2020-08-04,-0.010485513357208454
2020-08-05,0.01755689315476534
2020-08-06,-0.0036021746483055604
2020-08-07,-0.011314849752032095
2020-08-11,-0.00854633491554984
2020-08-12,0.004442314455962662
2020-08-13,0.01537543408662242
2020-08-19,0.0004429016298002932
2020-08-25,-0.0075403922535650005
2020-08-31,0.006538730303796028
2020-09-01,0.004893529310548312
2020-09-03,0.013017143080711495
2020-09-04,0.020111058544239856
2020-09-08,0.004211857986523419
2020-09-09,0.011935977478111252
2020-09-11,0.007129867750977753
2020-09-16,0.007684399381004312
2020-09-23,0.0005002468665616707
2020-09-24,-0.020096152396136328
2020-09-25,0.01480602664733614
2020-09-28,-0.007811662077379006
2020-09-30,-0.011726668817929161
2020-10-05,-0.006899881917362165
2020-10-07,0.01182302033214077
2020-10-08,0.001699838002555257
2020-10-14,-0.00921374144830873
2020-10-20,-0.0016
2020-10-21,-0.012667306639681533
2020-10-27,0.008621554071538008
2020-10-28,-0.016342627605348898
2020-10-29,0.02029826824327352
2020-11-02,-0.014391169537788755
2020-11-04,-0.015350150899109396
2020-11-05,0.0506815065100411
2020-11-06,-0.017860732434706372
2020-11-09,-0.0033338641827604506
2020-11-10,0.007942556313312477
2020-11-11,-0.007039588514287579
2020-11-12,0.00606647239399744
2020-11-13,-0.0029704264170284742
2020-11-16,-0.002417455814821884
2020-11-17,-0.006442624475787991
2020-11-18,-0.0073110876270394975
2020-11-24,0.0033408060878915274
2020-11-25,-0.0015506264550288382
2020-11-26,0.010524562749927822
2020-11-27,-0.005722171847956352
2020-12-01,-0.02286764005316276
2020-12-02,-0.017006058476649592
2020-12-03,-0.00738828391449883
2020-12-07,0.024121327040943427
2020-12-08,0.0035211301161034375
2020-12-10,0.016620546113528287
2020-12-17,0.010741912332490442
2020-12-18,0.0064285890665743755
2020-12-21,-0.007484448072346745
2020-12-22,-0.03754794604610314
2020-12-24,-0.00905846601352741
2020-12-28,-0.010258062743114532
2021-01-05,0.022392426743221148
2021-01-07,-0.01566163567177469
2021-01-08,-0.03646340778432553
2021-01-12,0.014042955007810538
2021-01-13,-0.007656953708189903
2021-01-15,0.01156595918230445
2021-01-18,0.001522785398797313
2021-01-22,-0.004342413162462892
2021-01-28,0.02238290639639722
2021-02-01,-0.01750078437488202
2021-02-02,-0.012620640267610624
2021-02-03,-0.024354485451708603
2021-02-04,0.02609214082095352
2021-02-05,-0.011650335853501451
2021-02-08,-0.02472039666121361
2021-02-09,0.03710664029486241
2021-02-10,-0.011548192574507078
2021-02-15,0.019562271218198937
2021-02-19,-0.0018351471674688154
2021-02-22,-0.02218945438589098
2021-02-24,0.020780001030505316
2021-02-25,0.006859231319916175
2021-02-26,-0.01259248785540567
2021-03-01,-0.0026871997509545532
2021-03-03,-0.01648786115990684
2021-03-04,-0.04721291163701547
2021-03-05,0.0034760776334302255
2021-03-08,0.013058190583336887
2021-03-09,-0.007452419632730707
2021-03-10,0.007687367382279676
2021-03-11,-0.0026875476873989192
2021-03-15,-0.008144426741809022
2021-03-17,0.013977212316494758
2021-03-18,-0.0011968500221880038
2021-03-19,0.015299347577235698
2021-03-22,-0.024266298158494154
2021-03-24,-0.010602677833886963
2021-03-25,-0.023504852475468317
2021-03-26,0.003328763380736027
2021-03-29,0.010341847859788054
2021-03-30,0.00735826862291479
2021-04-01,0.0298811729694028
2021-04-02,-0.005498640415657323
2021-04-14,0.013025489218979011
2021-04-15,-0.014810148885239325
2021-04-20,-0.010305169227330789
2021-04-21,-0.011713155664870207
2021-04-22,0.0015014024548901743
2021-04-23,0.007271345850463445
2021-04-26,0.00699780117243163
2021-04-28,-0.03975176596437632
2021-05-06,-0.03116937664865737
2021-05-11,-0.008520442844573796
2021-05-12,-0.009905510329559879
2021-05-13,0.0019457666096906112
2021-05-14,0.03375247459005057
2021-05-17,-0.029187360902762277
2021-05-18,-0.010751467217018909
2021-05-19,-0.007143134392426653
2021-05-20,-0.01743112241607419
2021-05-26,0.004900751992757452
2021-05-28,-0.013968283633350242
2021-06-03,-0.0038321437839407835
2021-06-08,-0.018603597762584058
2021-06-09,0.016632445776386375
2021-06-14,-0.018301849617931572
2021-06-17,0.012788737452099555
2021-06-18,-0.01039406736762794
2021-06-21,-0.0070833851218022855
2021-06-22,-0.0009747372559339885
2021-06-25,-0.013418590818602466
2021-06-29,0.00014973463282080346
2021-07-01,0.01556703336187834
2021-07-05,-0.0034709079358116023
2021-07-07,0.004077896130663542
2021-07-09,0.014822917711589107
2021-07-12,0.0003745949226285341
2021-07-14,0.0016235809632477343
2021-07-19,-0.011033308355255225
2021-07-20,-0.00816189984086673
2021-07-21,0.007521703549299463
2021-07-26,-0.004065387475367022
2021-07-27,-0.01184876131772226
2021-07-28,0.004514841836791231
2021-08-02,-0.019556155400287316
2021-08-03,0.012754228549977226
2021-08-04,0.0047133620565920275
2021-08-05,0.011143547962950476
2021-08-06,-0.053548240753683515
2021-08-10,0.0037377456753706862
2021-08-11,-0.00295009226095363
2021-08-18,0.009941694537006949
2021-08-19,-0.022123375700133292
2021-08-20,-0.015453679228805063
2021-08-23,0.009504905633202498
2021-08-24,0.0027523028703164295
2021-08-25,0.007103439946284779
2021-08-30,-0.015922907062709074
2021-09-02,-0.00767910223990476
2021-09-03,-0.003137279318886398
2021-09-06,0.007520325739972999
2021-09-07,0.006116951294394916
2021-09-08,0.01763359023834913
2021-09-09,2.8665935153252345e-05
2021-09-14,-0.0009571198749976186
2021-09-15,-0.011635926527785568
2021-09-16,-0.015744507386164744
2021-09-21,0.003197177263399137
2021-09-22,-0.012545412524697234
2021-09-24,0.007639685041017566
2021-09-28,-0.003940277220706864
2021-09-29,-0.0012012462975503177
2021-10-01,-0.008104087969176377
2021-10-04,0.03197649844987617
2021-10-05,0.0031808856003418947
2021-10-08,0.002937005138375507
2021-10-14,-0.00779197024792098
2021-10-15,-0.01904437049912376
2021-10-18,-0.018758822184067624
2021-10-22,0.0023657093273277046
2021-10-26,-0.005598329600627479
2021-10-28,-0.009696594279684346
2021-11-01,-0.0023091380251166666
2021-11-04,0.004298208500253615
2021-11-05,0.025765892824497587
2021-11-09,0.006499500777278414
2021-11-10,-0.004306203615018702
2021-11-15,0.043813208659701695
2021-11-16,-0.004825809248882677
2021-11-18,-0.024843990577650948
2021-11-19,-0.024414677766171265
2021-11-24,-0.0002642918762114797
2021-11-25,-0.0032326534238853117
2021-11-29,-0.008160963801130336
2021-11-30,0.024235300504617696
2021-12-02,0.0020894568861597167
2021-12-03,-0.0171537746029254
2021-12-07,-0.012763948870492993
2021-12-08,0.0024750021809622075
2021-12-13,0.006867451099098494
2021-12-17,0.003730976641180989
2021-12-20,-0.01538284272563618
2021-12-21,-0.012446093309390385
2022-01-04,-0.014337857831276042
2022-01-05,-0.0065245171129121845
2022-01-07,0.014260098726479115
2022-01-13,-0.02253060323606359
2022-01-14,0.021054690564806175
2022-01-19,-0.010992221566119606
2022-01-20,0.002942320439606366
2022-01-21,-0.0035691382784896614
2022-01-24,0.018857046989520582
2022-01-25,0.01604693360638779
2022-01-26,0.0002339859216996176
2022-01-28,-0.033943244720224565
2022-02-02,-0.040975165234830184
2022-02-04,0.020045593577634403
2022-02-08,0.006299370552028098
2022-02-09,-0.004331770244506207
2022-02-10,-0.012017043451421027
2022-02-14,-0.006457366689847369
2022-02-16,-0.00389513393222396
2022-02-18,0.021677215599637974
2022-02-21,0.006844488059430865
2022-02-22,0.001587337438509609
2022-02-24,-0.03707175500012517
2022-02-25,0.006048917277467543
2022-03-01,0.011723889929501602
2022-03-02,-0.021678167808091175
2022-03-03,-0.014678813106037244
2022-03-04,0.03865809079756191
2022-03-07,-0.024556741943989536
2022-03-08,-0.03604676088484125
2022-03-09,0.021050506317463795
2022-03-10,0.009354502075674585
2022-03-11,0.010607989376354819
2022-03-14,0.009114388212406368
2022-03-15,-0.055232646339063204
2022-03-16,0.007667906930781509
2022-03-17,-0.018567096708422236
2022-03-18,-0.015338781225878185
2022-03-22,0.0068282820765949385
2022-03-23,-0.014556898713945592
2022-03-24,0.02579792152630494
2022-03-25,-0.005152401604367772
2022-03-28,-0.03722717764315116
2022-03-30,-0.0014879400802832491
2022-03-31,0.02433338202650444
2022-04-06,-0.01638379618423698
2022-04-07,-0.003927233255683952
2022-04-11,0.007147878845059963
2022-04-12,-0.010568669982760376
2022-04-13,0.0003426912375018797
2022-04-14,-0.02501023100518704
2022-04-18,-0.008993749024938266
2022-04-19,-0.0157790856044452
2022-04-20,0.013989270345981889
2022-04-22,-0.013644860902421854
2022-04-25,0.0017432506283499645
2022-04-26,-0.00811235843946586
