date,t_am_pulse,t_am_ret,t_am_close_vs_vwap,t_am_volume,t_pm_ret,t_day_ret,am_vol_z,peer_am_ret,peer_pm_ret,am_peer_adj,pm_peer_adj
2025-01-09,0.28586509657685805,115.69493073527282,-82.44011111782746,17712800.0,-513.7863492541817,-415.5883696148577,2.1206167695496796,-86.67416459844173,-93.82857652493776,202.36909533371454,-419.9577727292439
2025-01-10,0.6013685647777939,278.5250830827657,131.29030273160814,15179300.0,-242.20919469299608,9.495173286913072,1.1853935363665224,122.3106363653076,-73.1530585871773,156.21444671745812,-169.05613610581878
2025-01-14,0.3742447602675828,-375.0997605746209,-108.36145324134128,11222500.0,112.58278145695355,-250.5985634477259,-0.2133101666503085,-210.83552327706036,40.90778371430709,-164.26423729756056,71.67499774264647
2025-01-15,0.35233008275181665,-55.78342904019706,35.08885510370207,9722200.0,-82.57638315441795,-147.6620180475796,-0.7488197085734316,-71.02638154234953,-36.59229967908851,15.242952502152463,-45.98408347532944
2025-01-16,0.35745684274787304,-99.5430809399478,-38.61573257474271,8221300.0,-200.49301561216092,-269.25587467362953,-1.241584476716042,-50.0319190744744,132.87943363446075,-49.5111618654734,-333.37244924662167
2025-01-17,0.3294388524090162,27.132440223842647,48.502664386222975,8604200.0,87.89722785665921,120.40020349330271,-0.9922760310867651,94.33525285010208,114.69767257968776,-67.20281262625943,-26.800444723028548
2025-01-20,0.4496255981384878,-30.00000000000003,2.203775937812402,7143000.0,110.27568922305831,84.99999999999952,-1.394261620407231,47.845655286931624,-54.10233362985767,-77.84565528693165,164.378022852916
2025-01-21,0.49386619750564076,-145.9255615674704,-48.266194132087215,9554800.0,33.22259136212536,-96.73717002787296,-0.4212584433425467,-70.5148886263171,-50.64240870157999,-75.4106729411533,83.86500006370534
2025-01-22,0.23750957927223137,1030.1548492257527,401.5425723746291,24655800.0,274.0740740740732,1303.993480032599,3.265895683252015,431.18572124310583,11.035614635693804,598.9691279826469,263.0384594383794
2025-01-23,0.6594229199524215,50.70422535211172,-94.57493143169349,26982100.0,203.53733857383594,238.02816901408397,2.7643197170450873,-95.17994641129818,37.80969067893186,145.88417176340988,165.72764789490407
2025-01-24,0.626550174245207,18.030513176143792,24.055654395442883,13026400.0,88.5568008855686,112.34396671289781,0.11413404514115673,70.94013896323025,-56.17550813727862,-52.90962578708646,144.73230902284723
2025-01-27,0.4793647960131742,-651.3569937369523,-184.64944973545894,19545500.0,-323.49013206707247,-924.1475295755042,1.213150089400854,-340.7622458703227,-135.94722445985474,-310.5947478666296,-187.54290760721773
2025-01-28,0.5511753746390338,-340.8,-20.181821080258455,19352300.0,-247.11696869851752,-527.9999999999995,1.0646925358521857,-54.40522052591657,-109.99644467868663,-286.39477947408346,-137.1205240198309
2025-01-29,0.2761765218324215,-497.1475142624282,-38.32307868517404,27413900.0,299.91431019708693,-203.74898125509412,2.0887549743653193,-132.39478715519726,107.46221537193624,-364.75272710723095,192.4520948251507
2025-01-30,0.39785729516357077,204.01337792642192,129.96973460189133,15223500.0,-124.18300653594727,107.0234113712365,0.12704641575664377,85.6940537954165,60.35756138106335,118.31932413100543,-184.5405679170106
2025-01-31,0.4730528020425165,239.2967605404528,32.4047604432276,20378100.0,-7.93273044581988,252.31971349503502,0.8694644889632619,25.660238521013067,40.44552288763548,213.63652201943972,-48.378253333455355
2025-02-03,0.46863298169919726,13.119055428010284,3.955286685519699,10253700.0,-60.75533661740518,-73.7946867825512,-0.7278749851674161,-79.00810548202492,11.688598665540725,92.1271609100352,-72.4439352829459
2025-02-04,0.5521498845443781,253.69978858351016,72.29158940259106,13247300.0,12.698412698413097,258.5786306716531,-0.26603916468943756,80.85419968470369,102.34323969015026,172.84558889880645,-89.64482699173716
2025-02-05,0.5609565111122007,-252.15348472983567,-200.624589379349,16263200.0,118.8755020080312,-134.69068128425965,0.17611363719114337,-73.79147543534609,-34.38913180401348,-178.36200929448958,153.26463381204468
2025-02-06,0.47644820858583886,-189.65517241379294,-84.4421127517836,12080300.0,124.62054641316556,-67.39811912225724,-0.5193926665688878,-84.48886734338717,41.80455271255351,-105.16630507040577,82.81599370061204
2025-02-07,0.5649198390390797,12.576638893255776,48.45487462121545,11035800.0,-194.81539670070714,-188.64958339883663,-0.6300977184289986,-20.360689540944442,26.948546961154396,32.93732843420022,-221.76394366186153
2025-02-10,0.35091218886652914,0.0,-2.568014098401905,12017600.0,529.6542974944507,549.7299014934854,-0.4444127993245926,-4.869060680630085,77.77359609467376,4.869060680630085,451.88070139977697
2025-02-12,0.507575095692982,514.9131918682292,-3.891672367168919,34538900.0,368.3319220999159,902.2110105356874,2.449125247799067,72.47632938585323,-72.44701394080872,442.436862482376,440.7789360407246
2025-02-13,0.7400410234505983,-472.7467523771256,-266.3188773498859,24716100.0,144.78493112173086,-334.80648185348906,1.0426729834670871,-221.07238649851647,18.043431770096703,-251.6743658786091,126.74149935163416
2025-02-14,0.4252853194316075,-308.0961591599885,-203.50116790205595,21929700.0,-147.95845781761295,-432.4399005250068,0.6052251897531558,-135.98743939240626,-66.65392169266538,-172.10871976758222,-81.30453612494757
2025-02-17,0.404379731422773,111.5942028985506,46.19064153256191,11817900.0,44.29837096313172,186.95652173913,-0.7841217988788364,35.32989277326121,-88.71462903617038,76.2643101252894,133.0129999993021
2025-02-18,0.6412656667874748,-102.38907849829393,-147.83431395645198,15192900.0,-124.76695826760364,-207.62229806598364,-0.3995097925677688,-31.743324622559303,17.45267810251943,-70.64575387573463,-142.21963637012308
2025-02-19,0.6539281859001004,-110.24078909196433,-35.29615173286204,9978000.0,120.42884417682531,-4.351610095735259,-1.1595540710297745,-104.38114773993063,30.556729134358363,-5.859641352033705,89.87211504246694
2025-02-20,0.24361238463217402,-102.41404535479171,-153.60295405842385,13907600.0,-32.573289902280145,-150.6949524506218,-0.5222600062935479,-90.11712552254221,-8.29281540504656,-12.2969198322495,-24.280474497233584
2025-02-21,0.47102048554658327,-100.99487488694604,-46.77266242630762,11655400.0,19.738839963558963,-52.75851673198662,-0.7729358808059774,-43.787839248830565,-31.879227793429884,-57.20703563811547,51.61806775698885
2025-02-25,0.4181354827247075,251.92213315884172,68.80448290908615,12486000.0,-224.5222929936308,42.53230819564857,-0.6392933014979307,45.598461191906914,-48.31501590722736,206.3236719669348,-176.20727708640345
2025-02-26,0.4534502931235562,150.5625413633349,121.42423018329129,14002700.0,258.4945537311012,440.1058901389798,-0.3646533355319316,-34.87838811690763,196.7430512547802,185.44092948024252,61.75150247632098
2025-02-27,0.28243891208314253,60.00000000000006,-171.79369699744984,35306600.0,85.32683224135252,183.07692307692358,2.3404540882047633,39.01283204722716,7.247428567559165,20.9871679527729,78.07940367379335
2025-02-28,0.5219125908149664,-464.8221343873515,-105.74240062490969,17904700.0,185.70717957220984,-287.7470355731226,0.16391285840367098,-187.98584127695386,2.637702214150217,-276.83629311039766,183.06947735805963
2025-03-03,0.4866438410364523,-106.41677255400216,-19.724201915275465,15420300.0,-51.224587802145564,-128.65311308767446,-0.1746031788556155,-37.24700709118095,-12.994022800664752,-69.16976546282122,-38.23056500148081
2025-03-04,0.5927983500546662,-199.9322263639447,18.413353368993413,18246400.0,48.30917874396157,-132.15859030836995,0.22470743098636248,-206.52580094753986,-0.0756228458723136,6.593574583595171,48.384801589833884
2025-03-05,0.5969442107712354,380.8395396073116,145.44170624631425,17303900.0,174.18199576753946,578.876100203114,0.0489788527177702,63.7780629128748,11.042379041768248,317.0614766944368,163.13961672577122
2025-03-06,0.5138534395371721,-250.67428208789488,14.26929139749289,15344300.0,-22.764227642276815,-264.95319689036955,-0.24022169125204482,-48.273872312505624,-54.42185326425458,-202.40040977538925,31.657625621977765
2025-03-07,0.4841482506668678,-25.325004220834167,-3.699609794032277,13586300.0,-99.86459038591744,-124.93668748944754,-0.4653136533843203,56.3122810042499,42.088054106600715,-81.63728522508407,-141.95264449251815
2025-03-10,0.4776525560821004,-49.69156956819765,41.746350588152126,9551300.0,-60.189165950128576,-95.95613433858841,-0.9948399678819987,94.4535825482784,1.2170411001641268,-144.14515211647605,-61.4062070502927
2025-03-11,0.2795760037730879,-88.51189378572766,-56.761790720898375,15776800.0,483.6916234247601,431.49548220542175,-0.17555725468111158,-92.97796745791621,84.0153162548554,4.466073672188543,399.6763071699047
2025-03-12,0.5723915730164536,186.60031988626312,0.04325783027558927,14410000.0,-17.445917655268815,168.82886084947478,-0.38679683400689496,62.97391630582128,10.286344106945343,123.62640358044185,-27.732261762214158
2025-03-13,0.45776776215839593,93.77664109121886,40.44010870027704,12059800.0,-287.1621621621623,-196.07843137254943,-0.6764142144766516,32.03745241717848,-114.40055963372443,61.739188674040385,-172.7616025284379
2025-03-14,0.5836663737242501,453.99199860845397,94.34087575248552,17815100.0,318.67219917012466,814.0546181944685,0.3856176981525982,149.58219481121665,212.39156362190482,304.4098037972373,106.28063554821983
2025-03-17,0.5980473352821374,-306.9620253164562,-112.16071834647235,12781100.0,-17.92698826597161,-308.5443037974689,-0.456704394898023,-109.64115329102353,10.874835393560046,-197.3208720254327,-28.801823659531657
2025-03-18,0.36963277659688776,-112.66698857234859,-125.65365094178493,13753400.0,109.40561724363195,-35.40962497988076,-0.29587559029919397,58.46903804116259,88.0280602069597,-171.13602661351118,21.377557036672258
2025-03-19,0.4059107345959527,-290.2545808334689,-92.61900889041553,14206000.0,-205.41082164328705,-489.70325928328174,-0.20110284744836562,59.34066683476596,-99.13038168842341,-349.59524766823483,-106.28043995486364
2025-03-21,0.4968306799935651,159.47624643276814,25.25530520089969,16850100.0,-129.22465208747514,1.678697330871337,0.23803712957955434,118.80754289437357,-54.801132743234064,40.66870353839457,-74.42351934424107
2025-03-24,0.46115685993548067,-47.838997030682506,-55.24038256512709,14338400.0,157.57173660640333,102.27647641042559,-0.25185179564861543,-115.81262124957387,27.52142805224511,67.97362421889136,130.05030855415822
2025-03-25,0.35915306178314366,-76.70632435817114,-127.73960370677683,17663800.0,-203.50212967344962,-278.64746399499097,0.3380512632850988,-100.57669764012373,-28.59789523231321,23.87037328195258,-174.9042344411364
2025-03-26,0.5330436111127754,-257.4568288854007,-107.54923757652968,15215100.0,67.50241080038633,-166.4050235478809,-0.17107423305225666,15.456673526308975,66.22654091237578,-272.91350241170966,1.275869888010547
2025-03-27,0.5473022552211243,-288.6050754685687,-110.50288318741886,13159500.0,-59.72696245733822,-338.3645712390115,-0.5683475383234406,-114.37352513954252,76.827348535346,-174.2315503290262,-136.55431099268424
2025-03-28,0.39733560788424,60.73597713469159,-68.09353401846519,10130200.0,101.13555713271882,169.70346552340087,-1.8641819796698227,-150.80570262003684,20.135177961135565,211.54167975472842,81.00037917158325
2025-03-31,0.5064829909752608,-35.185185185184764,39.39239502870117,16300600.0,61.44107242599173,7.407407407407085,0.6658220731139238,-32.966143954494825,-112.56607610667464,-2.219041230689939,174.00714853266638
2025-04-01,0.4875431030332318,-288.0733944954128,-42.828109871233536,13178800.0,-120.9829867674861,-411.0091743119271,-0.5787730825569337,-89.73855396927327,-47.94759576898039,-198.33484052613954,-73.0353909985057
2025-04-02,0.5567083039978079,79.50028392958552,127.39994671569832,12338600.0,16.87605475342302,111.67897028203643,-0.8422266705087559,2.8665874123925974,-11.098864058747274,76.63369651719293,27.974918812170294
2025-04-03,0.4255369522545412,46.43650312941672,-65.81592114362155,13691700.0,-193.7436932391523,-189.78396931152886,-0.1885565495491209,76.87049905596709,-64.82889340862386,-30.433995926550367,-128.91479983052844
2025-04-04,0.648743150469639,-667.3866090712744,-238.9511353020435,15451100.0,-18.604651162790198,-730.0215982721381,0.6058858293656978,-305.11273294166836,13.580333396228937,-362.27387612960604,-32.184984559019135
2025-04-07,0.517950948622975,242.204899777283,-67.91857790954813,11668500.0,-212.53405994550388,0.0,-1.0330147392551539,357.2636015069855,-129.9135627881612,-115.05870172970248,-82.6204971573427
2025-04-09,0.45891668896378546,-4.983802641415069,65.89806908953389,16996300.0,113.49306431273743,-7.475703962123159,1.237221909555408,-11.504264125098414,-88.07444961628941,6.520461483683345,201.56751392902686
2025-04-11,0.3488494987767686,175.55555555555546,269.30567472886355,14696700.0,129.8701298701288,400.00000000000034,0.17349035927578219,141.11755063966115,169.18956242648665,34.43800491589431,-39.31943255635784
2025-04-14,0.7206176663842154,-31.354515050167066,-4.727571929351582,15961300.0,-267.7824267782425,-275.9197324414719,0.732139959485392,31.27865400211982,-52.37159015033882,-62.63316905228689,-215.41083662790368
2025-04-15,0.34979966717402955,183.56456776947638,88.75538417019158,15405700.0,-104.79983232026812,76.84098185698929,0.4026426772431908,32.88916163930844,-81.18522888626134,150.67540613016794,-23.61460343400678
2025-04-16,0.6009418558914572,12.8150363092705,-45.295298854149955,12718200.0,-282.1718683197949,-290.4741563434432,-0.8279335641251434,-133.06965392631764,-126.94434225358376,145.88469023558815,-155.22752606621114
2025-04-17,0.755358334025135,138.5224274406327,149.71545940615005,11584100.0,-41.0189982728848,142.91996481970105,-1.3350150276266048,102.87661589449438,19.775599701182255,35.64581154613832,-60.79459797406706
2025-04-18,0.243250652165468,292.56489221293424,55.79167170539856,10496300.0,4.27715996578204,290.36515618125816,-1.65643504222733,61.21954253280659,13.982439317449524,231.34534968012764,-9.705279351667484
2025-04-21,0.5674149850288435,-180.2575107296134,-133.58866942845714,10695800.0,-10.960105217010518,-221.0300429184553,-1.4012255346707523,-133.74501425890557,73.1034657996027,-46.512496470707816,-84.06357101661322
2025-04-22,0.5618188268578344,-98.12667261373753,-38.89727592396031,11586500.0,-13.547076089410748,-136.03925066904554,-0.9213715222385838,171.89548772812924,71.05460693841769,-270.02216034186677,-84.60168302782844
2025-04-23,0.47713384712299395,-62.7977479428321,-80.92489932839509,12597600.0,186.87527162103424,151.58077089649115,-0.4331258546801718,-119.40356120244105,-24.619275573043996,56.60581325960895,211.49454719407825
2025-04-24,0.44097494329585923,153.1773959842675,99.34026491965176,12534000.0,-77.83695206882379,26.909542537776332,-0.38277172036626544,189.12829947096475,-204.50880994541788,-35.95090348669726,126.67185787659409
2025-04-25,0.43666180149572154,237.62376237623783,-16.899420954950006,23971700.0,142.41724403387224,435.64356435643606,3.2625004678685188,17.92512077412267,28.69498777304524,219.69864160211517,113.722256260827
2025-04-28,0.615165148612215,-206.57276995305173,-7.946805589674755,15294400.0,-38.31417624521105,-234.74178403755874,0.4544627423014968,-100.01626891008836,15.423881152831775,-106.55650104296338,-53.73805739804283
2025-04-30,0.33855636303173187,260.7843137254906,116.89661060036327,12147800.0,5.7262836419158525,278.4313725490195,-0.5960033165589673,-70.76748890609191,31.020011803359615,331.5518026315825,-25.293728161443763
2025-05-01,0.3202553858670682,204.5411897166449,138.3362331349036,17164400.0,185.28710328380217,418.4650028147874,1.0208634635166263,71.18042272858338,-21.521650784787347,133.36076698806153,206.8087540685895
2025-05-02,0.46760092321678387,-100.70131271354032,14.825217947183056,16971500.0,16.333938294010864,-75.52598453515525,0.8794325337629398,-107.26478426262592,44.18724194289986,6.563471549085605,-27.853303648888996
2025-05-07,0.4735974391717483,60.82289803220009,26.990339567805055,14309200.0,92.36234458259274,164.57960644007176,0.003862285396257624,-1.3315514259990007,10.822501473093105,62.15444945819909,81.53984310949963
2025-05-08,0.5636220828919953,-10.389610389610615,-42.77384824660891,17088700.0,204.11693478636917,214.7186147186142,0.8245138961539136,68.32362821963312,76.64074475023097,-78.71323860924373,127.4761900361382
2025-05-09,0.5776937745061688,-41.87604690117253,-13.249923425827648,12104900.0,112.8326035702254,58.62646566164198,-0.6830815864409493,-30.67315385564623,-27.093114138238008,-11.202893045526299,139.92571770846342
2025-05-12,0.6835695824968517,51.53782211138713,-82.26950181181358,11162400.0,89.49287371561087,121.36325852036612,-0.9614430245397388,-18.691138136103234,131.51134301559173,70.22896024749036,-42.018469299980865
2025-05-13,0.3662279050189363,-188.7096774193553,-119.94981726210608,14188100.0,-547.9901558654632,-708.0645161290322,0.017062426000943844,-137.06807318612624,500.7016107704421,-51.64160423322906,-1048.6917666359052
2025-05-14,0.6431556137666034,-70.6713780918733,-192.3155208135541,19515400.0,238.09523809523725,129.56419316843437,1.5150050287901964,-168.16502688499074,141.02353089469057,97.49364879311744,97.07170720054668
2025-05-15,0.5463321843483686,-278.3870423485746,-176.26697198230957,13646000.0,19.127108328986786,-278.3870423485746,-0.1816407857272331,43.40096244716318,46.506378307856195,-321.7880047957378,-27.37926997886941
2025-05-16,0.38968333559818324,40.336723956506674,17.016326457661712,10743400.0,95.9023539668702,154.33181339880696,-0.9508492903582457,-86.44068027863965,47.836186816202776,126.77740423514632,48.06616715066742
2025-05-19,0.4402197259295377,391.2663755458512,157.52002794060306,12126400.0,-230.6397306397301,136.24454148471577,-0.5394406874744363,83.60370709067006,-123.04649744501128,307.6626684551811,-107.5932331947188
2025-05-20,0.3657120246788135,480.7692307692313,184.58430766444823,17538000.0,31.14754098360706,506.5247252747263,0.925765740499118,-15.605880310457792,-15.055467579621066,496.3751110796891,46.203008563228124
2025-05-21,0.568982029411107,-186.88524590163902,-107.49014111909871,12428300.0,86.73894912426982,-86.88524590163892,-0.5739108480772979,-51.25008784016171,46.52324888058834,-135.6351580614773,40.21570024368148
2025-05-22,0.4177007416849412,28.911564625850872,-8.684634243558698,14320200.0,130.73005093378498,147.9591836734695,-0.0761140289349699,184.42850190333758,185.9492803890572,-155.5169372774867,-55.21922945527223
2025-05-23,0.52547794223957,474.75760615178774,129.051710192849,18816500.0,-55.82137161084577,422.9354730859236,1.1561149607925436,131.9855727269742,-30.401539538585933,342.77203342481357,-25.41983207225984
2025-05-26,0.6128590205926907,-111.11111111111072,-29.781542070196345,12424900.0,113.85503527902463,11.111111111110628,-0.7428607550457047,-39.03483430385407,80.04539679891454,-72.07627680725665,33.809638480110095
2025-05-27,0.46514375620272164,-102.24948875255602,-72.02221491625305,14903700.0,284.12698412698444,191.91442504326028,-0.04207170794037574,40.0058196091524,61.46515337214386,-142.25530836170842,222.6618307548406
2025-05-28,0.5347549314777601,-43.93273746402082,-84.29247556332898,15030500.0,-107.90273556230967,-139.37282229965155,0.16899493142637947,-88.92550143422994,-53.954666637091584,44.992763970209126,-53.94806892521809
2025-05-29,0.36103488664715805,314.0740740740733,202.06777620580317,23948200.0,-96.29203794193741,208.88888888888957,2.6912562238096704,99.70509601563427,19.123955181056527,214.368978058439,-115.41599312299394
2025-05-30,0.5138721600704507,32.934131736526155,-5.357733359662165,12742000.0,17.90243174697892,52.395209580837765,-0.704240161694799,80.54585987545381,21.603862003992113,-47.61172813892766,-3.701430257013193
2025-06-02,0.4106717727231581,161.87050359712129,102.41549997008326,13338900.0,51.591981132075304,220.32374100719343,-0.4671564664705231,4.370430320275183,26.27953901626651,157.5000732768461,25.312442115808793
2025-06-03,0.6978368813924059,-169.21954777534665,-83.00500233188734,12131300.0,-66.6666666666671,-218.81838074398252,-0.7587660187839818,23.714918606062007,0.48735777541802916,-192.93446638140867,-67.15402444208513
2025-06-04,0.4055196482500356,-324.37171244885985,-116.98722579013277,11439200.0,152.52189670794226,-176.79719462302734,-0.9046693965972749,62.183898973663936,23.993724431488893,-386.5556114225238,128.52817227645338
2025-06-05,0.35534399614622814,100.44977511244335,16.490827713186995,11134200.0,223.04832713754718,307.3463268365817,-0.9013172119351341,23.009002441925496,2.8766769239424477,77.44077267051784,220.17165021360472
2025-06-06,0.4361879277505317,73.20644216691096,-18.223967293765632,12411600.0,4.360465116279855,77.59882869692535,-0.5297964486292853,101.25749270717134,-78.50290354811912,-28.051050540260377,82.86336866439898
2025-06-09,0.48950092186351796,128.8106483469309,42.9709785590604,13844500.0,19.80198019801982,138.8292543294689,-0.1481996122747292,-25.122790302292422,-22.80870471506269,153.93343864922332,42.61068491308251
2025-06-10,0.550414403526604,-153.9548022598869,-27.78531532263373,12138500.0,-137.5949548516553,-281.07344632768314,-0.6271944940480145,-55.43564126054223,-71.46163739979922,-98.51916099934465,-66.13331745185609
2025-06-11,0.47446120198705033,-292.17040875071933,-93.27314115715191,9288500.0,-56.37982195845659,-354.0587219343694,-1.356411738682156,-130.7816250214991,49.69731750112172,-161.38878372922022,-106.0771394595783
2025-06-12,0.5094476355351077,-50.59523809523792,-26.43091154772792,8068500.0,82.21225710014934,37.202380952381375,-1.533631785581124,-76.16066938479133,10.818555545089037,25.565431289553416,71.3937015550603
2025-06-13,0.41938176494080975,-61.0119047619051,13.112995032296126,9767200.0,151.24288709194468,87.79761904761818,-1.0213459104933578,-106.80193225648671,25.410065367519607,45.79002749458161,125.83282172442507
2025-06-16,0.46299471211162013,80.82292432035176,106.54662354894873,6940900.0,-21.849963583393528,66.12784717119791,-1.6187491232929765,124.58624662803562,-37.60154113070485,-43.763322307683865,15.751577547311324
2025-06-17,0.3516448389402898,72.47427163356912,43.78437803382651,6724600.0,-82.00258955545992,-7.247427163357134,-1.4921005992670782,62.20017447885973,-7.446995402369817,10.274097154709388,-74.5555941530901
2025-06-18,0.40166988290782807,-33.650329188003035,23.587711838788383,5944900.0,-68.94528384920106,-95.09875640087762,-1.5039029861753015,15.714334778796356,18.53973040565338,-49.36466396679939,-87.48501425485443
2025-06-19,0.15412861237025083,163.71681415929152,102.30748656484545,6689100.0,7.2516316171133965,176.99115044247816,-1.1942163975111366,-45.43544262728127,-15.522623414754023,209.1522567865728,22.77425503186742
2025-06-20,0.2574291727784311,-8.738712496358936,-65.16815401583997,6172100.0,20.39032915817085,20.39032915817085,-1.2076068046163813,1.0595956361550414,-60.91572256143429,-9.798308132513977,81.30605171960514
2025-06-23,0.4995179820077474,-108.18020154119701,-16.53479266835678,6258400.0,23.91986844072269,-63.72258446947221,-1.0795912810376374,-111.51862592421152,-18.294469427088124,3.3384243830145124,42.21433786781081
2025-06-24,0.11825853261728002,166.98126905764443,81.51862271776,10721500.0,135.81129378127167,294.75824016262476,-0.0035913459464427936,37.75892586987267,79.46173344035078,129.22234318777174,56.34956034092089
2025-06-25,0.4760816018503925,58.74125874125946,27.460816260058696,9382000.0,-20.862308762169548,34.96503496503544,-0.25987158809491634,-115.27998935574269,34.42647841301605,174.02124809700214,-55.2887871751856
2025-06-26,0.46526292679954423,375.19249615007635,92.84873155037675,12281400.0,44.59459459459359,405.9918801623974,0.8945763798952001,171.78791715410148,17.690936772074284,203.40457899597487,26.903657822519303
2025-06-27,0.5570414016074291,35.89948145193533,36.20074782653138,9477400.0,35.78054598462721,69.13974205557727,-0.0882866314744639,121.41018633447077,-39.26541879598289,-85.51070488253544,75.04596478061009
2025-06-30,0.5270190278538049,-65.81494386372455,2.5349022159493195,7993600.0,-193.65739537301806,-263.25977545489707,-0.5814482417185707,-47.800318961823685,-93.68101439420018,-18.014624901900866,-99.97638097881789
2025-07-01,0.399893024912843,493.28546735806447,204.68308538512002,15436800.0,-17.73948302077999,474.670921420024,2.1048314390567944,61.512229347284176,13.294977987777235,431.7732380107803,-31.034461008557223
2025-07-02,0.4880697213730179,-89.70976253298124,-49.64967419835209,15106600.0,50.48492095124146,-19.788918205804194,1.7671085634753083,89.37373908040836,76.54454563865154,-179.08350161338961,-26.05962468741008
2025-07-03,0.7121176471779066,19.5439739413672,-35.895549142956895,13641500.0,7.79321989868853,39.087947882736614,1.1951790190279035,83.53654391355437,65.27423454099457,-63.99256997218717,-57.481014642306036
2025-07-04,0.38635317726994206,-226.9230769230768,-56.93213250658857,10473900.0,-135.1174078446804,-358.97435897435884,0.2140325563113197,-160.7949194608982,26.959830524474203,-66.12815746217859,-162.0772383691546
2025-07-07,0.5652011350695204,-20.21563342318067,-58.72083482077572,6823000.0,13.513513513514486,-13.477088948786742,-0.8865359334531886,-136.91146500235368,-25.147915183190705,116.69583157917302,38.66142869670519
2025-07-08,0.6160780239509083,247.35449735449723,98.08753476542532,10032300.0,87.77591325674462,337.3015873015883,0.2299000385236984,309.6657231457506,29.838973001238834,-62.31122579125335,57.93694025550578
2025-07-09,0.5278122731573796,-288.1076278715577,-53.844741104016606,11668800.0,70.49608355091274,-209.4174387612646,0.7383588315179475,-241.16576563154692,-16.310079511119294,-46.941862240010806,86.80616306203204
2025-07-10,0.36282372279926994,25.74002574002643,-62.523451738961676,9893400.0,-50.0064110783438,-12.870012870013214,0.1092622210937337,-68.60546658429334,27.110957410340642,94.34549232431976,-77.11736848868445
