date,5803_day_ret,5803_pulse,5803_close_vwap_dev,5803_pm_ret,5803_volume,peer_ret,peer_adj_ret,pulse_bucket,ym
2025-02-04,258.5786306716531,0.45038956313330625,72.49105828807556,3.1715826197276087,23558400.0,173.1254695787174,85.45316109293572,Q3,2025-02
2025-02-05,-134.69068128425965,0.607145135129872,-43.69004386120645,161.31634134537887,24645200.0,-106.93822759745758,-27.75245368680207,Q4_強,2025-02
2025-02-06,-67.39811912225724,0.5168006494197905,55.93392578605582,118.15423918249968,18721700.0,-40.43147478887621,-26.966644333381034,Q3,2025-02
2025-02-07,-188.64958339883663,0.4973972388254363,-123.06987722082164,-140.60031595576672,17552400.0,5.133567603089745,-193.78315100192637,Q3,2025-02
2025-02-10,549.7299014934854,0.48710803115722134,376.60721641363136,532.994923857868,30896500.0,84.18019114570463,465.5497103477808,Q3,2025-02
2025-02-12,902.2110105356874,0.3647449884832133,185.6915186741448,405.0417787848737,68213800.0,-10.069437316427575,912.2804478521149,Q2,2025-02
2025-02-13,-334.80648185348906,0.7137268263086664,-104.54771877522529,130.5446378439079,39884500.0,-184.94559798694632,-149.86088386654274,Q4_強,2025-02
2025-02-14,-432.4399005250068,0.5233043994273728,-212.5568218950735,-133.92221114118863,34965300.0,-211.47480283885938,-220.96509768614743,Q4_強,2025-02
2025-02-17,186.95652173913,0.3731897310336818,81.50371959606994,14.247043738424559,20519900.0,-38.09315476284603,225.04967650197602,Q2,2025-02
2025-02-18,-207.62229806598364,0.6660642290172442,-194.89706672252694,-90.66052669448821,21679100.0,-2.585141539911687,-205.03715652607195,Q4_強,2025-02
2025-02-19,-4.351610095735259,0.6969392334818506,78.34711603166068,120.42884417682531,14666200.0,-76.27142865552466,71.9198185597894,Q4_強,2025-02
2025-02-20,-150.6949524506218,0.37930405278381457,-130.894901781895,7.432733759475951,23431300.0,-106.30528700483727,-44.38966544578453,Q2,2025-02
2025-02-21,-52.75851673198662,0.585848969406582,17.592029569135637,30.39975680194651,17472100.0,-68.20600081718003,15.447484085193409,Q4_強,2025-02
2025-02-25,42.53230819564857,0.35488929851639717,-131.02003813767803,-238.5116870726667,20521400.0,-7.0032107556569585,49.53551895130553,Q2,2025-02
2025-02-26,440.1058901389798,0.27097216152369963,275.2835099486606,233.53876094712956,29877300.0,188.54761079649896,251.55827934248086,Q1_弱,2025-02
2025-02-27,183.07692307692358,0.5657923817958379,-15.606599774593555,96.09517998779849,50348800.0,36.751769259346375,146.3251538175772,Q4_強,2025-02
2025-02-28,-287.7470355731226,0.43462855099373593,77.31221369628116,214.49950116395166,35089900.0,-198.6420015268303,-89.1050340462923,Q3,2025-02
2025-03-03,-128.65311308767446,0.48533451864190535,-60.2214848803273,-27.278562259306362,25979300.0,-42.1373457107932,-86.51576737688126,Q3,2025-03
2025-03-04,-132.15859030836995,0.5821413940632495,76.06600050351187,-22.271714922048602,28612400.0,-209.58923677725477,77.43064646888482,Q4_強,2025-03
2025-03-05,578.876100203114,0.5460771422743905,249.99963885454335,136.23094388582447,28457600.0,106.06995411722664,472.80614608588735,Q4_強,2025-03
2025-03-06,-264.95319689036955,0.5513226094758272,-17.16620833731808,11.421112742697748,24335900.0,-96.19020005446981,-168.76299683589974,Q4_強,2025-03
2025-03-07,-124.93668748944754,0.5141985510938604,-80.87413581870706,-133.26585695006776,20555500.0,80.91543015549819,-205.85211764494574,Q3,2025-03
2025-03-10,-95.95613433858841,0.4675010195911623,6.175749566879052,-72.1401580212988,16230800.0,104.04238576679936,-199.99852010538777,Q3,2025-03
2025-03-11,431.49548220542175,0.28866448143134654,341.230578805265,487.5787912495366,29955100.0,-5.382371920758246,436.87785412618,Q1_弱,2025-03
2025-03-12,168.82886084947478,0.5144650300892042,-41.697434517111716,-8.730574471800256,25000600.0,69.76765476218338,99.0612060872914,Q3,2025-03
2025-03-13,-196.07843137254943,0.45599840520421775,-198.50726679624398,-274.0189445196206,20916900.0,-86.24588825755008,-109.83254311499935,Q3,2025-03
2025-03-14,814.0546181944685,0.5020730756553552,302.76384847661484,296.45578005962346,34219400.0,401.5016222533635,412.552995941105,Q3,2025-03
2025-03-17,-308.5443037974689,0.547328663639189,-72.75189313930674,13.078306359326497,21438400.0,-84.07523420262852,-224.4690695948404,Q4_強,2025-03
2025-03-18,-35.40962497988076,0.3816799634551886,-14.199278244497737,142.52948885976392,22889100.0,145.89269236716552,-181.30231734704628,Q2,2025-03
2025-03-19,-489.70325928328174,0.3890439098723985,-200.5060193834163,-157.74458801812386,24207300.0,-40.8148522716717,-448.88840701161007,Q2,2025-03
2025-03-21,1.678697330871337,0.5728925462773071,-102.04080756364364,-99.70089730807597,24697300.0,53.45383265369208,-51.775135322820745,Q4_強,2025-03
2025-03-24,102.27647641042559,0.4674377362676096,45.87564154945767,135.71665011585577,28664400.0,-77.63957541467248,179.91605182509807,Q3,2025-03
2025-03-25,-278.64746399499097,0.3660912183534884,-212.94255967330366,-108.31474992035628,27996100.0,-128.80002564397142,-149.84743835101955,Q2,2025-03
2025-03-26,-166.4050235478809,0.5243590194394347,-9.760195548907946,91.83180280328607,25807000.0,98.91439367809146,-265.31941722597236,Q4_強,2025-03
2025-03-27,-338.3645712390115,0.5174621807643014,-111.37785949095314,-68.20119352088705,20700500.0,-40.969539200443606,-297.39503203856793,Q4_強,2025-03
2025-03-28,169.70346552340087,0.34668178543583134,67.346011505236,113.69692662995146,16812100.0,-132.71557651213405,302.4190420355349,Q2,2025-03
2025-03-31,7.407407407407085,0.5696691582105475,60.80262809482706,72.6933830382115,24933100.0,-148.28070813117267,155.68811553857975,Q4_強,2025-03
2025-04-01,-411.0091743119271,0.5271547254384241,-126.84145954466874,-75.9589821496387,20472800.0,-131.92422791994176,-279.08494639198534,Q4_強,2025-04
2025-04-02,111.67897028203643,0.5217960423513307,76.60633277724926,24.394820791893146,22062800.0,8.537542970258329,103.1414273117781,Q4_強,2025-04
2025-04-03,-189.78396931152886,0.40216495447617445,-194.58912980577003,-219.404186795491,24039200.0,12.311828816463922,-202.0957981279928,Q2,2025-04
2025-04-04,-730.0215982721381,0.53479233382146,-94.90330629388977,49.16881292437392,30047800.0,-312.7730744108864,-417.2485238612517,Q4_強,2025-04
2025-04-07,0.0,0.4210429388219687,-248.72442105312365,-172.3666210670316,22836600.0,221.6160691145616,-221.6160691145616,Q3,2025-04
2025-04-09,-7.475703962123159,0.3984228952359005,111.65468492621899,98.21203727020888,32735000.0,-159.33662973909716,151.860925776974,Q2,2025-04
2025-04-11,400.00000000000034,0.28360913847021685,323.13450718657987,169.49152542372838,30100400.0,364.2768873699059,35.72311263009442,Q1_弱,2025-04
2025-04-14,-275.9197324414719,0.679499550145405,-221.3352342382735,-269.818029700899,25224300.0,-17.99135049089184,-257.9283819505801,Q4_強,2025-04
2025-04-15,76.84098185698929,0.4072293878123788,-40.12126909860303,-35.880118193331036,25081700.0,-46.38179190426667,123.22277376125595,Q2,2025-04
2025-04-16,-290.4741563434432,0.441092164873646,-220.8731281114651,-296.6915688367133,25251800.0,-259.18612418630494,-31.288032157138275,Q3,2025-04
2025-04-17,142.91996481970105,0.6733122509721027,115.97126650901623,-19.472090004326592,20420700.0,147.5323876609136,-4.612422841212549,Q4_強,2025-04
2025-04-18,290.36515618125816,0.4183913596834567,46.88979859101438,17.130620985010836,16704000.0,85.44947862374836,204.9156775575098,Q3,2025-04
2025-04-21,-221.0300429184553,0.489191349197477,-113.73210783628296,13.183915622940745,17699800.0,-97.40871045318094,-123.62133246527436,Q3,2025-04
2025-04-22,-136.03925066904554,0.5188381386457335,-55.35790312659383,-15.801354401805412,18446800.0,252.78870233546414,-388.8279530045097,Q4_強,2025-04
2025-04-23,151.58077089649115,0.4178880402778801,111.08768387546597,171.4037752223918,22360200.0,-140.95336854182185,292.534139438313,Q3,2025-04
2025-04-24,26.909542537776332,0.41039729218197324,-20.34345552910488,-81.90008190008146,21721800.0,-21.750822171991704,48.66036470976803,Q2,2025-04
2025-04-25,435.64356435643606,0.518150934556982,112.38586687724484,109.34202954153038,40156600.0,64.14923729658683,371.49432705984924,Q4_強,2025-04
2025-04-28,-234.74178403755874,0.6294980789015343,-25.407596173119273,0.0,23208100.0,-89.12073990703735,-145.6210441305214,Q4_強,2025-04
2025-04-30,278.4313725490195,0.4481220475033102,97.25210844116816,-3.8138825324185444,18382600.0,-61.66634632324723,340.09771887226674,Q3,2025-04
2025-05-01,418.4650028147874,0.18171853852218683,182.8309611084422,157.33626051957606,35933000.0,71.70288119115325,346.76212162363413,Q1_弱,2025-05
2025-05-02,-75.52598453515525,0.5203865844310118,37.94808636108815,50.99253323620489,27176900.0,-70.88662948288888,-4.639355052266367,Q4_強,2025-05
2025-05-07,164.57960644007176,0.5762767405567503,104.10167748549748,85.19701810436598,21224000.0,22.58650053520384,141.99310590486792,Q4_強,2025-05
2025-05-08,214.7186147186142,0.5765302473577812,161.82815159117902,211.18227453695627,27048400.0,176.33034868199087,38.38826603662332,Q4_強,2025-05
2025-05-09,58.62646566164198,0.4411422615959233,81.13817969267023,169.3480101608813,21281500.0,-79.01657833638498,137.64304399802697,Q3,2025-05
2025-05-12,121.36325852036612,0.5674734858383936,4.530011363592656,96.18573797678165,19946900.0,81.866002459402,39.49725606096412,Q4_強,2025-05
2025-05-13,-708.0645161290322,0.638299247023377,-424.44859924079645,-558.8331694526382,43313200.0,337.8948667538889,-1045.959382882921,Q4_強,2025-05
2025-05-14,129.56419316843437,0.5581283378105657,60.94361908199453,266.0300136425642,36165400.0,1.0063652457775696,128.5578279226568,Q4_強,2025-05
2025-05-15,-278.3870423485746,0.5247571618411387,-118.84919867103162,29.590948651001536,22803500.0,71.6886273758649,-350.0756697244395,Q4_強,2025-05
2025-05-16,154.33181339880696,0.35143680143489303,96.37132533441451,102.94887454196378,19272900.0,-23.502210180169072,177.83402357897603,Q2,2025-05
2025-05-19,136.24454148471577,0.4440658660853215,-77.44084993111855,-217.46459878624447,22066700.0,-59.87875217563942,196.1232936603552,Q3,2025-05
2025-05-20,506.5247252747263,0.4345056505216085,131.54836292555316,4.905166775670544,27023400.0,-48.315694999138145,554.8404202738644,Q3,2025-05
2025-05-21,-86.88524590163892,0.6116833391934685,-1.989639550679101,64.91344873502003,19450000.0,-3.4657653357392206,-83.4194805658997,Q4_強,2025-05
2025-05-22,147.9591836734695,0.5556648122575569,92.39098773090149,127.29124236252609,20761800.0,379.5810771318062,-231.62189345833667,Q4_強,2025-05
2025-05-23,422.9354730859236,0.5854931028388154,65.06568235057352,-43.11721494730136,27961000.0,106.73561113520219,316.1998619507214,Q4_強,2025-05
2025-05-26,11.111111111110628,0.48335546510624033,60.36741583882011,87.97184900831701,23253400.0,29.842795091280795,-18.731683980170168,Q3,2025-05
2025-05-27,191.91442504326028,0.4207997410492173,195.03291929180878,261.32404181184563,25796400.0,108.78220144462603,83.13222359863425,Q3,2025-05
2025-05-28,-139.37282229965155,0.4768819525662412,-130.66171297473227,-140.86640411996365,23447300.0,-133.21863561222975,-6.154186687421799,Q3,2025-05
2025-05-29,208.88888888888957,0.4577818169083235,77.12233944893177,-60.579835569017916,36266200.0,123.8024496428769,85.08643924601267,Q3,2025-05
2025-05-30,52.395209580837765,0.41690806371426387,36.09271039409556,35.86907786578885,23316100.0,101.14120473374899,-48.74599515291123,Q3,2025-05
2025-06-02,220.32374100719343,0.5063631132647876,119.22365803010982,51.591981132075304,21282300.0,16.74115251935227,203.58258848784118,Q3,2025-06
2025-06-03,-218.81838074398252,0.701452713450013,-97.84583786674794,-74.01924500370139,18257500.0,18.629037523344156,-237.44741826732667,Q4_強,2025-06
2025-06-04,-176.79719462302734,0.40214367829520103,30.890398859249046,123.4753802138222,20076200.0,81.03717390239296,-257.8343685254203,Q2,2025-06
2025-06-05,307.3463268365817,0.3034679783243447,149.44918062492764,207.86933927245732,23600000.0,3.1411454905278013,304.2051813460539,Q2,2025-06
2025-06-06,77.59882869692535,0.5778259279744924,-5.436090395104509,17.464706738465896,17908300.0,14.140156325161133,63.45867237176422,Q4_強,2025-06
2025-06-09,138.8292543294689,0.557382807608843,39.06240712742593,8.476970895732183,19254600.0,-49.18253992904354,188.01179425851245,Q4_強,2025-06
2025-06-10,-281.07344632768314,0.4949693938559722,-128.65313640397224,-131.93747311056936,20616800.0,-135.82850392448054,-145.2449424032026,Q3,2025-06
2025-06-11,-354.0587219343694,0.42622027937674223,-102.52999925050021,-78.46039970392349,15304500.0,-112.01954632070522,-242.03917561366416,Q3,2025-06
2025-06-12,37.202380952381375,0.5208173569957821,59.406292819781385,76.18763071407298,12854300.0,-62.20896658784751,99.41134754022889,Q4_強,2025-06
2025-06-13,87.79761904761818,0.515612879557995,130.80577012881233,143.6480622474945,14671100.0,-82.92855421945245,170.72617326707064,Q3,2025-06
2025-06-16,66.12784717119791,0.5227030313324666,57.83119081395283,-10.208546011375441,10422800.0,94.93940107141579,-28.811553900217874,Q4_強,2025-06
2025-06-17,-7.247427163357134,0.29317643588879166,-62.93418545103457,-103.3591731266148,12790500.0,62.503224178475094,-69.75065134183222,Q1_弱,2025-06
2025-06-18,-95.09875640087762,0.20013409509813027,-33.53441565505433,-61.65590135055798,12164500.0,35.22756114989478,-130.3263175507724,Q1_弱,2025-06
2025-06-19,176.99115044247816,0.20078884310138037,68.42997177537447,-26.019080659149818,11442000.0,-55.694565944509606,232.68571638698776,Q1_弱,2025-06
2025-06-20,20.39032915817085,0.36836347719598445,-27.91871405050106,-5.810575246949501,9139900.0,-48.92866218429964,69.3189913424705,Q2,2025-06
2025-06-23,-63.72258446947221,0.5000865976856618,3.6461211250382597,26.917900403768957,10088100.0,-121.39716190093463,57.674577431462424,Q3,2025-06
2025-06-24,294.75824016262476,0.33759610695083164,136.6769839384796,117.0091324200917,18582700.0,119.78165295841669,174.97658720420807,Q2,2025-06
2025-06-25,34.96503496503544,0.40592835317444353,-23.6295205854653,8.369368112708386,16554300.0,-85.1249099305329,120.08994489556834,Q2,2025-06
2025-06-26,405.9918801623974,0.5630084006474412,94.95482514734866,62.27155814268359,17323100.0,191.71502381889974,214.27685634349768,Q4_強,2025-06
2025-06-27,69.13974205557727,0.45163436418392716,31.835398556616656,34.45077514244055,16405100.0,81.97448839918992,-12.83474634361265,Q3,2025-06
2025-06-30,-263.25977545489707,0.3016738261808804,-172.29280623110134,-215.27687718843168,16599700.0,-146.5325051962435,-116.72727025865356,Q2,2025-06
2025-07-01,474.670921420024,0.5616096623344187,124.06102094828952,0.0,22864800.0,61.086919521917416,413.5840018981066,Q4_強,2025-07
2025-07-02,-19.788918205804194,0.4337842535133091,-7.74684710711071,14.561821551495324,25323300.0,176.7712180339637,-196.56013623976787,Q3,2025-07
2025-07-03,39.087947882736614,0.5759267187540064,-10.7650596413289,-5.188740433259564,20195300.0,151.11968649388103,-112.03173861114442,Q4_強,2025-07
2025-07-04,-358.97435897435884,0.3529157666896284,-147.13922004924385,-151.91199580932403,16592000.0,-133.17415298076452,-225.80020599359432,Q2,2025-07
2025-07-07,-13.477088948786742,0.3518709163778296,-35.175770993384205,33.85240352064889,12410300.0,-144.6307325740348,131.15364362524807,Q2,2025-07
2025-07-08,337.3015873015883,0.3920918244930188,132.6038405179264,95.59488438186214,16812400.0,337.7778668495318,-0.47627954794347716,Q2,2025-07
2025-07-09,-209.4174387612646,0.5315067021974746,28.124625709282647,65.24008350730747,17618400.0,-252.00137187384257,42.58393311257797,Q4_強,2025-07
2025-07-10,-12.870012870013214,0.3507279554895,-87.4875280954246,-50.0064110783438,15497300.0,-42.863867533185775,29.993854663172563,Q2,2025-07
2025-07-11,-292.0651331093305,0.27501608000381333,-139.34654287895532,5.327650506126158,17884100.0,-58.16753322223478,-233.89759988709568,Q1_弱,2025-07
2025-07-14,15.915119363394403,0.36858874785276824,71.7198815248521,112.479914301018,10812800.0,2.5852540825302412,13.329865280864162,Q2,2025-07
2025-07-15,288.33551769331666,0.44100707470874767,141.62098985753158,79.60965588084123,20126800.0,150.80884183966995,137.5266758536467,Q3,2025-07
2025-07-16,128.5968933027748,0.38541439980971015,9.107000240247132,-72.38237863471886,19894100.0,0.46774690776019234,128.1291463950146,Q2,2025-07
2025-07-17,118.6569048220143,0.5060943938606611,149.55150502421245,110.99899091826515,14275400.0,88.95971217095871,29.697192651055587,Q3,2025-07
2025-07-18,3.7119524870088405,0.45113661974296704,-0.9669585347549248,6.1881188118806385,21632900.0,-9.04650437950766,12.7584568665165,Q3,2025-07
2025-07-22,321.5158924205386,0.7390316762726606,74.70317972967821,104.11680229775122,20092200.0,25.95952983449113,295.55636258604744,Q4_強,2025-07
2025-07-23,-272.31467473525004,0.2905677990456695,41.73029136446793,110.06289308176153,24416600.0,-71.85543201973593,-200.4592427155141,Q1_弱,2025-07
2025-07-24,305.47004499171135,0.5003620229029424,107.33950191275765,75.24018983678715,23102300.0,189.08138534498022,116.38865964673113,Q3,2025-07
2025-07-25,98.0503933416932,0.5598499289385143,5.30419032617413,-3.386004514672747,18594900.0,-68.56800598050023,166.61839932219343,Q4_強,2025-07
2025-07-28,-113.29220415030817,0.4906087954921524,-32.427301758645164,-87.71929824561431,19060000.0,-115.58404934442962,2.29184519412145,Q3,2025-07
2025-07-29,217.14285714285796,0.5347739280565472,61.313515128496036,93.71118889014429,16321600.0,65.22644927536209,151.91640786749588,Q4_強,2025-07
2025-07-30,403.9324642017528,0.6488684092515009,46.42062788031698,12.340600575895255,28902400.0,64.33359285933277,339.59887134242,Q4_強,2025-07
2025-07-31,408.30658105939,0.5062944433547472,78.77085779253834,33.84912959381037,19391800.0,251.1769680116327,157.1296130477573,Q3,2025-07
2025-08-01,142.9275505174954,0.44153461297249924,82.99163233699281,-38.72216844143295,13788400.0,-61.994942830554955,204.92249334805035,Q3,2025-08
2025-08-04,443.35977221883206,0.3557686126161044,96.60518135178987,-19.43634596695776,11368800.0,351.06747400695747,92.2922982118746,Q2,2025-08
2025-08-05,186.06870229007643,0.36002981565711856,120.11164467985668,89.79206049149369,12327500.0,249.8714253869816,-63.80272309690517,Q2,2025-08
2025-08-06,360.1895734597149,0.473226178925978,169.8139992218084,111.00832562442208,11414100.0,150.07811227143674,210.11146118827816,Q3,2025-08
2025-08-07,511.41552511415614,0.565753973887527,280.4865342144347,652.4757056918085,25008200.0,-70.48234240413844,581.8978675182946,Q4_強,2025-08
2025-08-08,-360.5560382276285,0.5789005930218113,-301.36553979555833,-89.32559178204569,20587600.0,-108.92578596852054,-251.63025225910798,Q4_強,2025-08
2025-08-12,121.84508268059169,0.4680628912256352,15.785511856678536,-42.80821917808208,12329800.0,-27.147422005184552,148.99250468577623,Q3,2025-08
2025-08-13,16.694490818029983,0.21695588958355128,99.53708848973397,84.03361344537785,12664300.0,59.2842272198657,-42.589736401835715,Q1_弱,2025-08
2025-08-14,-54.30242272347563,0.31478852132005447,39.3442397676469,59.146599070554196,9499600.0,-180.91552600807552,126.61310328459989,Q2,2025-08
2025-08-15,315.1260504201692,0.24558237323489468,138.0979416246797,24.499795835035698,14520000.0,377.2832765272777,-62.1572261071085,Q1_弱,2025-08
2025-08-18,184.8049281314168,0.3190134804822591,80.88262378436184,-8.058017727639033,8654000.0,108.5101534413821,76.2947746900347,Q2,2025-08
2025-08-19,-291.0266774454329,0.5199684268181852,-59.761419427850626,-49.710024855011966,11581100.0,-167.70791351930464,-123.31876392612824,Q4_強,2025-08
2025-08-20,-8.818342151675207,0.3066094194294085,-17.74827347003849,-52.67778753292318,9215000.0,-53.85288926580079,45.03454711412559,Q2,2025-08
2025-08-21,191.45146927871838,0.5728944706326534,-28.47420864351524,-39.16449086161844,7692000.0,77.2387821213455,114.21268715737288,Q4_強,2025-08
