date,code,side,entry,exit,or_high,or_low,pnl,entry_ts
2025-06-03,57140,1,4539.0,4548.0,4539.0,4500.0,0.00038085241396106583,2025-06-03 09:41:00
2025-06-04,57140,-1,4584.0,4539.0,4628.0,4584.0,0.008265255938109872,2025-06-04 09:35:00
2025-06-05,57140,1,4559.0,4615.0,4559.0,4513.0,0.010608566723511065,2025-06-05 15:02:00
2025-06-06,57140,-1,4616.0,4645.0,4691.0,4616.0,-0.007862843060003295,2025-06-06 12:30:00
2025-06-09,57140,1,4665.0,4592.0,4665.0,4630.0,-0.0173721752820418,2025-06-09 09:49:00
2025-06-12,57140,-1,4577.0,4556.0,4615.0,4577.0,0.002998716086569377,2025-06-12 09:41:00
2025-06-17,57140,1,4636.0,4634.0,4636.0,4606.0,-0.002031499467320854,2025-06-17 09:17:00
2025-06-18,57140,-1,4583.0,4632.0,4622.0,4583.0,-0.012234934743707057,2025-06-18 09:18:00
2025-06-20,57140,-1,4561.0,4517.0,4588.0,4561.0,0.008093841057096311,2025-06-20 10:33:00
2025-06-23,57140,-1,4485.0,4482.0,4511.0,4485.0,-0.0009308798679757925,2025-06-23 09:16:00
2025-06-30,57140,-1,4695.0,4672.0,4745.0,4695.0,0.0033108671343003316,2025-06-30 09:28:00
2025-07-02,57140,-1,4649.0,4728.0,4686.0,4649.0,-0.01845013739534946,2025-07-02 09:16:00
2025-07-03,57140,1,4874.0,4871.0,4874.0,4784.0,-0.002215700378608882,2025-07-03 09:17:00
2025-07-04,57140,-1,4831.0,4779.0,4886.0,4831.0,0.009222165976248463,2025-07-04 09:16:00
2025-07-08,57140,1,4795.0,4835.0,4795.0,4751.0,0.006707420569856096,2025-07-08 09:45:00
2025-07-09,57140,-1,4857.0,4833.0,4950.0,4857.0,0.0033535705006607144,2025-07-09 10:48:00
2025-07-11,57140,1,4863.0,4830.0,4863.0,4802.0,-0.008409063757167407,2025-07-11 11:20:00
2025-07-22,57140,1,4866.0,4854.0,4866.0,4783.0,-0.004069137056921265,2025-07-22 09:16:00
2025-07-23,57140,1,4981.0,4930.0,4981.0,4920.0,-0.011891686036547637,2025-07-23 09:16:00
2025-07-25,57140,1,5022.0,5050.0,5022.0,4979.0,0.003959982551875192,2025-07-25 09:44:00
2025-07-29,57140,-1,4962.0,4975.0,4993.0,4962.0,-0.0042164853409467195,2025-07-29 09:18:00
2025-07-31,57140,-1,4951.0,4958.0,4997.0,4951.0,-0.003012857233712833,2025-07-31 13:17:00
2025-08-01,57140,1,5011.0,5041.0,5011.0,4946.0,0.004368979122906084,2025-08-01 09:44:00
2025-08-04,57140,1,4995.0,5030.0,4995.0,4958.0,0.005382572011130951,2025-08-04 09:17:00
2025-08-06,57140,1,5135.0,5138.0,5135.0,5073.0,-0.0010159446928296816,2025-08-06 09:24:00
2025-08-08,57140,1,5199.0,4981.0,5199.0,5168.0,-0.04443562531043239,2025-08-08 09:21:00
2025-08-13,57140,1,5085.0,5100.0,5085.0,5040.0,0.0013455102297567445,2025-08-13 09:16:00
2025-08-14,57140,-1,5015.0,4947.0,5070.0,5015.0,0.01205208916832732,2025-08-14 09:43:00
2025-08-15,57140,1,4931.0,5014.0,4931.0,4890.0,0.015092192494112613,2025-08-15 09:30:00
2025-08-18,57140,1,5061.0,5085.0,5061.0,5024.0,0.0031309372685823173,2025-08-18 09:24:00
2025-08-20,57140,1,5120.0,5120.0,5120.0,5066.0,-0.0016,2025-08-20 09:39:00
2025-08-21,57140,1,5195.0,5201.0,5195.0,5115.0,-0.00044570976025521303,2025-08-21 09:16:00
2025-08-25,57140,1,5240.0,5218.0,5240.0,5192.0,-0.005807311618414073,2025-08-25 09:28:00
2025-08-26,57140,-1,5201.0,5176.0,5247.0,5201.0,0.0032183575923359943,2025-08-26 09:33:00
2025-08-27,57140,1,5180.0,5224.0,5180.0,5132.0,0.006858335702738318,2025-08-27 09:52:00
2025-09-03,57140,1,5339.0,5312.0,5339.0,5255.0,-0.006669957343916429,2025-09-03 09:19:00
2025-09-04,57140,1,5465.0,5412.0,5465.0,5356.0,-0.011345411319960265,2025-09-04 09:16:00
2025-09-05,57140,-1,5410.0,5427.0,5453.0,5410.0,-0.004737402222877637,2025-09-05 09:16:00
2025-09-08,57140,1,5520.0,5512.0,5520.0,5456.0,-0.0030503265776465247,2025-09-08 14:57:00
2025-09-09,57140,-1,5512.0,5430.0,5558.0,5512.0,0.013388399765513412,2025-09-09 09:20:00
2025-09-10,57140,-1,5388.0,5409.0,5455.0,5388.0,-0.00548997434117229,2025-09-10 13:38:00
2025-09-12,57140,-1,5486.0,5479.0,5548.0,5486.0,-0.00032321004086715926,2025-09-12 09:27:00
2025-09-17,57140,-1,5425.0,5381.0,5483.0,5425.0,0.006543668919240638,2025-09-17 10:33:00
2025-09-18,57140,-1,5350.0,5382.0,5391.0,5350.0,-0.007563491396798959,2025-09-18 09:20:00
2025-09-22,57140,1,5305.0,5290.0,5305.0,5250.0,-0.004431526195738452,2025-09-22 09:18:00
2025-09-24,57140,-1,5296.0,5293.0,5347.0,5296.0,-0.0010333742411433994,2025-09-24 10:34:00
2025-09-25,57140,1,5545.0,5521.0,5545.0,5360.0,-0.005937617500422788,2025-09-25 12:36:00
2025-09-26,57140,-1,5460.0,5446.0,5510.0,5460.0,0.0009673955052458096,2025-09-26 12:35:00
2025-09-29,57140,-1,5394.0,5455.0,5476.0,5394.0,-0.01284539456749588,2025-09-29 09:16:00
2025-09-30,57140,1,5454.0,5398.0,5454.0,5403.0,-0.01192076982758391,2025-09-30 09:18:00
2025-10-01,57140,-1,5335.0,5308.0,5399.0,5335.0,0.0034737682837555845,2025-10-01 09:19:00
2025-10-02,57140,1,5445.0,5369.0,5445.0,5353.0,-0.015656084944491302,2025-10-02 09:16:00
2025-10-06,57140,-1,5429.0,5421.0,5527.0,5429.0,-0.00012534535488706853,2025-10-06 09:20:00
2025-10-07,57140,-1,5445.0,5462.0,5493.0,5445.0,-0.004717266666589452,2025-10-07 09:45:00
2025-10-08,57140,1,5595.0,5623.0,5595.0,5520.0,0.003391987546176041,2025-10-08 13:12:00
2025-10-09,57140,1,5660.0,5666.0,5660.0,5620.0,-0.0005404908067667053,2025-10-09 09:39:00
2025-10-10,57140,-1,5557.0,5443.0,5608.0,5557.0,0.01912801484572122,2025-10-10 09:16:00
2025-10-14,57140,1,5664.0,5489.0,5664.0,5450.0,-0.03298426682366646,2025-10-14 09:16:00
2025-10-15,57140,1,5607.0,5649.0,5607.0,5531.0,0.005862721201589594,2025-10-15 09:28:00
2025-10-16,57140,-1,5657.0,5606.0,5733.0,5657.0,0.0074562636184221315,2025-10-16 09:16:00
2025-10-17,57140,1,5684.0,5691.0,5684.0,5590.0,-0.0003692306138673334,2025-10-17 09:47:00
2025-10-20,57140,-1,5635.0,5669.0,5711.0,5635.0,-0.007615587850427045,2025-10-20 13:46:00
2025-10-21,57140,-1,5648.0,5606.0,5726.0,5648.0,0.005864047448344395,2025-10-21 09:16:00
2025-10-22,57140,1,5558.0,5581.0,5558.0,5485.0,0.0025296404859844997,2025-10-22 13:01:00
2025-10-23,57140,1,5554.0,5642.0,5554.0,5513.0,0.014120223695196821,2025-10-23 09:17:00
2025-10-24,57140,-1,5660.0,5737.0,5714.0,5660.0,-0.015112533404642407,2025-10-24 09:27:00
2025-10-27,57140,1,5788.0,5807.0,5788.0,5731.0,0.0016772776206753568,2025-10-27 09:40:00
2025-10-28,57140,-1,5575.0,5472.0,5654.0,5575.0,0.017048137025933066,2025-10-28 10:55:00
2025-10-29,57140,-1,5500.0,5557.0,5554.0,5500.0,-0.011910302059358956,2025-10-29 09:21:00
2025-10-30,57140,1,5606.0,5645.0,5606.0,5535.0,0.0053327448590287435,2025-10-30 11:16:00
2025-10-31,57140,-1,5620.0,5600.0,5659.0,5620.0,0.0019650661644961456,2025-10-31 10:02:00
2025-11-04,57140,1,5609.0,5599.0,5609.0,5500.0,-0.0033844401594436318,2025-11-04 09:25:00
2025-11-05,57140,-1,5475.0,5502.0,5549.0,5475.0,-0.006519386799818194,2025-11-05 09:47:00
2025-11-06,57140,-1,5483.0,5443.0,5527.0,5483.0,0.005722016969848419,2025-11-06 11:02:00
2025-11-07,57140,-1,5427.0,5468.0,5485.0,5427.0,-0.00912642378043543,2025-11-07 10:07:00
2025-11-10,57140,1,5592.0,5680.0,5592.0,5504.0,0.014014227801550797,2025-11-10 09:16:00
2025-11-11,57140,-1,5683.0,5592.0,5730.0,5683.0,0.014542257383475258,2025-11-11 09:47:00
2025-11-12,57140,1,5709.0,5928.0,5709.0,5635.0,0.03604301101166366,2025-11-12 09:18:00
2025-11-13,57140,1,5988.0,6109.0,5988.0,5873.0,0.018405627110247888,2025-11-13 09:48:00
2025-11-14,57140,1,5987.0,6041.0,5987.0,5862.0,0.007379109213389283,2025-11-14 09:16:00
2025-11-17,57140,-1,6000.0,6015.0,6121.0,6000.0,-0.004096880198587146,2025-11-17 10:03:00
2025-11-18,57140,-1,5955.0,5772.0,5984.0,5955.0,0.029612561895639017,2025-11-18 09:20:00
2025-11-19,57140,-1,5730.0,5824.0,5860.0,5730.0,-0.017871780167736627,2025-11-19 09:17:00
2025-11-25,57140,-1,5900.0,5930.0,5953.0,5900.0,-0.006671862097960349,2025-11-25 10:08:00
2025-11-26,57140,1,6002.0,5963.0,6002.0,5940.0,-0.008119036877206531,2025-11-26 09:57:00
2025-11-27,57140,-1,6045.0,6058.0,6086.0,6045.0,-0.003748228538289605,2025-11-27 09:18:00
2025-12-01,57140,-1,6057.0,5993.0,6107.0,6057.0,0.009022506522761894,2025-12-01 09:16:00
2025-12-02,57140,-1,5998.0,5979.0,6124.0,5998.0,0.001572750428049991,2025-12-02 12:30:00
2025-12-03,57140,1,6010.0,6050.0,6010.0,5950.0,0.0050335234956338775,2025-12-03 12:30:00
2025-12-04,57140,1,6080.0,6080.0,6080.0,6015.0,-0.0016,2025-12-04 10:06:00
2025-12-05,57140,1,6083.0,6106.0,6083.0,6023.0,0.002173898974117917,2025-12-05 09:39:00
2025-12-08,57140,-1,6135.0,6150.0,6279.0,6135.0,-0.004042003655551809,2025-12-08 09:42:00
2025-12-09,57140,-1,6125.0,6116.0,6160.0,6125.0,-0.00012953163602514618,2025-12-09 09:18:00
2025-12-11,57140,-1,6485.0,6454.0,6583.0,6485.0,0.0031917241386371356,2025-12-11 12:30:00
2025-12-12,57140,1,6610.0,6736.0,6610.0,6520.0,0.01728262307643065,2025-12-12 09:22:00
2025-12-16,57140,-1,6578.0,6537.0,6663.0,6578.0,0.004652403136272669,2025-12-16 09:35:00
2025-12-17,57140,1,6825.0,6998.0,6825.0,6637.0,0.02343205287447294,2025-12-17 09:16:00
2025-12-18,57140,1,6967.0,6897.0,6967.0,6870.0,-0.011698181598827682,2025-12-18 09:16:00
2025-12-19,57140,-1,6814.0,6878.0,6886.0,6814.0,-0.010948592771299625,2025-12-19 09:18:00
2025-12-22,57140,-1,6903.0,7034.0,6999.0,6903.0,-0.020399434330452156,2025-12-22 09:17:00
2025-12-23,57140,1,7062.0,7085.0,7062.0,7000.0,0.0016515756364490982,2025-12-23 10:12:00
2025-12-24,57140,1,7297.0,7360.0,7297.0,7121.0,0.006996627957301824,2025-12-24 09:22:00
2025-12-26,57140,1,7465.0,7404.0,7465.0,7398.0,-0.009805036279902592,2025-12-26 10:11:00
2025-12-30,57140,1,7450.0,7432.0,7450.0,7248.0,-0.0040190308799308,2025-12-30 09:47:00
2026-01-05,57140,1,7570.0,7538.0,7570.0,7494.0,-0.005836172604413735,2026-01-05 10:00:00
2026-01-06,57140,1,7887.0,8021.0,7887.0,7682.0,0.015247267968933543,2026-01-06 09:17:00
2026-01-07,57140,1,8161.0,8081.0,8161.0,7981.0,-0.011451083235795228,2026-01-07 09:18:00
2026-01-08,57140,1,8200.0,7950.0,8200.0,8028.0,-0.032562225603966925,2026-01-08 10:00:00
2026-01-09,57140,1,8048.0,8064.0,8048.0,7920.0,0.00038609797162932427,2026-01-09 11:22:00
2026-01-14,57140,-1,8561.0,8824.0,8678.0,8561.0,-0.03185827619085264,2026-01-14 09:21:00
2026-01-15,57140,-1,8757.0,8783.0,8985.0,8757.0,-0.004564654394893018,2026-01-15 10:37:00
2026-01-16,57140,-1,8621.0,8668.0,8757.0,8621.0,-0.007036996446324609,2026-01-16 09:36:00
2026-01-19,57140,-1,8734.0,8950.0,8872.0,8734.0,-0.026030077223394756,2026-01-19 09:17:00
2026-01-20,57140,-1,8923.0,8927.0,9023.0,8923.0,-0.002048179279210526,2026-01-20 09:17:00
2026-01-21,57140,1,8980.0,9085.0,8980.0,8668.0,0.010024819534026286,2026-01-21 09:18:00
2026-01-22,57140,-1,8881.0,8958.0,9132.0,8881.0,-0.010232824508741281,2026-01-22 09:20:00
2026-01-26,57140,1,9324.0,9207.0,9324.0,9120.0,-0.014227656867801919,2026-01-26 11:20:00
2026-01-27,57140,1,9128.0,9315.0,9128.0,9001.0,0.018679391493777217,2026-01-27 09:16:00
2026-01-28,57140,-1,9187.0,9249.0,9315.0,9187.0,-0.00832599628279358,2026-01-28 09:16:00
2026-01-29,57140,1,9371.0,9564.0,9371.0,9150.0,0.01878623545439182,2026-01-29 12:42:00
2026-01-30,57140,1,9454.0,9214.0,9454.0,9263.0,-0.02731386585731943,2026-01-30 09:18:00
2026-02-04,57140,1,9439.0,9586.0,9439.0,9340.0,0.013853658394632281,2026-02-04 09:16:00
2026-02-05,57140,1,9633.0,9212.0,9633.0,9458.0,-0.046287721817047864,2026-02-05 09:27:00
2026-02-12,57140,1,10355.0,10170.0,10355.0,9980.0,-0.019627284787078935,2026-02-12 09:17:00
2026-02-16,57140,-1,9515.0,9481.0,9724.0,9515.0,0.001979704812290789,2026-02-16 09:16:00
2026-02-17,57140,-1,9553.0,9377.0,9730.0,9553.0,0.016995358850383193,2026-02-17 09:32:00
2026-02-18,57140,1,9566.0,9637.0,9566.0,9250.0,0.005794711611045112,2026-02-18 09:19:00
2026-02-19,57140,-1,9627.0,9885.0,9708.0,9627.0,-0.028046805826750797,2026-02-19 09:16:00
2026-02-20,57140,1,9969.0,10140.0,9969.0,9813.0,0.015407720122470131,2026-02-20 09:32:00
2026-02-24,57140,1,10405.0,10590.0,10405.0,10235.0,0.016023699767717423,2026-02-24 09:42:00
2026-02-25,57140,-1,10440.0,10495.0,10660.0,10440.0,-0.006854370818103639,2026-02-25 09:40:00
2026-02-26,57140,-1,10465.0,10440.0,10760.0,10465.0,0.0007917734434704238,2026-02-26 09:57:00
2026-02-27,57140,1,11080.0,11550.0,11080.0,10600.0,0.03994375564866474,2026-02-27 09:18:00
2026-03-02,57140,-1,11495.0,11830.0,11790.0,11495.0,-0.030326519775150638,2026-03-02 09:16:00
2026-03-03,57140,-1,11505.0,11005.0,11750.0,11505.0,0.04283200850890421,2026-03-03 09:57:00
2026-03-06,57140,1,10020.0,10165.0,10020.0,9703.0,0.012767351423591209,2026-03-06 12:30:00
2026-03-12,57140,-1,10020.0,9924.0,10180.0,10020.0,0.008027029827164198,2026-03-12 09:16:00
2026-03-13,57140,1,9975.0,9858.0,9975.0,9750.0,-0.01339865449274115,2026-03-13 09:18:00
2026-03-16,57140,-1,9608.0,9629.0,9758.0,9608.0,-0.003783293480464368,2026-03-16 09:30:00
2026-03-17,57140,1,9764.0,9613.0,9764.0,9682.0,-0.01718580344703454,2026-03-17 09:16:00
2026-03-19,57140,-1,9541.0,9271.0,9678.0,9541.0,0.027107053144863502,2026-03-19 09:17:00
2026-03-24,57140,1,9044.0,9018.0,9044.0,8933.0,-0.004478974416830975,2026-03-24 09:23:00
2026-03-26,57140,1,9478.0,9466.0,9478.0,9353.0,-0.0028668920613402595,2026-03-26 09:16:00
2026-03-27,57140,-1,9269.0,9390.0,9360.0,9269.0,-0.014569794326475989,2026-03-27 09:22:00
2026-03-31,57140,1,8634.0,8735.0,8634.0,8550.0,0.01003004645273406,2026-03-31 09:20:00
2026-04-02,57140,-1,9351.0,8913.0,9474.0,9351.0,0.046372404304729456,2026-04-02 09:30:00
2026-04-03,57140,-1,9106.0,9094.0,9196.0,9106.0,-0.0002813184902284375,2026-04-03 09:16:00
2026-04-06,57140,1,9208.0,9117.0,9208.0,9073.0,-0.011531868816815831,2026-04-06 09:43:00
2026-04-07,57140,-1,9116.0,9309.0,9223.0,9116.0,-0.022550562750915073,2026-04-07 11:22:00
2026-04-09,57140,-1,9791.0,9769.0,9952.0,9791.0,0.0006494897011287872,2026-04-09 09:52:00
2026-04-10,57140,-1,9755.0,9758.0,9900.0,9755.0,-0.00190748731857089,2026-04-10 09:22:00
2026-04-13,57140,1,9785.0,9677.0,9785.0,9651.0,-0.012698664949234032,2026-04-13 09:18:00
2026-04-14,57140,1,9910.0,10055.0,9910.0,9781.0,0.012925674882718747,2026-04-14 09:24:00
2026-04-15,57140,-1,10050.0,10055.0,10285.0,10050.0,-0.0020973887195307093,2026-04-15 09:16:00
2026-04-16,57140,1,10190.0,10355.0,10190.0,10065.0,0.014462647612913947,2026-04-16 10:48:00
2026-04-17,57140,-1,10035.0,9962.0,10215.0,10035.0,0.005701127597209847,2026-04-17 10:12:00
2026-04-20,57140,-1,9883.0,9792.0,10040.0,9883.0,0.007650383624076597,2026-04-20 12:30:00
2026-04-21,57140,1,9968.0,9937.0,9968.0,9838.0,-0.004714797795871018,2026-04-21 11:10:00
2026-04-22,57140,-1,9710.0,9782.0,9827.0,9710.0,-0.008987679813931811,2026-04-22 09:32:00
2026-04-23,57140,-1,9684.0,9667.0,9903.0,9684.0,0.0001570155933437239,2026-04-23 09:16:00
2026-04-24,57140,-1,9623.0,9640.0,9742.0,9623.0,-0.003365042248190448,2026-04-24 09:23:00
2026-04-27,57140,1,9555.0,9500.0,9555.0,9378.0,-0.007372779085741173,2026-04-27 10:22:00
2026-04-28,57140,-1,9510.0,9730.0,9588.0,9510.0,-0.024470019640614835,2026-04-28 09:21:00
2026-04-30,57140,1,9506.0,9476.0,9506.0,9356.0,-0.004760891895278666,2026-04-30 12:57:00
2026-05-01,57140,1,9557.0,9492.0,9557.0,9390.0,-0.008424531710525488,2026-05-01 13:18:00
2026-05-07,57140,1,9819.0,9848.0,9819.0,9573.0,0.0013491046949992479,2026-05-07 11:19:00
2026-05-08,57140,-1,9816.0,10180.0,9971.0,9816.0,-0.03801130371376645,2026-05-08 09:44:00
2026-05-11,57140,1,10455.0,10360.0,10455.0,10270.0,-0.01072809604925985,2026-05-11 09:31:00
2026-05-12,57140,1,10605.0,10350.0,10605.0,10400.0,-0.025939068305267744,2026-05-12 09:17:00
2026-05-13,57140,1,10340.0,10655.0,10340.0,10200.0,0.028409396470297322,2026-05-13 09:17:00
2026-05-14,57140,-1,10335.0,10025.0,10555.0,10335.0,0.028854219941098727,2026-05-14 09:16:00
2026-05-18,57140,-1,11295.0,11125.0,11550.0,11295.0,0.01356532186766263,2026-05-18 09:16:00
2026-05-19,57140,-1,10795.0,10370.0,11125.0,10795.0,0.03856604172533476,2026-05-19 09:50:00
2026-05-20,57140,-1,10010.0,10125.0,10235.0,10010.0,-0.013023019665473621,2026-05-20 09:16:00
2026-05-21,57140,-1,10100.0,10165.0,10355.0,10100.0,-0.008015023233096195,2026-05-21 09:16:00
