date,code,side,entry,exit,or_high,or_low,pnl,entry_ts
2025-08-28,58030,1,11795.0,12320.0,11795.0,11315.0,0.04194824524573546,2025-08-28 09:32:00
2025-08-29,58030,1,12720.0,12770.0,12720.0,12245.0,0.0023231121324719193,2025-08-29 09:16:00
2025-09-01,58030,-1,12475.0,12415.0,12760.0,12475.0,0.0032212226774524805,2025-09-01 10:49:00
2025-09-02,58030,-1,12275.0,12425.0,12550.0,12275.0,-0.013745898302108121,2025-09-02 09:22:00
2025-09-03,58030,1,12675.0,12500.0,12675.0,12455.0,-0.01550290516899138,2025-09-03 12:31:00
2025-09-04,58030,1,13195.0,13140.0,13195.0,12775.0,-0.00577695689882295,2025-09-04 09:37:00
2025-09-05,58030,-1,13305.0,13340.0,13580.0,13305.0,-0.004227136057825151,2025-09-05 09:16:00
2025-09-08,58030,1,13515.0,13555.0,13515.0,13315.0,0.0013553032222178801,2025-09-08 10:33:00
2025-09-09,58030,-1,13720.0,12905.0,13880.0,13720.0,0.05963978912716199,2025-09-09 09:25:00
2025-09-10,58030,1,13480.0,13630.0,13480.0,13300.0,0.009466140224280183,2025-09-10 10:00:00
2025-09-11,58030,-1,13780.0,13990.0,14095.0,13780.0,-0.016724523091877268,2025-09-11 09:16:00
2025-09-12,58030,1,14250.0,14100.0,14250.0,14040.0,-0.012182109330536973,2025-09-12 09:30:00
2025-09-16,58030,-1,14205.0,13970.0,14560.0,14205.0,0.015081842037280864,2025-09-16 09:16:00
2025-09-17,58030,-1,13665.0,13455.0,13950.0,13665.0,0.013887035201162225,2025-09-17 09:16:00
2025-09-18,58030,-1,13430.0,13605.0,13660.0,13430.0,-0.014546361700063376,2025-09-18 09:33:00
2025-09-19,58030,-1,13815.0,13975.0,14205.0,13815.0,-0.013115060665783003,2025-09-19 09:32:00
2025-09-22,58030,-1,14130.0,14250.0,14355.0,14130.0,-0.01005671001822346,2025-09-22 09:30:00
2025-09-24,58030,1,14195.0,14570.0,14195.0,13880.0,0.024474830282178884,2025-09-24 09:57:00
2025-09-25,58030,1,14600.0,14550.0,14600.0,14170.0,-0.0050305350967892485,2025-09-25 09:42:00
2025-09-26,58030,-1,14420.0,14100.0,14660.0,14420.0,0.02084133447268041,2025-09-26 09:16:00
2025-09-29,58030,1,14435.0,14680.0,14435.0,14090.0,0.015230210071471198,2025-09-29 09:16:00
2025-09-30,58030,-1,14475.0,14455.0,14735.0,14475.0,-0.00021735200925049,2025-09-30 09:23:00
2025-10-01,58030,-1,14215.0,14295.0,14670.0,14215.0,-0.00721208067131195,2025-10-01 09:18:00
2025-10-02,58030,-1,14415.0,14155.0,14785.0,14415.0,0.016601412526502556,2025-10-02 09:35:00
2025-10-03,58030,-1,13905.0,14135.0,14150.0,13905.0,-0.018005503459625427,2025-10-03 09:26:00
2025-10-07,58030,1,15765.0,15290.0,15765.0,14700.0,-0.03219327305605323,2025-10-07 10:08:00
2025-10-08,58030,1,15805.0,15965.0,15805.0,14970.0,0.008472480499164206,2025-10-08 09:16:00
2025-10-09,58030,1,17180.0,16785.0,17180.0,16420.0,-0.024860286124111088,2025-10-09 09:16:00
2025-10-10,58030,-1,16650.0,16560.0,16960.0,16650.0,0.0038200674693391447,2025-10-10 09:44:00
2025-10-14,58030,1,16620.0,15745.0,16620.0,16360.0,-0.05568393487431421,2025-10-14 09:20:00
2025-10-15,58030,1,15980.0,16160.0,15980.0,15665.0,0.009601112754820696,2025-10-15 09:25:00
2025-10-16,58030,1,16565.0,16800.0,16565.0,16320.0,0.0124868506573541,2025-10-16 09:25:00
2025-10-17,58030,1,16745.0,16445.0,16745.0,16405.0,-0.019678226605147578,2025-10-17 09:58:00
2025-10-20,58030,1,16790.0,17195.0,16790.0,16505.0,0.022235172794779982,2025-10-20 10:24:00
2025-10-21,58030,-1,17015.0,16675.0,17575.0,17015.0,0.018584716151181607,2025-10-21 12:47:00
2025-10-22,58030,-1,16100.0,16935.0,16810.0,16100.0,-0.052163214279317686,2025-10-22 09:40:00
2025-10-23,58030,1,17040.0,17245.0,17040.0,16535.0,0.01035872498763466,2025-10-23 09:18:00
2025-10-24,58030,1,17740.0,17925.0,17740.0,17285.0,0.00877440960425071,2025-10-24 10:51:00
2025-10-27,58030,1,18530.0,19355.0,18530.0,18240.0,0.04195974373234296,2025-10-27 10:19:00
2025-10-28,58030,-1,19210.0,19195.0,19610.0,19210.0,-0.0008188516722957283,2025-10-28 10:28:00
2025-10-29,58030,1,20265.0,20110.0,20265.0,19755.0,-0.00927805629571115,2025-10-29 10:08:00
2025-10-30,58030,1,20850.0,20805.0,20850.0,20090.0,-0.0037606058099058162,2025-10-30 09:25:00
2025-10-31,58030,1,21025.0,21170.0,21025.0,20520.0,0.005272879287762051,2025-10-31 09:19:00
2025-11-04,58030,1,21670.0,20710.0,21670.0,21335.0,-0.04691214014077485,2025-11-04 09:46:00
2025-11-06,58030,-1,20415.0,21525.0,20800.0,20415.0,-0.05454512554225549,2025-11-06 09:25:00
2025-11-07,58030,-1,20625.0,20415.0,21270.0,20625.0,0.008634007449205594,2025-11-07 10:05:00
2025-11-10,58030,1,21200.0,20510.0,21200.0,20275.0,-0.03468860959367755,2025-11-10 10:24:00
2025-11-11,58030,1,21410.0,19285.0,21410.0,20825.0,-0.10613051094140037,2025-11-11 09:29:00
2025-11-12,58030,1,18970.0,20075.0,18970.0,18180.0,0.05501647588590244,2025-11-12 09:17:00
2025-11-13,58030,1,20660.0,20705.0,20660.0,19850.0,0.000575753306038192,2025-11-13 09:47:00
2025-11-17,58030,1,19615.0,19840.0,19615.0,19215.0,0.009805522195210853,2025-11-17 09:21:00
2025-11-18,58030,-1,18935.0,17875.0,19370.0,18935.0,0.056008972773686744,2025-11-18 09:17:00
2025-11-19,58030,-1,17390.0,17840.0,18085.0,17390.0,-0.027147798785671556,2025-11-19 09:17:00
2025-11-25,58030,-1,17850.0,17380.0,18195.0,17850.0,0.02508338838840212,2025-11-25 10:18:00
2025-11-26,58030,1,17810.0,18035.0,17810.0,17420.0,0.010954217053931995,2025-11-26 09:16:00
2025-11-28,58030,-1,18040.0,17950.0,18435.0,18040.0,0.0034013997001897337,2025-11-28 09:17:00
2025-12-01,58030,-1,17300.0,16345.0,17825.0,17300.0,0.05518446132755928,2025-12-01 09:19:00
2025-12-02,58030,-1,16530.0,16600.0,17020.0,16530.0,-0.005825783529564797,2025-12-02 10:40:00
2025-12-03,58030,-1,16915.0,17030.0,17315.0,16915.0,-0.00837569244192519,2025-12-03 09:30:00
2025-12-05,58030,1,17220.0,17250.0,17220.0,16790.0,0.00014064447778411814,2025-12-05 12:32:00
2025-12-08,58030,1,17760.0,18455.0,17760.0,17440.0,0.03678659891793797,2025-12-08 09:18:00
2025-12-09,58030,-1,18060.0,18470.0,18570.0,18060.0,-0.02404824622230918,2025-12-09 09:16:00
2025-12-10,58030,-1,18605.0,18460.0,18970.0,18605.0,0.006224132723879728,2025-12-10 09:21:00
2025-12-11,58030,-1,18465.0,18220.0,18730.0,18465.0,0.011757156472714263,2025-12-11 09:34:00
2025-12-12,58030,-1,18240.0,18500.0,18590.0,18240.0,-0.015753747438093765,2025-12-12 10:09:00
2025-12-16,58030,-1,16740.0,16500.0,17235.0,16740.0,0.01284068415479436,2025-12-16 09:16:00
2025-12-17,58030,-1,16165.0,16525.0,16630.0,16165.0,-0.023625974560353598,2025-12-17 09:27:00
2025-12-18,58030,1,16075.0,15960.0,16075.0,15735.0,-0.00877967810202043,2025-12-18 09:16:00
2025-12-19,58030,1,16530.0,16630.0,16530.0,16075.0,0.004431381371903455,2025-12-19 09:16:00
2025-12-22,58030,1,17650.0,17785.0,17650.0,17165.0,0.006019622021112782,2025-12-22 09:18:00
2025-12-23,58030,1,17815.0,17840.0,17815.0,17525.0,-0.0001976719059359421,2025-12-23 11:20:00
2025-12-24,58030,1,17925.0,18070.0,17925.0,17780.0,0.006456718118453014,2025-12-24 09:25:00
2025-12-25,58030,-1,17850.0,17620.0,18010.0,17850.0,0.011368887717614587,2025-12-25 09:27:00
2025-12-26,58030,1,17715.0,17160.0,17715.0,17575.0,-0.03343064425761904,2025-12-26 09:35:00
2025-12-29,58030,1,17810.0,17805.0,17810.0,17320.0,-0.0018807805718292193,2025-12-29 09:25:00
2025-12-30,58030,-1,17400.0,17440.0,17760.0,17400.0,-0.003896212260350157,2025-12-30 09:25:00
2026-01-05,58030,1,18235.0,18445.0,18235.0,17730.0,0.009850506787995504,2026-01-05 09:46:00
2026-01-06,58030,-1,18360.0,18500.0,18700.0,18360.0,-0.009196346891934777,2026-01-06 09:16:00
2026-01-07,58030,-1,18385.0,18245.0,18670.0,18385.0,0.006044044864824315,2026-01-07 12:57:00
2026-01-08,58030,1,18375.0,17585.0,18375.0,17980.0,-0.04554477917295463,2026-01-08 09:17:00
2026-01-09,58030,-1,16830.0,17085.0,17375.0,16830.0,-0.0166378773645405,2026-01-09 09:16:00
2026-01-13,58030,-1,17205.0,17165.0,17750.0,17205.0,0.0007276123397882879,2026-01-13 09:33:00
2026-01-14,58030,-1,16970.0,17295.0,17390.0,16970.0,-0.020570363142997167,2026-01-14 09:16:00
2026-01-15,58030,1,17185.0,17300.0,17185.0,16905.0,0.005069591201936052,2026-01-15 09:33:00
2026-01-16,58030,1,17380.0,17710.0,17380.0,17130.0,0.017209331957496292,2026-01-16 09:16:00
2026-01-19,58030,1,17075.0,17290.0,17075.0,16765.0,0.010912894238345322,2026-01-19 09:16:00
2026-01-20,58030,-1,16815.0,16880.0,17125.0,16815.0,-0.0054581439755781135,2026-01-20 09:17:00
2026-01-21,58030,1,17190.0,17930.0,17190.0,16450.0,0.04054746822228366,2026-01-21 09:19:00
2026-01-22,58030,-1,17930.0,18165.0,18425.0,17930.0,-0.014621378056123681,2026-01-22 09:16:00
2026-01-23,58030,-1,17980.0,17905.0,18320.0,17980.0,0.00258002559307818,2026-01-23 10:32:00
2026-01-26,58030,1,18060.0,17960.0,18060.0,17500.0,-0.007152485114785779,2026-01-26 09:22:00
2026-01-27,58030,-1,17655.0,18370.0,17960.0,17655.0,-0.04129986984668445,2026-01-27 09:23:00
2026-01-29,58030,-1,19590.0,19470.0,20065.0,19590.0,0.0045444125723410975,2026-01-29 09:18:00
2026-01-30,58030,1,19615.0,19570.0,19615.0,19220.0,-0.0038967982535310693,2026-01-30 09:30:00
2026-02-02,58030,1,20535.0,19860.0,20535.0,19750.0,-0.03502308879149533,2026-02-02 09:19:00
2026-02-04,58030,1,22850.0,22810.0,22850.0,21860.0,-0.0033520810439170833,2026-02-04 09:16:00
2026-02-05,58030,-1,22170.0,21655.0,22765.0,22170.0,0.021903648961630107,2026-02-05 10:56:00
2026-02-06,58030,1,21645.0,22395.0,21645.0,21260.0,0.032463238765319556,2026-02-06 09:40:00
2026-02-09,58030,1,23670.0,21955.0,23670.0,23020.0,-0.07681351951221184,2026-02-09 09:16:00
2026-02-12,58030,-1,22905.0,23050.0,23435.0,22905.0,-0.007910542103952074,2026-02-12 09:51:00
2026-02-13,58030,1,22920.0,21795.0,22920.0,22415.0,-0.05192930615618284,2026-02-13 09:16:00
2026-02-16,58030,-1,21730.0,21445.0,22145.0,21730.0,0.011602276299494466,2026-02-16 09:41:00
2026-02-17,58030,1,21490.0,21420.0,21490.0,21090.0,-0.004862645634816382,2026-02-17 09:20:00
2026-02-18,58030,1,22070.0,22340.0,22070.0,21315.0,0.010559573372409588,2026-02-18 09:16:00
2026-02-19,58030,1,23025.0,22950.0,23025.0,22585.0,-0.004862645634816382,2026-02-19 09:53:00
2026-02-20,58030,1,23100.0,22900.0,23100.0,22640.0,-0.010295706967553933,2026-02-20 09:38:00
2026-02-24,58030,1,24300.0,25190.0,24300.0,23390.0,0.03437074001801597,2026-02-24 09:16:00
2026-02-25,58030,-1,25020.0,26825.0,25700.0,25020.0,-0.07125878347799716,2026-02-25 09:32:00
2026-02-26,58030,-1,27000.0,27465.0,29100.0,27000.0,-0.018675600790254678,2026-02-26 09:53:00
2026-02-27,58030,1,26750.0,26765.0,26750.0,26185.0,-0.0010394094966709403,2026-02-27 09:16:00
2026-03-02,58030,1,26650.0,28425.0,26650.0,25890.0,0.06287988902474617,2026-03-02 09:36:00
2026-03-03,58030,-1,29005.0,27350.0,29810.0,29005.0,0.05715170005003746,2026-03-03 10:53:00
2026-03-04,58030,1,26800.0,25375.0,26800.0,25980.0,-0.05623745015485953,2026-03-04 09:19:00
2026-03-06,58030,-1,25370.0,25100.0,25960.0,25370.0,0.009099527473452282,2026-03-06 09:18:00
2026-03-12,58030,1,25770.0,25700.0,25770.0,25160.0,-0.004320032763099627,2026-03-12 09:24:00
2026-03-16,58030,-1,25965.0,25630.0,26705.0,25965.0,0.011385936920302478,2026-03-16 09:21:00
2026-03-17,58030,-1,25375.0,24605.0,26100.0,25375.0,0.02921476304400991,2026-03-17 09:21:00
2026-03-18,58030,1,25390.0,25705.0,25390.0,24905.0,0.01073012979088091,2026-03-18 09:16:00
2026-03-19,58030,1,25965.0,25330.0,25965.0,25170.0,-0.02636001328269842,2026-03-19 10:52:00
2026-03-24,58030,1,25845.0,25600.0,25845.0,25050.0,-0.011124807162485801,2026-03-24 09:25:00
2026-03-26,58030,1,28730.0,28115.0,28730.0,27655.0,-0.023238631247033178,2026-03-26 09:16:00
2026-03-27,58030,-1,26800.0,27630.0,27610.0,26800.0,-0.03210025141851414,2026-03-27 09:17:00
2026-03-30,58030,-1,4328.0,4505.0,4477.0,4328.0,-0.04168234951612077,2026-03-30 09:38:00
2026-04-02,58030,-1,4501.0,4293.0,4662.0,4501.0,0.04571380506837204,2026-04-02 09:28:00
2026-04-03,58030,1,4579.0,4616.0,4579.0,4420.0,0.006447895530840064,2026-04-03 09:26:00
2026-04-06,58030,-1,4622.0,4600.0,4709.0,4622.0,0.0031712083571397215,2026-04-06 09:16:00
2026-04-07,58030,-1,4502.0,4370.0,4600.0,4502.0,0.02815873337704169,2026-04-07 09:35:00
2026-04-09,58030,1,4905.0,5028.0,4905.0,4740.0,0.023167197710674495,2026-04-09 09:16:00
2026-04-10,58030,1,5372.0,5630.0,5372.0,5173.0,0.04530916349060797,2026-04-10 09:17:00
2026-04-15,58030,-1,5855.0,5683.0,6037.0,5855.0,0.02821673473469628,2026-04-15 09:16:00
2026-04-16,58030,1,5800.0,5951.0,5800.0,5550.0,0.024101355110341418,2026-04-16 09:36:00
2026-04-17,58030,1,5921.0,5762.0,5921.0,5788.0,-0.028820716887302363,2026-04-17 09:24:00
2026-04-20,58030,1,5837.0,5529.0,5837.0,5684.0,-0.05580999886585803,2026-04-20 09:24:00
2026-04-21,58030,1,5745.0,5889.0,5745.0,5574.0,0.02315629266171478,2026-04-21 09:16:00
2026-04-22,58030,1,5869.0,5985.0,5869.0,5688.0,0.01797207743373893,2026-04-22 10:21:00
2026-04-23,58030,-1,5951.0,5893.0,6218.0,5951.0,0.008194066806938773,2026-04-23 09:16:00
2026-04-24,58030,1,6051.0,6037.0,6051.0,5894.0,-0.0039163478258953345,2026-04-24 09:20:00
2026-04-27,58030,1,6130.0,6347.0,6130.0,5993.0,0.033187510376212925,2026-04-27 09:27:00
2026-04-28,58030,-1,6176.0,6281.0,6321.0,6176.0,-0.018458390749768613,2026-04-28 11:00:00
2026-05-01,58030,-1,5878.0,5808.0,6027.0,5878.0,0.010380290474230652,2026-05-01 09:23:00
2026-05-08,58030,-1,6283.0,6582.0,6485.0,6283.0,-0.0480910771003382,2026-05-08 09:17:00
2026-05-11,58030,-1,6765.0,6832.0,6980.0,6765.0,-0.011455194863517473,2026-05-11 10:20:00
2026-05-13,58030,1,7520.0,7855.0,7520.0,7303.0,0.04198413374583606,2026-05-13 09:21:00
2026-05-14,58030,1,7797.0,6355.0,7797.0,7580.0,-0.20609713968604546,2026-05-14 09:39:00
2026-05-15,58030,-1,6380.0,5819.0,6999.0,6380.0,0.09043967168216564,2026-05-15 09:40:00
2026-05-18,58030,1,5849.0,5653.0,5849.0,5580.0,-0.035684328767734995,2026-05-18 09:35:00
2026-05-19,58030,-1,5472.0,4695.0,5639.0,5472.0,0.15154606766002315,2026-05-19 09:57:00
