date,code,side,entry,exit,or_high,or_low,pnl,entry_ts
2025-08-13,57130,-1,3685.0,3624.0,3712.0,3685.0,0.015092137460566996,2025-08-13 09:18:00
2025-08-14,57130,1,3627.0,3596.0,3627.0,3595.0,-0.010183743691391443,2025-08-14 09:23:00
2025-08-15,57130,1,3613.0,3690.0,3613.0,3563.0,0.01948800588693259,2025-08-15 09:29:00
2025-08-18,57130,1,3825.0,3788.0,3825.0,3750.0,-0.01132029195466736,2025-08-18 09:28:00
2025-08-19,57130,1,3785.0,3757.0,3785.0,3741.0,-0.009025120297580224,2025-08-19 13:22:00
2025-08-20,57130,-1,3725.0,3726.0,3769.0,3725.0,-0.001868420347873782,2025-08-20 12:50:00
2025-08-21,57130,1,3762.0,3754.0,3762.0,3734.0,-0.0037287927145215173,2025-08-21 09:29:00
2025-08-22,57130,-1,3774.0,3767.0,3823.0,3774.0,0.00025651823645440495,2025-08-22 11:19:00
2025-08-25,57130,1,3946.0,3946.0,3946.0,3876.0,-0.0016,2025-08-25 09:44:00
2025-08-26,57130,-1,3915.0,3956.0,3949.0,3915.0,-0.01201808431769936,2025-08-26 09:27:00
2025-08-27,57130,1,3970.0,4011.0,3970.0,3916.0,0.00867449208881685,2025-08-27 09:23:00
2025-08-28,57130,1,4039.0,4044.0,4039.0,3961.0,-0.0003628354230509373,2025-08-28 13:32:00
2025-09-01,57130,-1,4002.0,4019.0,4089.0,4002.0,-0.0058388793055224545,2025-09-01 10:36:00
2025-09-02,57130,1,4072.0,4147.0,4072.0,4021.0,0.01665090201602266,2025-09-02 09:16:00
2025-09-03,57130,1,4255.0,4181.0,4255.0,4188.0,-0.01914430965090951,2025-09-03 09:28:00
2025-09-04,57130,1,4240.0,4207.0,4240.0,4152.0,-0.009413464635482574,2025-09-04 09:36:00
2025-09-05,57130,-1,4186.0,4194.0,4252.0,4186.0,-0.0035093084559201515,2025-09-05 09:55:00
2025-09-08,57130,-1,4228.0,4264.0,4312.0,4228.0,-0.010078618855552196,2025-09-08 12:54:00
2025-09-09,57130,-1,4248.0,4224.0,4319.0,4248.0,0.004065737535677308,2025-09-09 09:16:00
2025-09-10,57130,1,4205.0,4209.0,4205.0,4155.0,-0.0006492036364777656,2025-09-10 12:30:00
2025-09-11,57130,1,4264.0,4288.0,4264.0,4191.0,0.004012736904957385,2025-09-11 09:16:00
2025-09-12,57130,-1,4325.0,4331.0,4359.0,4325.0,-0.002986321848647084,2025-09-12 09:27:00
2025-09-16,57130,-1,4347.0,4415.0,4386.0,4347.0,-0.017121882049268355,2025-09-16 09:51:00
2025-09-17,57130,-1,4405.0,4327.0,4477.0,4405.0,0.01626579814539506,2025-09-17 10:43:00
2025-09-18,57130,-1,4319.0,4320.0,4353.0,4319.0,-0.0018315082774549747,2025-09-18 09:24:00
2025-09-19,57130,-1,4250.0,4150.0,4338.0,4250.0,0.022210648693718558,2025-09-19 09:16:00
2025-09-22,57130,1,4256.0,4258.0,4256.0,4191.0,-0.0011301855680554871,2025-09-22 09:17:00
2025-09-24,57130,-1,4268.0,4329.0,4321.0,4268.0,-0.015791235020336566,2025-09-24 10:50:00
2025-09-26,57130,-1,4697.0,4673.0,4772.0,4697.0,0.0035227433265688926,2025-09-26 09:45:00
2025-09-29,57130,1,4689.0,4730.0,4689.0,4605.0,0.007105862396392445,2025-09-29 09:16:00
2025-09-30,57130,-1,4753.0,4767.0,4830.0,4753.0,-0.004541178590816229,2025-09-30 09:45:00
2025-10-01,57130,-1,4731.0,4690.0,4819.0,4731.0,0.007104014190823064,2025-10-01 09:21:00
2025-10-03,57130,1,4892.0,4905.0,4892.0,4836.0,0.0010538751924004037,2025-10-03 09:23:00
2025-10-06,57130,-1,4983.0,4963.0,5055.0,4983.0,0.0024217226939637704,2025-10-06 09:16:00
2025-10-07,57130,-1,5002.0,4877.0,5067.0,5002.0,0.023707555727511802,2025-10-07 09:19:00
2025-10-08,57130,-1,4902.0,5133.0,4975.0,4902.0,-0.04764699847224528,2025-10-08 10:35:00
2025-10-09,57130,-1,5186.0,5242.0,5306.0,5186.0,-0.012340417784741941,2025-10-09 10:01:00
2025-10-10,57130,-1,5080.0,5018.0,5200.0,5080.0,0.010679813646160023,2025-10-10 09:19:00
2025-10-14,57130,1,5324.0,5100.0,5324.0,5070.0,-0.044584360802585134,2025-10-14 09:58:00
2025-10-15,57130,1,5301.0,5279.0,5301.0,5207.0,-0.005758796164189896,2025-10-15 09:16:00
2025-10-16,57130,-1,5311.0,5321.0,5390.0,5311.0,-0.0034811141739702484,2025-10-16 11:04:00
2025-10-17,57130,1,5409.0,5448.0,5409.0,5278.0,0.005584335957921327,2025-10-17 10:03:00
2025-10-21,57130,-1,5287.0,5300.0,5395.0,5287.0,-0.004055843304763015,2025-10-21 14:01:00
2025-10-23,57130,1,4981.0,5086.0,4981.0,4932.0,0.019260992908781558,2025-10-23 09:16:00
2025-10-24,57130,-1,5090.0,5094.0,5150.0,5090.0,-0.0023855459948339693,2025-10-24 09:18:00
2025-10-27,57130,-1,5157.0,5197.0,5216.0,5157.0,-0.009326520957482983,2025-10-27 09:21:00
2025-10-28,57130,-1,5010.0,4907.0,5090.0,5010.0,0.019173157989007074,2025-10-28 10:47:00
2025-10-29,57130,-1,4916.0,4920.0,4991.0,4916.0,-0.002413338800428281,2025-10-29 09:17:00
2025-10-30,57130,-1,5010.0,5084.0,5061.0,5010.0,-0.016262438230434134,2025-10-30 10:27:00
2025-10-31,57130,-1,5082.0,5077.0,5132.0,5082.0,-0.0006156510672849337,2025-10-31 10:07:00
2025-11-04,57130,1,5105.0,4954.0,5105.0,5043.0,-0.03162512054946105,2025-11-04 09:49:00
2025-11-05,57130,-1,4812.0,4824.0,4898.0,4812.0,-0.004090661312451831,2025-11-05 09:37:00
2025-11-06,57130,-1,4869.0,4932.0,4932.0,4869.0,-0.014456008101533956,2025-11-06 09:25:00
2025-11-07,57130,-1,4864.0,4910.0,4899.0,4864.0,-0.011012797142563374,2025-11-07 09:31:00
2025-11-11,57130,1,5069.0,4988.0,5069.0,4960.0,-0.017708531672422242,2025-11-11 09:37:00
2025-11-12,57130,1,4998.0,5120.0,4998.0,4936.0,0.022516606638655817,2025-11-12 09:16:00
2025-11-13,57130,1,5227.0,5205.0,5227.0,5079.0,-0.005817797663852547,2025-11-13 13:47:00
2025-11-14,57130,1,5107.0,5197.0,5107.0,5044.0,0.015869388360797848,2025-11-14 09:16:00
2025-11-17,57130,1,5174.0,5091.0,5174.0,5091.0,-0.01777180884363839,2025-11-17 09:25:00
2025-11-18,57130,-1,5001.0,4792.0,5042.0,5001.0,0.04109003162361847,2025-11-18 09:25:00
2025-11-19,57130,-1,4752.0,4842.0,4870.0,4752.0,-0.020362276455523035,2025-11-19 09:20:00
2025-11-20,57130,1,4986.0,4945.0,4986.0,4899.0,-0.009857020026690734,2025-11-20 09:19:00
2025-11-26,57130,1,4848.0,4885.0,4848.0,4794.0,0.006003036727732724,2025-11-26 09:35:00
2025-11-28,57130,1,5090.0,5132.0,5090.0,4993.0,0.006617616190958564,2025-11-28 09:27:00
2025-12-01,57130,-1,5085.0,5127.0,5182.0,5085.0,-0.009825663301040283,2025-12-01 10:12:00
2025-12-02,57130,-1,5108.0,5086.0,5230.0,5108.0,0.0027162711703649887,2025-12-02 10:03:00
2025-12-03,57130,-1,5059.0,5119.0,5108.0,5059.0,-0.013390272165647176,2025-12-03 09:21:00
2025-12-04,57130,-1,5282.0,5325.0,5412.0,5282.0,-0.009707897720548378,2025-12-04 09:18:00
2025-12-05,57130,1,5293.0,5499.0,5293.0,5200.0,0.03658106464982715,2025-12-05 09:32:00
2025-12-08,57130,-1,5400.0,5469.0,5523.0,5400.0,-0.014296830794406978,2025-12-08 12:30:00
2025-12-09,57130,-1,5440.0,5351.0,5494.0,5440.0,0.014895601538683686,2025-12-09 09:16:00
2025-12-10,57130,-1,5438.0,5388.0,5498.0,5438.0,0.0076370876621614,2025-12-10 10:08:00
2025-12-11,57130,1,5470.0,5454.0,5470.0,5428.0,-0.004529332010493046,2025-12-11 09:26:00
2025-12-12,57130,1,5744.0,5952.0,5744.0,5620.0,0.03397146578486759,2025-12-12 09:34:00
2025-12-15,57130,-1,5675.0,5706.0,5842.0,5675.0,-0.007047689423841986,2025-12-15 12:41:00
2025-12-16,57130,-1,5640.0,5614.0,5700.0,5640.0,0.0030205875702767598,2025-12-16 09:39:00
2025-12-17,57130,1,5838.0,5882.0,5838.0,5706.0,0.005908567699880321,2025-12-17 09:45:00
2025-12-18,57130,1,5851.0,5799.0,5851.0,5770.0,-0.010527097911795496,2025-12-18 09:16:00
2025-12-19,57130,-1,5756.0,5792.0,5824.0,5756.0,-0.007834866058293859,2025-12-19 09:19:00
2025-12-22,57130,1,5986.0,6090.0,5986.0,5897.0,0.015624672291298356,2025-12-22 09:16:00
2025-12-23,57130,1,6089.0,6049.0,6089.0,6005.0,-0.008190895501659797,2025-12-23 09:16:00
2025-12-24,57130,1,6334.0,6488.0,6334.0,6122.0,0.022422368696663836,2025-12-24 09:18:00
2025-12-25,57130,-1,6460.0,6331.0,6673.0,6460.0,0.01857111623252097,2025-12-25 09:56:00
2025-12-26,57130,-1,6345.0,6421.0,6455.0,6345.0,-0.013506767645560353,2025-12-26 13:10:00
2025-12-29,57130,1,6745.0,6675.0,6745.0,6620.0,-0.012032285373405975,2025-12-29 09:21:00
2026-01-07,57130,1,7277.0,7174.0,7277.0,7123.0,-0.015855310254858517,2026-01-07 09:16:00
2026-01-08,57130,-1,7141.0,7039.0,7287.0,7141.0,0.01278670794097836,2026-01-08 12:33:00
2026-01-09,57130,-1,7097.0,7171.0,7230.0,7097.0,-0.011972955357591944,2026-01-09 10:30:00
2026-01-14,57130,1,7624.0,7846.0,7624.0,7537.0,0.027102681435459887,2026-01-14 09:31:00
2026-01-15,57130,1,7914.0,7850.0,7914.0,7796.0,-0.009719811168915517,2026-01-15 09:20:00
2026-01-16,57130,-1,7643.0,7770.0,7764.0,7643.0,-0.01807996811880894,2026-01-16 09:43:00
2026-01-19,57130,-1,7643.0,7868.0,7794.0,7643.0,-0.030613704266065706,2026-01-19 09:29:00
2026-01-20,57130,-1,7817.0,8082.0,7935.0,7817.0,-0.03493851741808847,2026-01-20 09:25:00
2026-01-21,57130,1,8230.0,8380.0,8230.0,7884.0,0.016461899805013294,2026-01-21 10:24:00
2026-01-22,57130,-1,8026.0,8180.0,8209.0,8026.0,-0.02060587876993071,2026-01-22 09:17:00
2026-01-23,57130,1,8558.0,8488.0,8558.0,8300.0,-0.009813116682943063,2026-01-23 09:46:00
2026-01-27,57130,1,8682.0,8788.0,8682.0,8441.0,0.010535237644962033,2026-01-27 09:17:00
2026-01-28,57130,1,8826.0,9004.0,8826.0,8688.0,0.018367012197130363,2026-01-28 09:54:00
2026-01-29,57130,1,9360.0,9855.0,9360.0,9120.0,0.04993365011518288,2026-01-29 10:00:00
2026-01-30,57130,1,9947.0,9360.0,9947.0,9436.0,-0.062425707680776224,2026-01-30 09:17:00
2026-02-03,57130,1,8684.0,8749.0,8684.0,8464.0,0.005857156108082,2026-02-03 10:25:00
2026-02-04,57130,1,9144.0,9300.0,9144.0,8916.0,0.015316473666700619,2026-02-04 09:16:00
2026-02-05,57130,1,9347.0,8825.0,9347.0,8910.0,-0.05906683338108588,2026-02-05 09:18:00
2026-02-09,57130,1,9071.0,9458.0,9071.0,8800.0,0.04017843258887694,2026-02-09 09:39:00
2026-02-12,57130,1,10670.0,10795.0,10670.0,10280.0,0.010046998653108676,2026-02-12 09:23:00
2026-02-13,57130,-1,10125.0,9886.0,10490.0,10125.0,0.022287998107835272,2026-02-13 09:28:00
2026-02-17,57130,-1,9725.0,9320.0,9888.0,9725.0,0.04093726080701016,2026-02-17 09:17:00
2026-02-18,57130,1,9425.0,9678.0,9425.0,9200.0,0.02488953503705241,2026-02-18 09:19:00
2026-02-20,57130,-1,9826.0,10010.0,9999.0,9826.0,-0.020152659580672718,2026-02-20 09:16:00
2026-02-24,57130,1,10610.0,10810.0,10610.0,10310.0,0.01707467902522505,2026-02-24 09:41:00
2026-02-25,57130,1,11420.0,11650.0,11420.0,10920.0,0.01833997578384534,2026-02-25 09:16:00
2026-02-26,57130,-1,11565.0,11345.0,11900.0,11565.0,0.017606177451597496,2026-02-26 09:50:00
2026-02-27,57130,1,11845.0,12625.0,11845.0,11350.0,0.062173137550674835,2026-02-27 09:27:00
2026-03-02,57130,-1,12695.0,13050.0,13300.0,12695.0,-0.02917991861206076,2026-03-02 09:17:00
2026-03-03,57130,-1,12635.0,11995.0,13280.0,12635.0,0.050380844548499594,2026-03-03 10:53:00
2026-03-05,57130,-1,11205.0,10535.0,11580.0,11205.0,0.06005705999673797,2026-03-05 09:21:00
2026-03-06,57130,-1,10190.0,10125.0,10485.0,10190.0,0.004799234242030556,2026-03-06 09:35:00
2026-03-10,57130,1,10180.0,10075.0,10180.0,9800.0,-0.011967903289630048,2026-03-10 10:29:00
2026-03-11,57130,1,10780.0,10485.0,10780.0,10550.0,-0.02934690112696783,2026-03-11 12:44:00
2026-03-12,57130,-1,10265.0,10060.0,10520.0,10265.0,0.018572885799303784,2026-03-12 09:19:00
2026-03-13,57130,1,10080.0,9929.0,10080.0,9752.0,-0.01669349459176545,2026-03-13 09:45:00
2026-03-16,57130,-1,9542.0,9711.0,9779.0,9542.0,-0.01915615651830182,2026-03-16 09:26:00
2026-03-17,57130,-1,9737.0,9567.0,9879.0,9737.0,0.016013385300588906,2026-03-17 09:21:00
2026-03-18,57130,1,9820.0,10015.0,9820.0,9682.0,0.018062846751407065,2026-03-18 09:27:00
2026-03-26,57130,1,9324.0,9337.0,9324.0,9202.0,-0.00020671967172194365,2026-03-26 09:16:00
2026-03-27,57130,-1,9122.0,9478.0,9244.0,9122.0,-0.039884245255887935,2026-03-27 09:17:00
2026-03-30,57130,1,9211.0,9250.0,9211.0,9047.0,0.0026251295182352493,2026-03-30 09:17:00
2026-04-02,57130,1,9933.0,9214.0,9933.0,9673.0,-0.07673848071949363,2026-04-02 09:46:00
2026-04-06,57130,1,9616.0,9476.0,9616.0,9439.0,-0.016266091496312723,2026-04-06 10:01:00
2026-04-07,57130,1,9536.0,9544.0,9536.0,9350.0,-0.0007614255273790545,2026-04-07 09:23:00
2026-04-09,57130,1,10215.0,9922.0,10215.0,10050.0,-0.030702714390728227,2026-04-09 09:16:00
2026-04-10,57130,1,10035.0,9986.0,10035.0,9820.0,-0.006494870169883891,2026-04-10 10:34:00
2026-04-13,57130,-1,9875.0,9867.0,10180.0,9875.0,-0.0007895450878440001,2026-04-13 09:58:00
2026-04-14,57130,1,10320.0,10400.0,10320.0,10130.0,0.006122046093910319,2026-04-14 09:24:00
2026-04-15,57130,1,10900.0,10645.0,10900.0,10595.0,-0.02527249088965518,2026-04-15 09:24:00
2026-04-16,57130,-1,10550.0,11020.0,10740.0,10550.0,-0.045185943802692835,2026-04-16 09:26:00
2026-04-17,57130,-1,10470.0,10150.0,10780.0,10470.0,0.02944031939464916,2026-04-17 09:32:00
2026-04-20,57130,1,10195.0,10070.0,10195.0,10005.0,-0.013936697295947546,2026-04-20 10:01:00
2026-04-21,57130,1,10190.0,10290.0,10190.0,10030.0,0.008165702611324864,2026-04-21 10:25:00
2026-04-22,57130,-1,9876.0,10030.0,10040.0,9876.0,-0.017073030490911034,2026-04-22 09:36:00
2026-04-23,57130,-1,9950.0,9740.0,10315.0,9950.0,0.019731433516057672,2026-04-23 09:16:00
2026-04-24,57130,-1,9692.0,9713.0,9864.0,9692.0,-0.0037643914659141317,2026-04-24 12:44:00
2026-04-27,57130,1,9596.0,9599.0,9596.0,9305.0,-0.0012874185960481594,2026-04-27 09:46:00
2026-04-28,57130,1,9872.0,9664.0,9872.0,9651.0,-0.022894825970572883,2026-04-28 09:42:00
2026-04-30,57130,-1,9320.0,9423.0,9469.0,9320.0,-0.012590880527119389,2026-04-30 09:17:00
2026-05-01,57130,1,9537.0,9532.0,9537.0,9259.0,-0.0021244113602796088,2026-05-01 10:07:00
2026-05-08,57130,-1,10060.0,10615.0,10295.0,10060.0,-0.05530093048362623,2026-05-08 11:10:00
2026-05-11,57130,-1,10290.0,10155.0,10765.0,10290.0,0.011606354813610229,2026-05-11 09:59:00
2026-05-13,57130,1,10855.0,10820.0,10855.0,10620.0,-0.004829529911919754,2026-05-13 09:16:00
2026-05-14,57130,1,11090.0,10565.0,11090.0,10785.0,-0.05009715029425565,2026-05-14 09:26:00
2026-05-15,57130,1,11095.0,10275.0,11095.0,10510.0,-0.07838079600225895,2026-05-15 09:18:00
2026-05-18,57130,-1,9869.0,9560.0,10010.0,9869.0,0.030210804126560253,2026-05-18 09:19:00
2026-05-19,57130,-1,9393.0,9280.0,9558.0,9393.0,0.010503184214269093,2026-05-19 09:50:00
2026-05-20,57130,-1,8959.0,8980.0,9201.0,8959.0,-0.003941268698666773,2026-05-20 09:16:00
