date,code,side,entry,exit,or_high,or_low,pnl,entry_ts
2025-05-27,58010,-1,6580.0,6695.0,6749.0,6580.0,-0.018926233805910034,2025-05-27 09:22:00
2025-05-28,58010,-1,6746.0,6673.0,6840.0,6746.0,0.009280202717988994,2025-05-28 09:29:00
2025-05-29,58010,-1,6772.0,6973.0,6896.0,6772.0,-0.030849083967984716,2025-05-29 09:22:00
2025-05-30,58010,-1,6801.0,6878.0,6936.0,6801.0,-0.012858251816572856,2025-05-30 12:56:00
2025-06-02,58010,1,6771.0,6787.0,6771.0,6683.0,0.000760231218112982,2025-06-02 09:16:00
2025-06-03,58010,-1,6815.0,6778.0,6945.0,6815.0,0.0038439919636363276,2025-06-03 09:27:00
2025-06-04,58010,1,7118.0,7206.0,7118.0,6947.0,0.010687225237900501,2025-06-04 10:01:00
2025-06-05,58010,1,7222.0,7152.0,7222.0,7115.0,-0.011339884984052933,2025-06-05 09:21:00
2025-06-06,58010,1,7145.0,7018.0,7145.0,7068.0,-0.019534534220807403,2025-06-06 09:16:00
2025-06-09,58010,1,7211.0,7068.0,7211.0,7102.0,-0.021630083477172535,2025-06-09 10:03:00
2025-06-10,58010,-1,7137.0,7000.0,7286.0,7137.0,0.017782370933617047,2025-06-10 09:37:00
2025-06-11,58010,-1,7021.0,6793.0,7209.0,7021.0,0.0314129878259469,2025-06-11 09:16:00
2025-06-12,58010,-1,6745.0,6807.0,6856.0,6745.0,-0.010750004806095106,2025-06-12 09:32:00
2025-06-13,58010,-1,6760.0,6714.0,6820.0,6760.0,0.005227991497029543,2025-06-13 09:16:00
2025-06-16,58010,1,6774.0,6927.0,6774.0,6655.0,0.020735064644888113,2025-06-16 09:25:00
2025-06-17,58010,1,6945.0,6899.0,6945.0,6831.0,-0.008245502642335414,2025-06-17 09:37:00
2025-06-18,58010,-1,6821.0,6880.0,6901.0,6821.0,-0.010212563272670033,2025-06-18 09:25:00
2025-06-19,58010,1,6831.0,6849.0,6831.0,6775.0,0.0010315804660558211,2025-06-19 09:37:00
2025-06-20,58010,1,6824.0,6755.0,6824.0,6753.0,-0.011762838777215812,2025-06-20 09:17:00
2025-06-23,58010,-1,6603.0,6559.0,6687.0,6603.0,0.005085938900835848,2025-06-23 09:18:00
2025-06-24,58010,1,6787.0,6975.0,6787.0,6691.0,0.02572330998580811,2025-06-24 09:22:00
2025-06-25,58010,-1,6891.0,6924.0,7181.0,6891.0,-0.006377424938891884,2025-06-25 11:23:00
2025-06-26,58010,1,7106.0,7126.0,7106.0,6865.0,0.0012105695848090563,2025-06-26 09:24:00
2025-06-27,58010,1,7238.0,7170.0,7238.0,7151.0,-0.011039270530021659,2025-06-27 09:56:00
2025-06-30,58010,-1,7162.0,7033.0,7298.0,7162.0,0.016575914250359758,2025-06-30 10:34:00
2025-07-01,58010,1,7183.0,7298.0,7183.0,7060.0,0.014283214921591396,2025-07-01 09:41:00
2025-07-02,58010,1,6999.0,7203.0,6999.0,6804.0,0.027130324199823305,2025-07-02 09:24:00
2025-07-03,58010,-1,7192.0,7182.0,7309.0,7192.0,-0.00020859863457191406,2025-07-03 09:26:00
2025-07-04,58010,-1,7147.0,7198.0,7287.0,7147.0,-0.008710521418997131,2025-07-04 09:16:00
2025-07-07,58010,-1,7053.0,6965.0,7134.0,7053.0,0.010955450994273074,2025-07-07 09:28:00
2025-07-08,58010,1,7356.0,7420.0,7356.0,7125.0,0.007062750437214368,2025-07-08 09:21:00
2025-07-09,58010,-1,7373.0,7200.0,7470.0,7373.0,0.02214365298550385,2025-07-09 09:16:00
2025-07-10,58010,1,7323.0,7315.0,7323.0,7219.0,-0.002693045606845027,2025-07-10 09:42:00
2025-07-11,58010,-1,7180.0,7093.0,7387.0,7180.0,0.01059100084018311,2025-07-11 10:25:00
2025-07-14,58010,1,7086.0,7193.0,7086.0,6973.0,0.013387324441938943,2025-07-14 10:00:00
2025-07-15,58010,1,7505.0,7660.0,7505.0,7238.0,0.01884251866707474,2025-07-15 09:19:00
2025-07-16,58010,-1,7502.0,7571.0,7650.0,7502.0,-0.010755507461473938,2025-07-16 09:26:00
2025-07-17,58010,1,7603.0,7635.0,7603.0,7444.0,0.002600032424296076,2025-07-17 15:06:00
2025-07-18,58010,1,7874.0,7680.0,7874.0,7681.0,-0.02654664536196501,2025-07-18 09:18:00
2025-07-22,58010,-1,7739.0,7697.0,8005.0,7739.0,0.0038418377361417073,2025-07-22 12:51:00
2025-07-23,58010,-1,7701.0,7570.0,7848.0,7701.0,0.015557123107755633,2025-07-23 09:18:00
2025-07-24,58010,1,7944.0,8118.0,7944.0,7662.0,0.020066891673834478,2025-07-24 09:18:00
2025-07-25,58010,1,8152.0,8150.0,8152.0,7959.0,-0.0018453686676523343,2025-07-25 10:30:00
2025-07-29,58010,1,8229.0,8138.0,8229.0,8000.0,-0.012720051044077703,2025-07-29 09:48:00
2025-07-31,58010,1,9279.0,9195.0,9279.0,8796.0,-0.01069392431475779,2025-07-31 10:22:00
2025-08-01,58010,1,9127.0,8970.0,9127.0,8935.0,-0.018951377464035513,2025-08-01 09:34:00
2025-08-05,58010,1,9435.0,9764.0,9435.0,9210.0,0.03267597371020002,2025-08-05 09:16:00
2025-08-06,58010,1,9719.0,9800.0,9719.0,9494.0,0.006699653155192629,2025-08-06 09:31:00
2025-08-07,58010,-1,9740.0,9066.0,10015.0,9740.0,0.07010996513578623,2025-08-07 14:00:00
2025-08-08,58010,-1,8408.0,8159.0,8865.0,8408.0,0.028462021127986875,2025-08-08 10:35:00
2025-08-12,58010,1,8448.0,8240.0,8448.0,8270.0,-0.026529383042525362,2025-08-12 09:16:00
2025-08-13,58010,1,8425.0,8652.0,8425.0,8274.0,0.024987031852386897,2025-08-13 09:24:00
2025-08-14,58010,-1,8411.0,8211.0,8630.0,8411.0,0.02246565425364854,2025-08-14 09:19:00
2025-08-15,58010,1,8424.0,8750.0,8424.0,8190.0,0.03636892553784872,2025-08-15 09:36:00
2025-08-18,58010,1,8839.0,8903.0,8839.0,8657.0,0.005614550512723193,2025-08-18 09:16:00
2025-08-19,58010,-1,8794.0,8644.0,9054.0,8794.0,0.015604232113978864,2025-08-19 09:20:00
2025-08-22,58010,-1,8427.0,8481.0,8630.0,8427.0,-0.007987530589346623,2025-08-22 09:46:00
2025-08-26,58010,-1,8740.0,8847.0,8952.0,8740.0,-0.0137682288338049,2025-08-26 09:32:00
2025-08-27,58010,-1,8751.0,8885.0,8920.0,8751.0,-0.016796482052920683,2025-08-27 09:28:00
2025-08-28,58010,1,8926.0,8870.0,8926.0,8575.0,-0.007893569885590094,2025-08-28 11:27:00
2025-08-29,58010,1,9154.0,9374.0,9154.0,8813.0,0.0221489572690641,2025-08-29 09:16:00
2025-09-01,58010,-1,8865.0,8862.0,9088.0,8865.0,-0.0012615332511265883,2025-09-01 09:34:00
2025-09-02,58010,-1,8691.0,8559.0,8839.0,8691.0,0.013704646555850412,2025-09-02 09:21:00
2025-09-03,58010,-1,8478.0,8348.0,8685.0,8478.0,0.013852583715491045,2025-09-03 13:37:00
2025-09-04,58010,1,8684.0,8486.0,8684.0,8444.0,-0.024664505235912296,2025-09-04 09:49:00
2025-09-05,58010,1,8723.0,8820.0,8723.0,8590.0,0.009458654567618508,2025-09-05 09:16:00
2025-09-08,58010,-1,8771.0,8880.0,8858.0,8771.0,-0.013950732034834094,2025-09-08 09:23:00
2025-09-09,58010,-1,8910.0,8751.0,9052.0,8910.0,0.016406261929023926,2025-09-09 09:37:00
2025-09-10,58010,1,9018.0,9249.0,9018.0,8775.0,0.02369285757323046,2025-09-10 09:18:00
2025-09-11,58010,-1,9309.0,9252.0,9533.0,9309.0,0.004541929765160116,2025-09-11 09:16:00
2025-09-12,58010,-1,9265.0,9108.0,9407.0,9265.0,0.015490711535829902,2025-09-12 10:17:00
2025-09-16,58010,-1,9087.0,9069.0,9315.0,9087.0,0.00038281624777926327,2025-09-16 09:21:00
2025-09-17,58010,-1,8860.0,8695.0,9062.0,8860.0,0.017198616810743226,2025-09-17 09:17:00
2025-09-18,58010,-1,8645.0,8826.0,8773.0,8645.0,-0.022320791712101617,2025-09-18 09:24:00
2025-09-19,58010,-1,8932.0,8957.0,9040.0,8932.0,-0.00439501551514679,2025-09-19 10:18:00
2025-09-22,58010,1,9123.0,8964.0,9123.0,9008.0,-0.019182141424656685,2025-09-22 09:21:00
2025-09-24,58010,1,8923.0,9240.0,8923.0,8748.0,0.033309672735578416,2025-09-24 09:17:00
2025-09-25,58010,1,9269.0,9205.0,9269.0,9064.0,-0.00852868420865446,2025-09-25 10:30:00
2025-09-26,58010,-1,9130.0,8899.0,9289.0,9130.0,0.024026783732151922,2025-09-26 09:21:00
2025-09-29,58010,1,9000.0,9323.0,9000.0,8870.0,0.03365988797833718,2025-09-29 09:16:00
2025-09-30,58010,-1,9162.0,9112.0,9322.0,9162.0,0.0038722693196693372,2025-09-30 09:24:00
2025-10-01,58010,-1,8825.0,8866.0,9100.0,8825.0,-0.006235133503501414,2025-10-01 09:18:00
2025-10-02,58010,1,9084.0,8802.0,9084.0,8968.0,-0.033135655854412395,2025-10-02 09:16:00
2025-10-03,58010,-1,8690.0,8879.0,8830.0,8690.0,-0.02311599877288909,2025-10-03 09:26:00
2025-10-06,58010,1,9090.0,9194.0,9090.0,8915.0,0.009776189194648892,2025-10-06 10:18:00
2025-10-07,58010,-1,9171.0,9318.0,9529.0,9171.0,-0.017501681817797942,2025-10-07 09:45:00
2025-10-08,58010,1,9395.0,9701.0,9395.0,8932.0,0.030451340113717747,2025-10-08 09:16:00
2025-10-09,58010,-1,9809.0,9856.0,9972.0,9809.0,-0.006380075208985372,2025-10-09 09:18:00
2025-10-10,58010,-1,9703.0,9542.0,9925.0,9703.0,0.015132008949247131,2025-10-10 09:46:00
2025-10-14,58010,1,9568.0,8829.0,9568.0,9440.0,-0.08198243928883053,2025-10-14 09:20:00
2025-10-15,58010,1,8952.0,9123.0,8952.0,8788.0,0.017321726353713214,2025-10-15 09:16:00
2025-10-16,58010,1,9418.0,9536.0,9418.0,9216.0,0.010851358501631167,2025-10-16 09:16:00
2025-10-17,58010,1,9440.0,9092.0,9440.0,9197.0,-0.03916107416711249,2025-10-17 10:23:00
2025-10-20,58010,1,9303.0,9434.0,9303.0,9196.0,0.012383256075648266,2025-10-20 09:19:00
2025-10-21,58010,-1,9362.0,9214.0,9583.0,9362.0,0.014334876364153589,2025-10-21 12:45:00
2025-10-22,58010,-1,8952.0,9313.0,9154.0,8952.0,-0.04113430252989662,2025-10-22 09:39:00
2025-10-23,58010,1,9148.0,9278.0,9148.0,8999.0,0.012510730169017164,2025-10-23 09:18:00
2025-10-24,58010,1,9535.0,9626.0,9535.0,9365.0,0.007898531828535232,2025-10-24 10:20:00
2025-10-27,58010,-1,9679.0,9836.0,9820.0,9679.0,-0.0176905341869947,2025-10-27 09:21:00
2025-10-28,58010,1,10360.0,10460.0,10360.0,9820.0,0.008006221805439933,2025-10-28 09:38:00
2025-10-29,58010,-1,10410.0,10475.0,10795.0,10410.0,-0.007824583181323985,2025-10-29 09:22:00
2025-10-30,58010,1,10565.0,10470.0,10565.0,10300.0,-0.010632626185574581,2025-10-30 09:17:00
2025-10-31,58010,1,10705.0,11000.0,10705.0,10520.0,0.025584350756724463,2025-10-31 09:21:00
2025-11-04,58010,1,11675.0,11010.0,11675.0,11260.0,-0.0602458528203724,2025-11-04 10:05:00
2025-11-05,58010,-1,10165.0,10415.0,10545.0,10165.0,-0.02589662763262541,2025-11-05 09:38:00
2025-11-06,58010,-1,10535.0,10760.0,10870.0,10535.0,-0.02273250747748603,2025-11-06 09:21:00
2025-11-07,58010,-1,10110.0,10300.0,10440.0,10110.0,-0.020218862203209988,2025-11-07 09:16:00
2025-11-10,58010,1,10545.0,9456.0,10545.0,10385.0,-0.11060235326699554,2025-11-10 09:29:00
2025-11-13,58010,1,10330.0,10850.0,10330.0,9688.0,0.047512796854921345,2025-11-13 09:23:00
2025-11-17,58010,1,9962.0,10330.0,9962.0,9680.0,0.034674428480455516,2025-11-17 09:27:00
2025-11-18,58010,-1,9863.0,9350.0,10145.0,9863.0,0.05181403867126087,2025-11-18 09:16:00
2025-11-19,58010,-1,9113.0,9654.0,9505.0,9113.0,-0.05927037172431147,2025-11-19 09:20:00
2025-11-26,58010,1,9119.0,9215.0,9119.0,8888.0,0.008872442170258166,2025-11-26 09:16:00
2025-11-27,58010,1,9395.0,9480.0,9395.0,9176.0,0.007406683401501892,2025-11-27 09:43:00
2025-11-28,58010,-1,9601.0,9928.0,9838.0,9601.0,-0.0350917881868193,2025-11-28 09:23:00
2025-12-01,58010,-1,9791.0,9600.0,10050.0,9791.0,0.018100497898143785,2025-12-01 09:20:00
2025-12-03,58010,-1,9716.0,10090.0,9954.0,9716.0,-0.039370823225591454,2025-12-03 09:32:00
2025-12-04,58010,-1,9883.0,9813.0,10025.0,9883.0,0.00550807216969024,2025-12-04 09:17:00
2025-12-08,58010,1,9917.0,10145.0,9917.0,9792.0,0.02113051707379007,2025-12-08 09:24:00
2025-12-09,58010,-1,10020.0,10065.0,10285.0,10020.0,-0.006080963435036019,2025-12-09 09:16:00
2025-12-10,58010,-1,10020.0,9957.0,10140.0,10020.0,0.004707274250771489,2025-12-10 09:54:00
2025-12-11,58010,-1,9884.0,9583.0,10010.0,9884.0,0.02932659276473845,2025-12-11 09:33:00
2025-12-12,58010,1,9760.0,9815.0,9760.0,9656.0,0.004019427303423254,2025-12-12 09:34:00
2025-12-16,58010,-1,9065.0,9050.0,9325.0,9065.0,5.608649497960451e-05,2025-12-16 09:16:00
2025-12-17,58010,-1,8945.0,9203.0,9146.0,8945.0,-0.03003480089603736,2025-12-17 09:32:00
2025-12-18,58010,1,9036.0,9060.0,9036.0,8841.0,0.0010525214491311234,2025-12-18 09:16:00
2025-12-19,58010,-1,9156.0,9264.0,9280.0,9156.0,-0.01332651874031916,2025-12-19 09:53:00
2025-12-23,58010,1,9770.0,9898.0,9770.0,9684.0,0.011416250475002894,2025-12-23 09:35:00
2025-12-24,58010,1,9989.0,10160.0,9989.0,9801.0,0.01537395460032306,2025-12-24 09:16:00
2025-12-25,58010,-1,10085.0,10140.0,10230.0,10085.0,-0.007038826756862004,2025-12-25 10:37:00
2025-12-26,58010,1,10170.0,9884.0,10170.0,10090.0,-0.03012492193410495,2025-12-26 09:24:00
2025-12-29,58010,1,10060.0,10040.0,10060.0,9827.0,-0.0035900504080100364,2025-12-29 09:41:00
2025-12-30,58010,-1,9862.0,10010.0,9951.0,9862.0,-0.01649560552519475,2025-12-30 09:16:00
2026-01-05,58010,1,10495.0,10540.0,10495.0,10205.0,0.0026785898406199325,2026-01-05 09:32:00
2026-01-06,58010,-1,10510.0,10530.0,10745.0,10510.0,-0.003501141257024373,2026-01-06 09:16:00
2026-01-07,58010,-1,10220.0,10120.0,10420.0,10220.0,0.008232920916238945,2026-01-07 13:51:00
2026-01-08,58010,-1,10075.0,9925.0,10160.0,10075.0,0.013400281259492598,2026-01-08 09:21:00
2026-01-09,58010,-1,9693.0,10015.0,9914.0,9693.0,-0.03427999360731066,2026-01-09 09:16:00
2026-01-13,58010,-1,10010.0,9964.0,10275.0,10010.0,0.0030059959271952737,2026-01-13 09:33:00
2026-01-14,58010,-1,9876.0,9965.0,10060.0,9876.0,-0.010571382181825035,2026-01-14 09:16:00
2026-01-15,58010,-1,9789.0,9825.0,9940.0,9789.0,-0.005270851476031719,2026-01-15 14:03:00
2026-01-16,58010,-1,9808.0,10380.0,9912.0,9808.0,-0.05828249854388702,2026-01-16 09:44:00
2026-01-19,58010,1,10615.0,10720.0,10615.0,10110.0,0.008243060487436464,2026-01-19 13:32:00
2026-01-20,58010,-1,10680.0,11200.0,10900.0,10680.0,-0.049140944768999974,2026-01-20 09:18:00
2026-01-21,58010,1,11240.0,12075.0,11240.0,10765.0,0.07005835507309138,2026-01-21 09:18:00
2026-01-22,58010,-1,11770.0,11810.0,12200.0,11770.0,-0.0049927089370854875,2026-01-22 09:16:00
2026-01-23,58010,1,12275.0,12205.0,12275.0,11900.0,-0.007318969835660863,2026-01-23 09:34:00
2026-01-26,58010,1,12410.0,12575.0,12410.0,12115.0,0.011608116769287115,2026-01-26 09:18:00
2026-01-27,58010,1,12880.0,12900.0,12880.0,12490.0,-4.8409308581150124e-05,2026-01-27 09:50:00
2026-01-29,58010,-1,14290.0,13825.0,14700.0,14290.0,0.031481444533377506,2026-01-29 09:25:00
2026-01-30,58010,1,14050.0,13530.0,14050.0,13650.0,-0.03931295359705807,2026-01-30 09:33:00
2026-02-02,58010,1,13795.0,13095.0,13795.0,13200.0,-0.05367572970957418,2026-02-02 09:20:00
2026-02-04,58010,1,14800.0,15290.0,14800.0,14285.0,0.030971839170901603,2026-02-04 09:19:00
2026-02-05,58010,1,14950.0,14375.0,14950.0,14505.0,-0.040820713153281264,2026-02-05 09:30:00
2026-02-06,58010,1,14565.0,14500.0,14565.0,14050.0,-0.006072740984869231,2026-02-06 11:17:00
2026-02-12,58010,1,22765.0,22145.0,22765.0,21110.0,-0.02921253141158386,2026-02-12 09:18:00
2026-02-13,58010,-1,21550.0,21495.0,22080.0,21550.0,0.0009554666015118842,2026-02-13 09:17:00
2026-02-16,58010,-1,21420.0,21170.0,21870.0,21420.0,0.010139979872828879,2026-02-16 09:23:00
2026-02-17,58010,1,21205.0,21125.0,21205.0,20810.0,-0.005379829683316544,2026-02-17 09:36:00
2026-02-18,58010,1,21700.0,21910.0,21700.0,20895.0,0.008030893060961365,2026-02-18 09:21:00
2026-02-19,58010,-1,21790.0,22860.0,22020.0,21790.0,-0.049537509410136134,2026-02-19 09:23:00
2026-02-20,58010,-1,22280.0,23335.0,22665.0,22280.0,-0.047864964342695715,2026-02-20 09:16:00
2026-02-25,58010,1,27495.0,28125.0,27495.0,26840.0,0.021054690564806175,2026-02-25 09:57:00
2026-02-26,58010,-1,27770.0,28005.0,29025.0,27770.0,-0.010026764343087486,2026-02-26 09:21:00
2026-03-03,58010,-1,30800.0,29230.0,32120.0,30800.0,0.05071911085637425,2026-03-03 10:46:00
2026-03-04,58010,1,28945.0,27675.0,28945.0,28100.0,-0.04646799893626734,2026-03-04 09:17:00
2026-03-06,58010,-1,27810.0,28150.0,28795.0,27810.0,-0.013751686339825963,2026-03-06 09:25:00
2026-03-12,58010,1,29780.0,28930.0,29780.0,28875.0,-0.03055790826781921,2026-03-12 09:25:00
2026-03-13,58010,1,29190.0,30690.0,29190.0,28240.0,0.04851068376562139,2026-03-13 09:19:00
2026-03-16,58010,-1,30490.0,29405.0,31280.0,30490.0,0.03463403308824411,2026-03-16 09:26:00
2026-03-17,58010,-1,28370.0,27440.0,29805.0,28370.0,0.031730445963075504,2026-03-17 09:25:00
2026-03-18,58010,1,28445.0,28720.0,28445.0,27950.0,0.008021345977412695,2026-03-18 09:16:00
2026-03-19,58010,1,28970.0,29400.0,28970.0,28110.0,0.013133862563376874,2026-03-19 09:18:00
2026-03-24,58010,1,28970.0,28085.0,28970.0,27930.0,-0.03262518579686303,2026-03-24 09:26:00
2026-03-26,58010,1,33330.0,32210.0,33330.0,31710.0,-0.03578092897654087,2026-03-26 09:47:00
2026-03-27,58010,-1,30650.0,30890.0,31590.0,30650.0,-0.009399844548269882,2026-03-27 09:16:00
2026-03-30,58010,1,29800.0,30950.0,29800.0,28935.0,0.036264605619246264,2026-03-30 10:00:00
2026-03-31,58010,1,29700.0,28785.0,29700.0,29080.0,-0.03289262768088104,2026-03-31 09:18:00
2026-04-02,58010,-1,32780.0,32420.0,33790.0,32780.0,0.009443057008153606,2026-04-02 09:31:00
2026-04-07,58010,1,37320.0,36510.0,37320.0,36400.0,-0.02354318031159753,2026-04-07 09:17:00
2026-04-09,58010,1,43770.0,44640.0,43770.0,41820.0,0.018081666870251627,2026-04-09 09:17:00
2026-04-10,58010,1,45630.0,45800.0,45630.0,44350.0,0.0021186961808279912,2026-04-10 09:37:00
2026-04-13,58010,-1,45950.0,45310.0,47210.0,45950.0,0.01242609012264926,2026-04-13 10:44:00
2026-04-15,58010,-1,45960.0,44240.0,47230.0,45960.0,0.036542095766475616,2026-04-15 09:39:00
2026-04-16,58010,1,45060.0,45720.0,45060.0,43500.0,0.012940903922511435,2026-04-16 13:50:00
2026-04-17,58010,1,45980.0,44960.0,45980.0,44820.0,-0.02403331374959984,2026-04-17 09:25:00
2026-04-20,58010,1,44960.0,43070.0,44960.0,44100.0,-0.044546506519416405,2026-04-20 09:24:00
2026-04-21,58010,1,44470.0,44260.0,44470.0,43600.0,-0.006333469899701528,2026-04-21 09:23:00
2026-04-23,58010,-1,43960.0,42530.0,45050.0,43960.0,0.03147042026987843,2026-04-23 09:16:00
2026-04-24,58010,1,43290.0,42950.0,43290.0,42530.0,-0.00948501302362477,2026-04-24 09:17:00
2026-04-27,58010,-1,42230.0,42620.0,43550.0,42230.0,-0.010792757724618962,2026-04-27 09:30:00
2026-04-28,58010,1,42400.0,42900.0,42400.0,41130.0,0.010123463696059234,2026-04-28 10:05:00
2026-04-30,58010,-1,41960.0,42370.0,42850.0,41960.0,-0.011323781110371408,2026-04-30 09:48:00
2026-05-01,58010,-1,41730.0,41190.0,43140.0,41730.0,0.011424786155471834,2026-05-01 09:24:00
2026-05-11,58010,-1,45390.0,43430.0,46550.0,45390.0,0.04254136992164374,2026-05-11 09:20:00
2026-05-13,58010,1,55730.0,58130.0,55730.0,51050.0,0.04056328013181418,2026-05-13 10:37:00
2026-05-14,58010,1,57800.0,57220.0,57800.0,56610.0,-0.01168528805636763,2026-05-14 09:25:00
2026-05-18,58010,1,55480.0,54840.0,55480.0,53740.0,-0.013202740752517199,2026-05-18 09:32:00
2026-05-19,58010,1,53500.0,50250.0,53500.0,51350.0,-0.06427110696277569,2026-05-19 09:44:00
2026-05-20,58010,-1,47150.0,50860.0,49390.0,47150.0,-0.07734275091450714,2026-05-20 09:16:00
2026-05-21,58010,-1,50240.0,49280.0,52050.0,50240.0,0.017693202934678895,2026-05-21 09:16:00
