date,code,side,entry,exit,entry_ts,exit_ts,entry_z,exit_z,pnl
2025-04-01,57130,1,3217.0,3230.0,2025-04-01 10:00:00,2025-04-01 10:19:00,-5.023283443830812,-0.10527016604744585,0.002432888977675929
2025-04-01,57130,1,3218.0,3192.0,2025-04-01 10:31:00,2025-04-01 15:24:00,,,-0.009712368982629133
2025-04-02,57130,1,3157.0,3172.0,2025-04-02 10:00:00,2025-04-02 10:54:00,-5.51622555582759,-0.2559551385527267,0.0031400941967469117
2025-04-02,57130,-1,3182.0,3176.0,2025-04-02 11:14:00,2025-04-02 15:24:00,,,0.00028738653070578806
2025-04-03,57130,-1,3007.0,2997.0,2025-04-03 10:14:00,2025-04-03 10:39:00,1.5588620079433078,0.1774292764253762,0.0017311156718658389
2025-04-03,57130,-1,3008.0,3006.0,2025-04-03 10:45:00,2025-04-03 15:16:00,1.6514995619966126,0.006690330316223302,-0.0009348852431893657
2025-04-04,57130,1,2841.0,2815.5,2025-04-04 10:00:00,2025-04-04 15:12:00,-4.177525935010369,-0.06555507391771648,-0.01061623715951472
2025-04-04,57130,1,2799.0,2797.5,2025-04-04 15:20:00,2025-04-04 15:24:00,,,-0.002136049329373251
2025-04-07,57130,-1,2471.5,2459.0,2025-04-07 10:21:00,2025-04-07 11:27:00,1.5879616714227798,0.05518743712872758,0.0034704905308213857
2025-04-07,57130,1,2438.5,2454.5,2025-04-07 12:31:00,2025-04-07 12:57:00,-1.5391772610502452,-0.0395537303702585,0.004939978347999868
2025-04-07,57130,1,2434.5,2451.0,2025-04-07 13:15:00,2025-04-07 14:19:00,-1.600184551502124,-0.12041742100247904,0.0051547079053569185
2025-04-07,57130,1,2438.0,2449.0,2025-04-07 14:47:00,2025-04-07 15:05:00,-2.886801724639148,-0.2462044823268686,0.0029017469109508427
2025-04-07,57130,1,2437.5,2423.0,2025-04-07 15:15:00,2025-04-07 15:24:00,,,-0.007566482055476546
2025-04-08,57130,1,2610.5,2629.0,2025-04-08 10:00:00,2025-04-08 10:38:00,-2.297825730039504,-0.04405193422094785,0.005461771879274219
2025-04-08,57130,-1,2643.0,2631.0,2025-04-08 11:15:00,2025-04-08 11:28:00,2.3256523452414823,-0.05252936601620732,0.002950633563996468
2025-04-08,57130,-1,2646.0,2589.0,2025-04-08 12:30:00,2025-04-08 15:24:00,,,0.020177364923363344
2025-04-09,57130,1,2452.5,2458.5,2025-04-09 10:12:00,2025-04-09 10:42:00,-1.9193919955717036,-0.15942464631951456,0.000843495412475845
2025-04-09,57130,-1,2473.5,2433.0,2025-04-09 10:48:00,2025-04-09 15:15:00,1.6074114914523472,-0.03534249384759637,0.014909087884240724
2025-04-09,57130,1,2419.5,2417.5,2025-04-09 15:20:00,2025-04-09 15:24:00,,,-0.0024269589059238523
2025-04-10,57130,1,2713.5,2720.5,2025-04-10 10:00:00,2025-04-10 13:03:00,-3.1863992070708616,-0.19153975872859003,0.0009763724225205033
2025-04-10,57130,1,2711.0,2701.5,2025-04-10 13:16:00,2025-04-10 15:24:00,,,-0.005110396214545029
2025-04-11,57130,-1,2602.0,2700.0,2025-04-11 10:00:00,2025-04-11 15:24:00,,,-0.03857139291996983
2025-04-14,57130,1,2772.0,2780.5,2025-04-14 10:23:00,2025-04-14 10:32:00,-1.6252400883523976,-0.019395319686394838,0.0014616863178247518
2025-04-14,57130,1,2771.0,2821.5,2025-04-14 10:41:00,2025-04-14 15:24:00,,,0.016460392546216354
2025-04-15,57130,-1,2874.0,2861.0,2025-04-15 10:00:00,2025-04-15 10:37:00,2.5160204422424752,0.051065688852185806,0.0029335735888599774
2025-04-15,57130,-1,2866.0,2861.0,2025-04-15 11:02:00,2025-04-15 11:05:00,1.8521855280087427,0.07586085145710715,0.00014611533800691482
2025-04-15,57130,-1,2867.0,2861.5,2025-04-15 12:30:00,2025-04-15 12:33:00,2.1787077901562375,0.09932198459184075,0.0003202240342128175
2025-04-15,57130,1,2856.5,2858.5,2025-04-15 12:36:00,2025-04-15 13:55:00,-1.8973710370271042,-0.07672664598530289,-0.0009000874604912227
2025-04-15,57130,1,2854.0,2836.0,2025-04-15 14:14:00,2025-04-15 15:24:00,,,-0.007926910384763635
2025-04-16,57130,1,2836.5,2847.5,2025-04-16 10:00:00,2025-04-16 11:04:00,-4.844464365006604,0.04840531795768511,0.0022705185547153613
2025-04-16,57130,1,2833.5,2847.0,2025-04-16 11:11:00,2025-04-16 12:30:00,-1.51726669570094,0.20237571109981123,0.003153111668363672
2025-04-16,57130,1,2832.5,2795.5,2025-04-16 12:46:00,2025-04-16 15:24:00,,,-0.014748732435461336
2025-04-17,57130,1,2884.0,2891.5,2025-04-17 10:05:00,2025-04-17 10:16:00,-1.7422871405442877,-0.19991759930242067,0.0009971791934331967
2025-04-17,57130,-1,2904.5,2944.0,2025-04-17 10:32:00,2025-04-17 15:24:00,,,-0.015107942416179734
2025-04-18,57130,1,2957.0,2964.5,2025-04-18 10:01:00,2025-04-18 10:09:00,-1.763228433824033,-0.01035366423353412,0.0009331432949451067
2025-04-18,57130,-1,2972.5,3046.0,2025-04-18 10:11:00,2025-04-18 15:24:00,,,-0.026025904890170284
2025-04-21,57130,1,3007.0,3004.0,2025-04-21 10:00:00,2025-04-21 12:40:00,-2.406615794569204,-0.12344898362110981,-0.002598170104503655
2025-04-21,57130,-1,3019.0,3007.0,2025-04-21 12:48:00,2025-04-21 12:54:00,1.753605728343865,0.2371425471050419,0.0023827467183096885
2025-04-21,57130,-1,3016.0,3044.0,2025-04-21 13:05:00,2025-04-21 15:24:00,,,-0.010840989853729655
2025-04-22,57130,-1,3095.0,3178.0,2025-04-22 10:13:00,2025-04-22 15:24:00,,,-0.028064161977964852
2025-04-23,57130,1,3190.0,3154.0,2025-04-23 10:00:00,2025-04-23 15:24:00,,,-0.012949428255906555
2025-04-24,57130,-1,3194.0,3205.0,2025-04-24 10:01:00,2025-04-24 12:59:00,1.7180669965873938,0.11869213852988612,-0.005038040579812657
2025-04-24,57130,-1,3211.0,3205.0,2025-04-24 13:02:00,2025-04-24 13:06:00,1.9123877794862265,0.09633319922986579,0.0002703247347435097
2025-04-24,57130,1,3195.0,3145.0,2025-04-24 13:11:00,2025-04-24 15:24:00,,,-0.017373197677094283
2025-04-25,57130,1,3183.0,3197.0,2025-04-25 10:00:00,2025-04-25 10:53:00,-3.9706496748065514,-0.28646673107945075,0.0027887217777485852
2025-04-25,57130,-1,3206.0,3223.0,2025-04-25 11:07:00,2025-04-25 15:24:00,,,-0.006888548645939591
2025-04-28,57130,-1,3220.0,3213.0,2025-04-28 10:05:00,2025-04-28 10:09:00,2.886461747666394,0.06855807422919867,0.0005762794225955172
2025-04-28,57130,-1,3218.0,3215.0,2025-04-28 10:11:00,2025-04-28 10:42:00,1.7557435939766202,0.14024943098441253,-0.0006673091193912262
2025-04-28,57130,1,3207.0,3210.0,2025-04-28 11:04:00,2025-04-28 13:36:00,-1.8683834522699256,0.2116586485831474,-0.0006649835690933537
2025-04-28,57130,1,3204.0,3209.0,2025-04-28 14:28:00,2025-04-28 14:57:00,-2.0497144259167177,0.2843270827614859,-4.0667078392910526e-05
2025-04-28,57130,1,3203.0,3208.0,2025-04-28 15:00:00,2025-04-28 15:03:00,-2.051519117617053,-0.08160917189886545,-4.018062275300228e-05
2025-04-28,57130,-1,3222.0,3215.0,2025-04-28 15:08:00,2025-04-28 15:24:00,,,0.0005749270651998963
2025-04-30,57130,1,3228.0,3208.0,2025-04-30 10:00:00,2025-04-30 15:24:00,,,-0.007815060403434285
2025-05-01,57130,-1,3137.0,3128.0,2025-05-01 10:00:00,2025-05-01 10:03:00,1.9915591956510128,-0.2581202405596373,0.0012731065254764434
2025-05-01,57130,-1,3139.0,3140.0,2025-05-01 10:17:00,2025-05-01 13:53:00,1.760219451254816,0.2005517559346466,-0.0019185220603455718
2025-05-01,57130,-1,3143.0,3139.0,2025-05-01 14:09:00,2025-05-01 14:12:00,2.2522479403588425,0.24288141102323343,-0.0003265200443859611
2025-05-01,57130,1,3136.0,3139.0,2025-05-01 14:15:00,2025-05-01 14:32:00,-1.8774502723696709,0.1369740284893463,-0.0006438246283449097
2025-05-01,57130,1,3133.0,3124.0,2025-05-01 14:40:00,2025-05-01 15:24:00,,,-0.004476779992615137
2025-05-02,57130,-1,3141.0,3136.0,2025-05-02 10:27:00,2025-05-02 10:48:00,1.719968827128542,-0.01119675338326545,-6.8819316519364016e-06
