date,pnl,grp
2025-07-08,-0.01149505468758717,wire
2025-07-09,0.006244401707385572,miner
2025-07-09,-0.007611191610819235,wire
2025-07-10,0.014292340110585515,miner
2025-07-10,-0.0029098462575753155,wire
2025-07-11,0.005612961678656639,miner
2025-07-11,0.0005202659868424383,wire
2025-07-14,-0.002181086477062801,miner
2025-07-14,0.0063948932778449125,wire
2025-07-15,-0.005879392047561653,miner
2025-07-15,0.01704527257360256,wire
2025-07-16,-0.006893411443100976,miner
2025-07-16,-0.005006306091079535,wire
2025-07-17,-0.0034757324013157277,miner
2025-07-17,0.007905005403100775,wire
2025-07-18,0.007582125671639182,miner
2025-07-18,-0.0029348515028517694,wire
2025-07-22,-0.003600640653641415,miner
2025-07-22,-0.016183671083356846,wire
2025-07-23,0.005359945974391556,miner
2025-07-23,-0.013066404256947408,wire
2025-07-24,0.004551268953551584,miner
2025-07-24,0.01051748147010543,wire
2025-07-25,-0.014279751478364005,miner
2025-07-25,-0.0010161856171838589,wire
2025-07-28,-0.0007400401734683117,miner
2025-07-28,0.004632701497926601,wire
2025-07-29,-0.012417839337390948,miner
2025-07-29,0.00018949045811876217,wire
2025-07-30,0.0007825786901631462,miner
2025-07-30,0.004232424654415846,wire
2025-07-31,-0.0038479943640050258,miner
2025-07-31,-0.002058472687855929,wire
2025-08-01,0.0026449419674544243,miner
2025-08-01,0.0076287893019870556,wire
2025-08-04,-0.002122977349368947,miner
2025-08-04,-0.00038580971875590113,wire
2025-08-05,0.004939269618794593,miner
2025-08-05,-0.0044014828549244905,wire
2025-08-06,-0.00559901289321818,miner
2025-08-06,-0.0033795978029674753,wire
2025-08-07,0.008164857305844727,miner
2025-08-07,0.038705653161882625,wire
2025-08-08,0.019702807720934842,miner
2025-08-08,-0.019518661600360088,wire
2025-08-12,-0.03820497417304839,miner
2025-08-12,-0.013716587256736914,wire
2025-08-13,0.013699560490429941,miner
2025-08-13,0.0015328114340288088,wire
2025-08-14,-0.0058267669187650455,miner
2025-08-14,-0.005090029849211638,wire
2025-08-15,-0.031827387599537085,miner
2025-08-15,0.0010124856788417472,wire
2025-08-18,0.028659709491064306,miner
2025-08-18,-0.0019687492540367956,wire
2025-08-19,0.015854107421698037,miner
2025-08-19,0.003301170730918313,wire
2025-08-20,0.012602691873402088,miner
2025-08-20,-0.0007673621590641164,wire
2025-08-21,-0.015570743678630485,miner
2025-08-21,0.003374238669315636,wire
2025-08-22,-0.018817779778804562,miner
2025-08-22,-0.007696527783257347,wire
2025-08-25,-0.00456786898095658,miner
2025-08-25,-0.013660149894933199,wire
2025-08-26,-0.009203557341385263,miner
2025-08-26,0.0019172561579008911,wire
2025-08-27,-0.015975474820392445,miner
2025-08-27,-0.0006490285743572998,wire
2025-08-28,0.02185189897860549,miner
2025-08-28,0.02202473928806157,wire
2025-08-29,-3.3320987057714954e-05,miner
2025-08-29,-0.012737392450516373,wire
2025-09-01,-0.018416793387190836,miner
2025-09-01,0.011748315779059678,wire
2025-09-02,-0.013099543680938264,miner
2025-09-02,-0.011566615192472434,wire
2025-09-03,0.012431783134949618,miner
2025-09-03,-0.009029141044945191,wire
2025-09-04,-0.0021177745079871404,miner
2025-09-04,-0.015572295536524021,wire
2025-09-05,0.0070947059708371864,miner
2025-09-05,0.001727166774606471,wire
2025-09-08,-0.019184542916098106,miner
2025-09-08,-0.007420541337819473,wire
2025-09-09,-0.0053138360729604785,miner
2025-09-09,0.016261948242785672,wire
2025-09-10,0.004591977517138823,miner
2025-09-10,0.003952633272908502,wire
2025-09-11,-0.013867168081789836,miner
2025-09-11,-0.004820332317269482,wire
2025-09-12,0.02036788945373473,miner
2025-09-12,-0.0046578611173363725,wire
2025-09-16,-0.022320364241169392,miner
2025-09-16,0.017188405684980063,wire
2025-09-17,-0.005307693155386884,miner
2025-09-17,0.00038427731481603493,wire
2025-09-18,0.0013021925060598596,miner
2025-09-18,0.006828231423721116,wire
2025-09-19,-0.013477440779967799,miner
2025-09-19,-0.007754115953574431,wire
2025-09-22,-0.0027822440145540183,miner
2025-09-22,-0.00949504297752693,wire
2025-09-24,-0.010487104339119072,miner
2025-09-24,0.007765373248675217,wire
2025-09-25,-0.017401571417937817,miner
2025-09-25,0.0009877520185695397,wire
2025-09-26,0.006091640753853036,miner
2025-09-26,-0.007488750172833994,wire
2025-09-29,0.006155639802171391,miner
2025-09-29,-0.016726138884195167,wire
2025-09-30,-0.0015980113828693737,miner
2025-09-30,0.006676480112894595,wire
2025-10-01,0.0006451661321584309,miner
2025-10-01,-0.0015649934774382927,wire
2025-10-02,-0.004891497294817305,miner
2025-10-02,0.016345094876927826,wire
2025-10-03,-0.025047298756507297,miner
2025-10-03,-0.004940442920881169,wire
2025-10-06,-0.010273493617177035,miner
2025-10-06,0.00980011311955532,wire
2025-10-07,0.029059356376204125,miner
2025-10-07,-0.01524914762834772,wire
2025-10-08,0.03356234483431319,miner
2025-10-08,0.022062347755746503,wire
2025-10-09,0.0030479103681967795,miner
2025-10-09,-0.00976404755989158,wire
2025-10-10,0.014698696822686852,miner
2025-10-10,0.007037543330646762,wire
2025-10-14,-0.023901311329196442,miner
2025-10-14,0.01657307611242738,wire
2025-10-15,0.0027606491485325894,miner
2025-10-15,-0.0005172896684778917,wire
2025-10-16,0.003297037104195627,miner
2025-10-16,-0.004329226404761706,wire
2025-10-17,-0.023737678866275105,miner
2025-10-17,-0.009431122105049327,wire
2025-10-20,-0.006370154818122617,miner
2025-10-20,-0.0012980423922983146,wire
2025-10-21,-0.014277407156424884,miner
2025-10-21,0.016736751035998705,wire
2025-10-22,-0.019231045594969978,miner
2025-10-22,0.0026083657237742364,wire
2025-10-23,-0.007244258389672829,miner
2025-10-23,-0.00320058053921605,wire
2025-10-24,0.002018019093680607,miner
2025-10-24,-0.010624141111308478,wire
2025-10-27,-0.005284524366637863,miner
2025-10-27,-0.0027774180385127458,wire
2025-10-28,0.002996925665669876,miner
2025-10-28,-0.0014035335291871665,wire
2025-10-29,-0.014599777273565097,miner
2025-10-29,-0.017870146573845086,wire
2025-10-30,0.0057590869750525926,miner
2025-10-30,-0.009997009423729166,wire
2025-10-31,0.0024575214682067813,miner
2025-10-31,-0.012038784637226218,wire
2025-11-04,0.017922722814573182,miner
2025-11-04,-0.0014485529358929678,wire
2025-11-05,0.00017788238778185554,miner
2025-11-05,0.009083845967013872,wire
2025-11-06,-0.028000946125109713,miner
2025-11-06,-0.01941086261600687,wire
2025-11-07,-0.005886167388870191,miner
2025-11-07,0.0106835093297713,wire
2025-11-10,0.010725846916885504,miner
2025-11-10,0.02447300738575752,wire
2025-11-11,-0.0016247649075666407,miner
2025-11-11,-0.011597949506294832,wire
2025-11-12,-0.03840208319044945,miner
2025-11-12,0.018258605354619963,wire
2025-11-13,-0.020396069052773337,miner
2025-11-13,-0.004267894407875205,wire
2025-11-14,-0.020896509618119022,miner
2025-11-14,-0.023849761363902607,wire
2025-11-17,-0.02921789789569825,miner
2025-11-17,0.010017885582955478,wire
2025-11-18,-0.028267323712665077,miner
2025-11-18,0.015001751964620993,wire
2025-11-19,0.00822495756708336,miner
2025-11-19,-0.008917934388991019,wire
2025-11-20,0.00894228064011123,miner
2025-11-20,0.01451348808661108,wire
2025-11-21,-0.022526648321072575,miner
2025-11-21,0.002855733323652009,wire
2025-11-25,-0.014264979047847974,miner
2025-11-25,0.007274190454029855,wire
2025-11-26,0.005136427540212844,miner
2025-11-26,-0.008153476934893756,wire
2025-11-27,-0.023310782370683486,miner
2025-11-27,0.016730313997052916,wire
2025-11-28,-0.01998595275772648,miner
2025-11-28,-0.006120471150967562,wire
2025-12-01,0.010632709273504671,miner
2025-12-01,-0.056807702230639315,wire
2025-12-02,-0.005104281475699781,miner
2025-12-02,0.013813688248107194,wire
2025-12-03,-0.005944937198871988,miner
2025-12-03,0.0108624603714803,wire
2025-12-04,-0.0063054137659696915,miner
2025-12-04,-0.00726128535533954,wire
2025-12-05,0.016697679704324613,miner
2025-12-05,0.0014086620712685212,wire
2025-12-08,0.009203229841141794,miner
2025-12-08,-0.00521618347082599,wire
2025-12-09,-0.0010813046647111541,miner
2025-12-09,-0.010014718773500061,wire
2025-12-10,0.019991834788872155,miner
2025-12-10,0.0020666674095429077,wire
2025-12-11,-0.017951139780505138,miner
2025-12-11,-0.009464046904056398,wire
2025-12-12,0.017189924119499024,miner
2025-12-12,-0.0029751709639801818,wire
2025-12-15,-0.004150055848997317,miner
2025-12-15,-0.0066528068445884485,wire
2025-12-16,0.006377263935519862,miner
2025-12-16,0.002294481414941308,wire
2025-12-17,-0.015890650545765973,miner
2025-12-17,-0.002186130227732764,wire
2025-12-18,0.002946210568555604,miner
2025-12-18,-0.005702584737306073,wire
2025-12-19,-0.00805244516467619,miner
2025-12-19,0.012352549197302784,wire
2025-12-22,-0.010075321330296037,miner
2025-12-22,-0.004760799867311594,wire
2025-12-23,-0.00841699220044859,miner
2025-12-23,-0.007116628533094714,wire
2025-12-24,0.03255366592761772,miner
2025-12-24,-0.012158932660149712,wire
2025-12-25,-0.0007150580994480706,miner
2025-12-25,-0.011762730725788569,wire
2025-12-26,-0.018178553227265908,miner
2025-12-26,0.00934621220858442,wire
2025-12-29,0.019622797954248372,miner
2025-12-29,-0.002351999014241702,wire
2025-12-30,-0.010121440278875052,miner
2025-12-30,-0.005365253202960224,wire
2026-01-05,-0.0022952542760334787,miner
2026-01-05,0.008169456649197031,wire
2026-01-06,-0.002028776150334596,miner
2026-01-06,-0.006234511780335838,wire
2026-01-07,0.0028354649196942125,miner
2026-01-07,-0.015366806023734176,wire
2026-01-08,0.006409037014571959,miner
2026-01-08,-0.011182533373049358,wire
2026-01-09,0.0006373052983573188,miner
2026-01-09,-0.012843351299797282,wire
2026-01-13,-0.0071952444567529895,miner
2026-01-13,-0.009481344964518199,wire
2026-01-14,-0.01726360443348663,miner
2026-01-14,0.0033403456456176242,wire
2026-01-15,-0.017431464180343748,miner
2026-01-15,-0.00591430326177971,wire
2026-01-16,-0.005814898486663423,miner
2026-01-16,-0.016087309581773804,wire
2026-01-19,-0.004660854795249836,miner
2026-01-19,-0.022341268072176734,wire
2026-01-20,-0.0008378147741159823,miner
2026-01-20,0.006825539008936838,wire
2026-01-21,-0.0023838015922488156,miner
2026-01-21,0.013254652793297116,wire
2026-01-22,0.007177364079106926,miner
2026-01-22,-0.004729112506898229,wire
2026-01-23,0.001534021161562041,miner
2026-01-23,-0.004203854934647018,wire
2026-01-26,0.005638517938116016,miner
2026-01-26,-0.00389745969788257,wire
2026-01-27,0.012336686713908042,miner
2026-01-27,0.0088470090558567,wire
2026-01-28,0.006897363962409765,miner
2026-01-28,-0.009653759406289266,wire
2026-01-29,-0.029593380440785404,miner
2026-01-29,-0.003085775649275816,wire
2026-01-30,0.002355873093420672,miner
2026-01-30,-0.007348282281401719,wire
2026-02-02,-0.0073129864394286355,miner
2026-02-02,-0.004366505678245907,wire
2026-02-03,0.00364309371862615,miner
2026-02-03,0.030598192105767072,wire
2026-02-04,0.007612270874278163,miner
2026-02-04,0.03675010730091133,wire
2026-02-05,0.002465932949065901,miner
2026-02-05,-0.0024708893047484023,wire
2026-02-06,0.007468721506124591,miner
2026-02-06,-0.012191085771554658,wire
2026-02-09,0.014564127231902662,miner
2026-02-09,-0.030618707154461418,wire
2026-02-10,0.008842742030290179,miner
2026-02-10,-0.040952954151998275,wire
2026-02-12,-0.0008298005320374561,miner
2026-02-12,0.01793738744717578,wire
2026-02-13,-0.005012799296485153,miner
2026-02-13,0.00013544500025788322,wire
2026-02-16,0.000543570286933465,miner
2026-02-16,-0.0025970821399583666,wire
2026-02-17,0.004084390998242612,miner
2026-02-17,0.0025905428977389417,wire
2026-02-18,-0.010253928094658964,miner
2026-02-18,-0.0007302503514341491,wire
2026-02-19,0.007568267702261967,miner
2026-02-19,0.0010412795885136276,wire
2026-02-20,-0.022135558876037437,miner
2026-02-20,0.016085503506993074,wire
2026-02-24,-0.012809344480441853,miner
2026-02-24,-0.005266474089318787,wire
2026-02-25,-0.006175080388206819,miner
2026-02-25,0.020752953641143497,wire
2026-02-26,0.020460998861641856,miner
2026-02-26,-0.030714296195331517,wire
2026-02-27,-0.016548544784739015,miner
2026-02-27,0.021582111682268423,wire
2026-03-02,0.04343528212117158,miner
2026-03-02,-0.00628171204524664,wire
2026-03-03,0.016132861072443466,miner
2026-03-03,0.01738821003565557,wire
2026-03-04,0.0013275874765383954,miner
2026-03-04,0.02508427640056593,wire
2026-03-05,-0.012887547818909167,miner
2026-03-05,-0.014347619843927538,wire
2026-03-06,0.010044433990334119,miner
2026-03-06,0.0006492852778400542,wire
2026-03-09,-0.0008189704443594512,miner
2026-03-09,0.004421000564762795,wire
2026-03-10,0.01858265616935982,miner
2026-03-10,0.02952668706994998,wire
2026-03-11,0.0004215586305236839,miner
2026-03-11,0.008851419099849708,wire
2026-03-12,0.005750490729928598,miner
2026-03-12,0.004180876024163543,wire
2026-03-13,0.017222573125031594,miner
2026-03-13,-0.012581544138510243,wire
2026-03-16,0.010192392341582125,miner
2026-03-16,0.018912521280390573,wire
2026-03-17,0.03322270472668073,miner
2026-03-17,-0.008348359087795033,wire
2026-03-18,-0.007861388874302683,miner
2026-03-18,0.0045388805542178395,wire
2026-03-19,0.004385546539956884,miner
2026-03-19,0.007929030306414581,wire
2026-03-23,0.002134463912629737,miner
2026-03-23,-0.009317449728327428,wire
2026-03-24,0.002466812937904586,miner
2026-03-24,0.020049707074533143,wire
2026-03-25,0.007876519846183755,miner
2026-03-25,0.0047190465977763486,wire
2026-03-26,0.0013769120542187815,miner
2026-03-26,-0.02576900994592486,wire
2026-03-27,0.011779230667174671,miner
2026-03-27,0.012120349254604758,wire
2026-03-30,0.004075510078633653,miner
2026-03-30,-0.015908965613758944,wire
2026-03-31,-0.0059697068860962805,miner
2026-03-31,-0.005540692600366997,wire
2026-04-01,-0.007262655206423989,miner
2026-04-01,0.015340985487514407,wire
2026-04-02,0.0010831586470752292,miner
2026-04-02,-0.007270969516175899,wire
2026-04-03,0.008394724468191152,miner
2026-04-03,0.00726455661575663,wire
2026-04-06,0.001183561137969187,miner
2026-04-06,-0.0025351614752095724,wire
2026-04-07,-0.0035888444414858113,miner
2026-04-07,0.022089431488408563,wire
2026-04-08,-0.004365073943633205,miner
2026-04-08,0.02924012781146558,wire
2026-04-09,0.011173660934873647,miner
2026-04-09,-0.011839316317743188,wire
2026-04-10,-0.02846617803332721,miner
2026-04-10,-0.021318245777613105,wire
2026-04-13,-0.00925604345714347,miner
2026-04-13,-0.010790450917032625,wire
2026-04-14,0.011945027891935887,miner
2026-04-14,-0.0037121738825100364,wire
2026-04-15,0.040566482143609,miner
2026-04-15,0.015580993150943757,wire
2026-04-16,0.010430728533123238,miner
2026-04-16,-0.0023371498459670136,wire
2026-04-17,-0.018728444916839962,miner
2026-04-17,0.004759663274172821,wire
2026-04-20,-0.004246408589940499,miner
2026-04-20,-0.007967762837013868,wire
2026-04-21,-0.0014961204030361577,miner
2026-04-21,0.025217603277508577,wire
2026-04-22,-0.0011267779394555544,miner
2026-04-22,0.014368850669206857,wire
2026-04-23,0.024009834567812298,miner
2026-04-23,-0.011748857536207016,wire
2026-04-24,-0.009888453522505544,miner
2026-04-24,-0.00685637311822735,wire
2026-04-27,-0.00781373891274259,miner
2026-04-27,-0.02214287524477123,wire
2026-04-28,-0.010669318470898052,miner
2026-04-28,0.005178322228365468,wire
2026-04-30,0.0010662342460168468,miner
2026-04-30,-0.0008778138843314825,wire
2026-05-01,-0.009032727033394755,miner
2026-05-01,0.0019898330005375213,wire
2026-05-07,-0.01262732656161533,miner
2026-05-07,0.009103517812659721,wire
2026-05-08,0.014869220224285747,miner
2026-05-08,-0.013391670412669148,wire
2026-05-11,0.0013396633854192283,miner
2026-05-11,-0.006799607900709765,wire
2026-05-12,-0.05136662715694593,miner
2026-05-12,0.07884217869664058,wire
2026-05-13,-0.004417117536137922,miner
2026-05-13,-0.030669703043148172,wire
2026-05-14,0.01932765262691276,miner
2026-05-14,-0.06409895753798281,wire
2026-05-15,-0.03124354815986096,miner
2026-05-15,-0.010608932473749581,wire
2026-05-18,-0.006211633710172783,miner
2026-05-18,-0.012642042759939118,wire
2026-05-19,0.023150228707359118,miner
2026-05-19,-0.009301777645942323,wire
2026-05-20,0.008151447985965656,miner
2026-05-20,-0.02136513842896709,wire
2026-05-21,0.013358433611523517,miner
2026-05-21,-0.023545024953826682,wire
