date,entry_time,exit_time,hold_min,position,entry_z,exit_z,pnl
2026-03-03,2026-03-03 13:50:00,2026-03-03 15:24:00,94,-1,2.1268317907410137,2.5139130180759857,0.0005347450599242586
2026-03-04,2026-03-04 10:13:00,2026-03-04 11:21:00,68,-1,2.507240046976038,0.4572315963325917,0.006991947875228427
2026-03-05,2026-03-05 12:31:00,2026-03-05 13:49:00,78,-1,2.525296436743743,0.3128113172497826,-0.00044010024730214395
2026-03-05,2026-03-05 14:36:00,2026-03-05 15:24:00,48,-1,2.3588857318044663,3.6562921136445,-0.0010193098644381588
2026-03-06,2026-03-06 10:06:00,2026-03-06 15:24:00,318,-1,2.004720379998122,3.8700088450424746,-0.012586238079602824
2026-03-09,2026-03-09 13:17:00,2026-03-09 14:25:00,68,-1,2.004573095733558,0.38265026482995973,0.0032071264399577666
2026-03-10,2026-03-10 10:19:00,2026-03-10 10:52:00,33,-1,2.0514197787389437,0.4213711810630754,0.0021289411560577315
2026-03-10,2026-03-10 12:30:00,2026-03-10 15:24:00,174,-1,4.232915095753589,4.372032553051494,-0.001689657776243137
2026-03-11,2026-03-11 12:34:00,2026-03-11 15:24:00,170,1,-2.1644911186921765,-1.439979527116401,-0.0014859762723595127
2026-03-13,2026-03-13 14:00:00,2026-03-13 15:24:00,84,1,-2.897500229313913,-6.292073192616869,-0.012190145241913341
2026-03-16,2026-03-16 10:36:00,2026-03-16 15:24:00,288,-1,2.3063451411524936,2.3584508045523487,-0.002069361789508139
2026-03-17,2026-03-17 10:57:00,2026-03-17 12:32:00,95,1,-2.050228813425147,-0.11525477327224683,0.002690998189336884
2026-03-17,2026-03-17 12:43:00,2026-03-17 15:24:00,161,1,-2.096055295922577,-3.7114783360327612,-0.0056458088700564605
2026-03-19,2026-03-19 10:36:00,2026-03-19 12:47:00,131,1,-2.0037444524936854,-0.3894649761080163,0.001972040904034504
2026-03-19,2026-03-19 13:17:00,2026-03-19 14:37:00,80,-1,2.0210011606130593,0.46753409515141287,0.0019033829647669097
2026-03-19,2026-03-19 15:13:00,2026-03-19 15:24:00,11,-1,2.025006518781862,0.6867444904734958,0.0011617656190996888
2026-03-23,2026-03-23 10:38:00,2026-03-23 15:24:00,286,1,-2.0482198509442364,-5.750135020719815,-0.012483431059690676
2026-03-24,2026-03-24 10:43:00,2026-03-24 13:04:00,141,1,-2.0571900462832335,-0.3383739550916608,0.00491085800088562
2026-03-25,2026-03-25 12:33:00,2026-03-25 13:03:00,30,1,-2.1442451659096484,-0.46262255723268714,0.003455648532464917
2026-03-26,2026-03-26 10:15:00,2026-03-26 14:25:00,250,1,-2.5277370620239386,-0.45420809056551925,0.007681799627713033
2026-03-27,2026-03-27 10:36:00,2026-03-27 15:24:00,288,-1,2.191631445801202,3.590282417053342,0.0007993141388987757
2026-03-30,2026-03-30 11:11:00,2026-03-30 15:24:00,253,-1,2.0536772691910983,4.619758726859914,0.009666566107917208
2026-03-31,2026-03-31 10:26:00,2026-03-31 12:42:00,136,-1,2.2497034243962637,0.25912588919370055,-0.00587256360766286
2026-03-31,2026-03-31 13:25:00,2026-03-31 14:02:00,37,1,-2.061013591151113,-0.4323249741884992,-0.00014879661070983413
2026-04-01,2026-04-01 10:04:00,2026-04-01 10:55:00,51,1,-2.0864023642298806,-0.48627519054536145,-0.004215435946541372
2026-04-01,2026-04-01 12:33:00,2026-04-01 15:24:00,171,-1,2.293467620776843,5.778912431603971,-0.009284232196429522
2026-04-02,2026-04-02 10:06:00,2026-04-02 10:10:00,4,1,-2.9568582912157004,-0.10388700358803707,-0.0009781742563988304
2026-04-02,2026-04-02 10:12:00,2026-04-02 15:24:00,312,1,-2.663704998053663,-8.510677341541243,-0.0019743133177140193
2026-04-03,2026-04-03 10:47:00,2026-04-03 15:24:00,277,-1,2.0242522895364226,2.2732249049090867,0.0003989653048158193
2026-04-06,2026-04-06 10:22:00,2026-04-06 14:14:00,232,-1,2.2258776658559003,0.4720565711449497,0.0011834630587278813
2026-04-07,2026-04-07 10:38:00,2026-04-07 14:39:00,241,1,-2.0751081128105646,-0.35862335498086967,-0.00026871677254570255
2026-04-08,2026-04-08 10:55:00,2026-04-08 11:24:00,29,-1,2.114825430300021,0.4844338718901843,0.0063610098081273705
2026-04-09,2026-04-09 11:09:00,2026-04-09 15:24:00,255,-1,2.831836854732359,7.226642946732761,-0.018700498064294045
2026-04-10,2026-04-10 10:36:00,2026-04-10 11:16:00,40,-1,2.4240349731945328,0.4385697817176522,0.00500169824949353
2026-04-10,2026-04-10 12:36:00,2026-04-10 13:05:00,29,-1,2.055014545550619,0.1218786230374099,0.0030169657326519876
2026-04-10,2026-04-10 13:14:00,2026-04-10 15:24:00,130,-1,2.1335123067707724,3.856007313420324,-0.004308720437751894
2026-04-24,2026-04-24 10:05:00,2026-04-24 15:24:00,319,1,-2.3442530528574634,-2.7083030458703554,-0.006329743740533189
2026-04-28,2026-04-28 10:12:00,2026-04-28 10:33:00,21,1,-2.1157509071338514,-0.4631440679935985,0.002835543009064798
2026-04-28,2026-04-28 10:59:00,2026-04-28 15:24:00,265,1,-2.013147226799896,-6.223561620467352,-0.012206228863698421
2026-04-30,2026-04-30 11:25:00,2026-04-30 12:58:00,93,-1,2.1196465745718664,0.39325288970785766,0.002115227525988323
2026-04-30,2026-04-30 14:15:00,2026-04-30 15:24:00,69,-1,2.0099119909866494,1.6891806504949536,-0.000763775674288499
2026-05-01,2026-05-01 10:08:00,2026-05-01 15:24:00,316,-1,2.201537134152333,4.795264714389157,-0.006485361396154942
2026-05-07,2026-05-07 12:36:00,2026-05-07 15:24:00,168,-1,2.2302281472016463,9.778876289355612,-0.013516732378843436
2026-05-08,2026-05-08 11:15:00,2026-05-08 15:24:00,249,-1,2.0588126765312307,3.809932555048345,-0.0029179535464479702
2026-05-12,2026-05-12 10:58:00,2026-05-12 15:24:00,266,1,-2.069168444890875,-5.115933049033424,-0.038280057274979816
2026-05-13,2026-05-13 10:04:00,2026-05-13 11:10:00,66,-1,2.0897589947471995,0.4317623425306935,0.011690656317511025
2026-05-13,2026-05-13 12:30:00,2026-05-13 15:24:00,174,-1,2.3417656489496017,2.2909592408184136,0.0012688443185547456
2026-05-14,2026-05-14 12:40:00,2026-05-14 14:28:00,108,1,-2.117535643729375,-2.358935880364346,0.08922476248016324
2026-05-15,2026-05-15 10:21:00,2026-05-15 15:24:00,303,1,-2.0709388820438113,-7.418205625155073,-0.0018030241171624322
2026-05-18,2026-05-18 10:07:00,2026-05-18 10:57:00,50,1,-2.413684206054726,-0.12699480025495496,0.010682454392245706
2026-05-18,2026-05-18 14:54:00,2026-05-18 15:24:00,30,1,-2.0500882085908247,-3.4853401136335695,-0.0022290710824245767
2026-05-19,2026-05-19 10:01:00,2026-05-19 10:22:00,21,1,-2.273624530123442,-0.3492809248233077,0.014419978995604116
2026-05-20,2026-05-20 10:02:00,2026-05-20 15:24:00,322,-1,2.0527829843078926,2.6915713403490353,-0.006619032183938194
2026-05-21,2026-05-21 10:04:00,2026-05-21 10:18:00,14,-1,2.0340044948974785,0.3078205256900803,0.009960065130401603
2026-05-21,2026-05-21 13:39:00,2026-05-21 15:24:00,105,1,-2.0412437428414734,-1.7329741570833022,0.004407936399533582
