date,pnl,grp
2025-06-26,0.00013138144026710215,miner
2025-06-26,-0.0036260481705196424,wire
2025-06-27,0.0007366108526755829,miner
2025-06-27,-0.004351593965643026,wire
2025-06-30,0.0025773534589750725,miner
2025-06-30,-0.003005147341538535,wire
2025-07-01,0.012022588177021258,miner
2025-07-01,0.0008478575369112334,wire
2025-07-02,-0.003618217866088469,miner
2025-07-02,-0.004715562275396755,wire
2025-07-03,-0.0016344260191556359,miner
2025-07-03,-0.007225033476648069,wire
2025-07-04,0.004251453642842393,miner
2025-07-04,-0.011308896562493176,wire
2025-07-07,-0.0003632742196936923,miner
2025-07-07,-0.0010213746528485493,wire
2025-07-08,-0.002049225463293594,miner
2025-07-08,0.008996692720137605,wire
2025-07-09,0.004079616214060304,miner
2025-07-09,0.008066515993137667,wire
2025-07-10,-0.002150914268797165,miner
2025-07-10,0.005245314076217878,wire
2025-07-11,-0.003712605757651758,miner
2025-07-11,-0.005395495545957816,wire
2025-07-14,-0.005735625011798352,miner
2025-07-14,-0.004308042641600781,wire
2025-07-15,-0.004788195542484521,miner
2025-07-15,-0.006661221402579618,wire
2025-07-16,0.0002153973313837312,miner
2025-07-16,0.00034433340532647686,wire
2025-07-17,-0.004308055616364967,miner
2025-07-17,0.0028142728427451597,wire
2025-07-18,0.001883909110701543,miner
2025-07-18,0.0009353588049034597,wire
2025-07-22,-0.003027586420650011,miner
2025-07-22,-0.009041025927784219,wire
2025-07-23,-0.0015329565623102028,miner
2025-07-23,0.005515091814270838,wire
2025-07-24,0.00023246094864257062,miner
2025-07-24,-0.008196390106477413,wire
2025-07-25,-0.009894261387629623,miner
2025-07-25,-0.003147278611310599,wire
2025-07-28,0.005677437722363078,miner
2025-07-28,-0.003725852409992936,wire
2025-07-29,0.0006137447693140268,miner
2025-07-29,0.006476978361980804,wire
2025-07-30,-0.005304243147877953,miner
2025-07-30,-0.005540359829025503,wire
2025-07-31,-0.009979139528395674,miner
2025-07-31,0.005707874886640521,wire
2025-08-01,-0.007922961313861302,miner
2025-08-01,0.0014587134281830432,wire
2025-08-04,-0.0014365216531864486,miner
2025-08-04,-0.0005755274666792943,wire
2025-08-05,-0.0034353962758709496,miner
2025-08-05,-0.0012228113343888507,wire
2025-08-06,0.011543867095997392,miner
2025-08-06,-0.0013530679967623592,wire
2025-08-07,-0.0018319151535250472,miner
2025-08-07,0.029819320175696058,wire
2025-08-08,-0.008358937718606834,miner
2025-08-08,-0.009484312639124935,wire
2025-08-12,0.006762587782473418,miner
2025-08-12,-0.0029331085894744916,wire
2025-08-13,-0.013962589452577652,miner
2025-08-13,0.00038167966233507026,wire
2025-08-14,-0.0014003510055330196,miner
2025-08-14,-0.010970486293380278,wire
2025-08-15,0.020279915093646676,miner
2025-08-15,0.003753908035078404,wire
2025-08-18,-0.00041578431927151655,miner
2025-08-18,-0.004106609074980769,wire
2025-08-19,-0.0004230346491378436,miner
2025-08-19,-0.006720283728494811,wire
2025-08-20,-0.0009841281135412913,miner
2025-08-20,-0.0001850706440600276,wire
2025-08-21,0.009451986463893072,miner
2025-08-21,0.0004479136494341721,wire
2025-08-22,0.0024008010302018056,miner
2025-08-22,-0.0023520381391170493,wire
2025-08-25,0.0014999823731380547,miner
2025-08-25,-0.0009748259308639392,wire
2025-08-26,-0.0003415073964259832,miner
2025-08-26,-0.008062328740620602,wire
2025-08-27,-0.0067782741874328764,miner
2025-08-27,0.00476598823106032,wire
2025-08-28,-0.007822430625535478,miner
2025-08-28,-0.006312717270631849,wire
2025-08-29,-0.0007985623791599487,miner
2025-08-29,-0.003780879558840635,wire
2025-09-01,-0.0035726900386624447,miner
2025-09-01,-0.0019939314199556484,wire
2025-09-02,0.006001949989909576,miner
2025-09-02,-0.005914643982027722,wire
2025-09-03,0.006667250413046848,miner
2025-09-03,0.001330055073766317,wire
2025-09-04,0.004020633003675685,miner
2025-09-04,0.005196869686835583,wire
2025-09-05,0.0016551334414709054,miner
2025-09-05,-0.0004297517973711859,wire
2025-09-08,0.0012518836785142947,miner
2025-09-08,-0.0030762174667176485,wire
2025-09-09,-0.0015781428286291018,miner
2025-09-09,-0.01564737896796559,wire
2025-09-10,-0.00350146397594842,miner
2025-09-10,-0.0062790526591290675,wire
2025-09-11,0.004803220266999711,miner
2025-09-11,0.0030286443889610375,wire
2025-09-12,-0.007019475851389359,miner
2025-09-12,-0.0023339468155065355,wire
2025-09-16,-0.003963423746847487,miner
2025-09-16,-0.00493067485224881,wire
2025-09-17,0.001611036382182995,miner
2025-09-17,0.001775578160583587,wire
2025-09-18,-0.0007402835896343071,miner
2025-09-18,0.0021329387627450815,wire
2025-09-19,-0.007103258213882491,miner
2025-09-19,0.002941787790552368,wire
2025-09-22,0.001960099522233049,miner
2025-09-22,-0.00124763397428552,wire
2025-09-24,-0.005658535238560625,miner
2025-09-24,-0.010637683470146536,wire
2025-09-25,-0.00046016588474232043,miner
2025-09-25,-0.0022984093609225535,wire
2025-09-26,0.01008993331239055,miner
2025-09-26,0.005315809982923166,wire
2025-09-29,-0.002599075099824066,miner
2025-09-29,-0.009305778660876026,wire
2025-09-30,-0.0040561405466680855,miner
2025-09-30,0.0010661137780342126,wire
2025-10-01,-0.011764855539693798,miner
2025-10-01,-0.0014635862307345107,wire
2025-10-02,-0.013413137134354998,miner
2025-10-02,-0.008856532873094729,wire
2025-10-03,0.003583534437541199,miner
2025-10-03,0.0018381768455138616,wire
2025-10-06,-0.003238666377003908,miner
2025-10-06,-0.00458142253856871,wire
2025-10-07,0.031627899335157264,miner
2025-10-07,0.001126257906566069,wire
2025-10-08,0.008240872118352791,miner
2025-10-08,-0.0044661670843281435,wire
2025-10-09,0.00037401217641086894,miner
2025-10-09,-0.010025279197848909,wire
2025-10-10,0.0005291188114144281,miner
2025-10-10,0.0007663508235116042,wire
2025-10-14,-0.0036047698324163484,miner
2025-10-14,0.007033742636082495,wire
2025-10-15,0.006962517351073335,miner
2025-10-15,0.0016682327368217117,wire
2025-10-16,-0.00040510231594992536,miner
2025-10-16,0.0021049504957516216,wire
2025-10-17,-0.005726432885602843,miner
2025-10-17,-0.005472111684249867,wire
2025-10-20,0.000547463251986755,miner
2025-10-20,0.0036016376601493037,wire
2025-10-21,0.01195362049927298,miner
2025-10-21,-0.018209323565039903,wire
2025-10-22,-0.010424878436998066,miner
2025-10-22,0.0046316317516032135,wire
2025-10-23,-0.01540132722399608,miner
2025-10-23,-0.0008895903962904176,wire
2025-10-24,-0.014286619773034215,miner
2025-10-24,-0.00300098468218238,wire
2025-10-27,0.004292670389233184,miner
2025-10-27,-0.012289033834639902,wire
2025-10-28,-0.002739488194361041,miner
2025-10-28,-0.00908056329698648,wire
2025-10-29,-0.016621245964141794,miner
2025-10-29,-0.005975941912852148,wire
2025-10-30,0.00016306677077574522,miner
2025-10-30,-0.006971621481233595,wire
2025-10-31,0.0018158805950714424,miner
2025-10-31,0.0224247629895781,wire
2025-11-04,-0.0064601339727214735,miner
2025-11-04,0.009632886508845967,wire
2025-11-05,0.013587258800787032,miner
2025-11-05,0.0012064305785980164,wire
2025-11-06,-0.012127741767808982,miner
2025-11-06,0.008369125875545273,wire
2025-11-07,-0.011828661069219402,miner
2025-11-07,-0.005610640490211849,wire
2025-11-10,-0.001499557089660362,miner
2025-11-10,-0.010155607275483397,wire
2025-11-11,-0.004952722241723322,miner
2025-11-11,0.009042399185536551,wire
2025-11-12,-0.016806490542955327,miner
2025-11-12,-0.0006655476947565325,wire
2025-11-13,-0.0007215738532813357,miner
2025-11-13,0.004138266470325887,wire
2025-11-14,-0.013097787525328516,miner
2025-11-14,-0.013469975501025777,wire
2025-11-17,0.00011440332900440045,miner
2025-11-17,-0.00589941328518594,wire
2025-11-18,-0.012698286932868145,miner
2025-11-18,-0.004888341539372636,wire
2025-11-19,0.00598703992252775,miner
2025-11-19,0.003685073673634274,wire
2025-11-20,0.013683704401964597,miner
2025-11-20,-0.00946158355465212,wire
2025-11-21,-0.0021592864491931595,miner
2025-11-21,-0.013716809494463609,wire
2025-11-25,0.00114513621097145,miner
2025-11-25,0.0010091545633337138,wire
2025-11-26,-0.005486928617646436,miner
2025-11-26,0.0011398434996753434,wire
2025-11-27,0.002768795185840561,miner
2025-11-27,-0.0022852864882399572,wire
2025-11-28,-0.006142862173720365,miner
2025-11-28,-0.014389228273520197,wire
2025-12-01,3.1811922111019564e-05,miner
2025-12-01,-0.012259246480857505,wire
2025-12-02,0.0035924164048752967,miner
2025-12-02,-0.00044812087701681983,wire
2025-12-03,0.0008925138206225171,miner
2025-12-03,0.006675469219420629,wire
2025-12-04,0.00031459300266974957,miner
2025-12-04,-0.0016705366664900433,wire
2025-12-05,-0.009380280475673753,miner
2025-12-05,-0.002147863375319763,wire
2025-12-08,-0.003485843017031297,miner
2025-12-08,0.008170288052698548,wire
2025-12-09,-0.002653655896624694,miner
2025-12-09,-0.0010001772028116992,wire
2025-12-10,-0.000664205955709055,miner
2025-12-10,0.001733409360250379,wire
2025-12-11,0.007921753242142067,miner
2025-12-11,-0.002132376093967608,wire
2025-12-12,-0.008303131700970339,miner
2025-12-12,0.0015244490628509803,wire
2025-12-15,-0.001724871337377487,miner
2025-12-15,0.0016266337847320239,wire
2025-12-16,-0.0011851942335095859,miner
2025-12-16,-0.0016000324688141528,wire
2025-12-17,-0.0030547278080688767,miner
2025-12-17,0.0022345864147053796,wire
2025-12-18,-0.0002828441213794152,miner
2025-12-18,-0.005524199815255872,wire
2025-12-19,-0.003153010033776096,miner
2025-12-19,0.003670881903005657,wire
2025-12-22,-0.0024976812093819166,miner
2025-12-22,-7.735812108078258e-05,wire
2025-12-23,-0.00297319180070698,miner
2025-12-23,-0.005499811868567291,wire
2025-12-24,-0.013600783326166153,miner
2025-12-24,-0.007966232822316354,wire
2025-12-25,-0.0032857826670162826,miner
2025-12-25,-0.006349205594895567,wire
2025-12-26,-0.005413898383123975,miner
2025-12-26,0.0003371617224247562,wire
2025-12-29,-0.002591943353967914,miner
2025-12-29,-0.003145601796425562,wire
2025-12-30,-0.005446866867997946,miner
2025-12-30,-0.0009916912829069958,wire
2026-01-05,0.005022433866533188,miner
2026-01-05,0.006538381192819383,wire
2026-01-06,0.007471220170340003,miner
2026-01-06,-0.0009292532793667933,wire
2026-01-07,0.00029201374967751693,miner
2026-01-07,-0.00047284958904652685,wire
2026-01-08,0.0008578282335809876,miner
2026-01-08,0.0021741097856928958,wire
2026-01-09,0.0032689739176786662,miner
2026-01-09,0.007365090450095651,wire
2026-01-13,-0.010030957325744038,miner
2026-01-13,-0.0011114502624049501,wire
2026-01-14,0.018283001416035456,miner
2026-01-14,-0.00032409678353777487,wire
2026-01-15,0.010146133488285318,miner
2026-01-15,-0.010672337816411937,wire
2026-01-16,0.003947322669809059,miner
2026-01-16,0.009948011328301557,wire
2026-01-19,0.0020029786703070103,miner
2026-01-19,-0.014549238224621446,wire
2026-01-20,-0.005452622219917725,miner
2026-01-20,-0.003674854826229936,wire
2026-01-21,-0.0007526394325871465,miner
2026-01-21,-0.0016836394089961698,wire
2026-01-22,-0.00017700516314173736,miner
2026-01-22,-0.004477571873010339,wire
2026-01-23,-0.006690573501871436,miner
2026-01-23,-0.005683392935271193,wire
2026-01-26,-0.009368290771266724,miner
2026-01-26,-0.0075652672948315295,wire
2026-01-27,-0.006003429759574788,miner
2026-01-27,-0.006727501674477531,wire
2026-01-28,0.0076946642308250695,miner
2026-01-28,0.009256973392724301,wire
2026-01-29,-0.021017668494289314,miner
2026-01-29,0.00013153429132517795,wire
2026-01-30,-0.011198914730639846,miner
2026-01-30,-0.001376389485887612,wire
2026-02-02,-0.001903664605320399,miner
2026-02-02,-0.010846165282109856,wire
2026-02-03,0.0054048787172518604,miner
2026-02-03,0.032643650171553004,wire
2026-02-04,0.006932057115610454,miner
2026-02-04,0.009987303520150736,wire
2026-02-05,0.016731772932774204,miner
2026-02-05,0.009428954141395334,wire
2026-02-06,0.013886190737527298,miner
2026-02-06,-0.0016590101229182813,wire
2026-02-09,0.010927562904892501,miner
2026-02-09,0.04446995899999366,wire
2026-02-10,-0.0015270256983596969,miner
2026-02-10,-0.006473888607503275,wire
2026-02-12,-0.005350849093804464,miner
2026-02-12,0.019653610401924225,wire
2026-02-13,0.03039979066342649,miner
2026-02-13,-0.006131661120675451,wire
2026-02-16,-0.0063611570452322425,miner
2026-02-16,0.00022681921028333552,wire
2026-02-17,0.002697475275988263,miner
2026-02-17,0.007641294641709248,wire
2026-02-18,-0.0006072408685959059,miner
2026-02-18,0.00869659611078282,wire
2026-02-19,-0.004965400615158935,miner
2026-02-19,0.005610157384577607,wire
2026-02-20,0.0039026515464148813,miner
2026-02-20,0.0025177425927224058,wire
2026-02-24,0.00580724278792278,miner
2026-02-24,-0.020010306105646643,wire
2026-02-25,-0.009058049191690126,miner
2026-02-25,0.02523225564120355,wire
2026-02-26,0.006281478540431526,miner
2026-02-26,-0.010813417587732783,wire
2026-02-27,0.014243594585786811,miner
2026-02-27,0.0011050673391204656,wire
2026-03-02,-0.005452708536133595,miner
2026-03-02,0.010907083345626548,wire
2026-03-03,-0.003451574670103926,miner
2026-03-03,-0.0021578054737187158,wire
2026-03-04,0.006395559769610015,miner
2026-03-04,-0.011009735881645794,wire
2026-03-05,-0.011914039118685455,miner
2026-03-05,0.009073747573791495,wire
2026-03-06,-0.011250564558142826,miner
2026-03-06,-0.0016673352775255024,wire
2026-03-09,0.0025631778120733598,miner
2026-03-09,0.014415770499567883,wire
2026-03-10,-0.001154655326299603,miner
2026-03-10,-0.00486840183396706,wire
2026-03-11,0.003631555206273053,miner
2026-03-11,0.0025467327269937624,wire
2026-03-12,-0.002243746128652053,miner
2026-03-12,-0.010287178122163329,wire
2026-03-13,-0.008734326471411109,miner
2026-03-13,0.011527739492261792,wire
2026-03-16,0.004549701589560437,miner
2026-03-16,0.002332100980288014,wire
2026-03-17,-0.017080687808470524,miner
2026-03-17,-0.00623242176293657,wire
2026-03-18,0.012584440520773768,miner
2026-03-18,0.0006552047593861511,wire
2026-03-19,0.0021872434067055644,miner
2026-03-19,-0.009857347249607623,wire
2026-03-23,-0.019610925813091366,miner
2026-03-23,-0.006175485688577461,wire
2026-03-24,0.003874278072361431,miner
2026-03-24,-0.009867364272046082,wire
2026-03-25,-0.004553987834566468,miner
2026-03-25,0.004664803014015209,wire
2026-03-26,0.002649174226662398,miner
2026-03-26,0.013142178232977062,wire
2026-03-27,-0.008769219476823933,miner
2026-03-27,0.006377098655705755,wire
2026-03-30,0.001075823832863945,miner
2026-03-30,0.010156430466929923,wire
2026-03-31,0.0020222024585574106,miner
2026-03-31,0.008201524811566505,wire
2026-04-01,0.011319851078489552,miner
2026-04-01,-0.02126149774792565,wire
2026-04-02,0.007216381276750691,miner
2026-04-02,-0.008350650915456302,wire
2026-04-03,-0.006655073485014188,miner
2026-04-03,-0.009977271906382349,wire
2026-04-06,0.008128936198289752,miner
2026-04-06,0.01004149297988965,wire
2026-04-07,0.0029041997693523332,miner
2026-04-07,-0.008200988946187137,wire
2026-04-08,-0.004748706210027571,miner
2026-04-08,-0.005094390413472274,wire
2026-04-09,-0.01662106011590673,miner
2026-04-09,-0.0027256522143331435,wire
2026-04-10,-0.016952566442981345,miner
2026-04-10,-0.00010688962042259935,wire
2026-04-13,-0.0031286237859631076,miner
2026-04-13,-0.009857046837053685,wire
2026-04-14,-0.013663780615334369,miner
2026-04-14,0.004761395005025947,wire
2026-04-15,-0.005675181132370316,miner
2026-04-15,-0.009705568516072455,wire
2026-04-16,-0.007970057394306115,miner
2026-04-16,0.005126657926626658,wire
2026-04-17,-0.010663659784341436,miner
2026-04-17,0.004736329852361845,wire
2026-04-20,0.006587900953336881,miner
2026-04-20,0.013119127631479452,wire
2026-04-21,0.008704485887642754,miner
2026-04-21,-0.01723103815789874,wire
2026-04-22,-0.006455641980208383,miner
2026-04-22,-0.008197862347674724,wire
2026-04-23,-0.005959194119398615,miner
2026-04-23,-0.0038033092351651967,wire
2026-04-24,0.0017039981726422364,miner
2026-04-24,-0.0011082464526680504,wire
2026-04-27,-0.006372495767525465,miner
2026-04-27,-0.0057024851724338955,wire
2026-04-28,0.005881388861244513,miner
2026-04-28,-0.0045174573170586076,wire
2026-04-30,-0.00042008710510229186,miner
2026-04-30,0.004472315881401714,wire
2026-05-01,-0.0068798280985894866,miner
2026-05-01,-0.0015531756437975356,wire
2026-05-07,-0.0007589966327090246,miner
2026-05-07,-0.0039460736486969464,wire
2026-05-08,0.0009505044632414483,miner
2026-05-08,0.01574102320481368,wire
2026-05-11,-0.00889463763073875,miner
2026-05-11,-0.01791931892864016,wire
2026-05-12,-0.019469613617838444,miner
2026-05-12,-0.02849493120485698,wire
2026-05-13,-0.012630307887017527,miner
2026-05-13,0.006591366740487978,wire
2026-05-14,0.002691624669850042,miner
2026-05-14,0.01142588398875555,wire
2026-05-15,-0.0005890087212144042,miner
2026-05-15,-0.006137120634006834,wire
2026-05-18,0.012710527518727087,miner
2026-05-18,0.006005639978432158,wire
2026-05-19,-0.0034871004987777074,miner
2026-05-19,0.0057379398623149044,wire
2026-05-20,0.0017170072864953886,miner
2026-05-20,0.0006892100194634335,wire
2026-05-21,0.0031093512544906263,miner
2026-05-21,-0.007035536100604598,wire
