date,57140-58030,50160-58030,58020-58030,57060-58030,58010-58020,portfolio
2025-05-30,-0.0011392535347486766,0.0,0.001981047464892134,0.004869854515742254,0.0,0.0011423296891771423
2025-06-02,0.0,0.0,-0.007312455145921773,0.0,0.005080505530293158,-0.0004463899231257229
2025-06-03,-0.0071319501123248905,0.0,0.0,-0.0032503190838513094,0.0,-0.00207645383923524
2025-06-04,-0.0020256053867350812,0.0,0.0041705478961236424,0.0,-0.0024394310815927826,-5.8897714440844276e-05
2025-06-05,-0.0030243445382247595,0.0,-0.00919929821937233,0.0,0.0,-0.002444728551519418
2025-06-06,0.004416856295288808,0.0,0.0,0.002359956981737213,0.0,0.0013553626554052042
2025-06-09,-0.0073638881221161885,0.0,0.002957035616831738,-0.00252260349219461,0.010386954967659163,0.0006914997940360206
2025-06-10,-0.0015332101630463977,0.0,-0.0046704071015570845,-0.002292328681802195,-0.0028107405673901175,-0.002261337302759159
2025-06-11,-0.010146934700041597,0.0,0.0029605190350238874,-0.009272319713868979,0.00321160331941141,-0.0026494264118950553
2025-06-12,-0.005922996844007598,0.0,-0.003892876931723555,0.0,-0.0016,-0.0022831747551462305
2025-06-13,0.005389570535639553,0.0,-0.008868782744764572,-0.01029097289473722,0.003438813434930967,-0.0020662743337862546
2025-06-16,-0.005238494876309707,0.0,-0.0007903572092568524,0.0,0.0,-0.0012057704171133119
2025-06-17,-0.008514544075522624,0.0,0.0032366643663601265,-0.003780141090477508,0.0003477970821372386,-0.0017420447435005533
2025-06-18,0.0,0.0,-0.0023004813909393122,0.007704047202616623,0.002302774785596271,0.0015412681194547162
2025-06-19,-0.011515975577746293,0.0,-0.005027861754237691,0.0,-0.000526161364812583,-0.0034139997393593134
2025-06-20,-0.0020581048820220754,0.0,0.0035926111596826142,0.0,0.0,0.0003069012555321078
2025-06-23,0.0,0.0,0.0,0.0,-0.004072805213369821,-0.0008145610426739641
2025-06-24,-0.006191139160055421,0.0,-0.004849625884439022,-0.010098478304176827,0.0,-0.004227848669734254
2025-06-25,0.0,0.0,-0.0023667065664496837,0.0,0.0006262134871475552,-0.0003480986158604257
2025-06-26,0.0,0.002978353453973354,-0.0011363465632387886,0.0,0.0001826379273947717,0.00040492896362586745
2025-06-27,0.0,-0.0013872539842173534,0.0,0.0,0.0006863140563581783,-0.00014018798557183503
2025-06-30,0.0015712749127506844,-0.0008293432278448775,-0.0017985995678270015,0.0,-0.005587397751843435,-0.001328813126952926
2025-07-01,-0.004598902750500453,0.009668325636865338,-0.002842363947199167,0.0,0.0006248411031652271,0.0005703800084661892
2025-07-02,-0.005844493720831698,-0.00027321169335440946,0.0,-0.00466008140407092,-0.004259791240786164,-0.003007515611808638
2025-07-03,0.0,0.0,-0.0029249938617373844,-0.0010474889035223397,-0.008869218228665156,-0.002568340198784976
2025-07-04,0.0016162943039997356,0.006905051471604354,0.0,-2.4717309137922564e-05,0.004647326349612701,0.0026287909632157734
2025-07-07,0.0012044026625832795,0.001563973037507017,0.0,0.0034785348730984504,-0.0004167508301185217,0.001166031948614045
2025-07-08,0.0025847789392045677,0.0,-0.000239611315572183,0.000651773735290174,0.016198032859370163,0.003838994843658544
2025-07-09,-0.008009190137033696,-0.0010206809041056926,0.0,0.0,-0.0017880559225736292,-0.0021635853927426036
2025-07-10,0.004435084386496114,-0.014540777319221983,0.0,0.012088691066104768,0.00510138686771877,0.001416877000219534
2025-07-11,-0.007513297324961215,-0.0063452706582424745,-0.004884883627792778,-0.012861188875963322,-0.008442066293280762,-0.00800934135604811
2025-07-14,0.0,0.007521963444920445,0.0,-0.008188300514608575,-0.004614153994122322,-0.0010560982127620906
2025-07-15,-0.005618173681095903,-0.0007088974542722326,0.0,-0.00029000913660428033,0.0,-0.0013234160543944833
2025-07-16,-0.002857505777063127,0.0014036240147679818,-0.0016933788486928607,-0.00274513237813305,0.005353769699063171,-0.00010772465801157702
2025-07-17,-0.008037027576092773,-0.009075664095953227,-0.0002811920775852392,0.0,-0.0002647406520009702,-0.0035317248803264424
2025-07-18,0.0,0.005706678247273163,0.004078592288013932,0.0,-0.00028163529936775316,0.0019007270471838682
2025-07-22,0.0,0.007171448513225687,-0.0018067976489689185,0.0007822255519138513,0.01877685902745763,0.00498474708872565
2025-07-23,0.013277592290883461,0.01537937847587921,0.0,0.011798541934247377,0.0,0.00809110254020201
2025-07-24,0.0004539523682815709,0.0,0.004789675493903929,-0.004294821566644311,-0.0023212204565304408,-0.0002744828321978504
2025-07-25,-0.0012588068259507502,0.002162177323913066,0.0,0.0,-0.0046462430404411,-0.0007485745084957567
2025-07-28,0.0,0.003399076656242463,-0.0021322461016893583,0.0,0.0018076526558345868,0.0006148966420775384
2025-07-29,-0.0016102652992629426,0.008562573849996917,-0.0009343055993986627,0.0,0.0,0.0012036005902670624
2025-07-30,0.0,0.006309259741845845,0.00032164302491282716,0.009113393550397086,0.0006605863791180383,0.003280976539254759
2025-07-31,-0.0031342485400698917,0.0017201516682139254,-0.006717921955027603,-0.017301940276323792,-0.007706235638759271,-0.006628038948393327
2025-08-01,0.001721710223910383,-0.009025758471347112,-0.0017092947817002745,0.0,0.006493474781113223,-0.0005039736496047562
2025-08-04,-0.0021862891290242697,-0.001829805818132487,-0.010354432394171673,0.006953156588519604,-0.0013884787988256671,-0.0017611699103268984
2025-08-05,0.004995205828430165,0.004845465220581152,0.0006639219091620497,0.0,0.0,0.002100918591634673
2025-08-06,0.0,0.0,0.0025217785982663892,-0.005762987356957708,0.001454444310131247,-0.00035735288971201437
2025-08-07,0.0,-0.0075721435223201515,-0.023043250540183,0.035520172813885434,0.0443703255933405,0.009855020868944556
2025-08-08,0.020069899812015717,-0.015605768826268577,-0.003052938299254621,0.0017532171670665987,-0.014547225560573043,-0.002276563141402785
2025-08-12,0.0014876066395830537,-0.0004308195994376326,-0.0023822869507499097,0.0,0.0,-0.0002650999821208977
2025-08-13,0.007478180997144523,-0.0030526368052114033,0.00462760831975574,-0.007380109349798701,0.004227327139279143,0.0011800740602338606
2025-08-14,-0.01494860955761855,-0.003319611532544782,0.008572733107113654,0.0,0.0,-0.0019390975966099358
2025-08-15,-0.000831596906060888,0.022270913457859694,0.0004997032266662947,-0.002618952869460226,-0.004166197574532965,0.003030773866894382
2025-08-18,0.002244400227178483,0.002428486673474785,0.004669460481546198,-0.010900692342302374,-0.002003580139310211,-0.0007123850198826235
2025-08-19,-3.471912084860749e-05,0.0,-0.003094516327161266,0.0,0.0,-0.0006258470896019746
2025-08-20,0.0019611790271688474,-0.007079940428404878,0.0008850605929876449,0.006225246344000435,-0.0015553165286333673,8.724580142373644e-05
2025-08-21,0.0014913886001897698,0.0,-0.0031220711906140663,0.016521638651921428,0.0027308044998965346,0.0035243521122787337
2025-08-22,-7.394692959351509e-05,0.0,-0.002618545849880847,0.0,-0.001331190818172257,-0.0008047367195293238
2025-08-25,0.0,0.0,-0.001436719578665553,-0.006181392414048715,0.0,-0.0015236223985428538
2025-08-26,0.0,-0.0031508077023210722,-0.002667522975490266,0.004218798961128445,0.008000602102931083,0.001280214077249638
2025-08-27,0.0030106636409025066,-0.01498350208706014,0.003983083207301037,0.007718456441120648,0.00736604234468351,0.0014189487093895126
2025-08-28,-0.015248683176533587,-0.0014383102166980858,-0.001639272298617015,-0.006632506033382235,0.0,-0.0049917543450461845
2025-08-29,0.0026928912747352296,0.0,-0.0009841600972939153,0.0,0.0,0.00034174623548826287
2025-09-01,0.006994254438255662,-0.008890928409064941,-0.005260634641896482,0.008120647285556311,-0.0009886544787081908,-5.063161171528193e-06
2025-09-02,0.0,0.009282253586726684,0.0,0.0,-0.0019473553070545946,0.0014669796559344177
2025-09-03,0.0,0.0,0.005485578083450798,0.006166496169121673,-0.004015759019829896,0.001527263046548515
2025-09-04,-0.0018868129431595531,0.0064715105889214366,-0.004798368235555702,0.0,0.004570822216196719,0.0008714303252805802
2025-09-05,0.0031294676162990955,0.007449498640061743,-1.0295966288916079e-05,0.002641576801116188,-0.006801441428326528,0.0012817611325723166
2025-09-08,-0.0008484535308684552,0.0,-0.0031636744743834544,0.003877205561319181,0.004847539980697981,0.0009425235073530505
2025-09-09,0.019828354213587026,0.024392905491994767,0.01950260408316816,0.006523536286522168,0.0,0.014049480015054423
2025-09-10,-0.005924764757057885,-0.014494440185009652,-0.0024332128264586144,0.0,4.6002687284657636e-05,-0.004561283016248299
2025-09-11,0.0,0.0,-0.0021473844638125153,0.0,0.0,-0.00042947689276250306
2025-09-12,0.0,0.0047127236793263845,-0.003414518524961418,-0.006343473008221852,-0.0020352855512715965,-0.0014161106810256963
2025-09-16,0.0,0.0013372807285888745,-0.0037582742147429923,-0.013223931796835325,0.0,-0.003128985056597888
2025-09-17,0.0038042400210865175,0.002527143099950488,0.0,0.0,-0.0008361314927652389,0.0010990503256543534
2025-09-18,0.0,0.0019289097155893084,-0.003783402775386994,-0.011441779253439033,0.0027079486226721248,-0.002117664738112919
2025-09-19,-0.010992215109759066,0.0,0.009715220797135923,0.013311509996913854,0.0015465585596750257,0.0027162148487931475
2025-09-22,0.0,-0.0008753202407214271,-0.006181874165547505,-0.0007779432313351411,0.0027730111135041936,-0.0010124253048199759
2025-09-24,-0.015003381256235118,0.0038167036298164094,0.005316525512812396,0.0,-0.00515793240120931,-0.002205616902963124
2025-09-25,-0.003149321260318124,-0.01651650721609874,-0.005534374133633063,-0.02199062271834914,-0.0005311765271937849,-0.00954440037111857
2025-09-26,0.0037436337339547742,0.001587232988938424,0.007331858826913029,0.01357995813857418,-0.006785221725116427,0.0038914923926527964
2025-09-29,0.003228493314236764,0.012730624772410886,0.0018627727713364714,0.0,-0.011683380997743416,0.001227701972048141
2025-09-30,-0.0024343378222266526,0.0,-0.004645587350412592,0.0,-0.0015874319136874664,-0.001733471417265342
2025-10-01,-0.003315147098205927,-0.01596504693668185,0.0,-0.013279626255036663,0.0,-0.006511964057984888
2025-10-02,0.004951632398323864,-0.016540731165291825,0.004589158414945223,-0.008204181831321034,-0.0033457302166371708,-0.0037099704799961886
2025-10-03,0.0,0.0,0.0,0.005309898840422302,0.0,0.0010619797680844604
2025-10-06,0.0,0.0048107219295728185,0.0,0.0,0.0006576328540193121,0.001093670956718426
2025-10-07,0.0,-0.03379772230697418,-0.005761032410819099,-0.009517225944770464,0.0,-0.009815196132512749
2025-10-08,0.0,0.0,-0.0022178023043229102,0.0,0.0,-0.000443560460864582
2025-10-09,0.0004086733009510525,0.014587268644934325,0.0,0.0,0.008635425385333032,0.004726273466243681
2025-10-10,-0.006101005752861074,0.011070122415053781,0.006519528553749913,0.005407658271512388,-0.006052555396450906,0.0021687496182008206
2025-10-14,0.007070692488206929,0.01216423348932927,0.006192027296736049,0.01548764120153619,-0.019697254160595836,0.004243468063042519
2025-10-15,-0.0007967581185015485,-0.013201728734512589,-0.006003474527423661,0.0,0.002015706019122679,-0.003597251072263024
2025-10-16,-0.008938810113957729,-0.00043848107574772787,-0.00537826045251251,-0.003916868482001645,0.0,-0.0037344840248439226
2025-10-17,-0.011375714526447636,-0.003413855401800122,0.0,-0.002168308644407985,0.013282343710121595,-0.0007351069725068299
2025-10-20,-0.010874518819421083,-0.01992984584873455,0.004514769370754013,0.0009615523190418093,-0.002095833463062921,-0.005484775288284546
2025-10-21,0.0,0.0,0.012203357332699581,0.0,0.008037829039845124,0.004048237274508941
2025-10-22,0.0,-0.018332210508227673,-0.016179050968018426,0.0,-0.014245118833121878,-0.009751276061873596
2025-10-23,-0.0017958212440625785,0.012759397347564618,0.0006582777456254996,-0.00147436302552171,0.0,0.0020294981647211658
2025-10-24,0.004860570702262224,0.0,0.004944173026162769,-0.002191198733857809,-0.003048699270736605,0.0009129691447661156
2025-10-27,-0.009345354530742993,0.0,-0.012473319379556695,0.0011193132926458295,3.8210209969570487e-05,-0.004132230081536858
2025-10-28,-0.003200811481004035,0.0,0.0,0.0,-0.0010578048453555374,-0.0008517232652719144
2025-10-29,0.004789539135652581,0.0,-0.009459895830351606,-0.013933394163672428,-0.012388106970406355,-0.006198371565755562
2025-10-30,0.00626257397136915,0.0,0.004130893394042572,-0.004941301444631777,-0.005662374732275915,-4.204176229919404e-05
2025-10-31,-0.005035836235692281,0.0,0.04511122251890698,0.003125222032532236,-0.0097089337754287,0.006698334908063647
2025-11-04,0.0,0.0,0.0,0.0050049737022083915,0.0,0.0010009947404416783
2025-11-05,-0.009528324498197543,0.0,-0.0009044217061382747,0.006742573621098588,0.008495188637386901,0.0009610032108299341
2025-11-06,-0.010848180798186611,-0.0010272685315367198,0.0037069697532213473,0.0,0.010520758816216934,0.00047045584794298996
2025-11-07,0.0,-0.007364880802263724,0.0007651674891019182,0.010292292243367529,-0.005850319925419488,-0.00043154819904275295
2025-11-10,0.0,-0.0016,-0.007545560291203813,0.0,-0.05306781837507084,-0.012442675733254931
2025-11-11,0.0,-0.019342379633310917,-0.020704970344714125,-0.03555097123470531,0.017127583730035357,-0.011694147496539001
2025-11-12,0.0,0.0044917211458528105,0.0,-0.00014868840549374309,0.004422008108899718,0.0017530081698517574
2025-11-13,0.0,0.013287163497946813,0.00297660252919166,0.008830713209939337,-0.0028432604342162092,0.004450243760572321
2025-11-14,-0.010121135777846173,-0.005256491278480888,-0.004919113341449308,0.0,-0.0032138638291329524,-0.004702120845381864
2025-11-17,-0.0027959603854803413,0.0,0.0,0.0,0.0,-0.0005591920770960683
2025-11-18,0.00019584301400175637,-0.0007987590767773161,-0.001560026613207165,0.003432549641910649,-0.0023253504348362862,-0.00021114869378167244
2025-11-20,0.0,-0.00616005961189449,-0.013304504192476908,-0.012214788332943361,-0.00999904758807944,-0.008335679945078838
2025-11-21,0.0,0.0028622641109421476,-0.0025617435733490687,-0.0081092097954648,-0.006922179034114984,-0.0029461736583973413
2025-11-25,0.0,0.0,0.0,0.0,-0.0013726081105780346,-0.0002745216221156069
2025-11-26,0.0,0.0,-0.00487670824855119,0.0,0.0,-0.0009753416497102379
2025-11-27,0.0,-0.009649219862954502,0.0,0.0,0.0,-0.0019298439725909003
2025-12-01,0.0,-0.004331551562822542,0.0,0.0,0.0,-0.0008663103125645085
2025-12-02,0.0,0.00034081102301301456,0.0,0.0,0.0,6.816220460260292e-05
2025-12-03,0.0,-0.001897011622086213,0.0,0.0,0.0,-0.00037940232441724257
2025-12-04,0.0,-0.0021964953446121857,0.0,0.0,0.001320664753237294,-0.00017516611827497834
2025-12-05,0.0,-0.0009052963699078163,0.0,0.0007912223083280758,-0.0017498576363683704,-0.00037278633958962216
2025-12-08,0.0,-0.0019601647306997346,0.0,-0.0019329281130574156,0.003152063880059986,-0.00014820579273943282
2025-12-09,0.0,-0.011734117508947206,0.0,0.0,-0.0004631885201265525,-0.002439461205814752
2025-12-10,0.0,-0.0012057466599566372,0.0,0.0,0.006882301397352808,0.001135310947479234
2025-12-11,0.0020472793772147394,-0.002410688687109472,0.0,0.0007590754765158185,0.0018386488290827927,0.0004468629991407757
2025-12-12,0.0,0.006530886486265114,-0.004149180976487651,0.0,-0.007426348524530862,-0.0010089286029506797
2025-12-15,0.0043620985161464025,0.0060605459910431534,0.0,-0.0009341322760731943,-0.0005509431419072127,0.0017875138178418295
2025-12-16,0.004823172358628938,-0.006153309965745356,-0.0019089699990435308,0.005886663959473812,-0.007170706589481159,-0.0009046300472334591
2025-12-17,-0.006052384085025556,0.0075932617979977525,0.0015760072899882163,0.0028337602438236187,-0.002769898767567453,0.0006361492958433157
2025-12-18,0.0,-8.639073669938291e-05,0.0,0.006513815819661134,0.0,0.0012854850165923502
2025-12-19,0.0,-0.005774144695735637,-0.0046331308098888566,0.0,-0.0026058780672393615,-0.0026026307145727715
2025-12-22,0.0,0.0010968779736069809,0.0,0.007358894752109235,0.0013108293283883028,0.0019533204108209035
2025-12-23,0.0,-0.00227435861358984,-0.00492065163936653,0.0,-0.004604242047016051,-0.0023598504599944845
2025-12-24,0.0,0.0,-0.0031120765913014835,-0.002853955206123371,-0.003851523795529158,-0.0019635111185908024
2025-12-25,0.0,0.0008005032780152748,0.004854811526909418,-0.0028504926306080923,-0.0022372320692984346,0.00011351802100363317
2025-12-26,-0.012497323765716089,-0.019124818456157367,-0.0024864868120249026,0.007904029040713552,-0.0017256197581336796,-0.005586043950263697
2025-12-29,0.0,0.001343588334297182,-0.010023388230697632,0.00023474811133925673,-0.0043136134469552705,-0.0025517330464032927
2025-12-30,-0.008311770964379503,-0.0048678114322531,0.0,0.0,-0.0063200849030139545,-0.003899933459929312
2026-01-05,0.0,0.0,0.0023148493066167267,0.0,0.0,0.00046296986132334536
2026-01-06,0.0,-0.010940501351936832,-0.0012462497173984885,-0.0018437321085990465,0.0,-0.0028060966355868736
2026-01-07,0.0,0.0,-0.003614875658454764,0.0,-0.0006962134446837772,-0.0008622178206277081
2026-01-08,-0.0009160220586057852,0.0,0.0,-0.0007295490918679721,-0.004999388473878641,-0.0013289919248704798
2026-01-09,0.00955432637306934,0.014512136281835283,0.004390820769721944,0.0,-0.007576667013797429,0.004176123282165827
2026-01-13,-0.0021363340835701006,0.0,0.0005536262726070732,-0.0012921837111881413,0.0005961896753219401,-0.0004557403693658457
2026-01-14,-0.00348235584010256,0.008776515107314996,0.0,-0.002671195152537083,0.003127911001251288,0.001150175023185328
2026-01-15,-0.0025546128156160833,0.005645084666113184,0.003908001066544418,-0.0012838013390736804,0.013127158799591084,0.0037683660755117843
2026-01-16,-0.006431921848372614,-0.007579212762053607,0.010506356188827844,0.013834071260108955,-0.021983980263213375,-0.0023309374849405594
2026-01-19,0.0,0.009012894836821968,0.0,0.0,0.012478931756475619,0.004298365318659517
2026-01-20,0.005718809363029542,-0.0063674601159765705,-0.006778289134039626,0.0047120488492748335,-0.008737214439222797,-0.0022904210953869236
2026-01-21,0.0,-0.0024722534042271186,0.0,0.006030689375777644,-0.01404473883174432,-0.002097260572038759
2026-01-23,0.0,0.0,-0.0010465577102557941,0.0,-0.004205960962929134,-0.0010505037346369857
2026-01-26,0.0,0.0,-0.004734763801409654,0.0,0.0,-0.0009469527602819309
2026-01-28,-0.011704280415821902,0.0,3.181899990514661e-05,0.0,-0.0022734902976001333,-0.002789190342703378
2026-01-29,-0.005066732084675463,0.00653898483269563,0.0,0.0024349689151737302,-0.0056636731346811995,-0.00035129029429746046
2026-01-30,-0.01057995396809076,-0.018615868529042467,0.004888250306977716,-0.01135202398291165,0.005451979017316957,-0.006041523431150041
2026-02-02,0.0,-0.008230779493267722,0.0,0.0,0.0,-0.0016461558986535444
2026-02-03,-0.00046596328754573983,0.001983070285186677,-0.03538831559884926,0.0,-0.03409048790771423,-0.013592339301784512
2026-02-04,-0.004893785111583769,-0.006539612828236839,0.0,0.0,-0.00440405698413654,-0.0031674909847914296
2026-02-05,-0.013134600335158519,-0.009199838598748077,0.002673266610978094,0.0,0.00809567412332008,-0.002313099639921684
2026-02-06,0.0004523488632695238,-0.002762839247497146,0.002660733597978952,0.0,0.009787751513870919,0.0020275989455244498
2026-02-09,0.04910435473104847,0.05116285415739452,-0.03321540543505321,0.0,0.07191297113895243,0.02779295491846844
2026-02-10,0.011270726554123433,0.0044750703262314015,0.0,0.0,-0.016911021030785768,-0.0002330448300861869
2026-02-12,0.0219125227502095,0.0,0.008597313773042417,0.0,0.011830673856494198,0.008468102075949223
2026-02-13,-0.0054506177435122245,0.0,-0.005994226812733222,-0.015387193041471065,0.006468072460554304,-0.004072793027432442
2026-02-16,0.0,0.0027968285084207347,0.0,0.0,0.0,0.0005593657016841469
2026-02-17,0.0,0.0,0.0,0.0,-0.0035389978760657524,-0.0007077995752131505
2026-02-18,0.005197299216554219,-0.000857662460116766,0.010082597905466088,0.0,0.012897723354751055,0.00546399160333092
2026-02-19,-0.0070266173513583415,-0.002178610270227592,-0.006932513072937985,0.0,0.013406143906818276,-0.0005463193575411286
2026-02-20,-0.0015191706681734376,0.004890913180571958,-0.0030828654420607506,0.0,0.004267270410240078,0.0009112294961155695
2026-02-24,0.008060277244989672,0.0,0.0,0.0,-0.006283991747186221,0.0003552570995606902
2026-02-25,0.03671271736096085,0.02236981720401498,-0.015102998096720506,0.008861890456228576,0.0020708244520210913,0.010982450275300999
2026-02-26,0.0,0.0,0.007563942134061085,0.0,-0.0018278126768346188,0.0011472258914452932
2026-02-27,0.012272864712925772,0.0,0.0,0.016058217591924325,0.022160100429463103,0.01009823654686264
2026-03-02,0.0,0.0008701183227945899,-0.0036603318194835784,-0.006994745092357643,-0.006835411485051423,-0.0033240740148196106
2026-03-03,-0.0011460011526077199,0.003925469190862809,0.0,0.0005790704686113805,0.0026825196844763423,0.0012082116382685624
2026-03-04,-0.006980122648406387,0.013083857117368078,0.0,0.011415753645203641,0.010884097477323829,0.0056807171182978325
2026-03-05,0.010176867347090206,-0.005903642460680313,0.0014174546742917189,-0.007556322966764044,-0.011699563786216503,-0.002713041438455787
2026-03-06,-0.004936870298030408,-0.009672841991941529,-0.0044866405143416084,0.0023915399018969727,0.0032442266443984367,-0.0026921172516036268
2026-03-09,-0.0010967967671061598,-0.0016655507340287764,0.01522601401884656,-0.0014239728150360301,-0.009101446394907304,0.00038764946155365776
2026-03-10,-0.010644057051106564,-0.001689657776243137,0.0,0.0,-0.004079957711017706,-0.003282734507673481
2026-03-11,-0.0051204291893039355,0.0,0.0,-0.007812086863373972,0.0036010913437592848,-0.0018662849417837245
2026-03-12,0.0,0.0,0.005716207267191037,0.0,0.005601205616912312,0.0022634825768206696
2026-03-13,-0.02570131175638831,-0.012190145241913341,0.013462919485980263,-0.021296020964045898,0.007541611582879822,-0.0076365893786974936
2026-03-16,0.0015870768762711333,-0.0008756773722867442,0.005230539454261863,0.0,-0.010002095698796202,-0.00081203134810999
2026-03-17,0.0,-0.0046351514420848155,-0.004865275068625479,-0.011338946628070393,-0.0010621937222747102,-0.00438031337221108
2026-03-18,0.002981584705807943,0.0,-0.002628192427342418,-0.007349851674532473,0.00633059671852276,-0.0001331725355088376
2026-03-19,0.00030593715029869,0.0050393356722356255,-0.004781320645137336,0.001093344839802997,0.0,0.00033145940343999526
2026-03-23,0.0,-0.010705299644509138,0.0005664201505214785,-0.0025924404053247387,0.0,-0.0025462639798624798
2026-03-24,-0.0006085886493331658,0.0032083204621529216,-0.007402981990878293,0.001198953363614234,0.005658102170722616,0.0004107610712556626
2026-03-25,0.0,0.0,-0.0003616731642919742,-0.002268846625405995,-0.0043420499917766605,-0.0013945139562949258
2026-03-26,-0.009093022592737636,0.013762410842493111,0.007177322734248579,0.0,0.010095138450061382,0.004388369886813087
2026-03-27,0.011821726859556046,0.0015286757388205628,0.0011989499261624646,-0.006073066904312598,0.0,0.0016952571240452948
2026-03-30,0.023878929448955522,0.010549121984237643,0.018800764848514,-0.00650779722207028,-0.013925961651084166,0.006559011481710543
2026-03-31,-0.013036235332257676,-0.0034177843813190676,-0.0018677710937588376,-0.014158659590343362,0.00636321267127945,-0.0052234475452798985
2026-04-01,0.0006224268911360915,0.012631666495997824,-0.007657894644128654,-0.004100011658738572,-0.010020624479830537,-0.0017048874791127696
2026-04-02,-0.004354115519203182,-0.0015775072671335773,0.005388134559918268,0.0002980721442456542,0.004388507972786383,0.0008286183781227094
2026-04-03,-0.004667276524825197,-0.00021427840532218102,0.0,0.0,-0.0026017270131014447,-0.0014966563886497646
2026-04-06,0.0,0.004684009601838284,0.0033812015238259266,0.0,0.0,0.0016130422251328421
2026-04-07,0.016981637902493036,0.001282374759357918,0.003267840010501913,0.017361836123659942,0.0049247381182063775,0.008763685382843837
2026-04-08,0.0,0.0,-0.0019205855960498504,-0.0006565974476481532,0.0,-0.0005154366087396008
2026-04-09,0.0,-0.018700498064294045,-0.002924660657080488,-0.005315701942831913,0.003997448709272658,-0.004588682390986758
2026-04-10,0.0,-0.00134922112441232,0.011617325532843698,0.0,0.011075798395960379,0.004268780560878351
2026-04-13,0.007764063326157664,0.0,-0.01001656891696908,0.0,0.0006240786109885496,-0.00032568539596457334
2026-04-14,0.00676435589395332,0.0,0.0,0.0,0.0,0.001352871178790664
2026-04-15,0.006967688137323035,0.0,0.0015343735305002055,0.0,-0.0003613192143378833,0.0016281484906970716
2026-04-16,0.0,0.0,-0.0010994100611709065,0.0,0.010037542574915372,0.001787626502748893
2026-04-17,0.0,0.0,0.0,0.0,-0.0007745083152555737,-0.00015490166305111476
2026-04-20,0.0,0.0,0.0063161506179776105,0.0,0.012493632140571097,0.0037619565517097416
2026-04-21,0.0,0.0,-0.0004067117492790337,0.0,0.0044473373545251,0.0008081251210492133
2026-04-22,0.0,0.0,-0.012243366722085815,0.0,-0.0208346209268686,-0.006615597529790883
2026-04-23,0.0065582355368512075,0.0,-8.58489851175558e-05,0.0,0.00696949154795977,0.0026883756199386844
2026-04-24,0.00021180836798539928,-0.0048192621405553195,-0.0073257284897176415,0.0032015844493156614,-0.0014827502931839996,-0.00204286962123118
2026-04-27,-0.0020481238065008143,0.0,-0.0035723891455081624,0.0043518533539898905,0.0,-0.00025373191960381713
2026-04-28,-0.0024615356111776614,-0.010697747171344134,-0.0003487255851827378,0.00592065014622993,0.0,-0.0015174716442949209
2026-04-30,0.0003430268332014917,0.0006997616310745476,0.0,-0.0014426567192869682,0.0,-7.997365100218578e-05
2026-05-01,-0.005861001055440614,-0.005745789017130758,0.0,0.0003597732192377439,0.0,-0.0022494033706667257
2026-05-07,0.0,-0.012484037534055727,0.0007932457971592123,0.0,0.0004854191337696947,-0.002241074520625364
