timestamp,open,high,low,close,volume
2026-03-16 00:00:00,53460.0,53470.0,53370.0,53400.0,255
2026-03-16 00:01:00,53410.0,53570.0,53410.0,53510.0,205
2026-03-16 00:02:00,53520.0,53550.0,53450.0,53550.0,177
2026-03-16 00:03:00,53530.0,53590.0,53500.0,53540.0,191
2026-03-16 00:04:00,53530.0,53550.0,53490.0,53540.0,63
2026-03-16 00:05:00,53540.0,53600.0,53530.0,53600.0,114
2026-03-16 00:06:00,53590.0,53630.0,53510.0,53510.0,218
2026-03-16 00:07:00,53520.0,53590.0,53520.0,53580.0,61
2026-03-16 00:08:00,53580.0,53600.0,53530.0,53550.0,67
2026-03-16 00:09:00,53540.0,53600.0,53540.0,53600.0,142
2026-03-16 00:10:00,53600.0,53610.0,53560.0,53560.0,150
2026-03-16 00:11:00,53570.0,53610.0,53540.0,53540.0,90
2026-03-16 00:12:00,53560.0,53590.0,53510.0,53560.0,91
2026-03-16 00:13:00,53570.0,53610.0,53540.0,53600.0,47
2026-03-16 00:14:00,53610.0,53620.0,53560.0,53560.0,51
2026-03-16 00:15:00,53570.0,53590.0,53540.0,53590.0,78
2026-03-16 00:16:00,53590.0,53760.0,53590.0,53750.0,244
2026-03-16 00:17:00,53750.0,53760.0,53720.0,53760.0,115
2026-03-16 00:18:00,53750.0,53760.0,53700.0,53700.0,59
2026-03-16 00:19:00,53700.0,53700.0,53660.0,53670.0,60
2026-03-16 00:20:00,53670.0,53670.0,53590.0,53600.0,91
2026-03-16 00:21:00,53600.0,53600.0,53560.0,53570.0,82
2026-03-16 00:22:00,53570.0,53600.0,53560.0,53590.0,43
2026-03-16 00:23:00,53600.0,53600.0,53520.0,53530.0,97
2026-03-16 00:24:00,53530.0,53550.0,53520.0,53530.0,79
2026-03-16 00:25:00,53520.0,53520.0,53470.0,53480.0,71
2026-03-16 00:26:00,53490.0,53500.0,53470.0,53480.0,64
2026-03-16 00:27:00,53480.0,53480.0,53400.0,53440.0,277
2026-03-16 00:28:00,53450.0,53450.0,53410.0,53430.0,60
2026-03-16 00:29:00,53420.0,53460.0,53420.0,53440.0,42
2026-03-16 00:30:00,53440.0,53460.0,53380.0,53380.0,72
2026-03-16 00:31:00,53370.0,53390.0,53350.0,53360.0,64
2026-03-16 00:32:00,53350.0,53350.0,53330.0,53330.0,42
2026-03-16 00:33:00,53330.0,53400.0,53330.0,53390.0,70
2026-03-16 00:34:00,53390.0,53440.0,53380.0,53440.0,75
2026-03-16 00:35:00,53440.0,53470.0,53430.0,53460.0,46
2026-03-16 00:36:00,53480.0,53480.0,53460.0,53470.0,75
2026-03-16 00:37:00,53460.0,53520.0,53440.0,53510.0,61
2026-03-16 00:38:00,53500.0,53550.0,53500.0,53540.0,33
2026-03-16 00:39:00,53550.0,53570.0,53540.0,53570.0,33
2026-03-16 00:40:00,53580.0,53580.0,53520.0,53550.0,40
