timestamp,open,high,low,close,volume
2026-03-16 01:00:00,12720.0,12781.5,12720.0,12761.0,367
2026-03-16 01:01:00,12761.0,12762.0,12738.5,12757.0,105
2026-03-16 01:02:00,12753.0,12769.0,12750.0,12756.5,87
2026-03-16 01:03:00,12764.5,12776.0,12764.5,12765.5,68
2026-03-16 01:04:00,12765.5,12770.5,12754.0,12754.0,56
2026-03-16 01:05:00,12750.5,12767.5,12746.0,12763.0,83
2026-03-16 01:06:00,12763.5,12766.0,12749.0,12749.0,35
2026-03-16 01:07:00,12746.5,12748.0,12724.0,12726.5,101
2026-03-16 01:08:00,12726.0,12729.0,12715.0,12727.5,83
2026-03-16 01:09:00,12731.5,12740.0,12725.5,12725.5,42
2026-03-16 01:10:00,12726.0,12736.5,12726.0,12735.0,113
2026-03-16 01:11:00,12733.0,12735.5,12731.5,12734.5,34
2026-03-16 01:12:00,12743.5,12746.0,12726.5,12727.0,80
2026-03-16 01:13:00,12724.5,12724.5,12681.0,12683.0,316
2026-03-16 01:14:00,12682.0,12689.5,12667.0,12676.5,243
2026-03-16 01:15:00,12675.0,12688.0,12670.5,12683.0,142
2026-03-16 01:16:00,12689.5,12697.5,12685.5,12693.0,61
2026-03-16 01:17:00,12689.0,12703.5,12686.0,12695.0,35
2026-03-16 01:18:00,12698.0,12710.5,12698.0,12704.5,67
2026-03-16 01:19:00,12706.5,12711.0,12697.0,12706.5,74
2026-03-16 01:20:00,12708.5,12719.5,12708.5,12713.5,70
2026-03-16 01:21:00,12712.5,12724.5,12712.5,12722.0,60
2026-03-16 01:22:00,12726.5,12729.0,12719.5,12720.0,48
2026-03-16 01:23:00,12715.5,12716.5,12694.0,12697.5,62
2026-03-16 01:24:00,12691.5,12704.0,12690.5,12699.5,45
2026-03-16 01:25:00,12701.5,12701.5,12694.5,12696.0,35
2026-03-16 01:26:00,12697.0,12702.0,12686.5,12687.5,39
2026-03-16 01:27:00,12684.5,12690.0,12682.0,12687.5,36
2026-03-16 01:28:00,12684.5,12690.0,12682.5,12683.5,36
2026-03-16 01:29:00,12683.0,12688.0,12677.0,12681.5,17
2026-03-16 01:30:00,12682.5,12687.5,12669.0,12669.0,37
2026-03-16 01:31:00,12668.5,12682.0,12668.5,12682.0,30
2026-03-16 01:32:00,12673.5,12676.0,12668.0,12668.0,34
2026-03-16 01:33:00,12667.5,12678.0,12667.5,12678.0,36
2026-03-16 01:34:00,12684.5,12692.0,12681.5,12689.0,36
2026-03-16 01:35:00,12691.5,12712.0,12691.5,12712.0,51
2026-03-16 01:36:00,12708.5,12714.5,12704.0,12706.0,45
2026-03-16 01:37:00,12705.5,12706.0,12698.5,12701.0,46
2026-03-16 01:38:00,12699.0,12700.5,12692.0,12695.5,13
2026-03-16 01:39:00,12696.5,12701.5,12696.0,12697.5,19
2026-03-16 01:40:00,12700.0,12710.0,12700.0,12708.0,24
2026-03-16 01:41:00,12710.0,12711.5,12699.5,12700.5,29
2026-03-16 01:42:00,12707.0,12714.0,12707.0,12709.5,24
2026-03-16 01:43:00,12707.5,12710.5,12704.5,12709.0,24
2026-03-16 01:44:00,12710.5,12719.0,12708.5,12719.0,7
2026-03-16 01:45:00,12721.0,12729.5,12720.0,12725.0,35
2026-03-16 01:46:00,12730.0,12745.0,12728.0,12742.0,80
2026-03-16 01:47:00,12739.0,12745.0,12735.0,12743.5,18
2026-03-16 01:48:00,12740.0,12740.0,12740.0,12740.0,4
2026-03-16 01:49:00,12737.5,12740.0,12733.0,12736.5,17
2026-03-16 01:50:00,12739.0,12739.0,12723.0,12735.0,23
2026-03-16 01:51:00,12735.5,12735.5,12731.0,12731.5,6
2026-03-16 01:52:00,12735.0,12735.0,12733.0,12733.0,3
2026-03-16 01:53:00,12733.0,12739.0,12733.0,12739.0,6
2026-03-16 01:54:00,12738.0,12741.5,12738.0,12740.0,6
2026-03-16 01:55:00,12746.0,12746.0,12746.0,12746.0,4
2026-03-16 01:56:00,12746.0,12746.0,12742.5,12746.0,9
2026-03-16 01:57:00,12745.0,12746.5,12744.5,12745.5,18
2026-03-16 01:58:00,12748.5,12749.0,12745.0,12745.5,12
2026-03-16 01:59:00,12745.5,12758.0,12744.0,12758.0,12
2026-03-16 02:00:00,12756.0,12757.5,12748.0,12748.0,27
2026-03-16 02:01:00,12752.5,12758.0,12752.5,12754.5,23
2026-03-16 02:02:00,12753.5,12753.5,12742.0,12743.0,17
2026-03-16 02:03:00,12745.0,12750.5,12741.0,12750.5,15
2026-03-16 02:04:00,12747.0,12752.0,12746.0,12752.0,8
2026-03-16 02:05:00,12753.0,12755.0,12748.5,12748.5,7
2026-03-16 02:06:00,12747.5,12752.0,12747.5,12752.0,18
2026-03-16 02:07:00,12749.0,12751.0,12744.0,12744.0,32
2026-03-16 02:08:00,12744.0,12745.0,12735.0,12744.0,29
2026-03-16 02:09:00,12745.5,12753.0,12744.5,12753.0,9
2026-03-16 02:10:00,12753.5,12756.0,12750.5,12750.5,7
2026-03-16 02:11:00,12753.0,12753.5,12746.5,12749.5,63
2026-03-16 02:12:00,12749.5,12752.5,12748.0,12752.5,12
2026-03-16 02:13:00,12749.5,12749.5,12742.5,12744.0,27
2026-03-16 02:14:00,12742.5,12757.0,12742.0,12757.0,21
2026-03-16 02:15:00,12755.0,12755.0,12748.0,12748.0,8
2026-03-16 02:16:00,12742.5,12743.0,12739.0,12740.0,13
2026-03-16 02:17:00,12743.0,12744.0,12743.0,12744.0,3
2026-03-16 02:18:00,12744.0,12744.0,12739.5,12739.5,3
2026-03-16 02:19:00,12740.0,12740.5,12739.5,12740.5,5
2026-03-16 02:20:00,12739.0,12745.5,12739.0,12739.5,15
2026-03-16 02:21:00,12739.5,12739.5,12734.5,12734.5,8
2026-03-16 02:22:00,12734.0,12734.0,12728.5,12733.0,60
2026-03-16 02:23:00,12733.0,12733.0,12729.5,12731.0,12
2026-03-16 02:24:00,12729.0,12732.5,12729.0,12732.5,3
2026-03-16 02:25:00,12729.0,12731.5,12729.0,12731.5,8
2026-03-16 02:26:00,12734.5,12734.5,12732.5,12734.0,3
2026-03-16 02:27:00,12732.0,12732.0,12727.5,12727.5,20
2026-03-16 02:28:00,12726.5,12729.5,12726.5,12729.5,17
2026-03-16 02:29:00,12734.0,12736.0,12734.0,12734.5,8
2026-03-16 02:30:00,12735.0,12749.0,12720.0,12730.5,165
2026-03-16 02:31:00,12732.5,12735.5,12728.5,12730.0,21
