ym,エネルギー資源,不動産,医薬品,商社・卸売,小売,建設・資材,情報通信・サービスその他,機械,素材・化学,自動車・輸送機,運輸・物流,金融（除く銀行）,鉄鋼・非鉄,銀行,電機・精密,電気・ガス,食品
2016-06,0.9812421215198796,0.9995891353085256,1.0383339618886065,1.0119250727218254,1.0658415303745419,1.0032886676748065,1.0164645395117076,0.9706764593392309,0.999026040256914,0.9317314537280539,1.0336654872050763,0.9468549618055013,0.9731004982493192,0.9633270767693431,0.9788576612521582,1.026314843315315,1.081844859984931
2016-07,0.8953961629574577,0.9667237499146835,0.9579448412132272,0.9863084229012082,1.0297256412114513,1.0693904207239533,0.9789005013910359,1.015194860757075,1.0267632009979322,0.9769016418156332,0.9941832298690013,0.9588992113025177,1.037364459809168,1.0240691111806648,1.0025169294710015,0.9950161945821642,1.0350530613138085
2016-08,0.8994974433477753,0.8754013198437974,0.8625867529647167,0.9595989568355273,0.954252910065844,1.0414434397131467,0.987874867595005,1.0696016778098913,1.046233594510949,1.0144937197085617,0.9452806186247172,0.9946985082360832,1.1208711568130492,1.0728650393422496,1.040584446343057,1.0072235610394529,0.9378939506992253
2016-09,0.9597726642011674,0.9060228447159882,0.9362573324793293,1.031309835457101,1.0203733121278644,1.0655495055118072,1.0723099774361846,1.1167825399413915,1.0654286804092996,1.0287505649112132,0.963833265027199,0.9898105189314492,1.1282952286316277,1.0363336953724167,1.0579874380151315,1.0305738919623024,1.0225238855211196
2016-10,0.9942994772375352,0.909251280243114,0.8617352463982385,1.0368004756853693,1.0362188972684379,1.1167428852128316,1.0745039168539918,1.1437007511248827,1.1000450693685817,1.0805315150931831,0.9500690363524237,1.0231546716221545,1.1411953566357227,1.085598880310706,1.0999074834825873,0.9943030524554556,1.0017795847840787
2016-11,1.0174084284419886,0.9282710668137492,0.8174180310390193,1.0354590746689791,0.9946913080410922,1.1463311124004179,1.0298887195149604,1.1761258703757773,1.097734342538988,1.1302281840336872,0.9707354280159673,1.0989444148272092,1.2094834862926183,1.1131051502788931,1.1251825063275078,1.0341815452941723,0.9281574333707225
2016-12,1.07647951091208,0.9185634062441114,0.8175358461610728,1.0483495524339435,0.9882112906130912,1.1448652825348846,1.041241184737005,1.1945609246997888,1.1048439764930689,1.155709494782729,0.9689490137255143,1.1144179898448736,1.1914669421018442,1.1512543367776817,1.1608662256545608,1.0741846049990327,0.9432168517114957
2017-01,1.1542033762246882,0.9237794137386964,0.7915659198676829,1.0658844636992875,0.9916728531539926,1.1677766581643665,1.1114877951352757,1.270046338765723,1.1543338161086298,1.1260526490290017,0.9607032003868843,1.1146426724398237,1.2678505767735868,1.1322985397701173,1.2088485938102298,1.0071009959903132,0.9402944949859838
2017-02,1.1500709780581118,0.9472710865109321,0.8515860416874268,1.0958932950881168,1.0157714843486054,1.2135903131762567,1.1539864874294516,1.317268186689649,1.188314870933032,1.171967859492381,0.968022720810255,1.1308830850938698,1.2996798500331945,1.148296103640656,1.251167334619695,1.000047331005652,0.9620867216560169
2017-03,1.175524537989238,0.9455064545485246,0.8593921169763058,1.1143605109988108,1.0261576641846923,1.2581567654759842,1.201378786383371,1.344852969495479,1.2214643593561745,1.1793144881952484,0.9486345405860629,1.0857518762516503,1.275977615881882,1.0837373243644628,1.305008343040213,1.0241678853849747,0.9907417058506008
