ym,エネルギー資源,不動産,医薬品,商社・卸売,小売,建設・資材,情報通信・サービスその他,機械,素材・化学,自動車・輸送機,運輸・物流,金融（除く銀行）,鉄鋼・非鉄,銀行,電機・精密,電気・ガス,食品
2018-10,-0.10280826897236503,-0.13530729392159715,-0.12118668150571145,-0.08298854019333912,-0.05664931560773453,-0.10846157130183415,-0.10475305897297464,-0.11598766869895641,-0.1291880524796416,-0.12836655692336077,-0.08190057806718057,-0.08013052899845285,-0.11267485803303252,-0.0897431321464292,-0.10124052066232044,-0.06541269536703499,-0.07412339551353614
2018-11,-0.15251230124391352,0.029371081894687557,0.0969822831931151,0.05082046995040838,0.03981757487948689,0.024816701940594918,0.05558267882250923,0.009734611104264315,0.0341650736207571,0.008321639870528946,0.04843752320849143,-0.022440019834744657,0.016808288706136282,0.011901651731182234,0.02356687555313427,0.019244606027534812,0.05994030667971446
2018-12,-0.15570619157655666,-0.13962444457274392,-0.14438933138023088,-0.13177078683656315,-0.11944623066786847,-0.1232693909795939,-0.15130002789964855,-0.16605029146655087,-0.11678735504506889,-0.10718589878085948,-0.07112032426790642,-0.1364312441992337,-0.13257360988580216,-0.14277452740700594,-0.1621330561234028,-0.07549902035585208,-0.0773362866805744
2019-01,0.055112490022487484,0.11175596725303698,0.03988687440165625,0.03180355803973146,0.03023320718894021,0.0476104564152563,0.1132351264980408,0.10817685666320294,0.04523265847490731,0.06364958024040518,0.03424121230847788,0.06906495430227942,0.07173128841045434,0.040446480011453616,0.10837017027854191,0.04647694654226256,0.001221222303497275
2019-02,0.00690054874303232,-0.028127163861646834,0.15129651086981644,0.05283512237267229,0.03310080962816121,0.03851144449597974,0.06679738007732075,0.02197957374982933,0.05801746008999175,0.014397206827830534,0.04834735688652924,0.023673150079931166,0.021902307008618182,0.0016684788676064187,0.04964720894051952,0.04627040034885914,0.028415888339791553
2019-03,0.018202815944664188,-0.0040627772580352,0.002211465777146954,-0.009134771833649536,0.001990532915080675,-0.028977972811976886,0.049699772327150574,-0.008071577544562652,-0.02084476497448112,-0.06859331747203012,-0.01063868647736837,-0.022812134673432766,-0.037487884532456404,-0.04487717552763639,0.00877456063727574,-0.03196839848388844,0.004536045896275475
2019-04,0.007214507820279381,0.006927859032314181,0.009322215247354113,-0.010408599846063982,-0.015387878325628475,0.01108064885108485,0.00979734786921304,0.09486259248006881,0.033012018561507636,0.05433610378861024,-0.0065250474158776136,-0.001593756716200516,0.013811819592176285,-0.00635796046593519,0.0753038036214745,-0.0745939622807365,-0.00490591196493609
2019-05,-0.10095022622216583,0.019484708513790146,-0.06889764877106391,-0.07663790123295329,-0.027920255611041188,-0.06872025178091325,-0.004180564009677142,-0.1320639484979951,-0.1016371361776161,-0.13311027999920486,-0.0414143965252687,-0.036780011255161775,-0.051626405657805435,-0.06463201258480823,-0.11655926762525078,-0.04735009573007381,-0.0387584523639617
2019-06,0.0842374869183828,0.024313946125091156,0.013660856229252108,0.04119252402113138,0.008532936936155087,0.035703493539057884,0.0193614995017125,0.06643192184990288,0.047554308129715124,0.053598391491086764,0.002135664276563387,0.04284024112538968,0.06082001801093062,-0.009326804354348775,0.07076870223309914,-0.017000008633123807,-0.006584900182461907
2019-07,-0.03257725344352217,0.069367526201017,0.0194795771610124,0.03725357905288709,0.03395592238683694,0.014056202333410883,0.040263182756398515,0.014884324151551566,0.008064663898070982,0.00596583870631716,0.00575445605458415,0.0022762893772699214,-0.01138943440785357,-0.0075612139849249235,0.04347732787836542,0.026796653964611394,0.009950170752734003
2019-08,-0.0610959205530814,0.002310962571012664,-0.050012501200280654,-0.010082411646736986,0.0019256389120175593,-0.022692677132696893,-0.028574468874835106,-0.07106791205939184,-0.06544028147706778,-0.06871728904298521,-0.014401887254910168,-0.05237858969243831,-0.10952237199763899,-0.07306958360544831,-0.05509860601963222,-0.02716665056715831,-0.012041068956863781
2019-09,0.09624550347391972,0.03313817469330103,0.045174376088884444,0.0409658974576576,0.039360442716513754,0.08076146363848782,0.040495392030141006,0.08725172947368819,0.08020879535333011,0.09614320658977002,0.027510459686827162,0.08512216050785858,0.09431577153948241,0.08964387375172389,0.0777684576820699,0.038563544462942065,0.03146102841039992
2019-10,0.03389840489069571,0.058507504702196456,0.04626149366030551,0.09193535760628653,0.025330103925298213,0.10438746823795236,0.02958558624185971,0.10353136231955992,0.09074079090708069,0.09027124861344016,0.04019274437631145,0.027308957932012146,0.0963656251939944,0.044461159839153566,0.09170384039029589,0.04891480884617033,0.028260484664657692
2019-11,-0.007150284387248717,0.03227530709751916,0.07042224929853148,0.020783420378916635,0.02945316949386727,0.026504146711644475,0.09175539341162595,0.01658124176716166,0.022618318554834822,0.021512273512720465,0.03065433381126458,0.05191470519319024,-0.0007341896152108452,0.03691125454291614,0.06579022956517304,0.001471903861966227,0.013128318959474928
2019-12,0.04373465165152899,0.019758245348182168,0.006195808873120656,0.07511242631172552,0.02357492734142231,0.05851987283261086,0.043359288847707976,0.05129868693890423,0.026972306089279963,-0.018295164172379235,0.0009087200738322199,0.0014432714417336485,0.028229320195321355,-0.0028797483597927283,0.04873271824574829,0.0166970113362268,-0.00578181403892985
2020-01,-0.0936844466471272,-0.03798133231841377,0.0025764804285437278,-0.016362586218172787,-0.04924253327261006,-0.01870470392262137,-0.03341270510509562,-0.033361230842543096,-0.00044574854160644637,-0.06940374760831361,-0.0492174181279018,0.005732742326473233,-0.05071539519707028,-0.0635260654147875,-0.031908450179929056,-0.04080630018560312,0.0017430289053867883
2020-02,-0.1030816282797827,-0.17887470397327582,-0.18228207881579117,-0.1412279089340504,-0.14881403537094606,-0.1341361014463989,-0.1525206056287271,-0.14078900552251852,-0.13036689503371682,-0.11214257565981174,-0.12861879492283151,-0.11678103047761787,-0.14681387687774333,-0.12171923412182599,-0.1552093099542226,-0.11501433751528227,-0.10798325961657892
2020-03,-0.12088162624779426,-0.16073330130437796,-0.013311507191296647,-0.03277298571306739,-0.026498597228526842,-0.07497639532526125,-0.10412026591501532,-0.11255878272899751,-0.04198045293642152,-0.15130170256486286,0.00015740712750598432,-0.14976857075256875,-0.12768343535712853,-0.00471653912366634,-0.09560599144630862,0.06381912054001211,0.04763021309551765
2020-04,0.05489632311684992,0.08400768095031454,0.14274618910558903,0.0677005821672126,0.07556733024258898,0.048793575492371045,0.18553744412803588,0.11884687131209329,0.05727235689424441,0.07206996193921851,0.05357112260175616,0.06125167604985798,0.04455215385030339,0.01782232178301947,0.0942651979540375,0.003154560721824139,-0.009432114537672572
2020-05,0.07071732889804737,0.1271798795278666,0.142282402949381,0.10081681712735939,0.12282222342750682,0.08580949610721618,0.1716471324824868,0.09294030386247613,0.10525769179723836,0.07274030989866628,0.07360631142914209,0.15593002828163524,0.0949305165882232,0.040152302003274846,0.10889174377901154,0.03243040318152642,0.07802652846267175
2020-06,-0.08376461549674419,0.024332085007241846,0.0498813164280732,-0.009413086361706915,0.015834415052835747,-0.0039141341516491296,0.04329820689189374,-0.016773791871320637,0.000590761477381579,-0.031187157909453613,-0.04482437526143031,-0.008640751480081161,-0.02913888716982712,-0.021981457313759774,0.03120747409769033,-0.01685861335985109,-0.01347721920857704
2020-07,-0.048534297258547875,-0.09459532865085409,-0.10308892835323182,-0.03306483484749949,-0.007887576653555368,-0.04620149916852374,-0.038747503613816243,-0.030944765988093936,-0.06210944916251311,-0.09533074260627691,-0.11085960541464775,-0.07523066514220245,-0.03820665921394602,-0.0713611404197289,-0.05674730320680657,-0.06242257186349501,-0.048704459808886096
2020-08,0.09421343590991298,0.17108531434657756,0.08610241376842372,0.13143552761930166,0.13491478316977304,0.10241784275661472,0.1624837167825217,0.08755243388571653,0.07666623638603948,0.175581775688901,0.17066212006034862,0.14270577650521282,0.14286004955722673,0.09932331365997255,0.10335670449034867,0.05190874626983154,0.06274317971324746
2020-09,-0.057362219382595524,0.06123351300694489,0.043697304342027295,0.06865211111821422,0.025093471927863886,0.05159151169381854,0.09132137132731147,0.0336765759231297,0.02102373687190132,-0.04108536038201192,0.003324105987334902,-0.0008245853176466121,-0.01979528843836466,0.03174260553678151,0.04812361150121103,-0.002393463325044017,0.03669579155797656
2020-10,-0.03098030437306759,-0.012685198367052813,-0.13515048711563865,-0.02150493044907638,-0.04997386703127429,-0.03235346460440692,-0.04930270789282385,-0.011950799722173987,-0.018036354579784645,0.01443449987417871,-0.05206700440547548,-0.012437124829818832,-0.0010000982919105828,-0.05087059720326606,0.006469022947871745,0.017645838657385792,-0.06129050388929919
2020-11,0.08952015064260958,0.12176302523480798,0.05718935412518839,0.048300005540066034,0.009623100847568499,0.09550983443541484,0.07419956716064006,0.14371686379373447,0.07998576100499784,0.08862097293610223,0.09273335316911047,0.08701168387815679,0.10874112033880777,0.02400850256159535,0.14074413195521873,0.1342636946729003,0.025686685441600066
2020-12,0.06842613967635067,0.0022623146456217133,-0.04458971872866643,0.04947619422694131,0.026252634603956524,0.07600615649795703,-0.008317174896514432,0.07774404305010306,0.06764605473391551,0.04436240682109595,0.016704638759689888,0.016456446241156244,0.10597221464347592,-0.04288477135776095,0.07589296688359261,0.002600691253959569,0.012878196228227244
2021-01,0.0631674655436462,0.0006314621729929156,0.08764162243369757,0.00030505959198969017,0.004120876249499845,0.023831006175791408,0.01583449030967718,0.03583402680441627,0.014953202045861572,0.01828629897155557,-0.02822056982399992,0.033137977563723046,-0.0170574936271875,-0.008392965642273542,0.050290749005506286,0.002798763560148576,0.06858834451107648
2021-02,0.13524411644675902,0.09970792586372357,-0.0013207852623513376,-0.0018247844786805237,0.04031300337291398,0.040009141294994076,0.040031639264412215,0.01592736054134978,0.008352684802844835,0.06783863626832112,0.07723988849899961,0.09594406916891351,0.08495836399219858,0.08814460048371317,0.005478675886341449,-0.016990084760563295,-0.011313773217246451
2021-03,0.022409923856800434,0.03685341301775272,0.059287381565105865,0.08599262668570558,0.05237377904994088,0.0734731231591666,0.055499822137148755,0.08887305396200475,0.08121684332060411,0.11231579492071177,0.04410304485276491,0.05984633212509362,0.113518465509958,0.1047823017549581,0.06457299408184342,0.11276165219084695,0.055647513205718875
2021-04,-0.044147162455282205,-0.017377265681730474,-0.05941990090953028,-0.005079860286702562,-0.02636412814038841,-0.013364863531600489,-0.006894558712170789,-0.008005097308071392,-0.027354972614265487,-0.0465999782821474,-0.01281299752061657,-0.02135603337625055,0.0012454420326293817,-0.08897358041947433,0.005063667412501861,-0.07732453513392032,-0.05527914724915497
2021-05,-0.026298643994414603,0.04924981470542227,0.007855082879214699,0.006979868700297191,-0.0032701121398561565,0.006461933367504701,0.0004925866338063348,0.014282262426375618,0.011087900445059305,0.05971748393712671,-0.009599581344856386,0.05016452741279123,-0.010762814385560482,-0.015451037968218591,0.016373200509353293,-0.029215845160849994,-0.014078160975529098
2021-06,0.03592282653867309,0.029497047553566757,0.08569620585278571,0.040068731523943656,0.04589922404618691,0.02697086261080505,0.03719854064768831,0.022827701153607667,0.02453574791639693,0.03111866931006157,0.04864966536418995,-0.02008328913051396,0.00867270316411707,-0.021149390431907233,0.060438386230952525,0.028538160640111002,0.008008126482347883
2021-07,-0.027928466348793646,0.00077817390605977,-0.09823258433394506,0.02094785542824803,-0.020039134491552292,0.006717390660062813,-0.047231822354243225,-0.00838696666269428,-0.010263185949492345,-0.014965116748675771,-0.013997032071243833,-0.012072205285084844,0.022386161989945898,-0.011928997192895004,-0.0344662898317949,0.017801403437347797,-0.0019572648749811065
2021-08,0.02618948265352031,0.07918587732719257,0.05966663413137461,0.058512033784922826,0.0063036135756918315,0.0220825596720736,0.0667288336575658,0.0018074583207812814,0.028158355614798704,0.0013214234835978722,0.10444916522829563,0.013108731441324078,0.053557359403247344,0.057709522490357934,0.00998409126077456,-0.004286922031701395,0.040459631700923676
2021-09,0.1029147724076982,0.02632943159178038,-0.014273548966693667,0.014028564753266616,0.06016616735941861,0.02920681113632893,0.040042677425833256,0.04201237207813375,0.02191960282244759,0.022644301263281284,0.05180529940193879,0.06358860921620098,0.010551060383653542,0.025034407567228873,0.028460904658208518,0.01566627749572345,0.01951205671312023
2021-10,0.037870869318845174,0.03196251010102451,-0.06748526573562817,-0.013128410882641514,-0.03853042171699561,-0.002118802112163752,0.01074236599911085,-0.003798209484733623,-0.028347410816164403,0.013142921358129049,-0.05434626472894881,-0.00844307102583599,0.027005826073398565,-0.0342124172948693,0.0024268461663307693,-0.06546475270494227,-0.03253477420892372
2021-11,-0.06470504235008602,5.3066953807019236e-05,-0.03706990796986026,-0.04411667495845669,-0.0651320414712028,-0.05490421746057112,-0.03695967800424423,-0.055264568409240815,-0.06104797008681783,-0.07032555932655975,-0.10453145256125983,-0.05637735315019985,-0.12739595907937623,-0.0407393313700773,-2.1523135433030856e-05,-0.021618185840597,-0.10658318878424608
2021-12,0.05395709838326626,-0.008863072225184171,0.019384361376816917,0.06339127709943689,0.03317342522451431,0.05038790700341618,-0.022177693937585063,0.05270856884733806,0.04838007712507561,0.0641857220221287,0.05606642561727259,0.03533427394938638,0.0584802665068838,0.09331672531857745,0.053233472917281484,-0.012306799926089762,0.02542628396370457
2022-01,0.03322876542959008,-0.038269203297025225,-0.09710729846293321,-0.06456108785910107,-0.04254713745110212,-0.04959072124771988,-0.1546754263506331,-0.06918726770084008,-0.05137953582414764,-0.02403279584381201,-0.012909701692145012,-0.027389992237734185,0.012186487603491,0.04991656427177712,-0.11854398045102524,-0.03761073637288078,-0.015477846411949119
2022-02,0.044336413998619956,-6.481357046804316e-05,0.045763625978045466,0.054282543007016015,0.03810495709055012,0.014510394940559033,0.016894675192357867,-0.020829466609918277,-0.0053823279130401245,-0.02274633920171473,0.05833957852978953,-0.0063609697222458015,0.10482634037524285,0.030984625991002067,-0.015472103466109133,0.042377060151750946,0.031796362041648256
2022-03,0.06486378213263053,0.05326425277186242,0.007181523139808249,0.019628851643631054,0.0031482633746885806,0.005330273563323494,0.10234914776191043,0.0540699474122927,-0.004284478164522767,-0.010496856871042315,0.015506836002644254,0.009254578003780052,0.05146952153063611,-0.04085413419226992,0.049545410857409045,-0.023551599232287855,-0.019174178129179854
2022-04,0.029663439271303632,-0.030578643465174856,-0.02774238923939879,0.006569759668086536,-0.03344578802252614,-0.025892490347133954,-0.05146124641462174,-0.046102125377508456,-0.01609385199428878,-0.004761610140272124,-0.025854903663890844,-0.02541904917281884,-0.03396821394375598,0.026022119720698195,-0.05289810051310701,0.022453634693879655,0.005614824218636094
2022-05,0.07017655600815083,0.012152261853922798,-0.052204195911027026,0.015034728854223401,0.022958984397980182,-0.0007185310139748213,0.012319048713140403,0.01597238164620141,0.017756992000155906,0.05964335309068393,0.041003192219089615,0.026911088954563192,0.018264838517627294,-0.034544546281102984,0.050887699097503285,0.004711209543876832,-0.033408982158043714
2022-06,-0.05874487593269283,0.07013326821801774,0.06714708243706054,5.6071564789647876e-05,0.047152589568462126,0.02006148217854064,0.0010390263156434176,-0.020824662174112166,-0.008790842170663362,0.01779327533623435,0.014578953324180991,0.007492609088721204,-0.030270294885912256,0.04878828198484499,-0.03388807565970499,0.07309168198773565,0.07573759178504673
2022-07,0.0644832090064677,0.033615674444321314,0.06545803054500132,0.0523599594677073,0.03201050427043394,0.025136294587878687,0.0754915250225353,0.04802089249356682,0.03420790154980495,0.02402709142156815,0.04374141180848205,0.07035624994770218,0.04036124574850707,0.007287692447280725,0.06360734705227745,-0.00041535116660231327,0.020230176274505005
2022-08,0.06036183759264126,0.05050329335713963,-0.01861179685873276,0.08539240109908354,0.02635339672398691,0.022740392381640075,0.06090774447379399,0.03890319493877049,0.05705307399019906,0.08884448023672535,0.03827424278261637,0.027025690450022677,0.08635753380903699,-0.0015260212650981665,0.054251222788094904,0.023634966582135514,0.011240587581159336
2022-09,-0.12839271082253795,-0.007766329205040349,-0.04035547248650903,-0.0322058320237882,-0.01755791730458512,-0.04726636096803763,-0.03680227428108485,-0.06656882701220712,-0.04452312593136175,-0.09245585931506636,-0.042020872776586594,-0.03947794068293343,-0.07352444339124009,-0.006794200175330001,-0.10050632499046923,-0.06383321989748474,-0.024080781214619266
2022-10,0.06704828868262697,0.05175906572758244,0.03826516498408142,0.06522464138161047,0.021512026039346155,0.021068526967221873,0.06478842642610123,0.07043462468314872,0.025664697628274877,0.06748702223688068,0.03312882345783104,0.04882051052516219,-0.0012961347459726517,0.020282811386147914,0.06969961974453194,-0.002751951703229988,-0.027018513821839632
2022-11,0.06982698468661545,0.04859502284267183,0.04879364609555607,0.05535353877211999,0.02994410597003308,0.03016182745648879,0.05960176378904278,0.07298947180413336,0.04982597959475592,0.02607105622635851,0.022549539993678532,0.03255578160104965,0.10815358270494503,0.07730235820382707,0.07336055554380755,0.004187492933775861,0.04083163473024752
2022-12,-0.0028438208296316133,-0.05375430201570809,-0.05157173150788966,-0.014515275498901374,0.02032362699890791,-0.03200611042870747,-0.059478433915115994,-0.031296875034094986,-0.054260319431663255,-0.08579427448363806,-0.03298442873290367,-0.017389350930796264,-0.03240365775757742,0.06631422302338406,-0.07753060351506862,-0.009732335735655384,-0.004910897060582869
2023-01,0.05471501859825978,0.02561561220489546,0.02180851933000657,0.042287692179096364,0.0033527673472851568,0.06467463842777675,0.07066917971878135,0.07471822918097801,0.05319091828828966,0.0618361279230449,0.007403479432795752,0.042459789318529444,0.084175471890171,0.04706257623055813,0.07361302510672404,0.0047662447877037635,0.010186044820684382
2023-02,0.034009777176560396,0.014548741092583278,0.01861893548379935,0.03790911774170853,0.011759836506159251,0.03688249955952634,0.027462545509640907,0.05185503422480544,0.040413894318656565,0.06723300340447201,0.023371902602251894,0.03161362564113302,0.05330152721569709,0.042963077974335705,0.034954172752657026,-0.015349133277146328,0.011492210290587026
2023-03,-0.01816942393051362,0.0019067560577814273,-0.018175609710773116,0.008584689629015523,0.021178781702053024,0.004710772909171001,0.033189535745925466,0.03216736089225663,0.0009490579542884705,0.028561635129076363,0.0028713112434149836,-0.062170735468786056,-0.009557392737408547,-0.1054167474911861,0.023334292036760726,0.02205443893157439,0.007254124522525679
2023-04,0.03604707354012374,0.015693456252261102,0.012071887072690534,0.029814501967930042,0.05522949551859128,0.05155697803804511,0.00996342982924693,0.014854087063521296,0.014822204834082125,0.0625234151064113,0.07227593944213334,0.014474968109847133,-0.01659015276254037,0.0411718128922977,0.01757928379435969,0.0033623339604933965,0.056190226211740836
