code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
57140,2016-06-13,2016-07-12,608.0,563.0,29,-7.689525382647662,-0.07849525382647662
57140,2016-11-10,2016-11-11,749.0,815.0,1,8.44491297236432,0.08284912972364318
57140,2017-03-28,2017-04-18,809.0,801.0,21,-0.993796999013252,-0.011537969990132521
57140,2017-08-14,2017-08-29,815.0,842.0,15,3.259190100146405,0.03099190100146405
57140,2017-11-21,2017-12-15,4415.0,4300.0,24,-2.639281135640662,-0.02799281135640662
57140,2018-02-07,2018-03-22,4400.0,4000.0,43,-9.53101798043249,-0.0969101798043249
57140,2018-05-15,2018-06-08,3795.0,3715.0,24,-2.1305732677870712,-0.022905732677870713
57140,2018-08-14,2018-08-29,3205.0,3355.0,15,4.5739680051011815,0.04413968005101182
57140,2018-12-21,2019-01-16,3355.0,3385.0,26,0.8902135940593251,0.007302135940593251
57140,2019-05-07,2019-05-31,3585.0,3410.0,24,-5.004618275615822,-0.05164618275615822
57140,2019-07-11,2019-07-18,3360.0,3500.0,7,4.08219945202552,0.0392219945202552
57140,2019-08-05,2019-08-15,3320.0,3450.0,10,3.840944811487126,0.03680944811487126
57140,2020-01-31,2020-02-07,3950.0,4090.0,7,3.4829391141679844,0.033229391141679845
57140,2020-02-26,2020-04-01,3670.0,2819.0,35,-26.380944993450345,-0.26540944993450344
57140,2020-08-03,2020-08-06,3110.0,3425.0,3,9.647874552304584,0.09487874552304583
57140,2020-09-24,2020-10-02,3175.0,3040.0,8,-4.345011692652466,-0.04505011692652465
57140,2020-10-30,2020-11-05,3035.0,3175.0,6,4.509620783319348,0.04349620783319348
57140,2021-04-22,2021-05-07,4510.0,4720.0,15,4.551164608287709,0.04391164608287709
57140,2021-06-22,2021-06-28,4325.0,4460.0,6,3.0736625648129987,0.029136625648129987
57140,2021-07-20,2021-07-30,4125.0,4295.0,10,4.038553564957443,0.03878553564957443
57140,2021-09-24,2021-10-15,4575.0,4600.0,21,0.5449604767564685,0.003849604767564685
57140,2021-11-19,2021-12-14,4550.0,4555.0,25,0.1098297749062592,-0.0005017022509374081
57140,2022-05-13,2022-06-06,5010.0,4720.0,24,-5.9627115499309395,-0.06122711549930939
57140,2022-10-24,2022-11-09,4950.0,4925.0,16,-0.5063301956546762,-0.006663301956546762
57140,2022-11-15,2022-12-12,4250.0,4450.0,27,4.598511324182343,0.04438511324182344
57140,2022-12-19,2023-01-12,4245.0,4205.0,24,-0.9467526338399217,-0.011067526338399218
57140,2023-03-15,2023-04-04,4315.0,4390.0,20,1.7231902551688723,0.015631902551688722
57140,2023-05-29,2023-06-07,4275.0,4429.0,9,3.538972255233751,0.03378972255233751
57140,2023-10-04,2023-10-30,4420.0,4575.0,26,3.4467002637877977,0.03286700263787798
57140,2023-12-14,2023-12-28,4980.0,5136.0,14,3.084467535109857,0.029244675351098568
57140,2024-06-06,2024-06-20,5856.0,5825.0,14,-0.53077772072462,-0.0069077772072462
57140,2024-07-23,2024-08-26,5558.0,4930.0,34,-11.98993432657133,-0.1214993432657133
57140,2024-09-12,2024-09-19,4769.0,5021.0,7,5.149247773648125,0.049892477736481256
57140,2024-11-13,2024-12-12,4785.0,4599.0,29,-3.964713634713087,-0.04124713634713087
57140,2024-12-18,2025-01-08,4410.0,4500.0,21,2.020270731751947,0.01860270731751947
57140,2025-04-04,2025-04-23,4375.0,4660.0,19,6.310892832797678,0.06150892832797678
