code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
58020,2016-06-17,2016-07-14,1422.0,1406.0,27,-1.1315537992575984,-0.012915537992575984
58020,2016-11-04,2016-11-15,1372.0,1534.0,11,11.160917364137095,0.11000917364137094
58020,2017-01-11,2017-01-27,1654.5,1671.0,16,0.9923401233726878,0.008323401233726877
58020,2017-04-07,2017-04-26,1748.5,1786.5,19,2.150012096003404,0.01990012096003404
58020,2017-12-07,2017-12-21,1833.0,1898.5,14,3.5110131832151956,0.03351013183215196
58020,2018-02-01,2018-02-28,1873.0,1733.0,27,-7.768741272848242,-0.07928741272848243
58020,2018-03-26,2018-04-06,1550.0,1634.0,11,5.277606550665589,0.0511760655066559
58020,2018-09-06,2018-09-19,1692.5,1795.5,13,5.907680887970739,0.05747680887970739
58020,2018-10-12,2018-11-05,1589.5,1545.0,24,-2.8395591019011532,-0.029995591019011534
58020,2018-12-11,2019-01-10,1502.0,1480.5,30,-1.4417684782434081,-0.01601768478243408
58020,2019-02-12,2019-02-14,1476.5,1535.0,2,3.8855958837320195,0.0372559588373202
58020,2019-03-11,2019-03-25,1483.0,1493.5,14,0.7055295518232374,0.005455295518232374
58020,2019-05-07,2019-06-11,1486.5,1353.5,35,-9.373053338379645,-0.09533053338379645
58020,2019-07-19,2019-09-02,1347.0,1255.0,45,-7.07443248444797,-0.0723443248444797
58020,2020-01-28,2020-03-26,1532.0,1154.0,58,-28.333990323249168,-0.2849399032324917
58020,2020-06-30,2020-07-14,1271.5,1276.5,14,0.39246518193642294,0.0023246518193642297
58020,2020-08-03,2020-08-12,1146.0,1312.5,9,13.565609719109384,0.13405609719109385
58020,2021-04-22,2021-05-11,1635.0,1660.0,19,1.5174798019235132,0.013574798019235132
58020,2021-06-22,2021-08-03,1650.0,1577.5,42,-4.493397247925808,-0.04653397247925808
58020,2021-08-06,2021-09-02,1490.0,1470.0,27,-1.351371916672282,-0.01511371916672282
58020,2021-10-05,2021-10-12,1444.5,1522.5,7,5.2590479677762225,0.05099047967776223
58020,2022-03-07,2022-03-23,1364.5,1486.5,16,8.563630228975923,0.08403630228975922
58020,2022-09-27,2022-10-20,1541.0,1531.5,23,-0.6183909047285787,-0.007783909047285787
58020,2022-12-05,2022-12-15,1555.0,1576.0,10,1.3414445804489967,0.011814445804489968
58020,2022-12-22,2023-01-19,1521.0,1501.0,28,-1.323646062583093,-0.014836460625830931
58020,2023-03-15,2023-03-30,1619.0,1676.5,15,3.4899612228648027,0.03329961222864803
58020,2023-06-02,2023-06-13,1641.5,1715.0,11,4.380262265839284,0.04220262265839284
58020,2023-10-04,2023-11-07,1699.5,1820.0,34,6.8502410934670275,0.06690241093467027
58020,2023-12-11,2023-12-29,1796.5,1798.0,18,0.0834608477992077,-0.000765391522007923
58020,2024-07-23,2024-08-15,2390.5,2300.0,23,-3.8593426148917054,-0.04019342614891705
58020,2025-01-15,2025-01-23,2701.5,3000.0,8,10.48051143661262,0.10320511436612619
58020,2025-02-26,2025-03-19,2613.0,2690.0,21,2.9042207075272217,0.027442207075272215
58020,2025-04-01,2025-04-25,2466.0,2212.5,24,-10.847430684220503,-0.11007430684220504
58020,2026-04-01,2026-04-09,8800.0,10165.0,8,14.41987255961491,0.1425987255961491
