code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
58020,2016-05-17,2016-06-10,1438.0,1531.0,24,6.266785737669167,0.061067857376691674
58020,2016-07-14,2016-08-04,1406.0,1308.0,21,-7.224954035346622,-0.07384954035346622
58020,2016-08-15,2016-08-17,1401.0,1397.0,2,-0.28591870800451336,-0.004459187080045134
58020,2016-08-18,2016-09-13,1399.0,1477.0,26,5.425530786589866,0.052655307865898664
58020,2016-10-07,2016-11-04,1482.0,1372.0,28,-7.712299757020171,-0.07872299757020171
58020,2016-11-16,2016-12-22,1554.5,1707.0,36,9.358349329563211,0.0919834932956321
58020,2017-02-02,2017-02-28,1669.5,1857.0,26,10.643810196899665,0.10483810196899664
58020,2017-04-26,2017-05-22,1786.5,1812.5,26,1.444870926536534,0.01284870926536534
58020,2017-06-29,2017-07-24,1735.0,1736.5,25,0.08641798031690474,-0.0007358201968309527
58020,2017-07-31,2017-08-03,1771.0,1741.0,3,-1.708469801464448,-0.01868469801464448
58020,2017-08-14,2017-08-15,1757.0,1738.0,1,-1.087278236175985,-0.012472782361759851
58020,2017-08-17,2017-08-21,1768.5,1720.5,4,-2.7516783408000256,-0.02911678340800026
58020,2017-09-14,2017-10-17,1736.5,1844.5,33,6.033664485260154,0.05873664485260154
58020,2017-10-25,2017-11-13,1913.0,1926.0,19,0.6772622917817978,0.005172622917817978
58020,2017-12-01,2017-12-04,1941.0,1907.5,3,-1.740982001039821,-0.01900982001039821
58020,2017-12-21,2018-01-23,1898.5,1944.5,33,2.3940773923944882,0.02234077392394488
58020,2018-02-26,2018-03-27,1700.0,1598.0,29,-6.187540371808753,-0.06347540371808753
58020,2018-03-28,2018-05-11,1580.0,1661.0,44,4.999498359228243,0.048394983592282434
58020,2018-05-14,2018-05-29,1709.0,1710.5,15,0.08773213020684291,-0.000722678697931571
58020,2018-07-10,2018-08-15,1663.5,1798.5,36,7.802916767714723,0.07642916767714722
58020,2018-09-20,2018-10-04,1816.0,1749.5,14,-3.730624735349588,-0.038906247353495876
58020,2018-11-05,2018-12-10,1545.0,1513.0,35,-2.0929475543489895,-0.022529475543489896
58020,2019-01-09,2019-02-12,1487.5,1476.5,34,-0.7422436235807417,-0.009022436235807417
58020,2019-02-21,2019-02-22,1532.5,1528.5,1,-0.2613526479477252,-0.004213526479477253
58020,2019-02-25,2019-03-04,1560.0,1551.5,7,-0.546361635514782,-0.00706361635514782
58020,2019-03-25,2019-03-26,1493.5,1491.5,1,-0.13400337013612454,-0.0029400337013612454
