code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
57130,2016-06-17,2016-07-05,1040.5,1088.0,18,4.463978158219882,0.04303978158219882
57130,2016-09-15,2016-09-23,1268.0,1333.0,8,4.999118518153734,0.048391185181537344
57130,2017-01-17,2017-01-26,1489.0,1550.0,9,4.015017722928336,0.03855017722928337
57130,2017-04-05,2017-05-01,1550.5,1502.5,26,-3.1447072131141023,-0.03304707213114102
57130,2017-05-15,2017-06-13,1411.0,1377.0,29,-2.4391453124159126,-0.025991453124159125
57130,2018-02-06,2018-02-16,4650.0,5120.0,10,9.628721945215148,0.09468721945215147
57130,2018-03-06,2018-04-02,4596.0,4492.0,27,-2.2888323110312543,-0.024488323110312543
57130,2018-05-25,2018-06-07,4353.0,4671.0,13,7.05079189498104,0.0689079189498104
57130,2018-08-17,2018-09-14,3680.0,3669.0,28,-0.2993606807694618,-0.004593606807694618
57130,2018-10-26,2018-11-05,3440.0,3695.0,10,7.150908301485813,0.06990908301485813
57130,2018-11-20,2018-12-04,3120.0,3368.0,14,7.648609455868925,0.07488609455868925
57130,2018-12-21,2019-01-10,3018.0,3043.0,20,0.824951056917681,0.00664951056917681
57130,2019-02-13,2019-02-20,2956.0,3184.0,7,7.4301264896181305,0.0727012648961813
57130,2019-05-08,2019-06-06,3250.0,2871.5,29,-12.382045501943201,-0.125420455019432
57130,2019-08-05,2019-08-15,2925.0,3001.0,10,2.5651085774410243,0.024051085774410244
57130,2020-01-24,2020-03-26,3300.0,2300.5,62,-36.079597785904824,-0.36239597785904826
57130,2021-04-22,2021-05-07,4634.0,4947.0,15,6.536090623538707,0.06376090623538706
57130,2021-06-21,2021-07-28,4293.0,4402.0,37,2.5073193861846312,0.023473193861846313
57130,2021-08-20,2021-09-01,4010.0,4255.0,12,5.9303520706859665,0.05770352070685967
57130,2021-10-04,2021-10-13,4017.0,4259.0,9,5.849903556393131,0.05689903556393131
57130,2021-11-30,2021-12-08,4339.0,4496.0,8,3.5544205775176323,0.033944205775176324
57130,2022-04-26,2022-05-25,5598.0,5361.0,29,-4.325886624786103,-0.044858866247861034
57130,2022-06-15,2022-07-22,5004.0,4087.0,37,-20.242638802252447,-0.20402638802252446
57130,2022-09-27,2022-10-05,4138.0,4389.0,8,5.888883138274559,0.05728883138274559
57130,2023-03-17,2023-03-30,4791.0,5061.0,13,5.48249343309558,0.0532249343309558
57130,2023-05-12,2023-06-06,4467.0,4487.0,25,0.44672846238645747,0.002867284623864575
57130,2023-08-10,2023-08-31,4541.0,4539.0,21,-0.044052864148555325,-0.0020405286414855533
57130,2023-10-04,2023-11-01,4162.0,4260.0,28,2.3273432309836357,0.021673432309836357
57130,2024-01-18,2024-02-14,4050.0,4041.0,27,-0.22246950221111622,-0.003824695022111162
57130,2024-03-01,2024-03-11,3915.0,4037.0,10,3.0686512428037265,0.029086512428037264
57130,2024-05-13,2024-05-21,4880.0,5488.0,8,11.741867055852829,0.11581867055852829
57130,2024-06-06,2024-06-24,4820.0,4968.0,18,3.0243416568668597,0.028643416568668596
57130,2024-07-26,2024-08-23,4485.0,4137.0,28,-8.076760803148495,-0.08236760803148496
57130,2024-09-10,2024-09-24,3606.0,3949.0,14,9.086325752338675,0.08926325752338675
57130,2024-11-13,2024-12-11,3908.0,3734.0,28,-4.554568906100539,-0.047145689061005386
57130,2024-12-17,2024-12-30,3548.0,3608.0,13,1.676953775304424,0.015169537753044238
57130,2025-02-04,2025-02-10,3527.0,3642.0,6,3.208533005150118,0.03048533005150118
57130,2025-02-17,2025-03-17,3462.0,3313.0,28,-4.399233343625875,-0.04559233343625874
57130,2025-04-07,2025-04-21,2480.0,3021.0,14,19.732934222764424,0.19572934222764424
